id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2485630397,1136,67,1,9,2,7gnly6999wao1xarwct4p8fe9,0,64.9,81.4,2022-11-13T14:09:57.918Z,2022-11-13T22:39:07Z,3915919837,233,1039,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485295659,90,1,1,9,2,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.4,18.3,2022-11-13T14:09:57.940Z,2022-11-14T01:06:29Z,3914088905,233,106,3914088745,56,Back,3914088903,236,,3915898297,178,,3914088751,212,1.6,3914088753,213,1.2,3914088749,141,20.6,3914088747,140,34.9,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,3914088909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485295681,106,74,1,9,2,7gnly6999wao1xarwct4p8fe9,1,65.9,81.4,2022-11-13T14:09:57.983Z,2022-11-13T22:38:58Z,3915898329,178,,3914088831,56,Left,3914088833,285,,3914088957,233,90,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485295705,107,49,1,9,2,7gnly6999wao1xarwct4p8fe9,1,65.6,82.1,2022-11-13T14:09:58.306Z,2022-11-14T00:42:46Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485295785,108,4,1,9,4,7gnly6999wao1xarwct4p8fe9,1,67,82.9,2022-11-13T14:10:00.742Z,2022-11-13T22:18:11Z,3914089319,152,,3914089309,13,,3914089379,233,91,3914089311,295,,3914089323,286,,3914089315,56,Left,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485295771,91,4,1,9,4,2tk2l9sgktwc9jhzqdd4mpdtb,0,33,17.1,2022-11-13T14:10:00.743Z,2022-11-13T22:18:11Z,3914089245,13,,3914089389,233,108,3914089251,152,,3914089253,285,,3914089249,56,Back,3915898463,178,,3914089247,295,,,,,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296023,109,1,1,9,16,7gnly6999wao1xarwct4p8fe9,1,64.1,82.1,2022-11-13T14:10:12.583Z,2022-11-13T22:18:19Z,3914090441,140,74.5,3914090435,152,,3914090445,141,96.9,3914090433,5,,3914090447,212,14.9,3914090451,213,0.7,3914091287,189,,3914090437,56,Left,e2oeysariwd866ksilu3t4m7e,S. Ricci,3915898609,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296043,110,1,1,9,19,7gnly6999wao1xarwct4p8fe9,1,79.1,86.8,2022-11-13T14:10:15.111Z,2022-11-13T22:18:22Z,3914090527,140,78.9,3914090529,141,74.5,3915898655,178,,3914090533,213,4.7,3914090525,56,Center,3914090531,212,8.4,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296073,111,1,1,9,20,7gnly6999wao1xarwct4p8fe9,0,78.9,74.5,2022-11-13T14:10:16.154Z,2022-11-13T22:18:25Z,3914090663,56,Center,3914090671,213,5.9,3914090665,140,92.3,3915898691,178,,3914090669,212,15.0,3914090667,141,67.0,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296161,92,12,1,9,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.4,35.4,2022-11-13T14:10:18.225Z,2022-11-13T22:18:27Z,3914091085,141,0.0,3914091171,167,,3914091089,213,5.6,3914091087,212,39.7,3914091083,140,38.0,3914091081,56,Back,3915898727,178,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296171,93,5,1,9,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,40,-1,2022-11-13T14:10:22.372Z,2022-11-13T22:18:29Z,3914091349,233,112,3914091127,56,Back,3914091129,347,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296199,112,5,1,9,26,7gnly6999wao1xarwct4p8fe9,1,60,101,2022-11-13T14:10:22.372Z,2022-11-13T22:18:29Z,3914091261,56,Left,3914091321,233,93,3914091263,347,,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296317,113,1,1,9,31,7gnly6999wao1xarwct4p8fe9,1,45.9,100,2022-11-13T14:10:27.517Z,2022-11-13T22:18:34Z,3914091965,56,Back,3914091963,107,,3914091971,212,10.6,3914091973,213,3.9,3914091969,141,91.4,3914091967,140,38.3,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296359,114,1,1,9,34,7gnly6999wao1xarwct4p8fe9,1,38.3,91.4,2022-11-13T14:10:30.068Z,2022-11-13T22:18:37Z,3915898873,178,,3914092155,56,Back,3914092157,140,41.7,3914092163,213,0.7,3914092161,212,4.7,3914092159,141,95.9,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296435,115,1,1,9,37,7gnly6999wao1xarwct4p8fe9,1,39.6,80.9,2022-11-13T14:10:32.841Z,2022-11-13T22:18:38Z,3914092637,213,3.8,3914092631,141,71.1,3914092627,56,Back,3915898885,178,,3914092629,140,31.8,3914092635,212,10.6,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296475,116,1,1,9,41,7gnly6999wao1xarwct4p8fe9,1,30.4,68.5,2022-11-13T14:10:37.288Z,2022-11-13T22:18:40Z,3914092811,140,39.5,3914092813,141,70.0,3914092809,56,Back,3914092817,213,0.1,3915898907,178,,3914092815,212,9.6,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296533,117,1,1,9,42,7gnly6999wao1xarwct4p8fe9,1,39.5,70,2022-11-13T14:10:38.480Z,2022-11-13T22:18:43Z,3914093113,212,14.0,3914093111,141,70.3,3914093107,56,Back,3914093109,140,26.2,3914093115,213,3.1,3915898979,178,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296647,118,1,1,9,44,7gnly6999wao1xarwct4p8fe9,1,27.1,65.5,2022-11-13T14:10:40.482Z,2022-11-13T22:18:45Z,3914093697,56,Back,3914093699,140,26.0,3914093701,141,26.1,3914093703,212,26.8,3915898997,178,,3914093705,213,4.7,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296677,119,1,1,9,49,7gnly6999wao1xarwct4p8fe9,1,26.9,23.6,2022-11-13T14:10:45.606Z,2022-11-13T22:18:47Z,3914093839,140,30.9,3914093837,56,Back,3914093841,141,5.2,3915899057,178,,3914093845,213,5.0,3914093843,212,13.2,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296751,120,1,1,9,51,7gnly6999wao1xarwct4p8fe9,1,30.9,5.2,2022-11-13T14:10:47.513Z,2022-11-13T22:18:49Z,3914094263,140,23.2,3914094261,56,Back,3914094269,213,2.4,3914094267,212,11.2,3914094265,141,16.7,3915899107,178,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485296943,121,1,1,9,54,7gnly6999wao1xarwct4p8fe9,1,23.1,22.1,2022-11-13T14:10:50.129Z,2022-11-13T22:18:52Z,3914095241,213,2.0,3914095235,140,13.0,3914095233,56,Back,3914095237,141,53.0,3915899165,178,,3914095239,212,23.5,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297079,122,1,1,10,2,7gnly6999wao1xarwct4p8fe9,0,19.6,58.4,2022-11-13T14:10:58.381Z,2022-11-13T22:18:54Z,3914095885,140,78.0,3915899181,178,,3914095895,213,0.2,3914095899,1,,3914095881,56,Center,3914095889,141,74.2,3914095891,212,62.3,3914095877,155,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297075,94,49,1,10,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.5,23.1,2022-11-13T14:11:03.599Z,2022-11-13T22:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297117,95,1,1,10,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.5,23.1,2022-11-13T14:11:03.631Z,2022-11-13T22:19:02Z,3914096035,155,,3914096041,141,14.7,3915899287,388,,3914096043,212,9.4,3914096039,140,26.6,3914096037,56,Back,3914096045,213,5.6,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297181,96,1,1,10,10,2tk2l9sgktwc9jhzqdd4mpdtb,0,26.5,14.9,2022-11-13T14:11:05.827Z,2022-11-13T22:19:04Z,3915899341,178,,3914096415,1,,3914096405,56,Back,3914096407,140,40.0,3914096409,141,34.8,3914096413,213,0.8,3914096403,157,,3914096411,212,19.6,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297213,123,49,1,10,12,7gnly6999wao1xarwct4p8fe9,1,57.5,64.9,2022-11-13T14:11:08.534Z,2022-11-13T22:19:11Z,,,,,,,,,,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297249,124,1,1,10,14,7gnly6999wao1xarwct4p8fe9,0,57.5,64.9,2022-11-13T14:11:09.824Z,2022-11-13T22:19:14Z,3914096791,212,16.8,3914096789,141,82.4,3914096793,213,0.8,3915899475,178,,3914096781,56,Left,3914096795,1,,3914096785,140,68.8,3914096775,157,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297255,97,1,1,10,16,2tk2l9sgktwc9jhzqdd4mpdtb,0,24,16.7,2022-11-13T14:11:12.286Z,2022-11-13T22:19:17Z,3914096807,140,34.8,3914096809,141,29.1,3914096813,213,0.6,3915899541,388,,3914096803,3,,3914096811,212,14.1,3914096805,56,Back,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297323,125,1,1,10,17,7gnly6999wao1xarwct4p8fe9,1,59.4,73.3,2022-11-13T14:11:13.163Z,2022-11-13T22:19:21Z,3914097139,3,,3914097145,141,65.2,3914097149,213,5.6,3914097147,212,9.3,3914097143,140,66.5,3915899599,388,,3914097141,56,Center,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297337,126,44,1,10,19,7gnly6999wao1xarwct4p8fe9,1,66.1,66.2,2022-11-13T14:11:14.761Z,2022-11-14T01:06:29Z,3914097219,56,Center,3914097269,233,98,3914097221,286,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297321,98,44,1,10,19,2tk2l9sgktwc9jhzqdd4mpdtb,0,33.9,33.8,2022-11-13T14:11:14.762Z,2022-11-13T22:19:25Z,3914097309,233,126,3914097133,285,,3914097131,56,Back,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297355,127,1,1,10,19,7gnly6999wao1xarwct4p8fe9,0,66.3,65.2,2022-11-13T14:11:14.847Z,2022-11-14T01:06:30Z,3914097311,3,,3914097313,56,Center,3914097321,213,3.4,3915899699,388,,3914097317,141,61.5,3914097319,212,10.6,3914097315,140,56.5,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297369,99,49,1,10,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.8,37.3,2022-11-13T14:11:16.716Z,2022-11-13T22:19:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297425,100,1,1,10,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.8,37.3,2022-11-13T14:11:17.103Z,2022-11-13T22:19:33Z,3914097711,140,59.1,3914097713,141,32.1,3914097717,213,6.1,3914097709,56,Center,3914097707,155,,3914097715,212,18.5,3915899875,178,,,,,eu4xivu8i6yla9fcnuncx1ucp,N. Zaniolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297733,101,61,1,10,23,2tk2l9sgktwc9jhzqdd4mpdtb,0,58.4,33.3,2022-11-13T14:11:18.981Z,2022-11-13T22:19:43Z,3915899879,178,,3914099313,56,Center,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297491,128,1,1,10,24,7gnly6999wao1xarwct4p8fe9,1,39.2,72,2022-11-13T14:11:19.894Z,2022-11-13T22:19:47Z,3914098039,213,1.2,3914098037,212,9.3,3914098033,140,42.4,3914098031,56,Back,3914098029,3,,3914098035,141,84.7,3915900049,178,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297497,129,49,1,10,26,7gnly6999wao1xarwct4p8fe9,1,42.4,84.7,2022-11-13T14:11:21.873Z,2022-11-13T22:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297671,130,1,1,10,28,7gnly6999wao1xarwct4p8fe9,1,42.3,96.2,2022-11-13T14:11:23.938Z,2022-11-13T22:19:54Z,3914098951,141,90.6,3914098953,212,14.3,3914098949,140,29.2,3914098947,56,Back,3914098955,213,3.4,3915900163,178,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297737,131,1,1,10,32,7gnly6999wao1xarwct4p8fe9,1,28.3,52.8,2022-11-13T14:11:28.456Z,2022-11-13T22:19:58Z,3914099335,212,26.4,3914099329,56,Back,3915900199,178,,3914099331,140,26.9,3914099333,141,14.1,3914099339,213,4.7,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297811,132,1,1,10,36,7gnly6999wao1xarwct4p8fe9,1,26.9,14.1,2022-11-13T14:11:32.055Z,2022-11-13T22:20:01Z,3914099691,140,32.0,3914099689,56,Back,3914099693,141,17.0,3914099697,213,0.4,3914099695,212,5.7,3915900229,178,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297843,133,1,1,10,39,7gnly6999wao1xarwct4p8fe9,0,31.8,6.4,2022-11-13T14:11:35.267Z,2022-11-13T22:20:04Z,3914099833,56,Back,3915900277,178,,3914099839,141,5.3,3914099835,140,43.8,3914099843,212,12.6,3914099849,213,6.2,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297873,102,49,1,10,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,53.7,97.1,2022-11-13T14:11:36.654Z,2022-11-13T22:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297913,103,1,1,10,42,2tk2l9sgktwc9jhzqdd4mpdtb,0,52.5,98,2022-11-13T14:11:38.144Z,2022-11-13T22:20:10Z,3914100133,141,100.0,3914100131,140,38.5,3914100137,213,3.0,3914100135,212,14.9,3915900373,178,,3914100129,56,Back,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297923,104,5,1,10,44,2tk2l9sgktwc9jhzqdd4mpdtb,0,39.5,101.4,2022-11-13T14:11:39.962Z,2022-11-13T22:20:14Z,3914100173,56,Back,3914100175,347,,3914100483,233,134,,,,,,,,,,,,,,,,z0nxnl93yjtz8mty3qi5542x,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485297971,134,5,1,10,44,7gnly6999wao1xarwct4p8fe9,1,60.5,-1.4,2022-11-13T14:11:39.962Z,2022-11-13T22:20:13Z,3914100419,56,Right,3914100439,233,104,3914100421,347,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298223,135,1,1,10,57,7gnly6999wao1xarwct4p8fe9,1,43.2,0,2022-11-13T14:11:53.253Z,2022-11-13T22:20:15Z,3914101803,141,11.3,3914101835,189,,3914101801,140,25.5,3914101797,107,,3914101807,213,2.7,3914101799,56,Back,3914101805,212,20.6,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298371,136,1,1,10,58,7gnly6999wao1xarwct4p8fe9,1,25.6,10.4,2022-11-13T14:11:54.340Z,2022-11-13T22:20:18Z,3914102609,140,13.0,3915900459,178,,3914102607,56,Back,3914102611,141,51.9,3914102613,212,31.2,3914102615,213,2.0,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298465,137,1,1,11,7,7gnly6999wao1xarwct4p8fe9,0,20.8,40.3,2022-11-13T14:12:03.537Z,2022-11-13T22:20:20Z,3914103083,213,0.0,3915900479,178,,3914103081,212,74.0,3914103073,155,,3914103077,140,91.3,3914103079,141,40.6,3914103085,1,,3914103075,56,Center,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298461,106,52,1,11,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.1,58.2,2022-11-13T14:12:08.213Z,2022-11-13T22:20:22Z,3915003271,377,,3915900495,178,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298541,107,1,1,11,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.4,54.8,2022-11-13T14:12:09.694Z,2022-11-13T22:20:24Z,3914103465,140,17.3,3915900527,178,,3914103461,123,,3914103463,56,Back,3914103471,213,1.0,3914103467,141,70.6,3914103469,212,13.0,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298639,108,1,1,11,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,17.7,70.8,2022-11-13T14:12:12.206Z,2022-11-13T22:20:26Z,3915900587,178,,3914103965,140,20.7,3914103967,141,90.5,3914103969,212,13.8,3914103963,56,Back,3914103971,213,1.3,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298689,109,1,1,11,20,2tk2l9sgktwc9jhzqdd4mpdtb,0,22.3,86.9,2022-11-13T14:12:15.790Z,2022-11-13T22:20:29Z,3914104293,213,6.0,3914104287,140,40.0,3914104289,141,79.4,3914104291,212,19.3,3915900597,178,,3914104285,56,Back,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485631261,1206,67,1,11,21,7gnly6999wao1xarwct4p8fe9,1,56.9,25.8,2022-11-13T14:12:17.579Z,2022-11-14T01:06:30Z,3915923943,233,1139,,,,,,,,,,,,,,,,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485631257,1139,67,1,11,21,2tk2l9sgktwc9jhzqdd4mpdtb,0,43.1,74.2,2022-11-13T14:12:17.580Z,2022-11-13T22:42:30Z,3915923947,233,1206,,,,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298699,138,8,1,11,21,7gnly6999wao1xarwct4p8fe9,1,57.2,26.7,2022-11-13T14:12:17.584Z,2022-11-14T01:06:30Z,3915900635,178,,3914104339,56,Center,3915004641,385,,,,,,,,,,,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298753,110,1,1,11,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.8,79.4,2022-11-13T14:12:18.680Z,2022-11-13T22:20:35Z,3914104597,212,14.0,3914104599,213,4.4,3914104591,56,Back,3914104593,140,34.2,3915900685,178,,3914104595,141,59.6,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298835,111,1,1,11,24,2tk2l9sgktwc9jhzqdd4mpdtb,0,34.4,59.9,2022-11-13T14:12:20.157Z,2022-11-13T22:20:38Z,3914105001,1,,3915900727,178,,3914104995,212,51.6,3914104997,213,0.6,3914104989,56,Left,3914104991,140,75.6,3914104993,141,100.0,3914104987,155,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298845,112,5,1,11,28,2tk2l9sgktwc9jhzqdd4mpdtb,0,71,101.3,2022-11-13T14:12:23.793Z,2022-11-13T22:20:41Z,3914105031,347,,3914105029,56,Left,3914105555,233,139,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485298943,139,5,1,11,28,7gnly6999wao1xarwct4p8fe9,1,29,-1.3,2022-11-13T14:12:23.793Z,2022-11-13T22:20:40Z,3914105459,56,Back,3914105461,347,,3914105521,233,112,,,,,,,,,,,,,,,,7oz324ar8tp6nkd934y096q22,D. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485299297,140,1,1,11,44,7gnly6999wao1xarwct4p8fe9,1,36.9,0,2022-11-13T14:12:40.271Z,2022-11-13T22:20:47Z,3914107315,140,57.7,3914107317,141,3.1,3914107319,212,22.0,3914107323,1,,3914107311,107,,3914107313,56,Right,3914107321,213,0.1,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485299315,141,61,1,11,46,7gnly6999wao1xarwct4p8fe9,0,56.7,3.8,2022-11-13T14:12:41.911Z,2022-11-13T22:20:55Z,3915901247,178,,3914107417,56,Right,,,,,,,,,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485299279,113,61,1,11,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,45.9,94.5,2022-11-13T14:12:42.158Z,2022-11-13T22:21:04Z,3915901443,178,,3915901441,21,,3914107223,56,Back,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485299323,114,5,1,11,49,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.4,101.5,2022-11-13T14:12:45.330Z,2022-11-13T22:21:15Z,3914107425,347,,3914107423,56,Back,3914107831,233,142,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
