id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2455768321,67,3,1,5,54,ej5er0oyngdw138yuumwqbyqt,1,89.1,60.3,2022-09-04T13:06:43.770Z,2022-09-04T19:52:25Z,3757702305,233,73,3757702137,56,Center,3758446897,464,,3757702139,286,,3759256637,178,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455768283,73,45,1,5,54,4klvxyeh3xcus4ongu7c00mgc,0,10.9,39.7,2022-09-04T13:06:43.770Z,2022-09-04T19:52:25Z,3757702267,285,,3757702339,233,67,3757701989,56,Back,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455768329,68,16,1,5,57,ej5er0oyngdw138yuumwqbyqt,1,91.2,65.5,2022-09-04T13:06:45.982Z,2022-09-04T21:57:41Z,3757702191,254,,3757706583,154,,3757706593,103,19.6,3757702181,22,,3757706597,215,,3757706601,231,60.3,3757706587,55,66,3757704229,72,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,3758449053,396,3759257741,178,3757704231,64,60.3,,,3757702185,56,Center,3757706579,78,3757704247,375,,05:56.010,,3757706581,29,3757706599,230,3757706591,102,51.8,,88.6,3758449051,395,90.2,3757706595,214,3757706585,133,3757704237,374,2022-09-04 14:06:44.891,,
2455769713,75,1,1,7,15,4klvxyeh3xcus4ongu7c00mgc,1,50.2,50,2022-09-04T13:08:04.780Z,2022-09-04T19:52:55Z,3757709213,213,3.5,3757709207,140,38.6,3757709211,212,12.9,3757709205,56,Back,3759257955,178,,3757709215,279,G,3757709209,141,43.7,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455769753,76,1,1,7,18,4klvxyeh3xcus4ongu7c00mgc,1,38.6,43.7,2022-09-04T13:08:07.034Z,2022-09-04T19:53:02Z,3757709385,140,45.7,3757709387,141,9.1,3759258239,178,,3757709383,56,Back,3757709389,212,24.7,3757709391,213,5.0,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455769783,77,1,1,7,20,4klvxyeh3xcus4ongu7c00mgc,1,45.7,9.1,2022-09-04T13:08:09.850Z,2022-09-04T19:53:07Z,3759258423,178,,3757709537,56,Right,3757709541,141,2.5,3757709543,212,12.7,3757709545,213,5.9,3757709539,140,57.0,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455769887,78,1,1,7,22,4klvxyeh3xcus4ongu7c00mgc,1,56.3,2.8,2022-09-04T13:08:11.419Z,2022-09-04T19:53:12Z,3757709967,56,Back,3757709973,212,25.4,3759258661,178,,3757709971,141,17.8,3757709975,213,2.7,3757709969,140,34.1,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455769947,79,1,1,7,25,4klvxyeh3xcus4ongu7c00mgc,1,33.7,17.9,2022-09-04T13:08:14.419Z,2022-09-04T19:53:19Z,3757710253,56,Back,3757710259,212,26.2,3759259063,178,,3757710257,141,44.9,3757710255,140,15.9,3757710261,213,2.4,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455769997,80,1,1,7,29,4klvxyeh3xcus4ongu7c00mgc,1,15.8,45.1,2022-09-04T13:08:18.538Z,2022-09-04T19:53:22Z,3757710527,56,Back,3757710535,213,5.3,3757710531,141,27.8,3759259199,178,,3757710533,212,14.2,3757710529,140,23.4,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770047,81,1,1,7,32,4klvxyeh3xcus4ongu7c00mgc,1,24,26.5,2022-09-04T13:08:21.410Z,2022-09-04T19:53:27Z,3757710769,213,5.4,3757710763,141,2.5,3757710761,140,35.9,3757710765,212,20.6,3757710759,56,Back,3759259369,178,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770061,82,61,1,7,34,4klvxyeh3xcus4ongu7c00mgc,0,36.8,2.5,2022-09-04T13:08:22.930Z,2022-09-04T19:53:49Z,3759260505,178,,3757710815,56,Back,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770381,69,5,1,7,35,ej5er0oyngdw138yuumwqbyqt,1,64.1,101.7,2022-09-04T13:08:24.548Z,2022-09-04T19:53:55Z,3757712513,347,,3757712537,233,83,3757712511,56,Left,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770081,83,5,1,7,35,4klvxyeh3xcus4ongu7c00mgc,0,35.9,-1.7,2022-09-04T13:08:24.548Z,2022-09-04T19:53:55Z,3757710915,347,,3757712567,233,69,3757710913,56,Back,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770407,70,1,1,7,49,ej5er0oyngdw138yuumwqbyqt,1,60.7,100,2022-09-04T13:08:38.287Z,2022-09-04T19:54:04Z,3757712659,212,14.0,3757712653,56,Left,3757712651,107,,3757712661,213,6.1,3757712655,140,73.8,3757712657,141,97.3,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770415,71,1,1,7,51,ej5er0oyngdw138yuumwqbyqt,0,73.6,97.1,2022-09-04T13:08:40.488Z,2022-09-04T19:54:21Z,3759261959,178,,3757712779,286,,3757712697,56,Left,3757712705,213,3.2,3757712771,236,,3757712703,212,1.3,3757712775,233,84,3757712701,141,96.9,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3757712699,140,,,,,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770423,84,74,1,7,51,4klvxyeh3xcus4ongu7c00mgc,1,30.1,2.3,2022-09-04T13:08:40.646Z,2022-09-04T19:54:30Z,3757712735,56,Back,3757712795,233,71,3757712737,285,,3759262533,178,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455814187,397,61,1,7,51,ej5er0oyngdw138yuumwqbyqt,1,71.4,97.5,2022-09-04T13:08:40.692Z,2022-09-04T19:55:51Z,3757942007,56,Left,3759264759,178,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770445,85,49,1,7,53,4klvxyeh3xcus4ongu7c00mgc,1,34.9,6.8,2022-09-04T13:08:42.179Z,2022-09-04T19:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456083867,956,67,1,7,53,4klvxyeh3xcus4ongu7c00mgc,1,31.2,7.3,2022-09-04T13:08:42.190Z,2022-09-04T21:52:39Z,3759445371,233,1104,,,,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456083865,1104,67,1,7,53,ej5er0oyngdw138yuumwqbyqt,0,68.8,92.7,2022-09-04T13:08:42.191Z,2022-09-04T20:45:30Z,3759445377,233,956,,,,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770487,86,1,1,7,53,4klvxyeh3xcus4ongu7c00mgc,0,34.9,6.8,2022-09-04T13:08:42.211Z,2022-09-04T21:52:40Z,3759265935,389,,3757713081,157,,3757713089,212,31.7,3757713083,56,Right,3757713091,213,6.2,3757713093,1,,3757713087,141,5.2,3757713085,140,65.1,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770507,72,49,1,7,57,ej5er0oyngdw138yuumwqbyqt,1,33.3,95,2022-09-04T13:08:46.111Z,2022-09-04T19:56:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770587,73,1,1,7,57,ej5er0oyngdw138yuumwqbyqt,1,33.3,95,2022-09-04T13:08:46.141Z,2022-09-04T19:56:16Z,3757713665,56,Back,3757713667,140,11.9,3757713673,213,3.8,3757713671,212,28.3,3759267839,178,,3757713669,141,69.8,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770649,74,1,1,8,3,ej5er0oyngdw138yuumwqbyqt,1,12.4,64.3,2022-09-04T13:08:52.509Z,2022-09-04T19:56:26Z,3757713957,141,92.9,3757713955,140,23.7,3757713961,213,1.0,3759268267,178,,3757713959,212,22.8,3757713953,56,Back,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770677,75,1,1,8,7,ej5er0oyngdw138yuumwqbyqt,1,27.7,83.5,2022-09-04T13:08:56.791Z,2022-09-04T19:56:31Z,3757714159,140,20.2,3757714165,213,4.1,3759268551,178,,3757714161,141,68.2,3757714163,212,13.0,3757714157,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770759,76,1,1,8,10,ej5er0oyngdw138yuumwqbyqt,1,21.9,55.7,2022-09-04T13:08:59.277Z,2022-09-04T19:56:35Z,3757714637,213,4.9,3757714635,212,19.9,3757714631,140,25.6,3759268755,178,,3757714629,56,Back,3757714633,141,27.0,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770791,77,1,1,8,13,ej5er0oyngdw138yuumwqbyqt,1,28.1,26.2,2022-09-04T13:09:02.525Z,2022-09-04T19:56:42Z,3757714773,155,,3757714779,141,46.1,3759269047,178,,3757714783,213,0.7,3757714781,212,20.8,3757714777,140,43.1,3757714775,56,Back,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770807,78,44,1,8,15,ej5er0oyngdw138yuumwqbyqt,1,44.4,49.9,2022-09-04T13:09:04.075Z,2022-09-04T21:52:40Z,3757714853,56,Back,3757714881,233,87,3757714855,285,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770789,87,44,1,8,15,4klvxyeh3xcus4ongu7c00mgc,0,55.6,50.1,2022-09-04T13:09:04.076Z,2022-09-04T19:56:48Z,3757714763,56,Center,3757714929,233,78,3757714765,286,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770827,79,1,1,8,15,ej5er0oyngdw138yuumwqbyqt,0,46.4,48.7,2022-09-04T13:09:04.230Z,2022-09-04T21:52:40Z,3759269683,388,,3757714969,56,Center,3757714977,213,5.0,3757714975,212,17.5,3757714971,140,51.9,3757714973,141,24.4,3757714967,3,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770845,88,49,1,8,17,4klvxyeh3xcus4ongu7c00mgc,1,38.9,82.2,2022-09-04T13:09:05.962Z,2022-09-04T19:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770833,80,43,1,8,18,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-04T13:09:07.350Z,2022-09-04T13:09:11Z,3757715007,56,Right,3757715463,144,61,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770899,89,1,1,8,18,4klvxyeh3xcus4ongu7c00mgc,1,38.3,83,2022-09-04T13:09:07.801Z,2022-09-04T19:57:16Z,3757715353,140,28.8,3759270559,178,,3757715359,213,3.3,3757715349,56,Back,3757715355,141,80.4,3757715357,212,10.1,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770925,90,1,1,8,20,4klvxyeh3xcus4ongu7c00mgc,1,28.8,80.4,2022-09-04T13:09:08.961Z,2022-09-04T19:57:24Z,3759271011,178,,3757715513,141,94.4,3757715511,140,32.9,3757715515,212,10.4,3757715517,213,1.1,3757715509,56,Back,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770961,91,1,1,8,22,4klvxyeh3xcus4ongu7c00mgc,0,32.9,94.4,2022-09-04T13:09:11.330Z,2022-09-04T19:57:29Z,3757715727,212,4.8,3757715725,141,93.9,3759271281,178,,3757715721,56,Back,3757715723,140,37.5,3757715729,213,6.2,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770971,81,8,1,8,22,ej5er0oyngdw138yuumwqbyqt,1,59.1,7.5,2022-09-04T13:09:11.615Z,2022-09-04T19:57:36Z,3758459421,385,,3757715781,56,Right,3759271635,178,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770977,82,5,1,8,23,ej5er0oyngdw138yuumwqbyqt,0,66,-0.9,2022-09-04T13:09:12.151Z,2022-09-04T19:57:41Z,3757715919,233,92,3757715795,56,Right,3757715797,347,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455770991,92,5,1,8,23,4klvxyeh3xcus4ongu7c00mgc,1,34,100.9,2022-09-04T13:09:12.151Z,2022-09-04T19:57:40Z,3757715907,233,82,3757715843,56,Back,3757715845,347,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771245,93,1,1,8,37,4klvxyeh3xcus4ongu7c00mgc,1,41.1,100,2022-09-04T13:09:26.564Z,2022-09-04T19:57:47Z,3757717287,141,77.3,3757717285,140,69.1,3757717281,107,,3757717289,212,33.6,3757717283,56,Center,3757717291,213,5.8,3757717293,1,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771283,94,1,1,8,40,4klvxyeh3xcus4ongu7c00mgc,1,69,77.3,2022-09-04T13:09:29.626Z,2022-09-04T19:57:55Z,3757717445,141,92.9,3757717447,212,11.3,3759272423,178,,3757717443,140,65.2,3757717449,213,1.9,3757717441,56,Left,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771351,95,1,1,8,44,4klvxyeh3xcus4ongu7c00mgc,1,65.4,92.9,2022-09-04T13:09:33.288Z,2022-09-04T19:58:01Z,3757717883,56,Left,3757717889,212,11.6,3757717891,213,0.0,3757717885,140,76.4,3759272811,178,,3757717887,141,93.0,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771415,96,1,1,8,47,4klvxyeh3xcus4ongu7c00mgc,1,76.3,93,2022-09-04T13:09:36.446Z,2022-09-04T19:58:08Z,3757718219,140,69.8,3757718225,213,3.1,3759273137,178,,3757718221,141,93.0,3757718215,56,Left,3757718223,212,6.8,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771475,97,1,1,8,50,4klvxyeh3xcus4ongu7c00mgc,1,70.5,84.9,2022-09-04T13:09:39.664Z,2022-09-04T19:58:14Z,3757718591,213,5.2,3759273509,178,,3757718583,56,Center,3757718589,212,13.6,3757718587,141,66.8,3757718585,140,76.1,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771485,83,45,1,8,53,ej5er0oyngdw138yuumwqbyqt,0,26.6,27.6,2022-09-04T13:09:42.004Z,2022-09-04T19:58:33Z,3757718639,285,,3757718637,56,Back,3757718757,233,98,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771503,98,3,1,8,53,4klvxyeh3xcus4ongu7c00mgc,1,73.4,72.4,2022-09-04T13:09:42.004Z,2022-09-04T19:58:33Z,3759274363,178,,3757718709,56,Center,3758461255,464,,3757718731,233,83,3757718713,286,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771519,99,1,1,8,55,4klvxyeh3xcus4ongu7c00mgc,1,74.4,84.5,2022-09-04T13:09:43.977Z,2022-09-04T19:58:39Z,3757718817,212,12.3,3757718815,141,94.4,3757718819,213,0.6,3757718813,140,84.2,3757718807,56,Left,3759274689,178,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771591,100,1,1,8,56,4klvxyeh3xcus4ongu7c00mgc,1,86.6,94.1,2022-09-04T13:09:45.836Z,2022-09-04T19:58:46Z,3759274915,178,,3757719157,213,4.1,3757719155,212,8.0,3757719151,140,82.3,3757719153,141,84.3,3757719149,56,Left,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771595,101,61,1,9,1,4klvxyeh3xcus4ongu7c00mgc,0,96.4,83,2022-09-04T13:09:49.976Z,2022-09-04T19:59:02Z,3759275633,178,,3757719171,56,Left,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771601,84,5,1,9,2,ej5er0oyngdw138yuumwqbyqt,1,-1,16.8,2022-09-04T13:09:51.004Z,2022-09-04T19:59:06Z,3757719201,56,Back,3757719203,346,,3757719301,233,102,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455771609,102,5,1,9,2,4klvxyeh3xcus4ongu7c00mgc,0,101,83.2,2022-09-04T13:09:51.004Z,2022-09-04T19:59:05Z,3757719255,56,Left,3757719331,233,84,3757719257,346,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772081,85,1,1,9,26,ej5er0oyngdw138yuumwqbyqt,1,4.1,46.7,2022-09-04T13:10:15.157Z,2022-09-04T19:59:19Z,3757721661,56,Back,3757721669,213,5.8,3757721663,140,8.0,3757721667,212,4.6,3757721659,124,,3757721665,141,43.5,3757721673,237,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772165,86,1,1,9,30,ej5er0oyngdw138yuumwqbyqt,1,11.9,43.7,2022-09-04T13:10:19.438Z,2022-09-04T19:59:24Z,3757722059,141,71.4,3757722063,213,0.8,3757722057,140,30.9,3757722061,212,27.4,3759276551,178,,3757722055,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772189,87,3,1,9,32,ej5er0oyngdw138yuumwqbyqt,0,33.4,77.7,2022-09-04T13:10:21.399Z,2022-09-04T19:59:35Z,3758473313,465,,3757722157,56,Back,3757722261,286,,3759276919,178,,3757722257,233,103,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772173,103,7,1,9,32,4klvxyeh3xcus4ongu7c00mgc,0,66.6,22.3,2022-09-04T13:10:21.538Z,2022-09-04T19:59:52Z,3759277515,178,,3758473681,383,,3757722097,285,,3757722095,56,Center,3757722213,233,87,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772199,88,61,1,9,32,ej5er0oyngdw138yuumwqbyqt,1,30.9,71.1,2022-09-04T13:10:21.698Z,2022-09-04T20:00:25Z,3759279037,178,,3757722203,56,Back,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455776481,137,61,1,9,33,4klvxyeh3xcus4ongu7c00mgc,1,63.1,19.6,2022-09-04T13:10:22.140Z,2022-09-04T20:00:46Z,3759279827,178,,3757744007,56,Right,,,,,,,,,,,,,,,,,,,399j815r2akyfreynjrouwbmx,P. Hristov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772185,104,49,1,9,34,4klvxyeh3xcus4ongu7c00mgc,1,63.1,13,2022-09-04T13:10:23.619Z,2022-09-04T20:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772195,105,1,1,9,34,4klvxyeh3xcus4ongu7c00mgc,1,63.1,12.6,2022-09-04T13:10:23.648Z,2022-09-04T20:01:10Z,3757722181,140,65.0,3757722183,141,1.5,3757722187,213,5.0,3759280827,178,,3757722185,212,7.8,3757722179,56,Right,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772211,106,1,1,9,35,4klvxyeh3xcus4ongu7c00mgc,1,65.8,1.5,2022-09-04T13:10:24.668Z,2022-09-04T20:01:24Z,3757722281,56,Right,3759281493,178,,3757722289,213,1.8,3757722283,140,64.5,3757722287,212,5.7,3757722285,141,9.7,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772217,107,61,1,9,36,4klvxyeh3xcus4ongu7c00mgc,0,64.4,9.7,2022-09-04T13:10:25.379Z,2022-09-04T20:02:07Z,3757722303,56,Right,3759283627,178,,,,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772251,89,49,1,9,37,ej5er0oyngdw138yuumwqbyqt,1,38.2,61.7,2022-09-04T13:10:26.648Z,2022-09-04T20:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455810353,394,1,1,9,39,ej5er0oyngdw138yuumwqbyqt,0,29.3,72.6,2022-09-04T13:10:28.057Z,2022-09-04T20:02:31Z,3757923131,56,Back,3757923139,141,68.6,3759284863,178,,3757923141,212,5.3,3757923143,213,5.7,3757923135,140,33.6,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455810395,395,81,1,9,39,ej5er0oyngdw138yuumwqbyqt,0,42.6,59.1,2022-09-04T13:10:28.359Z,2022-09-04T20:02:42Z,3757923365,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772321,90,43,1,9,44,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-04T13:10:33.717Z,2022-09-04T13:10:48Z,3757722831,56,Back,3757722833,152,0,3757722829,13,0,3757724195,144,4,3757722837,286,0,3757722835,265,0,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455772397,108,43,1,9,44,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-09-04T13:10:33.718Z,2022-09-04T13:10:46Z,3757723203,13,0,3757724071,144,4,3757723341,285,0,3757723337,233,90,3757723211,152,0,3757723207,56,Center,3757723213,265,0,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
