id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2512876667,424,49,2,53,7,49rkyo4do8uwj06geomw0xr4i,1,57,8.2,2023-02-26T15:17:40.972Z,2023-02-26T23:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513162053,1210,83,2,53,9,67z1gqyiuzpmmb15q5fy7ntc4,1,57.2,94.5,2023-02-26T15:17:43.609Z,2023-02-27T00:10:48Z,4060969919,399,120127,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876777,425,61,2,53,10,49rkyo4do8uwj06geomw0xr4i,0,40.9,6.4,2023-02-26T15:17:43.770Z,2023-02-26T23:47:29Z,4060937339,178,,4059411857,56,Back,,,,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876801,426,5,2,53,10,49rkyo4do8uwj06geomw0xr4i,0,40.4,-1.4,2023-02-26T15:17:44.203Z,2023-02-26T23:47:31Z,4059412015,56,Back,4059412017,347,,4059412129,233,532,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876789,532,5,2,53,10,67z1gqyiuzpmmb15q5fy7ntc4,1,59.6,101.4,2023-02-26T15:17:44.203Z,2023-02-26T23:47:32Z,4059411931,56,Left,4059412097,233,426,4059411933,347,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876831,533,1,2,53,13,67z1gqyiuzpmmb15q5fy7ntc4,1,57.5,100,2023-02-26T15:17:47.130Z,2023-02-26T23:47:46Z,4059412179,107,,4059412183,140,63.9,4059412185,141,79.9,4059412189,213,5.1,4059412187,212,16.5,4059412181,56,Left,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876857,534,1,2,53,15,67z1gqyiuzpmmb15q5fy7ntc4,1,62.2,80.9,2023-02-26T15:17:49.643Z,2023-02-26T23:47:58Z,4059412317,56,Left,4060938031,178,,4059412319,140,60.4,4059412321,141,91.7,4059412323,212,7.6,4059412325,213,1.8,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876893,535,1,2,53,17,67z1gqyiuzpmmb15q5fy7ntc4,1,60.4,91.7,2023-02-26T15:17:50.783Z,2023-02-26T23:48:03Z,4059412531,141,80.2,4059412527,56,Left,4059412529,140,60.4,4060938105,178,,4059412533,212,7.8,4059412535,213,4.7,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512876929,536,1,2,53,19,67z1gqyiuzpmmb15q5fy7ntc4,1,59.3,80.8,2023-02-26T15:17:53.054Z,2023-02-26T23:48:08Z,4059412679,56,Left,4060938215,178,,4059412687,213,1.0,4059412681,140,62.9,4059412685,212,6.6,4059412683,141,88.7,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513196093,1284,43,2,53,21,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T15:17:54.910Z,2023-02-27T01:58:19Z,4061144317,144,83,4061144125,399,432105,,,,,,,,,,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877013,537,1,2,53,21,67z1gqyiuzpmmb15q5fy7ntc4,1,62.7,88.7,2023-02-26T15:17:54.912Z,2023-02-26T23:48:51Z,4059413197,141,95.0,4059413199,212,8.5,4059413195,140,69.7,4059413201,213,0.5,4059413193,56,Left,4060939385,178,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877017,538,4,2,53,22,67z1gqyiuzpmmb15q5fy7ntc4,1,69.4,94.7,2023-02-26T15:17:56.173Z,2023-02-26T23:48:57Z,4059413211,56,Left,4059413215,286,,4059413209,295,,4059413213,152,,4059413207,13,,4059413271,233,427,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877023,427,4,2,53,22,49rkyo4do8uwj06geomw0xr4i,0,30.6,5.3,2023-02-26T15:17:56.174Z,2023-02-26T23:48:57Z,4059413241,152,,4059413235,13,,4059413243,285,,4059413239,56,Back,4060939511,178,,4059413295,233,538,4059413237,295,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877835,539,1,2,54,8,67z1gqyiuzpmmb15q5fy7ntc4,0,76.5,97.3,2023-02-26T15:18:41.874Z,2023-02-26T23:48:59Z,4059417451,141,86.1,4060388661,72,,4059417447,56,Left,4059417441,5,,4059417437,2,,4059417455,213,5.5,4059417445,152,,4059417449,140,84.5,bcqsti42fhzap385lnfe4auhh,P. Ciurria,4060388659,224,,4060939585,178,,4059417453,212,4059417443,155,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877855,428,61,2,54,8,49rkyo4do8uwj06geomw0xr4i,1,16.1,14.9,2023-02-26T15:18:42.219Z,2023-02-26T23:49:05Z,4059417569,56,Back,4060939743,15,,4060939745,388,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878025,429,12,2,54,10,49rkyo4do8uwj06geomw0xr4i,1,15,35.9,2023-02-26T15:18:43.865Z,2023-02-26T23:49:09Z,4059418439,213,6.3,4059418431,56,Back,4059418437,212,31.1,4059418433,140,44.6,4059418435,141,34.5,4060939843,178,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878071,541,1,2,54,14,67z1gqyiuzpmmb15q5fy7ntc4,1,52.8,64.8,2023-02-26T15:18:48.239Z,2023-02-26T23:49:13Z,4059418713,213,3.2,4059418707,141,60.8,4059418709,212,29.0,4060939955,178,,4059418705,140,25.3,4059418703,56,Back,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512877969,540,43,2,54,16,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:18:50.032Z,2023-02-26T15:18:55Z,4059418657,144,49,,,,,,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878105,542,1,2,54,19,67z1gqyiuzpmmb15q5fy7ntc4,1,25.1,61.7,2023-02-26T15:18:52.850Z,2023-02-26T23:49:21Z,4059418897,212,12.8,4059418891,56,Back,4059418899,213,0.3,4059418895,141,67.8,4059418893,140,36.6,4060940137,178,,,,,,,,6jwy293owzzhldv4i9wxntjv9,A. Cragno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878191,543,1,2,54,25,67z1gqyiuzpmmb15q5fy7ntc4,1,35.3,63.7,2023-02-26T15:18:59.028Z,2023-02-26T23:49:24Z,4059419373,141,42.2,4059419375,212,14.7,4060940189,178,,4059419369,56,Back,4059419371,140,34.4,4059419377,213,4.6,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878233,544,1,2,54,28,67z1gqyiuzpmmb15q5fy7ntc4,1,36.8,37.4,2023-02-26T15:19:02.303Z,2023-02-26T23:49:28Z,4059419581,141,5.8,4059419585,213,4.9,4060940315,178,,4059419583,212,21.9,4059419579,140,41.0,4059419577,56,Back,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878285,545,1,2,54,30,67z1gqyiuzpmmb15q5fy7ntc4,1,40.9,6.1,2023-02-26T15:19:04.160Z,2023-02-26T23:49:30Z,4059419883,213,2.6,4060940351,178,,4059419877,141,16.8,4059419871,56,Back,4059419881,212,13.2,4059419873,140,30.4,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878451,546,1,2,54,33,67z1gqyiuzpmmb15q5fy7ntc4,1,27.5,21.9,2023-02-26T15:19:07.335Z,2023-02-26T23:49:33Z,4059420741,213,1.7,4059420733,56,Back,4059420735,140,22.6,4060940435,178,,4059420739,212,31.3,4059420737,141,67.3,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878517,547,1,2,54,41,67z1gqyiuzpmmb15q5fy7ntc4,1,28.8,61.8,2023-02-26T15:19:15.332Z,2023-02-26T23:49:36Z,4059421093,212,32.0,4059421095,213,5.0,4059421085,155,,4060940569,178,,4059421091,141,16.1,4059421097,1,,4059421089,140,36.2,4059421087,56,Back,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878539,548,1,2,54,45,67z1gqyiuzpmmb15q5fy7ntc4,1,43.6,14.7,2023-02-26T15:19:18.944Z,2023-02-26T23:50:13Z,4059421201,140,54.1,4059421207,213,5.7,4060941197,178,,4059421203,141,3.7,4059421199,56,Right,4059421205,212,13.3,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878653,549,1,2,54,47,67z1gqyiuzpmmb15q5fy7ntc4,1,53,3.4,2023-02-26T15:19:20.806Z,2023-02-26T23:50:14Z,4059421775,141,26.2,4059421773,140,35.4,4060941263,178,,4059421777,212,24.1,4059421771,56,Back,4059421779,213,2.4,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878763,550,1,2,54,52,67z1gqyiuzpmmb15q5fy7ntc4,1,45.1,50.1,2023-02-26T15:19:26.439Z,2023-02-26T23:50:17Z,4059422483,1,,4059422471,155,,4059422477,141,92.4,4059422479,212,43.9,4059422481,213,0.7,4059422475,140,76.7,4060941299,178,,4059422473,56,Left,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878769,551,1,2,54,59,67z1gqyiuzpmmb15q5fy7ntc4,0,86.9,92.7,2023-02-26T15:19:33.293Z,2023-02-26T23:50:34Z,4059422515,155,,4059422525,213,4.9,4059422735,233,430,4060393587,224,,4059422517,56,Left,4059422521,141,89.4,4059422513,2,,4059422733,236,,4d17grk2qflzake218uz76uei,Carlos Augusto,4059422523,212,2.3,4059422519,140,87.3,4060393589,72,4059422739,286,,4060941537,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878793,430,12,2,54,59,49rkyo4do8uwj06geomw0xr4i,1,9.1,10.6,2023-02-26T15:19:33.370Z,2023-02-26T23:50:31Z,4059422637,185,,4059422639,56,Back,4060941675,178,,4059422765,233,551,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878785,552,43,2,55,1,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:19:35.073Z,2023-02-26T15:28:34Z,4059422607,56,Left,4059475861,144,61,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878829,431,49,2,55,2,49rkyo4do8uwj06geomw0xr4i,1,2.5,16,2023-02-26T15:19:35.716Z,2023-02-26T23:50:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878893,432,1,2,55,4,49rkyo4do8uwj06geomw0xr4i,0,4.6,12.1,2023-02-26T15:19:37.913Z,2023-02-26T23:50:48Z,4059423225,56,Back,4059423223,155,,4059423231,212,37.0,4059423227,140,39.7,4059423229,141,17.3,4059423233,213,0.1,4060941975,178,,4059423235,1,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878947,553,1,2,55,6,67z1gqyiuzpmmb15q5fy7ntc4,1,50.5,81.4,2023-02-26T15:19:40.467Z,2023-02-26T23:50:53Z,4059423527,213,5.8,4059423511,56,Center,4059423519,141,75.1,4059423523,212,10.0,4060942123,178,,4059423515,140,59.1,4060942125,21,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878955,554,49,2,55,7,67z1gqyiuzpmmb15q5fy7ntc4,1,58.9,75.4,2023-02-26T15:19:41.535Z,2023-02-26T23:50:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879007,555,1,2,55,8,67z1gqyiuzpmmb15q5fy7ntc4,1,58.9,75.4,2023-02-26T15:19:42.259Z,2023-02-26T23:51:00Z,4059423847,212,8.4,4059423841,140,58.4,4059423849,213,4.6,4059423845,141,63.1,4059423837,56,Center,4060942241,178,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879067,556,1,2,55,11,67z1gqyiuzpmmb15q5fy7ntc4,1,62,56.1,2023-02-26T15:19:45.119Z,2023-02-26T23:51:02Z,4059424145,140,65.7,4059424143,56,Center,4060942253,178,,4059424151,213,5.0,4059424147,141,34.2,4059424149,212,15.4,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879135,557,1,2,55,14,67z1gqyiuzpmmb15q5fy7ntc4,1,67.3,30.6,2023-02-26T15:19:47.713Z,2023-02-26T23:51:03Z,4059424485,56,Right,4060942257,178,,4059424493,213,5.3,4059424487,140,77.5,4059424489,141,4.7,4059424491,212,20.6,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879173,558,1,2,55,17,67z1gqyiuzpmmb15q5fy7ntc4,0,81,9.7,2023-02-26T15:19:50.877Z,2023-02-26T23:51:06Z,4060395079,224,,4059424715,56,Center,4060942305,178,,4059424711,2,,4059424717,140,91.4,4060395081,20,,4059424721,212,26.1,4059424713,155,,annamxplmbyakvo2akw63xxw5,G. Donati,4059424723,213,1.1,4059424719,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880357,570,43,2,55,18,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:19:51.887Z,2023-02-26T19:34:12Z,4060398193,144,61,4059430909,56,Center,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879213,433,12,2,55,18,49rkyo4do8uwj06geomw0xr4i,1,7.1,58.8,2023-02-26T15:19:52.010Z,2023-02-26T23:51:12Z,4059425019,56,Back,4060942451,178,,4059425021,140,10.0,4059425027,213,4.9,4059425025,212,14.8,4059425023,141,37.5,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879223,434,49,2,55,19,49rkyo4do8uwj06geomw0xr4i,1,8.7,41,2023-02-26T15:19:53.442Z,2023-02-26T23:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879297,435,1,2,55,19,49rkyo4do8uwj06geomw0xr4i,0,9.4,39.6,2023-02-26T15:19:53.526Z,2023-02-26T23:51:16Z,4059425393,140,46.9,4059425401,1,,4059425395,141,100.0,4060942503,178,,4059425389,157,,4059425399,213,0.8,4059425397,212,57.5,4059425391,56,Back,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879305,436,5,2,55,23,49rkyo4do8uwj06geomw0xr4i,0,46.1,101.6,2023-02-26T15:19:57.162Z,2023-02-26T23:51:19Z,4059425429,347,,4059425427,56,Back,4059426197,233,559,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879443,559,5,2,55,23,67z1gqyiuzpmmb15q5fy7ntc4,1,53.9,-1.6,2023-02-26T15:19:57.162Z,2023-02-26T23:51:18Z,4059426177,233,436,4059426107,56,Right,4059426109,347,,,,,,,,,,,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879525,560,1,2,55,31,67z1gqyiuzpmmb15q5fy7ntc4,1,55.7,0,2023-02-26T15:20:05.273Z,2023-02-26T23:51:21Z,4059426523,107,,4059426525,56,Back,4059426531,212,13.5,4059426529,141,6.5,4059426527,140,43.9,4059426533,213,2.7,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879687,561,1,2,55,34,67z1gqyiuzpmmb15q5fy7ntc4,1,44.3,15.3,2023-02-26T15:20:07.807Z,2023-02-26T23:51:23Z,4059427339,213,1.9,4059427331,141,49.6,4059427325,140,36.3,4060942649,178,,4059427323,56,Back,4059427335,212,24.8,,,,,,,4vonqsqrzoyye4vs6n7dud2p5,José Machín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879725,562,1,2,55,39,67z1gqyiuzpmmb15q5fy7ntc4,1,37.4,61.2,2023-02-26T15:20:12.738Z,2023-02-26T23:51:24Z,4059427511,212,14.4,4059427505,56,Back,4060400639,189,,4059427509,141,78.5,4060942667,178,,4059427513,213,1.0,4059427507,140,45.3,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879827,563,1,2,55,42,67z1gqyiuzpmmb15q5fy7ntc4,1,44.8,75.6,2023-02-26T15:20:16.010Z,2023-02-26T23:51:26Z,4059428175,56,Back,4060942673,178,,4059428181,212,12.6,4059428177,140,40.2,4059428179,141,58.5,4059428183,213,4.3,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879881,564,1,2,55,47,67z1gqyiuzpmmb15q5fy7ntc4,1,41.5,62.3,2023-02-26T15:20:20.770Z,2023-02-26T23:51:29Z,4059428443,1,,4059428439,212,47.8,4059428431,155,,4060942723,178,,4059428437,141,69.6,4059428441,213,0.1,4059428433,56,Center,4059428435,140,86.8,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879957,565,1,2,55,50,67z1gqyiuzpmmb15q5fy7ntc4,1,87.5,67.2,2023-02-26T15:20:24.223Z,2023-02-26T23:51:40Z,4059428857,212,13.1,4059428851,140,91.3,4059434957,154,,4059428859,213,5.0,4059428855,141,48.9,4059428845,56,Center,4059434955,210,15,4060942823,388,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879959,566,15,2,55,51,67z1gqyiuzpmmb15q5fy7ntc4,1,90.7,49.5,2023-02-26T15:20:25.224Z,2023-02-26T23:51:41Z,4059428871,56,Center,4060942963,178,,4059434969,55,565,4059434981,146,96.7,4059434967,154,,4059434983,147,51.4,4059434965,29,,4059428867,22,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,4059434979,328,,4059434973,102,48.0,4059435039,233,4059428869,17,,4059435043,80,,,437,4059434975,103,5.1,4059434547,20,,,,,,,,,,,,,,,,,,,,,,
2512879941,437,10,2,55,52,49rkyo4do8uwj06geomw0xr4i,1,2.5,49.1,2023-02-26T15:20:26.078Z,2023-02-26T23:51:45Z,4059428769,56,Back,4059428767,182,,4059433269,174,,4060403511,179,,4059434649,233,566,4060403513,376,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880749,571,2,2,55,52,67z1gqyiuzpmmb15q5fy7ntc4,1,90.9,49.1,2023-02-26T15:20:26.121Z,2023-02-27T02:00:02Z,4059433823,297,,4060943183,389,,4059432917,140,96.4,4059432915,56,Center,4059432913,7,4d17grk2qflzake218uz76uei,4059432919,141,60.8,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880027,438,55,2,55,52,49rkyo4do8uwj06geomw0xr4i,1,4.4,41.9,2023-02-26T15:20:26.122Z,2023-02-27T02:00:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512879989,567,43,2,55,55,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:20:29.699Z,2023-02-26T15:20:57Z,4059429019,250,0,4059429011,17,0,4059429013,56,Center,4059429009,22,0,4059432139,144,39,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880051,568,43,2,55,57,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:20:31.378Z,2023-02-26T15:20:58Z,4059429349,212,10.9,4059429351,213,3.5,4059429347,141,16.4,4059429343,56,Right,4059429345,140,80.7,4059432323,144,1,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880061,569,43,2,55,58,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-26T15:20:32.354Z,2023-02-26T15:20:59Z,4059432467,144,1,4059429385,2,0,4059429395,140,85.8,4059429407,213,1.3,4059429387,155,0,4059429391,56,Center,4059429403,212,16.6,4059429399,141,39.7,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880171,439,43,2,55,59,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T15:20:33.492Z,2023-02-26T15:20:45Z,4059429975,212,13.9,4059429973,141,69.6,4059430029,167,0,4059429971,140,0.0,4059429977,213,2.7,4059429969,56,Back,4059430843,144,12,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512880175,440,43,2,56,4,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-02-26T15:20:38.405Z,2023-02-26T15:20:43Z,4059429993,56,Back,4059430565,144,6,4059429995,73,0,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512881123,441,1,2,56,44,49rkyo4do8uwj06geomw0xr4i,1,4,48.9,2023-02-26T15:21:18.261Z,2023-02-26T23:51:47Z,4059434935,5,,4059434947,213,1.2,4059434941,140,9.4,4059434937,241,,4059434939,56,Back,4060943043,178,,4059434943,141,68.2,4059434945,212,14.3,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512881175,442,1,2,56,48,49rkyo4do8uwj06geomw0xr4i,1,21,76.2,2023-02-26T15:21:22.460Z,2023-02-26T23:53:49Z,4059435331,56,Back,4059435337,212,14.0,4059435335,141,78.2,4059435333,140,34.3,4059435339,213,0.1,4060945159,178,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512881221,443,1,2,56,54,49rkyo4do8uwj06geomw0xr4i,1,17.2,62.1,2023-02-26T15:21:28.511Z,2023-02-26T23:53:52Z,4059435565,56,Back,4059435573,213,3.4,4060945255,178,,4059435567,140,2.6,4059435571,212,15.8,4059435569,141,56.6,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
