id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2479538993,392,1,2,46,58,4klvxyeh3xcus4ongu7c00mgc,1,12,34.8,2022-10-30T15:06:37.867Z,2022-10-30T19:24:44Z,3884012069,56,Back,3884012073,141,69.1,3884012067,123,,3884012077,213,1.3,3884012071,140,19.3,3885231537,178,,3884012075,212,24.6,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539093,393,1,2,47,4,4klvxyeh3xcus4ongu7c00mgc,1,27.2,74.3,2022-10-30T15:06:43.987Z,2022-10-30T19:24:49Z,3884012637,141,94.8,3884012639,212,14.3,3884012633,140,30.1,3884012631,56,Back,3885231807,178,,3884012641,213,1.4,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539141,394,1,2,47,8,4klvxyeh3xcus4ongu7c00mgc,1,43.5,67.1,2022-10-30T15:06:47.653Z,2022-10-30T19:24:57Z,3885232195,178,,3884012923,213,6.1,3884012919,141,63.2,3884012921,212,14.1,3884012915,56,Center,3884012917,140,56.7,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539153,395,50,2,47,10,4klvxyeh3xcus4ongu7c00mgc,1,52.7,56.4,2022-10-30T15:06:49.943Z,2022-10-30T19:25:03Z,3884013007,286,,3884013005,56,Center,3884013203,233,369,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539167,369,7,2,47,10,4raiad4l2j5lkfaz92pk4osb,0,47.3,43.6,2022-10-30T15:06:50.119Z,2022-10-30T19:25:08Z,3884013191,233,395,3884013085,285,,3885030179,385,,3885232873,178,,3884013083,56,Back,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539213,396,50,2,47,12,4klvxyeh3xcus4ongu7c00mgc,1,43,61.3,2022-10-30T15:06:51.882Z,2022-10-30T19:25:14Z,3884013375,56,Back,3884013377,286,,3884013429,233,370,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539199,370,7,2,47,13,4raiad4l2j5lkfaz92pk4osb,0,57,38.7,2022-10-30T15:06:52.783Z,2022-10-30T21:16:31Z,3884013313,285,,3885233411,178,,3885030515,385,,3884013395,233,396,3884013311,56,Center,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479817117,1190,43,2,47,15,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T15:06:54.862Z,2022-10-30T21:16:11Z,3885533987,178,0,3885534077,144,82,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539261,397,4,2,47,16,4klvxyeh3xcus4ongu7c00mgc,1,39.5,69.3,2022-10-30T15:06:56.061Z,2022-10-30T19:25:25Z,3884013691,56,Back,3884013695,265,,3884013689,13,,3884013997,233,371,3884013697,286,,3884013693,152,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539301,371,4,2,47,16,4raiad4l2j5lkfaz92pk4osb,0,60.5,30.7,2022-10-30T15:06:56.062Z,2022-10-30T19:25:25Z,3884013887,13,,3884013899,265,,3885233765,178,,3884013903,285,,3884013891,56,Center,3884014033,233,397,3884013895,152,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539515,399,1,2,47,24,4klvxyeh3xcus4ongu7c00mgc,1,30.8,73.8,2022-10-30T15:07:03.748Z,2022-10-30T19:25:28Z,3884015105,56,Back,3884021367,5,,3884015111,212,13.7,3884021369,152,,3884015107,140,27.6,3884015109,141,54.3,3884015113,213,4.5,3885233969,178,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539571,400,1,2,47,27,4klvxyeh3xcus4ongu7c00mgc,1,27.8,54.3,2022-10-30T15:07:06.432Z,2022-10-30T19:25:32Z,3884015469,213,4.9,3884015463,140,31.2,3885234193,178,,3884015467,212,22.5,3884015465,141,21.6,3884015461,56,Back,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539493,398,43,2,47,27,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T15:07:06.639Z,2022-10-30T15:07:50Z,3884014967,213,2.7,3884014963,141,74.5,3884014955,5,0,3884020947,144,1,3884014965,212,11.2,3884014961,140,29.8,3884014957,152,0,3884014959,56,Back,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539685,401,1,2,47,32,4klvxyeh3xcus4ongu7c00mgc,1,32,38.3,2022-10-30T15:07:11.762Z,2022-10-30T19:25:41Z,3884016015,212,29.9,3885234707,178,,3884016011,140,31.6,3884016017,213,1.6,3884016013,141,82.3,3884016009,56,Back,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539801,402,1,2,47,37,4klvxyeh3xcus4ongu7c00mgc,1,42,77.9,2022-10-30T15:07:16.176Z,2022-10-30T19:25:45Z,3885234903,178,,3884016575,141,93.6,3884016571,56,Left,3884016577,212,20.4,3884016573,140,58.5,3884016579,213,0.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539797,372,45,2,47,39,4raiad4l2j5lkfaz92pk4osb,0,32.2,8.4,2022-10-30T15:07:18.499Z,2022-10-30T19:25:51Z,3884016893,233,403,3884016559,56,Back,3884016561,285,,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539847,403,3,2,47,39,4klvxyeh3xcus4ongu7c00mgc,1,67.8,91.6,2022-10-30T15:07:18.499Z,2022-10-30T19:25:51Z,3885235271,178,,3884016829,56,Left,3885032127,465,,3884016831,286,,3884016869,233,372,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479817975,1228,83,2,47,40,4raiad4l2j5lkfaz92pk4osb,1,31.3,8.4,2022-10-30T15:07:19.545Z,2022-10-30T21:17:27Z,3885538435,399,229798,,,,,,,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479539887,404,1,2,47,42,4klvxyeh3xcus4ongu7c00mgc,1,71.1,70.4,2022-10-30T15:07:21.953Z,2022-10-30T19:25:59Z,3884017051,212,7.2,3885235765,178,,3884017045,56,Center,3884017049,141,63.2,3884017047,140,66.1,3884017053,213,3.9,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540075,405,1,2,47,45,4klvxyeh3xcus4ongu7c00mgc,1,65.8,57.6,2022-10-30T15:07:24.237Z,2022-10-30T19:26:04Z,3884018045,140,75.8,3885236049,178,,3884018051,213,5.0,3884018047,141,10.1,3884018049,212,34.0,3884018043,56,Right,3884018053,1,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540137,406,1,2,47,51,4klvxyeh3xcus4ongu7c00mgc,0,91,6,2022-10-30T15:07:30.804Z,2022-10-30T19:26:13Z,3884018297,56,Center,3885032951,20,,3884018293,155,,3884018299,140,88.8,3884018301,141,43.6,3884018305,213,1.7,3885032949,224,,3884018303,212,25.7,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,3884018291,2,,3885236523,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540223,373,12,2,47,53,4raiad4l2j5lkfaz92pk4osb,1,13.5,54,2022-10-30T15:07:32.161Z,2022-10-30T19:26:16Z,3884018831,212,33.2,3884018825,56,Back,3885236665,178,,3884018827,140,21.2,3884018829,141,100.0,3884018913,167,,3884018833,213,1.3,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540231,374,5,2,47,56,4raiad4l2j5lkfaz92pk4osb,0,25.8,101.5,2022-10-30T15:07:36.064Z,2022-10-30T19:26:18Z,3884018863,56,Back,3884018867,347,,3884021469,233,407,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540663,407,5,2,47,56,4klvxyeh3xcus4ongu7c00mgc,1,74.2,-1.5,2022-10-30T15:07:36.064Z,2022-10-30T19:26:18Z,3884021401,233,374,3884021297,347,,3884021295,56,Right,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540855,408,1,2,48,15,4klvxyeh3xcus4ongu7c00mgc,1,69.9,0,2022-10-30T15:07:54.287Z,2022-10-30T19:26:26Z,3884022271,140,64.3,3884022275,212,8.0,3884022267,56,Right,3884022277,213,2.4,3884022263,107,,3884022273,141,6.6,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540901,409,1,2,48,17,4klvxyeh3xcus4ongu7c00mgc,1,64.3,6.6,2022-10-30T15:07:56.245Z,2022-10-30T19:26:31Z,3885237361,178,,3884022563,141,14.0,3884022567,213,0.7,3884022559,56,Right,3884022561,140,70.2,3884022565,212,8.0,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540921,410,1,2,48,17,4klvxyeh3xcus4ongu7c00mgc,1,70.3,14,2022-10-30T15:07:57.076Z,2022-10-30T19:26:41Z,3884022663,56,Right,3884022669,212,6.1,3884022667,141,6.6,3885237773,178,,3884022665,140,73.6,3884022671,213,5.3,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540927,411,61,2,48,19,4klvxyeh3xcus4ongu7c00mgc,0,73.6,6.6,2022-10-30T15:07:58.474Z,2022-10-30T19:26:46Z,3885237989,178,,3884022691,56,Right,,,,,,,,,,,,,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479818385,1229,43,2,48,22,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:08:01.379Z,2022-10-30T21:18:04Z,3885540767,144,82,3885540683,178,0,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540935,375,49,2,48,22,4raiad4l2j5lkfaz92pk4osb,1,5.9,94.8,2022-10-30T15:08:01.565Z,2022-10-30T19:26:48Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540989,376,4,2,48,22,4raiad4l2j5lkfaz92pk4osb,1,8,94.5,2022-10-30T15:08:02.035Z,2022-10-30T19:26:53Z,3884023003,13,,3884023009,56,Back,3884023013,265,,3884023151,233,412,3884023015,285,,3884023011,152,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479540999,412,4,2,48,22,4klvxyeh3xcus4ongu7c00mgc,0,92,5.5,2022-10-30T15:08:02.036Z,2022-10-30T19:26:52Z,3884023201,233,376,3884023063,56,Right,3884023073,265,,3884023067,152,,3884023077,286,,3884023061,13,,3885238195,178,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541703,377,1,2,48,46,4raiad4l2j5lkfaz92pk4osb,1,11.1,85.7,2022-10-30T15:08:25.401Z,2022-10-30T19:26:59Z,3885238517,178,,3884026781,56,Back,3884026785,141,45.9,3884026779,152,,3884026777,5,,3884026783,140,13.5,3884026789,213,4.8,3884026787,212,27.2,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541761,378,1,2,48,50,4raiad4l2j5lkfaz92pk4osb,1,14.1,51.1,2022-10-30T15:08:29.214Z,2022-10-30T19:27:13Z,3884027059,141,58.8,3884027057,140,3.5,3884027055,56,Back,3884027061,212,12.3,3884027063,213,2.7,3885239111,178,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541829,379,1,2,48,51,4raiad4l2j5lkfaz92pk4osb,1,3.5,58.8,2022-10-30T15:08:30.707Z,2022-10-30T19:27:18Z,3884027425,1,,3884027415,56,Back,3884027421,212,36.3,3884027423,213,4.9,3884027419,141,6.4,3884027417,140,10.0,3885239341,178,,,,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541909,380,1,2,48,55,4raiad4l2j5lkfaz92pk4osb,1,10,6.4,2022-10-30T15:08:34.332Z,2022-10-30T19:27:21Z,3885239467,178,,3884027853,212,23.2,3884027849,140,32.0,3884027847,56,Back,3884027855,213,0.1,3884027851,141,9.1,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541911,381,61,2,48,57,4raiad4l2j5lkfaz92pk4osb,0,31.4,12,2022-10-30T15:08:36.302Z,2022-10-30T19:27:24Z,3885239697,178,,3884027863,56,Back,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479819255,1194,67,2,48,57,4klvxyeh3xcus4ongu7c00mgc,1,67.2,86.9,2022-10-30T15:08:36.622Z,2022-10-30T21:31:25Z,3885545221,233,1231,,,,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479819251,1231,67,2,48,57,4raiad4l2j5lkfaz92pk4osb,0,32.8,13.1,2022-10-30T15:08:36.623Z,2022-10-30T21:19:12Z,3885545241,233,1194,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541931,413,61,2,48,57,4klvxyeh3xcus4ongu7c00mgc,1,68.6,88,2022-10-30T15:08:36.648Z,2022-10-30T21:31:25Z,3885239827,178,,3884027987,56,Left,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541923,382,61,2,48,57,4raiad4l2j5lkfaz92pk4osb,1,32,9.1,2022-10-30T15:08:36.826Z,2022-10-30T21:19:02Z,3884027931,56,Back,3885240093,178,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479818823,1193,43,2,48,58,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T15:08:37.226Z,2022-10-30T21:18:42Z,3885543097,178,0,3885543153,144,82,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479541949,414,49,2,48,59,4klvxyeh3xcus4ongu7c00mgc,1,64.6,91.1,2022-10-30T15:08:39.096Z,2022-10-30T19:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542061,415,1,2,49,0,4klvxyeh3xcus4ongu7c00mgc,1,63.8,90.5,2022-10-30T15:08:39.194Z,2022-10-30T19:28:04Z,3884028625,213,4.8,3885241603,178,,3884028621,141,79.6,3884028623,212,7.4,3884028619,140,64.1,3884028617,56,Left,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542097,416,1,2,49,1,4klvxyeh3xcus4ongu7c00mgc,1,65,81.4,2022-10-30T15:08:40.269Z,2022-10-30T19:28:09Z,3884028803,212,11.8,3884028797,56,Left,3884028799,140,71.8,3885241857,178,,3884028805,213,0.9,3884028801,141,95.2,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542105,417,3,2,49,2,4klvxyeh3xcus4ongu7c00mgc,0,72.9,95.3,2022-10-30T15:08:41.666Z,2022-10-30T19:28:14Z,3884028849,286,,3885034493,465,,3885242057,178,,3884028965,233,383,3884028847,56,Left,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542091,383,7,2,49,2,4raiad4l2j5lkfaz92pk4osb,1,27.1,4.7,2022-10-30T15:08:41.999Z,2022-10-30T19:28:18Z,3884028771,285,,3885034291,385,,3884028941,233,417,3884028767,167,,3884028769,56,Back,3885242273,178,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542101,384,5,2,49,4,4raiad4l2j5lkfaz92pk4osb,0,27.2,-1.6,2022-10-30T15:08:43.767Z,2022-10-30T19:28:21Z,3884028825,347,,3884028823,56,Back,3884029737,233,418,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542265,418,5,2,49,4,4klvxyeh3xcus4ongu7c00mgc,1,72.8,101.6,2022-10-30T15:08:43.767Z,2022-10-30T19:28:20Z,3884029671,347,,3884029693,233,384,3884029669,56,Left,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542343,419,1,2,49,11,4klvxyeh3xcus4ongu7c00mgc,1,71.4,100,2022-10-30T15:08:50.925Z,2022-10-30T19:28:26Z,3884030127,141,92.3,3884030129,212,16.9,3884030119,107,,3884030125,140,56.5,3884030131,213,3.5,3884030121,56,Left,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542401,420,1,2,49,14,4klvxyeh3xcus4ongu7c00mgc,0,58.8,91.5,2022-10-30T15:08:53.768Z,2022-10-30T19:28:30Z,3884030439,140,77.0,3884030437,56,Center,3885242763,178,,3884030443,212,24.6,3884030441,141,68.7,3884030435,155,,3884030445,213,5.6,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542443,385,1,2,49,15,4raiad4l2j5lkfaz92pk4osb,1,22.2,24.7,2022-10-30T15:08:55.127Z,2022-10-30T19:28:39Z,3885243151,388,,3884030649,3,,3884030651,56,Back,3884030653,140,24.6,3884030659,213,1.3,3884030657,212,8.9,3884030655,141,37.3,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542473,386,1,2,49,17,4raiad4l2j5lkfaz92pk4osb,1,24.6,37.3,2022-10-30T15:08:56.461Z,2022-10-30T19:28:44Z,3884030803,3,,3884030813,213,5.2,3884030809,141,16.9,3884030807,140,32.1,3884030811,212,16.0,3885243413,388,,3884030805,56,Back,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542487,387,1,2,49,19,4raiad4l2j5lkfaz92pk4osb,0,32.1,16.9,2022-10-30T15:08:58.381Z,2022-10-30T19:28:50Z,3884030897,140,34.4,3884031019,233,421,3884030899,141,16.5,3884030893,168,,3884031023,286,,3884030901,212,2.4,3884031017,236,,3885243703,178,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,3884030895,56,Back,3884030903,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542501,421,74,2,49,19,4klvxyeh3xcus4ongu7c00mgc,1,65.4,79.4,2022-10-30T15:08:58.467Z,2022-10-30T19:28:54Z,3885243845,178,,3884030947,56,Left,3884030949,285,,3884031129,233,387,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542535,388,49,2,49,20,4raiad4l2j5lkfaz92pk4osb,1,31.6,16.8,2022-10-30T15:08:59.295Z,2022-10-30T19:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542601,389,1,2,49,21,4raiad4l2j5lkfaz92pk4osb,1,31.6,16.8,2022-10-30T15:09:00.879Z,2022-10-30T19:29:04Z,3885244337,178,,3884031491,155,,3884031509,213,1.0,3884031513,1,,3884031495,140,50.9,3884031505,212,34.9,3884031499,141,58.5,3884031493,56,Center,6mit9txkiacrr2dq1i27rm76d,A. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542627,390,1,2,49,23,4raiad4l2j5lkfaz92pk4osb,1,50.9,58.5,2022-10-30T15:09:02.759Z,2022-10-30T19:29:10Z,3885244613,178,,3884031631,140,47.1,3884031635,212,4.6,3884031629,56,Back,3884031637,213,3.7,3884031633,141,55.2,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479781749,957,43,2,49,23,4raiad4l2j5lkfaz92pk4osb,1,0,0,2022-10-30T15:09:02.777Z,2022-10-30T20:05:19Z,3885337383,144,82,3885337259,178,0,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542693,391,1,2,49,24,4raiad4l2j5lkfaz92pk4osb,0,47.1,55.2,2022-10-30T15:09:03.738Z,2022-10-30T19:29:13Z,3885244717,178,,3884031955,212,33.4,3884031951,140,77.2,3884031957,213,0.3,3884031959,1,,3884031953,141,70.9,3884031949,56,Center,3884031947,155,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542757,422,59,2,49,27,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T15:09:06.222Z,2022-10-30T19:33:04Z,3884032383,56,Back,,,,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542849,424,12,2,49,27,4klvxyeh3xcus4ongu7c00mgc,1,23.3,26.2,2022-10-30T15:09:06.969Z,2022-10-30T19:33:09Z,3884032893,213,6.0,3884032889,141,5.2,3884032887,140,65.8,3884032891,212,46.9,3885254487,178,,3884032885,56,Right,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542791,423,43,2,49,31,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-10-30T15:09:10.221Z,2022-10-30T15:09:15Z,3884033099,144,59,3884032587,56,Back,,,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542835,392,12,2,49,32,4raiad4l2j5lkfaz92pk4osb,1,22.9,95.3,2022-10-30T15:09:11.830Z,2022-10-30T19:33:22Z,3884032811,141,100.0,3884032815,213,0.7,3885255087,178,,3884033023,15,,3884032807,56,Back,3884032959,167,,3884032813,212,6.0,3884032809,140,27.3,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542845,393,5,2,49,34,4raiad4l2j5lkfaz92pk4osb,0,34.2,101.2,2022-10-30T15:09:13.422Z,2022-10-30T19:33:25Z,3884033299,233,425,3884032855,347,,3884032853,56,Back,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479542909,425,5,2,49,34,4klvxyeh3xcus4ongu7c00mgc,1,65.8,-1.2,2022-10-30T15:09:13.422Z,2022-10-30T19:33:25Z,3884033215,347,,3884033213,56,Right,3884033269,233,393,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479543159,426,1,2,49,37,4klvxyeh3xcus4ongu7c00mgc,1,58.9,0,2022-10-30T15:09:17.022Z,2022-10-30T19:33:36Z,3884034531,212,10.0,3884034535,213,1.7,3884034515,107,,3884034527,141,13.2,3884034523,140,57.8,3884034519,56,Right,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
