id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469048787,75,44,1,8,9,9dntj5dioj5ex52yrgwzxrq9l,0,42.8,60.9,2022-10-08T16:08:28.169Z,2022-10-08T22:43:57Z,3828343455,233,107,3828343243,285,,3828343241,56,Back,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048809,108,1,1,8,9,bqbbqm98ud8obe45ds9ohgyrd,1,55.1,39.7,2022-10-08T16:08:28.287Z,2022-10-09T00:04:17Z,3828343379,212,11.3,3828343371,3,,3828343381,213,6.0,3828343377,141,35.3,3828343373,56,Center,3828343375,140,65.5,3829759183,388,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048955,109,1,1,8,13,bqbbqm98ud8obe45ds9ohgyrd,1,74,38.8,2022-10-08T16:08:32.584Z,2022-10-08T22:44:13Z,3828344087,56,Center,3828344093,212,18.9,3828344089,140,89.8,3828345133,210,13,3829759365,178,,3828344091,141,25.4,3828344095,213,5.8,3828345135,154,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2469048961,110,13,1,8,15,bqbbqm98ud8obe45ds9ohgyrd,1,89.9,26.9,2022-10-08T16:08:34.657Z,2022-10-08T22:44:14Z,3828345185,231,44.0,3828344131,63,,3828345173,154,,3828344129,22,,3828345181,103,4.2,3828345179,102,62.0,3828345169,73,,3829759455,178,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,3828345175,55,109,3828344613,20,,3828344133,56,3828345171,29,,3828345183,230,98.8,,,,,,,,,,,,,,,,Center,,,,,,,,
2469048953,76,5,1,8,17,9dntj5dioj5ex52yrgwzxrq9l,1,-0.8,39.4,2022-10-08T16:08:35.902Z,2022-10-08T22:44:17Z,3828344081,346,,3828344079,56,Back,3828344259,233,111,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048975,111,5,1,8,17,bqbbqm98ud8obe45ds9ohgyrd,0,100.8,60.6,2022-10-08T16:08:35.902Z,2022-10-08T22:44:17Z,3828344283,233,76,3828344193,56,Center,3828344195,346,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049451,77,1,1,8,53,9dntj5dioj5ex52yrgwzxrq9l,1,4.9,43.8,2022-10-08T16:09:12.553Z,2022-10-08T22:44:41Z,3828346761,124,,3828346765,56,Left,3828346779,74,,3828346773,213,0.5,3828346763,155,,3828346767,140,55.4,3828346769,141,88.9,3828346775,1,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,3828346771,212,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049481,78,1,1,8,56,9dntj5dioj5ex52yrgwzxrq9l,0,55.4,88.9,2022-10-08T16:09:15.676Z,2022-10-08T22:44:47Z,3829760625,388,,3828346913,213,5.1,3828346899,140,58.5,3828346907,212,9.2,3828346887,3,,3828346893,56,Center,3828346903,141,76.2,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049471,112,44,1,8,58,bqbbqm98ud8obe45ds9ohgyrd,1,40.4,26.4,2022-10-08T16:09:17.527Z,2022-10-09T00:04:17Z,3828346843,56,Back,3828346847,285,,3828346983,233,79,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049489,79,44,1,8,58,9dntj5dioj5ex52yrgwzxrq9l,0,59.6,73.6,2022-10-08T16:09:17.528Z,2022-10-08T22:44:51Z,3828346941,56,Center,3828347011,233,112,3828346943,286,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049497,113,1,1,8,58,bqbbqm98ud8obe45ds9ohgyrd,1,39.4,29,2022-10-08T16:09:17.618Z,2022-10-09T00:04:17Z,3828347001,212,9.5,3828346993,3,,3828346997,140,34.5,3828346999,141,17.2,3829760985,388,,3828346995,56,Back,3828347003,213,4.1,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049499,114,49,1,9,0,bqbbqm98ud8obe45ds9ohgyrd,1,34.5,17.2,2022-10-08T16:09:18.934Z,2022-10-08T22:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049581,115,1,1,9,0,bqbbqm98ud8obe45ds9ohgyrd,1,34.5,17.2,2022-10-08T16:09:19.056Z,2022-10-08T22:45:09Z,3828347465,212,32.9,3828347459,56,Back,3829761523,178,,3828347463,141,45.2,3828347467,213,2.5,3828347469,1,,3828347461,140,8.9,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049625,116,1,1,9,12,bqbbqm98ud8obe45ds9ohgyrd,1,14.3,43.1,2022-10-08T16:09:31.002Z,2022-10-08T22:45:15Z,3828347739,56,Back,3828347747,213,6.2,3828347743,141,41.3,3828347741,140,46.9,3828347737,155,,3828347751,1,,3828347745,212,34.3,3829761743,178,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049673,117,1,1,9,14,bqbbqm98ud8obe45ds9ohgyrd,1,46.9,41.3,2022-10-08T16:09:33.272Z,2022-10-08T22:45:19Z,3828348085,213,4.6,3828348075,3,,3828348083,212,24.0,3828348079,140,44.4,3829761889,388,,3828348077,56,Back,3828348081,141,6.2,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049683,118,1,1,9,19,bqbbqm98ud8obe45ds9ohgyrd,1,41.5,4.3,2022-10-08T16:09:37.947Z,2022-10-08T22:45:26Z,3828348163,213,2.5,3828348161,212,5.2,3828348155,56,Back,3828348159,141,8.8,3828348157,140,37.5,3829762125,178,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049755,119,1,1,9,20,bqbbqm98ud8obe45ds9ohgyrd,0,37.5,8.8,2022-10-08T16:09:39.013Z,2022-10-08T22:45:34Z,3828348467,141,6.5,3828348463,140,69.7,3829762291,178,,3828348475,213,6.2,3828348455,155,,3828348471,212,33.8,3828348459,56,Right,3828348477,1,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049769,80,61,1,9,24,9dntj5dioj5ex52yrgwzxrq9l,1,37.8,81.9,2022-10-08T16:09:43.134Z,2022-10-08T22:45:41Z,3829762443,178,,3828348547,56,Back,3829762441,21,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049789,81,49,1,9,25,9dntj5dioj5ex52yrgwzxrq9l,1,39.2,80.9,2022-10-08T16:09:44.091Z,2022-10-08T22:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469314105,819,43,1,9,25,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-08T16:09:44.091Z,2022-10-08T23:23:06Z,3829842381,178,0,3829842501,144,82,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049811,82,1,1,9,25,9dntj5dioj5ex52yrgwzxrq9l,1,39.2,80.9,2022-10-08T16:09:44.590Z,2022-10-08T22:45:49Z,3828348759,213,3.4,3829762655,178,,3828348751,56,Back,3828348755,141,76.0,3828348757,212,15.0,3828348753,140,25.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049853,83,1,1,9,28,9dntj5dioj5ex52yrgwzxrq9l,1,25.3,76,2022-10-08T16:09:47.259Z,2022-10-08T22:45:56Z,3828349007,212,14.9,3828349003,140,34.7,3828349009,213,0.8,3828349001,56,Back,3828349005,141,92.4,3829762919,178,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049903,84,1,1,9,30,9dntj5dioj5ex52yrgwzxrq9l,1,34.7,92.4,2022-10-08T16:09:49.347Z,2022-10-08T22:46:02Z,3828349265,213,5.8,3828349259,140,40.7,3828349257,56,Back,3828349263,212,7.2,3829763147,178,,3828349261,141,87.2,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049977,85,1,1,9,33,9dntj5dioj5ex52yrgwzxrq9l,1,46.1,88.5,2022-10-08T16:09:52.634Z,2022-10-08T22:46:07Z,3828349669,141,7.3,3829763247,178,,3828349661,155,,3828349675,1,,3828349663,196,,3828349667,140,72.5,3828349673,213,5.2,3828349665,56,Right,3tpmw6tlijytn0ahwztvedkut,T. Hernández,3828349671,212,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049985,86,61,1,9,37,9dntj5dioj5ex52yrgwzxrq9l,0,72.5,7.3,2022-10-08T16:09:56.353Z,2022-10-08T22:46:12Z,3829763383,178,,3828349707,56,Right,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049997,87,5,1,9,38,9dntj5dioj5ex52yrgwzxrq9l,0,76.5,-1.8,2022-10-08T16:09:57.708Z,2022-10-08T22:46:17Z,3828349733,56,Right,3828351365,233,120,3828349735,347,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050275,120,5,1,9,38,bqbbqm98ud8obe45ds9ohgyrd,1,23.5,101.8,2022-10-08T16:09:57.708Z,2022-10-08T22:46:17Z,3828351353,347,,3828351355,233,87,3828351351,56,Back,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050323,121,1,1,10,4,bqbbqm98ud8obe45ds9ohgyrd,0,26.8,100,2022-10-08T16:10:23.289Z,2022-10-08T22:46:22Z,3828351635,140,60.2,3828351637,141,92.1,3828351633,56,Left,3828351641,213,6.1,3828351639,212,35.6,3828351643,1,,3828351631,107,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050315,88,49,1,10,10,9dntj5dioj5ex52yrgwzxrq9l,1,38.5,13,2022-10-08T16:10:28.740Z,2022-10-08T22:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050389,89,1,1,10,12,9dntj5dioj5ex52yrgwzxrq9l,1,35.9,27.8,2022-10-08T16:10:31.064Z,2022-10-08T22:46:54Z,3828352027,56,Back,3829764677,178,,3828352035,213,1.5,3828352029,140,38.4,3828352031,141,60.4,3828352033,212,22.3,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050401,90,1,1,10,17,9dntj5dioj5ex52yrgwzxrq9l,1,42.4,63.4,2022-10-08T16:10:36.233Z,2022-10-08T22:46:58Z,3828352109,140,54.8,3828352113,212,13.3,3828352107,56,Center,3828352111,141,67.6,3828352115,213,0.2,3829764799,178,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050431,91,1,1,10,18,9dntj5dioj5ex52yrgwzxrq9l,1,54.8,67.6,2022-10-08T16:10:37.122Z,2022-10-08T22:47:02Z,3828352287,213,3.4,3828352279,56,Back,3828352283,141,63.9,3829764873,178,,3828352281,140,45.3,3828352285,212,10.3,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050495,92,1,1,10,21,9dntj5dioj5ex52yrgwzxrq9l,1,46.6,68.8,2022-10-08T16:10:40.599Z,2022-10-08T22:47:07Z,3828352541,141,95.1,3828352537,56,Left,3829764947,178,,3828352539,140,58.4,3828352543,212,21.8,3828352545,213,1.0,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050513,93,1,1,10,27,9dntj5dioj5ex52yrgwzxrq9l,1,65.8,72.2,2022-10-08T16:10:46.081Z,2022-10-08T22:47:13Z,3828352645,141,74.5,3828352649,212,7.8,3828352641,140,73.1,3828352651,213,0.2,3829765065,178,,3828352639,56,Center,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050565,94,1,1,10,28,9dntj5dioj5ex52yrgwzxrq9l,1,73.1,74.5,2022-10-08T16:10:46.747Z,2022-10-08T22:47:20Z,3828353039,156,,3828353031,141,98.0,3828353033,212,21.6,3828353027,56,Left,3828353035,213,2.3,3829765249,178,,3828353029,140,59.2,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050581,95,1,1,10,32,9dntj5dioj5ex52yrgwzxrq9l,1,59.2,98,2022-10-08T16:10:51.690Z,2022-10-08T22:47:28Z,3828353125,141,87.5,3828353121,56,Left,3829765523,178,,3828353129,213,4.1,3828353127,212,9.1,3828353123,140,53.9,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050609,96,1,1,10,34,9dntj5dioj5ex52yrgwzxrq9l,1,53.9,87.5,2022-10-08T16:10:52.951Z,2022-10-08T22:47:36Z,3828353267,140,57.9,3828353269,141,93.4,3828353271,212,5.8,3828353265,56,Left,3829765833,178,,3828353273,213,0.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050633,97,1,1,10,37,9dntj5dioj5ex52yrgwzxrq9l,1,62,94.6,2022-10-08T16:10:56.474Z,2022-10-08T22:47:41Z,3828353421,212,13.6,3828353415,56,Left,3828353423,213,5.5,3828353417,140,71.2,3829766029,178,,3828353419,141,80.6,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050651,98,1,1,10,38,9dntj5dioj5ex52yrgwzxrq9l,1,71.2,80.6,2022-10-08T16:10:57.330Z,2022-10-08T22:47:49Z,3828353517,56,Left,3828353525,141,80.1,3828353521,140,62.1,3829766297,178,,3828353529,213,3.2,3828353527,212,9.6,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050655,99,3,1,10,40,9dntj5dioj5ex52yrgwzxrq9l,1,62.1,81.2,2022-10-08T16:10:59.313Z,2022-10-08T22:47:55Z,3828353555,286,,3828353553,56,Left,3828353601,233,122,3829766567,178,,3829443913,465,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050667,122,45,1,10,40,bqbbqm98ud8obe45ds9ohgyrd,0,37.9,18.8,2022-10-08T16:10:59.313Z,2022-10-08T22:47:56Z,3828353599,285,,3828353597,56,Back,3828353607,233,99,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469315057,836,43,1,10,41,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-08T16:11:00.642Z,2022-10-09T00:39:00Z,3830002555,144,67,3829848181,233,1042,,,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469315053,1042,43,1,10,41,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-08T16:11:00.643Z,2022-10-09T00:39:00Z,3830002521,144,67,3829848195,233,836,,,,,,,,,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050685,100,1,1,10,41,9dntj5dioj5ex52yrgwzxrq9l,1,63.5,85.3,2022-10-08T16:11:00.656Z,2022-10-09T00:04:18Z,3828353701,213,5.7,3828353695,212,12.9,3828353691,141,75.0,3828353689,140,73.8,3828353687,56,Center,3829766921,178,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050701,101,1,1,10,43,9dntj5dioj5ex52yrgwzxrq9l,0,73.8,75,2022-10-08T16:11:02.611Z,2022-10-08T22:48:17Z,3828353795,141,43.7,3828353797,212,25.9,3828353793,140,87.8,3829767105,178,,3828353799,213,5.3,3828353791,56,Center,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050815,123,12,1,10,45,bqbbqm98ud8obe45ds9ohgyrd,1,14.9,66.6,2022-10-08T16:11:03.851Z,2022-10-08T22:48:22Z,3828354379,56,Back,3828354383,141,22.6,3829767221,178,,3828354387,213,5.0,3828354381,140,24.9,3828354385,212,31.7,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050731,102,13,1,10,46,9dntj5dioj5ex52yrgwzxrq9l,1,77.5,72.7,2022-10-08T16:11:05.093Z,2022-10-08T22:48:26Z,3828358951,230,98.1,3828358931,73,,3828358935,103,15.3,3828353979,18,,3828358947,146,85.9,3828358943,391,,3828358939,108,,3828358941,328,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,3828353981,56,Center,3828353977,22,,3828358945,458,3828358625,153,,3828358933,102,99.5,,3828358937,215,,3828358949,147,83.2,3828358953,231,3829767287,178,51.4,3828358621,72,,,,,,,,,,
2469050803,103,1,1,10,51,9dntj5dioj5ex52yrgwzxrq9l,0,84.8,88.2,2022-10-08T16:11:09.921Z,2022-10-08T22:48:30Z,3829767375,178,,3828354305,2,,3828354315,212,18.7,3828354307,155,,3828354311,140,90.9,3828354317,213,5.1,3829445547,20,,3828354313,141,62.4,11o903vztwpnmvgrinn208qnd,Rafael Leão,3829445543,223,,3828354309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050853,124,12,1,10,51,bqbbqm98ud8obe45ds9ohgyrd,1,12.8,45.2,2022-10-08T16:11:10.686Z,2022-10-08T22:48:35Z,3828354533,141,29.5,3828354537,213,5.7,3829767525,178,,3828354531,140,28.5,3828354535,212,19.6,3828354529,56,Back,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050843,104,3,1,10,53,9dntj5dioj5ex52yrgwzxrq9l,0,77.3,72,2022-10-08T16:11:12.625Z,2022-10-08T22:48:41Z,3829767669,178,,3829446271,465,,3828354481,286,,3828354687,233,125,3828354479,56,Center,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050859,125,7,1,10,53,bqbbqm98ud8obe45ds9ohgyrd,0,22.7,28,2022-10-08T16:11:12.689Z,2022-10-08T22:48:46Z,3828354567,56,Back,3829446449,385,,3829767841,178,,3828354651,233,104,3828354569,285,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050887,105,1,1,10,56,9dntj5dioj5ex52yrgwzxrq9l,1,63.2,76.2,2022-10-08T16:11:14.774Z,2022-10-08T22:48:52Z,3828354775,212,8.2,3828354769,56,Left,3829767999,178,,3828354771,140,68.9,3828354773,141,84.5,3828354777,213,0.8,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050901,106,1,1,10,58,9dntj5dioj5ex52yrgwzxrq9l,0,69.5,82.1,2022-10-08T16:11:17.354Z,2022-10-08T22:48:56Z,3828354889,56,Center,3828354891,140,87.4,3828354881,2,,3829447115,72,,3828354893,141,57.3,3828354897,213,5.6,3828354895,212,25.3,3828354885,155,,cknjube5flk1r5ppqthj82c5,I. Bennacer,3829768163,178,,3829447113,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050961,126,12,1,10,59,bqbbqm98ud8obe45ds9ohgyrd,1,11.2,45.8,2022-10-08T16:11:18.379Z,2022-10-08T22:49:02Z,3828355285,141,23.8,3829768281,178,,3828355287,212,33.0,3828355283,140,39.2,3828355289,213,5.8,3828355281,56,Back,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050941,107,1,1,11,2,9dntj5dioj5ex52yrgwzxrq9l,0,59.6,83,2022-10-08T16:11:21.643Z,2022-10-08T22:49:07Z,3828355143,212,8.6,3828355139,140,64.0,3829768487,388,,3828355137,56,Center,3828355141,141,72.3,3828355145,213,5.3,3828355135,3,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050967,127,49,1,11,5,bqbbqm98ud8obe45ds9ohgyrd,1,37.4,42.5,2022-10-08T16:11:23.800Z,2022-10-08T22:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051011,128,1,1,11,7,bqbbqm98ud8obe45ds9ohgyrd,1,37.3,45.7,2022-10-08T16:11:25.861Z,2022-10-08T22:49:18Z,3828355565,140,61.0,3828355571,213,0.3,3828355567,141,58.7,3828355563,56,Center,3829768697,178,,3828355569,212,26.4,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051067,129,1,1,11,11,bqbbqm98ud8obe45ds9ohgyrd,1,67.7,70.8,2022-10-08T16:11:29.847Z,2022-10-08T22:49:27Z,3828355835,212,11.4,3828355829,56,Left,3828355831,140,74.1,3829768935,178,,3828355833,141,84.3,3828355837,213,0.9,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051105,130,1,1,11,14,bqbbqm98ud8obe45ds9ohgyrd,1,72.5,82.5,2022-10-08T16:11:32.817Z,2022-10-08T22:49:32Z,3828356051,141,66.6,3828356049,140,61.3,3829769073,178,,3828356057,213,3.9,3828356055,212,16.0,3828356045,56,Center,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051135,131,1,1,11,17,bqbbqm98ud8obe45ds9ohgyrd,1,61.4,66.5,2022-10-08T16:11:36.470Z,2022-10-08T22:49:38Z,3828356181,140,65.2,3828356187,213,4.9,3828356179,56,Center,3828356183,141,36.8,3829769255,178,,3828356185,212,20.6,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051163,132,1,1,11,19,bqbbqm98ud8obe45ds9ohgyrd,1,65.3,36.8,2022-10-08T16:11:38.579Z,2022-10-08T22:49:43Z,3829769371,178,,3828356317,56,Right,3828356319,140,73.0,3828356325,213,5.1,3828356321,141,3.8,3828356323,212,23.9,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469051203,133,1,1,11,22,bqbbqm98ud8obe45ds9ohgyrd,1,72.7,4.6,2022-10-08T16:11:41.570Z,2022-10-08T22:49:53Z,3828356537,213,1.2,3828356533,141,51.1,3828357007,210,15,3828356531,140,85.2,3828356535,212,34.2,3829769567,178,,3828357183,1,,3828356529,56,Center,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2469051209,134,15,1,11,25,bqbbqm98ud8obe45ds9ohgyrd,1,85.3,52.8,2022-10-08T16:11:44.603Z,2022-10-08T22:49:54Z,3828357073,233,109,3828357707,78,,3828357041,146,98.2,3828357029,29,,3829769745,178,,3828356577,17,,3828356677,72,,3828357037,103,1.9,35r56n0i4sbdh7n5arbt7db6d,A. Milik,3828357031,55,133,3828356575,22,,3828357035,102,3828357039,215,,3828357043,147,50.4,,3828356579,56,Center,,,,,,,,,,,,51.2,,,,,,,,
