id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/16/value,qualifier/11/value,assist
2451750579,341,1,1,41,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.6,24.1,2022-08-27T17:12:55.877Z,2022-08-28T00:23:40Z,3736256245,213,5.8,3736256237,56,Back,3736256239,140,49.1,3736256243,212,24.1,3738058395,178,,3736256241,141,8.3,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451750583,342,4,1,41,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.6,10.8,2022-08-27T17:12:57.722Z,2022-08-28T00:23:48Z,3736256273,286,,3736256269,265,,3736256427,233,350,3736256263,56,Back,3736256265,152,,3736256261,13,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451750603,350,4,1,41,52,bqbbqm98ud8obe45ds9ohgyrd,0,53.4,89.2,2022-08-27T17:12:57.723Z,2022-08-28T00:23:47Z,3736256369,152,,3736256367,56,Left,3736256373,285,,3736256503,233,342,3736256365,13,,3738058959,178,,3736256371,265,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751413,343,1,1,42,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,42.6,22.4,2022-08-27T17:13:38.538Z,2022-08-28T00:24:09Z,3736260925,213,0.6,3736260915,152,,3736260911,5,,3736260921,141,80.7,3736260917,56,Left,3736260919,140,100.0,3736260923,212,73.3,3736260927,1,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,3736260913,155,,3738060377,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751419,344,5,1,42,38,2tk2l9sgktwc9jhzqdd4mpdtb,0,101.4,82.8,2022-08-27T17:13:43.903Z,2022-08-28T00:24:17Z,3736260935,346,,3736261053,233,351,3736260933,56,Left,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751433,351,5,1,42,38,bqbbqm98ud8obe45ds9ohgyrd,1,-1.4,17.2,2022-08-27T17:13:43.903Z,2022-08-28T00:24:17Z,3736261009,233,344,3736260995,346,,3736260993,56,Back,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751921,352,1,1,42,59,bqbbqm98ud8obe45ds9ohgyrd,0,4.7,46.5,2022-08-27T17:14:05.512Z,2022-08-28T00:24:23Z,3736263683,56,Center,3736264699,189,,3736263689,212,55.0,3736263687,141,38.3,3736263679,124,,3736263691,213,6.2,3736263693,1,,3736263697,74,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,3736263681,155,,3736263685,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751919,345,44,1,43,2,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.4,63,2022-08-27T17:14:08.586Z,2022-08-28T02:15:43Z,3736263675,56,Back,3736263819,233,353,3736263677,285,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751927,353,44,1,43,2,bqbbqm98ud8obe45ds9ohgyrd,0,56.6,37,2022-08-27T17:14:08.587Z,2022-08-28T00:25:25Z,3736263727,286,,3736263867,233,345,3736263725,56,Center,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751937,346,1,1,43,3,2tk2l9sgktwc9jhzqdd4mpdtb,0,43.7,64.2,2022-08-27T17:14:08.734Z,2022-08-28T02:15:43Z,3736263783,140,54.9,3738064303,388,,3736263785,141,45.5,3736263789,213,5.5,3736263787,212,17.3,3736263779,3,,3736263781,56,Center,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451751961,354,1,1,43,4,bqbbqm98ud8obe45ds9ohgyrd,1,46.7,59.3,2022-08-27T17:14:10.396Z,2022-08-28T00:25:39Z,3736263923,140,37.8,3736263925,141,65.3,3738064681,178,,3736263929,213,2.7,3736263927,212,10.2,3736263921,56,Back,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752031,355,1,1,43,5,bqbbqm98ud8obe45ds9ohgyrd,1,37.8,65.3,2022-08-27T17:14:11.600Z,2022-08-28T00:25:46Z,3736264321,213,1.4,3736264319,212,14.8,3736264317,141,86.5,3736264315,140,40.8,3738066947,178,,3736264313,56,Back,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752083,356,1,1,43,12,bqbbqm98ud8obe45ds9ohgyrd,1,61.7,88.9,2022-08-27T17:14:18.034Z,2022-08-28T00:25:53Z,3736264601,141,97.0,3736264603,212,5.5,3736264605,213,1.5,3738067421,178,,3736264599,140,62.3,3736264597,56,Left,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752145,357,1,1,43,14,bqbbqm98ud8obe45ds9ohgyrd,1,62.3,97,2022-08-27T17:14:19.888Z,2022-08-28T00:26:00Z,3736264967,141,83.8,3736264969,212,13.4,3736264973,213,3.9,3736264965,140,52.8,3736264963,56,Left,3738067781,178,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752251,358,1,1,43,16,bqbbqm98ud8obe45ds9ohgyrd,1,52.6,83.5,2022-08-27T17:14:22.557Z,2022-08-28T00:26:04Z,3738068111,178,,3736265471,213,4.7,3736265469,212,17.5,3736265467,141,57.8,3736265463,56,Center,3736265465,140,52.0,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752285,359,1,1,43,21,bqbbqm98ud8obe45ds9ohgyrd,1,53.6,52.8,2022-08-27T17:14:26.963Z,2022-08-28T00:26:08Z,3738068309,178,,3736265653,141,93.6,3736265655,212,30.4,3736265657,213,1.2,3736265647,155,,3736265649,56,Left,3736265651,140,65.4,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752335,360,1,1,43,23,bqbbqm98ud8obe45ds9ohgyrd,1,65.4,93.6,2022-08-27T17:14:29.060Z,2022-08-28T00:26:17Z,3736265893,213,0.0,3738068827,178,,3736265885,56,Left,3736265891,212,18.1,3736265889,141,94.9,3736265887,140,82.6,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752341,361,61,1,43,25,bqbbqm98ud8obe45ds9ohgyrd,0,82.6,94.9,2022-08-27T17:14:31.453Z,2022-08-28T00:26:23Z,3738069099,178,,3736265915,56,Left,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752367,347,5,1,43,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,17.1,-1.4,2022-08-27T17:14:32.731Z,2022-08-28T00:26:25Z,3736266049,347,,3736266047,56,Back,3736266075,233,362,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752359,362,5,1,43,27,bqbbqm98ud8obe45ds9ohgyrd,0,82.9,101.4,2022-08-27T17:14:32.731Z,2022-08-28T00:26:26Z,3736266003,347,,3736266001,56,Left,3736266097,233,347,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752733,348,1,1,43,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,21.4,0,2022-08-27T17:14:48.730Z,2022-08-28T00:26:29Z,3736267927,56,Back,3736267931,140,21.7,3736267933,141,8.2,3736267921,107,,3736267935,212,6.5,3736267937,213,1.5,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752767,349,1,1,43,46,2tk2l9sgktwc9jhzqdd4mpdtb,0,30,9.7,2022-08-27T17:14:51.802Z,2022-08-28T00:26:42Z,3736268103,141,11.3,3738070569,178,,3736268097,56,Back,3736268099,140,43.9,3736268109,213,0.1,3736268107,212,14.6,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752795,364,49,1,43,47,bqbbqm98ud8obe45ds9ohgyrd,1,64.5,91.3,2022-08-27T17:14:53.607Z,2022-08-28T00:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752789,363,1,1,43,47,bqbbqm98ud8obe45ds9ohgyrd,1,59.3,84.5,2022-08-27T17:14:53.643Z,2022-08-28T00:26:54Z,3738071513,178,,3736268213,213,0.6,3736268205,56,Left,3736268209,141,93.0,3736268207,140,67.2,3736268211,212,10.1,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752917,365,1,1,43,49,bqbbqm98ud8obe45ds9ohgyrd,1,68.3,90.1,2022-08-27T17:14:55.517Z,2022-08-28T00:27:06Z,3738072189,178,,3736268849,212,7.9,3736268847,141,83.0,3736268851,213,5.6,3736268845,140,74.3,3736268843,56,Left,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452010835,902,3,1,43,51,bqbbqm98ud8obe45ds9ohgyrd,0,74.7,83.9,2022-08-27T17:14:56.859Z,2022-08-28T00:27:12Z,3737697641,286,,3738072573,178,,3737697643,465,,3737697645,467,6fttn5mk6n1lstqt0dl5xzn4l,3737697639,56,Left,,,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752925,366,4,1,43,51,bqbbqm98ud8obe45ds9ohgyrd,1,75.6,82.6,2022-08-27T17:14:57.121Z,2022-08-28T00:27:26Z,3736268897,286,,3736268895,265,,3736268887,56,Left,3736268891,152,,3736268991,233,350,3736268883,13,,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451752933,350,4,1,43,51,2tk2l9sgktwc9jhzqdd4mpdtb,0,24.4,17.4,2022-08-27T17:14:57.122Z,2022-08-28T00:27:25Z,3736268955,152,,3738073319,178,,3736268953,56,Back,3736268959,285,,3736268957,265,,3736269019,233,366,3736268951,13,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753795,367,1,1,44,40,bqbbqm98ud8obe45ds9ohgyrd,0,75.4,81.7,2022-08-27T17:15:46.069Z,2022-08-28T00:27:38Z,3736273833,213,5.6,3738074199,178,,3736273829,141,53.4,3736273827,140,96.2,3737698249,224,,3736273819,5,,3736273817,2,,3736273823,152,,555z9bynvux7oruirg67r8i51,F. Kostić,3736273821,155,,3736273825,56,Center,3737698251,72,,3736273831,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,
2451753811,351,12,1,44,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,5.8,52.8,2022-08-27T17:15:47.518Z,2022-08-28T00:27:46Z,3738074759,178,,3736273953,213,5.1,3736273951,212,7.6,3736273945,56,Back,3736273947,140,8.6,3736273949,141,42.5,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753827,352,12,1,44,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,41.5,2022-08-27T17:15:48.445Z,2022-08-28T00:27:55Z,3736274021,212,12.6,3738075349,388,,3736274015,56,Back,3736274023,213,5.4,3736274031,15,,3736274017,140,15.5,3736274019,141,26.6,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753895,353,1,1,44,44,2tk2l9sgktwc9jhzqdd4mpdtb,0,15.1,26.2,2022-08-27T17:15:50.330Z,2022-08-28T00:28:02Z,3736274445,212,12.1,3736274437,157,,3736274439,56,Back,3736274443,141,43.0,3736274449,1,,3736274447,213,1.9,3738075729,178,,3736274441,140,11.4,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753911,368,44,1,44,47,bqbbqm98ud8obe45ds9ohgyrd,1,87.7,59.1,2022-08-27T17:15:53.540Z,2022-08-28T02:15:43Z,3736274543,233,354,3736274503,56,Center,3736274505,286,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753903,354,44,1,44,47,2tk2l9sgktwc9jhzqdd4mpdtb,0,12.3,40.9,2022-08-27T17:15:53.541Z,2022-08-28T00:28:09Z,3736274471,56,Back,3736274473,285,,3736274645,233,368,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753929,369,1,1,44,47,bqbbqm98ud8obe45ds9ohgyrd,0,85.6,64.9,2022-08-27T17:15:53.572Z,2022-08-28T02:15:44Z,3736274611,141,47.0,3736274615,213,5.0,3736274605,3,,3736274613,212,12.7,3736274607,56,Center,3736274609,140,89.0,3738076657,388,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451753939,355,49,1,44,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.2,65.6,2022-08-27T17:15:54.631Z,2022-08-28T00:28:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754007,356,3,1,44,52,2tk2l9sgktwc9jhzqdd4mpdtb,0,20.9,83.9,2022-08-27T17:15:58.386Z,2022-08-28T00:28:34Z,3736275037,285,,3736275063,211,,3737698877,465,,3736275035,56,Back,3738078041,178,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754023,370,49,1,44,55,bqbbqm98ud8obe45ds9ohgyrd,1,62.5,15.9,2022-08-27T17:16:00.999Z,2022-08-28T00:28:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754063,371,1,1,44,56,bqbbqm98ud8obe45ds9ohgyrd,1,62.5,15.9,2022-08-27T17:16:02.171Z,2022-08-28T00:28:55Z,3736275359,56,Center,3738079317,178,,3736275361,140,68.9,3736275365,141,31.9,3736275369,213,1.0,3736275367,212,12.8,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754077,372,1,1,44,58,bqbbqm98ud8obe45ds9ohgyrd,0,69.6,31.9,2022-08-27T17:16:03.713Z,2022-08-28T00:29:10Z,3736275445,213,5.5,3736275437,56,Right,3736275439,140,78.3,3736275443,212,12.7,3736275441,141,18.9,3738080433,178,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754083,357,8,1,44,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.7,75.8,2022-08-27T17:16:04.593Z,2022-08-28T00:29:22Z,3736275477,56,Back,3737699491,383,,3738081363,178,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754111,358,49,1,44,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.3,77.1,2022-08-27T17:16:05.386Z,2022-08-28T00:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754981,379,70,1,45,0,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-08-27T17:16:05.727Z,2022-08-27T22:41:53Z,3736280273,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754201,359,1,1,45,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.2,76.8,2022-08-27T17:16:06.493Z,2022-08-28T00:29:38Z,3736276101,213,5.6,3736276093,56,Back,3736276095,140,39.4,3736276097,141,65.3,3736276099,212,12.4,3738082271,178,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754205,360,3,1,45,4,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.6,82.8,2022-08-27T17:16:09.989Z,2022-08-28T00:29:47Z,3736276123,286,,3736276279,233,373,3737699865,465,,3738082739,178,,3736276121,56,Back,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754227,373,7,1,45,4,bqbbqm98ud8obe45ds9ohgyrd,0,55.4,17.2,2022-08-27T17:16:10.254Z,2022-08-28T00:29:55Z,3738083221,178,,3736276211,56,Right,3737699965,383,,3736276215,233,360,3736276213,285,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754255,361,3,1,45,6,2tk2l9sgktwc9jhzqdd4mpdtb,0,56,88.6,2022-08-27T17:16:12.614Z,2022-08-28T00:30:03Z,3736276615,233,374,3736276363,286,,3736276361,56,Left,3738083791,178,,3737700283,464,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754291,374,7,1,45,7,bqbbqm98ud8obe45ds9ohgyrd,1,44,11.4,2022-08-27T17:16:12.669Z,2022-08-28T00:30:08Z,3737700867,167,,3736276535,285,,3736276533,56,Back,3736276581,233,361,3737700433,385,,3738084113,389,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754297,362,5,1,45,7,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.8,101.5,2022-08-27T17:16:13.059Z,2022-08-28T00:30:17Z,3736276555,347,,3736276553,56,Left,3736276877,233,375,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754353,375,5,1,45,7,bqbbqm98ud8obe45ds9ohgyrd,0,42.2,-1.5,2022-08-27T17:16:13.059Z,2022-08-28T00:30:16Z,3736276827,347,,3736276949,233,362,3736276825,56,Back,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754643,363,1,1,45,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,57.3,100,2022-08-27T17:16:24.224Z,2022-08-28T00:30:46Z,3736278331,107,,3736278341,213,3.6,3736278337,141,88.7,3736278339,212,17.6,3736278333,56,Back,3736278335,140,42.5,3736281563,189,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754659,364,1,1,45,20,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.5,88.7,2022-08-27T17:16:26.056Z,2022-08-28T00:30:49Z,3736278425,141,67.7,3736278423,140,46.9,3736278427,212,15.0,3736278429,213,5.0,3736281741,189,,3736278421,56,Back,3738087081,178,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754675,365,1,1,45,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.9,67.7,2022-08-27T17:16:27.553Z,2022-08-28T00:30:54Z,3736278511,141,13.4,3738087479,178,,3736278509,140,46.9,3736278507,56,Back,3736278517,1,,3736278513,212,36.9,3736278515,213,4.7,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754701,366,1,1,45,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.9,13.4,2022-08-27T17:16:31.105Z,2022-08-28T00:31:00Z,3736278689,140,58.9,3736278687,56,Right,3736278691,141,2.5,3738087869,178,,3736278695,213,5.8,3736278693,212,14.6,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754795,367,1,1,45,28,2tk2l9sgktwc9jhzqdd4mpdtb,1,60.4,2.6,2022-08-27T17:16:33.884Z,2022-08-28T00:31:05Z,3736279207,56,Back,3738088153,178,,3736279209,140,40.3,3736279215,213,2.9,3736279213,212,21.9,3736279211,141,11.0,,,,,,,8lgsqmwavspz4fv7t11rb6j9,R. Karsdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754841,368,1,1,45,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.3,20.2,2022-08-27T17:16:38.037Z,2022-08-28T00:31:12Z,3736279497,1,,3736279493,212,39.6,3736279495,213,0.5,3738088687,178,,3736279491,141,50.1,3736279487,56,Center,3736279489,140,76.7,3736279485,155,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754853,369,44,1,45,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,76.9,50.8,2022-08-27T17:16:40.162Z,2022-08-28T02:15:44Z,3736279569,286,,3736279567,56,Center,3736279593,233,376,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754845,376,44,1,45,34,bqbbqm98ud8obe45ds9ohgyrd,0,23.1,49.2,2022-08-27T17:16:40.163Z,2022-08-28T00:31:27Z,3736279547,56,Back,3736279645,233,369,3736279551,285,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754897,370,1,1,45,34,2tk2l9sgktwc9jhzqdd4mpdtb,0,76.7,50.1,2022-08-27T17:16:40.214Z,2022-08-28T02:15:44Z,3736279789,56,Center,3736279773,3,,3736279795,140,92.2,3738089861,388,,3736279799,141,65.1,3736279803,212,19.2,3736279781,168,,3736279807,213,0.6,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754909,377,61,1,45,36,bqbbqm98ud8obe45ds9ohgyrd,0,5.1,31,2022-08-27T17:16:42.404Z,2022-08-28T00:31:49Z,3738091091,388,,3738091089,15,,3736279867,56,Back,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754965,371,56,1,45,38,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-08-27T17:16:44.311Z,2022-08-28T00:31:53Z,3736280181,56,Left,,,,,,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754995,372,6,1,45,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,96.4,75.7,2022-08-27T17:16:45.765Z,2022-08-28T00:31:58Z,3736280325,56,Center,3736280327,73,,3736280367,233,378,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451754951,378,6,1,45,40,bqbbqm98ud8obe45ds9ohgyrd,0,3.6,24.3,2022-08-27T17:16:45.765Z,2022-08-28T00:31:59Z,3736280493,233,372,3736280117,56,Back,3736280121,73,,,,,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451755351,373,1,1,45,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,99.5,99.5,2022-08-27T17:17:01.926Z,2022-08-28T02:15:45Z,3736282235,141,64.4,3738092397,178,,3736282243,213,4.6,3736282983,154,,3736282215,6,,3736282231,140,95.8,3736282239,212,24.2,3736282227,56,Center,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,3737703239,20,,3736282213,2,,3736282981,210,13,3736282219,155,3736282223,223,,,,,,,,,,,,,,,,,,,,,,,,1,,,
