id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2526769639,433,60,2,48,54,3vo5mpj7catp66nrwwqiuhuup,0,0,0,2023-04-01T17:10:04.530Z,2023-04-02T01:14:46Z,4153780465,29,,4153780469,55,430,4153780467,154,,4153780463,56,Center,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526769321,418,5,2,48,55,4raiad4l2j5lkfaz92pk4osb,1,-0.6,87.2,2023-04-01T17:10:05.497Z,2023-04-02T01:14:49Z,4153779437,346,,4153778907,233,431,4153778875,56,Back,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526769231,431,5,2,48,55,3vo5mpj7catp66nrwwqiuhuup,0,100.6,12.8,2023-04-01T17:10:05.497Z,2023-04-02T01:14:49Z,4153779439,346,,4153778967,233,418,4153778483,56,Right,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770045,419,1,2,49,48,4raiad4l2j5lkfaz92pk4osb,0,3.8,54.1,2023-04-01T17:10:58.300Z,2023-04-02T01:14:57Z,4153782561,140,67.8,4153782555,124,,4153782563,141,67.5,4153782569,1,,4153782559,56,Center,4153782565,212,67.8,4153782571,74,,4153782567,213,0.1,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,4153782557,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770103,434,1,2,49,50,3vo5mpj7catp66nrwwqiuhuup,1,42.1,28.5,2023-04-01T17:11:00.405Z,2023-04-02T01:15:04Z,4155665723,388,,4153782877,141,44.6,4153782881,213,0.5,4153782875,140,62.5,4153782871,3,,4153782873,56,Center,4153782879,212,24.1,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770107,435,61,2,49,52,3vo5mpj7catp66nrwwqiuhuup,1,62.6,44.9,2023-04-01T17:11:02.547Z,2023-04-02T01:15:12Z,4155666317,178,,4155666315,21,,4153782897,56,Center,,,,,,,,,,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770151,420,1,2,49,54,4raiad4l2j5lkfaz92pk4osb,1,43.5,44.5,2023-04-01T17:11:04.370Z,2023-04-02T01:15:19Z,4155666867,178,,4153783099,140,52.9,4153783093,155,,4153783101,141,44.2,4153783103,212,9.9,4153783105,213,6.3,4153783097,56,Center,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770177,421,1,2,49,55,4raiad4l2j5lkfaz92pk4osb,1,52.9,44.2,2023-04-01T17:11:05.482Z,2023-04-02T01:15:24Z,4153783227,141,49.5,4153783233,213,2.1,4155667305,388,,4153783225,140,50.9,4153783223,56,Center,4153783229,212,4.2,4153783221,3,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770199,422,1,2,49,58,4raiad4l2j5lkfaz92pk4osb,1,53.6,51.8,2023-04-01T17:11:07.720Z,2023-04-02T01:15:30Z,4153783357,213,1.4,4153783343,56,Center,4153783351,141,72.8,4155667777,178,,4153783355,212,14.6,4153783347,140,56.6,,,,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770285,423,1,2,50,0,4raiad4l2j5lkfaz92pk4osb,1,61.7,81.1,2023-04-01T17:11:09.799Z,2023-04-02T01:15:34Z,4153783845,141,95.6,4155668059,178,,4153783841,56,Left,4153783847,212,18.4,4153783849,213,0.6,4153783843,140,76.5,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770293,424,3,2,50,3,4raiad4l2j5lkfaz92pk4osb,0,86,88.1,2023-04-01T17:11:13.343Z,2023-04-02T01:15:38Z,4153783867,56,Left,4153784211,233,436,4153783869,286,,4154928787,465,,4155668425,178,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770333,436,7,2,50,3,3vo5mpj7catp66nrwwqiuhuup,0,14,11.9,2023-04-01T17:11:13.465Z,2023-04-02T01:15:41Z,4155668727,178,,4153784095,285,,4154928881,383,,4153784159,233,424,4153784093,56,Back,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770367,425,3,2,50,6,4raiad4l2j5lkfaz92pk4osb,0,92.7,92.6,2023-04-01T17:11:16.084Z,2023-04-02T01:15:52Z,4153784281,286,,4155669501,178,,4154929091,465,,4153784331,233,437,4153784279,56,Left,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770359,437,7,2,50,6,3vo5mpj7catp66nrwwqiuhuup,1,7.3,7.4,2023-04-01T17:11:16.135Z,2023-04-02T01:15:58Z,4153784249,167,,4155669889,389,,4154929169,385,,4153784255,285,,4153784311,233,425,4153784253,56,Back,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770421,426,5,2,50,7,4raiad4l2j5lkfaz92pk4osb,1,96.4,101.7,2023-04-01T17:11:16.828Z,2023-04-02T01:16:02Z,4153784535,347,,4153784553,233,438,4153784533,56,Left,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770361,438,5,2,50,7,3vo5mpj7catp66nrwwqiuhuup,0,3.6,-1.7,2023-04-01T17:11:16.828Z,2023-04-02T01:16:02Z,4153784557,233,426,4153784263,347,,4153784261,56,Back,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770555,427,1,2,50,16,4raiad4l2j5lkfaz92pk4osb,1,95.8,100,2023-04-01T17:11:26.452Z,2023-04-02T01:16:08Z,4153785281,56,Center,4153785293,212,21.0,4153785289,141,74.6,4153785299,213,4.2,4153785285,140,86.5,4153785279,107,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770597,428,1,2,50,19,4raiad4l2j5lkfaz92pk4osb,1,81.6,77.4,2023-04-01T17:11:28.943Z,2023-04-02T01:16:15Z,4153785507,141,90.5,4153785505,140,80.5,4155671233,178,,4153785511,212,9.0,4153785515,213,1.7,4153785501,56,Left,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770633,429,1,2,50,21,4raiad4l2j5lkfaz92pk4osb,1,81.8,82,2023-04-01T17:11:31.052Z,2023-04-02T01:16:27Z,4153785733,140,90.5,4153785739,213,5.3,4153785731,56,Center,4153785727,155,,4153785735,141,60.2,4153786343,154,,4153785737,212,17.4,4153786341,210,13,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,1,4155671527,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770637,430,13,2,50,23,4raiad4l2j5lkfaz92pk4osb,1,91,65.9,2023-04-01T17:11:33.170Z,2023-04-02T01:16:27Z,4153785745,22,,4155672093,388,,4153786399,215,,4153786389,154,,4153785747,64,,4153798897,108,,4153786387,29,,4153786397,103,84.7,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,4153785749,56,Center,4153786403,231,4153786385,74,,4153786395,102,4153786401,230,4153785969,20,,4153786391,55,,,,,,52.2,51.1,99.7,,429,,,,,,,,
2526770651,431,5,2,50,24,4raiad4l2j5lkfaz92pk4osb,0,101.1,54.3,2023-04-01T17:11:34.133Z,2023-04-02T01:16:29Z,4153785913,233,439,4153785825,56,Center,4153785827,346,,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526770653,439,5,2,50,24,3vo5mpj7catp66nrwwqiuhuup,1,-1.1,45.7,2023-04-01T17:11:34.133Z,2023-04-02T01:16:29Z,4153785835,56,Back,4153785837,346,,4153785883,233,431,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771073,440,1,2,50,44,3vo5mpj7catp66nrwwqiuhuup,1,5,50.3,2023-04-01T17:11:54.555Z,2023-04-02T01:16:55Z,4153788211,140,9.1,4153788221,237,,4153788213,141,70.3,4153788215,212,14.3,4153788209,56,Back,4153788217,213,1.3,4154932045,189,,4153788207,124,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771091,441,1,2,50,45,3vo5mpj7catp66nrwwqiuhuup,1,9,71.5,2023-04-01T17:11:55.506Z,2023-04-02T01:16:42Z,4155673215,178,,4153788319,141,91.8,4153788321,212,15.3,4153788311,56,Back,4153788325,213,1.1,4153788315,140,15.2,4154932209,189,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771115,442,1,2,50,46,3vo5mpj7catp66nrwwqiuhuup,1,14.6,89.4,2023-04-01T17:11:56.568Z,2023-04-02T01:17:09Z,4153788447,213,4.3,4153788439,56,Back,4155674925,178,,4153788445,212,15.3,4153788443,141,68.8,4153788441,140,8.7,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771145,443,1,2,50,49,3vo5mpj7catp66nrwwqiuhuup,1,9.9,61.5,2023-04-01T17:11:59.105Z,2023-04-02T01:17:13Z,4153788597,212,13.9,4155675285,178,,4153788599,213,5.6,4153788593,140,19.9,4153788591,56,Back,4153788595,141,48.1,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771193,444,1,2,50,52,3vo5mpj7catp66nrwwqiuhuup,1,14.7,66.4,2023-04-01T17:12:01.945Z,2023-04-02T01:17:16Z,4153788867,141,93.9,4153788865,140,22.3,4153788871,213,1.2,4153788861,56,Back,4155675513,178,,4153788869,212,20.3,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771237,445,1,2,50,55,3vo5mpj7catp66nrwwqiuhuup,1,25.3,92.4,2023-04-01T17:12:04.944Z,2023-04-02T01:17:18Z,4153789157,212,8.6,4153789149,140,33.4,4155675613,178,,4153789159,213,6.2,4153789153,141,90.9,4153789147,56,Back,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131757,1055,67,2,50,56,3vo5mpj7catp66nrwwqiuhuup,1,25.1,89.5,2023-04-01T17:12:06.045Z,2023-04-02T03:09:47Z,4155771905,233,932,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527131751,932,67,2,50,56,4raiad4l2j5lkfaz92pk4osb,0,74.9,10.5,2023-04-01T17:12:06.046Z,2023-04-02T02:04:40Z,4155771931,233,1055,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771275,446,1,2,50,57,3vo5mpj7catp66nrwwqiuhuup,1,25,92.7,2023-04-01T17:12:07.187Z,2023-04-02T01:17:23Z,4155676055,178,,4153789273,213,3.6,4153789265,56,Back,4153789271,212,17.7,4153789269,141,82.0,4153789267,140,9.6,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771305,447,1,2,50,59,3vo5mpj7catp66nrwwqiuhuup,1,9.3,81.2,2023-04-01T17:12:09.270Z,2023-04-02T01:17:28Z,4153789407,56,Back,4153789417,213,4.4,4153789409,140,3.4,4153789411,141,53.6,4153789413,212,19.8,4155676391,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771381,448,1,2,51,2,3vo5mpj7catp66nrwwqiuhuup,1,4.3,51.5,2023-04-01T17:12:12.172Z,2023-04-02T01:17:32Z,4153789867,56,Back,4153789871,141,16.2,4153789873,212,24.0,4155676625,178,,4153789869,140,3.6,4153789875,213,4.7,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771469,449,1,2,51,6,3vo5mpj7catp66nrwwqiuhuup,1,3.7,12.8,2023-04-01T17:12:15.719Z,2023-04-02T01:17:35Z,4153790275,141,5.0,4153790271,56,Back,4153790279,213,6.1,4153790273,140,25.3,4155676769,178,,4153790277,212,23.3,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527132449,1062,67,2,51,7,3vo5mpj7catp66nrwwqiuhuup,1,11.5,10.2,2023-04-01T17:12:17.380Z,2023-04-02T03:09:47Z,4155775239,233,937,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527132447,937,67,2,51,7,4raiad4l2j5lkfaz92pk4osb,0,88.5,89.8,2023-04-01T17:12:17.381Z,2023-04-02T01:45:11Z,4155775259,233,1062,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771475,450,61,2,51,7,3vo5mpj7catp66nrwwqiuhuup,0,25.3,5,2023-04-01T17:12:17.386Z,2023-04-02T03:09:48Z,4155677579,178,,4153790319,56,Back,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771453,432,5,2,51,8,4raiad4l2j5lkfaz92pk4osb,1,69.6,101.8,2023-04-01T17:12:18.307Z,2023-04-02T01:17:50Z,4153790229,347,,4153790227,56,Left,4153790393,233,451,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771485,451,5,2,51,8,3vo5mpj7catp66nrwwqiuhuup,0,30.4,-1.8,2023-04-01T17:12:18.307Z,2023-04-02T01:17:49Z,4153790367,56,Back,4153790369,347,,4153790409,233,432,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771673,433,1,2,51,20,4raiad4l2j5lkfaz92pk4osb,1,67.5,100,2023-04-01T17:12:30.308Z,2023-04-02T01:17:51Z,4153791535,56,Back,4153791533,107,,4153791539,141,96.9,4153791545,1,,4153791543,213,3.3,4153791541,212,22.7,4153791537,140,46.1,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771715,434,1,2,51,22,4raiad4l2j5lkfaz92pk4osb,1,46.1,96.9,2023-04-01T17:12:32.371Z,2023-04-02T01:17:55Z,4153791759,141,97.2,4155678417,178,,4153791763,213,0.0,4153791755,56,Left,4153791761,212,10.1,4153791757,140,55.7,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771759,435,1,2,51,24,4raiad4l2j5lkfaz92pk4osb,1,55.7,97.2,2023-04-01T17:12:34.271Z,2023-04-02T01:18:00Z,4153792031,140,42.2,4153792033,141,92.4,4155679091,178,,4153792035,212,14.5,4153792029,56,Back,4153792037,213,3.4,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771803,436,1,2,51,26,4raiad4l2j5lkfaz92pk4osb,1,40.3,87.9,2023-04-01T17:12:36.338Z,2023-04-02T01:18:07Z,4153792259,141,71.8,4153792257,140,45.5,4155679851,178,,4153792261,212,12.2,4153792255,56,Back,4153792263,213,5.2,,,,,,,acg898oezqn7590ue8x8aik89,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771887,437,1,2,51,29,4raiad4l2j5lkfaz92pk4osb,1,44.9,67.9,2023-04-01T17:12:39.222Z,2023-04-02T01:18:12Z,4153792719,141,19.0,4153792721,212,35.1,4153792723,213,5.0,4155680361,178,,4153792725,1,,4153792715,56,Right,4153792717,140,55.5,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771929,438,1,2,51,34,4raiad4l2j5lkfaz92pk4osb,1,59.6,12.7,2023-04-01T17:12:44.348Z,2023-04-02T01:18:17Z,4153793017,213,5.4,4153793011,140,65.1,4155680809,178,,4153793013,141,2.8,4153793015,212,8.9,4153793009,56,Right,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526771969,439,1,2,51,37,4raiad4l2j5lkfaz92pk4osb,1,64.5,3.1,2023-04-01T17:12:46.679Z,2023-04-02T01:18:21Z,4153793291,56,Right,4153793299,213,2.3,4153793293,140,57.0,4153793295,141,16.3,4153793297,212,11.9,4155681247,178,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772005,440,1,2,51,39,4raiad4l2j5lkfaz92pk4osb,1,54.6,28.1,2023-04-01T17:12:49.232Z,2023-04-02T01:18:26Z,4153793549,56,Back,4153793557,213,2.7,4155681491,178,,4153793555,212,16.4,4153793551,140,40.7,4153793553,141,39.0,,,,,,,f0d8cjxx5cw5i22m0yy6azb2t,G. Castrovilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772123,441,1,2,51,42,4raiad4l2j5lkfaz92pk4osb,1,42.7,44.7,2023-04-01T17:12:51.875Z,2023-04-02T01:18:30Z,4153794219,213,1.3,4153794213,141,79.9,4153794203,56,Back,4153794217,212,25.1,4155681931,178,,4153794207,140,49.9,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772159,442,1,2,51,48,4raiad4l2j5lkfaz92pk4osb,1,67.6,79.7,2023-04-01T17:12:57.810Z,2023-04-02T01:18:36Z,4153794407,141,53.4,4155682389,178,,4153794403,56,Center,4153794409,212,19.1,4153794411,213,5.1,4153794405,140,74.1,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772163,443,61,2,51,49,4raiad4l2j5lkfaz92pk4osb,1,74.1,53.4,2023-04-01T17:12:59.194Z,2023-04-02T01:18:47Z,4155683001,178,,4153794423,56,Center,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772199,444,1,2,51,51,4raiad4l2j5lkfaz92pk4osb,1,75.5,51.9,2023-04-01T17:13:01.466Z,2023-04-02T01:18:49Z,4153794589,140,85.5,4153794593,212,11.4,4153794591,141,58.5,4153794595,213,0.4,4153794587,56,Center,4155683205,178,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772205,445,3,2,51,52,4raiad4l2j5lkfaz92pk4osb,0,85.7,55.9,2023-04-01T17:13:02.563Z,2023-04-02T01:18:55Z,4155683663,178,,4153794611,56,Center,4154935451,465,,4153794613,286,,4153795073,233,452,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772295,452,7,2,51,53,3vo5mpj7catp66nrwwqiuhuup,1,14.3,44.1,2023-04-01T17:13:02.662Z,2023-04-02T01:19:01Z,4153795053,233,445,4153795031,285,,4154935655,385,,4155684069,178,,4153795029,56,Back,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772229,446,15,2,51,54,4raiad4l2j5lkfaz92pk4osb,1,78.5,55.7,2023-04-01T17:13:03.658Z,2023-04-02T01:19:23Z,4153796585,20,,4153794683,22,,4153795707,230,99.0,4153795697,103,19,4153795703,146,82.0,4153794687,56,Center,4153795693,78,,4153795709,231,50.5,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,4153795699,215,,4155684373,178,4153795091,82,,4153794685,18,4153795695,102,4153795701,458,,4153804969,328,4153795113,233,453,4153795705,147,,,51.8,55.1,,,,,,,,,
2526772299,453,10,2,51,54,3vo5mpj7catp66nrwwqiuhuup,1,10.7,55.9,2023-04-01T17:13:03.782Z,2023-04-02T01:19:36Z,4153795035,94,,4155686727,178,,4153795041,56,Back,4153795121,233,446,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526980913,916,61,2,51,54,3vo5mpj7catp66nrwwqiuhuup,1,13.9,53.3,2023-04-01T17:13:04.029Z,2023-04-02T01:19:43Z,4155687277,21,,4154941999,56,Back,4155687281,178,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772277,447,6,2,51,58,4raiad4l2j5lkfaz92pk4osb,1,84.8,50.4,2023-04-01T17:13:07.657Z,2023-04-02T01:19:49Z,4153794953,75,,4153794951,56,Center,4153795249,233,454,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772319,454,6,2,51,58,3vo5mpj7catp66nrwwqiuhuup,0,15.2,49.6,2023-04-01T17:13:07.657Z,2023-04-02T01:19:49Z,4153795265,233,447,4153795155,56,Back,4153795157,73,,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772801,448,1,2,52,31,4raiad4l2j5lkfaz92pk4osb,1,99.5,0.5,2023-04-01T17:13:40.724Z,2023-04-02T03:09:49Z,4153797869,141,46.3,4153797871,212,31.5,4153798565,210,15,4153797873,213,1.7,4153798567,154,,4154947461,72,,4153797857,2,,4153797863,223,,66at96kfhvigkny465lkmrnbp,C. Biraghi,1,4153797861,155,,4153797865,56,4155688025,178,,4153797859,6,4153797867,140,,,,,,,,,,,Center,,95.2,,,,,,,,,,
2526772819,449,44,2,52,32,4raiad4l2j5lkfaz92pk4osb,1,94.6,42.2,2023-04-01T17:13:41.846Z,2023-04-02T03:09:48Z,4153798061,233,455,4153797959,56,Center,4153797963,286,,,,,,,,,,,,,,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772839,455,44,2,52,32,3vo5mpj7catp66nrwwqiuhuup,0,5.4,57.8,2023-04-01T17:13:41.847Z,2023-04-02T01:20:00Z,4153798075,233,449,4153798023,285,,4153798021,56,Back,,,,,,,,,,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772831,450,15,2,52,32,4raiad4l2j5lkfaz92pk4osb,1,95.3,42.7,2023-04-01T17:13:41.869Z,2023-04-02T03:09:49Z,4153809369,60,,4153798365,25,,4153798569,79,,4153804593,21,,4153798583,146,98.9,4153797993,56,Center,4153798573,154,,4155689061,178,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,4153798579,102,50.8,4153798667,233,4153798575,55,448,4153798581,103,4153798585,147,4153798571,29,,,,,,,,,456,24.1,48.9,,,,,,,,,,
2526772861,456,10,2,52,32,3vo5mpj7catp66nrwwqiuhuup,1,1.1,51.7,2023-04-01T17:13:42.478Z,2023-04-02T01:20:13Z,4153798543,233,450,4153798465,174,,4153798195,182,,4154949241,378,,4153798197,56,Back,4153798467,179,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526772855,451,16,2,52,33,4raiad4l2j5lkfaz92pk4osb,1,97.3,52.8,2023-04-01T17:13:43.492Z,2023-04-02T01:20:36Z,4153802649,103,19.6,4153800227,374,2023-04-01 18:13:42.984,4153802661,231,50.5,4153802665,281,4mk6bbc9a8rhtmk8f4jj6onvt,4153798167,56,Center,4154951095,396,49.5,4153802657,458,,4153802645,76,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,4153802653,214,,4153800215,15,4153802667,282,125,4153800231,375,4153802663,280,4153800225,328,,4153802659,230,4155690697,388,,4154951093,395,,52:33.350,ATTEMPT_SAVED,0.3,99.8,4153800213,25,4153802647,102,52.4,4153798165,16,
