id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2461985627,425,4,2,50,51,ap6blbxhq9elm62vw6tutzlwg,1,28.2,30.7,2022-09-18T14:11:48.184Z,2022-09-18T20:50:44Z,3790814277,294,,3790748685,233,408,3790748597,13,,3790748609,285,,3790748601,152,,3790748599,56,Back,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461985633,408,4,2,50,51,4raiad4l2j5lkfaz92pk4osb,0,71.8,69.3,2022-09-18T14:11:48.185Z,2022-09-18T20:50:44Z,3790748645,152,,3790748639,13,,3790748647,286,,3790748721,233,425,3790748641,294,,3790748643,56,Center,3792443343,178,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986069,426,1,2,51,8,ap6blbxhq9elm62vw6tutzlwg,1,27.9,42.5,2022-09-18T14:12:05.564Z,2022-09-18T20:50:50Z,3790750889,212,17.4,3790750879,5,,3790750883,56,Back,3792443687,178,,3790750885,140,26.7,3790750891,213,4.6,3790750887,141,17.0,3790750881,152,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986115,427,1,2,51,12,ap6blbxhq9elm62vw6tutzlwg,0,26.7,17,2022-09-18T14:12:09.349Z,2022-09-18T20:50:52Z,3790751135,56,Center,3790751137,140,55.0,3790751143,213,0.3,3790751139,141,32.3,3790751141,212,31.5,3792443797,178,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986171,409,49,2,51,14,4raiad4l2j5lkfaz92pk4osb,1,65.6,65.4,2022-09-18T14:12:11.513Z,2022-09-18T20:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986299,410,1,2,51,19,4raiad4l2j5lkfaz92pk4osb,1,73.4,70.2,2022-09-18T14:12:16.061Z,2022-09-18T20:51:04Z,3790752149,56,Left,3790752157,213,1.1,3790752151,140,77.7,3792444597,178,,3790752153,141,82.4,3790752155,212,9.4,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462172915,752,3,2,51,22,4raiad4l2j5lkfaz92pk4osb,0,71.7,64,2022-09-18T14:12:19.079Z,2022-09-18T20:51:30Z,3791764005,464,,3791764003,286,,3791764001,56,Center,3791764007,467,130pg17ru5fzq4igokx0k73e1,3792446119,178,,,,,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986317,411,61,2,51,22,4raiad4l2j5lkfaz92pk4osb,1,74.8,58.7,2022-09-18T14:12:19.614Z,2022-09-18T20:51:35Z,3790752249,56,Center,3792446345,178,,,,,,,,,,,,,,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986373,412,15,2,51,25,4raiad4l2j5lkfaz92pk4osb,1,74.5,45.5,2022-09-18T14:12:22.694Z,2022-09-18T20:51:37Z,3790752631,18,,3790753689,215,,3790753693,146,97.8,3790753681,55,411,3790753687,103,25.3,3790752633,56,Center,3792446425,178,,3790753679,29,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,3790752865,20,,3790752627,22,,,3790753677,77,,3790752895,233,428,3790753695,147,50.2,3790753685,102,,,,,,,,,,,,,,52.0,,,,,,,
2461986387,428,10,2,51,26,ap6blbxhq9elm62vw6tutzlwg,1,3.4,49.3,2022-09-18T14:12:23.586Z,2022-09-18T20:51:41Z,3790752925,233,412,3790752715,173,,3790752719,182,,3790752721,56,Back,3791765833,377,,3790753645,179,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986429,429,12,2,51,28,ap6blbxhq9elm62vw6tutzlwg,1,3.4,55.8,2022-09-18T14:12:25.462Z,2022-09-18T20:51:47Z,3790752969,140,0.0,3790752975,213,2.4,3790752971,141,63.3,3790752973,212,7.2,3792446889,178,,3790752989,167,,3790753149,15,,3790752967,56,Back,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986615,413,6,2,51,29,4raiad4l2j5lkfaz92pk4osb,1,95.4,53.2,2022-09-18T14:12:26.452Z,2022-09-18T20:51:49Z,3790753977,75,,3790769167,233,430,3790753975,56,Center,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461986431,430,6,2,51,29,ap6blbxhq9elm62vw6tutzlwg,0,4.6,46.8,2022-09-18T14:12:26.452Z,2022-09-18T20:51:50Z,3790752979,73,,3790769185,233,413,3790752977,56,Back,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987079,414,1,2,51,55,4raiad4l2j5lkfaz92pk4osb,0,99.5,0.5,2022-09-18T14:12:52.375Z,2022-09-18T20:51:52Z,3790756439,224,,3790756447,212,37.6,3790756433,2,,3790756441,56,Center,3790756449,213,1.8,3790756443,140,92.0,3790756437,155,,3790756451,1,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,3790756445,141,54.6,3792447025,178,,,3791766799,20,,3790756435,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987127,433,44,2,51,57,ap6blbxhq9elm62vw6tutzlwg,1,8.5,46.2,2022-09-18T14:12:54.046Z,2022-09-19T00:14:02Z,3790756691,56,Back,3790756699,233,415,3790756693,285,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987087,415,44,2,51,57,4raiad4l2j5lkfaz92pk4osb,0,91.5,53.8,2022-09-18T14:12:54.047Z,2022-09-18T20:51:55Z,3790756483,286,,3790756479,56,Center,3790756747,233,433,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987143,434,12,2,51,57,ap6blbxhq9elm62vw6tutzlwg,1,9.1,46.8,2022-09-18T14:12:54.164Z,2022-09-19T00:14:02Z,3792447753,388,,3790756783,56,Back,3790756787,140,10.5,3791767633,15,,3790756791,141,46.6,3790756797,213,6.2,3790756795,212,1.5,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461989051,424,61,2,51,57,4raiad4l2j5lkfaz92pk4osb,1,88.4,53.9,2022-09-18T14:12:54.176Z,2022-09-18T20:52:09Z,3790767069,56,Center,3792447895,388,,3792447893,15,,,,,,,,,,,,,,,,,476nfumr6aadvufrqk72tq5be,L. Ranieri,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987151,435,43,2,51,58,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:12:55.416Z,2022-09-18T14:14:11Z,3790756823,141,41.2,3790766477,144,12,3790756825,212,15.3,3790756923,15,0,3790756827,213,6.0,3790756821,140,23.1,3790756819,56,Back,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987161,416,13,2,51,59,4raiad4l2j5lkfaz92pk4osb,1,77.3,62.6,2022-09-18T14:12:55.946Z,2022-09-18T20:52:13Z,3790757997,103,90.3,3790758003,328,,3790756895,56,Center,3790757993,102,55.3,3790768617,29,,3790757301,72,,3792448197,178,,3790758009,230,98.8,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,3790757989,74,,3790757999,215,,,3790758005,391,,3790756893,18,,3790758011,231,49.8,3790768619,55,3790757299,25,,,,,,,,,,,,424,,,,,,,
2461987185,417,5,2,52,0,4raiad4l2j5lkfaz92pk4osb,0,100.8,51.4,2022-09-18T14:12:57.455Z,2022-09-18T20:52:15Z,3790757007,56,Center,3790757139,233,436,3790757009,346,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987179,436,5,2,52,0,ap6blbxhq9elm62vw6tutzlwg,1,-0.8,48.6,2022-09-18T14:12:57.455Z,2022-09-18T20:52:16Z,3790757081,233,417,3790756967,56,Back,3790756969,346,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987683,437,1,2,52,20,ap6blbxhq9elm62vw6tutzlwg,1,4.8,52.5,2022-09-18T14:13:17.056Z,2022-09-18T20:52:30Z,3790759595,124,,3790759609,237,,3790759597,56,Back,3790759603,212,15.7,3790759599,140,10.0,3790759601,141,74.1,3790759605,213,1.2,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987793,438,1,2,52,20,ap6blbxhq9elm62vw6tutzlwg,1,10,74.1,2022-09-18T14:13:17.609Z,2022-09-18T20:52:35Z,3790760225,140,16.0,3790760227,141,96.9,3792449451,178,,3790760223,56,Back,3790760229,212,16.7,3790760231,213,1.2,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987799,439,1,2,52,22,ap6blbxhq9elm62vw6tutzlwg,0,16,96.9,2022-09-18T14:13:19.194Z,2022-09-18T20:52:41Z,3790760269,1,,3792449825,178,,3790760263,141,86.7,3790760259,56,Left,3790760265,212,49.4,3790760257,155,,3790760261,140,62.6,3790760267,213,6.1,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987865,440,50,2,52,25,ap6blbxhq9elm62vw6tutzlwg,1,62.8,85.7,2022-09-18T14:13:22.510Z,2022-09-18T20:53:04Z,3792029265,233,418,3790760683,286,,3790760679,56,Left,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987813,418,7,2,52,26,4raiad4l2j5lkfaz92pk4osb,0,37.2,14.3,2022-09-18T14:13:23.105Z,2022-09-18T20:53:10Z,3792451403,178,,3790760741,233,440,3790760331,56,Back,3790760333,285,,3791770285,385,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461989505,450,61,2,52,26,ap6blbxhq9elm62vw6tutzlwg,1,60.3,82.5,2022-09-18T14:13:23.317Z,2022-09-18T20:53:13Z,3792451607,178,,3790769569,56,Left,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461987991,441,1,2,52,29,ap6blbxhq9elm62vw6tutzlwg,1,63.1,75,2022-09-18T14:13:26.250Z,2022-09-18T20:53:17Z,3790761351,140,76.4,3790761357,213,5.0,3790761349,56,Right,3790761353,141,14.8,3790761347,196,,3790761359,1,,3790761355,212,43.3,3790761345,155,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,3792451841,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988029,442,1,2,52,36,ap6blbxhq9elm62vw6tutzlwg,0,74.3,28,2022-09-18T14:13:32.905Z,2022-09-18T20:53:21Z,3790761565,140,81.8,3790761561,56,Center,3790761575,212,14.6,3792451983,178,,3790761581,213,1.0,3790761571,141,46.1,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988083,419,49,2,52,37,4raiad4l2j5lkfaz92pk4osb,1,20.5,52.5,2022-09-18T14:13:33.892Z,2022-09-18T20:53:25Z,,,,,,,,,,,,,,,,,,,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988163,420,1,2,52,38,4raiad4l2j5lkfaz92pk4osb,1,24,53.7,2022-09-18T14:13:35.302Z,2022-09-18T20:53:27Z,3790762285,213,0.5,3790762281,141,73.2,3790762277,56,Back,3790762279,140,45.5,3792452249,178,,3790762283,212,26.2,,,,,,,i4yzdkusjs6qn4v06oxj6qxh,L. Venuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988179,421,1,2,52,43,4raiad4l2j5lkfaz92pk4osb,0,53.1,68.8,2022-09-18T14:13:40.116Z,2022-09-18T20:53:33Z,3792452439,178,,3790762373,212,8.6,3790762375,213,6.2,3790762369,140,61.3,3790762367,56,Center,3790762371,141,67.6,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988199,443,49,2,52,43,ap6blbxhq9elm62vw6tutzlwg,1,34.4,27.1,2022-09-18T14:13:40.602Z,2022-09-18T20:53:36Z,,,,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988237,444,61,2,52,44,ap6blbxhq9elm62vw6tutzlwg,1,35,26.3,2022-09-18T14:13:41.503Z,2022-09-18T20:53:38Z,3790762657,56,Back,3792452761,178,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462343937,1252,83,2,52,44,4raiad4l2j5lkfaz92pk4osb,1,65,74,2022-09-18T14:13:41.825Z,2022-09-18T23:08:53Z,3792734767,399,118888,,,,,,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988347,445,1,2,52,47,ap6blbxhq9elm62vw6tutzlwg,1,36,16.6,2022-09-18T14:13:44.069Z,2022-09-18T20:53:51Z,3790763235,213,5.9,3792453333,178,,3790763229,140,53.1,3790763231,141,5.8,3790763233,212,19.4,3790763227,56,Right,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462174625,847,3,2,52,48,ap6blbxhq9elm62vw6tutzlwg,0,70.1,4.9,2022-09-18T14:13:45.603Z,2022-09-18T20:53:56Z,3791773671,286,,3792453601,178,,3791773675,467,66at96kfhvigkny465lkmrnbp,3791773669,56,Right,3791773673,464,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988363,446,43,2,52,49,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:13:46.085Z,2022-09-18T14:13:51Z,3790763291,211,0,3790763261,286,0,3790763259,56,Right,3790763849,144,3,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988449,447,4,2,52,50,ap6blbxhq9elm62vw6tutzlwg,1,62,4.7,2022-09-18T14:13:47.355Z,2022-09-18T20:54:01Z,3790763705,294,,3790764079,233,422,3790763707,56,Right,3790763711,286,,3790763703,13,,3790763709,152,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988483,422,4,2,52,50,4raiad4l2j5lkfaz92pk4osb,0,38,95.3,2022-09-18T14:13:47.356Z,2022-09-18T20:54:01Z,3790763935,294,,3792453847,178,,3790763937,56,Back,3790763939,152,,3790763941,285,,3790764127,233,447,3790763933,13,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988585,448,1,2,52,56,ap6blbxhq9elm62vw6tutzlwg,0,65.5,2.5,2022-09-18T14:13:53.126Z,2022-09-18T20:54:09Z,3790764529,56,Right,3790764535,212,38.3,3790764537,213,0.3,3792454227,178,,3790764531,140,100.0,3790764539,1,,3790764533,141,17.0,3790764525,5,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,3790764527,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988601,423,5,2,53,1,4raiad4l2j5lkfaz92pk4osb,1,-0.6,69.7,2022-09-18T14:13:58.743Z,2022-09-18T20:54:13Z,3790764617,346,,3790764613,56,Back,3790764657,233,449,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461988593,449,5,2,53,1,ap6blbxhq9elm62vw6tutzlwg,0,100.6,30.3,2022-09-18T14:13:58.743Z,2022-09-18T20:54:14Z,3790764585,56,Center,3790764697,233,423,3790764587,346,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990153,451,18,2,53,50,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:14:47.798Z,2022-09-18T20:54:27Z,3790773003,59,61,3790772999,42,,3790773099,55,452,3790773001,44,Midfielder,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990163,452,19,2,53,50,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:14:47.799Z,2022-09-18T20:54:28Z,3790782629,292,7,3790773041,42,,3790773053,59,4,3790782631,293,5,3790773057,44,Midfielder,3790773049,145,7,3790773061,55,451,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990297,453,18,2,54,9,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:15:06.459Z,2022-09-18T20:54:36Z,3790773799,44,Forward,3790773797,42,,3790773939,55,454,3790773801,59,11,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990309,454,19,2,54,9,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:15:06.460Z,2022-09-18T20:54:37Z,3790773861,42,,3790773867,59,30,3790782273,292,9,3790773865,145,11,3790773871,55,453,3790782275,293,1,3790773869,44,Forward,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990437,425,1,2,54,18,4raiad4l2j5lkfaz92pk4osb,0,4.4,49.9,2022-09-18T14:15:15.500Z,2022-09-18T20:54:39Z,3790774595,141,74.2,3790774581,124,,3790774587,56,Center,3790774591,140,58.3,3790774597,212,59.0,3790774599,213,0.3,3790774601,1,,3790774605,74,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990463,455,44,2,54,21,ap6blbxhq9elm62vw6tutzlwg,1,41.4,25,2022-09-18T14:15:18.750Z,2022-09-19T00:14:02Z,3790774737,285,,3790774733,56,Back,3790774783,233,426,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990447,426,44,2,54,21,4raiad4l2j5lkfaz92pk4osb,0,58.6,75,2022-09-18T14:15:18.751Z,2022-09-18T20:54:44Z,3790774651,56,Center,3790774653,286,,3790774889,233,455,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990475,456,1,2,54,21,ap6blbxhq9elm62vw6tutzlwg,1,41.6,26.4,2022-09-18T14:15:18.851Z,2022-09-19T00:14:03Z,3790774815,212,11.5,3792455711,388,,3790774809,56,Center,3790774817,213,0.2,3790774811,140,52.3,3790774805,3,,3790774813,141,30.1,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990493,457,61,2,54,22,ap6blbxhq9elm62vw6tutzlwg,0,53.1,26.3,2022-09-18T14:15:19.682Z,2022-09-18T20:54:51Z,3792456039,21,,3792456041,178,,3790774935,56,Center,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990489,427,61,2,54,23,4raiad4l2j5lkfaz92pk4osb,1,47.1,68.4,2022-09-18T14:15:20.307Z,2022-09-18T20:54:59Z,3790774927,56,Back,3792456333,21,,3792456335,178,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990505,458,61,2,54,23,ap6blbxhq9elm62vw6tutzlwg,1,51.4,27.2,2022-09-18T14:15:20.651Z,2022-09-18T20:55:29Z,3790774999,56,Center,3792457543,178,,3792457541,15,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990589,428,3,2,54,26,4raiad4l2j5lkfaz92pk4osb,0,47,72.9,2022-09-18T14:15:23.332Z,2022-09-18T20:55:33Z,3790775471,211,,3790775393,286,,3792457671,178,,3790775391,56,Back,3791776097,464,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462175221,848,56,2,54,29,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-09-18T14:15:25.888Z,2022-09-18T20:55:36Z,3791776883,56,Right,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990625,429,5,2,54,29,4raiad4l2j5lkfaz92pk4osb,0,50.5,101.5,2022-09-18T14:15:26.412Z,2022-09-18T20:55:41Z,3790775577,347,,3790777163,233,459,3790775575,56,Left,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990919,459,5,2,54,29,ap6blbxhq9elm62vw6tutzlwg,1,49.5,-1.5,2022-09-18T14:15:26.412Z,2022-09-18T20:55:41Z,3790777113,56,Back,3790777117,347,,3790777125,233,429,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461990987,460,1,2,54,39,ap6blbxhq9elm62vw6tutzlwg,1,57.6,0,2022-09-18T14:15:36.106Z,2022-09-18T20:55:44Z,3790777449,141,10.7,3790777443,107,,3790777451,212,8.5,3790777453,213,1.3,3790777447,140,59.8,3790777445,56,Right,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461991005,461,1,2,54,40,ap6blbxhq9elm62vw6tutzlwg,0,59,15.4,2022-09-18T14:15:37.093Z,2022-09-18T20:55:48Z,3790777545,141,13.9,3790789691,236,,3790789693,233,430,3792458409,178,,3790789637,168,,3790777549,212,1.8,3790777537,56,Right,3790777543,140,60.4,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,3790777551,213,5.7,3790789701,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461991013,430,74,2,54,40,4raiad4l2j5lkfaz92pk4osb,1,43.8,83.2,2022-09-18T14:15:37.181Z,2022-09-18T20:55:50Z,3790777587,56,Back,3792458595,178,,3790777589,285,,3790777723,233,461,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462307419,1113,67,2,54,42,4raiad4l2j5lkfaz92pk4osb,1,45,78.9,2022-09-18T14:15:39.050Z,2022-09-19T00:14:03Z,3792527029,233,1115,,,,,,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462307413,1115,67,2,54,42,ap6blbxhq9elm62vw6tutzlwg,0,55,21.1,2022-09-18T14:15:39.051Z,2022-09-18T21:24:15Z,3792527041,233,1113,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461991035,431,61,2,54,42,4raiad4l2j5lkfaz92pk4osb,1,44.6,79.4,2022-09-18T14:15:39.084Z,2022-09-19T00:14:03Z,3792459193,178,,3790777687,56,Back,,,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461991069,432,49,2,54,42,4raiad4l2j5lkfaz92pk4osb,1,44.6,79,2022-09-18T14:15:39.527Z,2022-09-18T20:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dpnp9rguhhs04of6vmlw5spg5,R. Mandragora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
