id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist
2484885727,460,1,2,55,28,bi1fxjrncd0ram0oi7ja1jyuo,0,3.4,42.1,2022-11-12T18:14:26.964Z,2022-11-12T23:56:56Z,3911958075,140,59.4,3911958089,213,6.2,3911958077,141,33.2,3911958093,1,,3911958099,74,,3911958083,212,59.1,3911958073,56,Center,3911958071,124,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885755,476,44,2,55,32,4plikfte18rv8v4l89z803d4y,1,41,68,2022-11-12T18:14:30.619Z,2022-11-13T01:51:15Z,3911958243,56,Back,3911958247,285,,3911958255,233,461,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885733,461,44,2,55,32,bi1fxjrncd0ram0oi7ja1jyuo,0,59,32,2022-11-12T18:14:30.620Z,2022-11-12T23:57:01Z,3911958109,286,,3911958107,56,Center,3911958259,233,476,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885777,477,1,2,55,32,4plikfte18rv8v4l89z803d4y,0,41,71.3,2022-11-12T18:14:30.660Z,2022-11-13T01:51:15Z,3911958325,3,,3911958335,212,22.1,3912803515,388,,3911958337,213,1.2,3911958331,140,49.3,3911958329,56,Back,3911958333,141,100.0,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885797,462,5,2,55,35,bi1fxjrncd0ram0oi7ja1jyuo,1,49.8,-1.4,2022-11-12T18:14:33.756Z,2022-11-12T23:57:10Z,3911958441,233,478,3911958409,347,,3911958407,56,Back,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885781,478,5,2,55,35,4plikfte18rv8v4l89z803d4y,0,50.2,101.4,2022-11-12T18:14:33.756Z,2022-11-12T23:57:11Z,3911958343,56,Left,3911958345,347,,3911958459,233,462,,,,,,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885967,463,1,2,55,49,bi1fxjrncd0ram0oi7ja1jyuo,0,55.4,0,2022-11-12T18:14:47.905Z,2022-11-12T23:57:15Z,3911959323,140,69.6,3911959331,213,0.3,3911959327,141,4.3,3911959317,107,,3911959319,56,Right,3911959329,212,15.5,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885991,479,49,2,55,50,4plikfte18rv8v4l89z803d4y,1,31.8,95.6,2022-11-12T18:14:48.835Z,2022-11-12T23:57:29Z,,,,,,,,,,,,,,,,,,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886051,480,1,2,55,51,4plikfte18rv8v4l89z803d4y,0,31.3,96.4,2022-11-12T18:14:50.044Z,2022-11-12T23:57:33Z,3911959747,213,5.6,3912803789,178,,3911959751,1,,3911959737,141,78.3,3911959733,140,45.0,3911959741,212,18.9,3911959729,56,Back,3911959727,157,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886071,464,1,2,55,54,bi1fxjrncd0ram0oi7ja1jyuo,0,54.4,25.4,2022-11-12T18:14:53.089Z,2022-11-12T23:57:40Z,3911959845,212,8.5,3911959837,3,,3911959839,56,Right,3911959847,213,5.3,3912803871,388,,3911959843,141,14.8,3911959841,140,58.7,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886077,481,44,2,55,56,4plikfte18rv8v4l89z803d4y,1,42.4,86.4,2022-11-12T18:14:54.966Z,2022-11-13T01:51:16Z,3911959919,233,465,3911959869,285,,3911959867,56,Back,,,,,,,,,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886081,465,44,2,55,56,bi1fxjrncd0ram0oi7ja1jyuo,0,57.6,13.6,2022-11-12T18:14:54.967Z,2022-11-13T00:02:38Z,3911959885,286,,3911959883,56,Right,3911959981,233,481,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886093,482,1,2,55,56,4plikfte18rv8v4l89z803d4y,1,42,87.8,2022-11-12T18:14:55.021Z,2022-11-13T01:51:16Z,3911959971,140,47.3,3911959973,141,84.1,3911959977,213,5.9,3911959969,56,Back,3911959967,3,,3912808925,388,,3911959975,212,6.1,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886105,483,1,2,55,57,4plikfte18rv8v4l89z803d4y,0,47.2,82.6,2022-11-12T18:14:55.750Z,2022-11-13T00:02:52Z,3911960031,3,,3911960043,212,10.8,3911960033,168,,3911960039,141,79.6,3911960037,140,57.3,3911960047,213,6.1,3911960035,56,Left,3912809117,178,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886147,467,49,2,55,58,bi1fxjrncd0ram0oi7ja1jyuo,1,42.7,27.2,2022-11-12T18:14:57.055Z,2022-11-13T00:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886143,466,1,2,55,58,bi1fxjrncd0ram0oi7ja1jyuo,1,43.6,23.9,2022-11-12T18:14:57.142Z,2022-11-13T00:03:04Z,3912809349,178,,3911960215,140,64.2,3911960217,141,24.6,3911960219,212,21.6,3911960213,56,Center,3911960221,213,0.0,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886151,468,1,2,56,0,bi1fxjrncd0ram0oi7ja1jyuo,0,65.4,29.3,2022-11-12T18:14:59.162Z,2022-11-13T00:03:12Z,3911960265,140,66.7,3911960271,213,0.9,3911960263,56,Center,3911960357,286,,3912809485,178,,3911960267,141,31.8,3911960353,233,484,3911960269,212,2.2,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,3911960351,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886161,484,74,2,56,0,4plikfte18rv8v4l89z803d4y,1,34.9,67.2,2022-11-12T18:14:59.251Z,2022-11-13T00:03:17Z,3912809603,178,,3911960421,233,468,3911960317,56,Back,3911960319,285,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886225,469,1,2,56,3,bi1fxjrncd0ram0oi7ja1jyuo,1,52,58.3,2022-11-12T18:15:01.718Z,2022-11-13T00:03:25Z,3911960675,141,90.1,3912809769,178,,3911960671,56,Left,3911960673,140,71.2,3911960677,212,29.6,3911960669,155,,3911960679,213,0.8,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886233,470,3,2,56,6,bi1fxjrncd0ram0oi7ja1jyuo,0,70.6,89.2,2022-11-12T18:15:04.885Z,2022-11-13T00:04:41Z,3911960721,56,Left,3912637227,465,,3911960723,286,,3911960749,233,485,3912811001,178,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886237,485,7,2,56,6,4plikfte18rv8v4l89z803d4y,0,29.4,10.8,2022-11-12T18:15:04.918Z,2022-11-13T00:04:49Z,3912637305,385,,3911960737,233,470,3912811127,389,,3911960731,56,Back,3911960733,285,,,,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886447,473,61,2,56,6,bi1fxjrncd0ram0oi7ja1jyuo,1,67,91.4,2022-11-12T18:15:04.980Z,2022-11-13T00:05:15Z,3912811515,178,,3911961839,56,Left,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886239,486,49,2,56,9,4plikfte18rv8v4l89z803d4y,1,32.8,8.3,2022-11-12T18:15:07.795Z,2022-11-13T00:05:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485007871,888,3,2,56,10,4plikfte18rv8v4l89z803d4y,0,40.6,12.4,2022-11-12T18:15:08.754Z,2022-11-13T00:05:26Z,3912639227,467,dd7i0ps16hldpriliccyvxct0,3912639221,56,Back,3912811701,178,,3912639223,286,,3912639225,464,,,,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886273,487,4,2,56,10,4plikfte18rv8v4l89z803d4y,1,41.2,10.4,2022-11-12T18:15:08.980Z,2022-11-13T00:05:30Z,3911960921,265,,3911960923,286,,3911961317,233,471,3911960917,56,Back,3911960919,152,,3911960915,13,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886351,471,4,2,56,10,bi1fxjrncd0ram0oi7ja1jyuo,0,58.8,89.6,2022-11-12T18:15:08.981Z,2022-11-13T00:05:29Z,3911961285,56,Left,3911961291,285,,3912811763,178,,3911961379,233,487,3911961289,265,,3911961287,152,,3911961283,13,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886373,472,17,2,56,15,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-12T18:15:14.059Z,2022-11-13T00:05:31Z,3911961435,13,243,3911961431,31,,3911961433,392,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886855,488,1,2,56,44,4plikfte18rv8v4l89z803d4y,1,44.3,9.1,2022-11-12T18:15:42.445Z,2022-11-13T00:05:39Z,3911964085,213,0.4,3911964075,152,,3912811905,178,,3911964081,141,23.9,3911964073,5,,3911964083,212,24.3,3911964079,140,65.4,3911964077,56,Center,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886881,489,1,2,56,46,4plikfte18rv8v4l89z803d4y,1,64.2,24.2,2022-11-12T18:15:44.756Z,2022-11-13T00:05:44Z,3911964199,141,6.4,3911964197,140,67.7,3912811957,178,,3911964203,213,5.0,3911964195,56,Right,3911964201,212,12.6,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886931,490,1,2,56,48,4plikfte18rv8v4l89z803d4y,1,63.1,5.8,2022-11-12T18:15:47.263Z,2022-11-13T00:05:52Z,3911964461,140,44.4,3911964459,56,Back,3911964463,141,13.7,3911964467,213,2.9,3912812053,178,,3911964465,212,20.4,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886933,491,61,2,56,52,4plikfte18rv8v4l89z803d4y,0,46.1,14.4,2022-11-12T18:15:50.434Z,2022-11-13T00:06:03Z,3912812151,178,,3911964477,56,Back,,,,,,,,,,,,,,,,,,,bf67gbxjr8fkha0e59fs6qok5,J. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886953,474,49,2,56,53,bi1fxjrncd0ram0oi7ja1jyuo,1,51.9,88,2022-11-12T18:15:51.441Z,2022-11-13T00:06:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886973,475,1,2,56,53,bi1fxjrncd0ram0oi7ja1jyuo,1,53.8,86.3,2022-11-12T18:15:51.583Z,2022-11-13T00:06:17Z,3911964711,212,10.1,3911964713,213,3.0,3911964705,56,Back,3911964709,141,89.0,3911964707,140,44.3,3912812285,178,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484886981,476,1,2,56,55,bi1fxjrncd0ram0oi7ja1jyuo,1,43.9,88.7,2022-11-12T18:15:53.701Z,2022-11-13T00:06:24Z,3911964755,213,4.7,3911964751,141,79.7,3912812329,178,,3911964747,56,Back,3911964749,140,43.6,3911964753,212,6.1,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887045,477,1,2,56,56,bi1fxjrncd0ram0oi7ja1jyuo,1,43.6,79.7,2022-11-12T18:15:54.815Z,2022-11-13T00:06:36Z,3911965075,140,30.1,3912812457,178,,3911965079,212,14.5,3911965077,141,84.2,3911965081,213,2.9,3911965073,56,Back,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887067,478,1,2,56,59,bi1fxjrncd0ram0oi7ja1jyuo,1,34.1,90.7,2022-11-12T18:15:58.324Z,2022-11-13T00:06:50Z,3911965213,141,80.7,3911965205,56,Left,3911965217,213,6.0,3911965209,140,55.1,3912812617,178,,3911965215,212,23.1,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887099,479,1,2,57,1,bi1fxjrncd0ram0oi7ja1jyuo,1,55.6,80.9,2022-11-12T18:15:59.834Z,2022-11-13T00:06:55Z,3912812683,178,,3911965357,155,,3911965363,140,66.6,3911965359,56,Left,3911965371,213,0.2,3911965367,141,85.0,3911965369,212,11.9,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887107,480,61,2,57,3,bi1fxjrncd0ram0oi7ja1jyuo,0,69.3,83.8,2022-11-12T18:16:01.936Z,2022-11-13T00:07:09Z,3912812827,178,,3911965397,56,Left,3912812825,21,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887169,492,49,2,57,4,4plikfte18rv8v4l89z803d4y,1,28.1,17.2,2022-11-12T18:16:02.819Z,2022-11-13T01:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887177,493,1,2,57,6,4plikfte18rv8v4l89z803d4y,1,25.5,12,2022-11-12T18:16:04.843Z,2022-11-13T00:07:21Z,3911965771,213,5.7,3911965765,140,30.6,3911965763,56,Back,3911965769,212,6.6,3911965767,141,6.4,3912812999,178,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887213,494,1,2,57,8,4plikfte18rv8v4l89z803d4y,1,30.6,6.4,2022-11-12T18:16:06.772Z,2022-11-13T00:07:25Z,3911965955,56,Back,3912813045,178,,3911965959,141,22.2,3911965957,140,36.8,3911965963,213,1.0,3911965961,212,12.6,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887269,495,1,2,57,10,4plikfte18rv8v4l89z803d4y,1,35.3,33.9,2022-11-12T18:16:09.007Z,2022-11-13T00:07:44Z,3911966255,212,7.9,3912813219,178,,3911966251,140,32.2,3911966253,141,44.5,3911966247,56,Back,3911966257,213,2.0,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887311,496,1,2,57,14,4plikfte18rv8v4l89z803d4y,1,29.5,51.8,2022-11-12T18:16:12.847Z,2022-11-13T00:07:48Z,3912813285,178,,3911966487,212,9.1,3911966489,213,4.6,3911966483,140,28.1,3911966481,56,Back,3911966485,141,38.6,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887345,497,1,2,57,17,4plikfte18rv8v4l89z803d4y,1,26.5,39.1,2022-11-12T18:16:15.662Z,2022-11-13T00:07:51Z,3912813335,178,,3911966665,140,37.2,3911966667,141,5.0,3911966669,212,25.8,3911966663,56,Back,3911966671,213,5.2,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887359,498,1,2,57,20,4plikfte18rv8v4l89z803d4y,1,34.4,7,2022-11-12T18:16:18.718Z,2022-11-13T00:07:56Z,3911966755,141,25.2,3911966753,140,51.0,3911966751,56,Center,3912813395,178,,3911966759,213,0.6,3911966757,212,21.4,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887377,499,1,2,57,21,4plikfte18rv8v4l89z803d4y,0,51.6,20.9,2022-11-12T18:16:19.867Z,2022-11-13T00:08:01Z,3912813455,178,,3911966855,140,60.3,3911966859,212,13.4,3911966857,141,35.3,3911966861,213,0.8,3911966853,56,Center,3911966849,168,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887393,481,49,2,57,22,bi1fxjrncd0ram0oi7ja1jyuo,1,40.3,71.9,2022-11-12T18:16:21.290Z,2022-11-13T00:08:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887443,482,1,2,57,25,bi1fxjrncd0ram0oi7ja1jyuo,1,38.4,80.3,2022-11-12T18:16:23.997Z,2022-11-13T00:08:26Z,3911967191,141,92.6,3912813747,178,,3911967189,140,59.7,3911967193,212,23.9,3911967187,56,Left,3911967195,213,0.4,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887463,483,1,2,57,28,bi1fxjrncd0ram0oi7ja1jyuo,1,59.7,92.6,2022-11-12T18:16:26.843Z,2022-11-13T00:08:41Z,3911967303,56,Left,3911967307,141,87.5,3912813953,178,,3911967309,212,7.2,3911967305,140,53.7,3911967311,213,3.6,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887485,484,1,2,57,29,bi1fxjrncd0ram0oi7ja1jyuo,1,53.7,87.5,2022-11-12T18:16:27.611Z,2022-11-13T00:08:45Z,3911967481,212,8.4,3911967483,213,2.6,3911967477,140,46.7,3911967479,141,93.6,3911967475,56,Back,3912813999,178,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887501,485,1,2,57,31,bi1fxjrncd0ram0oi7ja1jyuo,1,46.7,93.6,2022-11-12T18:16:29.909Z,2022-11-13T00:08:53Z,3911967565,212,10.6,3911967567,213,6.1,3911967559,56,Left,3911967563,141,91.4,3911967561,140,56.7,3912814041,178,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887527,486,1,2,57,32,bi1fxjrncd0ram0oi7ja1jyuo,0,56.9,91.4,2022-11-12T18:16:30.454Z,2022-11-13T00:08:59Z,3911967711,212,8.7,3911967705,56,Left,3911967709,141,82.3,3911967707,140,62.7,3912814191,178,,3911967715,213,5.5,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887533,500,8,2,57,33,4plikfte18rv8v4l89z803d4y,1,33.5,14.7,2022-11-12T18:16:31.829Z,2022-11-13T00:09:05Z,3911967721,56,Back,3912814255,178,,3912644439,383,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887549,501,49,2,57,34,4plikfte18rv8v4l89z803d4y,1,35.6,13.4,2022-11-12T18:16:32.819Z,2022-11-13T00:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887583,502,1,2,57,34,4plikfte18rv8v4l89z803d4y,1,35.6,13.4,2022-11-12T18:16:32.904Z,2022-11-13T00:09:15Z,3911967967,141,14.6,3911967969,212,18.5,3912814349,178,,3911967971,213,0.0,3911967965,140,53.2,3911967963,56,Right,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887587,503,4,2,57,35,4plikfte18rv8v4l89z803d4y,1,53.8,13.6,2022-11-12T18:16:33.877Z,2022-11-13T00:09:21Z,3911968001,286,,3911967995,56,Right,3911968251,233,487,3911967997,152,,3911967993,13,,3911968525,294,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887599,487,4,2,57,35,bi1fxjrncd0ram0oi7ja1jyuo,0,46.2,86.4,2022-11-12T18:16:33.878Z,2022-11-13T00:09:21Z,3911968075,152,,3911968073,56,Back,3911968229,285,,3911968071,294,,3911968299,233,503,3911968069,13,,3912814399,178,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887701,504,2,2,57,39,4plikfte18rv8v4l89z803d4y,1,51.4,17.2,2022-11-12T18:16:37.717Z,2022-11-13T00:09:25Z,3911968627,140,68.0,3911969337,7,mh8eevw5lj4i9c7ue5n9j845,3911968629,141,40.6,3911968619,5,,3911968623,152,,3912814469,178,,3911968625,56,Center,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887789,489,55,2,57,39,bi1fxjrncd0ram0oi7ja1jyuo,1,31.9,40,2022-11-12T18:16:37.718Z,2022-11-13T00:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887685,488,43,2,57,45,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-12T18:16:44.147Z,2022-11-12T18:16:53Z,3911969137,144,49,,,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484887705,505,43,2,57,47,4plikfte18rv8v4l89z803d4y,1,0,0,2022-11-12T18:16:45.597Z,2022-11-12T18:16:54Z,3911968651,56,Center,3911969275,144,61,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484888167,490,1,2,58,18,bi1fxjrncd0ram0oi7ja1jyuo,1,23.9,73.5,2022-11-12T18:17:16.409Z,2022-11-13T00:09:35Z,3912814575,178,,3911971167,5,,3911971179,141,40.0,3911971177,140,65.6,3911971183,213,5.8,3911971173,241,,3911971181,212,49.4,3911971171,157,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,3911971185,1,,3911971175,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2484888171,491,1,2,58,21,bi1fxjrncd0ram0oi7ja1jyuo,0,64,36.3,2022-11-12T18:17:20.064Z,2022-11-13T00:09:52Z,3911971207,212,3.9,3911971209,213,5.9,3912814857,388,,3911971201,56,Center,3911971203,140,67.5,3911971197,3,,3911971199,168,,3911971205,141,34.2,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484888279,507,61,2,58,21,4plikfte18rv8v4l89z803d4y,1,33,68.2,2022-11-12T18:17:20.299Z,2022-11-13T00:09:57Z,3911971819,56,Back,3912814951,178,,3912814949,21,,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484888209,493,1,2,58,23,bi1fxjrncd0ram0oi7ja1jyuo,1,69.9,23.7,2022-11-12T18:17:22.045Z,2022-11-13T00:10:01Z,3912815001,178,,3911971427,56,Right,3911971429,140,60.1,3911971433,141,16.5,3911971439,213,3.6,3911971437,212,11.4,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484888175,492,43,2,58,26,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-11-12T18:17:24.836Z,2022-11-12T18:17:58Z,3911971225,56,Center,3911973551,144,61,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
