id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449535699,400,49,1,45,24,ej5er0oyngdw138yuumwqbyqt,1,3.9,89.9,2022-08-21T19:30:32.200Z,2022-08-22T05:23:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535713,401,1,1,45,28,ej5er0oyngdw138yuumwqbyqt,0,2.4,94.4,2022-08-21T19:30:35.274Z,2022-08-22T05:23:33Z,3724528301,56,Back,3724528483,233,346,3724528311,212,3.2,3724528493,286,,3724528313,213,0.2,3725710743,178,,3724528315,1,,3724528479,236,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,3724528309,141,95.4,3724528305,140,5.4,3724528297,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535717,346,74,1,45,28,ap6blbxhq9elm62vw6tutzlwg,1,93.9,4.1,2022-08-21T19:30:35.355Z,2022-08-22T05:23:40Z,3725710799,178,,3724528339,285,,3724528335,56,Right,3724528529,233,401,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535777,402,49,1,45,32,ej5er0oyngdw138yuumwqbyqt,1,19.2,84.2,2022-08-21T19:30:40.150Z,2022-08-22T05:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535805,403,1,1,45,32,ej5er0oyngdw138yuumwqbyqt,0,19.2,84.2,2022-08-21T19:30:40.182Z,2022-08-22T05:24:00Z,3724528817,155,,3724528819,56,Back,3724528827,213,0.4,3724528823,141,91.4,3724528821,140,29.5,3724528825,212,11.9,3725711033,178,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449760843,1145,67,1,45,34,ap6blbxhq9elm62vw6tutzlwg,1,71.9,9,2022-08-21T19:30:41.290Z,2022-08-22T08:02:13Z,3725754915,233,1201,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449760841,1201,67,1,45,34,ej5er0oyngdw138yuumwqbyqt,0,28.1,91,2022-08-21T19:30:41.291Z,2022-08-22T06:33:53Z,3725754919,233,1145,,,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535803,347,8,1,45,34,ap6blbxhq9elm62vw6tutzlwg,1,71.4,8.9,2022-08-21T19:30:41.302Z,2022-08-22T08:02:13Z,3724528815,56,Right,3725711191,178,,3725334003,383,,3725711255,21,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449760931,1202,67,1,45,35,ej5er0oyngdw138yuumwqbyqt,1,28,89.3,2022-08-21T19:30:42.289Z,2022-08-22T08:02:14Z,3725755129,233,1146,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449760929,1146,67,1,45,35,ap6blbxhq9elm62vw6tutzlwg,0,72,10.7,2022-08-21T19:30:42.290Z,2022-08-22T06:34:46Z,3725755137,233,1202,,,,,,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535839,404,1,1,45,35,ej5er0oyngdw138yuumwqbyqt,0,28.4,87.3,2022-08-21T19:30:42.328Z,2022-08-22T08:02:14Z,3724529015,140,43.0,3724529021,213,0.1,3725711391,178,,3724529019,212,15.4,3724529013,56,Back,3724529017,141,88.5,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535837,348,43,1,45,36,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T19:30:43.842Z,2022-08-21T19:31:05Z,3724529005,213,2.9,3724529485,156,0,3724529003,212,15.3,3724528999,140,60.6,3724529001,141,16.0,3724528997,56,Right,3724530701,144,1,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535845,349,49,1,45,37,ap6blbxhq9elm62vw6tutzlwg,1,60.6,16,2022-08-21T19:30:44.427Z,2022-08-22T05:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535885,350,1,1,45,37,ap6blbxhq9elm62vw6tutzlwg,0,60.6,16,2022-08-21T19:30:44.481Z,2022-08-22T05:24:39Z,3724529287,213,0.7,3724529281,140,90.6,3725711555,178,,3724529277,155,,3724529283,141,57.1,3724529289,1,,3724529285,212,42.1,3724529279,56,Center,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535893,405,11,1,45,40,ej5er0oyngdw138yuumwqbyqt,1,9.8,40.1,2022-08-21T19:30:47.337Z,2022-08-22T05:24:45Z,3724529333,56,Back,3725334287,378,,3725711625,388,,3724529335,88,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535945,406,1,1,45,42,ej5er0oyngdw138yuumwqbyqt,1,9.8,40.1,2022-08-21T19:30:49.505Z,2022-08-22T05:24:52Z,3725711685,178,,3724529571,123,,3724529575,140,22.4,3724529573,56,Back,3724529577,141,35.3,3724529579,212,13.6,3724529581,213,6.0,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535979,407,1,1,45,44,ej5er0oyngdw138yuumwqbyqt,1,22.5,35.5,2022-08-21T19:30:51.485Z,2022-08-22T05:25:01Z,3725711757,178,,3724529749,140,29.1,3724529751,141,7.9,3724529753,212,20.0,3724529747,56,Back,3724529755,213,5.1,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536013,408,1,1,45,47,ej5er0oyngdw138yuumwqbyqt,1,29.4,7.3,2022-08-21T19:30:54.767Z,2022-08-22T05:25:08Z,3724529943,212,11.1,3724529939,140,25.2,3724529937,56,Back,3725711815,178,,3724529945,213,2.0,3724529941,141,22.3,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536151,409,1,1,45,49,ej5er0oyngdw138yuumwqbyqt,1,25.2,22.3,2022-08-21T19:30:57.084Z,2022-08-22T05:25:16Z,3725711929,178,,3724530713,212,21.8,3724530707,56,Back,3724530715,213,1.0,3724530709,140,36.3,3724530711,141,49.4,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536191,410,1,1,45,58,ej5er0oyngdw138yuumwqbyqt,1,49.2,43.6,2022-08-21T19:31:05.729Z,2022-08-22T05:25:23Z,3725712019,178,,3724530919,141,22.4,3724530915,56,Back,3724530921,212,14.8,3724530923,213,4.5,3724530917,140,46.0,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536259,411,1,1,46,0,ej5er0oyngdw138yuumwqbyqt,1,46,22.4,2022-08-21T19:31:07.672Z,2022-08-22T05:25:30Z,3724531267,141,55.2,3725712105,178,,3724531273,213,2.3,3724531263,56,Back,3724531271,212,30.8,3724531265,140,25.8,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449761199,1212,43,1,46,3,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T19:31:10.959Z,2022-08-22T06:47:09Z,3725758083,144,67,3725755721,233,1147,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449761197,1147,43,1,46,3,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-21T19:31:10.960Z,2022-08-22T06:47:10Z,3725758085,144,67,3725755729,233,1212,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536269,412,59,1,46,3,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T19:31:11.103Z,2022-08-22T05:25:39Z,3724531315,56,Back,,,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536293,413,12,1,46,3,ej5er0oyngdw138yuumwqbyqt,1,25.8,55.2,2022-08-21T19:31:11.127Z,2022-08-22T05:25:51Z,3724531557,167,,3724531451,140,33.7,3724531449,56,Back,3724531457,213,1.3,3724531455,212,32.3,3724531453,141,100.0,3725712381,178,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536491,351,5,1,46,6,ap6blbxhq9elm62vw6tutzlwg,1,65.1,-1.4,2022-08-21T19:31:13.870Z,2022-08-22T05:26:00Z,3724532515,347,,3724532541,233,414,3724532513,56,Right,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536299,414,5,1,46,6,ej5er0oyngdw138yuumwqbyqt,0,34.9,101.4,2022-08-21T19:31:13.870Z,2022-08-22T05:26:00Z,3724531481,347,,3724531479,56,Back,3724532561,233,351,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536603,352,1,1,46,18,ap6blbxhq9elm62vw6tutzlwg,1,64.4,0,2022-08-21T19:31:25.425Z,2022-08-22T05:26:11Z,3724533123,212,15.2,3724533117,56,Right,3724533125,213,1.9,3724533119,140,60.3,3724533115,107,,3724533121,141,19.4,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536645,353,1,1,46,24,ap6blbxhq9elm62vw6tutzlwg,1,66,35.7,2022-08-21T19:31:31.776Z,2022-08-22T05:26:39Z,3724533367,141,72.9,3724533361,56,Center,3724533369,212,26.7,3724533363,140,57.9,3724533371,213,1.9,3725712957,178,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536667,354,1,1,46,28,ap6blbxhq9elm62vw6tutzlwg,1,58,78.3,2022-08-21T19:31:35.271Z,2022-08-22T05:26:47Z,3724533459,213,0.8,3724533453,140,68.7,3724533455,141,96.4,3724533457,212,16.7,3724533451,56,Left,3725713067,178,,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536711,355,1,1,46,30,ap6blbxhq9elm62vw6tutzlwg,1,68.7,96.4,2022-08-21T19:31:37.825Z,2022-08-22T05:26:53Z,3724533665,213,3.7,3724533661,141,82.0,3724533659,140,54.1,3724533657,56,Left,3725713141,178,,3724533663,212,18.2,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536809,356,1,1,46,34,ap6blbxhq9elm62vw6tutzlwg,1,43.3,73.6,2022-08-21T19:31:41.663Z,2022-08-22T05:26:59Z,3724534165,56,Back,3725713221,178,,3724534171,212,33.4,3724534169,141,28.0,3724534175,1,,3724534173,213,4.3,3724534167,140,31.6,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536841,357,1,1,46,38,ap6blbxhq9elm62vw6tutzlwg,1,31.6,28,2022-08-21T19:31:45.480Z,2022-08-22T05:27:05Z,3724534325,212,15.8,3725713271,178,,3724534323,141,5.4,3724534321,140,35.1,3724534327,213,4.9,3724534319,56,Back,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536875,358,1,1,46,40,ap6blbxhq9elm62vw6tutzlwg,0,35.4,3.9,2022-08-21T19:31:47.752Z,2022-08-22T05:27:10Z,3724534505,155,,3724534511,141,22.1,3725713363,178,,3724534517,1,,3724534509,140,65.1,3724534515,213,0.4,3724534513,212,33.6,3724534507,56,Center,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536899,415,1,1,46,42,ej5er0oyngdw138yuumwqbyqt,0,34.4,75.5,2022-08-21T19:31:49.782Z,2022-08-22T05:27:21Z,3724534633,141,88.5,3724534637,213,0.8,3725713635,388,,3724534629,56,Back,3724534627,3,,3724534631,140,42.8,3724534635,212,12.5,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536933,359,1,1,46,45,ap6blbxhq9elm62vw6tutzlwg,0,59.2,9.9,2022-08-21T19:31:52.296Z,2022-08-22T05:27:28Z,3724534847,141,23.6,3725713815,388,,3724534841,3,,3724534849,212,12.3,3724534843,56,Center,3724534851,213,0.9,3724534845,140,66.8,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536949,416,49,1,46,48,ej5er0oyngdw138yuumwqbyqt,1,32.9,67.4,2022-08-21T19:31:55.615Z,2022-08-22T05:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536955,417,50,1,46,48,ej5er0oyngdw138yuumwqbyqt,1,34,71.6,2022-08-21T19:31:55.686Z,2022-08-22T05:27:48Z,3724535153,233,360,3724534987,286,,3724534985,56,Back,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536979,360,7,1,46,49,ap6blbxhq9elm62vw6tutzlwg,0,66,28.4,2022-08-21T19:31:56.608Z,2022-08-22T05:27:54Z,3725335927,383,,3724535113,285,,3724535137,233,417,3724535111,56,Center,3725714515,178,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536987,418,61,1,46,49,ej5er0oyngdw138yuumwqbyqt,1,35.8,68,2022-08-21T19:31:56.660Z,2022-08-22T05:28:00Z,3724535175,56,Back,3725714665,178,,,,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449761497,1158,67,1,46,50,ap6blbxhq9elm62vw6tutzlwg,1,65,26.6,2022-08-21T19:31:57.353Z,2022-08-22T08:02:14Z,3725756415,233,1215,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449761493,1215,67,1,46,50,ej5er0oyngdw138yuumwqbyqt,0,35,73.4,2022-08-21T19:31:57.354Z,2022-08-22T06:39:47Z,3725756423,233,1158,,,,,,,,,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536993,361,1,1,46,50,ap6blbxhq9elm62vw6tutzlwg,0,64.7,21.1,2022-08-21T19:31:57.592Z,2022-08-22T08:02:15Z,3724535193,56,Center,3724535199,212,11.7,3724535195,140,54.3,3724535197,141,27.4,3724535201,213,2.8,3725714813,178,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537069,419,1,1,46,53,ej5er0oyngdw138yuumwqbyqt,0,43.6,65.4,2022-08-21T19:32:00.813Z,2022-08-22T05:28:11Z,3724535583,212,18.4,3724535575,155,,3724535579,140,55.0,3725714923,178,,3724535585,213,5.4,3724535577,56,Center,3724535581,141,44.8,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537059,362,8,1,46,55,ap6blbxhq9elm62vw6tutzlwg,1,46.6,54.2,2022-08-21T19:32:03.145Z,2022-08-22T05:28:20Z,3724535527,56,Back,3725715115,388,,3725336505,383,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537075,363,49,1,46,56,ap6blbxhq9elm62vw6tutzlwg,1,47.5,52.4,2022-08-21T19:32:04.072Z,2022-08-22T05:28:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537127,364,1,1,46,57,ap6blbxhq9elm62vw6tutzlwg,1,48,52,2022-08-21T19:32:04.889Z,2022-08-22T05:28:41Z,3724535909,140,58.6,3724535911,141,71.7,3724535913,212,17.4,3724535907,56,Center,3725715593,178,,3724535915,213,0.9,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537157,365,1,1,47,1,ap6blbxhq9elm62vw6tutzlwg,1,74.8,75.4,2022-08-21T19:32:09.185Z,2022-08-22T05:28:55Z,3724536113,213,5.0,3724536107,140,82.7,3724536105,56,Center,3725715731,178,,3724536103,155,,3724536109,141,35.5,3724538429,154,,3724536111,212,28.4,bsi12817nc1ul082qn48d4rft,M. Hongla,1,3724538427,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537161,366,15,1,47,3,ap6blbxhq9elm62vw6tutzlwg,1,82.3,34.6,2022-08-21T19:32:10.925Z,2022-08-22T05:28:55Z,3724537875,233,420,3724537849,20,,3724537853,82,,3724538467,328,,3724536135,22,,3724538459,102,50.8,3724538469,146,85.9,3724538475,231,48.6,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,3724538461,103,19,3724538451,29,,3724538449,78,,3724538473,230,98.1,3725715841,178,3724536137,18,,3724538471,147,,3724538453,154,,3724538465,108,,37.9,,3724538455,55,365,3724538463,215,,3724536139,56,Center,,,,,,
2449537153,420,10,1,47,3,ej5er0oyngdw138yuumwqbyqt,1,12.5,61.4,2022-08-21T19:32:11.101Z,2022-08-22T05:29:14Z,3724537897,233,366,3724536067,56,Back,3724536065,94,,3725716205,178,,,,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537233,367,1,1,47,8,ap6blbxhq9elm62vw6tutzlwg,1,69.6,8.6,2022-08-21T19:32:16.110Z,2022-08-22T05:29:23Z,3724536521,213,2.4,3725716493,178,,3724536515,140,62.1,3724536513,56,Right,3724536519,212,11.1,3724536517,141,20.2,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537267,368,1,1,47,12,ap6blbxhq9elm62vw6tutzlwg,1,62.6,22.4,2022-08-21T19:32:19.503Z,2022-08-22T05:29:32Z,3724536707,213,2.0,3725716703,178,,3724536699,56,Center,3724536701,140,55.5,3724536703,141,46.1,3724536705,212,17.8,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537301,369,1,1,47,15,ap6blbxhq9elm62vw6tutzlwg,1,56,48.7,2022-08-21T19:32:22.313Z,2022-08-22T05:29:38Z,3724536937,140,70.5,3725716837,178,,3724536941,212,33.9,3724536943,213,1.1,3724536939,141,93.2,3724536935,56,Left,3724536945,1,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537357,370,1,1,47,19,ap6blbxhq9elm62vw6tutzlwg,1,72.3,88.7,2022-08-21T19:32:26.335Z,2022-08-22T05:29:46Z,3724537237,140,84.0,3724537241,212,12.4,3724537243,213,0.1,3724537239,141,91.4,3724537235,56,Left,3725716945,178,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537361,371,3,1,47,21,ap6blbxhq9elm62vw6tutzlwg,0,94.6,83.8,2022-08-21T19:32:28.990Z,2022-08-22T05:30:00Z,3725337765,465,,3724537547,233,422,3724537249,286,,3724537247,56,Left,3725717265,178,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537409,422,7,1,47,23,ej5er0oyngdw138yuumwqbyqt,1,5.4,16.2,2022-08-21T19:32:30.347Z,2022-08-22T05:30:12Z,3724537511,167,,3725717473,178,,3724537531,233,371,3724537515,285,,3725337851,385,,3724537513,56,Back,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537381,372,5,1,47,23,ap6blbxhq9elm62vw6tutzlwg,1,92.8,101.2,2022-08-21T19:32:30.856Z,2022-08-22T05:30:17Z,3724537355,56,Left,3724538777,347,,3724540779,233,424,,,,,,,,,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537679,424,5,1,47,23,ej5er0oyngdw138yuumwqbyqt,0,7.2,-1.2,2022-08-21T19:32:30.856Z,2022-08-22T05:30:17Z,3724538987,56,Back,3724538989,347,,3724540801,233,372,,,,,,,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537423,423,43,1,47,27,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-21T19:32:34.681Z,2022-08-21T19:32:53Z,3724539077,144,6,3724537589,56,Back,3724537591,73,0,3724537689,233,372,,,,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537715,373,1,1,47,44,ap6blbxhq9elm62vw6tutzlwg,0,94.5,100,2022-08-21T19:32:51.855Z,2022-08-22T05:30:27Z,3724539145,141,71.2,3724539149,213,4.8,3724539139,107,,3724539143,140,96.0,3724539141,56,Center,3724539147,212,21.0,,,,,,,cu7dqkhlo7kms52cdes451bdh,P. Retsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537733,425,12,1,47,46,ej5er0oyngdw138yuumwqbyqt,1,4.7,29.6,2022-08-21T19:32:53.630Z,2022-08-22T05:30:33Z,3724539247,15,,3725717717,388,,3724539237,213,0.2,3724539231,140,21.8,3724539229,56,Back,3724539233,141,35.5,3724539235,212,18.4,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449537751,374,15,1,47,48,ap6blbxhq9elm62vw6tutzlwg,1,78.8,70.9,2022-08-21T19:32:55.292Z,2022-08-22T05:30:39Z,3725717817,178,,3724541045,233,426,3724541033,147,52.0,3724541021,103,26.6,3724541027,328,,3724539829,72,,3724539387,56,Center,3724541019,102,49.5,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,3724541015,160,,3724541023,215,,3724541029,458,,3724541017,79,,3724541031,146,3724541025,108,,3724539385,18,98.2,,,,,,,,,,,,,,,,,,,,,,,
2449537757,426,10,1,47,48,ej5er0oyngdw138yuumwqbyqt,1,1.2,49.9,2022-08-21T19:32:56.132Z,2022-08-22T05:30:44Z,3724539435,182,,3724540495,179,,3724540557,233,374,3725339353,378,,3724539431,173,,3724539437,56,Back,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
