id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/14/value
2533247201,554,1,2,49,42,4klvxyeh3xcus4ongu7c00mgc,1,8.3,71.7,2023-04-14T19:57:27.761Z,2023-04-15T03:54:41Z,4188293091,212,15.0,4188861659,178,,4188293087,140,14.7,4188293093,213,1.1,4188293089,141,91.5,4188293085,56,Back,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247235,555,1,2,49,44,4klvxyeh3xcus4ongu7c00mgc,1,15.4,94,2023-04-14T19:57:29.607Z,2023-04-15T03:54:43Z,4188293277,213,4.1,4188293273,141,82.5,4188861679,178,,4188293275,212,9.3,4188293269,56,Back,4188293271,140,10.6,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247271,556,1,2,49,47,4klvxyeh3xcus4ongu7c00mgc,1,10.7,77.7,2023-04-14T19:57:32.362Z,2023-04-15T03:54:46Z,4188293409,212,17.8,4188293405,140,23.4,4188861703,178,,4188293413,213,5.6,4188293407,141,60.4,4188293403,56,Back,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247305,557,1,2,49,49,4klvxyeh3xcus4ongu7c00mgc,1,24.2,48.8,2023-04-14T19:57:34.447Z,2023-04-15T03:54:51Z,4188293605,56,Back,4188293609,141,26.0,4188293611,212,15.6,4188861755,178,,4188293613,213,4.6,4188293607,140,22.2,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247333,558,1,2,49,53,4klvxyeh3xcus4ongu7c00mgc,1,26.9,22.7,2023-04-14T19:57:37.882Z,2023-04-15T03:54:58Z,4188861869,178,,4188293797,140,36.4,4188293801,212,14.6,4188293803,213,5.5,4188293795,56,Back,4188293799,141,7.0,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247337,559,3,2,49,56,4klvxyeh3xcus4ongu7c00mgc,0,46,3.4,2023-04-14T19:57:40.874Z,2023-04-15T03:55:07Z,4188293821,286,,4188293817,56,Back,4188861977,178,,4188643259,464,,4188293989,233,518,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247363,518,7,2,49,56,btcy9nra9ak4m22ovr2ia6m5v,1,54,96.6,2023-04-14T19:57:40.942Z,2023-04-15T03:55:15Z,4188862055,178,,4188293947,167,,4188293979,233,559,4188643323,385,,4188293951,285,,4188293949,56,Left,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247367,519,5,2,49,57,btcy9nra9ak4m22ovr2ia6m5v,0,56.2,101.7,2023-04-14T19:57:42.002Z,2023-04-15T03:55:19Z,4188293965,56,Left,4188294201,233,560,4188293967,347,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247403,560,5,2,49,57,4klvxyeh3xcus4ongu7c00mgc,1,43.8,-1.7,2023-04-14T19:57:42.002Z,2023-04-15T03:55:18Z,4188294185,233,519,4188294179,347,,4188294177,56,Back,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247425,561,1,2,50,0,4klvxyeh3xcus4ongu7c00mgc,1,43.4,0,2023-04-14T19:57:44.888Z,2023-04-15T03:55:38Z,4188294321,212,19.7,4188294315,56,Right,4188294319,141,6.6,4188294317,140,61.4,4188294313,107,,4188294323,213,0.3,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247433,562,61,2,50,1,4klvxyeh3xcus4ongu7c00mgc,1,61.5,6.4,2023-04-14T19:57:46.444Z,2023-04-15T03:55:43Z,4188862347,178,,4188294929,189,,4188294363,56,Right,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247429,520,1,2,50,3,btcy9nra9ak4m22ovr2ia6m5v,1,31.3,91.2,2023-04-14T19:57:48.122Z,2023-04-15T03:55:46Z,4188294353,212,8.3,4188294347,56,Back,4188862369,178,,4188294351,141,94.9,4188294355,213,0.3,4188294349,140,38.8,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247437,521,49,2,50,4,btcy9nra9ak4m22ovr2ia6m5v,1,38.8,94.9,2023-04-14T19:57:49.127Z,2023-04-15T03:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247447,522,1,2,50,4,btcy9nra9ak4m22ovr2ia6m5v,0,38.8,94.9,2023-04-14T19:57:49.154Z,2023-04-15T03:55:56Z,4188862497,178,,4188294423,141,92.1,4188294425,212,7.0,4188294419,56,Back,4188294421,140,32.4,4188294427,213,3.4,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247449,563,49,2,50,5,4klvxyeh3xcus4ongu7c00mgc,1,64.3,12.2,2023-04-14T19:57:50.461Z,2023-04-15T03:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247501,564,1,2,50,11,4klvxyeh3xcus4ongu7c00mgc,0,73.8,47.6,2023-04-14T19:57:55.990Z,2023-04-15T03:56:22Z,4188294803,141,73.5,4188294799,140,80.5,4188294807,213,1.2,4188294805,212,19.0,4188294797,56,Center,4188862863,178,,,,,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247507,523,8,2,50,12,btcy9nra9ak4m22ovr2ia6m5v,1,20.7,25.4,2023-04-14T19:57:57.028Z,2023-04-15T03:56:30Z,4188643777,385,,4188862951,389,,4188294819,56,Back,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247559,565,1,2,50,15,4klvxyeh3xcus4ongu7c00mgc,0,69.8,74,2023-04-14T19:58:00.319Z,2023-04-15T03:56:35Z,4188295083,56,Center,4188295099,233,524,4188295091,213,6.2,4188295103,286,,4188295087,141,73.5,4188295097,236,,4188863017,178,,4188295089,212,3.0,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,4188295085,140,4188295081,155,,,,,,,,,,,,72.6,,,,,,,,,,,,,,,,,,,,,,,
2533247553,524,74,2,50,15,btcy9nra9ak4m22ovr2ia6m5v,1,26,25.6,2023-04-14T19:58:00.364Z,2023-04-15T03:56:40Z,4188295057,285,,4188295145,233,565,4188295055,56,Back,4188863111,178,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247581,525,50,2,50,18,btcy9nra9ak4m22ovr2ia6m5v,1,28,77,2023-04-14T19:58:02.868Z,2023-04-15T03:56:56Z,4188297301,233,567,4188295239,56,Back,4188297255,285,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247747,567,7,2,50,18,4klvxyeh3xcus4ongu7c00mgc,1,72,23,2023-04-14T19:58:03.212Z,2023-04-15T03:57:00Z,4188296155,286,,4188863345,178,,4188643903,383,,4188297287,233,525,4188296153,56,Center,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247579,566,1,2,50,19,4klvxyeh3xcus4ongu7c00mgc,0,68,21.4,2023-04-14T19:58:04.785Z,2023-04-15T03:57:07Z,4188295269,286,,4188295231,140,69.5,4188295265,233,526,4188295235,212,1.6,4188295229,56,Center,4188863407,178,,4188295237,213,0.1,4188295233,141,21.7,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,4188295263,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247585,526,74,2,50,20,btcy9nra9ak4m22ovr2ia6m5v,1,28.3,79.6,2023-04-14T19:58:04.945Z,2023-04-15T03:57:11Z,4188295251,56,Back,4188863441,178,,4188295277,233,566,4188295253,285,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247597,527,49,2,50,22,btcy9nra9ak4m22ovr2ia6m5v,1,33.5,95.9,2023-04-14T19:58:07.781Z,2023-04-15T03:57:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247673,528,1,2,50,30,btcy9nra9ak4m22ovr2ia6m5v,1,54.7,96.6,2023-04-14T19:58:15.252Z,2023-04-15T03:57:55Z,4188295749,212,22.0,4188295745,140,33.8,4188295751,213,3.2,4188295743,56,Back,4188863915,178,,4188295747,141,95.9,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247703,529,1,2,50,34,btcy9nra9ak4m22ovr2ia6m5v,1,33.8,95.9,2023-04-14T19:58:19.242Z,2023-04-15T03:57:58Z,4188295903,212,13.6,4188295899,140,40.8,4188295897,56,Back,4188863961,178,,4188295901,141,79.1,4188295905,213,5.3,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247723,530,1,2,50,36,btcy9nra9ak4m22ovr2ia6m5v,1,40.8,79.1,2023-04-14T19:58:21.432Z,2023-04-15T03:58:03Z,4188864011,178,,4188296025,141,69.7,4188296021,140,44.5,4188296031,213,5.3,4188296019,56,Back,4188296027,212,7.5,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247745,531,1,2,50,38,btcy9nra9ak4m22ovr2ia6m5v,1,52.3,72.8,2023-04-14T19:58:23.685Z,2023-04-15T03:58:07Z,4188296147,212,12.1,4188296143,140,42.7,4188296141,56,Back,4188296145,141,82.7,4188296149,213,2.6,4188864079,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247765,532,1,2,50,42,btcy9nra9ak4m22ovr2ia6m5v,1,42.4,75.4,2023-04-14T19:58:27.170Z,2023-04-15T03:58:19Z,4188296273,56,Back,4188296277,141,94.7,4188864199,178,,4188296281,213,1.1,4188296275,140,49.4,4188296279,212,15.0,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247783,533,1,2,50,44,btcy9nra9ak4m22ovr2ia6m5v,1,49.4,94.7,2023-04-14T19:58:29.409Z,2023-04-15T03:58:22Z,4188296377,140,43.7,4188296381,212,9.9,4188296383,213,4.1,4188296379,141,83.1,4188296375,56,Back,4188864225,178,,,,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247799,534,1,2,50,47,btcy9nra9ak4m22ovr2ia6m5v,1,45.4,75.3,2023-04-14T19:58:32.754Z,2023-04-15T03:58:27Z,4188296453,212,13.4,4188296447,56,Center,4188296449,140,58.0,4188296455,213,0.1,4188864289,178,,4188296451,141,78.0,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247817,535,1,2,50,49,btcy9nra9ak4m22ovr2ia6m5v,1,58,78,2023-04-14T19:58:34.408Z,2023-04-15T03:58:30Z,4188864331,178,,4188296533,212,10.5,4188296527,56,Center,4188296531,141,70.6,4188296535,213,5.8,4188296529,140,66.8,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247837,536,1,2,50,51,btcy9nra9ak4m22ovr2ia6m5v,0,66.8,70.6,2023-04-14T19:58:36.411Z,2023-04-15T03:58:34Z,4188296655,212,7.1,4188296651,140,72.7,4188296649,56,Center,4188864387,178,,4188296653,141,75.8,4188296657,213,0.5,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247843,568,49,2,50,52,4klvxyeh3xcus4ongu7c00mgc,1,26.9,21.9,2023-04-14T19:58:37.138Z,2023-04-15T03:58:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247885,569,1,2,50,54,4klvxyeh3xcus4ongu7c00mgc,1,27,20,2023-04-14T19:58:39.145Z,2023-04-15T03:58:42Z,4188296923,141,21.0,4188296915,56,Back,4188296919,140,36.4,4188296925,212,9.9,4188864545,178,,4188296929,213,0.1,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247919,537,45,2,50,57,btcy9nra9ak4m22ovr2ia6m5v,0,59,74.8,2023-04-14T19:58:42.332Z,2023-04-15T03:58:49Z,4188297055,56,Center,4188297117,233,570,4188297057,285,,,,,,,,,,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247931,570,3,2,50,57,4klvxyeh3xcus4ongu7c00mgc,1,41,25.2,2023-04-14T19:58:42.332Z,2023-04-15T03:58:49Z,4188297103,56,Back,4188644691,465,,4188864635,178,,4188297107,233,537,4188297105,286,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247949,571,1,2,51,1,4klvxyeh3xcus4ongu7c00mgc,1,49.2,48,2023-04-14T19:58:46.175Z,2023-04-15T03:58:54Z,4188297161,56,Back,4188297169,213,1.9,4188297165,141,82.3,4188297167,212,24.7,4188864685,178,,4188297163,140,41.6,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247961,572,1,2,51,5,4klvxyeh3xcus4ongu7c00mgc,1,41.6,82.3,2023-04-14T19:58:50.219Z,2023-04-15T04:36:55Z,4188297249,213,4.2,4188864707,178,,4188297245,141,68.5,4188297243,140,36.8,4188297239,56,Back,4188297247,212,10.7,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533247993,573,1,2,51,7,4klvxyeh3xcus4ongu7c00mgc,1,36.1,67,2023-04-14T19:58:52.185Z,2023-04-15T04:37:15Z,4188297425,212,22.7,4188297421,140,40.8,4188864745,178,,4188297427,213,4.9,4188297419,56,Back,4188297423,141,34.4,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248027,574,1,2,51,10,4klvxyeh3xcus4ongu7c00mgc,1,43,33.8,2023-04-14T19:58:55.070Z,2023-04-15T03:59:02Z,4188297611,213,0.6,4188297601,155,,4188297605,140,90.9,4188297609,212,61.5,4188297603,56,Left,4188864779,178,,4188297607,141,85.9,4188297613,1,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248029,575,44,2,51,13,4klvxyeh3xcus4ongu7c00mgc,1,91.1,85.1,2023-04-14T19:58:58.540Z,2023-04-15T04:36:18Z,4188297617,56,Left,4188297685,233,538,4188297619,286,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248035,538,44,2,51,13,btcy9nra9ak4m22ovr2ia6m5v,0,8.9,14.9,2023-04-14T19:58:58.541Z,2023-04-15T03:59:05Z,4188297635,56,Back,4188297639,285,,4188297691,233,575,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248059,576,1,2,51,13,4klvxyeh3xcus4ongu7c00mgc,1,90.4,86.3,2023-04-14T19:58:58.573Z,2023-04-15T04:36:18Z,4188297775,213,3.7,4188297765,3,,4188297769,140,83.0,4188297771,141,78.8,4188297773,212,9.3,4188864923,388,,4188297767,56,Center,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248075,577,1,2,51,16,4klvxyeh3xcus4ongu7c00mgc,0,81.3,76.9,2023-04-14T19:59:01.607Z,2023-04-15T03:59:22Z,4188297857,213,5.3,4188297847,155,,4188645083,20,,4188297849,56,Center,4188297845,2,,4188297855,212,41.0,4188297859,1,,4188297851,140,100.0,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,4188865111,178,4188297853,141,4188645081,223,4188297989,345,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,
2533248079,539,5,2,51,19,btcy9nra9ak4m22ovr2ia6m5v,1,-1.7,71.8,2023-04-14T19:59:04.383Z,2023-04-15T03:59:26Z,4188297863,56,Back,4188297919,233,578,4188297865,346,,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248085,578,5,2,51,19,4klvxyeh3xcus4ongu7c00mgc,0,101.7,28.2,2023-04-14T19:59:04.383Z,2023-04-15T03:59:26Z,4188297945,233,539,4188297895,346,,4188297893,56,Center,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248203,540,1,2,51,32,btcy9nra9ak4m22ovr2ia6m5v,1,3.8,56.2,2023-04-14T19:59:17.236Z,2023-04-15T03:59:32Z,4188298543,56,Back,4188298547,141,49.7,4188298541,124,,4188303239,189,,4188298545,140,2.7,4188298549,212,4.6,4188298555,237,,4188298551,213,4.5,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248213,541,1,2,51,33,btcy9nra9ak4m22ovr2ia6m5v,1,2.7,49.7,2023-04-14T19:59:18.400Z,2023-04-15T03:59:44Z,4188865297,178,,4188303307,189,,4188298613,141,35.0,4188298617,213,4.7,4188298609,56,Back,4188298611,140,3.0,4188298615,212,10.0,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248223,542,1,2,51,35,btcy9nra9ak4m22ovr2ia6m5v,1,3,35,2023-04-14T19:59:19.991Z,2023-04-15T03:59:52Z,4188865349,178,,4188298767,140,10.0,4188298773,213,5.1,4188298769,141,8.9,4188298765,56,Back,4188298771,212,19.2,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248237,543,1,2,51,38,btcy9nra9ak4m22ovr2ia6m5v,1,10,8.9,2023-04-14T19:59:23.213Z,2023-04-15T03:59:57Z,4188298871,140,45.3,4188298879,1,,4188298869,56,Back,4188298875,212,49.3,4188298873,141,56.7,4188298877,213,0.7,4188298867,155,,4188865419,178,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248239,544,61,2,51,41,btcy9nra9ak4m22ovr2ia6m5v,1,45.3,56.7,2023-04-14T19:59:26.821Z,2023-04-15T04:00:05Z,4188298885,56,Back,4188865495,178,,,,,,,,,,,,,,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248319,546,1,2,51,46,btcy9nra9ak4m22ovr2ia6m5v,1,71.2,50.1,2023-04-14T19:59:31.512Z,2023-04-15T04:00:25Z,4188865649,178,,4188299309,141,50.4,4188299305,56,Center,4188299311,212,7.6,4188299307,140,78.4,4188299313,213,0.0,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248303,545,1,2,51,47,btcy9nra9ak4m22ovr2ia6m5v,1,59.5,55.1,2023-04-14T19:59:32.485Z,2023-04-15T04:39:01Z,4188299229,140,71.2,4188299231,141,50.1,4188865587,178,,4188299233,212,12.7,4188299237,213,6.0,4188299227,56,Center,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248327,547,1,2,51,48,btcy9nra9ak4m22ovr2ia6m5v,1,78.4,50.4,2023-04-14T19:59:33.542Z,2023-04-15T04:00:32Z,4188299353,141,54.4,4188299357,213,2.3,4188299349,56,Center,4188299351,140,76.2,4188865711,178,,4188299355,212,3.6,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533367919,1599,67,2,51,50,btcy9nra9ak4m22ovr2ia6m5v,1,75.6,50,2023-04-14T19:59:34.907Z,2023-04-15T05:44:16Z,4188976841,233,1900,,,,,,,,,,,,,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533367917,1900,67,2,51,50,4klvxyeh3xcus4ongu7c00mgc,0,24.4,50,2023-04-14T19:59:34.908Z,2023-04-15T05:40:20Z,4188976847,233,1599,,,,,,,,,,,,,,,,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248335,548,1,2,51,50,btcy9nra9ak4m22ovr2ia6m5v,1,76.2,54.4,2023-04-14T19:59:34.913Z,2023-04-15T05:44:16Z,4188299391,213,5.8,4188299383,56,Center,4188299387,141,46.3,4188865789,178,,4188299385,140,86.0,4188299389,212,11.7,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248359,549,1,2,51,51,btcy9nra9ak4m22ovr2ia6m5v,1,86,46.3,2023-04-14T19:59:36.451Z,2023-04-15T04:00:45Z,4188299509,213,1.1,4188299505,141,61.4,4188299501,56,Center,4188865889,178,,4188299507,212,11.8,4188299503,140,91.6,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248367,550,1,2,51,52,btcy9nra9ak4m22ovr2ia6m5v,1,91.6,61.4,2023-04-14T19:59:37.775Z,2023-04-15T04:01:05Z,4188299571,141,56.3,4188299575,213,4.4,4188299569,140,90.6,4188300789,154,,4188299567,56,Center,4188299573,212,3.6,4188300787,210,15,4188865949,178,,3v6az10hxcowqkewd809cri6t,Luis Alberto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248375,551,15,2,51,53,btcy9nra9ak4m22ovr2ia6m5v,1,90.6,56.3,2023-04-14T19:59:38.355Z,2023-04-15T04:01:05Z,4188299859,82,,4188299855,20,,4188299609,22,,4188300843,146,92.4,4188300831,55,550,4188299619,56,Center,4188300839,328,,4188300835,102,49.8,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,4188300829,154,4188300825,78,4188299615,17,4188300827,29,4188300837,103,19,4188299917,233,579,,,,,4188300847,147,4188866151,178,4188300851,230,98.6,4188300855,231,52.3,,,,,,,,,,,55.1
2533248393,579,10,2,51,53,4klvxyeh3xcus4ongu7c00mgc,1,9.6,46.8,2023-04-14T19:59:38.539Z,2023-04-15T04:01:13Z,4188299749,56,Back,4188866239,389,,4188299747,94,,4188299925,233,551,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533248399,552,3,2,51,54,btcy9nra9ak4m22ovr2ia6m5v,1,91.4,53.1,2023-04-14T19:59:39.535Z,2023-04-15T04:01:25Z,4188299821,233,580,4188645735,465,,4188866377,178,,4188299783,286,,4188299781,56,Center,,,,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
