id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value
2479778821,121,1,1,12,57,7gnly6999wao1xarwct4p8fe9,1,32.3,0,2022-10-30T19:59:52.811Z,2022-10-31T03:01:55Z,3885322939,141,13.8,3885322935,56,Right,3885322933,107,,3885322937,140,51.7,3885322943,213,0.5,3885322945,1,,3885322941,212,22.9,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778825,122,1,1,12,59,7gnly6999wao1xarwct4p8fe9,0,52.6,19,2022-10-30T19:59:54.272Z,2022-10-31T04:57:25Z,3885322961,212,1.5,3885322955,56,Right,3885322959,141,18.6,3885322957,140,54.0,3885322963,213,6.1,3885998151,388,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779157,145,61,1,12,59,9dntj5dioj5ex52yrgwzxrq9l,1,39.1,69.9,2022-10-30T19:59:54.473Z,2022-10-31T04:59:32Z,3885921425,178,,3886000105,21,,3885324475,56,Back,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479902283,1442,43,1,13,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-30T19:59:55.402Z,2022-10-31T04:59:03Z,3885999673,144,67,3885993565,233,1157,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479902281,1157,43,1,13,0,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-10-30T19:59:55.403Z,2022-10-31T04:59:03Z,3885993577,233,1442,3885999679,144,67,,,,,,,,,,,,,,,,,,,a2rjxibqk9d2yatzz2dx04nx0,D. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479902849,1448,67,1,13,0,9dntj5dioj5ex52yrgwzxrq9l,1,40.1,74.4,2022-10-30T19:59:55.417Z,2022-10-31T05:06:01Z,3886000951,233,1163,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479902845,1163,67,1,13,0,7gnly6999wao1xarwct4p8fe9,0,59.9,25.6,2022-10-30T19:59:55.418Z,2022-10-31T05:00:27Z,3886000959,233,1448,,,,,,,,,,,,,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778831,138,61,1,13,0,9dntj5dioj5ex52yrgwzxrq9l,0,43.8,85.1,2022-10-30T19:59:55.464Z,2022-10-31T05:06:01Z,3885322993,56,Back,3885921429,178,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778969,125,50,1,13,5,7gnly6999wao1xarwct4p8fe9,1,58.7,22.8,2022-10-30T20:00:00.232Z,2022-10-31T03:05:03Z,3885323607,56,Center,3885323681,233,140,3885323609,286,,,,,,,,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778877,140,7,1,13,5,9dntj5dioj5ex52yrgwzxrq9l,0,41.3,77.2,2022-10-30T20:00:00.472Z,2022-10-31T03:05:08Z,3885805771,385,,3885323283,233,125,3885323215,56,Back,3885922325,178,,3885323217,285,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778871,139,43,1,13,6,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-30T20:00:01.184Z,2022-10-30T20:00:10Z,3885323413,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778889,123,50,1,13,6,7gnly6999wao1xarwct4p8fe9,1,58,17.8,2022-10-30T20:00:01.272Z,2022-10-31T05:01:00Z,3885323267,286,,3885323317,233,143,3885323265,56,Right,,,,,,,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778957,143,7,1,13,6,9dntj5dioj5ex52yrgwzxrq9l,0,42,82.2,2022-10-30T20:00:01.424Z,2022-10-31T05:01:05Z,3885922067,178,,3885323551,56,Back,3885805687,385,,3885323553,285,,3885323589,233,123,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479867315,728,3,1,13,6,7gnly6999wao1xarwct4p8fe9,0,57.4,19.3,2022-10-30T20:00:01.569Z,2022-10-31T04:58:41Z,3885922377,178,,3885806161,56,Right,3885806165,286,,3885806169,464,,3885806171,467,3sezchmdtivxl4kusvgc6j7x1,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778897,124,4,1,13,7,7gnly6999wao1xarwct4p8fe9,1,56.4,21.1,2022-10-30T20:00:02.390Z,2022-10-31T04:58:45Z,3885323305,56,Right,3885323303,13,,3885323309,265,,3885323307,152,,3885323375,233,142,3885323311,286,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778901,142,4,1,13,7,9dntj5dioj5ex52yrgwzxrq9l,0,43.6,78.9,2022-10-30T20:00:02.391Z,2022-10-31T04:58:45Z,3885922407,178,,3885323341,285,,3885323339,265,,3885323333,13,,3885323335,56,Back,3885323395,233,124,3885323337,152,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778887,141,43,1,13,9,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-30T20:00:05.039Z,2022-10-30T20:00:08Z,3885323403,144,42,,,,,,,,,,,,,,,,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779061,126,1,1,13,27,7gnly6999wao1xarwct4p8fe9,1,62.9,24.5,2022-10-30T20:00:22.917Z,2022-10-31T03:05:20Z,3885922453,178,,3885324075,152,,3885324073,5,,3885324085,213,2.8,3885324083,212,9.5,3885324079,140,54.5,3885324081,141,29.7,3885324077,56,Center,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779073,127,1,1,13,30,7gnly6999wao1xarwct4p8fe9,1,52.7,31.3,2022-10-30T20:00:26.030Z,2022-10-31T03:05:26Z,3885324129,56,Back,3885324135,212,19.4,3885324133,141,57.6,3885922537,178,,3885324131,140,45.6,3885324137,213,2.0,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779097,128,1,1,13,35,7gnly6999wao1xarwct4p8fe9,1,45.6,60.2,2022-10-30T20:00:30.519Z,2022-10-31T03:05:31Z,3885324251,212,18.8,3885324249,141,87.8,3885324245,56,Back,3885922573,178,,3885324253,213,1.6,3885324247,140,44.6,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779109,129,1,1,13,38,7gnly6999wao1xarwct4p8fe9,1,44.6,87.8,2022-10-30T20:00:33.432Z,2022-10-31T03:05:35Z,3885324299,213,0.9,3885324293,140,49.8,3885324295,141,98.2,3885324291,56,Back,3885324297,212,8.9,3885922629,178,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779131,130,1,1,13,39,7gnly6999wao1xarwct4p8fe9,0,49.8,98.2,2022-10-30T20:00:34.284Z,2022-10-31T03:05:39Z,3885324377,56,Center,3885324381,141,74.1,3885922653,178,,3885324385,213,5.4,3885324383,212,21.7,3885324379,140,63.3,3885324375,155,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479893347,1131,67,1,13,40,9dntj5dioj5ex52yrgwzxrq9l,1,36.8,33.4,2022-10-30T20:00:35.990Z,2022-10-31T04:56:41Z,3885944163,233,960,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479893345,960,67,1,13,40,7gnly6999wao1xarwct4p8fe9,0,63.2,66.6,2022-10-30T20:00:35.991Z,2022-10-31T03:38:58Z,3885944171,233,1131,,,,,,,,,,,,,,,,,,,,,,ds0ka65ypjubtgp60kupc7dnt,P. Pellegri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779137,144,8,1,13,40,9dntj5dioj5ex52yrgwzxrq9l,1,36.2,33.4,2022-10-30T20:00:36.027Z,2022-10-31T04:56:42Z,3885324397,56,Back,3885806409,385,,3885922703,178,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779161,131,1,1,13,43,7gnly6999wao1xarwct4p8fe9,1,52.4,72.9,2022-10-30T20:00:38.267Z,2022-10-31T03:05:49Z,3885922743,178,,3885324497,140,44.3,3885324503,212,15.7,3885324505,213,2.1,3885324495,56,Back,3885324501,141,92.3,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779193,132,1,1,13,45,7gnly6999wao1xarwct4p8fe9,1,40.4,88.8,2022-10-30T20:00:40.626Z,2022-10-31T03:05:54Z,3885324641,56,Back,3885324647,212,31.6,3885324645,141,62.5,3885324643,140,15.6,3885324649,213,3.7,3885922799,178,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779231,133,1,1,13,49,7gnly6999wao1xarwct4p8fe9,0,12.8,50.5,2022-10-30T20:00:44.727Z,2022-10-31T03:05:59Z,3885324829,1,,3885922803,178,,3885324823,141,6.5,3885324825,212,51.4,3885324821,140,52.6,3885324827,213,5.7,3885324819,56,Right,3885324817,155,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779245,146,44,1,13,52,9dntj5dioj5ex52yrgwzxrq9l,1,50.2,90.4,2022-10-30T20:00:47.658Z,2022-10-31T04:56:42Z,3885324885,286,,3885324883,56,Left,3885324917,233,134,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779233,134,44,1,13,52,7gnly6999wao1xarwct4p8fe9,0,49.8,9.6,2022-10-30T20:00:47.659Z,2022-10-31T03:06:04Z,3885324925,233,146,3885324923,285,,3885324833,56,Back,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779249,147,61,1,13,52,9dntj5dioj5ex52yrgwzxrq9l,1,53,87.3,2022-10-30T20:00:47.782Z,2022-10-31T04:56:42Z,3885922965,21,,3885922967,388,,3885324903,56,Left,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779509,137,61,1,13,54,7gnly6999wao1xarwct4p8fe9,1,63.4,8.6,2022-10-30T20:00:49.667Z,2022-10-31T03:06:30Z,3885326231,189,,3885326179,56,Right,3885922997,178,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479867423,729,3,1,13,56,7gnly6999wao1xarwct4p8fe9,0,59.8,12.4,2022-10-30T20:00:51.679Z,2022-10-31T03:06:36Z,3885923011,178,,3885806579,465,,3885806575,56,Right,3885806581,467,ch5rw8dgb6wh99wyhd8o3t1pl,3885806577,286,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779291,135,4,1,13,58,7gnly6999wao1xarwct4p8fe9,1,60.4,12.2,2022-10-30T20:00:53.140Z,2022-10-31T03:06:40Z,3885325115,233,148,3885325077,13,,3885325081,152,,3885325085,286,,3885325079,56,Right,3885325083,265,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779295,148,4,1,13,58,9dntj5dioj5ex52yrgwzxrq9l,0,39.6,87.8,2022-10-30T20:00:53.141Z,2022-10-31T03:06:39Z,3885325091,13,,3885325097,265,,3885325099,285,,3885325093,56,Back,3885325095,152,,3885325119,233,135,3885923059,178,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779501,136,1,1,14,25,7gnly6999wao1xarwct4p8fe9,1,63.1,13.6,2022-10-30T20:01:20.925Z,2022-10-31T03:06:43Z,3885326131,5,,3885326137,140,61.8,3885326139,141,24.2,3885326135,56,Center,3885326133,152,,3885923105,178,,3885326141,212,7.3,3885326143,213,1.8,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779555,138,1,1,14,28,7gnly6999wao1xarwct4p8fe9,1,57.3,33.8,2022-10-30T20:01:23.435Z,2022-10-31T03:06:47Z,3885326327,212,28.8,3885326321,56,Back,3885326329,213,2.0,3885326323,140,46.7,3885326325,141,72.8,3885923149,178,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779595,139,1,1,14,31,7gnly6999wao1xarwct4p8fe9,1,52.2,76,2022-10-30T20:01:26.885Z,2022-10-31T03:06:52Z,3885326521,213,1.0,3885923175,178,,3885326517,141,96.8,3885326519,212,17.0,3885326513,56,Left,3885326515,140,61.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479893389,972,3,1,14,34,7gnly6999wao1xarwct4p8fe9,1,63,95,2022-10-30T20:01:29.065Z,2023-02-14T07:40:53Z,4031851593,233,1449,4031851563,465,,4031851305,286,,4031851303,56,Left,,,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507654169,1449,45,1,14,34,9dntj5dioj5ex52yrgwzxrq9l,0,37,5,2022-10-30T20:01:29.065Z,2023-02-14T07:40:53Z,4031851525,56,Back,4031851527,285,,4031851603,233,972,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779605,140,1,1,14,37,7gnly6999wao1xarwct4p8fe9,0,74.5,76.2,2022-10-30T20:01:32.650Z,2022-10-31T03:06:56Z,3885326567,141,60.4,3885326565,140,78.8,3885326563,56,Center,3885923195,178,,3885326569,212,11.7,3885326571,213,5.1,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779623,149,12,1,14,38,9dntj5dioj5ex52yrgwzxrq9l,1,20.7,40.2,2022-10-30T20:01:33.379Z,2022-10-31T03:07:07Z,3885326637,56,Back,3885923277,178,,3885326641,140,26.0,3885326647,212,7.9,3885326649,213,5.5,3885326645,141,32.0,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779635,141,1,1,14,40,7gnly6999wao1xarwct4p8fe9,0,74,77.9,2022-10-30T20:01:35.960Z,2022-10-31T03:07:13Z,3885923333,388,,3885326721,141,64.7,3885326725,213,5.4,3885326723,212,11.2,3885326717,56,Center,3885326719,140,80.4,3885326715,3,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779647,150,12,1,14,41,9dntj5dioj5ex52yrgwzxrq9l,1,21.3,37.7,2022-10-30T20:01:36.628Z,2022-10-31T03:07:19Z,3885326807,212,5.4,3885326801,56,Back,3885326805,141,30.5,3885326803,140,23.5,3885326809,213,5.2,3885923381,178,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779659,151,1,1,14,42,9dntj5dioj5ex52yrgwzxrq9l,0,23.5,30.5,2022-10-30T20:01:37.628Z,2022-10-31T03:07:25Z,3885326875,213,0.6,3885326873,212,27.4,3885326861,56,Back,3885326869,141,54.7,3885326877,1,,3885923429,178,,3885326865,140,44.4,3885326857,157,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779675,142,1,1,14,45,7gnly6999wao1xarwct4p8fe9,0,53.2,40.3,2022-10-30T20:01:40.303Z,2022-10-31T03:07:33Z,3885923509,178,,3885326947,141,77.4,3885326953,1,,3885326941,3,,3885326943,56,Center,3885326945,140,72.2,3885326949,212,32.2,3885326951,213,0.9,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779677,152,61,1,14,47,9dntj5dioj5ex52yrgwzxrq9l,0,30.3,22.4,2022-10-30T20:01:42.166Z,2022-10-31T03:07:41Z,3885923551,178,,3885326959,56,Back,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779709,143,1,1,14,50,7gnly6999wao1xarwct4p8fe9,1,62.1,76,2022-10-30T20:01:45.279Z,2022-10-31T03:08:10Z,3885327157,213,2.0,3885327149,56,Left,3885327151,140,59.3,3885327155,212,7.1,3885327153,141,85.5,3885923555,178,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779755,144,1,1,14,51,7gnly6999wao1xarwct4p8fe9,1,59.3,85.5,2022-10-30T20:01:46.912Z,2022-10-31T03:08:14Z,3885327421,213,0.6,3885923657,178,,3885327417,141,97.0,3885327419,212,13.4,3885327413,56,Left,3885327415,140,69.7,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779779,145,1,1,14,58,7gnly6999wao1xarwct4p8fe9,1,78.4,88.8,2022-10-30T20:01:53.694Z,2022-10-31T03:08:22Z,3885327531,141,89.5,3885327533,212,13.3,3885327535,213,3.1,3885327529,140,65.7,3885923735,178,,3885327527,56,Left,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779793,146,1,1,15,1,7gnly6999wao1xarwct4p8fe9,1,65.7,90.4,2022-10-30T20:01:57.016Z,2022-10-31T02:26:55Z,3885327601,213,0.4,3885905401,178,,3885327593,140,74.3,3885327595,141,95.6,3885327599,212,9.7,3885327591,56,Left,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779797,147,1,1,15,2,7gnly6999wao1xarwct4p8fe9,0,74.3,95.6,2022-10-30T20:01:57.778Z,2022-10-31T02:27:02Z,3885905457,178,,3885327703,233,153,3885327701,236,,3885327613,56,Left,3885327611,168,,3885327621,213,6.1,3885327707,286,,3885327619,212,2.2,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,3885327615,140,,76.3,3885327617,141,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779813,153,74,1,15,2,9dntj5dioj5ex52yrgwzxrq9l,1,24,5.3,2022-10-30T20:01:58.030Z,2022-10-31T02:27:07Z,3885327709,233,147,3885327675,56,Back,3885327677,285,,3885905483,178,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779853,148,5,1,15,3,7gnly6999wao1xarwct4p8fe9,1,74.3,101.6,2022-10-30T20:01:58.748Z,2022-10-31T02:27:12Z,3885327857,56,Left,3885327867,233,154,3885327859,347,,,,,,,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779819,154,5,1,15,3,9dntj5dioj5ex52yrgwzxrq9l,0,25.7,-1.6,2022-10-30T20:01:58.748Z,2022-10-31T02:27:12Z,3885327913,233,148,3885327715,56,Back,3885327717,347,,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779927,149,1,1,15,8,7gnly6999wao1xarwct4p8fe9,1,74,100,2022-10-30T20:02:03.912Z,2022-10-31T02:27:17Z,3885328259,56,Left,3885328267,213,5.7,3885328261,140,87.2,3885328265,212,16.8,3885328263,141,87.8,3885328257,107,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479890025,835,83,1,15,14,9dntj5dioj5ex52yrgwzxrq9l,1,5.6,5.6,2022-10-30T20:02:09.275Z,2022-10-31T02:56:31Z,3885919569,399,180151,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779933,150,50,1,15,16,7gnly6999wao1xarwct4p8fe9,1,92.4,94.9,2022-10-30T20:02:11.791Z,2022-10-31T02:27:24Z,3885328297,286,,3885328431,233,155,3885328295,56,Left,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779945,155,7,1,15,17,9dntj5dioj5ex52yrgwzxrq9l,1,7.6,5.1,2022-10-30T20:02:12.680Z,2022-10-31T02:27:28Z,3885905699,178,,3885328411,233,150,3885328353,285,,3885807065,385,,3885328349,167,,3885328351,56,Back,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779975,151,5,1,15,18,7gnly6999wao1xarwct4p8fe9,1,93,101.6,2022-10-30T20:02:13.621Z,2022-10-31T02:27:31Z,3885328503,347,,3885328523,233,156,3885328501,56,Left,,,,,,,,,,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479779953,156,5,1,15,18,9dntj5dioj5ex52yrgwzxrq9l,0,7,-1.6,2022-10-30T20:02:13.621Z,2022-10-31T02:27:31Z,3885328391,56,Back,3885328539,233,151,3885328393,347,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479780629,152,1,1,16,30,7gnly6999wao1xarwct4p8fe9,1,94.9,100,2022-10-30T20:03:25.467Z,2022-10-31T02:27:36Z,3885331673,140,92.9,3885331675,141,88.1,3885331679,213,4.5,3885331671,56,Left,3885331669,107,,3885331677,212,9.7,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479780645,153,1,1,16,31,7gnly6999wao1xarwct4p8fe9,1,92.9,88.1,2022-10-30T20:03:26.472Z,2022-10-31T02:27:43Z,3885331753,212,5.4,3885331755,213,1.8,3885331747,56,Left,3885905779,388,,3885331751,141,95.9,3885331749,140,91.9,,,,,,,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479780651,154,61,1,16,33,7gnly6999wao1xarwct4p8fe9,0,89.3,96.1,2022-10-30T20:03:28.223Z,2022-10-31T02:27:48Z,3885905823,178,,3885331777,56,Left,,,,,,,,,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479780661,157,49,1,16,34,9dntj5dioj5ex52yrgwzxrq9l,1,26.4,3.4,2022-10-30T20:03:29.778Z,2022-10-31T02:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479780705,158,1,1,16,35,9dntj5dioj5ex52yrgwzxrq9l,0,28,3,2022-10-30T20:03:30.804Z,2022-10-31T02:27:57Z,3885332049,56,Back,3885332051,140,47.3,3885905867,178,,3885332057,213,0.6,3885332053,141,23.4,3885332055,212,24.6,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
