id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2476916691,131,1,1,15,26,af91jdcs6x0bqkmdb78rokod2,0,86.2,80.5,2022-10-24T16:46:21.497Z,2022-10-25T01:35:28Z,3870097355,56,Center,3870097365,1,,3870097357,140,100.0,3870097359,141,36.2,3870097351,2,,3870097361,212,34.0,3870577193,20,,3870864677,178,,9qrewt049r6yq88c715ymau39,S. Meïté,3870097353,155,,3870097363,213,5.2,3870577191,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916683,88,5,1,15,30,4plikfte18rv8v4l89z803d4y,1,-1.2,65.9,2022-10-24T16:46:25.102Z,2022-10-25T01:35:33Z,3870097321,346,,3870097405,233,132,3870097319,56,Back,,,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916699,132,5,1,15,30,af91jdcs6x0bqkmdb78rokod2,0,101.2,34.1,2022-10-24T16:46:25.102Z,2022-10-25T01:35:32Z,3870097413,233,88,3870097393,346,,3870097391,56,Center,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916803,89,1,1,15,54,4plikfte18rv8v4l89z803d4y,1,2.1,56.3,2022-10-24T16:46:49.812Z,2022-10-25T01:35:39Z,3870097839,140,13.1,3870097849,237,,3870097843,212,11.6,3870097845,213,0.1,3870097841,141,58.1,3870097835,124,,3870097837,56,Back,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916817,90,1,1,15,59,4plikfte18rv8v4l89z803d4y,1,18.6,52.4,2022-10-24T16:46:54.775Z,2022-10-25T01:35:43Z,3870097925,56,Back,3870097933,213,5.0,3870097927,140,23.7,3870097931,212,19.8,3870864723,178,,3870097929,141,24.4,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916821,91,1,1,16,3,4plikfte18rv8v4l89z803d4y,1,29.7,19.4,2022-10-24T16:46:58.598Z,2022-10-25T01:35:49Z,3870097943,140,32.4,3870864743,178,,3870097949,213,5.0,3870097947,212,9.6,3870097945,141,5.9,3870097941,56,Back,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916831,92,1,1,16,5,4plikfte18rv8v4l89z803d4y,0,32.6,5.3,2022-10-24T16:47:00.663Z,2022-10-25T01:35:53Z,3870098015,212,41.2,3870098011,140,70.1,3870864771,178,,3870098017,213,0.3,3870098009,56,Center,3870098013,141,23.2,3870098007,155,,3870098019,1,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916827,133,44,1,16,7,af91jdcs6x0bqkmdb78rokod2,1,27.6,75.6,2022-10-24T16:47:02.760Z,2022-10-25T05:02:56Z,3870098051,233,93,3870097989,56,Back,3870097991,285,,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916833,93,44,1,16,7,4plikfte18rv8v4l89z803d4y,0,72.4,24.4,2022-10-24T16:47:02.761Z,2022-10-25T01:35:59Z,3870098025,286,,3870098081,233,133,3870098023,56,Center,,,,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916829,134,1,1,16,7,af91jdcs6x0bqkmdb78rokod2,0,25.4,74.3,2022-10-24T16:47:02.854Z,2022-10-25T05:02:57Z,3870097995,3,,3870864821,388,,3870098003,212,19.0,3870097997,56,Back,3870098005,213,6.1,3870098001,141,67.9,3870097999,140,43.0,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916843,94,1,1,16,10,4plikfte18rv8v4l89z803d4y,0,53.8,30.7,2022-10-24T16:47:05.968Z,2022-10-25T01:36:09Z,3870098089,141,24.1,3870864853,178,,3870098091,212,6.7,3870098087,140,58.6,3870098093,213,5.6,3870098085,56,Center,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059515,929,67,1,16,11,af91jdcs6x0bqkmdb78rokod2,1,40.9,73.2,2022-10-24T16:47:06.753Z,2022-10-25T05:02:57Z,3870875221,233,841,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059511,841,67,1,16,11,4plikfte18rv8v4l89z803d4y,0,59.1,26.8,2022-10-24T16:47:06.754Z,2022-10-25T02:17:17Z,3870875229,233,929,,,,,,,,,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916845,135,8,1,16,11,af91jdcs6x0bqkmdb78rokod2,1,42.6,75,2022-10-24T16:47:06.791Z,2022-10-25T05:02:57Z,3870578323,384,,3870864893,178,,3870098095,56,Back,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916851,136,49,1,16,13,af91jdcs6x0bqkmdb78rokod2,1,46.4,96,2022-10-24T16:47:08.274Z,2022-10-25T01:36:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916859,137,1,1,16,13,af91jdcs6x0bqkmdb78rokod2,0,46.4,96,2022-10-24T16:47:08.316Z,2022-10-25T01:36:27Z,3870864945,178,,3870098161,140,67.3,3870098165,212,23.8,3870098163,141,82.5,3870098167,213,5.9,3870098159,56,Left,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916867,95,1,1,16,15,4plikfte18rv8v4l89z803d4y,1,28.8,16.9,2022-10-24T16:47:10.463Z,2022-10-25T01:36:43Z,3870098191,155,,3870098195,140,39.6,3870098197,141,3.5,3870865027,388,,3870098193,56,Back,3870098199,212,14.5,3870098201,213,5.6,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916873,96,49,1,16,17,4plikfte18rv8v4l89z803d4y,1,39.8,3.2,2022-10-24T16:47:12.023Z,2022-10-25T01:36:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916877,97,1,1,16,17,4plikfte18rv8v4l89z803d4y,1,39.8,3.2,2022-10-24T16:47:12.066Z,2022-10-25T01:37:33Z,3870098217,140,34.6,3870098221,212,8.5,3870098215,56,Back,3870098219,141,12.7,3870865059,178,,3870098223,213,2.3,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916883,98,1,1,16,18,4plikfte18rv8v4l89z803d4y,0,34.8,12.7,2022-10-24T16:47:13.338Z,2022-10-25T01:37:39Z,3870098263,1,,3870098253,56,Center,3870098259,212,46.3,3870865141,178,,3870098261,213,0.2,3870098251,155,,3870098255,140,77.6,3870098257,141,29.0,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916869,138,43,1,16,18,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-24T16:47:13.568Z,2022-10-24T16:47:41Z,3870098743,144,61,3870098205,56,Left,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916909,139,12,1,16,21,af91jdcs6x0bqkmdb78rokod2,1,23.6,69.1,2022-10-24T16:47:16.666Z,2022-10-25T01:37:45Z,3870098413,212,43.9,3870098407,56,Back,3870865159,178,,3870098409,140,15.7,3870098415,213,4.5,3870098411,141,5.7,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916911,140,49,1,16,27,af91jdcs6x0bqkmdb78rokod2,1,17.9,6.4,2022-10-24T16:47:22.931Z,2022-10-25T01:38:27Z,,,,,,,,,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916917,141,1,1,16,29,af91jdcs6x0bqkmdb78rokod2,1,19.4,7.9,2022-10-24T16:47:24.585Z,2022-10-25T01:38:29Z,3870098443,141,24.2,3870865281,178,,3870098439,56,Back,3870098447,213,1.0,3870098441,140,25.6,3870098445,212,12.9,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916927,142,1,1,16,31,af91jdcs6x0bqkmdb78rokod2,1,25.2,24.7,2022-10-24T16:47:26.675Z,2022-10-25T01:38:53Z,3870098507,56,Back,3870098519,213,2.6,3870098513,141,40.6,3870098517,212,22.6,3870098509,140,6.3,3870865419,178,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916943,143,1,1,16,34,af91jdcs6x0bqkmdb78rokod2,0,7.3,43.6,2022-10-24T16:47:29.179Z,2022-10-25T01:38:59Z,3870098589,212,53.3,3870865423,178,,3870098583,56,Center,3870098591,213,6.2,3870098593,1,,3870098587,141,34.7,3870098585,140,57.7,3870098581,155,,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916941,99,44,1,16,37,4plikfte18rv8v4l89z803d4y,1,41.6,64.8,2022-10-24T16:47:32.441Z,2022-10-25T05:02:58Z,3870098577,56,Back,3870098629,233,144,3870098579,285,,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916945,144,44,1,16,37,af91jdcs6x0bqkmdb78rokod2,0,58.4,35.2,2022-10-24T16:47:32.442Z,2022-10-25T01:39:04Z,3870098673,233,99,3870098599,286,,3870098597,56,Center,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916947,100,1,1,16,37,4plikfte18rv8v4l89z803d4y,1,41,64.4,2022-10-24T16:47:32.499Z,2022-10-25T05:02:58Z,3870098607,141,36.7,3870865503,388,,3870098605,140,40.5,3870098601,3,,3870098603,56,Back,3870098609,212,18.8,3870098611,213,4.7,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916949,101,1,1,16,39,4plikfte18rv8v4l89z803d4y,0,40.5,36.5,2022-10-24T16:47:34.920Z,2022-10-25T01:39:16Z,3870098639,141,53.0,3870865545,178,,3870098633,3,,3870098643,213,0.7,3870098635,56,Center,3870098641,212,18.3,3870098637,140,54.3,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916955,145,43,1,16,41,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-24T16:47:36.147Z,2022-10-24T16:48:54Z,3870100047,144,61,3870098671,56,Center,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916969,146,1,1,16,41,af91jdcs6x0bqkmdb78rokod2,1,44.6,45,2022-10-24T16:47:36.944Z,2022-10-25T01:39:23Z,3870098781,212,24.4,3870098779,141,80.4,3870098773,3,,3870098777,140,48.4,3870098775,56,Back,3870098783,213,1.4,3870865599,178,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916977,147,1,1,16,47,af91jdcs6x0bqkmdb78rokod2,1,59.7,84.2,2022-10-24T16:47:42.833Z,2022-10-25T01:39:31Z,3870098809,141,70.8,3870098811,212,9.2,3870098813,213,4.6,3870098807,140,58.3,3870098805,56,Center,3870865655,178,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916983,148,61,1,16,49,af91jdcs6x0bqkmdb78rokod2,1,58.3,70.8,2022-10-24T16:47:44.479Z,2022-10-25T01:39:41Z,3870098835,56,Center,3870865659,178,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916985,149,1,1,16,50,af91jdcs6x0bqkmdb78rokod2,1,55.7,61.2,2022-10-24T16:47:45.204Z,2022-10-25T01:39:51Z,3870098867,213,3.5,3870098861,140,38.9,3870098865,212,19.0,3870098859,56,Back,3870098863,141,50.8,3870865671,178,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476916999,150,1,1,16,53,af91jdcs6x0bqkmdb78rokod2,1,37.8,48.7,2022-10-24T16:47:47.985Z,2022-10-25T01:39:57Z,3870865679,178,,3870098967,140,52.0,3870098965,56,Right,3870098973,213,5.2,3870098971,212,29.9,3870098969,141,10.6,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917009,151,1,1,17,2,af91jdcs6x0bqkmdb78rokod2,1,68.2,5.9,2022-10-24T16:47:57.109Z,2022-10-25T01:40:03Z,3870099021,141,30.0,3870099025,213,1.3,3870865695,178,,3870099017,56,Center,3870099019,140,73.3,3870099023,212,17.2,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917027,152,1,1,17,4,af91jdcs6x0bqkmdb78rokod2,0,73.7,29.9,2022-10-24T16:47:59.718Z,2022-10-25T01:40:09Z,3870099087,212,13.2,3870099081,56,Center,3870099085,141,27.5,3870099083,140,86.2,3870099089,213,6.2,3870865737,178,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059649,842,43,1,17,6,4plikfte18rv8v4l89z803d4y,1,0,0,2022-10-24T16:48:01.012Z,2022-10-25T02:19:54Z,3870875917,144,67,3870875843,233,947,,,,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059665,843,67,1,17,6,4plikfte18rv8v4l89z803d4y,1,15.6,70.2,2022-10-24T16:48:01.013Z,2022-10-25T05:02:59Z,3870875939,233,948,,,,,,,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059647,947,43,1,17,6,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-10-24T16:48:01.013Z,2022-10-25T02:19:54Z,3870875915,144,67,3870875847,233,842,,,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059663,948,67,1,17,6,af91jdcs6x0bqkmdb78rokod2,0,84.4,29.8,2022-10-24T16:48:01.014Z,2022-10-25T02:19:58Z,3870875943,233,843,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917017,102,12,1,17,6,4plikfte18rv8v4l89z803d4y,1,15.4,68.6,2022-10-24T16:48:01.044Z,2022-10-25T05:02:59Z,3870099053,56,Back,3870099059,212,23.7,3870865757,178,,3870099057,141,95.7,3870099055,140,29.6,3870099061,213,0.9,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917021,103,49,1,17,8,4plikfte18rv8v4l89z803d4y,1,29.6,95.7,2022-10-24T16:48:03.527Z,2022-10-25T01:40:20Z,,,,,,,,,,,,,,,,,,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917025,104,1,1,17,8,4plikfte18rv8v4l89z803d4y,0,29.6,95.7,2022-10-24T16:48:03.563Z,2022-10-25T01:40:25Z,3870099079,213,5.3,3870865839,178,,3870099073,140,33.1,3870099071,56,Back,3870099075,141,86.9,3870099077,212,7.0,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917033,153,49,1,17,9,af91jdcs6x0bqkmdb78rokod2,1,69.1,12.1,2022-10-24T16:48:04.857Z,2022-10-25T01:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917037,154,50,1,17,10,af91jdcs6x0bqkmdb78rokod2,1,68.1,11.6,2022-10-24T16:48:05.515Z,2022-10-25T01:40:43Z,3870099141,233,105,3870099109,286,,3870099107,56,Right,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917035,105,7,1,17,11,4plikfte18rv8v4l89z803d4y,0,31.9,88.4,2022-10-24T16:48:06.308Z,2022-10-25T01:40:47Z,3870865965,178,,3870580239,385,,3870099101,285,,3870099129,233,154,3870099099,56,Back,,,,,,,,,,4cwu3yf14da7zglzpthg28j4l,I. Pussetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917047,155,1,1,17,14,af91jdcs6x0bqkmdb78rokod2,1,73.8,28,2022-10-24T16:48:09.947Z,2022-10-25T01:40:56Z,3870099207,212,15.5,3870099205,141,50.8,3870099201,56,Center,3870866035,178,,3870099203,140,73.8,3870099209,213,1.6,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917053,156,61,1,17,15,af91jdcs6x0bqkmdb78rokod2,0,73.8,50.8,2022-10-24T16:48:10.704Z,2022-10-25T01:41:07Z,3870099229,56,Center,3870866087,178,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917063,106,1,1,17,17,4plikfte18rv8v4l89z803d4y,1,20.1,52.8,2022-10-24T16:48:12.072Z,2022-10-25T01:41:17Z,3870099295,140,31.1,3870099301,213,6.2,3870099297,141,50.9,3870866127,178,,3870099293,56,Back,3870099299,212,11.6,3870102805,155,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917065,107,49,1,17,18,4plikfte18rv8v4l89z803d4y,1,31.1,50.9,2022-10-24T16:48:13.787Z,2022-10-25T01:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917071,108,1,1,17,18,4plikfte18rv8v4l89z803d4y,1,31.1,50.9,2022-10-24T16:48:13.843Z,2022-10-25T01:41:28Z,3870866201,178,,3870099329,140,40.3,3870099331,141,45.7,3870099335,213,5.9,3870099333,212,10.3,3870099327,56,Back,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917075,109,1,1,17,19,4plikfte18rv8v4l89z803d4y,0,40.3,45.7,2022-10-24T16:48:14.635Z,2022-10-25T01:41:36Z,3870099349,213,2.0,3870099343,140,37.1,3870099347,212,8.0,3870866247,178,,3870099345,141,56.4,3870099341,56,Back,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059779,955,67,1,17,20,af91jdcs6x0bqkmdb78rokod2,1,62.8,43.2,2022-10-24T16:48:15.618Z,2022-10-25T05:02:59Z,3870876465,233,845,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477059777,845,67,1,17,20,4plikfte18rv8v4l89z803d4y,0,37.2,56.8,2022-10-24T16:48:15.619Z,2022-10-25T02:21:44Z,3870876469,233,955,,,,,,,,,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917073,157,1,1,17,20,af91jdcs6x0bqkmdb78rokod2,0,58.7,39.8,2022-10-24T16:48:15.659Z,2022-10-25T05:03:00Z,3870122575,236,,3870122553,141,39.2,3870122589,286,,3870866311,389,,3870122551,140,59.5,3870099339,56,Center,3870122581,233,113,3870122555,212,0.9,9qrewt049r6yq88c715ymau39,S. Meïté,3870122557,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917231,113,74,1,17,20,4plikfte18rv8v4l89z803d4y,1,42.6,60.4,2022-10-24T16:48:15.757Z,2022-10-25T01:41:47Z,3870100637,56,Back,3870122603,233,157,3870121303,285,,3870866309,178,,,,,,,,,,,,,,bg7t6yere90otrlaxeu636q51,V. Verre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917079,158,49,1,17,22,af91jdcs6x0bqkmdb78rokod2,1,40.5,41.9,2022-10-24T16:48:17.538Z,2022-10-25T01:41:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917115,159,1,1,17,24,af91jdcs6x0bqkmdb78rokod2,1,44.8,44.6,2022-10-24T16:48:19.398Z,2022-10-25T01:41:58Z,3870866317,178,,3870099553,140,55.9,3870099559,213,1.2,3870099561,1,,3870099555,141,94.5,3870099551,56,Left,3870099557,212,35.9,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917125,160,1,1,17,31,af91jdcs6x0bqkmdb78rokod2,1,66.7,82,2022-10-24T16:48:26.435Z,2022-10-25T01:42:05Z,3870099625,56,Center,3870099627,140,69.7,3870099633,213,4.9,3870099631,212,16.4,3870866363,178,,3870099629,141,58.4,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917141,161,1,1,17,35,af91jdcs6x0bqkmdb78rokod2,1,75.4,70.3,2022-10-24T16:48:30.401Z,2022-10-25T01:42:12Z,3870099699,212,16.4,3870099693,56,Left,3870099701,213,1.2,3870099697,141,93.1,3870099695,140,80.6,3870099859,210,13,3870866379,178,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2476917145,162,13,1,17,39,af91jdcs6x0bqkmdb78rokod2,1,85.6,78.7,2022-10-24T16:48:34.844Z,2022-10-25T01:42:12Z,3870099887,103,69.4,3870099723,56,Center,3870099885,102,30.9,3870099719,22,,3870099879,29,,3870099889,215,,3870099875,121,,3870099721,64,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,3870099877,81,,3870099893,231,52.3,3870099881,55,161,3870099765,20,3870866401,178,3870099891,230,,,,,,,,,,98.5,,,,,,,,,,,,,,,
2476917139,110,5,1,17,42,4plikfte18rv8v4l89z803d4y,1,-1,66.1,2022-10-24T16:48:37.020Z,2022-10-25T01:42:15Z,3870099691,346,,3870099751,233,163,3870099689,56,Back,,,,,,,,,,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917151,163,5,1,17,42,af91jdcs6x0bqkmdb78rokod2,0,101,33.9,2022-10-24T16:48:37.020Z,2022-10-25T01:42:15Z,3870099735,56,Center,3870099755,233,110,3870099737,346,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476917225,111,1,1,18,2,4plikfte18rv8v4l89z803d4y,1,4.1,48.8,2022-10-24T16:48:57.087Z,2022-10-25T01:42:18Z,3870100171,56,Back,3870100175,141,61.1,3870100169,124,,3870100183,237,,3870100177,212,11.2,3870100179,213,0.8,3870100173,140,11.2,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
