id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2534002965,215,1,1,23,24,3vo5mpj7catp66nrwwqiuhuup,1,66,24.4,2023-04-15T19:08:40.849Z,2023-04-16T01:25:53Z,4192266599,140,51.2,4193473551,178,,4192266605,213,2.4,4192266597,56,Center,4192266601,141,46.9,4192266603,212,21.8,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534002999,216,1,1,23,27,3vo5mpj7catp66nrwwqiuhuup,1,51.6,48.2,2023-04-15T19:08:43.030Z,2023-04-16T01:25:56Z,4192266795,213,1.3,4192266789,140,56.7,4192266793,212,19.0,4192266787,56,Center,4192266791,141,75.0,4193473637,178,,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003059,217,1,1,23,29,3vo5mpj7catp66nrwwqiuhuup,1,58,77.5,2023-04-15T19:08:45.522Z,2023-04-16T01:26:02Z,4192267089,141,95.4,4192267085,56,Left,4192267097,213,0.6,4193474083,178,,4192267087,140,76.1,4192267093,212,22.6,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003083,218,1,1,23,32,3vo5mpj7catp66nrwwqiuhuup,1,77.7,89.4,2023-04-15T19:08:48.855Z,2023-04-16T01:26:04Z,4192267219,212,16.0,4192267215,140,73.6,4193474243,178,,4192267213,56,Center,4192267221,213,4.4,4192267217,141,66.7,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003093,219,1,1,23,35,3vo5mpj7catp66nrwwqiuhuup,1,72.3,66,2023-04-15T19:08:51.254Z,2023-04-16T01:26:06Z,4192267287,140,79.3,4192267293,213,5.7,4192267291,212,8.8,4192267285,56,Center,4193474345,178,,4192267289,141,58.8,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003123,220,1,1,23,36,3vo5mpj7catp66nrwwqiuhuup,1,79.2,59,2023-04-15T19:08:52.093Z,2023-04-16T01:26:09Z,4192267427,213,2.3,4192267421,140,76.0,4192267423,141,64.8,4192267425,212,5.2,4193474493,178,,4192267419,56,Center,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003141,221,1,1,23,37,3vo5mpj7catp66nrwwqiuhuup,1,80.3,62.5,2023-04-15T19:08:53.542Z,2023-04-16T01:26:13Z,4192267501,56,Center,4192267505,141,56.1,4192267509,213,5.7,4192267503,140,86.6,4193474735,178,,4192267507,212,7.9,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003153,222,1,1,23,38,3vo5mpj7catp66nrwwqiuhuup,1,87.9,54,2023-04-15T19:08:54.216Z,2023-04-16T01:26:21Z,4192267555,141,60.0,4192267559,213,1.5,4193474829,178,,4192267573,156,,4192267549,56,Center,4192275437,154,,4192267553,140,88.2,4192275433,210,15,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4192267557,212,4.1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003185,223,15,1,23,39,3vo5mpj7catp66nrwwqiuhuup,1,90.6,63.1,2023-04-15T19:08:55.646Z,2023-04-16T01:26:22Z,4192275469,55,222,4192275465,29,,4192274779,72,,4192275463,78,,4192267741,22,,4192275481,147,53.4,4192275467,154,,4192275473,102,48.6,6d7rip50yu2j7vyk76zokeehh,J. Correa,4192267745,56,Center,4192274821,233,4193475179,178,,,231,4192275475,103,9.5,4192275479,146,98.4,4192267743,64,,,,,,,,,,,,,,,,,
2534003175,231,10,1,23,40,67z1gqyiuzpmmb15q5fy7ntc4,1,2.3,48.2,2023-04-15T19:08:56.227Z,2023-04-16T01:26:23Z,4192269219,179,,4192928455,376,,4192267685,173,,4192267689,182,,4192267691,56,Back,4192274873,233,223,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003201,232,49,1,23,42,67z1gqyiuzpmmb15q5fy7ntc4,1,3.6,71.7,2023-04-15T19:08:58.455Z,2023-04-16T01:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003233,233,1,1,23,42,67z1gqyiuzpmmb15q5fy7ntc4,1,2.8,72,2023-04-15T19:08:58.493Z,2023-04-16T01:26:29Z,4192268027,140,45.7,4193475789,178,,4192268035,1,,4192268023,157,,4192268031,212,45.3,4192268025,56,Back,4192268029,141,79.0,4192268033,213,0.1,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003273,234,1,1,23,45,67z1gqyiuzpmmb15q5fy7ntc4,0,42.5,79.6,2023-04-15T19:09:01.058Z,2023-04-16T01:26:34Z,4192268297,56,Center,4192268305,141,52.7,4192268309,212,22.7,4192268289,3,,4193476095,178,,4192268313,213,5.3,4192268295,168,,4192268301,140,55.3,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003291,224,49,1,23,48,3vo5mpj7catp66nrwwqiuhuup,1,40.9,49.1,2023-04-15T19:09:04.520Z,2023-04-16T01:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003303,225,3,1,23,48,3vo5mpj7catp66nrwwqiuhuup,0,41.7,48.9,2023-04-15T19:09:04.998Z,2023-04-16T01:26:43Z,4192268461,286,,4192268577,233,235,4192268457,56,Back,4193476699,178,,4192929143,464,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003317,235,7,1,23,49,67z1gqyiuzpmmb15q5fy7ntc4,1,58.3,51.1,2023-04-15T19:09:05.179Z,2023-04-16T01:26:46Z,4192268535,285,,4193476955,178,,4192929229,383,,4192268533,56,Center,4192268553,233,225,4193476957,21,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003321,236,49,1,23,52,67z1gqyiuzpmmb15q5fy7ntc4,1,67.8,30.6,2023-04-15T19:09:08.494Z,2023-04-16T01:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003387,226,45,1,23,55,3vo5mpj7catp66nrwwqiuhuup,0,13.2,76,2023-04-15T19:09:11.222Z,2023-04-16T01:26:55Z,4192268969,233,237,4192268873,56,Back,4192268875,285,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003379,237,3,1,23,55,67z1gqyiuzpmmb15q5fy7ntc4,1,86.8,24,2023-04-15T19:09:11.222Z,2023-04-16T01:26:55Z,4192268851,286,,4192929453,465,,4192268941,233,226,4192268849,56,Center,4193477589,178,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003411,238,1,1,23,57,67z1gqyiuzpmmb15q5fy7ntc4,0,95.4,30,2023-04-15T19:09:13.436Z,2023-04-16T01:26:57Z,4192269005,140,96.4,4192269009,212,13.4,4192269011,213,1.5,4193477723,178,,4192269003,56,Center,4192269007,141,49.7,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003479,227,12,1,23,58,3vo5mpj7catp66nrwwqiuhuup,1,2.7,51.9,2023-04-15T19:09:14.126Z,2023-04-16T01:27:00Z,4192269289,141,88.1,4192269285,140,10.1,4193477859,178,,4192269283,56,Back,4192269293,213,1.3,4192269291,212,25.8,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003487,228,49,1,24,1,3vo5mpj7catp66nrwwqiuhuup,1,10.8,90.3,2023-04-15T19:09:17.596Z,2023-04-16T01:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003577,229,1,1,24,3,3vo5mpj7catp66nrwwqiuhuup,1,8,93.9,2023-04-15T19:09:19.838Z,2023-04-16T01:27:07Z,4192269761,141,77.5,4192269757,56,Back,4192269763,212,11.2,4192269759,140,6.6,4193478379,178,,4192269765,213,4.6,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003593,230,1,1,24,6,3vo5mpj7catp66nrwwqiuhuup,1,11.4,89.9,2023-04-15T19:09:22.492Z,2023-04-16T01:27:10Z,4192269833,140,24.7,4192269831,56,Back,4192269837,212,17.2,4193478557,178,,4192269835,141,75.1,4192269839,213,5.7,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003639,231,1,1,24,7,3vo5mpj7catp66nrwwqiuhuup,1,24.6,75,2023-04-15T19:09:23.383Z,2023-04-16T01:27:12Z,4192270067,140,19.0,4192270063,56,Back,4193478671,178,,4192270071,212,7.4,4192270073,213,3.8,4192270069,141,68.4,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003727,232,1,1,24,10,3vo5mpj7catp66nrwwqiuhuup,1,19.2,66.6,2023-04-15T19:09:26.653Z,2023-04-16T01:27:15Z,4192270521,212,20.5,4193478861,178,,4192270523,213,4.1,4192270515,56,Back,4192270519,141,41.2,4192270517,140,8.6,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003785,233,1,1,24,15,3vo5mpj7catp66nrwwqiuhuup,1,9.7,44.6,2023-04-15T19:09:31.079Z,2023-04-16T01:27:19Z,4192270787,56,Back,4192270791,141,52.2,4192270795,212,12.0,4192270799,213,0.4,4193479115,178,,4192270789,140,20.0,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003845,234,1,1,24,18,3vo5mpj7catp66nrwwqiuhuup,1,25.1,56.9,2023-04-15T19:09:34.925Z,2023-04-16T01:27:21Z,4192271081,213,0.5,4192271077,212,17.9,4192271071,140,39.8,4193479235,178,,4192271069,56,Back,4192271073,141,70.2,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003941,235,1,1,24,23,3vo5mpj7catp66nrwwqiuhuup,1,37.5,65.2,2023-04-15T19:09:39.034Z,2023-04-16T01:27:24Z,4192271547,213,3.3,4192271543,141,63.1,4193479373,178,,4192271535,56,Back,4192271539,140,26.8,4192271545,212,11.3,,,,,,,6d7rip50yu2j7vyk76zokeehh,J. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003963,236,1,1,24,27,3vo5mpj7catp66nrwwqiuhuup,1,32.6,63.7,2023-04-15T19:09:43.489Z,2023-04-16T01:27:29Z,4192271657,213,0.1,4193479589,178,,4192271653,141,66.4,4192271651,140,54.6,4192271649,56,Center,4192271655,212,23.2,,,,,,,can2l9ha4ufsxdjxdkb739fkk,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534003999,237,1,1,24,29,3vo5mpj7catp66nrwwqiuhuup,1,54.6,65.8,2023-04-15T19:09:45.102Z,2023-04-16T01:27:32Z,4193479863,178,,4192271867,213,2.2,4192271861,140,43.1,4192271863,141,91.7,4192271859,56,Back,4192271865,212,21.4,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004039,238,1,1,24,33,3vo5mpj7catp66nrwwqiuhuup,1,43.1,88.6,2023-04-15T19:09:49.142Z,2023-04-16T01:27:34Z,4192272071,213,4.5,4192272063,56,Back,4192272065,140,40.9,4192272069,212,13.1,4192272067,141,69.7,4193480017,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004137,239,1,1,24,37,3vo5mpj7catp66nrwwqiuhuup,1,43.4,69.6,2023-04-15T19:09:53.270Z,2023-04-16T01:27:37Z,4192272619,141,5.9,4192272615,56,Right,4192272629,1,,4192272627,213,5.0,4192272617,140,57.6,4192272623,212,45.8,4193480141,178,,4192272613,196,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,4192272609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004141,240,50,1,24,40,3vo5mpj7catp66nrwwqiuhuup,1,60.8,12.4,2023-04-15T19:09:56.346Z,2023-04-16T01:27:47Z,4192272653,286,,4192272897,233,239,4192272651,56,Right,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004159,239,7,1,24,42,67z1gqyiuzpmmb15q5fy7ntc4,1,39.2,87.6,2023-04-15T19:09:58.225Z,2023-04-16T01:27:49Z,4192272795,285,,4192272843,233,240,4192930415,383,,4193480919,178,,4192272793,56,Back,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004175,240,49,1,24,44,67z1gqyiuzpmmb15q5fy7ntc4,1,47.9,90.9,2023-04-15T19:10:00.070Z,2023-04-16T01:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534246187,1580,83,1,24,46,3vo5mpj7catp66nrwwqiuhuup,1,44.1,9.2,2023-04-15T19:10:02.192Z,2023-04-16T02:01:03Z,4193584191,399,230843,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004245,241,1,1,24,46,67z1gqyiuzpmmb15q5fy7ntc4,1,54.3,93.3,2023-04-15T19:10:02.198Z,2023-04-16T01:27:56Z,4192273207,141,88.0,4192273211,213,4.4,4192273203,56,Left,4192273205,140,53.1,4192273209,212,3.8,4193481427,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534246371,1230,67,1,24,47,67z1gqyiuzpmmb15q5fy7ntc4,1,53.9,86.2,2023-04-15T19:10:03.591Z,2023-04-16T03:59:06Z,4193585061,233,1585,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534246367,1585,67,1,24,47,3vo5mpj7catp66nrwwqiuhuup,0,46.1,13.8,2023-04-15T19:10:03.592Z,2023-04-16T02:01:23Z,4193585079,233,1230,,,,,,,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004249,242,61,1,24,47,67z1gqyiuzpmmb15q5fy7ntc4,0,52.7,88,2023-04-15T19:10:03.784Z,2023-04-16T01:28:05Z,4193481961,178,,4192273223,56,Left,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004285,241,4,1,24,49,3vo5mpj7catp66nrwwqiuhuup,1,45.8,16.4,2023-04-15T19:10:05.090Z,2023-04-16T01:28:10Z,4192273445,233,243,4192273377,13,,4192273385,286,,4192273381,56,Back,4192273383,152,,4192273379,295,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004291,243,4,1,24,49,67z1gqyiuzpmmb15q5fy7ntc4,0,54.2,83.6,2023-04-15T19:10:05.091Z,2023-04-16T01:28:09Z,4192273471,233,241,4192273399,13,,4193482295,178,,4192273401,295,,4192273413,285,,4192273405,56,Left,4192273409,152,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004757,242,1,1,25,16,3vo5mpj7catp66nrwwqiuhuup,1,43.5,20,2023-04-15T19:10:32.529Z,2023-04-16T01:28:12Z,4192275947,140,49.6,4192275951,212,48.0,4192275937,5,,4192275943,152,,4192931309,189,,4192275939,155,,4192275949,141,90.0,4192275945,56,Back,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,4192275953,213,1.4,4193482435,178,4192275941,196,,,,4192275955,1,,,,,,,,,,,,,,,,,,,,,,,
2534004823,244,1,1,25,19,3vo5mpj7catp66nrwwqiuhuup,1,51.7,96.6,2023-04-15T19:10:35.460Z,2023-04-16T01:28:17Z,4192276307,141,79.1,4192276311,212,16.6,4192276303,56,Back,4193482709,178,,4192276315,213,3.9,4192276305,140,40.7,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004789,243,43,1,25,20,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:10:36.267Z,2023-04-15T22:56:51Z,4192276125,212,10.6,4192276119,56,Left,4192932045,144,1,4192276127,213,0.5,4192276121,140,58.9,4192276123,141,96.5,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004913,245,1,1,25,23,3vo5mpj7catp66nrwwqiuhuup,1,37.4,69.1,2023-04-15T19:10:39.498Z,2023-04-16T01:28:19Z,4192276817,140,39.2,4192276823,213,4.8,4193482883,178,,4192276821,212,32.2,4192276815,56,Back,4192276819,141,21.8,4192276825,1,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004991,246,1,1,25,28,3vo5mpj7catp66nrwwqiuhuup,0,47.7,19.8,2023-04-15T19:10:44.538Z,2023-04-16T01:28:21Z,4192277215,140,96.8,4192277225,1,,4192277211,56,Center,4192277223,213,0.4,4192277221,212,57.1,4192277207,155,,4193482971,178,,4192277217,141,55.8,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534004981,244,52,1,25,32,67z1gqyiuzpmmb15q5fy7ntc4,1,4.2,43.4,2023-04-15T19:10:48.449Z,2023-04-16T01:28:25Z,4192932501,378,,4193483149,388,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005085,245,1,1,25,34,67z1gqyiuzpmmb15q5fy7ntc4,1,4.6,44,2023-04-15T19:10:50.713Z,2023-04-16T01:28:27Z,4192277697,212,25.9,4192277691,56,Back,4193483303,178,,4192277693,140,13.8,4192277689,123,,4192277699,213,1.2,4192277695,141,79.4,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005119,246,1,1,25,38,67z1gqyiuzpmmb15q5fy7ntc4,1,19.5,77.9,2023-04-15T19:10:54.009Z,2023-04-16T01:28:32Z,4193483589,178,,4192277853,212,9.4,4192277847,56,Back,4192277851,141,71.4,4192277849,140,27.4,4192277855,213,5.8,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005159,247,1,1,25,39,67z1gqyiuzpmmb15q5fy7ntc4,1,27.4,71.4,2023-04-15T19:10:55.216Z,2023-04-16T01:28:34Z,4192278083,213,1.4,4192278075,56,Back,4192278079,141,92.7,4192278081,212,14.7,4193483709,178,,4192278077,140,29.7,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005197,248,1,1,25,42,67z1gqyiuzpmmb15q5fy7ntc4,1,29,95.9,2023-04-15T19:10:58.880Z,2023-04-16T01:28:40Z,4192278287,213,3.3,4193484089,178,,4192278281,140,11.7,4192278283,141,92.3,4192278279,56,Back,4192278285,212,18.3,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005249,249,1,1,25,46,67z1gqyiuzpmmb15q5fy7ntc4,1,13,88.7,2023-04-15T19:11:02.361Z,2023-04-16T01:28:42Z,4192278503,212,16.9,4192278501,141,66.7,4192278499,140,5.5,4192278497,56,Back,4192278505,213,4.2,4193484123,178,,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005335,250,1,1,25,48,67z1gqyiuzpmmb15q5fy7ntc4,1,7.7,65.1,2023-04-15T19:11:04.528Z,2023-04-16T01:28:44Z,4192278975,213,5.1,4193484259,178,,4192278967,56,Back,4192278971,141,14.0,4192278973,212,36.9,4192278969,140,19.5,4192933015,155,,4192278977,1,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005365,251,1,1,25,53,67z1gqyiuzpmmb15q5fy7ntc4,1,22.2,5.5,2023-04-15T19:11:09.287Z,2023-04-16T01:28:48Z,4193484399,178,,4192279145,213,6.2,4192279127,56,Back,4192279131,140,43.5,4192279137,141,3.4,4192279141,212,22.4,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534124747,793,61,1,25,55,67z1gqyiuzpmmb15q5fy7ntc4,0,41.8,6.1,2023-04-15T19:11:11.100Z,2023-04-16T02:03:28Z,4192934101,56,Back,4193485097,178,,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534247207,1283,43,1,25,55,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-15T19:11:11.454Z,2023-04-16T02:03:12Z,4193589115,233,1598,4193589715,144,67,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534247203,1598,43,1,25,55,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-04-15T19:11:11.455Z,2023-04-16T02:03:12Z,4193589131,233,1283,4193589705,144,67,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005427,247,49,1,25,55,3vo5mpj7catp66nrwwqiuhuup,1,55.9,94.4,2023-04-15T19:11:11.493Z,2023-04-16T02:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534247629,1613,67,1,25,55,3vo5mpj7catp66nrwwqiuhuup,1,55.3,94.5,2023-04-15T19:11:11.570Z,2023-04-16T03:59:07Z,4193591235,233,1296,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534247625,1296,67,1,25,55,67z1gqyiuzpmmb15q5fy7ntc4,0,44.7,5.5,2023-04-15T19:11:11.571Z,2023-04-16T02:03:55Z,4193591263,233,1613,,,,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005373,252,43,1,25,55,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-15T19:11:11.850Z,2023-04-15T19:11:44Z,4192279197,286,0,4192279195,56,Back,4192282045,144,3,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005481,248,1,1,25,58,3vo5mpj7catp66nrwwqiuhuup,1,55.9,94.4,2023-04-15T19:11:14.900Z,2023-04-16T01:29:13Z,4192279867,56,Left,4192279875,213,5.8,4192283441,210,15,4192279871,141,80.5,4192279873,212,19.6,4193485477,178,,4192279869,140,72.3,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005415,253,43,1,25,59,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-04-15T19:11:15.254Z,2023-04-15T19:12:06Z,4192279445,56,Back,4192283859,144,61,,,,,,,,,,,,,,,,,,,duqiler25n63ksi0fxreo50mi,A. Colpani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534005487,249,15,1,26,2,3vo5mpj7catp66nrwwqiuhuup,1,79.5,75.2,2023-04-15T19:11:18.330Z,2023-04-16T01:29:14Z,4192283491,29,,4192283509,230,97.7,4192279899,22,,4192283507,147,66.8,4192283511,231,52.2,4192283503,103,19,4192280817,72,,4192283487,78,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4192279903,18,,4192280877,233,4192283497,55,248,,254,4192279907,56,Center,4192283501,102,50.8,4192280821,82,4192283505,146,86.6,4193485791,178,,4192297281,215,,,,,,,,,
