id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/18/value
2495023307,12,1,1,0,47,ej5er0oyngdw138yuumwqbyqt,1,56.2,10.6,2023-01-04T15:32:24.110Z,2023-01-04T23:26:46Z,3965548089,212,4.2,3965548087,141,5.0,3965548085,140,54.5,3966027043,178,,3965548083,56,Right,3965548091,213,4.3,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023311,13,1,1,0,48,ej5er0oyngdw138yuumwqbyqt,0,54.5,5,2023-01-04T15:32:24.996Z,2023-01-04T23:26:51Z,3965548155,286,,3965548101,141,4.6,3965548103,212,2.3,3965548105,213,6.2,3965548151,233,17,3966027079,178,,3965548099,140,56.7,3965548097,56,Right,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3965548149,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023321,17,74,1,0,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.9,97.2,2023-01-04T15:32:25.143Z,2023-01-04T23:26:55Z,3965548157,233,13,3966027095,178,,3965548147,285,,3965548145,56,Back,,,,,,,,,,,,,d2itdjj8bx0aztqggfgv7amay,B. Tahirovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023315,14,1,1,0,49,ej5er0oyngdw138yuumwqbyqt,1,56.7,3.5,2023-01-04T15:32:25.843Z,2023-01-04T23:27:02Z,3965548125,140,60.8,3965548127,141,3.1,3965548129,212,4.3,3965548131,213,6.2,3965548123,56,Right,3966027131,178,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023319,15,1,1,0,50,ej5er0oyngdw138yuumwqbyqt,0,60.8,3.1,2023-01-04T15:32:27.467Z,2023-01-04T23:27:08Z,3965548171,286,,3965548137,140,60.9,3965548139,141,4.0,3965548135,56,Right,3965548141,212,0.6,3965548143,213,1.4,3965548167,233,18,3966027155,178,,bdb6j168crcrwje9k0titxv55,L. Ferguson,3965548165,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023325,18,74,1,0,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,33.6,98.3,2023-01-04T15:32:27.651Z,2023-01-04T23:27:16Z,3965548161,56,Back,3965548163,285,,3966027195,178,,3965548185,233,15,,,,,,,,,,,,,d2itdjj8bx0aztqggfgv7amay,B. Tahirovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023341,17,61,1,0,50,ej5er0oyngdw138yuumwqbyqt,1,60.6,3.1,2023-01-04T15:32:27.655Z,2023-01-04T23:27:24Z,3966027169,178,,3965548225,56,Right,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023335,16,5,1,0,52,ej5er0oyngdw138yuumwqbyqt,0,62.6,-0.8,2023-01-04T15:32:28.733Z,2023-01-04T23:27:28Z,3965548375,233,19,3965548209,347,,3965548207,56,Right,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023367,19,5,1,0,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.4,100.8,2023-01-04T15:32:28.733Z,2023-01-04T23:27:27Z,3965548371,233,16,3965548347,347,,3965548345,56,Back,,,,,,,,,,,,,,,,d2itdjj8bx0aztqggfgv7amay,B. Tahirovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023375,20,1,1,1,3,2tk2l9sgktwc9jhzqdd4mpdtb,0,41.1,100,2023-01-04T15:32:40.135Z,2023-01-04T23:28:09Z,3965548389,107,,3965548399,213,6.2,3965548397,212,36.7,3965548395,141,95.9,3965548393,140,75.9,3965548391,56,Left,3965548401,1,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023381,18,49,1,1,7,ej5er0oyngdw138yuumwqbyqt,1,21.1,3.2,2023-01-04T15:32:44.277Z,2023-01-04T23:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023393,19,1,1,1,8,ej5er0oyngdw138yuumwqbyqt,0,21.1,3.2,2023-01-04T15:32:45.029Z,2023-01-04T23:28:17Z,3966027407,178,,3965548491,213,0.1,3965548483,56,Back,3965548487,141,4.9,3965548489,212,13.6,3965548485,140,34.0,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023401,21,49,1,1,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,71,92.7,2023-01-04T15:32:46.438Z,2023-01-04T23:28:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023415,22,1,1,1,11,2tk2l9sgktwc9jhzqdd4mpdtb,0,72.8,91.4,2023-01-04T15:32:47.893Z,2023-01-04T23:28:29Z,3965548575,212,10.2,3965548577,213,5.3,3965548569,56,Center,3965548571,140,77.9,3965548573,141,78.6,3966027457,178,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023423,20,1,1,1,13,ej5er0oyngdw138yuumwqbyqt,0,21.2,25.3,2023-01-04T15:32:49.880Z,2023-01-04T23:28:34Z,3965548619,213,0.2,3965548617,212,39.0,3965548609,157,,3965548615,141,37.9,3965548621,1,,3965548611,56,Center,3966027475,178,,3965548613,140,57.4,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023431,23,1,1,1,16,2tk2l9sgktwc9jhzqdd4mpdtb,1,42.4,62.9,2023-01-04T15:32:52.848Z,2023-01-04T23:28:45Z,3966027499,178,,3965548665,141,53.4,3965548669,213,3.5,3965548667,212,20.6,3965548659,3,,3965548661,56,Back,3965548663,140,23.8,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023437,24,1,1,1,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.8,53.4,2023-01-04T15:32:56.019Z,2023-01-04T23:28:50Z,3965548693,213,5.2,3966027513,178,,3965548691,212,14.3,3965548687,140,30.1,3965548689,141,34.7,3965548685,56,Back,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023471,25,1,1,1,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.6,37.9,2023-01-04T15:33:02.571Z,2023-01-04T23:28:54Z,3965548919,140,28.8,3965548917,56,Back,3965548925,213,1.7,3965548921,141,64.5,3966027527,178,,3965548923,212,18.3,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023485,26,1,1,1,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,34,64.8,2023-01-04T15:33:08.536Z,2023-01-04T23:29:06Z,3965549023,56,Back,3965549031,213,4.7,3965549025,140,32.9,3965549029,212,23.4,3965549027,141,30.5,3966027577,178,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023493,27,1,1,1,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.8,33.5,2023-01-04T15:33:11.865Z,2023-01-04T23:29:29Z,3965549093,1,,3965549081,155,,3965549083,56,Left,3965549091,213,0.7,3966027661,178,,3965549087,141,84.5,3965549089,212,54.1,3965549085,140,75.3,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023495,28,61,1,1,37,2tk2l9sgktwc9jhzqdd4mpdtb,0,80.9,84,2023-01-04T15:33:14.622Z,2023-01-04T23:29:44Z,3966027773,178,,3965549097,56,Left,,,,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023497,21,49,1,1,39,ej5er0oyngdw138yuumwqbyqt,1,7.9,24.6,2023-01-04T15:33:16.275Z,2023-01-04T23:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023513,22,1,1,1,44,ej5er0oyngdw138yuumwqbyqt,0,11.1,6.4,2023-01-04T15:33:21.519Z,2023-01-04T23:29:50Z,3965549191,141,27.9,3966027817,178,,3965549193,212,40.0,3965549197,1,,3965549195,213,0.4,3965549185,155,,3965549189,140,46.6,3965549187,56,Back,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023519,29,1,1,1,47,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.1,71.4,2023-01-04T15:33:24.198Z,2023-01-04T23:29:58Z,3965549231,212,6.4,3965549223,3,,3965549233,213,5.8,3966027855,388,,3965549229,141,66.9,3965549227,140,59.4,3965549225,56,Center,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023521,30,49,1,1,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.4,66.9,2023-01-04T15:33:25.455Z,2023-01-04T23:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495023529,31,1,1,1,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,59.4,66.9,2023-01-04T15:33:25.542Z,2023-01-04T23:30:12Z,3966027907,178,,3965549281,141,72.5,3965549283,212,5.4,3965549285,213,0.8,3965549275,155,,3965549277,56,Center,3965549279,140,63.0,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
