id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2475676617,385,1,1,43,48,9dntj5dioj5ex52yrgwzxrq9l,1,75,88.5,2022-10-22T16:43:55.191Z,2022-10-22T21:44:04Z,3863509827,213,4.2,3863509819,56,Center,3864739455,178,,3863509823,141,62.7,3863509825,212,20.1,3863509821,140,65.7,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676647,386,1,1,43,51,9dntj5dioj5ex52yrgwzxrq9l,0,68.4,61.7,2022-10-22T16:43:58.167Z,2022-10-22T21:44:10Z,3863509971,56,Center,3864739625,178,,3863509979,213,0.7,3863509977,212,14.8,3863509973,140,79.6,3863509975,141,74.9,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676653,412,49,1,43,52,67z1gqyiuzpmmb15q5fy7ntc4,1,21.8,27.8,2022-10-22T16:43:59.031Z,2022-10-22T21:44:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676691,413,1,1,43,52,67z1gqyiuzpmmb15q5fy7ntc4,0,21.8,27.8,2022-10-22T16:43:59.104Z,2022-10-22T21:44:16Z,3864739773,178,,3863510201,56,Back,3863510207,212,4.8,3863510209,213,6.2,3863510205,141,26.9,3863510203,140,26.3,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907915,1166,67,1,43,53,9dntj5dioj5ex52yrgwzxrq9l,1,80.2,73.6,2022-10-22T16:44:00.005Z,2022-10-22T22:53:09Z,3864768451,233,1167,,,,,,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907913,1167,67,1,43,53,67z1gqyiuzpmmb15q5fy7ntc4,0,19.8,26.4,2022-10-22T16:44:00.006Z,2022-10-22T22:09:49Z,3864768455,233,1166,,,,,,,,,,,,,,,,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676663,387,8,1,43,53,9dntj5dioj5ex52yrgwzxrq9l,1,79,72.9,2022-10-22T16:44:00.014Z,2022-10-22T22:53:10Z,3863510047,56,Center,3864739907,178,,3864376429,385,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907841,1160,43,1,43,53,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T16:44:00.025Z,2022-10-22T22:09:25Z,3864767949,233,1159,3864768023,144,67,,,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475907839,1159,43,1,43,53,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T16:44:00.026Z,2022-10-22T22:09:24Z,3864768009,144,67,3864767969,233,1160,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676695,388,5,1,43,55,9dntj5dioj5ex52yrgwzxrq9l,0,85.7,101.8,2022-10-22T16:44:02.383Z,2022-10-22T21:44:23Z,3863510217,56,Left,3863510719,233,414,3863510219,347,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676785,414,5,1,43,55,67z1gqyiuzpmmb15q5fy7ntc4,1,14.3,-1.8,2022-10-22T16:44:02.383Z,2022-10-22T21:44:23Z,3863510711,233,388,3863510649,347,,3863510647,56,Back,,,,,,,,,,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676923,415,1,1,44,8,67z1gqyiuzpmmb15q5fy7ntc4,1,20.5,0,2022-10-22T16:44:15.552Z,2022-10-22T21:44:26Z,3863511397,56,Back,3863511399,140,32.3,3863511395,107,,3863511403,212,15.6,3863511405,213,0.7,3863511401,141,11.9,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676953,416,1,1,44,10,67z1gqyiuzpmmb15q5fy7ntc4,1,32.3,11.9,2022-10-22T16:44:17.104Z,2022-10-22T21:44:28Z,3863511563,3,,3863511565,168,,3863511573,212,9.1,3864740131,388,,3863511567,56,Back,3863511575,213,5.8,3863511569,140,40.0,3863511571,141,5.8,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676967,417,1,1,44,11,67z1gqyiuzpmmb15q5fy7ntc4,0,40,5.8,2022-10-22T16:44:18.263Z,2022-10-22T21:44:32Z,3864740231,388,,3863511643,213,0.1,3863511631,3,,3863511637,140,56.7,3863511639,141,8.0,3863511633,168,,3863511641,212,17.6,3863511635,56,Right,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475676969,389,49,1,44,13,9dntj5dioj5ex52yrgwzxrq9l,1,44,89.7,2022-10-22T16:44:20.423Z,2022-10-22T21:44:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677009,390,1,1,44,13,9dntj5dioj5ex52yrgwzxrq9l,1,42.7,89.9,2022-10-22T16:44:20.495Z,2022-10-22T21:44:37Z,3863511875,140,24.4,3863511873,56,Back,3863511877,141,66.0,3863511879,212,25.2,3864740405,178,,3863511883,213,3.8,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677069,391,1,1,44,16,9dntj5dioj5ex52yrgwzxrq9l,1,24.4,66,2022-10-22T16:44:23.545Z,2022-10-22T21:44:40Z,3863512151,157,,3863512163,1,,3863512159,212,22.7,3863512157,141,51.5,3863512161,213,5.8,3863512155,140,43.9,3864740507,178,,3863512153,56,Back,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677081,392,1,1,44,19,9dntj5dioj5ex52yrgwzxrq9l,0,43.9,51.5,2022-10-22T16:44:26.663Z,2022-10-22T21:44:42Z,3863512249,140,51.8,3863512247,56,Center,3863512245,168,,3863512255,213,0.2,3863512253,212,8.5,3863512243,3,,3863512251,141,54.0,3864740545,388,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677119,418,1,1,44,22,67z1gqyiuzpmmb15q5fy7ntc4,0,54.7,48.7,2022-10-22T16:44:29.120Z,2022-10-22T21:44:47Z,3863517095,212,7.3,3863517093,141,51.5,3863512381,56,Center,3864740621,178,,3863517097,213,0.3,3863517091,140,61.4,3863517089,3,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677127,393,61,1,44,22,9dntj5dioj5ex52yrgwzxrq9l,1,41.1,44.6,2022-10-22T16:44:29.563Z,2022-10-22T21:44:53Z,3864740735,21,,3864740739,178,,3863512405,56,Back,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677151,395,1,1,44,22,9dntj5dioj5ex52yrgwzxrq9l,0,41.6,39.4,2022-10-22T16:44:29.894Z,2022-10-22T21:44:57Z,3863512565,213,4.7,3863512563,212,4.1,3863512559,140,41.7,3864740801,178,,3863512561,141,33.4,3863512555,56,Back,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677133,394,43,1,44,24,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T16:44:31.816Z,2022-10-22T16:44:34Z,3863512691,144,49,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475908003,1174,67,1,44,25,67z1gqyiuzpmmb15q5fy7ntc4,1,61.2,59.9,2022-10-22T16:44:31.926Z,2022-10-22T22:53:10Z,3864769015,233,1175,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475908001,1175,67,1,44,25,9dntj5dioj5ex52yrgwzxrq9l,0,38.8,40.1,2022-10-22T16:44:31.927Z,2022-10-22T22:10:19Z,3864769019,233,1174,,,,,,,,,,,,,,,,,,,,,,ch5rw8dgb6wh99wyhd8o3t1pl,T. Pobega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677159,419,8,1,44,25,67z1gqyiuzpmmb15q5fy7ntc4,1,61.4,61.6,2022-10-22T16:44:32.001Z,2022-10-22T22:53:10Z,3864740843,178,,3863512617,56,Center,3864378215,383,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677165,420,49,1,44,26,67z1gqyiuzpmmb15q5fy7ntc4,1,66.2,65.5,2022-10-22T16:44:33.385Z,2022-10-22T21:45:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677227,421,1,1,44,26,67z1gqyiuzpmmb15q5fy7ntc4,1,68.5,67.5,2022-10-22T16:44:33.842Z,2022-10-22T21:45:09Z,3863512969,141,80.0,3863512967,140,79.6,3863512973,213,0.6,3863512965,56,Left,3863512971,212,14.4,3864740975,178,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677265,422,1,1,44,31,67z1gqyiuzpmmb15q5fy7ntc4,1,79.6,80,2022-10-22T16:44:38.415Z,2022-10-22T21:45:12Z,3863513115,141,73.9,3863513113,140,74.6,3863513119,213,3.8,3863513117,212,6.7,3863513111,56,Center,3864741013,178,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677295,423,1,1,44,33,67z1gqyiuzpmmb15q5fy7ntc4,1,74.6,73.9,2022-10-22T16:44:40.561Z,2022-10-22T21:45:14Z,3863513241,56,Center,3864741077,178,,3863513243,140,80.5,3863513245,141,70.7,3863513247,212,6.6,3863513249,213,5.9,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677311,424,1,1,44,34,67z1gqyiuzpmmb15q5fy7ntc4,0,80.5,70.7,2022-10-22T16:44:41.317Z,2022-10-22T21:45:18Z,3863513343,212,8.5,3864741121,178,,3863513345,213,1.2,3863513339,140,83.4,3863513337,56,Left,3863513341,141,82.4,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677323,396,49,1,44,36,9dntj5dioj5ex52yrgwzxrq9l,1,16.2,19.6,2022-10-22T16:44:43.414Z,2022-10-22T21:45:21Z,,,,,,,,,,,,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677397,397,3,1,44,40,9dntj5dioj5ex52yrgwzxrq9l,0,23.4,7.6,2022-10-22T16:44:47.420Z,2022-10-22T21:45:27Z,3863513769,285,,3863513767,56,Back,3863513967,233,425,3864378999,465,,3864741297,178,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677423,425,7,1,44,40,67z1gqyiuzpmmb15q5fy7ntc4,0,76.6,92.4,2022-10-22T16:44:47.559Z,2022-10-22T21:45:30Z,3863513925,233,397,3864741349,178,,3863513877,286,,3864379311,385,,3863513875,56,Left,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677487,398,1,1,44,42,9dntj5dioj5ex52yrgwzxrq9l,1,25.8,2.6,2022-10-22T16:44:49.541Z,2022-10-22T21:45:33Z,3864741419,178,,3863514271,141,4.0,3863514269,140,43.2,3863514275,213,0.1,3863514267,56,Back,3863514273,212,18.3,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677497,399,61,1,44,43,9dntj5dioj5ex52yrgwzxrq9l,0,43.2,4,2022-10-22T16:44:50.677Z,2022-10-22T21:45:38Z,3863514329,56,Back,3864741539,178,,,,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677543,427,49,1,44,47,67z1gqyiuzpmmb15q5fy7ntc4,1,47.4,94.1,2022-10-22T16:44:54.064Z,2022-10-22T21:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677521,426,43,1,44,47,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T16:44:54.848Z,2022-10-22T16:44:58Z,3863514855,144,49,,,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677655,428,1,1,44,48,67z1gqyiuzpmmb15q5fy7ntc4,1,43.8,89.1,2022-10-22T16:44:55.327Z,2022-10-22T21:45:43Z,3863515077,141,65.3,3863515081,213,4.3,3863515079,212,17.7,3863515073,56,Back,3863515075,140,37.0,3864741693,178,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677697,429,1,1,44,53,67z1gqyiuzpmmb15q5fy7ntc4,1,42.5,55.8,2022-10-22T16:45:00.706Z,2022-10-22T21:45:52Z,3863515291,56,Back,3863515299,213,6.1,3863515297,212,7.0,3864741869,178,,3863515293,140,49.1,3863515295,141,54.0,,,,,,,av8588qp8e5wz3s7cg1n2qgnp,L. Caldirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677749,430,1,1,44,57,67z1gqyiuzpmmb15q5fy7ntc4,1,46.9,47.9,2022-10-22T16:45:04.112Z,2022-10-22T21:45:55Z,3864741887,178,,3863515573,56,Left,3863515575,140,51.1,3863515581,213,1.4,3863515579,212,22.1,3863515577,141,79.8,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677789,431,1,1,45,0,67z1gqyiuzpmmb15q5fy7ntc4,1,52.9,82.4,2022-10-22T16:45:07.818Z,2022-10-22T21:46:05Z,3863515827,212,29.8,3863515825,141,44.3,3863515823,140,67.0,3863515831,213,5.2,3864742053,178,,3863515821,56,Center,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677797,400,30,1,45,2,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T16:45:09.038Z,2022-10-22T21:46:12Z,3863515871,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475677803,432,30,1,45,2,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T16:45:09.038Z,2022-10-22T21:46:12Z,3863515909,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475689445,401,18,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T17:01:28.267Z,2022-10-22T17:01:28Z,3863575951,44,Defender,3863575955,59,21,3863576029,55,402,3863575947,42,,,,,,,,,,,,,,b0me6l44boibnwpbtasxoy02x,S. Dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475689455,402,19,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T17:01:28.268Z,2022-10-22T17:01:29Z,3863576013,293,2,3863576015,44,Defender,3863576017,55,401,3863576011,292,3,3863576003,42,,3863576009,59,20,3863576007,145,2,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475689511,434,18,2,45,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T17:01:30.703Z,2022-10-22T17:01:31Z,3863576241,42,,3863576245,59,8,3863576243,44,Midfielder,3863576323,55,435,,,,,,,,,,,,,1muwnu7rq4feejspx7no203px,A. Barberis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475689517,435,19,2,45,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T17:01:30.704Z,2022-10-22T17:02:17Z,3863576275,42,,3863580411,292,7,3863576279,145,7,3863576281,59,22,3863576289,55,434,3863576285,44,Midfielder,3863580413,293,3,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690005,403,32,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-10-22T17:01:59.384Z,2022-10-22T21:04:54Z,3863578627,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690119,436,32,2,45,0,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-22T17:01:59.384Z,2022-10-22T17:02:05Z,3863579251,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690109,404,1,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,50.1,50,2022-10-22T17:01:59.439Z,2022-10-22T21:09:23Z,3863579165,212,15.6,3863579169,213,3.0,3864669253,178,,3863579161,141,54.3,3863579157,56,Back,3863579171,279,S,3863579159,140,35.5,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690153,405,1,2,45,3,9dntj5dioj5ex52yrgwzxrq9l,1,35.5,54.3,2022-10-22T17:02:03.005Z,2022-10-22T21:09:32Z,3863579417,56,Left,3863579427,1,,3863579419,140,71.3,3863579415,155,,3864670079,178,,3863579423,212,47.0,3863579425,213,0.6,3863579421,141,95.7,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690161,406,44,2,45,6,9dntj5dioj5ex52yrgwzxrq9l,1,68.2,94.1,2022-10-22T17:02:05.821Z,2022-10-22T22:53:11Z,3863579825,233,437,3863579461,56,Left,3863579463,286,,,,,,,,,,,,,,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690213,437,44,2,45,6,67z1gqyiuzpmmb15q5fy7ntc4,0,31.8,5.9,2022-10-22T17:02:05.822Z,2022-10-22T21:09:38Z,3863579859,233,406,3863579721,285,,3863579715,56,Back,,,,,,,,,,,,,,,,1b8uwkohkevu6ltjex0liklpl,V. Antov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690199,407,1,2,45,6,9dntj5dioj5ex52yrgwzxrq9l,1,71.3,95.7,2022-10-22T17:02:05.891Z,2022-10-22T22:53:11Z,3863579653,213,5.9,3863579645,141,91.7,3863579639,3,,3863579641,56,Left,3864670615,388,,3863579649,212,7.8,3863579643,140,78.3,,,,1dwwsz1i6v8zwh802ujwf7emt,D. Origi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690207,408,50,2,45,8,9dntj5dioj5ex52yrgwzxrq9l,1,86.3,90.6,2022-10-22T17:02:07.935Z,2022-10-22T21:09:53Z,3863579701,56,Left,3863579703,286,,3863580009,233,438,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690255,438,7,2,45,9,67z1gqyiuzpmmb15q5fy7ntc4,1,13.7,9.4,2022-10-22T17:02:08.735Z,2022-10-22T21:09:57Z,3864671347,178,,3863579943,285,,3863579939,167,,3863579973,233,408,3864384949,385,,3863579941,56,Back,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690259,409,5,2,45,10,9dntj5dioj5ex52yrgwzxrq9l,1,79.2,101.6,2022-10-22T17:02:09.388Z,2022-10-22T21:10:00Z,3863579951,347,,3863579981,233,439,3863579949,56,Left,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690263,439,5,2,45,10,67z1gqyiuzpmmb15q5fy7ntc4,0,20.8,-1.6,2022-10-22T17:02:09.388Z,2022-10-22T21:09:59Z,3863579959,347,,3863580015,233,409,3863579957,56,Back,,,,,,,,,,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690455,410,1,2,45,20,9dntj5dioj5ex52yrgwzxrq9l,1,75.5,100,2022-10-22T17:02:19.898Z,2022-10-22T21:10:07Z,3863580917,56,Left,3863580919,140,76.7,3863580915,107,,3863580923,212,6.2,3863580925,213,4.9,3863580921,141,92.6,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690467,411,1,2,45,22,9dntj5dioj5ex52yrgwzxrq9l,0,75.1,93.3,2022-10-22T17:02:22.008Z,2022-10-22T21:10:14Z,3863580967,56,Left,3863580973,212,2.2,3863581031,286,,3863580975,213,4.2,3864672289,178,,3863581025,236,,3863580969,140,74.1,3863581027,233,440,eyra5urhrm92240e7qbll736d,A. Rebić,3863580971,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690463,440,74,2,45,22,67z1gqyiuzpmmb15q5fy7ntc4,1,36.9,7.5,2022-10-22T17:02:22.038Z,2022-10-22T21:10:17Z,3863580955,285,,3863580953,56,Back,3864672451,178,,3863581051,233,411,,,,,,,,,,,,,2zk88fh1e5js1g2jmfkrjmxka,F. Ranocchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690533,412,1,2,45,24,9dntj5dioj5ex52yrgwzxrq9l,1,65.5,97.2,2022-10-22T17:02:24.175Z,2022-10-22T21:10:22Z,3863581299,56,Back,3863581301,140,35.0,3864672651,178,,3863581303,141,98.1,3863581305,212,32.0,3863581307,213,3.1,3863581309,1,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690607,413,1,2,45,27,9dntj5dioj5ex52yrgwzxrq9l,1,35,98.1,2022-10-22T17:02:27.074Z,2022-10-22T21:10:27Z,3863581755,213,3.9,3863581753,212,30.9,3863581747,56,Back,3863581749,140,14.4,3864672779,178,,3863581751,141,65.6,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690641,414,1,2,45,31,9dntj5dioj5ex52yrgwzxrq9l,1,14.3,60.2,2022-10-22T17:02:31Z,2022-10-22T21:10:33Z,3863581941,141,19.1,3863581937,56,Back,3864673075,178,,3863581939,140,33.0,3863581945,213,5.3,3863581943,212,34.2,3863581947,1,,,,,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475690743,415,1,2,45,40,9dntj5dioj5ex52yrgwzxrq9l,1,41.1,17.2,2022-10-22T17:02:39.420Z,2022-10-22T21:10:44Z,3863582473,141,44.0,3863582467,56,Back,3863582477,212,20.6,3863582481,213,2.1,3863582471,140,32.0,3864673525,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
