id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/15/value,assist
2502492275,356,7,1,39,52,dxq76zcvnokq07cszdx0i6kve,0,14.8,6.4,2023-01-30T20:26:43.329Z,2023-01-31T04:07:20Z,4004919261,383,,4004756201,56,Back,4004756217,233,320,4004756203,285,,4005005047,178,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492283,321,3,1,39,55,ap6blbxhq9elm62vw6tutzlwg,0,92.4,85.4,2023-01-30T20:26:45.598Z,2023-01-31T04:07:27Z,4004919417,465,,4004756253,56,Left,4004756255,286,,4004756681,233,357,4005005083,178,,,,,,,,,,,6mybntbgl188coqd2dl6ulhm2,J. Braaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492313,357,7,1,39,55,dxq76zcvnokq07cszdx0i6kve,0,7.6,14.6,2023-01-30T20:26:45.612Z,2023-01-31T04:07:43Z,4004919483,385,,4005005165,178,,4004756395,285,,4004756393,56,Back,4004756403,233,321,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492441,323,61,1,39,55,ap6blbxhq9elm62vw6tutzlwg,1,95.5,87.4,2023-01-30T20:26:45.709Z,2023-01-31T04:07:49Z,4004757103,56,Left,4005005187,178,,,,,,,,,,,,,,,,,,,,6mybntbgl188coqd2dl6ulhm2,J. Braaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492329,322,5,1,39,58,ap6blbxhq9elm62vw6tutzlwg,0,101.1,78.8,2023-01-30T20:26:49.543Z,2023-01-31T04:07:51Z,4004757455,233,358,4004757365,346,,4004756467,56,Center,4004757429,361,,,,,,,,,,,,,,6mybntbgl188coqd2dl6ulhm2,J. Braaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492315,358,5,1,39,58,dxq76zcvnokq07cszdx0i6kve,1,-1.1,21.2,2023-01-30T20:26:49.543Z,2023-01-31T04:07:51Z,4004757383,233,322,4004757221,361,,4004756399,56,Back,4004757031,346,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492481,359,1,1,40,26,dxq76zcvnokq07cszdx0i6kve,1,4.6,60.6,2023-01-30T20:27:16.968Z,2023-01-31T04:07:55Z,4004757423,237,,4004757415,141,50.6,4004757409,124,,4004757411,56,Back,4004757413,140,4.6,4004757417,212,6.8,4004757419,213,4.7,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492491,360,1,1,40,30,dxq76zcvnokq07cszdx0i6kve,1,8.8,48.7,2023-01-30T20:27:21.336Z,2023-01-31T04:07:58Z,4004757483,213,5.8,4004757481,212,17.8,4004757475,56,Back,4005005239,178,,4004757479,141,37.1,4004757477,140,24.0,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492505,361,1,1,40,32,dxq76zcvnokq07cszdx0i6kve,1,24,37.1,2023-01-30T20:27:23.003Z,2023-01-31T04:08:00Z,4004757553,212,29.2,4004757551,141,57.1,4004757549,140,48.6,4004757547,56,Back,4005005259,178,,4004757545,155,,4004757557,213,0.5,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492509,362,1,1,40,34,dxq76zcvnokq07cszdx0i6kve,0,48.6,57.1,2023-01-30T20:27:25.256Z,2023-01-31T04:08:12Z,4004757579,213,4.0,4004757577,212,2.9,4004757573,140,46.7,4004757571,56,Back,4004757575,141,54.0,4005005305,21,,4005005303,388,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492519,324,1,1,40,35,ap6blbxhq9elm62vw6tutzlwg,0,52.9,48.4,2023-01-30T20:27:26.462Z,2023-01-31T04:08:17Z,4004757617,141,52.8,4004757619,212,20.2,4005005327,178,,4004757621,213,0.1,4004757623,1,,4004757615,140,71.9,4004757613,56,Center,4004757611,157,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492531,363,1,1,40,37,dxq76zcvnokq07cszdx0i6kve,0,28.7,52.2,2023-01-30T20:27:28.452Z,2023-01-31T04:08:28Z,4004757725,3,,4005005369,178,,4004757735,213,6.2,4004757733,212,28.0,4004757731,141,50.4,4004757727,56,Center,4004757729,140,55.3,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492541,325,1,1,40,39,ap6blbxhq9elm62vw6tutzlwg,1,43,50.4,2023-01-30T20:27:30.462Z,2023-01-31T04:08:32Z,4005005385,388,,4004757795,3,,4004757801,141,49.9,4004757803,212,10.2,4004757797,56,Center,4004757805,213,6.2,4004757799,140,52.7,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492545,326,49,1,40,42,ap6blbxhq9elm62vw6tutzlwg,1,52.7,49.9,2023-01-30T20:27:32.724Z,2023-01-31T04:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8kdamc6zz4bskby51c59uuntg,I. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492565,327,1,1,40,42,ap6blbxhq9elm62vw6tutzlwg,1,52.7,49.9,2023-01-30T20:27:32.754Z,2023-01-31T04:08:42Z,4004757927,213,5.7,4004757919,56,Center,4004757917,155,,4005005439,178,,4004757921,140,68.0,4004757923,141,34.0,4004757925,212,19.4,,,,8kdamc6zz4bskby51c59uuntg,I. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492567,328,50,1,40,44,ap6blbxhq9elm62vw6tutzlwg,1,67,35.8,2023-01-30T20:27:35.542Z,2023-01-31T04:09:00Z,4004758015,233,364,4004757933,286,,4004757931,56,Center,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492571,364,7,1,40,45,dxq76zcvnokq07cszdx0i6kve,1,33,64.2,2023-01-30T20:27:35.809Z,2023-01-31T04:09:04Z,4005005551,178,,4004758011,233,328,4004919897,383,,4004757967,56,Back,4004757969,285,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492577,365,49,1,40,45,dxq76zcvnokq07cszdx0i6kve,1,34.2,62.6,2023-01-30T20:27:36.150Z,2023-01-31T04:09:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492597,366,61,1,40,48,dxq76zcvnokq07cszdx0i6kve,0,48.5,51,2023-01-30T20:27:38.903Z,2023-01-31T04:09:24Z,4005005649,178,,4004758089,56,Back,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492609,329,49,1,40,49,ap6blbxhq9elm62vw6tutzlwg,1,43.9,48.8,2023-01-30T20:27:40.365Z,2023-01-31T04:09:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492619,330,1,1,40,51,ap6blbxhq9elm62vw6tutzlwg,0,45.1,46.1,2023-01-30T20:27:42.379Z,2023-01-31T04:09:35Z,4004758189,140,45.4,4004758315,233,367,4004758313,236,,4004758191,141,43.6,4005005823,178,,4004758187,56,Back,4004758195,213,4.9,4004758193,212,1.7,9mldc318nq0tli73wjh6ueket,F. Ceccherini,4004758319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492633,367,74,1,40,51,dxq76zcvnokq07cszdx0i6kve,1,52.8,57.1,2023-01-30T20:27:42.479Z,2023-01-31T04:09:38Z,4005005883,178,,4004758341,233,330,4004758257,56,Center,4004758259,285,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492637,368,49,1,40,53,dxq76zcvnokq07cszdx0i6kve,1,62.6,48.5,2023-01-30T20:27:44.201Z,2023-01-31T04:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492647,369,61,1,40,54,dxq76zcvnokq07cszdx0i6kve,1,65.9,48.2,2023-01-30T20:27:44.651Z,2023-01-31T04:09:48Z,4004758347,56,Center,4005006041,178,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492673,370,4,1,40,55,dxq76zcvnokq07cszdx0i6kve,1,71.3,46.6,2023-01-30T20:27:46.129Z,2023-01-31T04:09:56Z,4004758471,56,Center,4004758467,295,,4004758475,152,,4004758497,233,331,4004758479,286,,4004758463,13,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492663,331,4,1,40,55,ap6blbxhq9elm62vw6tutzlwg,0,28.7,53.4,2023-01-30T20:27:46.130Z,2023-01-31T04:09:56Z,4004758409,56,Back,4004758505,233,370,4004758407,295,,4004758411,152,,4004758413,285,,4004758405,13,,4005006077,178,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502492697,332,17,1,41,2,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-30T20:27:52.738Z,2023-01-31T04:10:02Z,4004758635,13,243,4004758633,393,,4004758631,31,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493173,375,15,1,42,23,dxq76zcvnokq07cszdx0i6kve,1,75,45.3,2023-01-30T20:29:14.099Z,2023-01-31T04:10:09Z,4005006161,178,,4004762057,147,47.7,4004762053,458,,4004762055,146,85.9,4004762061,231,49.8,4004761379,56,Center,4004762049,102,50.7,4004761675,233,334,bl76cebhta912vfi9z7ky32p6,L. Samardžić,4004762045,72,4004761375,26,4004761635,82,4004762059,230,99.3,,,,4004762051,103,19,4004762047,78,,4004761377,18,,,,,,,,,,,,,,,,,,,,
2502493183,334,10,1,42,23,ap6blbxhq9elm62vw6tutzlwg,1,14.1,54.8,2023-01-30T20:29:14.420Z,2023-01-31T04:10:21Z,4004761425,94,,4004762427,239,,4004761683,233,375,4005006229,21,,4004761427,56,Back,4005006227,388,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493207,376,61,1,42,26,dxq76zcvnokq07cszdx0i6kve,0,76.3,36.9,2023-01-30T20:29:17.039Z,2023-01-31T04:10:29Z,4004761583,56,Center,4005006263,178,,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493227,335,1,1,42,27,ap6blbxhq9elm62vw6tutzlwg,0,26.6,65.2,2023-01-30T20:29:18.046Z,2023-01-31T04:10:33Z,4004761695,140,41.4,4004761693,56,Back,4004761701,213,0.8,4005006283,178,,4004761697,141,90.6,4004761699,212,23.2,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493243,377,1,1,42,30,dxq76zcvnokq07cszdx0i6kve,0,65.9,5.6,2023-01-30T20:29:21.476Z,2023-01-31T04:10:38Z,4004761795,213,0.0,4005006307,389,,4004761791,141,5.7,4004761793,212,2.6,4004761789,140,68.4,4004761787,56,Right,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493231,336,61,1,42,31,ap6blbxhq9elm62vw6tutzlwg,1,37.7,91.7,2023-01-30T20:29:21.586Z,2023-01-31T04:10:41Z,4005006329,178,,4004761727,56,Back,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493241,337,5,1,42,32,ap6blbxhq9elm62vw6tutzlwg,0,33.9,101.6,2023-01-30T20:29:23.041Z,2023-01-31T04:10:43Z,4004761783,56,Back,4004761785,347,,4004761889,233,378,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493257,378,5,1,42,32,dxq76zcvnokq07cszdx0i6kve,1,66.1,-1.6,2023-01-30T20:29:23.041Z,2023-01-31T04:10:43Z,4004761879,56,Right,4004761881,347,,4004761883,233,337,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493365,379,1,1,42,53,dxq76zcvnokq07cszdx0i6kve,1,65.7,0,2023-01-30T20:29:44.354Z,2023-01-31T04:10:46Z,4004762587,213,2.8,4004762581,140,46.5,4004762583,141,8.4,4004762577,107,,4004762585,212,21.1,4004762579,56,Back,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493377,380,1,1,42,57,dxq76zcvnokq07cszdx0i6kve,1,46.5,8.4,2023-01-30T20:29:47.852Z,2023-01-31T04:10:49Z,4004762647,140,36.7,4004762649,141,46.4,4004762651,212,27.8,4004762653,213,1.9,4004762645,56,Back,4005006373,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493397,381,1,1,43,1,dxq76zcvnokq07cszdx0i6kve,1,36.6,39.4,2023-01-30T20:29:51.883Z,2023-01-31T04:10:54Z,4004762777,140,31.4,4004762779,141,8.7,4005006405,178,,4004762781,212,21.6,4004762785,213,4.5,4004762775,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493433,382,1,1,43,5,dxq76zcvnokq07cszdx0i6kve,1,30.8,12.1,2023-01-30T20:29:55.942Z,2023-01-31T04:10:58Z,4004763061,213,2.3,4004763055,140,13.3,4004763053,56,Back,4004763057,141,40.4,4004763059,212,26.6,4005006433,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493457,383,1,1,43,14,dxq76zcvnokq07cszdx0i6kve,1,23.4,36,2023-01-30T20:30:05.110Z,2023-01-31T04:11:01Z,4004763193,212,47.6,4004763191,141,32.0,4005006457,178,,4004763195,213,6.2,4004763187,56,Center,4004763189,140,68.7,4004763185,155,,4004763197,1,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536341,1151,67,1,43,19,dxq76zcvnokq07cszdx0i6kve,1,69.2,30.7,2023-01-30T20:30:10.434Z,2023-01-31T05:10:14Z,4005018821,233,991,,,,,,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536339,991,67,1,43,19,ap6blbxhq9elm62vw6tutzlwg,0,30.8,69.3,2023-01-30T20:30:10.435Z,2023-01-31T04:40:45Z,4005018829,233,1151,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493459,384,61,1,43,19,dxq76zcvnokq07cszdx0i6kve,1,68.7,32,2023-01-30T20:30:10.458Z,2023-01-31T05:10:14Z,4005006511,178,,4004763205,56,Center,,,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493473,385,1,1,43,21,dxq76zcvnokq07cszdx0i6kve,1,74.9,46,2023-01-30T20:30:11.641Z,2023-01-31T04:11:16Z,4004763307,213,2.1,4005006545,178,,4004763623,156,,4004763305,212,6.8,4004763301,140,71.5,4004763299,56,Center,4004763303,141,54.5,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493483,386,3,1,43,23,dxq76zcvnokq07cszdx0i6kve,0,72.8,56.6,2023-01-30T20:30:13.720Z,2023-01-31T04:11:21Z,4005006567,178,,4004763373,286,,4004763371,56,Center,4004921329,465,,4004763453,233,339,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493477,339,7,1,43,23,ap6blbxhq9elm62vw6tutzlwg,0,27.2,43.4,2023-01-30T20:30:13.929Z,2023-01-31T04:11:28Z,4004763335,56,Back,4005006619,178,,4004763433,233,386,4004921373,385,,4004763339,285,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493489,387,13,1,43,24,dxq76zcvnokq07cszdx0i6kve,1,73.1,52.7,2023-01-30T20:30:14.985Z,2023-01-31T04:11:30Z,4004763815,102,48.1,4004763413,56,Center,4004763409,22,,4004921623,328,,4004763829,230,98.0,4004763817,103,65.3,4004763725,20,,4004763833,231,50.4,5152de1kfmrihdzbdotpeo8ut,I. Success,4004763411,18,4004763825,458,4004921621,74,4004763819,215,,,,,4005006627,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493499,340,5,1,43,25,ap6blbxhq9elm62vw6tutzlwg,1,-1,51.6,2023-01-30T20:30:16.538Z,2023-01-31T04:11:32Z,4004763475,56,Back,4004763621,346,,4004763639,233,388,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493495,388,5,1,43,25,dxq76zcvnokq07cszdx0i6kve,0,101,48.4,2023-01-30T20:30:16.538Z,2023-01-31T04:11:32Z,4004763457,346,,4004763653,233,340,4004763455,56,Center,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493687,341,1,1,43,55,ap6blbxhq9elm62vw6tutzlwg,1,4.9,50,2023-01-30T20:30:45.826Z,2023-01-31T04:11:36Z,4004764675,140,66.6,4004764671,124,,4004764673,56,Center,4004764683,1,,4004764681,213,6.2,4004764687,74,,4004764677,141,42.5,4004764679,212,65.0,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493699,342,1,1,43,58,ap6blbxhq9elm62vw6tutzlwg,0,64.5,42.5,2023-01-30T20:30:49.085Z,2023-01-31T04:20:28Z,4004764741,141,35.3,4004764743,212,14.0,4004921767,156,,4004764745,213,3.5,4005010025,178,,4004764737,56,Center,4004764739,140,52.0,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493719,389,49,1,44,0,dxq76zcvnokq07cszdx0i6kve,1,54.2,57.8,2023-01-30T20:30:50.639Z,2023-01-31T04:12:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493723,390,3,1,44,0,dxq76zcvnokq07cszdx0i6kve,0,53.9,58.1,2023-01-30T20:30:51.404Z,2023-01-31T04:12:04Z,4004764867,56,Center,4004764869,286,,4004921799,465,,4005006829,178,,4004764951,233,343,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493717,343,7,1,44,0,ap6blbxhq9elm62vw6tutzlwg,0,46.1,41.9,2023-01-30T20:30:51.479Z,2023-01-31T04:12:07Z,4004764839,285,,4004764837,56,Back,4005006841,178,,4004921815,385,,4004764915,233,390,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493735,391,61,1,44,1,dxq76zcvnokq07cszdx0i6kve,0,52.8,58.8,2023-01-30T20:30:52.312Z,2023-01-31T04:12:16Z,4005006885,178,,4004764939,56,Center,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493739,344,49,1,44,3,ap6blbxhq9elm62vw6tutzlwg,1,43.7,35.5,2023-01-30T20:30:53.634Z,2023-01-31T04:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493749,346,50,1,44,3,ap6blbxhq9elm62vw6tutzlwg,1,44.8,34,2023-01-30T20:30:53.652Z,2023-01-31T04:12:34Z,4004765063,233,392,4004765005,286,,4004765003,56,Back,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493741,345,43,1,44,3,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-30T20:30:53.915Z,2023-01-30T20:30:55Z,4004764993,144,50,4004764975,286,0,4004764973,56,Back,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493757,392,7,1,44,3,dxq76zcvnokq07cszdx0i6kve,1,55.2,66,2023-01-30T20:30:54.019Z,2023-01-31T04:12:37Z,4004765059,233,346,4004765041,56,Center,4004765043,285,,4004921917,383,,4005007027,178,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493765,393,61,1,44,3,dxq76zcvnokq07cszdx0i6kve,1,51.7,71.5,2023-01-30T20:30:54.482Z,2023-01-31T04:12:42Z,4004765069,56,Center,4005007069,178,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536387,993,67,1,44,5,ap6blbxhq9elm62vw6tutzlwg,1,53.7,28.1,2023-01-30T20:30:55.701Z,2023-01-31T05:10:15Z,4005019091,233,1171,,,,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502536383,1171,67,1,44,5,dxq76zcvnokq07cszdx0i6kve,0,46.3,71.9,2023-01-30T20:30:55.702Z,2023-01-31T04:41:29Z,4005019099,233,993,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493781,347,43,1,44,6,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-30T20:30:57.454Z,2023-01-30T20:31:58Z,4004765141,56,Center,4004766777,144,61,,,,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493815,348,1,1,44,8,ap6blbxhq9elm62vw6tutzlwg,1,66.8,24.1,2023-01-30T20:30:58.646Z,2023-01-31T04:12:49Z,4005007129,178,,4004765365,56,Center,4004765369,141,22.7,4004765371,212,14.4,4004765367,140,80.5,4004765373,213,6.2,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493823,349,1,1,44,15,ap6blbxhq9elm62vw6tutzlwg,0,71.2,18.2,2023-01-30T20:31:05.654Z,2023-01-31T04:12:51Z,4004765435,212,42.9,4004765433,141,77.3,4004765431,140,85.5,4005007145,178,,4004765437,213,1.2,4004765439,1,,4004765427,155,,4004765429,56,Center,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502493825,394,12,1,44,17,dxq76zcvnokq07cszdx0i6kve,1,12.8,23.3,2023-01-30T20:31:08.385Z,2023-01-31T04:12:58Z,4004765449,213,4.6,4004765477,167,,4004765447,212,17.0,4004765455,15,,4005007199,388,,4004765441,56,Back,4004765443,140,11.2,4004765445,141,0.0,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
