id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2534736529,94,1,1,7,25,6tuibxq39fdryu8ou06wcm0q3,1,5.1,50.7,2023-04-16T16:08:30.882Z,2023-04-17T01:30:08Z,4196110913,212,7.7,4196111599,189,,4196110911,141,43.1,4196110909,140,10.5,4196110905,124,,4196110919,237,,4196110907,56,Back,4196110915,213,5.5,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534736549,95,1,1,7,28,6tuibxq39fdryu8ou06wcm0q3,1,12.3,37.4,2023-04-16T16:08:33.539Z,2023-04-17T01:30:14Z,4196111053,212,25.6,4196111055,213,6.3,4197659817,178,,4196111045,155,,4196111051,141,36.7,4196111049,140,36.7,4196111047,56,Back,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534736601,96,1,1,7,30,6tuibxq39fdryu8ou06wcm0q3,1,36.7,36.7,2023-04-16T16:08:35.362Z,2023-04-17T01:30:29Z,4197027795,156,,4196111357,56,Back,4196111359,140,34.1,4196111363,212,5.0,4196111365,213,4.1,4196111361,141,30.5,4197660201,178,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534736609,97,4,1,7,31,6tuibxq39fdryu8ou06wcm0q3,1,34.2,30.4,2023-04-16T16:08:36.275Z,2023-04-17T01:30:44Z,4196111413,265,,4196111507,233,76,4196111411,152,,4196111409,56,Back,4196111415,286,,4196111407,13,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534736617,76,4,1,7,31,bqbbqm98ud8obe45ds9ohgyrd,0,65.8,69.6,2023-04-16T16:08:36.276Z,2023-04-17T01:30:43Z,4196111575,233,97,4196111467,265,,4197660541,178,,4196111455,13,,4196111459,56,Center,4196111471,285,,4196111463,152,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534736993,98,1,1,7,54,6tuibxq39fdryu8ou06wcm0q3,1,34.1,30.2,2023-04-16T16:08:59.782Z,2023-04-17T01:30:52Z,4197660693,178,,4196113641,140,34.8,4196113639,56,Back,4196113647,213,1.5,4196113635,5,,4196113637,152,,4196113645,212,17.2,4196113643,141,55.4,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737027,99,1,1,7,58,6tuibxq39fdryu8ou06wcm0q3,1,38.8,56.9,2023-04-16T16:09:03.961Z,2023-04-17T01:31:27Z,4196113869,212,18.6,4197661255,178,,4196113865,140,41.1,4196113867,141,29.8,4196113871,213,4.8,4196113863,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737085,100,1,1,8,1,6tuibxq39fdryu8ou06wcm0q3,1,41.6,27.2,2023-04-16T16:09:06.291Z,2023-04-17T01:35:43Z,4196114167,140,54.9,4196114169,141,9.1,4196114165,56,Right,4196114173,213,5.6,4196114171,212,18.6,4197667137,178,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737131,101,1,1,8,3,6tuibxq39fdryu8ou06wcm0q3,1,56,7.6,2023-04-16T16:09:08.177Z,2023-04-17T01:35:49Z,4196114347,140,66.7,4196114351,212,14.8,4196114349,141,21.7,4196114353,213,0.7,4196114345,56,Center,4197667263,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737149,102,1,1,8,4,6tuibxq39fdryu8ou06wcm0q3,0,66.7,21.7,2023-04-16T16:09:09.303Z,2023-04-17T01:36:02Z,4197667495,178,,4196114443,140,72.7,4196114445,141,0.0,4196114449,213,5.1,4196114447,212,16.7,4196114441,56,Right,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737265,77,5,1,8,5,bqbbqm98ud8obe45ds9ohgyrd,1,30.2,101.4,2023-04-16T16:09:10.681Z,2023-04-17T01:36:08Z,4196115107,347,,4196115149,233,103,4196115105,56,Back,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737159,103,5,1,8,5,6tuibxq39fdryu8ou06wcm0q3,0,69.8,-1.4,2023-04-16T16:09:10.681Z,2023-04-17T01:36:08Z,4196114491,56,Right,4196114493,347,,4196115155,233,77,,,,,,,,,,,,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737327,78,1,1,8,12,bqbbqm98ud8obe45ds9ohgyrd,1,27.4,100,2023-04-16T16:09:17.686Z,2023-04-17T01:36:30Z,4196115369,140,13.8,4196115373,212,15.2,4196115361,107,,4196115375,213,3.5,4196115371,141,93.9,4196115363,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737407,79,1,1,8,16,bqbbqm98ud8obe45ds9ohgyrd,0,21.2,95.8,2023-04-16T16:09:21.912Z,2023-04-17T01:36:37Z,4196115803,212,66.0,4197668269,178,,4196115797,56,Center,4196115799,140,70.5,4196115929,157,,4196115805,213,5.6,4196115807,1,,4196115801,141,35.5,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737461,104,49,1,8,22,6tuibxq39fdryu8ou06wcm0q3,1,29.1,66.5,2023-04-16T16:09:27.635Z,2023-04-17T01:36:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737579,105,1,1,8,24,6tuibxq39fdryu8ou06wcm0q3,1,29.1,66.5,2023-04-16T16:09:29.445Z,2023-04-17T01:36:58Z,4196116713,213,0.3,4196116711,212,12.4,4196116705,56,Back,4196116709,141,71.3,4197668753,178,,4196116707,140,40.5,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737669,106,1,1,8,32,6tuibxq39fdryu8ou06wcm0q3,1,47.3,78,2023-04-16T16:09:37.410Z,2023-04-17T01:37:04Z,4196117213,212,20.9,4196117203,56,Left,4196117207,140,67.1,4196117215,213,0.1,4197668821,178,,4196117209,141,80.4,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535034931,1650,83,1,8,36,bqbbqm98ud8obe45ds9ohgyrd,1,30.2,38.1,2023-04-16T16:09:41.696Z,2023-04-17T02:18:17Z,4197729379,399,449431,,,,,,,,,,,,,,,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737685,80,43,1,8,37,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2023-04-16T16:09:42.798Z,2023-04-16T20:08:58Z,4196117307,285,0,4196117305,56,Back,4197029905,144,45,4196117573,233,107,,,,,,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737721,107,43,1,8,37,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-04-16T16:09:42.798Z,2023-04-16T20:08:59Z,4197029945,144,3,4196117457,56,Center,4196117461,286,0,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737727,108,3,1,8,39,6tuibxq39fdryu8ou06wcm0q3,0,70.4,59.4,2023-04-16T16:09:44.799Z,2023-04-17T01:37:22Z,4196117481,56,Center,4197030127,465,,4197669225,178,,4196117483,286,,4197005653,233,81,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737755,81,7,1,8,40,bqbbqm98ud8obe45ds9ohgyrd,1,29.6,40.6,2023-04-16T16:09:45.530Z,2023-04-17T01:37:27Z,4196117669,56,Back,4196117793,233,108,4197032627,385,,4196117671,285,,4197669347,178,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737763,82,49,1,8,41,bqbbqm98ud8obe45ds9ohgyrd,1,21.5,53.6,2023-04-16T16:09:46.681Z,2023-04-17T01:37:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737845,83,1,1,8,43,bqbbqm98ud8obe45ds9ohgyrd,1,25.8,39.8,2023-04-16T16:09:48.688Z,2023-04-17T01:37:44Z,4196118203,56,Back,4196118211,213,4.8,4196118207,141,26.2,4197669689,178,,4196118209,212,9.3,4196118205,140,26.4,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737931,84,1,1,8,50,bqbbqm98ud8obe45ds9ohgyrd,1,36.4,11.9,2023-04-16T16:09:55.777Z,2023-04-17T01:37:59Z,4196118643,56,Back,4196118645,140,40.5,4196118651,213,5.4,4196118649,212,6.6,4196118647,141,4.6,4197670055,178,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737971,85,1,1,8,52,bqbbqm98ud8obe45ds9ohgyrd,1,39.8,3.2,2023-04-16T16:09:57.958Z,2023-04-17T01:38:15Z,4196118859,212,21.1,4196118855,140,20.3,4196118857,141,10.7,4197670467,178,,4196118861,213,2.9,4196118853,56,Back,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535035957,1307,83,1,8,55,6tuibxq39fdryu8ou06wcm0q3,1,79.3,89.2,2023-04-16T16:10:00.391Z,2023-04-17T02:22:14Z,4197733217,399,543612,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534737999,86,1,1,8,55,bqbbqm98ud8obe45ds9ohgyrd,1,20.3,10.7,2023-04-16T16:10:00.406Z,2023-04-17T01:38:19Z,4196119053,213,2.2,4196119041,56,Back,4196119045,140,5.0,4196119049,141,44.0,4196119051,212,27.8,4197670551,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738039,87,1,1,8,58,bqbbqm98ud8obe45ds9ohgyrd,1,6,44.9,2023-04-16T16:10:03.233Z,2023-04-17T01:38:26Z,4196119309,140,23.4,4196119307,56,Back,4196119315,213,0.5,4196119311,141,60.5,4197670683,178,,4196119313,212,21.1,,,,,,,3o573dblmfc1o3wkkt2nva8k5,M. Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738119,88,1,1,9,0,bqbbqm98ud8obe45ds9ohgyrd,1,25.5,58.7,2023-04-16T16:10:06.038Z,2023-04-17T01:38:30Z,4196119757,213,5.4,4197670819,178,,4196119755,212,21.9,4196119751,140,38.0,4196119749,56,Back,4196119753,141,32.9,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738185,89,1,1,9,7,bqbbqm98ud8obe45ds9ohgyrd,1,56.3,38.9,2023-04-16T16:10:12.760Z,2023-04-17T01:38:35Z,4196120047,141,6.8,4197671007,178,,4196120051,213,5.0,4196120049,212,22.8,4196120045,140,62.7,4196120043,56,Right,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738261,90,1,1,9,10,bqbbqm98ud8obe45ds9ohgyrd,1,67.5,7,2023-04-16T16:10:15.884Z,2023-04-17T01:38:41Z,4196120421,141,21.1,4197671131,178,,4196120425,213,2.2,4196120423,212,11.5,4196120417,56,Right,4196120419,140,61.4,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738293,91,1,1,9,15,bqbbqm98ud8obe45ds9ohgyrd,1,69,6.1,2023-04-16T16:10:20.996Z,2023-04-17T01:38:58Z,4196120653,212,16.9,4196120649,140,61.9,4196120651,141,28.4,4196120647,56,Center,4196120655,213,2.0,4197671503,178,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738331,92,1,1,9,18,bqbbqm98ud8obe45ds9ohgyrd,1,63.2,27.8,2023-04-16T16:10:23.410Z,2023-04-17T01:39:08Z,4197671797,178,,4196120867,213,1.6,4196120857,140,62.1,4196120859,141,53.3,4196120863,212,17.4,4196120855,56,Center,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738381,93,1,1,9,20,bqbbqm98ud8obe45ds9ohgyrd,1,62.6,53.7,2023-04-16T16:10:25.473Z,2023-04-17T01:39:17Z,4196121123,140,73.7,4196121127,212,27.4,4196121125,141,90.2,4196121129,213,1.1,4197672087,178,,4196121121,56,Left,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738409,94,1,1,9,23,bqbbqm98ud8obe45ds9ohgyrd,0,75.2,93.2,2023-04-16T16:10:28.739Z,2023-04-17T01:39:31Z,4196121311,56,Center,4196121309,155,,4196121323,213,5.2,4196121307,2,,4196121319,212,30.9,4196121315,141,53.1,4196121313,140,89.1,4197672207,178,,555z9bynvux7oruirg67r8i51,F. Kostić,4197034811,224,,4197034813,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738427,109,44,1,9,25,6tuibxq39fdryu8ou06wcm0q3,1,10.2,45.2,2023-04-16T16:10:30.217Z,2023-04-17T02:11:01Z,4196121385,56,Back,4196121387,285,,4196121463,233,95,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738433,95,44,1,9,25,bqbbqm98ud8obe45ds9ohgyrd,0,89.8,54.8,2023-04-16T16:10:30.218Z,2023-04-17T01:39:36Z,4196121509,233,109,4196121427,56,Center,4196121429,286,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738451,110,12,1,9,25,6tuibxq39fdryu8ou06wcm0q3,1,9.3,43.4,2023-04-16T16:10:30.252Z,2023-04-17T02:11:01Z,4196121545,141,62.3,4196121549,213,1.1,4197672773,388,,4196121547,212,14.1,4196121541,56,Back,4196121617,15,,4196121543,140,14.9,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738461,96,61,1,9,27,bqbbqm98ud8obe45ds9ohgyrd,0,85.1,31.3,2023-04-16T16:10:32.216Z,2023-04-17T01:39:53Z,4196121603,56,Center,4197673207,178,,,,,,,,,,,,,,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738485,111,12,1,9,28,6tuibxq39fdryu8ou06wcm0q3,1,8.1,68.7,2023-04-16T16:10:33.856Z,2023-04-17T01:40:00Z,4197673407,178,,4196121731,141,100.0,4196121739,213,1.0,4196121735,212,26.0,4196121793,167,,4196121725,56,Back,4196121727,140,21.6,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738651,97,5,1,9,30,bqbbqm98ud8obe45ds9ohgyrd,1,75.2,-1.2,2023-04-16T16:10:35.736Z,2023-04-17T01:40:04Z,4196122611,233,112,4196122603,347,,4196122601,56,Right,,,,,,,,,,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738495,112,5,1,9,30,6tuibxq39fdryu8ou06wcm0q3,0,24.8,101.2,2023-04-16T16:10:35.736Z,2023-04-17T01:40:05Z,4196121777,56,Back,4196121779,347,,4196122675,233,97,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738679,98,1,1,9,37,bqbbqm98ud8obe45ds9ohgyrd,1,72.2,0,2023-04-16T16:10:42.249Z,2023-04-17T01:40:10Z,4196122741,56,Right,4196122749,213,2.8,4196122745,141,7.0,4196122747,212,15.8,4196122739,107,,4196122743,140,58.2,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738737,99,1,1,9,40,bqbbqm98ud8obe45ds9ohgyrd,1,60.3,6.4,2023-04-16T16:10:45.736Z,2023-04-17T01:40:16Z,4196123017,212,13.5,4196123015,141,26.2,4196123019,213,1.7,4197673967,178,,4196123011,56,Center,4196123013,140,59.1,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738817,100,1,1,9,43,bqbbqm98ud8obe45ds9ohgyrd,1,57.6,26.3,2023-04-16T16:10:48.487Z,2023-04-17T01:40:23Z,4196123443,140,54.8,4197674215,178,,4196123441,56,Right,4196123447,212,8.0,4196123445,141,15.4,4196123449,213,4.3,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738861,101,1,1,9,48,bqbbqm98ud8obe45ds9ohgyrd,1,60.1,16.7,2023-04-16T16:10:54.122Z,2023-04-17T01:40:28Z,4196123683,141,4.1,4196123679,56,Right,4196123685,212,27.6,4196123687,213,6.0,4196123681,140,85.1,4197674289,178,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534738873,102,1,1,9,51,bqbbqm98ud8obe45ds9ohgyrd,0,78.6,1.5,2023-04-16T16:10:56.848Z,2023-04-17T01:40:36Z,4196123771,140,82.9,4197036931,225,,4196123775,212,7.2,4197036935,20,,4197674533,178,,4196123777,213,0.9,4197036933,386,,4196123761,2,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,4196123773,141,9.7,4196123769,56,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,
2534738939,113,61,1,9,51,6tuibxq39fdryu8ou06wcm0q3,1,17.1,89.4,2023-04-16T16:10:56.995Z,2023-04-17T01:40:53Z,4196124119,56,Back,4197675019,178,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739019,103,1,1,9,56,bqbbqm98ud8obe45ds9ohgyrd,0,98.2,8.1,2023-04-16T16:11:02.038Z,2023-04-17T01:41:01Z,4197675369,178,,4197037719,20,,4197037717,224,,4196124467,155,,4196124465,2,,4196124469,56,Center,4196124473,141,54.8,4196124477,213,1.8,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,4196124479,1,,4196124475,212,4196124471,140,92.3,,,,,,,32.4,,,,,,,,,,,,,,,,,,,,
2534739087,114,44,1,9,59,6tuibxq39fdryu8ou06wcm0q3,1,9.4,46,2023-04-16T16:11:04.170Z,2023-04-17T02:11:02Z,4196127253,233,104,4196127219,56,Back,4196127221,285,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739025,104,44,1,9,59,bqbbqm98ud8obe45ds9ohgyrd,0,90.6,54,2023-04-16T16:11:04.171Z,2023-04-17T01:41:10Z,4196124523,286,,4196124521,56,Center,4196127257,233,114,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739091,115,12,1,9,59,6tuibxq39fdryu8ou06wcm0q3,1,10,45.8,2023-04-16T16:11:04.291Z,2023-04-17T02:11:02Z,4196127875,213,5.2,4196128009,15,,4196127871,141,42.7,4196127869,140,11.0,4197675813,388,,4196127867,56,Back,4196127873,212,2.4,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739461,111,61,1,9,59,bqbbqm98ud8obe45ds9ohgyrd,1,90,58.5,2023-04-16T16:11:04.327Z,2023-04-17T01:41:24Z,4196126885,56,Center,4197676083,388,,4197676081,15,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2534739067,105,13,1,10,1,bqbbqm98ud8obe45ds9ohgyrd,1,84.3,72,2023-04-16T16:11:06.529Z,2023-04-17T01:41:30Z,4196124715,22,,4196124719,56,Center,4196128481,231,53.1,4196131243,233,116,4196196439,75,,4196128475,146,89.8,4196128479,230,98.4,4196128471,102,38.2,555z9bynvux7oruirg67r8i51,F. Kostić,4196124717,64,,4197676247,178,4196196441,153,,4196128467,55,111,4196128473,103,5.6,,1,4196127701,72,4196128477,147,59.9,4196128463,29,,,,,,,,,,,,
2535036957,1771,67,1,10,1,bqbbqm98ud8obe45ds9ohgyrd,1,89.3,57.3,2023-04-16T16:11:06.920Z,2023-04-17T02:28:49Z,4197737663,233,1378,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535036955,1378,67,1,10,1,6tuibxq39fdryu8ou06wcm0q3,0,10.7,42.7,2023-04-16T16:11:06.921Z,2023-04-17T02:26:26Z,4197737671,233,1771,,,,,,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534751851,239,15,1,10,1,bqbbqm98ud8obe45ds9ohgyrd,1,89.3,57.9,2023-04-16T16:11:06.931Z,2023-04-17T02:28:49Z,4196200961,82,,4196201303,231,52.2,4196201291,102,50.1,4196201287,55,105,4197039437,78,,4196201299,147,56.7,4196201295,328,,4197676763,178,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,4196200957,17,,4196201301,230,4196201293,103,19,4196201297,146,91.0,4196201321,233,116,98.1,,4196201285,29,4196200955,20,,4196200641,56,Center,4196200637,22,,,,,,,,,
2534739095,116,10,1,10,1,6tuibxq39fdryu8ou06wcm0q3,1,8.5,46.2,2023-04-16T16:11:06.960Z,2023-04-17T01:41:53Z,4196131181,56,Back,4196131247,233,239,4196131179,94,,4197677049,178,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739103,117,12,1,10,2,6tuibxq39fdryu8ou06wcm0q3,1,14.2,24.2,2023-04-16T16:11:07.728Z,2023-04-17T01:41:59Z,4196134625,213,6.1,4197677169,178,,4196134619,140,29.8,4196134617,56,Back,4196134621,141,18.8,4196134623,212,16.8,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739237,106,1,1,10,7,bqbbqm98ud8obe45ds9ohgyrd,1,71.3,71.1,2023-04-16T16:11:12.653Z,2023-04-17T01:42:04Z,4196125629,196,,4196125633,140,79.7,4196125627,155,,4196125635,141,10.6,4196125639,213,4.9,4196125645,1,,4196125637,212,42.1,4196125631,56,Right,8yv9xuzriaecvvssfm8dlmz85,Danilo,4197677335,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739293,107,1,1,10,12,bqbbqm98ud8obe45ds9ohgyrd,1,87.9,9.1,2023-04-16T16:11:17.834Z,2023-04-17T01:42:09Z,4196125933,141,13.3,4196125929,56,Right,4196125931,140,84.4,4197677461,178,,4196125935,212,4.7,4196125937,213,2.5,,,,,,,342zbrh4dy6y3ohsew14b2ulm,T. Barbieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739345,108,1,1,10,15,bqbbqm98ud8obe45ds9ohgyrd,1,80.1,12.4,2023-04-16T16:11:20.757Z,2023-04-17T01:42:15Z,4196126193,141,31.6,4197677573,178,,4196126191,140,70.5,4196126189,56,Center,4196126195,212,16.5,4196126197,213,2.2,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739377,109,1,1,10,18,bqbbqm98ud8obe45ds9ohgyrd,0,70.4,34.3,2023-04-16T16:11:23.381Z,2023-04-17T01:42:20Z,4196126381,155,,4196126391,212,32.8,4196126385,140,100.0,4196126395,1,,4197677663,178,,4196126387,141,24.4,4196126393,213,6.1,4196126383,56,Center,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534739385,110,5,1,10,20,bqbbqm98ud8obe45ds9ohgyrd,0,101.2,28.2,2023-04-16T16:11:25.761Z,2023-04-17T01:42:25Z,4196126509,233,118,4196126437,346,,4196126435,56,Center,,,,,,,,,,,,,,,,apdtqouzo9b02ozdxk8mx4zbp,L. Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
