id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/14/value,qualifier/18/value,qualifier/17/value
2451853109,95,1,1,7,52,ej5er0oyngdw138yuumwqbyqt,1,71.2,80.3,2022-08-27T18:53:18.500Z,2022-08-28T02:18:50Z,3736822469,213,4.1,3738485813,178,,3736822467,212,16.3,3736822465,141,60.5,3736822463,140,62.4,3736822461,56,Center,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853149,96,1,1,7,54,ej5er0oyngdw138yuumwqbyqt,1,62.4,59.6,2022-08-27T18:53:21.138Z,2022-08-28T02:18:54Z,3738485931,178,,3736822677,140,67.8,3736822675,56,Center,3736822679,141,47.0,3736822681,212,10.3,3736822683,213,5.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853161,97,1,1,7,57,ej5er0oyngdw138yuumwqbyqt,1,67.4,50.7,2022-08-27T18:53:23.763Z,2022-08-28T02:18:56Z,3736822767,140,69.1,3736822765,56,Center,3736822773,213,1.3,3736822771,212,5.8,3738486067,178,,3736822769,141,58.8,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853181,98,1,1,7,57,ej5er0oyngdw138yuumwqbyqt,1,68.9,58.1,2022-08-27T18:53:24.345Z,2022-08-28T02:18:59Z,3736822877,140,75.3,3738486205,178,,3736822875,56,Center,3736822881,212,9.7,3736822879,141,47.8,3736822883,213,5.5,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452171507,1226,43,1,7,59,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-08-27T18:53:25.954Z,2022-08-28T03:04:50Z,3738595405,178,0,3738595515,144,82,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853219,99,1,1,7,59,ej5er0oyngdw138yuumwqbyqt,1,75.3,47.8,2022-08-27T18:53:25.961Z,2022-08-28T02:19:06Z,3736823099,213,4.2,3738486491,178,,3736823999,210,13,3736823097,212,3.2,3736823095,141,43.6,3736823091,56,Center,3736823093,140,73.9,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853223,100,13,1,8,0,ej5er0oyngdw138yuumwqbyqt,1,74.6,45,2022-08-27T18:53:26.523Z,2022-08-28T02:19:07Z,3736824003,81,,3736824005,29,,3736824007,55,99,3736823237,20,,3736824019,328,,3736823125,56,Center,3736824013,103,73.6,3736824025,231,48.2,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,3738486617,178,,3736824011,102,39.0,3736824015,215,3736824023,230,95.6,3736823123,18,3736823121,22,,,,,,,,,,,,,,,,,,,,,,
2451853213,76,5,1,8,1,9dntj5dioj5ex52yrgwzxrq9l,1,-1.4,60.6,2022-08-27T18:53:27.625Z,2022-08-28T02:19:09Z,3736823063,346,,3736823215,233,101,3736823059,56,Back,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853225,101,5,1,8,1,ej5er0oyngdw138yuumwqbyqt,0,101.4,39.4,2022-08-27T18:53:27.625Z,2022-08-28T02:19:09Z,3736823153,56,Center,3736823155,346,,3736823249,233,76,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853437,77,1,1,8,16,9dntj5dioj5ex52yrgwzxrq9l,1,3.6,58.5,2022-08-27T18:53:42.667Z,2022-08-28T02:19:11Z,3736824439,237,,3736824429,140,3.7,3736824421,124,,3736824435,213,4.7,3736824433,212,5.8,3736825491,189,,3736824431,141,49.9,3736824425,56,Back,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853559,78,1,1,8,22,9dntj5dioj5ex52yrgwzxrq9l,1,7.1,49.9,2022-08-27T18:53:49.063Z,2022-08-28T02:19:14Z,3736825137,140,46.7,3736825135,56,Back,3736825133,155,,3738486989,178,,3736825139,141,25.6,3736825147,1,,3736825141,212,44.7,3736825143,213,5.9,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853567,79,61,1,8,25,9dntj5dioj5ex52yrgwzxrq9l,0,46.5,25.4,2022-08-27T18:53:51.677Z,2022-08-28T02:19:20Z,3736825171,56,Back,3738487243,388,,3738487239,21,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853637,102,1,1,8,26,ej5er0oyngdw138yuumwqbyqt,1,53.7,76.8,2022-08-27T18:53:53.035Z,2022-08-28T02:19:24Z,3736825519,140,42.0,3736825521,141,73.4,3736825515,3,,3736825523,212,12.5,3736825517,56,Back,3738487465,388,,3736825525,213,3.3,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853639,103,49,1,8,28,ej5er0oyngdw138yuumwqbyqt,1,42,73.4,2022-08-27T18:53:54.931Z,2022-08-28T02:19:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853669,104,1,1,8,28,ej5er0oyngdw138yuumwqbyqt,1,41.4,73.2,2022-08-27T18:53:55.004Z,2022-08-28T02:19:32Z,3738487759,178,,3736825699,213,3.7,3736825691,56,Back,3736825693,140,31.3,3736825697,212,12.6,3736825695,141,63.3,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853723,105,1,1,8,31,ej5er0oyngdw138yuumwqbyqt,1,31,62.7,2022-08-27T18:53:57.665Z,2022-08-28T02:19:35Z,3738487905,178,,3736825967,56,Back,3736825973,212,25.1,3736825971,141,45.5,3736825969,140,9.8,3736825975,213,3.6,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853767,106,1,1,8,36,ej5er0oyngdw138yuumwqbyqt,1,13.4,45.2,2022-08-27T18:54:03.072Z,2022-08-28T02:19:37Z,3738487991,178,,3736826147,56,Back,3736826155,213,1.3,3736826149,140,19.0,3736826153,212,25.8,3736826151,141,82.2,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853809,107,1,1,8,39,ej5er0oyngdw138yuumwqbyqt,1,19,82.2,2022-08-27T18:54:05.856Z,2022-08-28T02:19:40Z,3736826393,140,29.9,3736826391,56,Back,3736826395,141,96.9,3738488117,178,,3736826397,212,15.2,3736826399,213,0.7,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853835,108,1,1,8,42,ej5er0oyngdw138yuumwqbyqt,0,29.5,94.2,2022-08-27T18:54:08.764Z,2022-08-28T02:19:44Z,3736826555,141,72.9,3736826557,212,19.5,3738488209,178,,3736826553,140,42.0,3736826551,56,Back,3736826559,213,5.4,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853893,80,1,1,8,43,9dntj5dioj5ex52yrgwzxrq9l,1,60.4,27.8,2022-08-27T18:54:10.103Z,2022-08-28T02:19:48Z,3736826861,157,,3736826863,56,Center,3736826867,141,23.0,3736826865,140,76.2,3736826873,1,,3736826871,213,6.1,3738488395,178,,3736826869,212,16.9,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853899,81,44,1,8,46,9dntj5dioj5ex52yrgwzxrq9l,1,76.5,23.4,2022-08-27T18:54:12.705Z,2022-08-28T02:46:20Z,3736826905,56,Center,3736826907,286,,3736826909,233,109,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853883,109,44,1,8,46,ej5er0oyngdw138yuumwqbyqt,0,23.5,76.6,2022-08-27T18:54:12.706Z,2022-08-28T02:19:52Z,3736826809,285,,3736826927,233,81,3736826807,56,Back,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853907,82,1,1,8,46,9dntj5dioj5ex52yrgwzxrq9l,0,76.2,23,2022-08-27T18:54:12.744Z,2022-08-28T02:46:20Z,3738488913,178,,3736826961,141,28.6,3736826957,140,71.2,3736826965,212,6.5,3736826949,3,,3736826967,213,2.5,3736826953,56,Center,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853935,110,1,1,8,47,ej5er0oyngdw138yuumwqbyqt,1,26.6,66.6,2022-08-27T18:54:14.094Z,2022-08-28T02:20:01Z,3736827135,213,5.9,3736827123,3,,3736827125,168,,3736827127,56,Back,3736827131,141,63.5,3736827133,212,6.0,3736827129,140,32.0,3738489039,388,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853961,111,1,1,8,50,ej5er0oyngdw138yuumwqbyqt,1,29.4,71.9,2022-08-27T18:54:16.752Z,2022-08-28T02:20:04Z,3738489175,178,,3736827259,212,10.6,3736827251,56,Back,3736827253,140,24.8,3736827261,213,2.0,3736827257,141,85.7,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853987,112,1,1,8,52,ej5er0oyngdw138yuumwqbyqt,0,25.8,83,2022-08-27T18:54:18.535Z,2022-08-28T02:20:07Z,3736827383,140,32.7,3736827381,56,Back,3736827387,212,14.9,3736827385,141,63.9,3738489295,178,,3736827389,213,5.2,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452171823,1163,67,1,8,53,9dntj5dioj5ex52yrgwzxrq9l,1,66.1,32.8,2022-08-27T18:54:19.744Z,2022-08-28T03:17:13Z,3738597245,233,1252,,,,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452171819,1252,67,1,8,53,ej5er0oyngdw138yuumwqbyqt,0,33.9,67.2,2022-08-27T18:54:19.745Z,2022-08-28T03:06:05Z,3738597257,233,1163,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451853995,83,8,1,8,53,9dntj5dioj5ex52yrgwzxrq9l,1,66.2,32.2,2022-08-27T18:54:19.754Z,2022-08-28T03:17:14Z,3736827415,56,Center,3738489513,178,,3737917881,384,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854011,84,49,1,8,53,9dntj5dioj5ex52yrgwzxrq9l,1,60.9,40,2022-08-27T18:54:20.388Z,2022-08-28T02:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854059,85,1,1,8,55,9dntj5dioj5ex52yrgwzxrq9l,0,61.7,32,2022-08-27T18:54:21.859Z,2022-08-28T02:20:19Z,3736827699,56,Center,3738489861,178,,3736827705,212,25.5,3736827707,213,0.6,3736827703,141,52.2,3736827701,140,82.2,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854131,113,12,1,8,56,ej5er0oyngdw138yuumwqbyqt,1,18.2,48.4,2022-08-27T18:54:23.101Z,2022-08-28T02:20:22Z,3738490017,178,,3736828103,141,71.4,3736828101,140,22.2,3736828105,212,16.2,3736828099,56,Back,3736828107,213,1.3,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854141,114,4,1,8,59,ej5er0oyngdw138yuumwqbyqt,1,24.2,71.1,2022-08-27T18:54:25.884Z,2022-08-28T02:20:27Z,3736828159,13,,3736828167,285,,3736828165,152,,3736828161,295,,3736828163,56,Back,3736828209,233,86,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854135,86,4,1,8,59,9dntj5dioj5ex52yrgwzxrq9l,0,75.8,28.9,2022-08-27T18:54:25.885Z,2022-08-28T02:20:27Z,3736828121,295,,3736828243,233,114,3736828117,13,,3736828133,286,,3738490213,178,,3736828125,56,Center,3736828129,152,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854423,115,1,1,9,21,ej5er0oyngdw138yuumwqbyqt,1,22.7,69.8,2022-08-27T18:54:47.680Z,2022-08-28T02:20:30Z,3736829729,140,33.9,3736829723,5,,3738490341,178,,3736829735,213,5.3,3736829731,141,41.3,3736829727,56,Back,3736829733,212,22.7,3736829725,152,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854459,116,1,1,9,22,ej5er0oyngdw138yuumwqbyqt,0,33.4,41.6,2022-08-27T18:54:49.249Z,2022-08-28T02:20:33Z,3736829907,141,49.0,3738490547,178,,3736829905,140,46.5,3736829911,213,0.4,3736829903,56,Back,3736829909,212,14.6,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854487,87,8,1,9,24,9dntj5dioj5ex52yrgwzxrq9l,1,52.3,50.5,2022-08-27T18:54:50.637Z,2022-08-28T02:20:37Z,3738490709,178,,3736830031,56,Center,3737920747,385,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452172013,1167,83,1,9,26,9dntj5dioj5ex52yrgwzxrq9l,1,55.8,52.6,2022-08-27T18:54:52.874Z,2022-08-28T03:06:47Z,3738598291,399,244290,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854505,117,61,1,9,26,ej5er0oyngdw138yuumwqbyqt,1,44.8,48.1,2022-08-27T18:54:52.898Z,2022-08-28T02:20:54Z,3736830099,56,Back,3738491445,178,,,,,,,,,,,,,,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452172107,1168,43,1,9,27,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-27T18:54:54.122Z,2022-08-28T03:20:33Z,3738598841,399,41464,3738630985,144,83,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854537,118,50,1,9,28,ej5er0oyngdw138yuumwqbyqt,1,41.6,56.3,2022-08-27T18:54:54.841Z,2022-08-28T02:21:01Z,3736830241,286,,3736830347,233,88,3736830239,56,Back,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854545,88,7,1,9,29,9dntj5dioj5ex52yrgwzxrq9l,1,58.4,43.7,2022-08-27T18:54:55.816Z,2022-08-28T02:21:24Z,3738491955,178,,3736830305,285,,3737922503,383,,3736830303,56,Center,3736830325,233,118,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854565,89,49,1,9,30,9dntj5dioj5ex52yrgwzxrq9l,1,62,46.9,2022-08-27T18:54:56.573Z,2022-08-28T02:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854593,90,1,1,9,30,9dntj5dioj5ex52yrgwzxrq9l,1,62.5,47.4,2022-08-27T18:54:56.652Z,2022-08-28T02:21:31Z,3736830579,212,18.0,3738493091,178,,3736830581,213,1.9,3736830573,56,Center,3736830577,141,72.6,3736830575,140,57.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854605,91,1,1,9,33,9dntj5dioj5ex52yrgwzxrq9l,1,57.7,70.9,2022-08-27T18:54:59.908Z,2022-08-28T02:21:34Z,3738493221,178,,3736830635,56,Center,3736830649,213,3.3,3736830647,212,5.5,3736830645,141,69.3,3736830641,140,52.6,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854633,92,1,1,9,34,9dntj5dioj5ex52yrgwzxrq9l,1,52.4,71.3,2022-08-27T18:55:01.282Z,2022-08-28T02:21:37Z,3736830813,213,0.7,3736830811,212,16.5,3738493311,178,,3736830807,140,64.2,3736830805,56,Left,3736830809,141,87.4,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854653,93,1,1,9,37,9dntj5dioj5ex52yrgwzxrq9l,1,63.5,86.3,2022-08-27T18:55:04.195Z,2022-08-28T02:21:41Z,3738493509,178,,3736830923,56,Left,3736830929,212,5.6,3736830925,140,67.1,3736830933,213,0.8,3736830927,141,92.4,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452172249,1176,43,1,9,39,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-27T18:55:05.442Z,2022-08-28T04:00:51Z,3738599617,178,0,3738725525,144,82,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854673,94,1,1,9,39,9dntj5dioj5ex52yrgwzxrq9l,1,66.8,92.4,2022-08-27T18:55:06.258Z,2022-08-28T02:21:43Z,3736831019,56,Left,3738493641,178,,3736831023,141,86.4,3736831021,140,59.9,3736831027,213,3.7,3736831025,212,8.3,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854715,95,1,1,9,41,9dntj5dioj5ex52yrgwzxrq9l,1,59.9,86.4,2022-08-27T18:55:08.305Z,2022-08-28T02:21:45Z,3738493765,178,,3736831291,141,66.2,3736831287,56,Back,3736831293,212,26.8,3736831295,213,3.7,3736831289,140,38.0,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854753,96,1,1,9,45,9dntj5dioj5ex52yrgwzxrq9l,1,40.7,67.4,2022-08-27T18:55:11.658Z,2022-08-28T02:21:48Z,3736831557,213,0.8,3736831555,212,24.8,3736831551,140,57.5,3738493885,178,,3736831553,141,93.0,3736831549,56,Left,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854799,97,1,1,9,47,9dntj5dioj5ex52yrgwzxrq9l,1,57.4,93,2022-08-27T18:55:14.137Z,2022-08-28T02:21:51Z,3736831783,140,61.4,3736831781,56,Left,3736831787,212,4.7,3736831785,141,96.0,3738494001,178,,3736831789,213,0.5,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854805,98,3,1,9,50,9dntj5dioj5ex52yrgwzxrq9l,0,63.4,94.1,2022-08-27T18:55:16.644Z,2022-08-28T02:22:00Z,3737925033,464,,3738494387,178,,3736831829,286,,3736831827,56,Left,3736832041,233,119,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854829,119,7,1,9,50,ej5er0oyngdw138yuumwqbyqt,0,36.6,5.9,2022-08-27T18:55:16.714Z,2022-08-28T02:22:05Z,3737925339,385,,3738494599,178,,3736831949,285,,3736831947,56,Back,3736832027,233,98,,,,,,,,,,b94d67jluhh4076wp2se5fqsq,D. Kasius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854823,99,3,1,9,51,9dntj5dioj5ex52yrgwzxrq9l,0,57.4,86.8,2022-08-27T18:55:17.972Z,2022-08-28T02:22:08Z,3736831939,286,,3737925785,464,,3738494753,178,,3736832247,233,120,3736831937,56,Left,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854859,120,7,1,9,51,ej5er0oyngdw138yuumwqbyqt,1,42.6,13.2,2022-08-27T18:55:18.095Z,2022-08-28T02:22:14Z,3736832225,233,99,3736832165,285,,3737926181,384,,3736832163,56,Back,3738495115,178,,,,,,,,,,,d6vg86aml1ttoyks4vvvk0smh,E. Vignato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854867,121,49,1,9,53,ej5er0oyngdw138yuumwqbyqt,1,34.3,28,2022-08-27T18:55:19.724Z,2022-08-28T02:22:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854913,122,1,1,9,53,ej5er0oyngdw138yuumwqbyqt,1,35,23.9,2022-08-27T18:55:19.755Z,2022-08-28T02:22:19Z,3736832455,213,0.8,3738495311,178,,3736832451,141,45.2,3736832453,212,20.4,3736832449,140,48.7,3736832447,56,Back,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854923,123,3,1,9,55,ej5er0oyngdw138yuumwqbyqt,0,54,44,2022-08-27T18:55:21.733Z,2022-08-28T02:22:33Z,3736832585,233,100,3738495475,178,,3737928429,464,,3736832495,56,Center,3736832497,286,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854887,100,7,1,9,55,9dntj5dioj5ex52yrgwzxrq9l,0,46,56,2022-08-27T18:55:21.768Z,2022-08-28T02:22:38Z,3737928685,383,,3736832323,56,Back,3736832553,233,123,3736832325,285,,3738496231,178,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854937,124,61,1,9,55,ej5er0oyngdw138yuumwqbyqt,1,52.8,42.5,2022-08-27T18:55:21.925Z,2022-08-28T02:22:40Z,3736832559,56,Center,3738496295,178,,,,,,,,,,,,,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854945,102,61,1,9,56,9dntj5dioj5ex52yrgwzxrq9l,1,44.9,53,2022-08-27T18:55:22.842Z,2022-08-28T02:23:00Z,3738496839,178,,3736832599,56,Back,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452172789,1187,43,1,9,56,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-27T18:55:23.274Z,2022-08-28T03:09:14Z,3738602837,178,0,3738602935,144,82,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451854903,101,49,1,9,58,9dntj5dioj5ex52yrgwzxrq9l,1,44.9,53.4,2022-08-27T18:55:24.419Z,2022-08-28T02:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451855019,103,1,1,10,1,9dntj5dioj5ex52yrgwzxrq9l,1,52.3,59.6,2022-08-27T18:55:28.080Z,2022-08-28T02:23:06Z,3736833029,213,1.3,3736833027,212,18.4,3738497627,178,,3736833025,141,85.3,3736833021,56,Left,3736833023,140,57.7,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451855059,104,1,1,10,5,9dntj5dioj5ex52yrgwzxrq9l,0,73.4,75.8,2022-08-27T18:55:32.246Z,2022-08-28T02:23:09Z,3736833219,212,18.0,3736833213,56,Center,3736833215,140,86.6,3736833221,213,5.6,3738497795,178,,3736833217,141,59.0,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
