id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2530411989,262,1,1,26,32,6tuibxq39fdryu8ou06wcm0q3,1,65.8,55.4,2023-04-08T16:57:58.078Z,2023-04-09T01:48:57Z,4173135117,213,4.2,4173135109,141,25.9,4174892981,178,,4173135103,56,Center,4173135113,212,23.7,4173135105,140,53.8,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412033,263,1,1,26,35,6tuibxq39fdryu8ou06wcm0q3,1,54,22.8,2023-04-08T16:58:01.021Z,2023-04-09T01:49:00Z,4173135265,140,65.7,4173135263,56,Right,4173135269,212,17.8,4173135267,141,3.8,4174893085,178,,4173135271,213,5.5,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412037,264,1,1,26,38,6tuibxq39fdryu8ou06wcm0q3,0,64.6,7.8,2023-04-08T16:58:04.854Z,2023-04-09T01:49:02Z,4173135305,213,0.7,4173135303,212,10.6,4173135297,56,Right,4173135299,140,72.4,4173135301,141,17.7,4174893237,178,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412041,216,1,1,26,39,ap6blbxhq9elm62vw6tutzlwg,0,28.8,83.7,2023-04-08T16:58:05.627Z,2023-04-09T01:49:06Z,4173135323,56,Back,4174199483,141,68.2,4174893381,178,,4174199481,140,40.0,4174199487,213,5.6,4174199485,212,15.8,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412059,265,1,1,26,41,6tuibxq39fdryu8ou06wcm0q3,1,58.8,37.4,2023-04-08T16:58:07.451Z,2023-04-09T01:49:09Z,4173135431,141,24.2,4174893605,178,,4173135435,213,4.3,4173135427,56,Center,4173135429,140,55.5,4173135433,212,9.6,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412097,266,1,1,26,43,6tuibxq39fdryu8ou06wcm0q3,1,55.6,23.8,2023-04-08T16:58:09.090Z,2023-04-09T01:49:16Z,4174893875,178,,4173135643,141,13.8,4173135639,56,Right,4173135645,212,7.2,4173135647,213,5.0,4173135641,140,57.8,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412143,267,1,1,26,48,6tuibxq39fdryu8ou06wcm0q3,1,58,39.1,2023-04-08T16:58:14.255Z,2023-04-09T01:49:20Z,4174894101,178,,4173135861,212,18.0,4173135855,56,Center,4173135857,140,64.7,4173135859,141,63.4,4173135863,213,1.2,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412179,268,1,1,26,51,6tuibxq39fdryu8ou06wcm0q3,1,66.2,70.2,2023-04-08T16:58:17.430Z,2023-04-09T01:49:25Z,4174894371,178,,4173135953,213,1.3,4173135945,56,Left,4173135951,212,8.4,4173135949,141,82.0,4173135947,140,68.6,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412231,269,1,1,26,53,6tuibxq39fdryu8ou06wcm0q3,1,68.6,82,2023-04-08T16:58:19.268Z,2023-04-09T01:49:35Z,4173136273,212,11.4,4173136275,213,1.1,4173136269,140,73.3,4173136267,56,Left,4174894933,178,,4173136271,141,97.1,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610969,896,3,1,26,54,6tuibxq39fdryu8ou06wcm0q3,0,88.9,93.6,2023-04-08T16:58:20.750Z,2023-04-09T01:49:42Z,4174200831,467,68etig279gs3btjb7fv6rvfth,4174895289,178,,4174200825,56,Left,4174200829,465,,4174200827,286,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412239,270,3,1,26,56,6tuibxq39fdryu8ou06wcm0q3,0,89.6,87.8,2023-04-08T16:58:22.164Z,2023-04-09T01:49:45Z,4174200271,465,,4174895409,178,,4173136325,286,,4173136323,56,Left,4173136393,233,217,4173178561,211,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412253,217,4,1,26,57,ap6blbxhq9elm62vw6tutzlwg,1,11.4,10.8,2023-04-08T16:58:23.194Z,2023-04-09T01:49:49Z,4173136947,233,271,4173136929,13,,4173136933,265,,4173136365,285,,4173136931,152,,4173136363,56,Back,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412263,271,4,1,26,57,6tuibxq39fdryu8ou06wcm0q3,0,88.6,89.2,2023-04-08T16:58:23.195Z,2023-04-09T01:49:48Z,4173136397,13,,4173136399,56,Left,4173136405,286,,4173136951,233,217,4173136403,265,,4173136401,152,,4174895687,178,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412257,218,43,1,26,59,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-04-08T16:58:25.640Z,2023-04-08T16:58:28Z,4173136465,144,49,,,,,,,,,,,,,,,,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412631,219,1,1,27,35,ap6blbxhq9elm62vw6tutzlwg,0,11.6,25.5,2023-04-08T16:59:01.767Z,2023-04-09T01:49:53Z,4173138199,56,Center,4173138197,152,,4173138191,5,,4173138209,1,,4173138207,213,0.2,4173138201,140,64.0,4174895987,178,,4173138205,212,56.2,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,4173138193,157,,4173138203,141,,,,,,,,,,42.1,,,,,,,,,,,,,,,,,,,,,,
2530412681,272,1,1,27,39,6tuibxq39fdryu8ou06wcm0q3,0,32.2,55.1,2023-04-08T16:59:05.406Z,2023-04-09T01:49:57Z,4173138357,56,Center,4173138363,212,41.2,4173138359,140,71.1,4173138365,213,6.1,4174896153,388,,4173138355,3,,4173138361,141,46.8,4173138367,1,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412713,220,1,1,27,42,ap6blbxhq9elm62vw6tutzlwg,1,25.6,55.4,2023-04-08T16:59:08.572Z,2023-04-09T01:50:07Z,4173138569,141,69.1,4173138567,140,8.2,4174896675,388,,4173138571,212,20.5,4173138573,213,2.7,4173138565,56,Back,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412739,221,1,1,27,45,ap6blbxhq9elm62vw6tutzlwg,0,9.4,69.6,2023-04-08T16:59:11.632Z,2023-04-09T01:50:09Z,4173138743,56,Left,4174896775,178,,4173138753,1,,4173138747,141,90.6,4173138749,212,55.4,4173138745,140,60.4,4173138741,157,,4173138751,213,0.3,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412749,273,49,1,27,49,6tuibxq39fdryu8ou06wcm0q3,1,43.5,20.3,2023-04-08T16:59:15.047Z,2023-04-09T01:50:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412803,274,1,1,27,52,6tuibxq39fdryu8ou06wcm0q3,1,52.8,45.4,2023-04-08T16:59:18.895Z,2023-04-09T01:50:18Z,4173139025,56,Left,4173139031,212,26.5,4173139029,141,84.4,4173139027,140,52.6,4173139033,213,1.6,4174897183,178,,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412849,275,1,1,27,59,6tuibxq39fdryu8ou06wcm0q3,1,59.9,89,2023-04-08T16:59:25.318Z,2023-04-09T01:50:21Z,4173139271,212,7.4,4173139269,141,88.1,4173139267,140,66.9,4173139273,213,6.2,4173139265,56,Left,4174897313,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412855,276,1,1,28,3,6tuibxq39fdryu8ou06wcm0q3,1,70.7,81.1,2023-04-08T16:59:29.540Z,2023-04-09T01:50:24Z,4174897459,178,,4173139299,212,11.5,4173139297,141,66.2,4173139301,213,5.2,4173139293,56,Center,4173139295,140,75.8,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412859,277,1,1,28,4,6tuibxq39fdryu8ou06wcm0q3,0,75.8,66.2,2023-04-08T16:59:30.273Z,2023-04-09T01:50:27Z,4173139325,141,58.4,4173139323,140,78.2,4173139319,168,,4173139329,213,5.2,4173139327,212,5.9,4173139321,56,Center,4174897587,178,,,,,153ljvbov0n176vm9fdaizoix,A. Pinamonti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412867,222,12,1,28,5,ap6blbxhq9elm62vw6tutzlwg,1,22.7,44.9,2023-04-08T16:59:30.992Z,2023-04-09T01:50:30Z,4173139367,140,32.7,4173139369,141,45.7,4173139371,212,10.5,4174897657,178,,4173139373,213,0.1,4173139365,56,Back,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412909,278,1,1,28,10,6tuibxq39fdryu8ou06wcm0q3,1,71.1,26.6,2023-04-08T16:59:36.586Z,2023-04-09T01:50:40Z,4173139631,140,65.7,4173139637,213,4.0,4173139635,212,9.0,4173139633,141,16.4,4173139629,56,Right,4174898269,178,,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530412949,279,1,1,28,12,6tuibxq39fdryu8ou06wcm0q3,1,65.7,16.4,2023-04-08T16:59:38.359Z,2023-04-09T01:50:43Z,4173139841,140,67.4,4173139847,213,5.1,4174898453,178,,4173139839,56,Right,4173139845,212,5.2,4173139843,141,9.2,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413025,280,1,1,28,16,6tuibxq39fdryu8ou06wcm0q3,1,61.9,39.8,2023-04-08T16:59:42.789Z,2023-04-09T01:50:46Z,4173140147,1,,4173140141,141,91.8,4173140145,213,1.6,4173140139,140,61.3,4173140137,56,Left,4173140143,212,35.4,4174898609,178,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413045,281,1,1,28,22,6tuibxq39fdryu8ou06wcm0q3,1,71,95.5,2023-04-08T16:59:48.423Z,2023-04-09T01:50:59Z,4173140259,212,31.9,4173140257,141,53.7,4173140255,140,84.8,4174217305,72,,4173140261,213,5.2,4174898863,178,,4173140249,2,,4173140611,154,,4vis4wltntxil2m9z16mi6j8p,Rogério,4173140609,210,13,4174217303,224,4173140253,56,Center,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2530413069,282,13,1,28,23,6tuibxq39fdryu8ou06wcm0q3,1,84.8,53.7,2023-04-08T16:59:49.569Z,2023-04-09T01:50:59Z,4173140667,29,,4173140669,154,,4173140697,231,50.4,4173140683,102,57.3,4173140675,55,281,4173140659,72,,4173140695,230,97.8,4173140357,17,,4qejyummzkrfllds8ord642qx,D. Frattesi,4173140359,56,Center,4173140355,22,4173140687,103,58.3,4173140693,328,,4173140663,86,,,,4174899369,388,,,,,,,,,,,,,,,,,,,
2530413051,223,5,1,28,24,ap6blbxhq9elm62vw6tutzlwg,1,-0.6,45.4,2023-04-08T16:59:50.537Z,2023-04-09T01:51:03Z,4173140277,56,Back,4173140279,346,,4173140403,233,283,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413075,283,5,1,28,24,6tuibxq39fdryu8ou06wcm0q3,0,100.6,54.6,2023-04-08T16:59:50.537Z,2023-04-09T01:51:02Z,4173140373,56,Center,4173140375,346,,4173140431,233,223,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413415,224,1,1,28,52,ap6blbxhq9elm62vw6tutzlwg,0,5,37,2023-04-08T17:00:18.397Z,2023-04-09T01:51:06Z,4173142049,124,,4173142063,74,,4173142059,213,6.2,4173142057,212,65.8,4173142051,56,Center,4173142053,140,67.4,4173142061,1,,4173142055,141,28.8,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413453,284,1,1,28,56,6tuibxq39fdryu8ou06wcm0q3,1,33.8,77.6,2023-04-08T17:00:22.244Z,2023-04-09T01:51:09Z,4174899921,388,,4173142289,213,0.5,4173142281,56,Left,4173142287,212,24.4,4173142283,140,53.7,4173142279,3,,4173142285,141,96.0,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413461,285,49,1,28,58,6tuibxq39fdryu8ou06wcm0q3,1,53.8,96,2023-04-08T17:00:24.099Z,2023-04-09T01:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413489,286,3,1,28,59,6tuibxq39fdryu8ou06wcm0q3,0,59.3,96.9,2023-04-08T17:00:25.616Z,2023-04-09T01:51:17Z,4173142427,286,,4173142451,211,,4174900399,178,,4173142425,56,Left,4174218019,465,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413515,225,49,1,29,2,ap6blbxhq9elm62vw6tutzlwg,1,27.9,9.8,2023-04-08T17:00:28.009Z,2023-04-09T01:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413599,226,1,1,29,2,ap6blbxhq9elm62vw6tutzlwg,1,27.4,12,2023-04-08T17:00:28.064Z,2023-04-09T01:51:21Z,4173142951,212,25.7,4173142949,141,38.6,4173142947,140,10.0,4174900593,178,,4173142945,56,Back,4173142953,213,2.4,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413709,227,1,1,29,7,ap6blbxhq9elm62vw6tutzlwg,1,10.8,46.9,2023-04-08T17:00:32.991Z,2023-04-09T01:51:23Z,4173143533,141,72.7,4173143529,56,Back,4174900681,178,,4173143535,212,20.6,4173143537,213,1.0,4173143531,140,21.1,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413729,228,1,1,29,12,ap6blbxhq9elm62vw6tutzlwg,0,25.6,71.2,2023-04-08T17:00:38.611Z,2023-04-09T01:51:26Z,4173143631,213,0.1,4173143623,56,Center,4174900785,178,,4173143625,140,64.4,4173143629,212,41.1,4173143621,155,,4173143627,141,78.7,4173143633,1,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413765,287,49,1,29,14,6tuibxq39fdryu8ou06wcm0q3,1,39.9,25.4,2023-04-08T17:00:40.909Z,2023-04-09T01:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413783,288,1,1,29,14,6tuibxq39fdryu8ou06wcm0q3,1,39.9,25.4,2023-04-08T17:00:40.972Z,2023-04-09T01:51:31Z,4174901033,178,,4173143891,141,3.4,4173143893,212,25.7,4173143889,140,59.8,4173143887,56,Right,4173143895,213,5.7,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413791,289,1,1,29,17,6tuibxq39fdryu8ou06wcm0q3,0,59.8,3.4,2023-04-08T17:00:43.708Z,2023-04-09T01:51:33Z,4173143943,213,1.1,4174901213,178,,4173143939,141,12.9,4173143935,56,Right,4173143937,140,63.2,4173143941,212,7.4,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413795,229,49,1,29,18,ap6blbxhq9elm62vw6tutzlwg,1,37.5,93.6,2023-04-08T17:00:44.512Z,2023-04-09T01:51:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413827,230,50,1,29,21,ap6blbxhq9elm62vw6tutzlwg,1,40.8,96.2,2023-04-08T17:00:47.555Z,2023-04-09T01:51:43Z,4173144137,56,Back,4173144139,286,,4173144321,233,290,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413849,290,7,1,29,21,6tuibxq39fdryu8ou06wcm0q3,0,59.2,3.8,2023-04-08T17:00:47.660Z,2023-04-09T01:51:45Z,4173144239,56,Right,4173144301,233,230,4174218627,383,,4174901777,178,,4173144241,285,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413853,231,1,1,29,22,ap6blbxhq9elm62vw6tutzlwg,1,39.6,96.3,2023-04-08T17:00:48.476Z,2023-04-09T01:51:50Z,4173144265,56,Back,4173144273,213,3.4,4173144271,212,8.7,4174902043,389,,4173144269,141,93.2,4173144267,140,31.6,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413877,232,1,1,29,23,ap6blbxhq9elm62vw6tutzlwg,1,31.6,93.2,2023-04-08T17:00:49.767Z,2023-04-09T01:51:53Z,4173144407,140,35.4,4173144417,213,5.5,4173144411,141,87.7,4173144403,56,Back,4174902275,178,,4173144415,212,5.5,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413921,233,1,1,29,25,ap6blbxhq9elm62vw6tutzlwg,1,37.5,85.9,2023-04-08T17:00:51.673Z,2023-04-09T01:51:56Z,4173144665,212,33.6,4173144663,141,37.9,4173144659,56,Back,4174902445,178,,4173144669,1,,4173144661,140,29.9,4173144667,213,4.5,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530413969,234,1,1,29,28,ap6blbxhq9elm62vw6tutzlwg,1,29.9,37.9,2023-04-08T17:00:54.346Z,2023-04-09T01:51:58Z,4173144889,212,17.3,4173144887,141,46.9,4174902615,178,,4173144885,140,14.5,4173144883,56,Back,4173144891,213,2.8,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414011,235,1,1,29,30,ap6blbxhq9elm62vw6tutzlwg,1,14.5,46.9,2023-04-08T17:00:56.795Z,2023-04-09T01:52:02Z,4173145131,56,Back,4173145137,212,10.8,4173145139,213,2.9,4174902807,178,,4173145133,140,4.6,4173145135,141,51.0,,,,,,,20f5apcbciifqyln8hp3cziwa,F. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414103,236,1,1,29,32,ap6blbxhq9elm62vw6tutzlwg,0,4.6,49.7,2023-04-08T17:00:58.163Z,2023-04-09T01:52:04Z,4173145605,212,43.7,4174902905,178,,4173145603,141,23.0,4173145601,140,42.5,4173145609,1,,4173145607,213,5.9,4173145597,157,,4173145599,56,Back,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414099,291,44,1,29,35,6tuibxq39fdryu8ou06wcm0q3,1,57.8,78.6,2023-04-08T17:01:01.787Z,2023-04-09T02:44:58Z,4173145581,56,Center,4173145583,286,,4173145741,233,237,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414125,237,44,1,29,35,ap6blbxhq9elm62vw6tutzlwg,0,42.2,21.4,2023-04-08T17:01:01.788Z,2023-04-09T01:52:07Z,4173145801,233,291,4173145717,56,Back,4173145719,285,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414143,292,1,1,29,35,6tuibxq39fdryu8ou06wcm0q3,1,58.7,79.3,2023-04-08T17:01:01.931Z,2023-04-09T02:44:58Z,4173145819,3,,4174903121,388,,4173145823,140,62.9,4173145827,212,8.9,4173145821,56,Left,4173145829,213,1.0,4173145825,141,90.6,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414145,293,49,1,29,37,6tuibxq39fdryu8ou06wcm0q3,1,62.9,90.6,2023-04-08T17:01:03.748Z,2023-04-09T01:52:13Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414159,294,1,1,29,40,6tuibxq39fdryu8ou06wcm0q3,1,58.8,89.2,2023-04-08T17:01:06.636Z,2023-04-09T01:52:16Z,4173145935,212,19.1,4174903445,178,,4173145933,141,88.6,4173145929,56,Back,4173145931,140,40.6,4173145937,213,3.2,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414225,295,1,1,29,42,6tuibxq39fdryu8ou06wcm0q3,1,40.6,88.6,2023-04-08T17:01:08.363Z,2023-04-09T01:52:20Z,4173146247,140,41.7,4173146249,141,71.6,4173146251,212,11.6,4174903611,178,,4173146253,213,4.8,4173146245,56,Back,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414259,296,1,1,29,45,6tuibxq39fdryu8ou06wcm0q3,1,55.3,65.5,2023-04-08T17:01:11.726Z,2023-04-09T01:52:22Z,4173146391,213,4.9,4173146383,140,56.9,4174903799,178,,4173146379,56,Center,4173146385,141,55.1,4173146389,212,7.3,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414275,297,1,1,29,47,6tuibxq39fdryu8ou06wcm0q3,1,56.4,61.2,2023-04-08T17:01:13.837Z,2023-04-09T01:52:25Z,4173146463,56,Center,4173146465,140,62.3,4174903921,178,,4173146471,213,0.8,4173146467,141,70.7,4173146469,212,9.0,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414327,298,1,1,29,49,6tuibxq39fdryu8ou06wcm0q3,1,62.3,70.7,2023-04-08T17:01:15.395Z,2023-04-09T01:52:28Z,4173146765,212,10.2,4173146757,56,Left,4173146763,141,85.5,4173146759,140,60.8,4173146769,213,1.7,4174904053,178,,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414375,299,1,1,29,53,6tuibxq39fdryu8ou06wcm0q3,1,61.9,79.2,2023-04-08T17:01:19.946Z,2023-04-09T01:52:31Z,4174904155,178,,4173147015,56,Center,4173147023,213,4.9,4173147021,212,9.6,4173147017,140,63.6,4173147019,141,65.3,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414425,300,1,1,29,56,6tuibxq39fdryu8ou06wcm0q3,1,62.5,57.7,2023-04-08T17:01:22.820Z,2023-04-09T01:52:33Z,4173147311,212,29.1,4173147309,141,16.1,4173147307,140,69.0,4174904231,178,,4173147305,56,Right,4173147313,213,4.9,,,,,,,74o97lnqpku6m9svks66qbend,A. Harroui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414463,301,1,1,29,58,6tuibxq39fdryu8ou06wcm0q3,1,69,16.1,2023-04-08T17:01:24.709Z,2023-04-09T01:52:35Z,4173147505,56,Center,4173147513,213,2.6,4173147509,141,24.7,4173147507,140,60.7,4174904353,178,,4173147511,212,10.5,,,,,,,5oge5fhmna0oduqvjisoa1djp,J. Toljan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530414495,302,1,1,30,1,6tuibxq39fdryu8ou06wcm0q3,1,60.7,29.1,2023-04-08T17:01:27.949Z,2023-04-09T01:48:26Z,4173147677,213,1.2,4173147671,140,64.5,4173147669,56,Center,4173147675,212,12.5,4174891103,178,,4173147673,141,46.5,,,,,,,ef4thhub6bsd2gtmltknkz8b9,M. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
