id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2501952495,357,43,2,51,41,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-29T12:47:08.852Z,2023-01-29T12:48:08Z,4001939737,144,49,,,,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952537,442,1,2,51,43,9dntj5dioj5ex52yrgwzxrq9l,0,45.9,29.7,2023-01-29T12:47:10.021Z,2023-01-29T21:15:20Z,4001936653,212,13.2,4001936647,56,Center,4001936655,213,1.0,4003635687,178,,4001936651,141,46.0,4001936649,140,52.7,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952521,441,43,2,51,43,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:47:10.910Z,2023-01-29T12:48:20Z,4001940467,144,49,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502287003,839,67,2,51,44,6tuibxq39fdryu8ou06wcm0q3,1,45,51.5,2023-01-29T12:47:11.250Z,2023-01-29T21:54:28Z,4003694347,233,1012,,,,,,,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502286999,1012,67,2,51,44,9dntj5dioj5ex52yrgwzxrq9l,0,55,48.5,2023-01-29T12:47:11.251Z,2023-01-29T21:42:28Z,4003694371,233,839,,,,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952533,359,8,2,51,44,6tuibxq39fdryu8ou06wcm0q3,1,47.8,52.4,2023-01-29T12:47:11.288Z,2023-01-29T21:54:28Z,4003324047,384,,4003642889,178,,4001936643,56,Back,,,,,,,,,,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952549,360,49,2,51,46,6tuibxq39fdryu8ou06wcm0q3,1,59.8,49.5,2023-01-29T12:47:13.157Z,2023-01-29T21:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952569,361,1,2,51,46,6tuibxq39fdryu8ou06wcm0q3,1,66,49.9,2023-01-29T12:47:13.215Z,2023-01-29T21:18:52Z,4001936781,140,71.7,4001936779,56,Center,4003643445,178,,4001936783,141,40.9,4001936785,212,8.6,4001936787,213,5.5,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952577,362,61,2,51,48,6tuibxq39fdryu8ou06wcm0q3,0,73.4,40.7,2023-01-29T12:47:15.451Z,2023-01-29T21:18:59Z,4003643699,178,,4001936833,56,Center,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952587,443,49,2,51,49,9dntj5dioj5ex52yrgwzxrq9l,1,29,62.3,2023-01-29T12:47:16.739Z,2023-01-29T21:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952659,444,1,2,51,49,9dntj5dioj5ex52yrgwzxrq9l,1,29,62.3,2023-01-29T12:47:16.774Z,2023-01-29T21:19:11Z,4001937251,56,Back,4001937255,141,82.0,4001937257,212,17.0,4003643989,178,,4001937261,213,0.9,4001937253,140,38.9,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952687,445,1,2,51,56,9dntj5dioj5ex52yrgwzxrq9l,1,41.1,94.1,2023-01-29T12:47:23.682Z,2023-01-29T21:19:18Z,4001937381,212,19.4,4003644183,178,,4001937379,141,68.1,4001937377,140,33.4,4001937375,56,Back,4001937383,213,4.3,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952751,446,1,2,51,59,9dntj5dioj5ex52yrgwzxrq9l,1,33.4,66.9,2023-01-29T12:47:26.722Z,2023-01-29T21:19:38Z,4001937669,141,36.4,4001937667,140,27.9,4001937671,212,21.5,4001937673,213,4.4,4001937665,56,Back,4003644939,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952775,447,1,2,52,4,9dntj5dioj5ex52yrgwzxrq9l,1,30.2,32.7,2023-01-29T12:47:31.543Z,2023-01-29T21:19:42Z,4001937779,141,27.3,4001937781,212,38.8,4001937775,56,Center,4001937785,1,,4001937777,140,67.0,4001937773,155,,4003645083,178,,4001937783,213,6.2,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952779,448,61,2,52,5,9dntj5dioj5ex52yrgwzxrq9l,0,67,27.1,2023-01-29T12:47:32.956Z,2023-01-29T21:19:55Z,4001937793,56,Center,4003645633,178,,4003645631,15,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952803,363,49,2,52,7,6tuibxq39fdryu8ou06wcm0q3,1,32.3,88.6,2023-01-29T12:47:34.373Z,2023-01-29T21:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952835,364,1,2,52,9,6tuibxq39fdryu8ou06wcm0q3,1,32.7,92.6,2023-01-29T12:47:36.679Z,2023-01-29T21:20:08Z,4003646089,178,,4001938037,140,42.1,4001938033,56,Back,4001938043,213,6.0,4001938039,141,88.4,4001938041,212,10.3,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502223735,674,3,2,52,10,6tuibxq39fdryu8ou06wcm0q3,0,39,87.6,2023-01-29T12:47:37.539Z,2023-01-29T21:20:14Z,4003327249,467,e2vtm1318mm61db2wtj4m5p79,4003327243,56,Back,4003646347,178,,4003327245,286,,4003327247,465,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952837,365,3,2,52,12,6tuibxq39fdryu8ou06wcm0q3,0,46.2,89.4,2023-01-29T12:47:39.559Z,2023-01-29T21:20:28Z,4001938047,56,Back,4001938231,233,449,4003646921,178,,4003326133,465,,4001938049,286,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952863,449,7,2,52,12,9dntj5dioj5ex52yrgwzxrq9l,0,53.8,10.6,2023-01-29T12:47:39.665Z,2023-01-29T21:20:34Z,4001938177,56,Right,4003326225,383,,4001938205,233,365,4003647107,178,,4001938179,285,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952849,366,61,2,52,12,6tuibxq39fdryu8ou06wcm0q3,1,45.4,91.1,2023-01-29T12:47:39.999Z,2023-01-29T21:20:39Z,4001938109,56,Back,4003647305,178,,,,,,,,,,,,,,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952885,450,49,2,52,13,9dntj5dioj5ex52yrgwzxrq9l,1,53.9,4.9,2023-01-29T12:47:40.565Z,2023-01-29T21:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952937,451,1,2,52,14,9dntj5dioj5ex52yrgwzxrq9l,1,53.9,4.9,2023-01-29T12:47:41.620Z,2023-01-29T21:20:49Z,4001938509,213,1.3,4001938501,56,Center,4003647641,178,,4001938503,140,57.9,4001938507,212,15.4,4001938505,141,26.7,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952939,452,4,2,52,19,9dntj5dioj5ex52yrgwzxrq9l,1,64.9,41.1,2023-01-29T12:47:46.134Z,2023-01-29T21:20:58Z,4001938525,286,,4001938517,13,,4001938523,152,,4001938519,295,,4001938589,233,367,4001938521,56,Center,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952951,367,4,2,52,19,6tuibxq39fdryu8ou06wcm0q3,0,35.1,58.9,2023-01-29T12:47:46.135Z,2023-01-29T21:20:58Z,4001938583,56,Back,4001938615,233,452,4001938587,285,,4001938585,152,,4001938579,13,,4001938581,295,,4003647937,178,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501953071,368,17,2,52,23,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-29T12:47:50.987Z,2023-01-29T21:21:01Z,4001939173,13,243,4001939171,393,,4001939169,31,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501953733,453,2,2,53,22,9dntj5dioj5ex52yrgwzxrq9l,1,65.5,36.7,2023-01-29T12:48:49.259Z,2023-01-29T21:21:07Z,4003648251,178,,4001942257,56,Center,4001942255,152,,4001942251,5,,4001942259,140,86.8,4003341647,343,3,4001942261,141,70.7,4003341415,7,eyra5urhrm92240e7qbll736d,9sxg58hszjq17avxgumftdu22,S. Tonali,,4003341417,1,4003341413,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955393,370,55,2,53,22,6tuibxq39fdryu8ou06wcm0q3,1,16.7,32.4,2023-01-29T12:48:49.260Z,2023-01-29T21:21:07Z,4001955003,343,3,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502225047,675,43,2,53,22,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-29T12:48:49.337Z,2023-01-29T18:32:23Z,4003339873,144,8,4003334883,15,0,4003334601,56,Back,4003334753,385,0,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501953785,454,43,2,53,24,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:48:51.486Z,2023-01-29T12:50:05Z,4001942535,141,56.4,4001942529,3,0,4001942537,212,5.3,4001942533,140,92.9,4001942539,213,1.0,4001942531,56,Center,4001946355,144,1,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955525,459,43,2,53,24,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:48:51.878Z,2023-01-29T18:32:19Z,4001950777,56,Center,4003339757,144,2,4001951113,7,98456,4001951145,3,0,4001950781,141,66.8,4001950779,140,92.3,4003330887,343,3,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501953921,369,43,2,53,25,6tuibxq39fdryu8ou06wcm0q3,1,0,0,2023-01-29T12:48:52.908Z,2023-01-29T12:51:21Z,4001943239,212,7.1,4001943241,213,4.0,4001950501,144,12,4001943233,56,Back,4001943243,15,0,4001943235,140,4.9,4001943237,141,43.1,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501953789,455,84,2,53,26,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:48:53.279Z,2023-01-29T12:51:14Z,4001945359,458,,4001944315,24,,4001945357,328,,4001950157,436,16,4001944327,375,53:25.853,4001945363,231,51.4,4001949461,343,2,4001945361,230,99.0,eyra5urhrm92240e7qbll736d,A. Rebić,,4001942557,56,4001945351,102,46.2,4001944319,61,4001944323,374,4001945355,108,,4001944317,20,4001948211,214,,4001945353,103,4.4,4001945347,80,,,,,,Center,2023-01-29 12:48:52.857,,,,,
2501955185,456,27,2,54,25,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:49:52.031Z,2023-01-29T21:22:04Z,4001949211,207,,4001949213,364,,4001949209,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955261,457,65,2,55,27,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:50:54.044Z,2023-01-29T21:22:22Z,4001949537,365,455,4001949535,329,,4001949857,336,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955325,458,28,2,55,28,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:50:55.405Z,2023-01-29T21:22:37Z,4001949847,55,456,4001949845,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955671,371,1,2,56,12,6tuibxq39fdryu8ou06wcm0q3,1,13.2,41.3,2023-01-29T12:51:39.460Z,2023-01-29T21:22:44Z,4001951583,141,19.7,4003651289,178,,4001951573,5,,4001951577,241,,4001951585,212,49.6,4001951575,155,,4001951587,213,6.0,4001951581,140,58.3,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,4001951589,1,4001951579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228179,676,1,2,56,15,6tuibxq39fdryu8ou06wcm0q3,0,54.8,10.4,2023-01-29T12:51:42.062Z,2023-01-29T21:22:51Z,4003651551,388,,4003352073,56,Right,4003352077,141,11.3,4003352075,140,58.6,4003352081,213,0.2,4003352071,168,,4003352079,212,4.0,4003352069,3,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955697,460,1,2,56,15,9dntj5dioj5ex52yrgwzxrq9l,1,39.9,76.3,2023-01-29T12:51:42.160Z,2023-01-29T21:22:56Z,4001951707,213,0.6,4001951705,212,19.9,4001951697,3,,4001951703,141,92.1,4001951699,56,Left,4003651691,388,,4001951701,140,55.9,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955699,461,49,2,56,16,9dntj5dioj5ex52yrgwzxrq9l,1,55.9,91.7,2023-01-29T12:51:43.215Z,2023-01-29T21:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955715,462,1,2,56,17,9dntj5dioj5ex52yrgwzxrq9l,1,55.9,91.7,2023-01-29T12:51:44.436Z,2023-01-29T21:23:07Z,4003652045,178,,4001951753,212,12.6,4001951747,56,Back,4001951755,213,3.8,4001951751,141,80.8,4001951749,140,46.2,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955725,463,1,2,56,18,9dntj5dioj5ex52yrgwzxrq9l,1,46.2,80.8,2023-01-29T12:51:45.364Z,2023-01-29T21:23:11Z,4003652149,178,,4001951797,56,Left,4001951807,212,20.9,4001951799,140,66.0,4001951811,213,0.1,4001951803,141,84.4,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955775,464,1,2,56,19,9dntj5dioj5ex52yrgwzxrq9l,0,66,84.4,2023-01-29T12:51:46.131Z,2023-01-29T21:23:21Z,4001951985,56,Center,4001951987,140,61.7,4001951991,212,6.0,4001951989,141,78.7,4001951993,213,3.9,4003652463,388,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502288547,883,67,2,56,20,6tuibxq39fdryu8ou06wcm0q3,1,44.3,22.2,2023-01-29T12:51:47.731Z,2023-01-29T21:54:28Z,4003702421,233,1072,,,,,,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502288545,1072,67,2,56,20,9dntj5dioj5ex52yrgwzxrq9l,0,55.7,77.8,2023-01-29T12:51:47.732Z,2023-01-29T21:46:34Z,4003702429,233,883,,,,,,,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959753,408,8,2,56,20,6tuibxq39fdryu8ou06wcm0q3,1,47.1,29.2,2023-01-29T12:51:47.819Z,2023-01-29T21:54:29Z,4001969779,56,Back,4003353633,383,,4003652737,178,,,,,,,,,,,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955805,465,1,2,56,23,9dntj5dioj5ex52yrgwzxrq9l,1,52.3,55.5,2023-01-29T12:51:50.652Z,2023-01-29T21:23:40Z,4003653123,388,,4001952089,141,47.2,4001952093,213,3.8,4001952087,140,45.0,4001952085,56,Back,4001952091,212,9.5,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955889,466,1,2,56,26,9dntj5dioj5ex52yrgwzxrq9l,1,45.9,47.2,2023-01-29T12:51:53.132Z,2023-01-29T21:23:46Z,4003653265,178,,4001952505,56,Back,4001952511,212,17.3,4001952507,140,44.0,4001952513,213,1.7,4001952509,141,72.4,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955939,467,1,2,56,31,9dntj5dioj5ex52yrgwzxrq9l,1,44.6,79.3,2023-01-29T12:51:58.747Z,2023-01-29T21:23:50Z,4003653397,178,,4001952749,141,62.9,4001952751,212,27.7,4001952747,140,20.5,4001952753,213,3.6,4001952745,56,Back,,,,,,,enqcaecpt5hy0qv9x5pzmkjc9,M. Gabbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955975,468,1,2,56,37,9dntj5dioj5ex52yrgwzxrq9l,1,24.7,62.4,2023-01-29T12:52:04.686Z,2023-01-29T21:23:53Z,4003653527,178,,4001952895,141,30.6,4001952901,212,50.1,4001952909,1,,4001952889,140,67.7,4001952881,157,,4001952905,213,5.8,4001952885,56,Center,7kph61hobc93t2c2tl8l5j105,C. Tătărușanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228897,817,44,2,56,40,9dntj5dioj5ex52yrgwzxrq9l,1,69.3,32,2023-01-29T12:52:07.298Z,2023-01-29T21:54:29Z,4003355899,56,Center,4003355901,286,,4003495279,233,677,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502228905,677,44,2,56,40,6tuibxq39fdryu8ou06wcm0q3,0,30.7,68,2023-01-29T12:52:07.299Z,2023-01-29T21:24:08Z,4003355941,285,,4003355939,56,Back,4003495283,233,817,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501955991,469,1,2,56,40,9dntj5dioj5ex52yrgwzxrq9l,1,67.7,30.6,2023-01-29T12:52:07.324Z,2023-01-29T21:54:29Z,4001952973,56,Center,4001952977,141,43.0,4001952975,140,70.1,4001952981,213,1.3,4001952979,212,8.8,4001952971,3,,4003654267,388,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956035,470,1,2,56,42,9dntj5dioj5ex52yrgwzxrq9l,1,70.2,43.6,2023-01-29T12:52:09.720Z,2023-01-29T21:24:21Z,4001953657,210,15,4001953173,56,Center,4001953183,213,1.1,4003654535,178,,4001953175,140,73.8,4001953179,141,56.0,4001953181,212,9.2,,,,eyra5urhrm92240e7qbll736d,A. Rebić,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956041,471,15,2,56,45,9dntj5dioj5ex52yrgwzxrq9l,1,76.8,61.6,2023-01-29T12:52:12.372Z,2023-01-29T21:24:22Z,4001953679,147,51.4,4001953663,29,,4001953677,146,97.2,4002140311,77,,4001953353,233,372,4001953213,56,Center,4001953671,102,52.2,4003654669,178,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,4001953345,72,4001953673,103,25.3,4001953667,55,4001953211,18,4001953675,215,,4001953209,22,,,,,,,,,,,,,470,,,,,,,
2501956061,372,10,2,56,46,6tuibxq39fdryu8ou06wcm0q3,1,3.8,47.6,2023-01-29T12:52:13.119Z,2023-01-29T21:24:31Z,4003357681,378,,4001953363,233,471,4001953315,178,,4001953317,182,,4001953311,173,,4001953319,56,Back,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956065,373,52,2,56,47,6tuibxq39fdryu8ou06wcm0q3,1,3,47,2023-01-29T12:52:14.178Z,2023-01-29T21:24:34Z,4003357955,377,,4003655217,178,,,,,,,,,,,,,,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956171,374,1,2,56,49,6tuibxq39fdryu8ou06wcm0q3,1,7.3,46.6,2023-01-29T12:52:16.113Z,2023-01-29T21:24:37Z,4001953853,140,19.2,4003655327,178,,4001953857,212,28.9,4001953855,141,84.9,4001953859,213,1.1,4001953851,56,Back,4003358613,287,,4001953849,123,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956181,375,1,2,56,55,6tuibxq39fdryu8ou06wcm0q3,1,37.4,89.1,2023-01-29T12:52:22.752Z,2023-01-29T21:24:44Z,4001953903,212,29.1,4001953899,140,63.7,4001953905,213,6.0,4003655517,178,,4001953901,141,75.7,4001953897,56,Center,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956189,376,1,2,56,56,6tuibxq39fdryu8ou06wcm0q3,0,64.1,74.5,2023-01-29T12:52:24.002Z,2023-01-29T21:24:50Z,4001953933,213,0.5,4001953929,141,81.4,4003655659,178,,4001953931,212,9.7,4001953925,56,Left,4001953927,140,72.2,,,,,,,f2p5457ilcfrtzhe343whhkut,G. Defrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956187,472,8,2,56,57,9dntj5dioj5ex52yrgwzxrq9l,1,34.2,22.4,2023-01-29T12:52:24.915Z,2023-01-29T21:24:54Z,4001953919,56,Back,4003359053,384,,4003655787,178,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956219,473,49,2,57,0,9dntj5dioj5ex52yrgwzxrq9l,1,34.1,44.6,2023-01-29T12:52:27.641Z,2023-01-29T21:24:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956255,474,2,2,57,0,9dntj5dioj5ex52yrgwzxrq9l,1,34.1,44.6,2023-01-29T12:52:27.698Z,2023-01-29T21:25:04Z,4001954765,7,eyra5urhrm92240e7qbll736d,4001954281,56,Center,4001954285,141,28.3,4003656185,178,,4001954291,1,,4001954283,140,71.7,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956279,377,55,2,57,0,6tuibxq39fdryu8ou06wcm0q3,1,27.4,73.8,2023-01-29T12:52:27.699Z,2023-01-29T21:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956273,475,43,2,57,5,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-01-29T12:52:32.436Z,2023-01-29T12:52:42Z,4001954377,56,Center,4001954379,286,0,4001954427,233,377,4001954821,144,44,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501956487,378,1,2,57,21,6tuibxq39fdryu8ou06wcm0q3,1,32.8,86.8,2023-01-29T12:52:48.202Z,2023-01-29T21:25:09Z,4001955249,141,95.7,4001955241,56,Back,4001955257,213,0.6,4003656351,178,,4001955233,5,,4001955237,241,,4001955245,140,41.8,4001955253,212,11.2,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
