id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2469834489,149,1,1,11,52,gi0l1habji5hpgar77dl5jqe,1,37.2,33.9,2022-10-09T16:11:56.482Z,2022-10-10T01:20:02Z,3832558017,212,25.4,3832558013,140,40.7,3832558019,213,1.4,3832558015,141,70.9,3834298241,178,,3832558011,56,Back,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834561,150,1,1,12,1,gi0l1habji5hpgar77dl5jqe,1,58.2,72.9,2022-10-09T16:12:05.522Z,2022-10-10T01:20:09Z,3832558383,140,63.1,3832558389,213,5.5,3832558385,141,65.8,3832558387,212,7.1,3834298321,178,,3832558381,56,Center,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834605,151,1,1,12,5,gi0l1habji5hpgar77dl5jqe,1,71.2,47.6,2022-10-09T16:12:09.861Z,2022-10-10T01:20:20Z,3832558613,56,Right,3832558627,213,4.6,3832558625,212,20.2,3832558617,140,68.2,3834298575,178,,3832558621,141,18.2,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834747,152,1,1,12,8,gi0l1habji5hpgar77dl5jqe,1,68.6,17.6,2022-10-09T16:12:11.917Z,2022-10-10T01:20:26Z,3832559307,140,84.0,3832559309,141,27.7,3832559311,212,17.6,3832559305,56,Center,3832559313,213,0.4,3834298701,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834785,153,1,1,12,15,gi0l1habji5hpgar77dl5jqe,1,76.9,21.8,2022-10-09T16:12:19.012Z,2022-10-10T01:20:33Z,3832559561,141,9.8,3832559559,140,70.8,3834298895,178,,3832559565,213,4.0,3832559557,56,Right,3832559563,212,10.4,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834805,154,1,1,12,17,gi0l1habji5hpgar77dl5jqe,1,71.2,9.8,2022-10-09T16:12:20.917Z,2022-10-10T01:20:42Z,3832559679,141,5.9,3832559675,56,Right,3832559683,213,6.0,3834299093,178,,3832559677,140,79.6,3832559681,212,9.2,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834827,155,1,1,12,19,gi0l1habji5hpgar77dl5jqe,1,79.5,5.9,2022-10-09T16:12:22.883Z,2022-10-10T01:20:48Z,3834299255,178,,3832559817,140,72.8,3832559823,213,2.2,3832559815,56,Right,3832559821,212,12.1,3832559819,141,20.4,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834883,156,1,1,12,20,gi0l1habji5hpgar77dl5jqe,1,72.8,20.4,2022-10-09T16:12:24.101Z,2022-10-10T01:20:55Z,3832560121,213,4.0,3832560113,56,Right,3832560119,212,8.5,3834299413,178,,3832560115,140,67.5,3832560117,141,10.9,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834931,157,1,1,12,24,gi0l1habji5hpgar77dl5jqe,1,68,14.4,2022-10-09T16:12:27.892Z,2022-10-10T01:21:00Z,3832560379,213,1.8,3832560373,140,62.8,3834299515,178,,3832560375,141,49.9,3832560377,212,24.7,3832560371,56,Center,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469834959,158,1,1,12,27,gi0l1habji5hpgar77dl5jqe,1,63.5,49.9,2022-10-09T16:12:31.552Z,2022-10-10T01:21:09Z,3834299789,178,,3832560541,141,41.0,3832560545,213,5.1,3832560539,140,65.8,3832560543,212,6.5,3832560537,56,Center,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835045,159,1,1,12,29,gi0l1habji5hpgar77dl5jqe,1,66.1,37.9,2022-10-09T16:12:32.981Z,2022-10-10T01:21:17Z,3832561043,56,Right,3832561049,212,12.1,3832561045,140,66.5,3832561051,213,4.7,3832561047,141,20.1,3834299979,178,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835077,160,1,1,12,34,gi0l1habji5hpgar77dl5jqe,1,77.7,18.3,2022-10-09T16:12:38.011Z,2022-10-10T01:21:26Z,3832561221,56,Center,3832561237,213,2.5,3832561227,141,23.6,3832561223,140,73.4,3832561231,212,5.8,3834300217,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835097,161,1,1,12,35,gi0l1habji5hpgar77dl5jqe,1,72.5,23.7,2022-10-09T16:12:39.692Z,2022-10-10T01:21:30Z,3832561331,56,Center,3834300289,178,,3832561339,213,1.6,3832561333,140,72.3,3832561335,141,30.9,3832561337,212,4.9,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835117,162,1,1,12,36,gi0l1habji5hpgar77dl5jqe,1,72.3,30.9,2022-10-09T16:12:39.983Z,2022-10-10T01:21:33Z,3834300381,178,,3832561429,212,4.6,3832561431,213,5.7,3832561423,140,76.0,3832561419,56,Center,3832561427,141,27.3,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835137,163,1,1,12,37,gi0l1habji5hpgar77dl5jqe,1,76.9,25.2,2022-10-09T16:12:40.983Z,2022-10-10T01:21:38Z,3834300505,178,,3832561551,56,Right,3832561557,212,11.4,3832561559,213,4.0,3832561553,140,69.8,3832561555,141,12.5,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835157,164,1,1,12,39,gi0l1habji5hpgar77dl5jqe,1,69.8,12.3,2022-10-09T16:12:42.994Z,2022-10-10T01:21:43Z,3832561651,212,8.3,3832561647,141,1.4,3832561643,56,Right,3832561645,140,73.4,3832561655,213,5.2,3834300653,178,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835203,165,1,1,12,39,gi0l1habji5hpgar77dl5jqe,1,73.4,1.4,2022-10-09T16:12:43.233Z,2022-10-10T01:21:47Z,3832561907,213,2.3,3832561903,141,10.1,3832561905,212,7.8,3832561899,56,Right,3832561901,140,68.6,3834300761,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835233,166,1,1,12,42,gi0l1habji5hpgar77dl5jqe,1,66.4,14,2022-10-09T16:12:45.942Z,2022-10-10T01:21:51Z,3832562081,141,30.9,3832562077,56,Center,3832562085,213,1.1,3832562079,140,71.6,3834300851,178,,3832562083,212,12.7,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835251,167,1,1,12,43,gi0l1habji5hpgar77dl5jqe,1,70.5,25,2022-10-09T16:12:47.692Z,2022-10-10T01:21:57Z,3832562181,212,3.6,3832562175,56,Center,3832562183,213,5.9,3832562179,141,22.8,3834301027,178,,3832562177,140,73.6,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470025221,977,3,1,12,45,gi0l1habji5hpgar77dl5jqe,0,74.7,21,2022-10-09T16:12:49.232Z,2022-10-10T01:22:03Z,3834301175,178,,3833614971,464,,3833614969,286,,3833614967,56,Right,3833614973,467,5m5qyz18o5hmta6mh4zk57sh5,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835277,168,43,1,12,45,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-09T16:12:49.392Z,2022-10-09T16:12:53Z,3832562517,144,3,3832562329,286,0,3832562327,56,Center,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835279,169,4,1,12,45,gi0l1habji5hpgar77dl5jqe,1,76.6,23.2,2022-10-09T16:12:49.755Z,2022-10-10T01:22:09Z,3832562331,13,,3832562337,265,,3832562441,233,71,3832562335,152,,3832562333,56,Center,3832562339,286,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469835285,71,4,1,12,45,af91jdcs6x0bqkmdb78rokod2,0,23.4,76.8,2022-10-09T16:12:49.756Z,2022-10-10T01:22:09Z,3834301385,178,,3832562365,265,,3832562363,152,,3832562359,13,,3832562367,285,,3832562469,233,169,3832562361,56,Back,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836645,170,1,1,13,53,gi0l1habji5hpgar77dl5jqe,1,78.1,23.9,2022-10-09T16:13:57.440Z,2022-10-10T01:22:13Z,3832569835,213,1.5,3832569833,212,26.7,3832569829,140,80.5,3832569823,5,,3832569831,141,63.0,3832569825,152,,3834301477,178,,3832569827,56,Center,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836659,171,81,1,13,55,gi0l1habji5hpgar77dl5jqe,0,80.5,63,2022-10-09T16:13:59.152Z,2022-10-10T01:22:22Z,3832569879,380,,3832570519,362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836863,72,68,1,14,16,af91jdcs6x0bqkmdb78rokod2,0,0,0,2022-10-09T16:14:20.871Z,2022-10-10T01:22:29Z,3832571061,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836867,172,68,1,14,17,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-09T16:14:21.249Z,2022-10-10T01:22:34Z,3833617463,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836919,173,1,1,14,18,gi0l1habji5hpgar77dl5jqe,1,71.4,67.8,2022-10-09T16:14:21.954Z,2022-10-10T01:22:41Z,3832571307,56,Center,3834302089,178,,3832571311,141,71.9,3832571309,140,55.0,3832571313,212,17.4,3832571315,213,3.0,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836939,174,1,1,14,19,gi0l1habji5hpgar77dl5jqe,1,52.7,73.5,2022-10-09T16:14:23.867Z,2022-10-10T01:23:11Z,3834302557,178,,3832571457,141,87.4,3832571461,213,0.9,3832571459,212,12.4,3832571453,56,Left,3832571455,140,60.3,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836967,175,1,1,14,22,gi0l1habji5hpgar77dl5jqe,1,58.5,74.6,2022-10-09T16:14:26.761Z,2022-10-10T01:23:15Z,3832571623,212,11.2,3832571617,56,Center,3832571625,213,0.0,3834302625,178,,3832571619,140,69.2,3832571621,141,75.2,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469836991,176,1,1,14,24,gi0l1habji5hpgar77dl5jqe,1,66.4,77.6,2022-10-09T16:14:28.562Z,2022-10-10T01:23:30Z,3832571739,141,68.8,3832571743,213,4.1,3832571735,56,Center,3832571737,140,62.3,3834302853,178,,3832571741,212,7.4,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837035,177,1,1,14,25,gi0l1habji5hpgar77dl5jqe,0,63.6,71.1,2022-10-09T16:14:29.576Z,2022-10-10T01:23:37Z,3832571953,1,,3832571949,212,39.9,3834302975,178,,3832571943,56,Center,3832571945,140,100.0,3832571947,141,78.1,3832571951,213,0.1,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837015,73,5,1,14,28,af91jdcs6x0bqkmdb78rokod2,1,-1,23.5,2022-10-09T16:14:32.623Z,2022-10-10T01:23:42Z,3832572021,233,178,3832571851,56,Back,3832571853,346,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837043,178,5,1,14,28,gi0l1habji5hpgar77dl5jqe,0,101,76.5,2022-10-09T16:14:32.623Z,2022-10-10T01:23:41Z,3832571987,56,Center,3832571989,346,,3832572051,233,73,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837517,74,1,1,14,57,af91jdcs6x0bqkmdb78rokod2,0,5.1,47.2,2022-10-09T16:15:00.913Z,2022-10-10T01:23:46Z,3832574717,213,0.1,3832574723,74,,3832574715,212,63.6,3832574719,1,,3832574713,141,59.3,3832574709,56,Center,3832574711,140,65.2,3832574707,124,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837527,179,44,1,15,1,gi0l1habji5hpgar77dl5jqe,1,33.2,39.3,2022-10-09T16:15:05.110Z,2022-10-10T01:41:35Z,3832574773,56,Back,3832574775,285,,3832574833,233,75,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837533,75,44,1,15,1,af91jdcs6x0bqkmdb78rokod2,0,66.8,60.7,2022-10-09T16:15:05.111Z,2022-10-10T01:04:13Z,3832574783,286,,3832574781,56,Center,3832574899,233,179,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837537,180,1,1,15,1,gi0l1habji5hpgar77dl5jqe,0,31.7,37.9,2022-10-09T16:15:05.149Z,2022-10-10T01:41:35Z,3832574801,140,32.4,3834280161,388,,3832574803,141,38.0,3832574805,212,0.7,3832574799,56,Back,3832574797,3,,3832574807,213,0.1,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837547,76,61,1,15,1,af91jdcs6x0bqkmdb78rokod2,1,65.2,59.3,2022-10-09T16:15:05.152Z,2022-10-10T01:04:35Z,3832574881,56,Center,3834280457,15,,3834280459,388,,,,,,,,,,,,,,,,,74g3ef24ctcgw1kee77d3acr8,F. Afena-Gyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837601,181,4,1,15,3,gi0l1habji5hpgar77dl5jqe,1,45.6,36.1,2022-10-09T16:15:07.035Z,2022-10-10T01:04:45Z,3832575187,152,,3832575183,294,,3832575189,286,,3832575185,56,Back,3832575181,13,,3832575315,233,77,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837613,77,4,1,15,3,af91jdcs6x0bqkmdb78rokod2,0,54.4,63.9,2022-10-09T16:15:07.036Z,2022-10-10T01:04:45Z,3834280685,388,,3832575253,285,,3832575379,233,181,3832575245,13,,3832575249,56,Center,3832575251,152,,3832575247,294,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469837877,182,1,1,15,14,gi0l1habji5hpgar77dl5jqe,1,51.2,32.4,2022-10-09T16:15:18.462Z,2022-10-10T01:05:01Z,3832576641,152,,3832576643,56,Back,3834281009,178,,3832576649,212,15.9,3832576639,5,,3832576645,140,36.1,3832576647,141,33.3,3832576651,213,3.1,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838005,183,1,1,15,18,gi0l1habji5hpgar77dl5jqe,1,42.8,34.9,2022-10-09T16:15:21.994Z,2022-10-10T01:05:06Z,3832577359,140,43.7,3832577363,212,30.2,3832577357,56,Back,3834281149,178,,3832577365,213,1.5,3832577361,141,79.3,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838011,184,1,1,15,26,gi0l1habji5hpgar77dl5jqe,1,73.9,88,2022-10-09T16:15:29.885Z,2022-10-10T01:05:14Z,3832577405,141,92.4,3832577409,213,0.8,3832577403,140,76.7,3832577407,212,4.2,3834281247,178,,3832577401,56,Left,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838063,185,1,1,15,26,gi0l1habji5hpgar77dl5jqe,1,79.3,96.6,2022-10-09T16:15:30.663Z,2022-10-10T01:05:21Z,3832577721,56,Left,3832577727,212,10.8,3834281319,178,,3832577723,140,88.9,3832577729,213,5.9,3832577725,141,90.9,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838065,186,3,1,15,28,gi0l1habji5hpgar77dl5jqe,0,87.6,86.9,2022-10-09T16:15:32.050Z,2022-10-10T01:05:27Z,3833642517,465,,3832577737,286,,3834281425,178,,3832577739,211,,3832577735,56,Left,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838055,78,5,1,15,29,af91jdcs6x0bqkmdb78rokod2,1,-1.1,11.2,2022-10-09T16:15:33.251Z,2022-10-10T01:05:32Z,3832577707,346,,3832577837,233,187,3832577705,56,Back,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838077,187,5,1,15,29,gi0l1habji5hpgar77dl5jqe,0,101.1,88.8,2022-10-09T16:15:33.251Z,2022-10-10T01:05:32Z,3832577789,56,Left,3832577853,233,78,3832577791,346,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838639,79,1,1,16,2,af91jdcs6x0bqkmdb78rokod2,0,5.5,46.1,2022-10-09T16:16:06.121Z,2022-10-10T01:05:38Z,3832580887,212,62.6,3832580889,213,5.9,3832580883,140,61.3,3832580895,74,,3832580885,141,13.7,3832580879,124,,3832580881,56,Right,3832580891,1,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838665,188,44,1,16,6,gi0l1habji5hpgar77dl5jqe,1,37.7,85.6,2022-10-09T16:16:10.147Z,2022-10-10T01:41:36Z,3832581037,233,80,3832581035,56,Back,3832581041,285,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838649,80,44,1,16,6,af91jdcs6x0bqkmdb78rokod2,0,62.3,14.4,2022-10-09T16:16:10.148Z,2022-10-10T01:05:52Z,3832581109,233,188,3832580945,286,,3832580943,56,Right,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838677,189,1,1,16,6,gi0l1habji5hpgar77dl5jqe,0,34.7,83.5,2022-10-09T16:16:10.203Z,2022-10-10T01:41:36Z,3832581135,213,5.3,3832581133,212,11.2,3834281989,388,,3832581131,141,69.6,3832581129,140,40.4,3832581125,3,,3832581127,56,Back,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838703,81,44,1,16,8,af91jdcs6x0bqkmdb78rokod2,1,58.4,30.9,2022-10-09T16:16:12.282Z,2022-10-10T01:41:36Z,3832581259,56,Center,3832581261,286,,3832581327,233,190,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838689,190,44,1,16,8,gi0l1habji5hpgar77dl5jqe,0,41.6,69.1,2022-10-09T16:16:12.283Z,2022-10-10T01:06:04Z,3832581361,233,81,3832581209,285,,3832581207,56,Back,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838727,82,1,1,16,8,af91jdcs6x0bqkmdb78rokod2,0,57.3,31.3,2022-10-09T16:16:12.317Z,2022-10-10T01:41:37Z,3832581375,3,,3832581383,212,6.8,3832581379,140,51.7,3832581385,213,2.6,3834282307,388,,3832581377,56,Center,3832581381,141,36.4,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838715,191,49,1,16,9,gi0l1habji5hpgar77dl5jqe,1,46.1,59.3,2022-10-09T16:16:13.396Z,2022-10-10T01:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838733,192,1,1,16,9,gi0l1habji5hpgar77dl5jqe,0,46.7,60.2,2022-10-09T16:16:13.404Z,2022-10-10T01:06:23Z,3834282677,178,,3832581421,140,51.9,3832581419,56,Center,3832581427,213,1.1,3832581417,155,,3832581423,141,74.2,3832581425,212,11.0,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470145971,726,67,1,16,11,af91jdcs6x0bqkmdb78rokod2,1,45.9,21.9,2022-10-09T16:16:15.527Z,2022-10-10T01:41:37Z,3834313117,233,1285,,,,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470145969,1285,67,1,16,11,gi0l1habji5hpgar77dl5jqe,0,54.1,78.1,2022-10-09T16:16:15.528Z,2022-10-10T01:38:02Z,3834313125,233,726,,,,,,,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838747,83,8,1,16,11,af91jdcs6x0bqkmdb78rokod2,1,46,20.7,2022-10-09T16:16:15.554Z,2022-10-10T01:41:38Z,3832581469,56,Back,3833660977,384,,3834282879,389,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838755,193,61,1,16,11,gi0l1habji5hpgar77dl5jqe,1,52.1,74.2,2022-10-09T16:16:15.588Z,2022-10-10T01:06:42Z,3834282929,178,,3832581513,56,Center,,,,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838863,194,1,1,16,14,gi0l1habji5hpgar77dl5jqe,1,54.5,66.9,2022-10-09T16:16:18.655Z,2022-10-10T01:06:57Z,3832582067,140,64.6,3832582071,212,14.3,3832582065,56,Center,3832582069,141,52.7,3834283161,178,,3832582073,213,5.5,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470146029,727,83,1,16,17,af91jdcs6x0bqkmdb78rokod2,1,36.8,55.7,2022-10-09T16:16:21.248Z,2022-10-10T01:38:25Z,3834313321,399,440668,,,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469838873,195,3,1,16,18,gi0l1habji5hpgar77dl5jqe,0,68.2,28.5,2022-10-09T16:16:22.177Z,2022-10-10T01:07:15Z,3834283483,178,,3833661697,464,,3832582109,56,Center,3832582243,233,84,3832582111,286,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
