id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2456010243,62,1,1,11,8,2tk2l9sgktwc9jhzqdd4mpdtb,0,48.5,22.4,2022-09-04T18:56:17.733Z,2022-09-05T03:30:09Z,3759023239,212,45.8,3759023237,141,73.2,3759023233,56,Center,3759023235,140,77.2,3759023243,213,0.9,3759023245,1,,3760071643,178,,3759023231,155,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010241,107,8,1,11,9,dxq76zcvnokq07cszdx0i6kve,1,23.5,32.8,2022-09-04T18:56:19.533Z,2022-09-05T03:30:14Z,3759023229,56,Back,3760071705,388,,3759744677,385,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010277,63,5,1,11,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,77.4,101.1,2022-09-04T18:56:22.536Z,2022-09-05T03:30:18Z,3759023401,56,Left,3759023403,347,,3759023417,233,108,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010247,108,5,1,11,12,dxq76zcvnokq07cszdx0i6kve,0,22.6,-1.1,2022-09-04T18:56:22.536Z,2022-09-05T03:30:19Z,3759023467,233,63,3759023267,347,,3759023265,56,Back,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010325,64,1,1,11,17,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.2,100,2022-09-04T18:56:27.455Z,2022-09-05T03:30:21Z,3759023671,56,Left,3759023673,140,77.6,3759023669,107,,3759023675,141,89.4,3759023677,212,8.1,3759023679,213,4.6,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010331,65,1,1,11,18,2tk2l9sgktwc9jhzqdd4mpdtb,0,77.6,89.4,2022-09-04T18:56:28.307Z,2022-09-05T03:30:26Z,3759023715,213,1.6,3759023713,212,3.5,3760071831,178,,3759023709,140,77.6,3759023711,141,94.5,3759023707,56,Left,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010343,109,1,1,11,19,dxq76zcvnokq07cszdx0i6kve,1,30.1,9.1,2022-09-04T18:56:29.205Z,2022-09-05T03:30:31Z,3760071883,178,,3759023789,140,34.8,3759023791,141,12.3,3759023787,56,Back,3759023795,213,0.4,3759023793,212,5.4,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201897,861,43,1,11,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-04T18:56:29.285Z,2022-09-05T03:57:39Z,3760090335,178,0,3760090379,144,82,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201905,863,43,1,11,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-04T18:56:29.326Z,2022-09-05T03:57:47Z,3760090463,178,0,3760090477,144,82,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201909,865,43,1,11,19,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-04T18:56:29.356Z,2022-09-05T03:57:51Z,3760090523,144,82,3760090497,178,0,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201925,866,43,1,11,20,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-04T18:56:30.125Z,2022-09-05T03:57:57Z,3760090583,178,0,3760090611,144,82,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010349,110,49,1,11,20,dxq76zcvnokq07cszdx0i6kve,1,34.7,12.3,2022-09-04T18:56:30.536Z,2022-09-05T03:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010379,111,1,1,11,23,dxq76zcvnokq07cszdx0i6kve,1,33.7,11.6,2022-09-04T18:56:32.618Z,2022-09-05T03:30:37Z,3759023997,212,9.0,3759023993,140,40.1,3759023995,141,2.8,3760071949,178,,3759023999,213,5.6,3759023991,56,Back,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010393,112,1,1,11,23,dxq76zcvnokq07cszdx0i6kve,0,38.2,2.9,2022-09-04T18:56:33.457Z,2022-09-05T03:30:39Z,3759024105,56,Back,3760071967,178,,3759024109,140,43.0,3759024119,213,1.3,3759024115,212,22.1,3759024113,141,34.5,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010403,66,49,1,11,25,2tk2l9sgktwc9jhzqdd4mpdtb,1,56.6,64.5,2022-09-04T18:56:34.862Z,2022-09-05T03:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010459,67,1,1,11,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,53.9,49.7,2022-09-04T18:56:39.692Z,2022-09-05T03:30:44Z,3759024471,212,9.3,3760071999,178,,3759024467,140,55.1,3759024463,56,Center,3759024469,141,63.2,3759024473,213,1.4,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010489,68,1,1,11,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,53,57,2022-09-04T18:56:41.357Z,2022-09-05T03:30:46Z,3759024665,56,Back,3759024667,140,45.3,3760072029,178,,3759024669,141,77.9,3759024673,213,2.1,3759024671,212,16.4,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010525,69,1,1,11,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,55.2,76.7,2022-09-04T18:56:45.788Z,2022-09-05T03:30:49Z,3759024891,56,Back,3759024897,212,10.8,3759024893,140,48.3,3759024895,141,65.0,3760072081,178,,3759024899,213,4.0,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010543,70,1,1,11,40,2tk2l9sgktwc9jhzqdd4mpdtb,0,55.7,66.9,2022-09-04T18:56:49.952Z,2022-09-05T03:30:52Z,3759024997,140,86.6,3759025005,1,,3759024993,56,Left,3759025003,213,0.6,3759024999,141,100.0,3759025001,212,39.9,3760072109,178,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010549,71,5,1,11,43,2tk2l9sgktwc9jhzqdd4mpdtb,0,82.2,101,2022-09-04T18:56:52.735Z,2022-09-05T03:30:54Z,3759025029,347,,3759025523,233,113,3759025027,56,Left,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010631,113,5,1,11,43,dxq76zcvnokq07cszdx0i6kve,1,17.8,-1,2022-09-04T18:56:52.735Z,2022-09-05T03:30:53Z,3759025501,56,Back,3759025507,233,71,3759025503,347,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010641,114,1,1,11,53,dxq76zcvnokq07cszdx0i6kve,0,23.5,0,2022-09-04T18:57:02.931Z,2022-09-05T03:30:56Z,3759025549,140,38.3,3759025547,56,Back,3759025555,213,0.3,3759025553,212,16.3,3759025545,107,,3759025551,141,5.9,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010651,72,1,1,11,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,62.3,94.8,2022-09-04T18:57:04.391Z,2022-09-05T03:31:00Z,3759025609,213,5.8,3759025607,212,11.5,3759025603,140,72.2,3759025605,141,87.6,3759025599,3,,3759025601,56,Left,3760072181,388,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010655,73,49,1,11,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,72.2,87.6,2022-09-04T18:57:05.760Z,2022-09-05T03:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010657,74,1,1,11,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,72.2,87.6,2022-09-04T18:57:05.796Z,2022-09-05T03:31:15Z,3759025621,140,69.7,3760072323,388,,3760072325,21,,3759025627,213,4.2,3759025625,212,5.2,3759025623,141,81.0,3759025619,56,Left,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010661,75,1,1,11,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,69.7,81,2022-09-04T18:57:06.839Z,2022-09-05T03:31:22Z,3760072409,178,,3759025657,140,75.7,3759025661,212,7.9,3759025663,213,5.6,3759025655,56,Center,3759025659,141,74.0,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456202075,1000,43,1,11,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-09-04T18:57:07.489Z,2022-09-05T03:58:59Z,3760091347,178,0,3760091377,144,82,,,,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010669,76,1,1,11,57,2tk2l9sgktwc9jhzqdd4mpdtb,0,75.7,74,2022-09-04T18:57:07.493Z,2022-09-05T03:31:24Z,3759025699,141,79.2,3759025695,140,71.3,3759025705,213,2.5,3759025693,56,Left,3759025701,212,5.8,3760072421,178,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010663,115,49,1,11,58,dxq76zcvnokq07cszdx0i6kve,1,31.3,27.3,2022-09-04T18:57:08.171Z,2022-09-05T05:25:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010689,116,1,1,12,0,dxq76zcvnokq07cszdx0i6kve,1,28.8,27.2,2022-09-04T18:57:09.620Z,2022-09-05T03:31:44Z,3759025799,213,1.4,3759025797,212,20.2,3759025793,140,32.5,3759025795,141,56.3,3760072699,178,,3759025791,56,Back,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010699,117,1,1,12,2,dxq76zcvnokq07cszdx0i6kve,1,31.6,55.5,2022-09-04T18:57:11.701Z,2022-09-05T03:31:46Z,3759025875,140,30.8,3759025873,56,Back,3759025877,141,77.3,3759025879,212,14.8,3760072729,178,,3759025881,213,1.6,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010709,118,1,1,12,4,dxq76zcvnokq07cszdx0i6kve,1,30.6,78.9,2022-09-04T18:57:14.140Z,2022-09-05T03:31:52Z,3759025949,213,0.6,3759025945,141,93.8,3759025943,140,44.7,3759025947,212,17.9,3760072785,178,,3759025941,56,Back,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010727,119,1,1,12,6,dxq76zcvnokq07cszdx0i6kve,1,44.9,94.6,2022-09-04T18:57:15.731Z,2022-09-05T03:31:55Z,3759026051,141,92.3,3760072797,178,,3759026047,56,Back,3759026053,212,9.3,3759026055,213,3.3,3759026049,140,36.2,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010733,120,1,1,12,7,dxq76zcvnokq07cszdx0i6kve,1,35.3,92.5,2022-09-04T18:57:17.445Z,2022-09-05T03:31:59Z,3759026091,140,38.2,3759026097,213,5.3,3759026093,141,85.1,3759026095,212,5.9,3760072841,178,,3759026089,56,Back,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456202143,876,43,1,12,7,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-04T18:57:17.485Z,2022-09-05T03:59:24Z,3760091707,178,0,3760091771,144,82,,,,,,,,,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010755,121,1,1,12,9,dxq76zcvnokq07cszdx0i6kve,1,35.6,77.1,2022-09-04T18:57:18.968Z,2022-09-05T03:32:03Z,3759026213,213,4.2,3759026201,56,Back,3760072871,178,,3759026209,141,53.8,3759026211,212,17.9,3759026207,140,27.6,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010777,122,1,1,12,12,dxq76zcvnokq07cszdx0i6kve,1,29.8,43.9,2022-09-04T18:57:22.456Z,2022-09-05T03:32:06Z,3759026317,212,20.6,3759026315,141,15.2,3759026313,140,36.2,3760072909,178,,3759026319,213,5.0,3759026311,56,Back,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010793,123,1,1,12,15,dxq76zcvnokq07cszdx0i6kve,1,36.2,14.3,2022-09-04T18:57:24.796Z,2022-09-05T03:32:09Z,3760072931,178,,3759026421,56,Back,3759026429,213,5.6,3759026425,141,4.9,3759026423,140,44.3,3759026427,212,10.6,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010815,124,1,1,12,18,dxq76zcvnokq07cszdx0i6kve,1,44.4,4.9,2022-09-04T18:57:27.732Z,2022-09-05T03:32:12Z,3759026547,213,0.9,3759026545,212,20.9,3759026543,141,28.6,3760072973,178,,3759026539,56,Center,3759026541,140,57.0,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010825,125,1,1,12,19,dxq76zcvnokq07cszdx0i6kve,1,56,29.5,2022-09-04T18:57:28.684Z,2022-09-05T03:32:17Z,3759026603,213,3.1,3760073023,178,,3759026597,140,40.7,3759026601,212,16.1,3759026595,56,Back,3759026599,141,30.1,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010859,126,1,1,12,21,dxq76zcvnokq07cszdx0i6kve,1,44.2,28.3,2022-09-04T18:57:31.104Z,2022-09-05T03:32:20Z,3760073059,178,,3759026787,140,41.7,3759026791,212,27.4,3759026793,213,1.7,3759026785,56,Back,3759026789,141,68.4,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010895,127,1,1,12,24,dxq76zcvnokq07cszdx0i6kve,1,44.3,72.3,2022-09-04T18:57:33.636Z,2022-09-05T03:32:22Z,3759027001,212,17.5,3759027003,213,0.5,3759026999,141,84.8,3760073075,178,,3759026997,140,58.9,3759026995,56,Left,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010907,128,1,1,12,27,dxq76zcvnokq07cszdx0i6kve,1,62.5,85.1,2022-09-04T18:57:37.026Z,2022-09-05T03:32:25Z,3759027107,56,Left,3759027111,141,80.0,3759027109,140,70.2,3760073099,178,,3759027113,212,8.8,3759027115,213,5.9,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456202303,885,67,1,12,28,dxq76zcvnokq07cszdx0i6kve,1,70.1,81.8,2022-09-04T18:57:37.724Z,2022-09-05T05:04:14Z,3760092645,233,1014,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456202299,1014,67,1,12,28,2tk2l9sgktwc9jhzqdd4mpdtb,0,29.9,18.2,2022-09-04T18:57:37.725Z,2022-09-05T04:00:27Z,3760092661,233,885,,,,,,,,,,,,,,,,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010915,129,61,1,12,28,dxq76zcvnokq07cszdx0i6kve,0,69.6,79.1,2022-09-04T18:57:37.800Z,2022-09-05T05:04:15Z,3760073163,178,,3759027149,56,Left,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010935,77,4,1,12,29,2tk2l9sgktwc9jhzqdd4mpdtb,1,28.6,19.8,2022-09-04T18:57:38.805Z,2022-09-05T03:32:34Z,3759027271,56,Back,3759027273,152,,3759027275,285,,3759027269,295,,3759027267,13,,3759027369,233,130,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456010947,130,4,1,12,29,dxq76zcvnokq07cszdx0i6kve,0,71.4,80.2,2022-09-04T18:57:38.806Z,2022-09-05T03:32:33Z,3759027313,13,,3759027317,295,,3759027325,286,,3759027323,152,,3760073193,178,,3759027415,233,77,3759027321,56,Left,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011071,78,1,1,12,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.3,21.1,2022-09-04T18:57:52.126Z,2022-09-05T03:32:36Z,3759028059,212,26.0,3759028049,152,,3760073229,178,,3759028057,141,59.0,3759028061,213,1.7,3759028047,5,,3759028055,140,24.1,3759028053,56,Back,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011107,79,43,1,12,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2022-09-04T18:57:55.225Z,2022-09-04T19:02:00Z,3759028247,213,1.5,3759042183,144,1,3759028245,212,17.1,3759028243,141,63.3,3759028239,56,Back,3759028241,140,24.9,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011125,80,1,1,12,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.6,60.2,2022-09-04T18:57:58.826Z,2022-09-05T03:32:37Z,3759028351,140,30.2,3759028349,56,Back,3759028355,212,12.0,3759028353,141,42.7,3760073245,178,,3759028357,213,4.6,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011145,81,1,1,12,51,2tk2l9sgktwc9jhzqdd4mpdtb,1,32.4,38.5,2022-09-04T18:58:01.129Z,2022-09-05T03:32:40Z,3759028465,141,29.0,3759028469,212,7.6,3760073273,178,,3759028471,213,5.3,3759028459,140,36.2,3759028449,56,Back,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011185,82,1,1,12,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,39.4,27.7,2022-09-04T18:58:04.715Z,2022-09-05T03:32:43Z,3760073319,178,,3759028691,141,73.2,3759028689,140,38.5,3759028695,213,1.6,3759028693,212,31.0,3759028687,56,Back,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011211,83,1,1,12,57,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.5,73.2,2022-09-04T18:58:07.521Z,2022-09-05T03:32:45Z,3759028889,141,97.4,3759028885,56,Back,3759028893,213,1.0,3759028887,140,49.1,3760073353,178,,3759028891,212,19.9,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011221,84,1,1,13,1,2tk2l9sgktwc9jhzqdd4mpdtb,0,53.7,97.4,2022-09-04T18:58:10.641Z,2022-09-05T03:32:48Z,3759029131,233,131,3759028929,213,5.7,3760073383,178,,3759028927,212,3.5,3759028925,141,94.5,3759028923,140,56.5,3759029135,286,,3759029129,236,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,3759028921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011259,131,74,1,13,1,dxq76zcvnokq07cszdx0i6kve,1,46.7,2.6,2022-09-04T18:58:10.730Z,2022-09-05T03:32:53Z,3759029121,285,,3760073439,178,,3759029169,233,84,3759029117,56,Back,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011277,85,5,1,13,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,54,101.4,2022-09-04T18:58:11.195Z,2022-09-05T03:32:57Z,3759029229,233,132,3759029213,56,Left,3759029215,347,,,,,,,,,,,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011267,132,5,1,13,1,dxq76zcvnokq07cszdx0i6kve,0,46,-1.4,2022-09-04T18:58:11.195Z,2022-09-05T03:32:57Z,3759029161,56,Back,3759029239,233,85,3759029163,347,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011305,86,1,1,13,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,51.7,100,2022-09-04T18:58:15.667Z,2022-09-05T03:33:07Z,3759029379,141,91.2,3759029373,107,,3759029375,56,Back,3759029383,213,3.6,3759029377,140,38.7,3759029381,212,15.1,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011335,87,1,1,13,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,37.5,85.4,2022-09-04T18:58:18.936Z,2022-09-05T03:33:09Z,3759029571,1,,3759029561,56,Back,3760073641,178,,3759029569,213,4.7,3759029567,212,34.9,3759029565,141,34.1,3759029563,140,38.2,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011367,88,1,1,13,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.7,42.1,2022-09-04T18:58:23.519Z,2022-09-05T03:33:12Z,3759029759,140,41.5,3760073677,178,,3759029757,56,Back,3759029761,141,75.8,3759029763,212,23.1,3759029765,213,1.4,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011391,89,1,1,13,17,2tk2l9sgktwc9jhzqdd4mpdtb,1,47.3,73.6,2022-09-04T18:58:27.516Z,2022-09-05T03:33:14Z,3759029891,212,8.6,3759029887,140,49.6,3760073681,178,,3759029893,213,5.0,3759029885,56,Back,3759029889,141,61.4,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011413,90,3,1,13,19,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.4,68,2022-09-04T18:58:29.386Z,2022-09-05T03:33:17Z,3759030009,56,Center,3759030043,233,133,3759754307,464,,3759030013,286,,3760073713,178,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011407,133,45,1,13,19,dxq76zcvnokq07cszdx0i6kve,0,47.6,32,2022-09-04T18:58:29.386Z,2022-09-05T03:33:17Z,3759029979,56,Back,3759030079,233,90,3759029981,285,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011435,91,1,1,13,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,60,72.3,2022-09-04T18:58:30.857Z,2022-09-05T03:33:20Z,3760073745,178,,3759030159,212,17.2,3759030153,56,Left,3759030155,140,64.5,3759030161,213,1.3,3759030157,141,96.6,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
