id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2472959299,422,32,2,45,0,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-16T14:03:36.032Z,2022-10-16T14:03:36Z,3849192075,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959309,445,32,2,45,0,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-10-16T14:03:36.032Z,2022-10-16T18:37:40Z,3849192139,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959323,446,1,2,45,0,btcy9nra9ak4m22ovr2ia6m5v,1,50.1,50.1,2022-10-16T14:03:36.222Z,2022-10-16T22:04:30Z,3849192195,56,Back,3849192199,141,48.4,3849192205,279,S,3849210337,189,,3850558313,178,,3849192197,140,35.8,3849192203,213,3.2,3849192201,212,15.1,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959353,447,1,2,45,1,btcy9nra9ak4m22ovr2ia6m5v,1,35.8,48.4,2022-10-16T14:03:37.183Z,2022-10-16T19:01:24Z,3849192371,213,2.2,3850559205,178,,3849192365,140,33.8,3849192363,56,Back,3849192369,212,3.5,3849192367,141,52.6,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473243893,987,43,2,45,1,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-10-16T14:03:37.198Z,2022-10-16T19:38:57Z,3850719945,144,82,3850719635,178,0,,,,,,,,,,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959417,448,1,2,45,2,btcy9nra9ak4m22ovr2ia6m5v,1,33.8,52.6,2022-10-16T14:03:38.799Z,2022-10-16T19:01:28Z,3849192731,213,5.6,3849192721,157,,3849192729,212,51.8,3849192733,1,,3849192727,141,2.0,3850559509,178,,3849192723,56,Right,3849192725,140,70.7,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959421,449,44,2,45,5,btcy9nra9ak4m22ovr2ia6m5v,1,66.2,5.2,2022-10-16T14:03:41.988Z,2022-10-16T20:03:26Z,3849192745,56,Right,3849192747,286,,3849192757,233,423,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959407,423,44,2,45,5,dxq76zcvnokq07cszdx0i6kve,0,33.8,94.8,2022-10-16T14:03:41.989Z,2022-10-16T19:01:36Z,3849192633,56,Back,3849192635,285,,3849192793,233,449,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959451,450,1,2,45,6,btcy9nra9ak4m22ovr2ia6m5v,0,70.7,2,2022-10-16T14:03:42.057Z,2022-10-16T20:03:26Z,3849192891,3,,3849192913,213,6.1,3849192895,56,Right,3849192903,141,0.0,3849192907,212,12.6,3849192899,140,82.4,3850560525,388,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959657,424,5,2,45,8,dxq76zcvnokq07cszdx0i6kve,1,21.4,101.6,2022-10-16T14:03:44.884Z,2022-10-16T19:01:44Z,3849193885,347,,3849193883,56,Back,3849193899,233,451,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959465,451,5,2,45,8,btcy9nra9ak4m22ovr2ia6m5v,0,78.6,-1.6,2022-10-16T14:03:44.884Z,2022-10-16T19:01:45Z,3849193919,233,424,3849192955,347,,3849192953,56,Right,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959695,425,1,2,45,21,dxq76zcvnokq07cszdx0i6kve,0,22.5,100,2022-10-16T14:03:57.244Z,2022-10-16T19:01:49Z,3849194051,213,6.0,3849194041,56,Back,3849194039,107,,3849194043,140,41.1,3849194045,141,92.4,3849194047,212,20.5,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959739,452,1,2,45,22,btcy9nra9ak4m22ovr2ia6m5v,1,63.1,5.1,2022-10-16T14:03:58.935Z,2022-10-16T19:01:53Z,3849194219,141,10.1,3849194217,140,51.2,3849194223,213,2.9,3849194213,3,,3849194215,56,Right,3849194221,212,12.9,3850561257,388,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959745,453,49,2,45,24,btcy9nra9ak4m22ovr2ia6m5v,1,51.2,10.1,2022-10-16T14:04:00.135Z,2022-10-16T19:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959839,454,1,2,45,24,btcy9nra9ak4m22ovr2ia6m5v,1,51.2,10.1,2022-10-16T14:04:00.662Z,2022-10-16T19:02:01Z,3850561865,178,,3849194745,213,2.7,3849194743,212,44.3,3849194737,56,Back,3849194739,140,13.6,3849194741,141,39.5,3849194751,1,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959953,455,1,2,45,30,btcy9nra9ak4m22ovr2ia6m5v,1,14.1,33.9,2022-10-16T14:04:06.295Z,2022-10-16T19:02:05Z,3849195385,141,13.0,3850562051,178,,3849195383,140,26.8,3849195387,212,19.5,3849195389,213,5.5,3849195381,56,Back,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472959989,456,1,2,45,39,btcy9nra9ak4m22ovr2ia6m5v,1,38.6,11.5,2022-10-16T14:04:15.094Z,2022-10-16T19:02:11Z,3849195551,141,15.7,3849195549,140,56.9,3849195547,56,Right,3850562445,178,,3849195555,213,0.1,3849195553,212,19.4,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960051,457,1,2,45,41,btcy9nra9ak4m22ovr2ia6m5v,1,52.9,12.5,2022-10-16T14:04:17.246Z,2022-10-16T19:02:14Z,3849195861,56,Back,3850562741,178,,3849195865,141,5.4,3849195863,140,38.9,3849195869,213,3.5,3849195867,212,15.5,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960073,458,1,2,45,44,btcy9nra9ak4m22ovr2ia6m5v,1,38.9,5.4,2022-10-16T14:04:20.085Z,2022-10-16T19:02:20Z,3849195937,212,6.1,3849195925,56,Back,3849195939,213,0.5,3849195933,141,10.1,3850563117,178,,3849195929,140,43.9,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960123,459,1,2,45,45,btcy9nra9ak4m22ovr2ia6m5v,1,43.9,10.1,2022-10-16T14:04:21.046Z,2022-10-16T19:02:24Z,3849196207,141,2.6,3849196209,212,5.1,3849196203,56,Back,3849196205,140,43.5,3849196211,213,4.6,3850563503,178,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960175,460,1,2,45,45,btcy9nra9ak4m22ovr2ia6m5v,1,44.9,2.9,2022-10-16T14:04:21.977Z,2022-10-16T19:02:31Z,3849196415,56,Back,3849196423,213,2.8,3849196417,140,34.5,3849196419,141,7.9,3849196421,212,11.4,3850564089,178,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960229,461,1,2,45,50,btcy9nra9ak4m22ovr2ia6m5v,1,35.3,18.9,2022-10-16T14:04:26.292Z,2022-10-16T19:02:34Z,3849196631,56,Back,3849196637,212,18.5,3849196639,213,2.0,3850564409,178,,3849196635,141,43.7,3849196633,140,28.0,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960299,462,1,2,45,52,btcy9nra9ak4m22ovr2ia6m5v,1,28,43.7,2022-10-16T14:04:28.985Z,2022-10-16T19:02:38Z,3849196963,212,22.8,3849196967,213,4.8,3849196955,56,Back,3850564683,178,,3849196957,140,30.7,3849196959,141,10.5,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960347,463,1,2,45,56,btcy9nra9ak4m22ovr2ia6m5v,0,30.7,6.3,2022-10-16T14:04:32.166Z,2022-10-16T19:02:43Z,3849197231,212,36.3,3849197221,56,Right,3849197227,141,17.7,3850565029,178,,3849197235,213,0.2,3849197217,155,,3849197223,140,64.5,3849197239,1,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960365,426,49,2,45,58,dxq76zcvnokq07cszdx0i6kve,1,34,92.9,2022-10-16T14:04:34.099Z,2022-10-16T19:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960399,427,61,2,45,59,dxq76zcvnokq07cszdx0i6kve,0,36.2,95,2022-10-16T14:04:35.598Z,2022-10-16T19:03:05Z,3850566511,178,,3849197473,56,Back,,,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960427,428,5,2,46,1,dxq76zcvnokq07cszdx0i6kve,0,36.9,101.4,2022-10-16T14:04:37.587Z,2022-10-16T19:03:17Z,3849197599,56,Back,3849197913,233,464,3849197601,347,,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960481,464,5,2,46,1,btcy9nra9ak4m22ovr2ia6m5v,1,63.1,-1.4,2022-10-16T14:04:37.587Z,2022-10-16T19:03:17Z,3849197891,233,428,3849197867,56,Right,3849197869,347,,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960507,465,1,2,46,4,btcy9nra9ak4m22ovr2ia6m5v,1,59.8,0,2022-10-16T14:04:40.933Z,2022-10-16T19:03:23Z,3849198039,213,1.6,3849198037,212,14.4,3849198029,107,,3849198035,141,19.2,3849198033,140,59.4,3849198031,56,Right,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960595,466,1,2,46,8,btcy9nra9ak4m22ovr2ia6m5v,1,61.4,24.6,2022-10-16T14:04:44.255Z,2022-10-16T19:03:29Z,3849198459,141,60.2,3849198457,140,53.5,3849198461,212,25.6,3849198455,56,Center,3850568335,178,,3849198463,213,1.9,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960625,467,1,2,46,12,btcy9nra9ak4m22ovr2ia6m5v,1,56.8,68,2022-10-16T14:04:48.455Z,2022-10-16T19:03:35Z,3850568813,178,,3849198611,140,56.0,3849198621,213,4.5,3849198609,56,Center,3849198615,141,62.7,3849198619,212,3.7,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960645,468,1,2,46,14,btcy9nra9ak4m22ovr2ia6m5v,1,56.4,68.3,2022-10-16T14:04:50.698Z,2022-10-16T19:03:40Z,3849198713,213,0.7,3849198707,140,62.2,3850569213,178,,3849198709,141,75.7,3849198705,56,Center,3849198711,212,7.9,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960691,469,1,2,46,15,btcy9nra9ak4m22ovr2ia6m5v,1,62.2,75.7,2022-10-16T14:04:51.574Z,2022-10-16T19:03:47Z,3849198901,213,4.2,3850569965,178,,3849198897,141,57.3,3849198899,212,14.4,3849198893,56,Center,3849198895,140,55.5,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960747,470,1,2,46,17,btcy9nra9ak4m22ovr2ia6m5v,1,55.5,57.3,2022-10-16T14:04:53.383Z,2022-10-16T19:03:53Z,3849199193,213,3.1,3849199191,212,10.8,3850570445,178,,3849199185,56,Back,3849199189,141,57.3,3849199187,140,45.2,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960789,471,1,2,46,18,btcy9nra9ak4m22ovr2ia6m5v,1,45.2,56.1,2022-10-16T14:04:54.987Z,2022-10-16T19:03:58Z,3850570815,178,,3849199417,141,47.6,3849199419,212,6.5,3849199415,140,48.1,3849199413,56,Back,3849199423,213,5.2,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960881,472,1,2,46,21,btcy9nra9ak4m22ovr2ia6m5v,1,49.2,45.7,2022-10-16T14:04:57.536Z,2022-10-16T19:04:02Z,3849199851,56,Right,3849199859,213,5.0,3850571121,178,,3849199857,212,30.1,3849199855,141,3.6,3849199853,140,57.9,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472960931,473,1,2,46,25,btcy9nra9ak4m22ovr2ia6m5v,1,64,10.5,2022-10-16T14:05:01.887Z,2022-10-16T19:04:07Z,3849200089,212,5.3,3849200087,141,3.9,3849200091,213,5.3,3849200085,140,66.7,3849200083,56,Right,3850571565,178,,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961015,474,1,2,46,28,btcy9nra9ak4m22ovr2ia6m5v,1,61.8,7.3,2022-10-16T14:05:04.456Z,2022-10-16T19:04:13Z,3849200491,213,2.7,3850571947,178,,3849200485,140,43.6,3849200483,56,Back,3849200489,212,21.4,3849200487,141,21.4,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961049,475,1,2,46,33,btcy9nra9ak4m22ovr2ia6m5v,1,49.1,37.9,2022-10-16T14:05:09.236Z,2022-10-16T19:04:20Z,3849200701,212,20.5,3850572739,178,,3849200699,141,67.4,3849200697,140,45.1,3849200703,213,1.8,3849200695,56,Back,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961093,476,1,2,46,36,btcy9nra9ak4m22ovr2ia6m5v,0,45.1,67.4,2022-10-16T14:05:12.037Z,2022-10-16T19:04:25Z,3849200939,140,78.6,3849200937,56,Left,3849200941,141,79.2,3849200935,155,,3849200947,1,,3850573021,178,,3849200943,212,36.1,3849200945,213,0.2,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961135,429,1,2,46,38,dxq76zcvnokq07cszdx0i6kve,0,20.5,21.5,2022-10-16T14:05:14.286Z,2022-10-16T19:04:32Z,3849201181,56,Back,3849201179,3,,3849201189,213,0.3,3850573551,388,,3849201187,212,22.9,3849201185,141,32.2,3849201183,140,41.2,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961189,477,1,2,46,41,btcy9nra9ak4m22ovr2ia6m5v,1,58,64.4,2022-10-16T14:05:17.555Z,2022-10-16T19:04:38Z,3849201451,212,12.9,3850573897,178,,3849201449,141,48.4,3849201447,140,64.6,3849201445,56,Center,3849201453,213,5.3,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961205,478,1,2,46,42,btcy9nra9ak4m22ovr2ia6m5v,1,64.6,48.4,2022-10-16T14:05:18.231Z,2022-10-16T19:04:50Z,3849201509,213,3.3,3849201507,212,14.6,3849201505,141,44.4,3849201503,140,50.9,3850574707,178,,3849201501,56,Center,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961277,479,1,2,46,43,btcy9nra9ak4m22ovr2ia6m5v,1,50.9,44.4,2022-10-16T14:05:19.925Z,2022-10-16T19:04:59Z,3849201869,140,58.6,3849201875,213,5.1,3849201873,212,20.7,3849201867,56,Right,3849201871,141,16.4,3850575417,178,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961351,480,1,2,46,46,btcy9nra9ak4m22ovr2ia6m5v,1,59.3,15,2022-10-16T14:05:22.601Z,2022-10-16T19:05:03Z,3850575703,178,,3849202209,212,15.3,3849202207,141,26.3,3849202211,213,0.5,3849202205,140,71.9,3849202203,56,Center,,,,,,,8w2rfa3vnu6t1a37510374nv9,M. Lazzari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961355,481,1,2,46,49,btcy9nra9ak4m22ovr2ia6m5v,0,71.9,26.3,2022-10-16T14:05:25.449Z,2022-10-16T19:05:47Z,3849202229,141,27.8,3849202233,213,0.8,3849202227,140,72.8,3850579189,178,,3849202225,56,Center,3849202231,212,1.4,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961385,430,49,2,46,49,dxq76zcvnokq07cszdx0i6kve,1,33.9,65.8,2022-10-16T14:05:25.659Z,2022-10-16T19:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961457,431,1,2,46,50,dxq76zcvnokq07cszdx0i6kve,1,34.2,67.5,2022-10-16T14:05:26.687Z,2022-10-16T19:05:56Z,3849202705,141,73.8,3849202703,140,41.9,3849202707,212,9.1,3849202709,213,0.5,3850579803,178,,3849202701,56,Back,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961459,432,1,2,46,53,dxq76zcvnokq07cszdx0i6kve,0,43.6,78.1,2022-10-16T14:05:29.252Z,2022-10-16T19:06:02Z,3849202717,141,71.4,3849202719,212,5.8,3849202715,140,47.0,3849202713,56,Back,3849202721,213,5.4,3850580245,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961475,482,61,2,46,53,btcy9nra9ak4m22ovr2ia6m5v,1,50.8,30.7,2022-10-16T14:05:29.538Z,2022-10-16T19:08:17Z,3850591185,178,,3849202801,56,Center,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961515,483,61,2,46,55,btcy9nra9ak4m22ovr2ia6m5v,0,52.2,35.8,2022-10-16T14:05:31.258Z,2022-10-16T19:08:24Z,3850591683,178,,3849203007,56,Center,,,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961549,433,1,2,46,56,dxq76zcvnokq07cszdx0i6kve,1,46.7,50.3,2022-10-16T14:05:32.597Z,2022-10-16T19:08:31Z,3849203229,213,4.7,3849203227,212,15.0,3849203223,140,46.6,3849203225,141,28.2,3850592201,178,,3849203221,56,Back,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473246365,932,43,2,46,58,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-10-16T14:05:34.842Z,2022-10-16T19:43:04Z,3850733913,178,0,3850734065,144,82,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961595,434,1,2,46,59,dxq76zcvnokq07cszdx0i6kve,1,46.6,28.2,2022-10-16T14:05:35.687Z,2022-10-16T19:08:47Z,3849203487,212,15.3,3849203489,213,3.5,3849203483,140,32.8,3849203485,141,20.9,3850593695,178,,3849203479,56,Back,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961623,435,1,2,47,3,dxq76zcvnokq07cszdx0i6kve,1,37,19.2,2022-10-16T14:05:39.461Z,2022-10-16T19:08:52Z,3849203671,56,Right,3849203673,140,56.9,3849203675,141,19.7,3849203677,212,20.9,3850594129,178,,3849203679,213,0.0,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961741,436,1,2,47,4,dxq76zcvnokq07cszdx0i6kve,1,56.9,19.7,2022-10-16T14:05:40.740Z,2022-10-16T19:08:57Z,3849204231,56,Right,3849204233,140,63.4,3850594449,178,,3849204235,141,4.3,3849204239,213,5.3,3849204237,212,12.5,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961881,437,1,2,47,10,dxq76zcvnokq07cszdx0i6kve,1,61.5,29.8,2022-10-16T14:05:46.543Z,2022-10-16T19:09:00Z,3849205029,213,1.2,3849205027,212,48.5,3849205019,56,Left,3849205015,196,,3849205023,140,79.1,3849205025,141,95.7,3849205031,1,,3850594697,178,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,3849205011,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961943,438,1,2,47,20,dxq76zcvnokq07cszdx0i6kve,1,77,92,2022-10-16T14:05:56.209Z,2022-10-16T19:09:08Z,3850595191,178,,3849205373,141,96.3,3849205375,212,9.5,3849205369,140,85.6,3849205365,56,Left,3849205379,213,0.3,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472961981,439,1,2,47,23,dxq76zcvnokq07cszdx0i6kve,1,83.7,96.3,2022-10-16T14:05:59.960Z,2022-10-16T19:09:13Z,3849205661,213,4.6,3849205653,140,83.0,3849205649,56,Left,3849205659,212,9.1,3850595569,178,,3849205657,141,82.9,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962031,440,1,2,47,24,dxq76zcvnokq07cszdx0i6kve,1,83,82.9,2022-10-16T14:06:01.002Z,2022-10-16T19:09:16Z,3849205993,213,2.2,3849205989,141,92.7,3849205987,140,78.8,3850595871,178,,3849205991,212,8.0,3849205985,56,Left,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962051,441,3,2,47,26,dxq76zcvnokq07cszdx0i6kve,0,77,95.3,2022-10-16T14:06:02.943Z,2022-10-16T19:09:21Z,3849206097,286,,3850236859,465,,3849206095,56,Left,3850596335,178,,3849206355,233,484,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962079,484,7,2,47,27,btcy9nra9ak4m22ovr2ia6m5v,1,23,4.7,2022-10-16T14:06:03.249Z,2022-10-16T19:09:26Z,3849206225,167,,3850237063,385,,3849206317,233,441,3849206227,56,Back,3849206229,285,,3850596615,178,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962233,442,5,2,47,28,dxq76zcvnokq07cszdx0i6kve,1,75.2,101.5,2022-10-16T14:06:04.392Z,2022-10-16T19:09:29Z,3849207067,233,485,3849207019,347,,3849207017,56,Left,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962089,485,5,2,47,28,btcy9nra9ak4m22ovr2ia6m5v,0,24.8,-1.5,2022-10-16T14:06:04.392Z,2022-10-16T19:09:29Z,3849207093,233,442,3849206281,347,,3849206279,56,Back,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962275,443,1,2,47,36,dxq76zcvnokq07cszdx0i6kve,1,76.9,100,2022-10-16T14:06:12.592Z,2022-10-16T19:09:36Z,3849207287,140,66.1,3849207289,141,86.0,3849207285,56,Left,3849207283,107,,3849207291,212,15.3,3849207293,213,3.9,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472962333,444,1,2,47,38,dxq76zcvnokq07cszdx0i6kve,1,66.1,86,2022-10-16T14:06:14.376Z,2022-10-16T19:09:41Z,3849207625,212,12.2,3849207623,141,94.7,3849207617,155,,3849207619,56,Left,3849207627,213,0.5,3849207621,140,76.3,3850598067,178,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
