id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/15/value
2452908795,1055,43,1,17,10,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-08-28T19:03:11.046Z,2022-08-29T05:24:25Z,3742519867,144,82,3742519727,178,0,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452664835,174,50,1,17,10,gi0l1habji5hpgar77dl5jqe,1,79.2,30,2022-08-28T19:03:11.053Z,2022-08-29T05:24:33Z,3741200539,233,171,3741200273,286,,3741200271,56,Center,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452664869,171,7,1,17,11,4raiad4l2j5lkfaz92pk4osb,0,20.8,70,2022-08-28T19:03:11.734Z,2022-08-29T02:19:42Z,3741200469,56,Back,3741200499,233,174,3742400515,178,,3741867923,384,,3741200471,285,,,,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452664919,175,1,1,17,12,gi0l1habji5hpgar77dl5jqe,1,72.2,35.2,2022-08-28T19:03:13.323Z,2022-08-29T02:19:51Z,3741200751,56,Center,3741200759,213,1.7,3741200757,212,11.5,3741200755,141,51.9,3742400653,178,,3741200753,140,70.5,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452664963,176,1,1,17,13,gi0l1habji5hpgar77dl5jqe,1,70.5,51.9,2022-08-28T19:03:14.330Z,2022-08-29T02:20:05Z,3741201007,141,35.0,3741201009,212,11.5,3741201005,140,71.1,3741201011,213,4.8,3742400847,178,,3741201003,56,Center,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665009,177,1,1,17,15,gi0l1habji5hpgar77dl5jqe,1,71.1,35,2022-08-28T19:03:16.452Z,2022-08-29T02:20:18Z,3741201249,141,27.1,3741201245,56,Center,3741201247,140,89.9,3741201251,212,20.5,3741201253,213,6.0,3742401019,178,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665029,178,1,1,17,18,gi0l1habji5hpgar77dl5jqe,0,94.1,27.1,2022-08-28T19:03:18.984Z,2022-08-29T02:20:27Z,3741201351,56,Center,3741201353,140,92.6,3742401245,178,,3741201359,213,1.9,3741201357,212,4.4,3741201355,141,33.2,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665037,172,61,1,17,18,4raiad4l2j5lkfaz92pk4osb,1,7.4,74.4,2022-08-28T19:03:19.077Z,2022-08-29T02:20:43Z,3741201425,56,Back,3742401395,178,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665069,179,1,1,17,20,gi0l1habji5hpgar77dl5jqe,1,85,28.4,2022-08-28T19:03:21.101Z,2022-08-29T02:20:58Z,3741201611,140,88.2,3741201609,56,Right,3742401595,178,,3741201613,141,13.9,3741201615,212,10.4,3741201617,213,5.0,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665101,180,1,1,17,22,gi0l1habji5hpgar77dl5jqe,1,88.3,13.6,2022-08-28T19:03:23.064Z,2022-08-29T02:21:07Z,3741201773,56,Center,3742401825,178,,3741201781,213,0.6,3741201775,140,97.9,3741201779,212,12.4,3741201777,141,24.1,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665189,181,1,1,17,24,gi0l1habji5hpgar77dl5jqe,1,97.9,24.1,2022-08-28T19:03:24.851Z,2022-08-29T06:29:18Z,3741204979,210,15,3741202223,141,41.6,3741202227,213,2.0,3741202221,140,93.1,3741204981,154,,3741202219,56,Center,3742402099,178,,3741205355,195,,dpcws493fepch23sk26m1a8yd,P. Zieliński,3741202225,212,12.9,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2452919993,1545,67,1,17,25,gi0l1habji5hpgar77dl5jqe,1,93.6,40.7,2022-08-28T19:03:25.695Z,2022-08-29T06:29:17Z,3742561357,233,1605,,,,,,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452919991,1605,67,1,17,25,4raiad4l2j5lkfaz92pk4osb,0,6.4,59.3,2022-08-28T19:03:25.696Z,2022-08-29T06:20:33Z,3742561365,233,1545,,,,,,,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665197,182,15,1,17,25,gi0l1habji5hpgar77dl5jqe,1,93.1,41.6,2022-08-28T19:03:25.715Z,2022-08-29T06:29:18Z,3741205005,55,181,3741202257,17,,3741204999,78,,3741205001,29,,3741205017,147,43.0,3741204583,82,,3741205021,231,46.9,3741204579,20,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,3741205011,103,19,3741202255,22,3741205015,146,94.2,,3741205013,328,3741204631,233,173,3741202259,56,Center,3741205019,230,98.6,3742402897,389,3741205009,102,50.0,3741205003,154,,,
2452665183,173,10,1,17,25,4raiad4l2j5lkfaz92pk4osb,1,5.4,55.5,2022-08-28T19:03:25.822Z,2022-08-29T02:22:09Z,3741204639,233,182,3742402733,178,,3741202183,94,,3741202187,56,Back,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665215,174,12,1,17,27,4raiad4l2j5lkfaz92pk4osb,1,8.3,67.8,2022-08-28T19:03:27.763Z,2022-08-29T02:22:37Z,3741202413,213,0.1,3741202407,140,24.6,3741202405,56,Back,3741202409,141,70.3,3741202411,212,17.2,3742403135,178,,,,,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665221,175,49,1,17,28,4raiad4l2j5lkfaz92pk4osb,1,24.3,71.4,2022-08-28T19:03:29.080Z,2022-08-29T02:22:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665289,176,1,1,17,29,4raiad4l2j5lkfaz92pk4osb,1,24,73.6,2022-08-28T19:03:30.274Z,2022-08-29T02:23:06Z,3741202803,56,Back,3742403435,178,,3741202809,212,10.4,3741202805,140,19.2,3741202807,141,86.9,3741202811,213,2.1,,,,,,,b7vmywgydbcs4m9pcjcoabt62,R. Sottil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665295,177,3,1,17,31,4raiad4l2j5lkfaz92pk4osb,0,20.5,90.9,2022-08-28T19:03:31.826Z,2022-08-29T02:23:16Z,3741202869,211,,3741881755,465,,3741202833,285,,3741202831,56,Back,3742403617,178,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665319,183,49,1,17,34,gi0l1habji5hpgar77dl5jqe,1,67.3,3.7,2022-08-28T19:03:34.735Z,2022-08-29T02:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665353,178,45,1,17,34,4raiad4l2j5lkfaz92pk4osb,0,34.1,96.1,2022-08-28T19:03:35.449Z,2022-08-29T05:28:45Z,3741203483,233,184,3741203175,285,,3741203173,56,Back,,,,,,,,,,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665399,184,3,1,17,34,gi0l1habji5hpgar77dl5jqe,1,65.9,3.9,2022-08-28T19:03:35.449Z,2022-08-29T05:28:45Z,3741203469,233,178,3741203431,56,Right,3741882721,464,,3742404045,178,,3741203433,286,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665407,179,45,1,17,38,4raiad4l2j5lkfaz92pk4osb,0,25.9,80.4,2022-08-28T19:03:38.927Z,2022-08-29T05:29:30Z,3741203473,56,Back,3741203841,233,185,3741203475,285,,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665453,185,3,1,17,38,gi0l1habji5hpgar77dl5jqe,1,74.1,19.6,2022-08-28T19:03:38.927Z,2022-08-29T05:29:29Z,3741883125,465,,3741203737,286,,3741203779,233,179,3741203735,56,Right,3742404327,178,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665455,186,61,1,17,42,gi0l1habji5hpgar77dl5jqe,0,92.2,16.9,2022-08-28T19:03:42.695Z,2022-08-29T02:24:33Z,3742404519,178,,3741203747,56,Right,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665531,180,5,1,17,43,4raiad4l2j5lkfaz92pk4osb,1,-0.8,87.5,2022-08-28T19:03:44.006Z,2022-08-29T02:24:42Z,3741204219,233,187,3741204201,346,,3741204197,56,Back,,,,,,,,,,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665505,187,5,1,17,43,gi0l1habji5hpgar77dl5jqe,0,100.8,12.5,2022-08-28T19:03:44.006Z,2022-08-29T02:24:42Z,3741204249,233,180,3741204059,56,Right,3741204063,346,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452665923,188,17,1,17,58,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-08-28T19:03:59.547Z,2022-08-29T02:25:08Z,3741206225,31,,3741206227,184,,3741206231,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666075,181,1,1,18,10,4raiad4l2j5lkfaz92pk4osb,0,3.7,50,2022-08-28T19:04:11.358Z,2022-08-29T02:25:24Z,3741207127,124,,3741207129,56,Back,3741207131,140,47.4,3741207133,141,52.5,3741207141,74,,3741207137,213,0.0,3741207139,1,,3741207135,212,45.9,u60zu48a4zqnupyxp2d0mqqd,P. Gollini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666083,189,61,1,18,11,gi0l1habji5hpgar77dl5jqe,1,46.5,65.7,2022-08-28T19:04:12.427Z,2022-08-29T02:26:21Z,3742406135,178,,3741207185,56,Back,3742406133,21,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666115,182,1,1,18,14,4raiad4l2j5lkfaz92pk4osb,1,35.2,55.1,2022-08-28T19:04:14.687Z,2022-08-29T02:26:36Z,3741207389,141,56.3,3742406709,178,,3741207387,140,48.2,3741207385,56,Back,3742406711,21,,3741207393,213,0.1,3741207391,212,13.7,,,,eq7q971ebxu7ipqbyvj5n4c15,L. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666119,183,1,1,18,15,4raiad4l2j5lkfaz92pk4osb,0,48.2,56.4,2022-08-28T19:04:16.159Z,2022-08-29T02:26:47Z,3742406789,178,,3741207421,213,0.0,3741207419,212,18.8,3741207417,141,56.4,3741207415,140,66.1,3741207413,56,Center,,,,,,,963czsr3yecwk4s3p1wby5x3p,A. Barák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666129,190,1,1,18,16,gi0l1habji5hpgar77dl5jqe,1,45.9,45.2,2022-08-28T19:04:17.089Z,2022-08-29T02:27:04Z,3741207467,213,6.2,3741207453,56,Center,3741207465,212,20.9,3741207461,141,43.6,3742406875,178,,3741207457,140,65.8,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666139,191,49,1,18,17,gi0l1habji5hpgar77dl5jqe,1,65.8,43.6,2022-08-28T19:04:18.058Z,2022-08-29T02:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666145,192,1,1,18,17,gi0l1habji5hpgar77dl5jqe,1,65.8,43.6,2022-08-28T19:04:18.116Z,2022-08-29T02:27:25Z,3741207583,156,,3741207545,213,3.6,3741207539,140,61.5,3741207537,56,Center,3742407269,178,,3741207543,212,5.0,3741207541,141,40.6,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666193,193,1,1,18,18,gi0l1habji5hpgar77dl5jqe,0,61.5,40.6,2022-08-28T19:04:19.379Z,2022-08-29T02:27:41Z,3741207771,212,22.5,3741207773,213,5.9,3742407463,178,,3741207769,141,26.9,3741207765,56,Center,3741207767,140,81.0,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666231,184,12,1,18,20,4raiad4l2j5lkfaz92pk4osb,1,19.3,74.5,2022-08-28T19:04:21.457Z,2022-08-29T02:27:55Z,3741207979,56,Back,3742407719,389,,3741207981,140,27.3,3741207983,141,88.3,3741207985,212,12.6,3741207987,213,0.8,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666235,185,49,1,18,21,4raiad4l2j5lkfaz92pk4osb,1,26.9,95.1,2022-08-28T19:04:22.359Z,2022-08-29T02:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666299,186,1,1,18,24,4raiad4l2j5lkfaz92pk4osb,0,27.6,97.2,2022-08-28T19:04:25.080Z,2022-08-29T02:28:37Z,3742408227,178,,3741208381,213,5.9,3741208375,140,54.4,3741208379,212,30.2,3741208377,141,81.2,3741208371,56,Left,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666291,194,61,1,18,26,gi0l1habji5hpgar77dl5jqe,0,46.9,28.6,2022-08-28T19:04:26.949Z,2022-08-29T02:28:48Z,3741208345,56,Back,3742408751,178,,,,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666343,187,1,1,18,28,4raiad4l2j5lkfaz92pk4osb,0,46.8,63,2022-08-28T19:04:29.549Z,2022-08-29T02:28:59Z,3741208579,140,56.8,3741208577,56,Center,3741208581,141,23.3,3741208583,212,29.0,3742408935,178,,3741208585,213,5.1,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666377,195,49,1,18,30,gi0l1habji5hpgar77dl5jqe,1,44.5,81.5,2022-08-28T19:04:31.430Z,2022-08-29T02:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666579,196,1,1,18,35,gi0l1habji5hpgar77dl5jqe,1,74.6,70.2,2022-08-28T19:04:36.573Z,2022-08-29T02:29:33Z,3741209887,56,Right,3741209889,140,91.4,3741209885,196,,3741209895,213,5.1,3741209897,1,,3742409593,178,,3741209891,141,6.8,3741209893,212,46.6,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666641,197,1,1,18,42,gi0l1habji5hpgar77dl5jqe,0,97.1,19,2022-08-28T19:04:43.631Z,2022-08-29T02:29:50Z,3741210247,56,Center,3741210249,140,97.9,3741210251,141,65.1,3741885115,225,,3741210243,2,,3742409871,178,,3741210255,213,1.5,3741210245,155,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,3741210253,212,31.4,3741885119,20,3741885117,387,,,,,,,,,,,,,,,,,,,,,,,
2452666637,188,12,1,18,44,4raiad4l2j5lkfaz92pk4osb,1,2,45.8,2022-08-28T19:04:45.423Z,2022-08-29T02:30:08Z,3741210227,56,Back,3741210229,140,0.0,3741210231,141,12.6,3741210303,167,,3741210233,212,22.8,3742410157,388,,3741210235,213,4.6,3741210265,15,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666645,189,6,1,18,46,4raiad4l2j5lkfaz92pk4osb,0,0.4,23.8,2022-08-28T19:04:47.081Z,2022-08-29T02:30:16Z,3741210273,56,Back,3741210275,73,,3741210423,233,198,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452666659,198,6,1,18,46,gi0l1habji5hpgar77dl5jqe,1,99.6,76.2,2022-08-28T19:04:47.081Z,2022-08-29T02:30:15Z,3741210369,73,,3741210407,233,189,3741210367,56,Center,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667085,199,1,1,19,12,gi0l1habji5hpgar77dl5jqe,1,99.5,99.5,2022-08-28T19:05:13.292Z,2022-08-29T02:31:39Z,3741212889,212,7.5,3741212887,141,94.1,3741212885,140,93.3,3742410497,178,,3741212881,6,,3741212891,213,3.7,3741212883,56,Left,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667117,200,1,1,19,14,gi0l1habji5hpgar77dl5jqe,1,93.3,94.1,2022-08-28T19:05:15.108Z,2022-08-29T02:31:48Z,3741213059,212,7.5,3741213055,141,90.0,3741213063,213,3.5,3742411921,178,,3741213047,56,Left,3741213051,140,86.7,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667133,201,1,1,19,16,gi0l1habji5hpgar77dl5jqe,0,86.8,89.9,2022-08-28T19:05:17.103Z,2022-08-29T02:32:04Z,3741213145,212,2.7,3741885959,224,,3741213135,2,,3741885961,72,,3741213221,236,,3741213141,140,87.8,3741213147,213,5.1,3741213137,155,,dpcws493fepch23sk26m1a8yd,P. Zieliński,3741213139,56,Left,3741213227,286,3742412103,178,,,3741213143,141,3741213223,233,190,,,,,,,,,,,,,,86.3,,
2452667141,190,12,1,19,16,4raiad4l2j5lkfaz92pk4osb,1,11.1,20.4,2022-08-28T19:05:17.128Z,2022-08-29T02:32:22Z,3741213263,233,201,3741213169,56,Back,3741213167,185,,3742412375,178,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667183,191,5,1,19,17,4raiad4l2j5lkfaz92pk4osb,0,15.2,-1.7,2022-08-28T19:05:17.861Z,2022-08-29T02:33:11Z,3741213375,56,Back,3741213377,347,,3741214787,233,202,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667445,202,5,1,19,17,gi0l1habji5hpgar77dl5jqe,1,84.8,101.7,2022-08-28T19:05:17.861Z,2022-08-29T02:33:11Z,3741214729,347,,3741214727,56,Left,3741214769,233,191,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667483,203,1,1,19,33,gi0l1habji5hpgar77dl5jqe,1,83.8,100,2022-08-28T19:05:33.685Z,2022-08-29T02:33:22Z,3741214895,213,4.7,3741214887,56,Left,3741214885,107,,3741214889,140,83.2,3741214893,212,11.6,3741214891,141,84.8,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910129,1145,67,1,19,33,gi0l1habji5hpgar77dl5jqe,1,82.2,84.4,2022-08-28T19:05:34.506Z,2022-08-29T06:12:03Z,3742524019,233,1053,,,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910125,1053,67,1,19,33,4raiad4l2j5lkfaz92pk4osb,0,17.8,15.6,2022-08-28T19:05:34.507Z,2022-08-29T05:33:30Z,3742524029,233,1145,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667489,204,1,1,19,33,gi0l1habji5hpgar77dl5jqe,0,83.2,84.8,2022-08-28T19:05:34.523Z,2022-08-29T06:12:03Z,3741214951,212,5.9,3741214945,56,Left,3741214949,141,84.0,3741214947,140,88.8,3741214953,213,6.2,3742413733,178,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910169,1055,67,1,19,35,4raiad4l2j5lkfaz92pk4osb,1,10.9,13.6,2022-08-28T19:05:35.705Z,2022-08-29T06:12:04Z,3742524183,233,1147,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910163,1147,67,1,19,35,gi0l1habji5hpgar77dl5jqe,0,89.1,86.4,2022-08-28T19:05:35.706Z,2022-08-29T05:33:44Z,3742524187,233,1055,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667501,192,8,1,19,35,4raiad4l2j5lkfaz92pk4osb,1,11.4,15,2022-08-28T19:05:35.735Z,2022-08-29T06:12:04Z,3742413899,178,,3741214989,56,Back,3741886715,383,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910271,1058,67,1,19,36,4raiad4l2j5lkfaz92pk4osb,1,11.4,13.6,2022-08-28T19:05:36.709Z,2022-08-29T06:12:04Z,3742524581,233,1148,,,,,,,,,,,,,,,,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452910267,1148,67,1,19,36,gi0l1habji5hpgar77dl5jqe,0,88.6,86.4,2022-08-28T19:05:36.710Z,2022-08-29T05:34:28Z,3742524587,233,1058,,,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667551,193,1,1,19,36,4raiad4l2j5lkfaz92pk4osb,1,11.2,14.9,2022-08-28T19:05:36.724Z,2022-08-29T06:12:05Z,3741215289,212,8.2,3741215287,141,6.4,3741215285,140,16.8,3742414227,178,,3741215291,213,5.5,3741215283,56,Back,,,,,,,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667555,194,49,1,19,36,4raiad4l2j5lkfaz92pk4osb,1,16.5,6.5,2022-08-28T19:05:37.275Z,2022-08-29T02:34:36Z,,,,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667603,195,1,1,19,39,4raiad4l2j5lkfaz92pk4osb,1,15,8.6,2022-08-28T19:05:40.094Z,2022-08-29T02:34:47Z,3741215539,213,2.0,3741215523,56,Back,3742414595,178,,3741215525,140,10.4,3741215527,141,24.0,3741215531,212,11.5,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667647,196,1,1,19,40,4raiad4l2j5lkfaz92pk4osb,0,10,24.1,2022-08-28T19:05:41.585Z,2022-08-29T02:34:59Z,3741215791,1,,3741215783,140,44.7,3741215781,56,Back,3741215779,157,,3741215787,212,36.6,3741215785,141,28.5,3741215789,213,0.1,3742414731,178,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667719,205,1,1,19,43,gi0l1habji5hpgar77dl5jqe,1,55.1,72.2,2022-08-28T19:05:44.025Z,2022-08-29T02:35:18Z,3741216255,56,Left,3741216257,140,57.4,3741216259,141,89.7,3741216263,213,1.4,3741216261,212,12.1,3742415025,178,,3741216253,3,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667725,206,49,1,19,46,gi0l1habji5hpgar77dl5jqe,1,57.4,89.7,2022-08-28T19:05:46.926Z,2022-08-29T05:35:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667761,207,1,1,19,46,gi0l1habji5hpgar77dl5jqe,0,57.4,89.7,2022-08-28T19:05:47.676Z,2022-08-29T02:35:44Z,3742415533,178,,3741216481,140,62.8,3741216479,56,Left,3741216485,212,5.7,3741216487,213,6.2,3741216483,141,89.4,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452667775,197,49,1,19,47,4raiad4l2j5lkfaz92pk4osb,1,43,9.1,2022-08-28T19:05:47.805Z,2022-08-29T02:36:12Z,,,,,,,,,,,,,,,,,,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
