id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass
2497469243,116,1,1,11,12,ap6blbxhq9elm62vw6tutzlwg,0,83.7,71.6,2023-01-14T19:56:25.052Z,2023-01-15T03:51:19Z,3978881853,388,,3978427829,3,,3978427839,212,7.9,3978427841,213,4.9,3978427835,140,85.3,3978427833,56,Center,3978427837,141,60.3,3978427831,168,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469259,113,1,1,11,13,3vo5mpj7catp66nrwwqiuhuup,1,15.4,46.7,2023-01-14T19:56:26.024Z,2023-01-15T03:51:28Z,3978427913,213,0.1,3978427907,140,25.4,3978427903,3,,3978427905,56,Back,3978427911,212,10.5,3978881955,178,,3978427909,141,47.9,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469247,117,43,1,11,13,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-14T19:56:26.068Z,2023-01-14T23:07:42Z,3978681599,144,61,3978427859,56,Center,,,,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469263,114,49,1,11,15,3vo5mpj7catp66nrwwqiuhuup,1,25.1,47.9,2023-01-14T19:56:27.612Z,2023-01-15T03:51:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469267,115,1,1,11,15,3vo5mpj7catp66nrwwqiuhuup,1,25.1,47.9,2023-01-14T19:56:27.616Z,2023-01-15T03:51:37Z,3978427931,56,Back,3978882037,388,,3978427939,213,6.3,3978427937,212,10.5,3978427929,155,,3978427933,140,35.1,3978427935,141,47.5,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469271,116,1,1,11,16,3vo5mpj7catp66nrwwqiuhuup,0,35.1,47.5,2023-01-14T19:56:28.999Z,2023-01-15T03:51:45Z,3978427949,56,Back,3978427947,3,,3978427955,212,12.2,3978427953,141,63.7,3978882101,178,,3978427957,213,2.0,3978427961,156,,3978427951,140,30.2,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469277,118,49,1,11,18,ap6blbxhq9elm62vw6tutzlwg,1,72.4,28.1,2023-01-14T19:56:31.243Z,2023-01-15T03:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469283,119,3,1,11,22,ap6blbxhq9elm62vw6tutzlwg,0,73.4,14.2,2023-01-14T19:56:34.971Z,2023-01-15T03:51:58Z,3978428007,286,,3978428005,56,Right,3978882165,178,,3978428131,233,117,3978681837,465,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469303,117,7,1,11,22,3vo5mpj7catp66nrwwqiuhuup,1,26.6,85.8,2023-01-14T19:56:35.187Z,2023-01-15T03:52:03Z,3978882233,178,,3978428075,167,,3978681799,385,,3978428077,56,Back,3978428125,233,119,3978428079,285,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469307,118,5,1,11,24,3vo5mpj7catp66nrwwqiuhuup,0,29.2,101.2,2023-01-14T19:56:36.594Z,2023-01-15T03:52:09Z,3978428171,233,120,3978428089,347,,3978428087,56,Back,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469317,120,5,1,11,24,ap6blbxhq9elm62vw6tutzlwg,1,70.8,-1.2,2023-01-14T19:56:36.594Z,2023-01-15T03:52:08Z,3978428167,233,118,3978428137,347,,3978428135,56,Right,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469333,121,1,1,11,28,ap6blbxhq9elm62vw6tutzlwg,1,72.2,0,2023-01-14T19:56:41.156Z,2023-01-15T03:52:30Z,3978428233,140,63.4,3978428229,107,,3978428235,141,14.0,3978428231,56,Right,3978428239,213,2.3,3978428237,212,14.3,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469359,122,1,1,11,31,ap6blbxhq9elm62vw6tutzlwg,0,64,17.9,2023-01-14T19:56:44.330Z,2023-01-15T03:52:35Z,3978428345,56,Left,3978428351,212,61.4,3978428343,196,,3978428347,140,100.0,3978428353,213,0.9,3978428355,1,,3978428341,155,,3978428349,141,87.8,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,3978882465,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469361,119,56,1,11,37,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-01-14T19:56:49.745Z,2023-01-15T03:52:52Z,3978428357,56,Back,,,,,,,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469375,120,5,1,11,38,3vo5mpj7catp66nrwwqiuhuup,1,-0.7,13.6,2023-01-14T19:56:51.217Z,2023-01-15T03:52:55Z,3978428403,346,,3978428427,233,123,3978428401,56,Back,,,,,,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469365,123,5,1,11,38,ap6blbxhq9elm62vw6tutzlwg,0,100.7,86.4,2023-01-14T19:56:51.217Z,2023-01-15T03:52:56Z,3978428365,346,,3978428363,56,Left,3978428435,233,120,,,,,,,,,,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469425,121,1,1,11,57,3vo5mpj7catp66nrwwqiuhuup,1,3.8,41.8,2023-01-14T19:57:09.503Z,2023-01-15T03:53:00Z,3978428609,212,8.5,3978428615,237,,3978428607,141,53.1,3978428601,124,,3978428611,213,1.1,3978428605,140,7.3,3978428603,56,Back,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469443,122,1,1,12,8,3vo5mpj7catp66nrwwqiuhuup,1,9.1,50.9,2023-01-14T19:57:21.227Z,2023-01-15T03:53:03Z,3978428691,140,15.6,3978882583,178,,3978428697,213,5.0,3978428695,212,24.4,3978428689,56,Back,3978428693,141,16.5,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469451,123,1,1,12,12,3vo5mpj7catp66nrwwqiuhuup,0,15.7,12.6,2023-01-14T19:57:25.078Z,2023-01-15T03:53:05Z,3978428717,213,0.1,3978428711,140,68.1,3978882591,178,,3978428713,141,23.0,3978428707,155,,3978428715,212,55.5,3978428719,1,,3978428709,56,Center,ci37qg2uu0z3nppxvn0z9034l,R. Gagliardini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469469,125,1,1,12,16,ap6blbxhq9elm62vw6tutzlwg,1,31.9,67.8,2023-01-14T19:57:28.931Z,2023-01-15T03:53:17Z,3978428791,140,66.0,3978882655,178,,3978428797,213,0.5,3978428793,141,98.4,3978428789,56,Left,3978428795,212,41.4,3978428799,1,,3978428845,157,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469455,124,49,1,12,16,ap6blbxhq9elm62vw6tutzlwg,1,31.9,67.8,2023-01-14T19:57:28.947Z,2023-01-15T03:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469475,126,1,1,12,19,ap6blbxhq9elm62vw6tutzlwg,0,66,98.4,2023-01-14T19:57:31.751Z,2023-01-15T03:53:29Z,3978428815,56,Left,3978428813,3,,3978428817,140,76.6,3978428823,213,6.2,3978882707,388,,3978428819,141,97.2,3978428821,212,11.2,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469477,124,49,1,12,22,3vo5mpj7catp66nrwwqiuhuup,1,23.2,6.1,2023-01-14T19:57:34.734Z,2023-01-15T03:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469497,125,1,1,12,22,3vo5mpj7catp66nrwwqiuhuup,1,23.2,6.1,2023-01-14T19:57:34.792Z,2023-01-15T03:53:37Z,3978428941,140,5.9,3978428947,213,2.4,3978428939,56,Back,3978428943,141,32.5,3978428945,212,25.5,3978882737,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469517,126,1,1,12,25,3vo5mpj7catp66nrwwqiuhuup,1,6,32.5,2023-01-14T19:57:37.897Z,2023-01-15T03:53:46Z,3978882803,178,,3978429029,141,29.5,3978429025,56,Back,3978429031,212,10.0,3978429027,140,15.3,3978429033,213,6.1,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469549,127,1,1,12,32,3vo5mpj7catp66nrwwqiuhuup,1,20.8,35.4,2023-01-14T19:57:44.648Z,2023-01-15T03:53:51Z,3978429209,212,15.5,3978882843,178,,3978429207,141,44.6,3978429211,213,2.7,3978429205,140,7.3,3978429203,56,Back,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469565,128,1,1,12,40,3vo5mpj7catp66nrwwqiuhuup,0,12.8,42.1,2023-01-14T19:57:53.189Z,2023-01-15T03:53:55Z,3978429305,56,Center,3978882863,178,,3978429303,155,,3978429311,212,78.4,3978429315,1,,3978429307,140,87.2,3978429313,213,6.2,3978429309,141,32.2,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469611,127,52,1,12,47,ap6blbxhq9elm62vw6tutzlwg,1,12.6,53.4,2023-01-14T19:57:59.368Z,2023-01-15T03:54:16Z,3978682511,376,,3978883011,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469617,128,1,1,12,49,ap6blbxhq9elm62vw6tutzlwg,1,14.1,70.9,2023-01-14T19:58:01.914Z,2023-01-15T03:54:29Z,3978429515,141,62.0,3978429513,140,21.8,3978429511,56,Back,3978883083,178,,3978429517,212,10.1,3978429509,123,,3978429519,213,5.6,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469625,129,1,1,12,53,ap6blbxhq9elm62vw6tutzlwg,1,23.5,57.2,2023-01-14T19:58:05.584Z,2023-01-15T03:54:32Z,3978883149,178,,3978429569,141,91.7,3978429565,56,Back,3978429571,212,24.2,3978429573,213,1.3,3978429567,140,29.3,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469645,130,1,1,12,56,ap6blbxhq9elm62vw6tutzlwg,1,29.7,92.6,2023-01-14T19:58:08.851Z,2023-01-15T03:54:35Z,3978429669,141,56.6,3978429667,140,55.6,3978429675,1,,3978429673,213,5.6,3978429663,155,,3978429665,56,Center,3978883185,178,,3978429671,212,36.6,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469647,131,44,1,12,58,ap6blbxhq9elm62vw6tutzlwg,1,56.5,55.4,2023-01-14T19:58:11.320Z,2023-01-15T05:37:13Z,3978429681,286,,3978429679,56,Center,3978429723,233,129,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469653,129,44,1,12,58,3vo5mpj7catp66nrwwqiuhuup,0,43.5,44.6,2023-01-14T19:58:11.321Z,2023-01-15T03:54:44Z,3978429701,56,Back,3978429703,285,,3978429733,233,131,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469665,132,1,1,12,58,ap6blbxhq9elm62vw6tutzlwg,1,55.6,56.6,2023-01-14T19:58:11.341Z,2023-01-15T05:37:13Z,3978429747,140,63.3,3978429753,213,5.3,3978429751,212,13.8,3978429749,141,40.1,3978429741,3,,3978883269,388,,3978429743,168,,3978429745,56,Center,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469677,133,1,1,13,1,ap6blbxhq9elm62vw6tutzlwg,0,63.5,37,2023-01-14T19:58:13.911Z,2023-01-15T03:54:51Z,3978429787,140,73.0,3978883313,178,,3978429785,56,Right,3978429783,155,,3978429789,141,0.0,3978429793,213,5.1,3978429791,212,28.1,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469715,130,5,1,13,3,3vo5mpj7catp66nrwwqiuhuup,1,26.4,101.6,2023-01-14T19:58:15.844Z,2023-01-15T03:54:52Z,3978429911,56,Back,3978429921,233,134,3978429915,347,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469679,134,5,1,13,3,ap6blbxhq9elm62vw6tutzlwg,0,73.6,-1.6,2023-01-14T19:58:15.844Z,2023-01-15T03:54:53Z,3978429797,347,,3978429929,233,130,3978429795,56,Right,,,,,,,,,,,,,,,,448dubo3a0ty03v6ajxpw2k2c,Y. Kallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469725,131,1,1,13,8,3vo5mpj7catp66nrwwqiuhuup,1,25.9,100,2023-01-14T19:58:20.811Z,2023-01-15T03:54:56Z,3978429963,107,,3978429965,56,Back,3978429971,212,19.1,3978429967,140,19.6,3978429973,213,4.4,3978429969,141,75.1,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469749,132,1,1,13,12,3vo5mpj7catp66nrwwqiuhuup,1,19.7,73.2,2023-01-14T19:58:24.429Z,2023-01-15T03:55:01Z,3978883423,178,,3978430051,212,26.2,3978430045,56,Back,3978430047,140,15.9,3978430053,213,4.6,3978430049,141,35.1,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469759,133,1,1,13,16,3vo5mpj7catp66nrwwqiuhuup,1,19.1,35.4,2023-01-14T19:58:29.243Z,2023-01-15T03:55:04Z,3978430101,56,Back,3978430109,213,0.6,3978430107,212,11.9,3978430103,140,28.6,3978430105,141,44.9,3978883457,178,,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469817,134,1,1,13,18,3vo5mpj7catp66nrwwqiuhuup,1,28.8,48.2,2023-01-14T19:58:30.504Z,2023-01-15T03:55:07Z,3978430347,212,22.9,3978430341,56,Back,3978430343,140,7.1,3978430345,141,51.0,3978430349,213,3.1,3978883475,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469827,135,1,1,13,29,3vo5mpj7catp66nrwwqiuhuup,1,11.1,58.5,2023-01-14T19:58:41.591Z,2023-01-15T03:55:11Z,3978883511,178,,3978430379,56,Back,3978430385,212,33.6,3978430383,141,41.8,3978430387,213,5.9,3978430381,140,41.2,3978430389,1,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469829,136,1,1,13,31,3vo5mpj7catp66nrwwqiuhuup,0,41.2,41.8,2023-01-14T19:58:43.831Z,2023-01-15T03:55:16Z,3978430405,213,0.0,3978430403,212,18.5,3978430395,168,,3978430411,3,,3978430397,56,Center,3978430401,141,41.9,3978883571,388,,3978430399,140,58.8,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469839,137,44,1,13,33,3vo5mpj7catp66nrwwqiuhuup,1,59.4,42.3,2023-01-14T19:58:45.791Z,2023-01-16T09:54:11Z,3978430445,56,Center,3978430507,233,135,3978430447,286,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469845,135,44,1,13,33,ap6blbxhq9elm62vw6tutzlwg,0,40.6,57.7,2023-01-14T19:58:45.792Z,2023-01-15T05:36:49Z,3978430459,285,,3978430457,56,Back,3978430487,233,137,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469855,138,61,1,13,33,3vo5mpj7catp66nrwwqiuhuup,1,57,41.5,2023-01-14T19:58:45.844Z,2023-01-15T05:37:14Z,3978430501,56,Center,3978883681,15,,3978883683,178,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469863,137,49,1,13,34,ap6blbxhq9elm62vw6tutzlwg,1,25.9,64.5,2023-01-14T19:58:47.233Z,2023-01-15T03:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469847,136,43,1,13,35,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2023-01-14T19:58:47.564Z,2023-01-14T19:59:09Z,3978430461,56,Back,3978431019,144,61,,,,,,,,,,,,,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469881,138,1,1,13,35,ap6blbxhq9elm62vw6tutzlwg,1,25.9,64.5,2023-01-14T19:58:47.860Z,2023-01-15T03:55:39Z,3978430593,56,Back,3978430595,140,8.9,3978430601,213,3.6,3978430597,141,52.4,3978883737,178,,3978430599,212,19.7,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469909,139,1,1,13,41,ap6blbxhq9elm62vw6tutzlwg,1,8.9,52.4,2023-01-14T19:58:53.385Z,2023-01-15T03:55:42Z,3978430693,140,66.5,3978430689,155,,3978430695,141,33.1,3978430691,56,Center,3978430697,212,61.9,3978883809,178,,3978430699,213,6.1,3978430701,1,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469923,140,44,1,13,44,ap6blbxhq9elm62vw6tutzlwg,1,71,35.2,2023-01-14T19:58:56.793Z,2023-01-15T05:37:15Z,3978430737,286,,3978430735,56,Center,3978430739,233,139,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469919,139,44,1,13,44,3vo5mpj7catp66nrwwqiuhuup,0,29,64.8,2023-01-14T19:58:56.794Z,2023-01-15T03:55:44Z,3978430729,285,,3978430727,56,Back,3978430755,233,140,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469931,141,1,1,13,44,ap6blbxhq9elm62vw6tutzlwg,0,66.7,32.6,2023-01-14T19:58:56.848Z,2023-01-15T05:37:15Z,3978430783,213,4.9,3978430779,141,29.2,3978885007,388,,3978430781,212,2.4,3978430777,140,67.2,3978430773,3,,3978430775,56,Center,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469927,140,49,1,13,46,3vo5mpj7catp66nrwwqiuhuup,1,28.3,71.1,2023-01-14T19:58:58.624Z,2023-01-15T03:58:07Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469951,141,1,1,13,46,3vo5mpj7catp66nrwwqiuhuup,1,27.4,70.9,2023-01-14T19:58:59.099Z,2023-01-15T03:58:12Z,3978430859,140,8.4,3978885155,178,,3978430861,141,54.9,3978430857,56,Back,3978430865,213,3.6,3978430863,212,22.7,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469987,142,1,1,13,50,3vo5mpj7catp66nrwwqiuhuup,1,8.4,54.9,2023-01-14T19:59:02.790Z,2023-01-15T03:58:15Z,3978430999,56,Back,3978885215,178,,3978431003,141,68.2,3978431005,212,11.7,3978431001,140,15.5,3978431007,213,0.9,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469993,143,1,1,13,55,3vo5mpj7catp66nrwwqiuhuup,1,21.5,69,2023-01-14T19:59:07.659Z,2023-01-15T03:58:18Z,3978431027,140,31.7,3978431033,213,5.9,3978431025,56,Back,3978431031,212,11.7,3978431029,141,62.1,3978885243,178,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497469995,144,1,1,13,56,3vo5mpj7catp66nrwwqiuhuup,1,31.7,62.1,2023-01-14T19:59:08.706Z,2023-01-15T03:58:20Z,3978431043,212,9.6,3978431039,140,22.7,3978431045,213,3.0,3978431037,56,Back,3978885293,178,,3978431041,141,64.3,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470009,145,1,1,13,57,3vo5mpj7catp66nrwwqiuhuup,1,22.4,62.7,2023-01-14T19:59:09.740Z,2023-01-15T03:58:23Z,3978885313,178,,3978431093,141,32.5,3978431089,56,Back,3978431095,212,21.3,3978431097,213,4.4,3978431091,140,16.9,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470017,146,1,1,14,1,3vo5mpj7catp66nrwwqiuhuup,1,19,31.9,2023-01-14T19:59:13.570Z,2023-01-15T03:58:26Z,3978431121,140,27.1,3978431119,56,Back,3978431127,213,5.1,3978885341,178,,3978431125,212,21.2,3978431123,141,3.4,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470025,147,1,1,14,2,3vo5mpj7catp66nrwwqiuhuup,1,27.1,3.4,2023-01-14T19:59:15.209Z,2023-01-15T03:58:33Z,3978431149,140,36.7,3978885385,178,,3978431153,212,12.0,3978431155,213,0.6,3978431147,56,Back,3978431151,141,12.9,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470029,148,1,1,14,3,3vo5mpj7catp66nrwwqiuhuup,1,36.7,12.9,2023-01-14T19:59:16.297Z,2023-01-15T03:58:36Z,3978431167,141,16.7,3978431163,56,Back,3978431171,213,2.8,3978431165,140,30.4,3978431169,212,7.1,3978885441,178,,3978431179,156,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470033,149,1,1,14,4,3vo5mpj7catp66nrwwqiuhuup,1,30.8,16.8,2023-01-14T19:59:17.104Z,2023-01-15T03:58:41Z,3978431199,56,Back,3978431201,140,36.8,3978431207,213,0.6,3978431205,212,7.7,3978431203,141,23.4,3978885483,178,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470067,150,1,1,14,6,3vo5mpj7catp66nrwwqiuhuup,1,36.8,23.4,2023-01-14T19:59:18.724Z,2023-01-15T03:58:47Z,3978885539,178,,3978431327,213,6.1,3978431319,56,Right,3978431321,140,60.4,3978431323,141,17.6,3978431325,212,25.1,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470081,151,1,1,14,12,3vo5mpj7catp66nrwwqiuhuup,1,73.3,21.3,2023-01-14T19:59:25.031Z,2023-01-15T03:58:56Z,3978431367,212,25.9,3978431369,213,0.9,3978431599,210,15,3978431357,2,,3978431601,154,,3978431361,56,Center,3978431365,141,50.0,3978431363,140,89.5,ci37qg2uu0z3nppxvn0z9034l,R. Gagliardini,3978431359,155,3978684251,224,3978885575,178,,3978684253,20,,,,,,,,,,,,,,,,,,,,,,1
2497470085,152,15,1,14,13,3vo5mpj7catp66nrwwqiuhuup,1,89.5,50,2023-01-14T19:59:26.181Z,2023-01-15T03:58:56Z,3978431623,103,12.0,3978431625,328,,3978885615,388,,3978431611,78,,3978431389,17,,3978431617,55,151,3978431629,147,50.5,3978431621,102,48.8,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,3978431387,22,3978431391,56,3978431615,154,,3978431613,29,3978431403,233,3978431627,146,98.2,3978431607,15,,,,Center,,143,,,,,,,,,
2497470079,143,10,1,14,14,ap6blbxhq9elm62vw6tutzlwg,1,1.9,49.9,2023-01-14T19:59:26.846Z,2023-01-15T03:58:59Z,3978431407,233,152,3978431353,182,,3978431355,56,Back,3978684411,376,,3978431351,179,,3978431349,177,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
