id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2484342587,257,1,1,23,14,8le3orkfz6iix3jns6g9ojqjg,1,42.9,85.7,2022-11-11T20:09:32.587Z,2022-11-12T05:05:08Z,3909128541,3,,3909128545,140,53.6,3909128547,141,71.5,3909364769,388,,3909128543,56,Center,3909128549,212,14.8,3909128551,213,5.6,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342607,258,49,1,23,15,8le3orkfz6iix3jns6g9ojqjg,1,54.9,70.8,2022-11-11T20:09:34.220Z,2022-11-12T01:43:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342653,259,1,1,23,16,8le3orkfz6iix3jns6g9ojqjg,1,54.9,70.8,2022-11-11T20:09:34.658Z,2022-11-12T01:43:51Z,3909364841,178,,3909128879,56,Center,3909128887,213,0.5,3909128883,141,76.6,3909128885,212,7.9,3909128877,155,,3909128881,140,61.4,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342661,260,61,1,23,18,8le3orkfz6iix3jns6g9ojqjg,0,67.6,67.2,2022-11-11T20:09:36.896Z,2022-11-12T01:44:06Z,3909128919,56,Center,3909364901,178,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484387695,979,67,1,23,19,af91jdcs6x0bqkmdb78rokod2,1,30.6,37.5,2022-11-11T20:09:38.351Z,2022-11-12T05:05:08Z,3909373591,233,1052,,,,,,,,,,,,,,,,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484387693,1052,67,1,23,19,8le3orkfz6iix3jns6g9ojqjg,0,69.4,62.5,2022-11-11T20:09:38.352Z,2022-11-12T02:16:41Z,3909373595,233,979,,,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342665,225,1,1,23,19,af91jdcs6x0bqkmdb78rokod2,1,26.3,34.7,2022-11-11T20:09:38.386Z,2022-11-12T05:05:09Z,3909128937,212,8.2,3909128935,141,36.9,3909128939,213,0.2,3909128933,140,34.0,3909128931,56,Back,3909364927,178,,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342669,226,49,1,23,21,af91jdcs6x0bqkmdb78rokod2,1,34,36.9,2022-11-11T20:09:40.205Z,2022-11-12T01:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342733,227,1,1,23,21,af91jdcs6x0bqkmdb78rokod2,1,34.5,40.1,2022-11-11T20:09:40.262Z,2022-11-12T01:44:27Z,3909129327,141,78.0,3909364989,178,,3909129331,213,1.4,3909129325,140,37.5,3909129329,212,26.0,3909129323,56,Back,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342745,228,1,1,23,25,af91jdcs6x0bqkmdb78rokod2,0,41.4,80.4,2022-11-11T20:09:44.040Z,2022-11-12T01:44:43Z,3909129601,286,,3909129411,213,5.7,3909129405,140,42.6,3909129403,56,Back,3909129409,212,1.5,3909129595,236,,3909129597,233,261,3909129407,141,79.2,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,3909365043,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342779,261,74,1,23,25,8le3orkfz6iix3jns6g9ojqjg,1,57.9,22.7,2022-11-11T20:09:44.139Z,2022-11-12T01:44:50Z,3909129617,233,228,3909365065,178,,3909129553,285,,3909129551,56,Center,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342763,229,43,1,23,26,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-11-11T20:09:44.724Z,2022-11-11T20:13:24Z,3909129475,56,Back,3909144057,144,61,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347739,314,49,1,23,27,8le3orkfz6iix3jns6g9ojqjg,1,53,25,2022-11-11T20:09:45.932Z,2022-11-12T01:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342805,262,3,1,23,27,8le3orkfz6iix3jns6g9ojqjg,0,57.9,22.6,2022-11-11T20:09:46.070Z,2022-11-12T01:45:08Z,3909129741,56,Center,3909129743,286,,3909356905,464,,3909365137,178,,3909129795,233,230,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342797,230,7,1,23,27,af91jdcs6x0bqkmdb78rokod2,0,42.1,77.4,2022-11-11T20:09:46.184Z,2022-11-12T01:45:50Z,3909365147,178,,3909356907,385,,3909129709,56,Back,3909129711,285,,3909129773,233,262,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347391,313,61,1,23,27,8le3orkfz6iix3jns6g9ojqjg,1,56.7,25.4,2022-11-11T20:09:46.376Z,2022-11-12T01:45:22Z,3909154971,56,Center,3909365189,178,,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347443,268,61,1,23,28,af91jdcs6x0bqkmdb78rokod2,1,46,73.8,2022-11-11T20:09:46.427Z,2022-11-12T01:45:32Z,3909365225,178,,3909155833,56,Back,,,,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342799,231,43,1,23,28,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-11-11T20:09:47.283Z,2022-11-11T20:10:01Z,3909130375,144,49,,,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484347799,269,49,1,23,30,af91jdcs6x0bqkmdb78rokod2,1,39,73.2,2022-11-11T20:09:48.418Z,2022-11-12T01:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342823,232,1,1,23,30,af91jdcs6x0bqkmdb78rokod2,1,34.7,88.2,2022-11-11T20:09:48.466Z,2022-11-12T01:46:07Z,3909129857,213,4.1,3909365395,178,,3909129855,212,9.2,3909129853,141,77.1,3909129851,140,29.7,3909129847,56,Back,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342843,233,1,1,23,32,af91jdcs6x0bqkmdb78rokod2,1,26.7,77.4,2022-11-11T20:09:50.615Z,2022-11-12T01:46:13Z,3909365421,178,,3909129951,56,Back,3909129953,140,23.8,3909129959,213,4.5,3909129955,141,58.6,3909129957,212,13.1,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342877,234,1,1,23,35,af91jdcs6x0bqkmdb78rokod2,1,24.5,60.6,2022-11-11T20:09:53.738Z,2022-11-12T01:46:17Z,3909130121,56,Back,3909130123,140,41.6,3909130125,141,64.2,3909130129,213,0.1,3909130127,212,18.1,3909365447,178,,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342915,235,1,1,23,38,af91jdcs6x0bqkmdb78rokod2,0,45.6,56.1,2022-11-11T20:09:56.520Z,2022-11-12T01:46:23Z,3909130323,155,,3909130329,141,89.1,3909130325,56,Left,3909130331,212,43.1,3909365471,178,,3909130333,213,0.5,3909130335,1,,3909130327,140,80.6,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342921,263,49,1,23,41,8le3orkfz6iix3jns6g9ojqjg,1,17.9,11.1,2022-11-11T20:10:00.295Z,2022-11-12T01:46:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484342975,264,1,1,23,43,8le3orkfz6iix3jns6g9ojqjg,1,12.8,13.4,2022-11-11T20:10:02.108Z,2022-11-12T01:46:37Z,3909130637,213,1.4,3909365515,178,,3909130629,56,Back,3909130631,140,14.6,3909130633,141,27.0,3909130635,212,9.4,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343045,265,1,1,23,47,8le3orkfz6iix3jns6g9ojqjg,1,24.1,37.9,2022-11-11T20:10:05.800Z,2022-11-12T01:46:42Z,3909365529,178,,3909130995,56,Back,3909130999,141,89.6,3909131001,212,35.5,3909131003,213,1.4,3909131005,1,,3909130997,140,29.1,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343055,266,1,1,23,53,8le3orkfz6iix3jns6g9ojqjg,1,42.2,92.1,2022-11-11T20:10:11.815Z,2022-11-12T01:46:49Z,3909365553,178,,3909131075,155,,3909131079,140,66.2,3909131081,141,94.2,3909131083,212,25.2,3909131085,213,0.1,3909131077,56,Left,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343083,267,1,1,23,56,8le3orkfz6iix3jns6g9ojqjg,1,66.4,90.4,2022-11-11T20:10:14.611Z,2022-11-12T01:46:55Z,3909131239,140,60.0,3909131237,56,Center,3909131243,212,20.2,3909131245,213,4.4,3909365585,178,,3909131241,141,62.4,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343103,268,1,1,23,58,8le3orkfz6iix3jns6g9ojqjg,1,61.9,59.7,2022-11-11T20:10:17.376Z,2022-11-12T01:46:59Z,3909131367,56,Center,3909131375,213,4.9,3909131373,212,19.7,3909365605,178,,3909131371,141,31.3,3909131369,140,65.5,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343125,269,1,1,24,2,8le3orkfz6iix3jns6g9ojqjg,1,68.2,29.8,2022-11-11T20:10:20.462Z,2022-11-12T01:47:04Z,3909131507,56,Center,3909365621,178,,3909131511,141,35.4,3909131515,213,0.3,3909131513,212,14.4,3909131509,140,81.4,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343127,270,61,1,24,3,8le3orkfz6iix3jns6g9ojqjg,0,81.4,35.4,2022-11-11T20:10:21.597Z,2022-11-12T01:47:20Z,3909365723,178,,3909131519,56,Center,,,,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343121,237,49,1,24,3,af91jdcs6x0bqkmdb78rokod2,1,9.6,72.8,2022-11-11T20:10:22.272Z,2022-11-12T01:47:27Z,,,,,,,,,,,,,,,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343151,238,1,1,24,5,af91jdcs6x0bqkmdb78rokod2,1,8.6,67.1,2022-11-11T20:10:23.763Z,2022-11-12T01:47:33Z,3909131673,213,3.9,3909131671,212,9.4,3909131669,141,58.0,3909131665,56,Back,3909365787,178,,3909131667,140,1.8,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343219,239,1,1,24,6,af91jdcs6x0bqkmdb78rokod2,0,1.8,58,2022-11-11T20:10:24.936Z,2022-11-12T01:47:42Z,3909132057,141,64.0,3909132067,1,,3909365829,178,,3909132063,213,0.1,3909132047,157,,3909132059,212,40.3,3909132053,140,40.0,3909132051,56,Back,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343215,271,44,1,24,9,8le3orkfz6iix3jns6g9ojqjg,1,60.8,32.2,2022-11-11T20:10:28.261Z,2022-11-12T05:05:09Z,3909132151,233,240,3909132041,56,Center,3909132043,286,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343225,240,44,1,24,9,af91jdcs6x0bqkmdb78rokod2,0,39.2,67.8,2022-11-11T20:10:28.262Z,2022-11-12T01:47:52Z,3909132087,56,Back,3909132189,233,271,3909132089,285,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343249,272,8,1,24,9,8le3orkfz6iix3jns6g9ojqjg,1,61.5,28.5,2022-11-11T20:10:28.321Z,2022-11-12T05:05:09Z,3909356919,384,,3909132209,56,Center,3909365909,388,,3909356917,15,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343251,273,49,1,24,12,8le3orkfz6iix3jns6g9ojqjg,1,48.5,48.1,2022-11-11T20:10:31.007Z,2022-11-12T01:48:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343283,274,1,1,24,12,8le3orkfz6iix3jns6g9ojqjg,1,48.5,48.1,2022-11-11T20:10:31.051Z,2022-11-12T01:48:06Z,3909132347,213,2.8,3909132339,56,Back,3909132341,140,21.5,3909365973,178,,3909132343,141,63.7,3909132345,212,30.3,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343297,275,1,1,24,16,8le3orkfz6iix3jns6g9ojqjg,1,22.3,63.7,2022-11-11T20:10:35.100Z,2022-11-12T01:48:14Z,3909132421,212,10.3,3909132423,213,0.1,3909132415,56,Back,3909366001,178,,3909132419,141,65.2,3909132417,140,32.1,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343339,276,1,1,24,20,8le3orkfz6iix3jns6g9ojqjg,1,32.7,67.2,2022-11-11T20:10:39.149Z,2022-11-12T01:48:18Z,3909132641,56,Back,3909132649,213,0.3,3909132643,140,40.8,3909132645,141,71.6,3909132647,212,9.0,3909366011,178,,,,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343363,277,1,1,24,21,8le3orkfz6iix3jns6g9ojqjg,1,40.8,71.6,2022-11-11T20:10:40.074Z,2022-11-12T01:48:22Z,3909132757,140,30.9,3909366027,178,,3909132763,212,12.2,3909132765,213,3.7,3909132761,141,62.1,3909132779,156,,3909132751,56,Back,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343455,278,1,1,24,27,8le3orkfz6iix3jns6g9ojqjg,1,36,63.8,2022-11-11T20:10:45.723Z,2022-11-12T01:48:25Z,3909133289,56,Left,3909133297,213,0.6,3909133299,1,,3909133293,141,90.5,3909133295,212,33.2,3909133291,140,62.5,3909366049,178,,,,,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343459,279,3,1,24,29,8le3orkfz6iix3jns6g9ojqjg,0,66.2,86.1,2022-11-11T20:10:48.117Z,2022-11-12T01:48:35Z,3909356921,464,,3909133305,56,Left,3909133515,233,241,3909133307,286,,3909366087,178,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343491,241,7,1,24,29,af91jdcs6x0bqkmdb78rokod2,0,33.8,13.9,2022-11-11T20:10:48.337Z,2022-11-12T01:48:39Z,3909366107,178,,3909356923,385,,3909133463,233,279,3909133439,56,Back,3909133441,285,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484388041,1003,83,1,24,31,af91jdcs6x0bqkmdb78rokod2,1,34.9,7.8,2022-11-11T20:10:49.886Z,2022-11-12T02:20:12Z,3909374547,399,474843,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343507,280,50,1,24,32,8le3orkfz6iix3jns6g9ojqjg,1,64.6,94.4,2022-11-11T20:10:51.313Z,2022-11-12T01:49:08Z,3909133551,56,Left,3909133553,286,,3909133825,233,242,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343535,242,7,1,24,33,af91jdcs6x0bqkmdb78rokod2,1,35.4,5.6,2022-11-11T20:10:51.525Z,2022-11-12T01:49:12Z,3909133697,285,,3909133767,233,280,3909356925,385,,3909366251,178,,3909133693,167,,3909133695,56,Back,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343545,243,5,1,24,33,af91jdcs6x0bqkmdb78rokod2,0,36.7,-0.8,2022-11-11T20:10:52.098Z,2022-11-12T01:49:15Z,3909133731,56,Back,3909133733,347,,3909133851,233,281,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343539,281,5,1,24,33,8le3orkfz6iix3jns6g9ojqjg,1,63.3,100.8,2022-11-11T20:10:52.098Z,2022-11-12T01:49:15Z,3909133711,56,Left,3909133713,347,,3909133829,233,243,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343737,282,1,1,24,45,8le3orkfz6iix3jns6g9ojqjg,0,61.5,100,2022-11-11T20:11:03.450Z,2022-11-12T01:49:19Z,3909134749,56,Left,3909134757,213,6.0,3909134751,140,78.6,3909134755,212,18.5,3909134753,141,95.7,3909134747,107,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343741,244,8,1,24,47,af91jdcs6x0bqkmdb78rokod2,1,22,16.7,2022-11-11T20:11:05.614Z,2022-11-12T01:49:27Z,3909366331,178,,3909134809,15,,3909356929,385,,3909134785,56,Back,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484388139,1010,83,1,24,49,af91jdcs6x0bqkmdb78rokod2,1,11.4,4.8,2022-11-11T20:11:08.146Z,2022-11-12T02:21:07Z,3909374819,399,515952,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343765,283,3,1,24,49,8le3orkfz6iix3jns6g9ojqjg,0,88.4,93.4,2022-11-11T20:11:08.148Z,2022-11-12T01:49:47Z,3909366369,178,,3909134907,286,,3909134903,56,Left,3909356931,465,,3909134929,211,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343789,245,5,1,24,50,af91jdcs6x0bqkmdb78rokod2,1,-1,12.7,2022-11-11T20:11:09.063Z,2022-11-12T01:49:54Z,3909135037,346,,3909135035,56,Back,3909135099,233,284,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484343795,284,5,1,24,50,8le3orkfz6iix3jns6g9ojqjg,0,101,87.3,2022-11-11T20:11:09.063Z,2022-11-12T01:49:54Z,3909135071,346,,3909135069,56,Left,3909135127,233,245,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344277,246,1,1,25,31,af91jdcs6x0bqkmdb78rokod2,0,2.3,55.5,2022-11-11T20:11:50.349Z,2022-11-12T01:50:01Z,3909137659,124,,3909151579,74,,3909150943,1,,3909137669,213,0.0,3909137665,141,56.7,3909137663,140,71.1,3909137661,56,Center,3909137667,212,72.2,eu9b86opw6n66vftu1r5alfqh,M. Carnesecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344297,247,43,1,25,34,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-11-11T20:11:52.489Z,2022-11-11T20:14:59Z,3909137757,141,59.9,3909137759,212,71.1,3909137755,140,76.8,3909137753,56,Center,3909137751,157,0,3909150289,144,1,3909137763,1,0,3909137761,213,0.3,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344305,286,44,1,25,35,8le3orkfz6iix3jns6g9ojqjg,1,24.3,39.4,2022-11-11T20:11:54.308Z,2022-11-12T05:05:10Z,3909137815,233,248,3909137789,56,Back,3909137791,285,,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344311,248,44,1,25,35,af91jdcs6x0bqkmdb78rokod2,0,75.7,60.6,2022-11-11T20:11:54.309Z,2022-11-12T01:50:08Z,3909137825,233,286,3909137805,56,Center,3909137807,286,,,,,,,,,,,,,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344331,287,1,1,25,35,8le3orkfz6iix3jns6g9ojqjg,1,27.6,37.9,2022-11-11T20:11:54.320Z,2022-11-12T05:05:10Z,3909137889,3,,3909137897,212,5.8,3909366551,388,,3909137899,213,0.2,3909137893,140,33.0,3909137895,141,39.8,3909137891,56,Back,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344343,288,1,1,25,37,8le3orkfz6iix3jns6g9ojqjg,1,33,39.8,2022-11-11T20:11:56.145Z,2022-11-12T01:50:19Z,3909137961,213,0.0,3909366577,178,,3909137953,56,Back,3909137955,140,35.9,3909137959,212,3.0,3909137951,168,,3909137957,141,39.8,3909137949,3,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344349,289,44,1,25,39,8le3orkfz6iix3jns6g9ojqjg,1,34.6,46.2,2022-11-11T20:11:58.010Z,2022-11-12T05:05:11Z,3909137989,233,249,3909137985,285,,3909137983,56,Back,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344347,249,44,1,25,39,af91jdcs6x0bqkmdb78rokod2,0,65.4,53.8,2022-11-11T20:11:58.011Z,2022-11-12T01:50:23Z,3909138021,233,289,3909137981,286,,3909137979,56,Center,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344391,290,1,1,25,39,8le3orkfz6iix3jns6g9ojqjg,1,35.9,39.8,2022-11-11T20:11:58.074Z,2022-11-12T05:05:11Z,3909138189,212,20.5,3909138183,56,Back,3909138191,213,1.8,3909366607,388,,3909138185,140,30.7,3909138187,141,68.9,3909138179,3,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484344397,291,49,1,25,42,8le3orkfz6iix3jns6g9ojqjg,1,30.8,69.6,2022-11-11T20:12:01.280Z,2022-11-12T01:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
