id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2469653117,103,1,1,13,8,49rkyo4do8uwj06geomw0xr4i,1,7.8,73.3,2022-10-09T13:13:14.610Z,2022-10-10T00:19:53Z,3831590823,56,Back,3831590831,213,5.0,3831590829,212,31.2,3831590825,140,15.9,3831590827,141,29.2,3834229303,178,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653181,104,1,1,13,16,49rkyo4do8uwj06geomw0xr4i,1,36.9,11.4,2022-10-09T13:13:22.347Z,2022-10-10T00:20:00Z,3831591115,141,23.0,3831591119,213,1.4,3831591111,56,Back,3831591113,140,38.1,3834229417,178,,3831591117,212,8.0,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653255,105,1,1,13,18,49rkyo4do8uwj06geomw0xr4i,1,40.5,17.4,2022-10-09T13:13:24.451Z,2022-10-10T00:20:04Z,3834229487,178,,3831591489,140,43.9,3831591487,56,Back,3831591495,213,5.3,3831591493,212,6.9,3831591491,141,8.8,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653309,106,1,1,13,21,49rkyo4do8uwj06geomw0xr4i,0,44.4,2.9,2022-10-09T13:13:27.245Z,2022-10-10T00:20:08Z,3831591801,4,,3831591777,141,26.1,3834229583,178,,3831591781,213,0.3,3831591783,1,,3831591771,155,,3831591773,56,Center,3831591779,212,46.6,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,3831591775,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653301,136,52,1,13,24,ap6blbxhq9elm62vw6tutzlwg,1,13.8,75.6,2022-10-09T13:13:30.256Z,2022-10-10T00:20:12Z,3833012447,376,,3834229689,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653455,137,1,1,13,25,ap6blbxhq9elm62vw6tutzlwg,1,11.4,73.4,2022-10-09T13:13:31.305Z,2022-10-10T00:20:18Z,3831592535,141,73.8,3831592539,212,12.7,3831592521,123,,3831592531,140,23.5,3831592527,56,Back,3831592541,213,0.0,3834229747,178,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653585,138,1,1,13,30,ap6blbxhq9elm62vw6tutzlwg,1,31.8,74,2022-10-09T13:13:36.776Z,2022-10-10T00:20:22Z,3831593183,213,4.7,3831593181,212,22.1,3831593177,140,31.1,3834229827,178,,3831593179,141,41.5,3831593173,56,Back,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653613,139,1,1,13,36,ap6blbxhq9elm62vw6tutzlwg,1,37.7,34.7,2022-10-09T13:13:42.416Z,2022-10-10T00:20:26Z,3831593351,212,9.8,3831593345,141,29.6,3834229889,178,,3831593355,213,5.9,3831593339,140,46.4,3831593333,56,Back,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653629,140,1,1,13,37,ap6blbxhq9elm62vw6tutzlwg,1,46.7,29.3,2022-10-09T13:13:43.248Z,2022-10-10T00:20:31Z,3831593447,56,Back,3834229973,178,,3831593451,141,31.9,3831593459,213,2.9,3831593455,212,7.4,3831593449,140,39.9,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653677,141,1,1,13,38,ap6blbxhq9elm62vw6tutzlwg,1,39.9,31.9,2022-10-09T13:13:44.632Z,2022-10-10T00:20:38Z,3834230099,178,,3831593671,213,0.3,3831593667,141,37.4,3831593665,140,52.9,3831593669,212,14.2,3831593663,56,Center,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653749,142,1,1,13,39,ap6blbxhq9elm62vw6tutzlwg,1,52.9,37.3,2022-10-09T13:13:45.793Z,2022-10-10T00:20:42Z,3834230155,178,,3831594037,212,14.3,3831594035,141,17.3,3831594039,213,5.0,3831594031,56,Right,3831594033,140,57.1,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470134355,1207,43,1,13,46,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:13:52.454Z,2022-10-10T00:41:01Z,3834248051,144,82,3834247651,178,0,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470134495,921,83,1,13,47,49rkyo4do8uwj06geomw0xr4i,1,34.5,91,2022-10-09T13:13:53.080Z,2022-10-10T00:41:21Z,3834248431,399,78819,,,,,,,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470134375,1208,43,1,13,47,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:13:53.089Z,2022-10-10T00:41:15Z,3834247737,178,0,3834248307,144,82,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653865,143,1,1,13,48,ap6blbxhq9elm62vw6tutzlwg,1,65.4,10.4,2022-10-09T13:13:54.071Z,2022-10-10T00:20:46Z,3831594747,140,65.7,3834230275,178,,3831594751,141,28.4,3831594761,213,1.5,3831594745,56,Center,3831594755,212,12.2,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653873,144,61,1,13,48,ap6blbxhq9elm62vw6tutzlwg,0,65.8,28.6,2022-10-09T13:13:54.678Z,2022-10-10T00:20:51Z,3831594787,56,Center,3834230347,178,,,,,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653925,107,4,1,13,49,49rkyo4do8uwj06geomw0xr4i,1,32.7,73.2,2022-10-09T13:13:55.608Z,2022-10-10T00:20:55Z,3831595109,285,,3831595105,152,,3831595257,233,145,3831595103,56,Back,3831595099,13,,3831595107,265,,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653941,145,4,1,13,49,ap6blbxhq9elm62vw6tutzlwg,0,67.3,26.8,2022-10-09T13:13:55.609Z,2022-10-10T00:20:55Z,3831595189,56,Center,3831595185,13,,3831595349,233,107,3831595355,286,,3831595193,265,,3834230373,178,,3831595191,152,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655269,109,27,1,13,53,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-09T13:13:58.993Z,2022-10-10T00:21:20Z,3831662765,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654693,146,27,1,13,53,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:13:58.993Z,2022-10-10T00:21:19Z,3831662783,233,109,3831599399,53,c39nv7jn5c3qzglosgzigif2t,3831599397,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655567,110,28,1,14,58,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-09T13:15:03.916Z,2022-10-10T00:21:05Z,3831603861,233,147,3831603489,55,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655629,147,28,1,14,58,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:15:03.916Z,2022-10-10T00:21:04Z,3831603771,55,146,3831603865,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655621,111,1,1,14,59,49rkyo4do8uwj06geomw0xr4i,1,29,70.2,2022-10-09T13:15:05.416Z,2022-10-10T00:21:01Z,3831603729,5,,3831603733,56,Back,3831603731,152,,3831603735,140,30.4,3834230515,178,,3831603739,212,1.5,3831603737,141,70.2,3831603743,213,0.0,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655713,112,1,1,15,0,49rkyo4do8uwj06geomw0xr4i,1,30.4,70.2,2022-10-09T13:15:06.777Z,2022-10-09T23:53:55Z,3831604113,56,Back,3831604127,213,0.8,3831604117,140,41.2,3834200877,178,,3831604121,141,86.3,3831604123,212,15.8,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655797,113,1,1,15,5,49rkyo4do8uwj06geomw0xr4i,1,56.7,82.4,2022-10-09T13:15:11.107Z,2022-10-09T23:54:02Z,3831604589,213,4.4,3831604585,141,57.6,3831604581,56,Center,3834201073,178,,3831604583,140,51.5,3831604587,212,17.7,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655927,114,1,1,15,8,49rkyo4do8uwj06geomw0xr4i,1,55.8,43.1,2022-10-09T13:15:14.581Z,2022-10-09T23:54:13Z,3831605265,213,5.2,3831605259,212,18.8,3831605251,140,64.3,3834201237,178,,3831605247,56,Right,3831605257,141,18.8,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656045,115,1,1,15,14,49rkyo4do8uwj06geomw0xr4i,1,61.3,19.8,2022-10-09T13:15:20.187Z,2022-10-09T23:54:19Z,3831605801,212,9.3,3831605803,213,4.7,3831605797,140,61.1,3834201385,178,,3831605799,141,6.2,3831605795,56,Right,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656097,116,1,1,15,17,49rkyo4do8uwj06geomw0xr4i,1,49.7,12.6,2022-10-09T13:15:23.321Z,2022-10-09T23:54:25Z,3831606097,212,19.2,3834201581,178,,3831606099,213,2.0,3831606095,141,38.5,3831606091,56,Back,3831606093,140,42.4,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656181,117,1,1,15,20,49rkyo4do8uwj06geomw0xr4i,1,42.3,36.4,2022-10-09T13:15:26.058Z,2022-10-09T23:54:31Z,3831606501,213,4.7,3831606491,140,42.0,3834201751,178,,3831606487,56,Back,3831606495,141,19.4,3831606499,212,11.6,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656237,118,1,1,15,22,49rkyo4do8uwj06geomw0xr4i,1,43.1,11.9,2022-10-09T13:15:28.615Z,2022-10-09T23:54:36Z,3831606753,213,5.9,3831606751,212,17.1,3831606745,56,Right,3831606749,141,2.3,3834201873,178,,3831606747,140,58.2,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656309,119,1,1,15,24,49rkyo4do8uwj06geomw0xr4i,1,58.2,2.3,2022-10-09T13:15:30.001Z,2022-10-09T23:54:41Z,3831607189,213,1.1,3831607185,141,27.3,3831607183,140,66.3,3834201983,178,,3831607175,155,,3831607179,56,Center,3831607187,212,19.0,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656371,120,1,1,15,26,49rkyo4do8uwj06geomw0xr4i,1,67,27.7,2022-10-09T13:15:31.911Z,2022-10-09T23:54:47Z,3831607527,140,67.9,3834202119,388,,3831607523,3,,3831607529,141,37.6,3831607525,56,Center,3831607533,213,1.4,3831607531,212,6.8,,,,19gglji6ai70jiu7iqpkaxbyt,F. Bonazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656381,121,44,1,15,27,49rkyo4do8uwj06geomw0xr4i,1,69,47.6,2022-10-09T13:15:33.783Z,2022-10-10T00:41:53Z,3831607575,56,Center,3831607577,286,,3831607653,233,148,,,,,,,,,,,,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656387,148,44,1,15,27,ap6blbxhq9elm62vw6tutzlwg,0,31,52.4,2022-10-09T13:15:33.784Z,2022-10-09T23:54:51Z,3831607697,233,121,3831607593,285,,3831607591,56,Back,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656467,122,1,1,15,28,49rkyo4do8uwj06geomw0xr4i,1,67.9,37.6,2022-10-09T13:15:33.872Z,2022-10-10T00:41:53Z,3831608083,141,52.1,3831608081,140,70.7,3831608085,212,10.3,3831608077,3,,3831608079,56,Center,3831608087,213,1.3,3834202265,388,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656523,123,1,1,15,32,49rkyo4do8uwj06geomw0xr4i,1,80.8,70.3,2022-10-09T13:15:38.350Z,2022-10-09T23:54:59Z,3831608359,140,95.4,3831608365,213,0.4,3831608361,141,80.2,3831608363,212,16.7,3834202405,178,,3831608357,56,Left,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656663,124,1,1,15,34,49rkyo4do8uwj06geomw0xr4i,1,95.3,79.8,2022-10-09T13:15:40.014Z,2022-10-09T23:55:08Z,3831609027,140,96.7,3834202489,178,,3831609023,56,Center,3831609029,141,60.0,3831611511,154,,3831609019,155,,3833022095,224,,3831609035,213,4.8,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,3831609033,212,13.5,3833022097,72,3831609017,2,,3831611509,210,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2469656677,125,13,1,15,34,49rkyo4do8uwj06geomw0xr4i,1,96.9,61.4,2022-10-09T13:15:40.714Z,2022-10-09T23:55:08Z,3831611571,154,,3833022673,77,,3831609133,61,,3831611581,230,99.5,3831609801,328,,3834202627,388,,3831609135,56,Center,3831611579,103,55.6,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,3831611573,55,124,3831609129,22,3831611583,231,53.6,3831609797,15,,,,3831611569,29,3831611577,102,,,61.0,,,,,,,,,,,,,,,,,,
2469656693,126,5,1,15,37,49rkyo4do8uwj06geomw0xr4i,0,101.5,63.6,2022-10-09T13:15:43.527Z,2022-10-09T23:55:11Z,3831609233,346,,3831609231,56,Center,3831609385,233,149,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656595,149,5,1,15,37,ap6blbxhq9elm62vw6tutzlwg,1,-1.5,36.4,2022-10-09T13:15:43.527Z,2022-10-09T23:55:11Z,3831608699,346,,3831609335,233,126,3831608697,56,Back,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657569,150,1,1,16,12,ap6blbxhq9elm62vw6tutzlwg,0,3.3,50.9,2022-10-09T13:16:18.702Z,2022-10-09T23:55:44Z,3831613627,124,,3831613641,74,,3831613637,213,0.3,3831613639,1,,3831613635,212,64.4,3831613633,141,74.7,3831613629,56,Center,3831613631,140,62.7,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657645,127,1,1,16,16,49rkyo4do8uwj06geomw0xr4i,1,36,26.2,2022-10-09T13:16:22.339Z,2022-10-09T23:55:50Z,3831613973,140,24.4,3831613971,56,Back,3831613975,141,26.1,3831613979,213,3.1,3834203481,388,,3831613977,212,12.2,3831613969,3,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657651,128,44,1,16,18,49rkyo4do8uwj06geomw0xr4i,1,26.7,30,2022-10-09T13:16:24.486Z,2022-10-10T00:41:54Z,3831614017,56,Back,3831614055,233,151,3831614019,285,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657625,151,44,1,16,18,ap6blbxhq9elm62vw6tutzlwg,0,73.3,70,2022-10-09T13:16:24.487Z,2022-10-09T23:55:55Z,3831614105,233,128,3831613877,56,Center,3831613879,286,,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657675,129,1,1,16,18,49rkyo4do8uwj06geomw0xr4i,0,24.4,26.1,2022-10-09T13:16:24.579Z,2022-10-10T00:41:54Z,3831614147,212,6.4,3831614139,3,,3834203685,388,,3831614143,140,27.4,3831614141,56,Back,3831614149,213,1.1,3831614145,141,34.3,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657689,152,15,1,16,21,ap6blbxhq9elm62vw6tutzlwg,1,74.8,57.3,2022-10-09T13:16:26.969Z,2022-10-09T23:56:02Z,3833024345,76,,3831618387,215,,3831618383,102,53.5,3831614211,18,,3831618131,20,,3831618415,231,51.6,3831618405,230,98.6,3834203791,178,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,3831618385,103,19,3831618397,146,3831618391,458,,3831614213,56,Center,78.9,,3831614209,22,3831618401,147,3831618157,233,56.7,130,3831618135,82,,,,,,,,,,,,,,,
2469657721,130,10,1,16,21,49rkyo4do8uwj06geomw0xr4i,1,22.2,46.6,2022-10-09T13:16:27.065Z,2022-10-09T23:56:06Z,3831618167,233,152,3831614373,94,,3834203925,178,,3831614375,56,Back,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657771,153,1,1,16,23,ap6blbxhq9elm62vw6tutzlwg,1,72,30.7,2022-10-09T13:16:29.176Z,2022-10-09T23:56:16Z,3834204183,178,,3831614713,213,1.4,3831614705,56,Center,3831614711,212,25.3,3831614709,141,67.5,3831614707,140,75.8,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657787,154,1,1,16,25,ap6blbxhq9elm62vw6tutzlwg,0,75.8,67.5,2022-10-09T13:16:31.688Z,2022-10-09T23:56:23Z,3834204333,178,,3831615589,236,,3831614769,140,76.6,3831614771,141,66.8,3831614767,56,Center,3831614773,212,1.0,3831615595,286,,3831615591,233,131,c39nv7jn5c3qzglosgzigif2t,S. Verdi,3831614775,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657827,131,74,1,16,25,49rkyo4do8uwj06geomw0xr4i,1,22.3,36.6,2022-10-09T13:16:31.742Z,2022-10-09T23:56:28Z,3831615501,285,,3834204469,178,,3831615613,233,154,3831614975,56,Back,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657877,132,12,1,16,27,49rkyo4do8uwj06geomw0xr4i,1,22.6,42.7,2022-10-09T13:16:32.889Z,2022-10-09T23:56:40Z,3831615201,140,41.8,3831615197,56,Back,3834204771,178,,3831615213,213,5.8,3831615209,212,22.5,3831615205,141,28.0,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657927,155,1,1,16,29,ap6blbxhq9elm62vw6tutzlwg,1,57.2,74.6,2022-10-09T13:16:35.066Z,2022-10-09T23:56:43Z,3834204875,178,,3831615475,212,19.0,3831615471,140,70.1,3831615473,141,94.2,3831615469,56,Left,3831615477,213,0.8,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658017,156,1,1,16,34,ap6blbxhq9elm62vw6tutzlwg,1,68.3,97.1,2022-10-09T13:16:39.888Z,2022-10-09T23:56:50Z,3831616003,140,57.8,3831616001,56,Left,3831616009,213,3.2,3831616005,141,96.6,3831616007,212,11.0,3834205065,178,,,,,,,,7uf7y7xa6hy3gieetcte3td2i,J. Doig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658077,157,1,1,16,37,ap6blbxhq9elm62vw6tutzlwg,1,57.6,96.5,2022-10-09T13:16:43.598Z,2022-10-09T23:56:54Z,3831616385,212,20.7,3831616381,140,46.0,3831616383,141,71.9,3834205155,178,,3831616387,213,4.1,3831616379,56,Back,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658219,158,1,1,16,42,ap6blbxhq9elm62vw6tutzlwg,1,54,66.6,2022-10-09T13:16:48.146Z,2022-10-09T23:57:02Z,3831617087,213,4.8,3831617079,56,Center,3834205333,178,,3831617081,140,55.6,3831617083,141,29.5,3831617085,212,25.3,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658271,159,2,1,16,48,ap6blbxhq9elm62vw6tutzlwg,1,84.6,8.2,2022-10-09T13:16:54.795Z,2022-10-09T23:57:10Z,3831617355,140,92.0,3831617359,141,39.0,3831617351,56,Center,3831620203,2,,3833026735,20,,3831620169,7,4mab6p97p5t3w0fipzp22nxsl,3834205563,178,,3833026733,386,,130pg17ru5fzq4igokx0k73e1,I. Hien,3833026731,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658331,133,55,1,16,48,49rkyo4do8uwj06geomw0xr4i,1,12,36.7,2022-10-09T13:16:54.796Z,2022-10-09T23:57:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658285,160,43,1,16,51,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:16:56.887Z,2022-10-09T13:17:23Z,3831617473,56,Center,3831617475,140,88.7,3831617479,212,2.9,3831617477,141,37.7,3831620361,144,1,3831617481,213,3.6,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658339,134,43,1,16,53,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-10-09T13:16:58.827Z,2022-10-09T13:17:19Z,3831617773,56,Back,3831619905,144,5,3831617991,233,161,3831617781,347,0,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469658369,161,43,1,16,53,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-10-09T13:16:59.176Z,2022-10-09T13:17:24Z,3831617927,56,Right,3831620483,144,5,3831617929,347,0,,,,,,,,,,,,,,,,2zwe056wfzof0v5jv01dv9uc5,A. Hrustić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469659083,135,1,1,17,25,49rkyo4do8uwj06geomw0xr4i,0,14,66.9,2022-10-09T13:17:31.590Z,2022-10-09T23:57:15Z,3831621749,56,Center,3831621745,157,,3831621759,1,,3831621755,212,60.1,3831621751,140,66.6,3831621743,5,,3831621753,141,32.2,3834205687,178,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,3831621747,241,,3831621757,213,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2469659079,162,44,1,17,29,ap6blbxhq9elm62vw6tutzlwg,1,34.1,69.8,2022-10-09T13:17:35.288Z,2022-10-10T00:41:54Z,3831621727,285,,3831621897,233,136,3831621725,56,Back,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469659089,136,44,1,17,29,49rkyo4do8uwj06geomw0xr4i,0,65.9,30.2,2022-10-09T13:17:35.289Z,2022-10-09T23:57:20Z,3831621777,56,Center,3831621967,233,162,3831621779,286,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469659095,163,1,1,17,29,ap6blbxhq9elm62vw6tutzlwg,0,34.8,71.7,2022-10-09T13:17:35.368Z,2022-10-10T00:41:55Z,3834205857,388,,3831621819,3,,3831621827,212,18.0,3831621829,213,6.3,3831621825,141,71.3,3831621821,56,Center,3831621823,140,51.9,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
