id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2507065081,502,4,2,50,32,ej5er0oyngdw138yuumwqbyqt,1,87,85.5,2023-02-12T15:11:00.973Z,2023-02-12T22:03:35Z,4028706979,152,,4028706977,56,Left,4028706973,13,,4028706975,294,,4028707031,233,451,4028706981,286,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507065087,451,4,2,50,32,67z1gqyiuzpmmb15q5fy7ntc4,0,13,14.5,2023-02-12T15:11:00.974Z,2023-02-12T22:03:35Z,4028707003,56,Back,4028706999,13,,4028707005,152,,4028707007,285,,4028707075,233,502,4030002217,178,,4028707001,294,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507065181,452,17,2,50,39,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2023-02-12T15:11:08.407Z,2023-02-12T22:03:37Z,4028707475,31,,4028707479,13,243,4028707477,393,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066447,503,1,2,51,52,ej5er0oyngdw138yuumwqbyqt,1,92.3,88.6,2023-02-12T15:12:20.845Z,2023-02-12T22:03:50Z,4028713819,152,,4028713841,213,4.4,4028713837,212,26.4,4028713827,140,84.2,4028714517,210,15,4028713823,56,Center,4028713815,5,,4028713831,141,51.8,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,4028714519,154,,4030002481,178,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2507066457,504,15,2,51,53,ej5er0oyngdw138yuumwqbyqt,1,83.9,51.1,2023-02-12T15:12:22.151Z,2023-02-12T22:03:50Z,4029681199,17,,4028714553,215,,4028714539,78,,4028714543,154,,4028714557,146,99.5,4028714555,328,,4028714101,72,,4028714545,55,503,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4028715275,121,,4028713897,56,Center,4030002705,178,,4028714573,233,4028714549,102,50.0,4028714541,29,,455,,4028714099,24,,,4028714551,103,4028714559,147,49.8,,,,,,7.6,
2507066507,455,10,2,51,54,67z1gqyiuzpmmb15q5fy7ntc4,1,1,50,2023-02-12T15:12:22.792Z,2023-02-12T22:05:44Z,4028714161,177,,4029681285,376,,4028714167,56,Back,4028714163,180,,4028714165,182,,4028714251,233,504,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066491,454,52,2,51,54,67z1gqyiuzpmmb15q5fy7ntc4,1,0.6,49.7,2023-02-12T15:12:22.918Z,2023-02-12T22:05:52Z,4029681923,376,,4030006767,178,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066823,456,1,2,52,11,67z1gqyiuzpmmb15q5fy7ntc4,1,14,49.7,2023-02-12T15:12:39.918Z,2023-02-12T22:05:57Z,4028715811,189,,4030006957,178,,4028715779,141,18.1,4028715777,140,18.7,4028715783,212,22.0,4028715787,213,4.9,4028715773,123,,4028715775,56,Back,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066869,457,1,2,52,13,67z1gqyiuzpmmb15q5fy7ntc4,1,12.5,21.3,2023-02-12T15:12:42.009Z,2023-02-12T22:06:00Z,4028716025,213,2.2,4028716023,212,14.0,4028716021,141,38.4,4028716019,140,5.0,4030007147,178,,4028716017,56,Back,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066949,458,1,2,52,14,67z1gqyiuzpmmb15q5fy7ntc4,1,4.6,39.4,2023-02-12T15:12:42.938Z,2023-02-12T22:06:05Z,4028716465,213,5.9,4028716463,212,35.5,4028716455,157,,4028716461,141,20.7,4030007417,178,,4028716457,56,Back,4028716459,140,36.2,4028716467,1,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066965,459,1,2,52,20,67z1gqyiuzpmmb15q5fy7ntc4,0,34.2,20.4,2023-02-12T15:12:49.155Z,2023-02-12T22:06:15Z,4028716559,141,18.8,4028716561,212,10.3,4028716557,140,44.0,4028716553,56,Back,4030007717,178,,4028716563,213,6.2,4028716549,3,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507066981,506,49,2,52,22,ej5er0oyngdw138yuumwqbyqt,1,58.7,81.8,2023-02-12T15:12:51.219Z,2023-02-12T22:06:34Z,,,,,,,,,,,,,,,,,,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067101,507,1,2,52,23,ej5er0oyngdw138yuumwqbyqt,1,58.4,83,2023-02-12T15:12:51.758Z,2023-02-12T22:06:59Z,4028717197,213,0.9,4028717187,140,65.0,4028717191,141,94.7,4030009397,178,,4028717183,56,Left,4028717195,212,10.6,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067111,508,4,2,52,25,ej5er0oyngdw138yuumwqbyqt,1,60.1,97.9,2023-02-12T15:12:53.681Z,2023-02-12T22:07:10Z,4028717245,56,Left,4028717377,233,460,4028717249,152,,4028717239,13,,4028740605,295,,4028717255,286,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067127,460,4,2,52,25,67z1gqyiuzpmmb15q5fy7ntc4,0,39.9,2.1,2023-02-12T15:12:53.682Z,2023-02-12T22:07:09Z,4030009751,178,,4028717333,152,,4028717325,13,,4028717327,295,,4028717337,285,,4028717439,233,508,4028717329,56,Back,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507071101,549,1,2,52,49,ej5er0oyngdw138yuumwqbyqt,1,61,96.8,2023-02-12T15:13:18.497Z,2023-02-12T22:10:51Z,4028737567,152,,4028737311,212,8.0,4028737305,56,Left,4030016927,178,,4028737313,213,3.2,4028737307,140,53.4,4028737309,141,95.9,4028737563,5,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067547,509,1,2,52,52,ej5er0oyngdw138yuumwqbyqt,1,54.1,97.3,2023-02-12T15:13:20.709Z,2023-02-12T22:10:56Z,4030017085,178,,4028719347,56,Back,4028719355,141,72.3,4028719361,213,4.0,4028719351,140,39.0,4028719359,212,23.2,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067605,510,1,2,52,55,ej5er0oyngdw138yuumwqbyqt,1,34.6,66.2,2023-02-12T15:13:24.034Z,2023-02-12T22:11:02Z,4030017345,178,,4028719601,140,32.2,4028719599,56,Back,4028719607,213,4.6,4028719605,212,17.0,4028719603,141,41.5,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067673,511,1,2,52,58,ej5er0oyngdw138yuumwqbyqt,1,35.1,33.6,2023-02-12T15:13:27.446Z,2023-02-12T22:11:06Z,4030017491,178,,4028720025,56,Back,4028720033,213,5.2,4028720027,140,41.9,4028720031,212,16.8,4028720029,141,11.3,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067789,512,1,2,53,2,ej5er0oyngdw138yuumwqbyqt,1,53.9,5.5,2023-02-12T15:13:30.841Z,2023-02-12T22:11:10Z,4030017617,178,,4028720587,141,9.2,4028720581,155,,4028720591,213,0.1,4028720589,212,32.5,4028720593,1,,4028720585,140,84.8,4028720583,56,Right,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067811,462,45,2,53,7,67z1gqyiuzpmmb15q5fy7ntc4,0,11.2,83.9,2023-02-12T15:13:36.429Z,2023-02-12T22:11:21Z,4028720683,56,Back,4028720685,285,,4028720765,233,513,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067821,513,3,2,53,7,ej5er0oyngdw138yuumwqbyqt,1,88.8,16.1,2023-02-12T15:13:36.429Z,2023-02-12T22:11:21Z,4030017943,178,,4029684879,465,,4028720715,56,Right,4028720717,286,,4028720741,233,462,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067835,514,1,2,53,9,ej5er0oyngdw138yuumwqbyqt,0,95.7,20.2,2023-02-12T15:13:38.415Z,2023-02-12T22:11:27Z,4029685493,225,,4028720767,2,,4028720773,140,95.0,4028720777,212,4.5,4028720951,236,,4028720953,233,463,4028720775,141,26.8,4029685499,386,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,4028720957,286,,4029685503,20,,4028720771,56,Center,4030018175,178,4028720779,213,1.7,,,,,,,,,,,,,,,,,,,,,
2507067863,463,12,2,53,9,67z1gqyiuzpmmb15q5fy7ntc4,1,5.3,74,2023-02-12T15:13:38.485Z,2023-02-12T22:11:32Z,4028720965,233,514,4028720913,56,Back,4028720911,185,,4030018321,178,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067885,515,1,2,53,12,ej5er0oyngdw138yuumwqbyqt,1,90.1,30,2023-02-12T15:13:41.503Z,2023-02-12T22:11:38Z,4028721045,212,4.7,4028721043,141,25.6,4030018563,178,,4028721041,140,86.7,4028721039,56,Center,4028721047,213,3.8,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067913,516,1,2,53,14,ej5er0oyngdw138yuumwqbyqt,0,84,26,2023-02-12T15:13:43.468Z,2023-02-12T22:11:44Z,4029686535,72,,4028721171,155,,4028721179,140,90.6,4029686531,225,,4028721187,213,1.1,4028721169,2,,4030018761,178,,4028721175,56,Center,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,4029686533,387,,4028721185,212,15.8,4028721181,141,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067931,464,12,2,53,15,67z1gqyiuzpmmb15q5fy7ntc4,1,8.5,52.4,2023-02-12T15:13:44.362Z,2023-02-12T22:11:50Z,4028721301,140,23.2,4028721325,15,,4028721307,213,0.4,4028721303,141,62.9,4030018913,388,,4028721305,212,17.0,4028721299,56,Back,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067979,465,1,2,53,16,67z1gqyiuzpmmb15q5fy7ntc4,1,22.1,62,2023-02-12T15:13:45.425Z,2023-02-12T22:12:16Z,4028721581,213,3.2,4028722773,156,,4028721575,140,16.0,4028721573,56,Back,4028721577,141,61.2,4030019619,388,,4028721571,3,,4028721579,212,6.4,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507067989,466,49,2,53,17,67z1gqyiuzpmmb15q5fy7ntc4,1,22,56.4,2023-02-12T15:13:46.017Z,2023-02-12T22:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068027,467,1,2,53,17,67z1gqyiuzpmmb15q5fy7ntc4,0,15.4,60.6,2023-02-12T15:13:46.036Z,2023-02-12T22:14:01Z,4028721855,140,63.7,4028721853,56,Left,4028721863,1,,4028721851,155,,4028721859,212,52.7,4030022875,178,,4028721857,141,81.8,4028721861,213,0.3,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068039,517,49,2,53,23,ej5er0oyngdw138yuumwqbyqt,1,37.2,13.4,2023-02-12T15:13:52.030Z,2023-02-12T22:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068103,518,1,2,53,23,ej5er0oyngdw138yuumwqbyqt,1,37.2,13.4,2023-02-12T15:13:52.089Z,2023-02-12T22:14:12Z,4028722207,212,22.9,4028722201,56,Back,4028722209,213,2.4,4030023273,178,,4028722203,140,20.9,4028722205,141,35.8,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068115,519,1,2,53,27,ej5er0oyngdw138yuumwqbyqt,1,19.3,39.5,2023-02-12T15:13:55.757Z,2023-02-12T22:14:16Z,4028722265,213,1.4,4030023339,178,,4028722263,212,14.0,4028722259,140,22.1,4028722257,56,Back,4028722261,141,59.6,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068289,520,1,2,53,32,ej5er0oyngdw138yuumwqbyqt,1,38.1,66.6,2023-02-12T15:14:01.371Z,2023-02-12T22:14:20Z,4028723207,212,18.9,4030023423,178,,4028723209,213,1.3,4028723201,56,Back,4028723203,140,43.6,4028723205,141,93.0,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068361,521,1,2,53,39,ej5er0oyngdw138yuumwqbyqt,1,45.2,95.4,2023-02-12T15:14:07.830Z,2023-02-12T22:14:25Z,4028723597,212,12.3,4028723599,213,0.1,4030023565,178,,4028723591,56,Left,4028723595,141,97.9,4028723593,140,56.8,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507321827,1356,67,2,53,40,ej5er0oyngdw138yuumwqbyqt,1,58.6,96.5,2023-02-12T15:14:08.629Z,2023-02-13T00:52:47Z,4030095669,233,1018,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507321825,1018,67,2,53,40,67z1gqyiuzpmmb15q5fy7ntc4,0,41.4,3.5,2023-02-12T15:14:08.630Z,2023-02-12T22:56:53Z,4030095685,233,1356,,,,,,,,,,,,,,,,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507321959,1024,83,2,53,43,67z1gqyiuzpmmb15q5fy7ntc4,1,44.7,11.2,2023-02-12T15:14:11.890Z,2023-02-12T22:57:33Z,4030096301,399,106247,,,,,,,,,,,,,,,,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068365,522,61,2,53,43,ej5er0oyngdw138yuumwqbyqt,0,56.8,86.8,2023-02-12T15:14:11.920Z,2023-02-12T22:14:33Z,4030023821,178,,4028723617,56,Left,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068379,468,49,2,53,45,67z1gqyiuzpmmb15q5fy7ntc4,1,36.8,3.5,2023-02-12T15:14:14.341Z,2023-02-12T22:15:04Z,,,,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068405,469,1,2,53,46,67z1gqyiuzpmmb15q5fy7ntc4,1,36.8,3.5,2023-02-12T15:14:14.877Z,2023-02-12T22:15:09Z,4030024701,178,,4028723823,212,14.4,4028723815,140,26.4,4028723825,213,2.4,4028723811,56,Back,4028723819,141,17.3,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068477,470,1,2,53,48,67z1gqyiuzpmmb15q5fy7ntc4,0,26.4,17.3,2023-02-12T15:14:16.950Z,2023-02-12T22:15:12Z,4028724181,157,,4028724191,213,6.2,4028724189,212,45.4,4030024783,178,,4028724187,141,10.4,4028724193,1,,4028724185,140,69.4,4028724183,56,Right,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068511,523,44,2,53,52,ej5er0oyngdw138yuumwqbyqt,1,32.4,80.4,2023-02-12T15:14:21.414Z,2023-02-13T00:52:47Z,4028724351,56,Back,4028724433,233,471,4028724353,285,,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068483,471,44,2,53,52,67z1gqyiuzpmmb15q5fy7ntc4,0,67.6,19.6,2023-02-12T15:14:21.415Z,2023-02-12T22:16:17Z,4028724209,56,Right,4028724487,233,523,4028724211,286,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068521,524,49,2,53,52,ej5er0oyngdw138yuumwqbyqt,1,34.2,71.8,2023-02-12T15:14:21.500Z,2023-02-13T00:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068571,525,1,2,53,53,ej5er0oyngdw138yuumwqbyqt,1,34.2,71.8,2023-02-12T15:14:22.239Z,2023-02-12T22:16:24Z,4028724673,212,12.3,4028724669,141,64.6,4028724667,140,44.9,4028724679,1,,4028724665,56,Back,4028724663,157,,4028724677,213,5.9,4030027237,178,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068579,526,61,2,53,57,ej5er0oyngdw138yuumwqbyqt,0,44,66,2023-02-12T15:14:25.628Z,2023-02-12T22:16:31Z,4028724709,56,Back,4030027505,178,,,,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068597,472,1,2,53,58,67z1gqyiuzpmmb15q5fy7ntc4,1,56.8,31.4,2023-02-12T15:14:26.564Z,2023-02-12T22:16:36Z,4028724837,140,55.0,4030027721,178,,4028724839,141,45.4,4028724841,212,9.7,4028724843,213,1.8,4028724833,3,,4028724835,56,Center,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068607,473,49,2,53,58,67z1gqyiuzpmmb15q5fy7ntc4,1,55.8,46.6,2023-02-12T15:14:27.386Z,2023-02-12T22:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068645,474,1,2,53,58,67z1gqyiuzpmmb15q5fy7ntc4,1,55.8,46.6,2023-02-12T15:14:27.400Z,2023-02-12T22:16:45Z,4028725045,141,51.9,4028725043,140,70.5,4030028017,178,,4028725049,213,0.2,4028725041,56,Center,4028725047,212,15.9,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068655,475,61,2,54,0,67z1gqyiuzpmmb15q5fy7ntc4,0,70.7,52.5,2023-02-12T15:14:28.667Z,2023-02-12T22:16:53Z,4028725097,56,Center,4030028239,178,,,,,,,,,,,,,,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068665,527,49,2,54,2,ej5er0oyngdw138yuumwqbyqt,1,21.6,31.8,2023-02-12T15:14:30.779Z,2023-02-12T22:16:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068695,528,1,2,54,2,ej5er0oyngdw138yuumwqbyqt,1,24.4,33.4,2023-02-12T15:14:30.823Z,2023-02-12T22:16:59Z,4028725281,141,15.5,4028725277,56,Back,4028725283,212,18.8,4028725285,213,5.6,4028725279,140,38.0,4030028399,178,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068721,529,1,2,54,3,ej5er0oyngdw138yuumwqbyqt,1,35,16.9,2023-02-12T15:14:32.254Z,2023-02-12T22:17:03Z,4028725373,140,48.4,4028725375,141,35.5,4028725377,212,18.9,4028725379,213,0.7,4028725371,56,Back,4030028523,178,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068745,530,1,2,54,5,ej5er0oyngdw138yuumwqbyqt,1,47.7,35.1,2023-02-12T15:14:33.892Z,2023-02-12T22:17:09Z,4028725501,212,9.9,4028725493,56,Back,4028725497,140,38.3,4030028695,178,,4028725503,213,3.0,4028725499,141,36.7,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068769,531,1,2,54,6,ej5er0oyngdw138yuumwqbyqt,1,37.7,38.2,2023-02-12T15:14:34.691Z,2023-02-12T22:17:13Z,4030028829,178,,4028725633,212,14.2,4028725635,213,0.6,4028725627,56,Back,4028725631,141,49.3,4028725629,140,49.1,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068785,532,1,2,54,6,ej5er0oyngdw138yuumwqbyqt,0,48.7,48.2,2023-02-12T15:14:35.413Z,2023-02-12T22:17:20Z,4028725729,141,27.2,4028725731,212,20.0,4028725727,140,62.0,4028725733,213,5.5,4028725725,56,Center,4028725723,155,,4030028983,178,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068795,476,61,2,54,9,67z1gqyiuzpmmb15q5fy7ntc4,1,35.8,69.8,2023-02-12T15:14:37.549Z,2023-02-12T22:17:29Z,4030029309,178,,4028725781,56,Back,,,,,,,,,,,,,,,,,,,bcqsti42fhzap385lnfe4auhh,P. Ciurria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068855,477,49,2,54,10,67z1gqyiuzpmmb15q5fy7ntc4,1,32.5,88.1,2023-02-12T15:14:38.628Z,2023-02-12T22:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068893,478,1,2,54,12,67z1gqyiuzpmmb15q5fy7ntc4,1,32.8,89.3,2023-02-12T15:14:41.273Z,2023-02-12T22:17:56Z,4028726253,212,24.5,4028726255,213,6.1,4028726247,56,Left,4028726249,140,55.8,4030030063,178,,4028726251,141,83.4,4028726245,155,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068899,479,1,2,54,14,67z1gqyiuzpmmb15q5fy7ntc4,0,55.9,83.3,2023-02-12T15:14:43.249Z,2023-02-12T22:23:38Z,4030041427,388,,4028726301,141,79.8,4028726295,168,,4028726293,3,,4028726297,56,Left,4028726305,213,6.0,4028726299,140,63.3,4028726303,212,8.1,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068905,533,49,2,54,15,ej5er0oyngdw138yuumwqbyqt,1,39.5,16.4,2023-02-12T15:14:44.163Z,2023-02-12T22:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507068981,534,1,2,54,18,ej5er0oyngdw138yuumwqbyqt,1,39.5,16.4,2023-02-12T15:14:47.195Z,2023-02-12T22:23:47Z,4028726679,141,30.7,4028726683,213,1.3,4028726677,140,42.1,4028726675,56,Back,4030041743,178,,4028726681,212,10.1,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507069103,535,1,2,54,21,ej5er0oyngdw138yuumwqbyqt,1,41,30.9,2023-02-12T15:14:49.584Z,2023-02-12T22:23:53Z,4028727207,1,,4028727193,155,,4028727201,141,95.0,4028727195,196,,4028727197,56,Back,4028727205,213,1.6,4028727203,212,43.6,4030041887,178,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,4028727199,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507069205,536,1,2,54,28,ej5er0oyngdw138yuumwqbyqt,1,41.6,95.7,2023-02-12T15:14:56.654Z,2023-02-12T22:23:56Z,4028727647,212,12.2,4028727649,213,5.1,4028727641,56,Back,4028727645,141,79.1,4028727643,140,46.0,4030041969,178,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507069303,537,1,2,54,30,ej5er0oyngdw138yuumwqbyqt,1,45.1,82.4,2023-02-12T15:14:59.271Z,2023-02-12T22:24:02Z,4028728111,56,Back,4030042167,178,,4028728119,213,3.4,4028728117,212,18.9,4028728113,140,27.5,4028728115,141,76.4,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
