id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2462234519,229,3,1,28,54,gi0l1habji5hpgar77dl5jqe,0,87,84.8,2022-09-18T19:15:49.950Z,2022-09-19T01:11:02Z,3792105723,56,Left,3792992849,178,,3792105725,286,,3792105769,233,241,3792571189,465,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234523,241,7,1,28,54,9dntj5dioj5ex52yrgwzxrq9l,1,13,15.2,2022-09-18T19:15:50.031Z,2022-09-19T01:11:06Z,3792105739,56,Back,3792992977,178,,3792105763,233,229,3792571249,383,,3792105741,285,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234527,242,49,1,28,55,9dntj5dioj5ex52yrgwzxrq9l,1,12.9,11,2022-09-18T19:15:50.808Z,2022-09-19T01:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234651,243,1,1,28,57,9dntj5dioj5ex52yrgwzxrq9l,1,21.5,6.4,2022-09-18T19:15:52.320Z,2022-09-19T01:11:16Z,3792106315,213,0.9,3792106309,140,45.5,3792106313,212,41.1,3792993295,178,,3792106305,155,,3792106311,141,54.2,3792106317,1,,3792106307,56,Back,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234785,244,1,1,29,2,9dntj5dioj5ex52yrgwzxrq9l,1,40.4,62.3,2022-09-18T19:15:57.383Z,2022-09-19T01:11:21Z,3792106921,140,46.8,3792993429,178,,3792106923,141,79.1,3792106925,212,13.3,3792106919,56,Back,3792106927,213,1.0,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234793,245,61,1,29,6,9dntj5dioj5ex52yrgwzxrq9l,1,66.9,85.2,2022-09-18T19:16:02.167Z,2022-09-19T01:11:36Z,3792993663,178,,3792106957,56,Left,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234831,246,1,1,29,9,9dntj5dioj5ex52yrgwzxrq9l,0,74.1,92.3,2022-09-18T19:16:04.583Z,2022-09-19T01:11:43Z,3792107139,212,3.0,3792107133,56,Left,3792107135,140,71.3,3792994081,178,,3792107141,213,3.0,3792107137,141,92.9,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234823,230,49,1,29,10,gi0l1habji5hpgar77dl5jqe,1,29.2,5,2022-09-18T19:16:05.278Z,2022-09-19T01:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234873,231,1,1,29,11,gi0l1habji5hpgar77dl5jqe,1,27.1,4.3,2022-09-18T19:16:06.614Z,2022-09-19T01:11:52Z,3792994347,178,,3792107357,141,7.4,3792107361,213,3.0,3792107359,212,13.9,3792107355,140,14.0,3792107353,56,Back,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234905,232,1,1,29,13,gi0l1habji5hpgar77dl5jqe,1,13.3,4.6,2022-09-18T19:16:09.061Z,2022-09-19T01:11:56Z,3792107457,212,11.9,3792107455,141,9.1,3792994449,178,,3792107453,140,24.3,3792107459,213,0.3,3792107451,56,Back,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234943,233,1,1,29,14,gi0l1habji5hpgar77dl5jqe,1,24.3,9.1,2022-09-18T19:16:09.862Z,2022-09-19T01:12:00Z,3792107657,213,2.8,3792107649,56,Back,3792107655,212,19.0,3792107653,141,18.2,3792994547,178,,3792107651,140,7.2,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462234981,234,1,1,29,15,gi0l1habji5hpgar77dl5jqe,0,7.2,18.2,2022-09-18T19:16:11.151Z,2022-09-19T01:12:04Z,3792107859,213,0.5,3792107851,56,Back,3792107861,1,,3792107853,140,47.2,3792107855,141,51.9,3792107849,155,,3792107857,212,47.8,3792994667,178,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235027,247,1,1,29,19,9dntj5dioj5ex52yrgwzxrq9l,1,51.9,48.5,2022-09-18T19:16:14.488Z,2022-09-19T01:12:07Z,3792108049,56,Center,3792108057,213,0.4,3792994765,178,,3792108051,140,61.2,3792108055,212,10.7,3792108047,3,,3792108053,141,54.9,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235031,248,49,1,29,20,9dntj5dioj5ex52yrgwzxrq9l,1,61.2,55.1,2022-09-18T19:16:15.953Z,2022-09-19T01:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235081,249,1,1,29,22,9dntj5dioj5ex52yrgwzxrq9l,1,53.6,48.4,2022-09-18T19:16:17.750Z,2022-09-19T01:12:15Z,3792108345,56,Back,3792108349,141,38.9,3792108347,140,35.3,3792108353,213,3.5,3792995035,178,,3792108351,212,20.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235127,250,1,1,29,25,9dntj5dioj5ex52yrgwzxrq9l,1,35.3,38.9,2022-09-18T19:16:20.501Z,2022-09-19T01:12:18Z,3792108609,212,10.8,3792108601,56,Back,3792995093,178,,3792108613,213,0.8,3792108603,140,42.4,3792108605,141,50.3,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235157,251,1,1,29,28,9dntj5dioj5ex52yrgwzxrq9l,1,44.4,58.2,2022-09-18T19:16:24.072Z,2022-09-19T01:12:23Z,3792108759,213,1.8,3792108751,56,Back,3792108753,140,39.3,3792108755,141,86.3,3792995111,178,,3792108757,212,19.8,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235235,252,1,1,29,31,9dntj5dioj5ex52yrgwzxrq9l,1,39.4,86.3,2022-09-18T19:16:26.888Z,2022-09-19T01:12:27Z,3792109177,140,30.3,3792109185,1,,3792109183,213,4.5,3792109181,212,39.9,3792109175,56,Back,3792995345,178,,3792109179,141,29.3,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235299,253,1,1,29,38,9dntj5dioj5ex52yrgwzxrq9l,1,36.4,22.6,2022-09-18T19:16:33.824Z,2022-09-19T01:12:30Z,3792109467,141,4.3,3792109465,140,62.2,3792109471,213,5.9,3792109463,56,Right,3792995445,178,,3792109469,212,29.8,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235323,254,1,1,29,41,9dntj5dioj5ex52yrgwzxrq9l,1,68.7,4,2022-09-18T19:16:36.321Z,2022-09-19T01:12:36Z,3792109575,141,19.3,3792109573,140,65.0,3792109571,56,Right,3792995669,178,,3792109579,213,1.9,3792109577,212,11.1,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235337,255,1,1,29,43,9dntj5dioj5ex52yrgwzxrq9l,1,65,19.3,2022-09-18T19:16:38.503Z,2022-09-19T01:12:38Z,3792109657,140,72.1,3792109663,213,0.6,3792109655,56,Center,3792995701,178,,3792109661,212,9.3,3792109659,141,27.4,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235389,256,1,1,29,43,9dntj5dioj5ex52yrgwzxrq9l,1,72.1,27.4,2022-09-18T19:16:39.150Z,2022-09-19T01:12:41Z,3792109923,212,14.9,3792109925,213,4.7,3792995805,178,,3792109915,140,71.9,3792109913,56,Right,3792109919,141,5.5,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235475,257,1,1,29,47,9dntj5dioj5ex52yrgwzxrq9l,1,71.6,4.4,2022-09-18T19:16:42.423Z,2022-09-19T01:12:46Z,3792110205,141,15.2,3792110203,140,46.7,3792110209,213,2.9,3792110201,56,Back,3792110207,212,27.2,3792996021,178,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235519,258,1,1,29,50,9dntj5dioj5ex52yrgwzxrq9l,1,46.7,15.2,2022-09-18T19:16:45.558Z,2022-09-19T01:12:50Z,3792110489,212,11.8,3792110483,56,Center,3792110485,140,53.3,3792110491,213,0.9,3792996059,178,,3792110487,141,29.3,,,,,,,ehztjmhg6fsddm1fqb00547o5,S. Kjær,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235587,259,1,1,29,53,9dntj5dioj5ex52yrgwzxrq9l,1,53,34.7,2022-09-18T19:16:48.414Z,2022-09-19T01:12:54Z,3792110837,141,77.9,3792110841,213,1.5,3792110839,212,29.5,3792996249,178,,3792110835,140,55.3,3792110833,56,Center,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462396003,926,43,1,29,56,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-09-18T19:16:51.888Z,2022-09-19T01:36:40Z,3793023993,399,194794,3793035539,144,83,,,,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235621,260,1,1,29,56,9dntj5dioj5ex52yrgwzxrq9l,1,62,70.5,2022-09-18T19:16:51.936Z,2022-09-19T01:12:57Z,3792111005,213,5.5,3792111003,212,20.6,3792110997,56,Center,3792111001,141,50.1,3792996373,178,,3792110999,140,76.5,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235627,261,61,1,29,57,9dntj5dioj5ex52yrgwzxrq9l,0,76.5,50.1,2022-09-18T19:16:52.848Z,2022-09-19T01:13:09Z,3792996789,178,,3792111043,56,Center,,,,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235671,235,49,1,30,0,gi0l1habji5hpgar77dl5jqe,1,6.2,56.1,2022-09-18T19:16:55.424Z,2022-09-19T01:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235735,236,1,1,30,0,gi0l1habji5hpgar77dl5jqe,1,6.2,56.1,2022-09-18T19:16:55.606Z,2022-09-19T01:08:48Z,3792111595,213,1.0,3792111589,140,13.6,3792111593,212,15.6,3792111585,56,Back,3792111591,141,76.0,3792988975,178,,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235863,237,1,1,30,4,gi0l1habji5hpgar77dl5jqe,1,22.9,90.2,2022-09-18T19:16:59.859Z,2022-09-19T01:08:58Z,3792989093,178,,3792112207,140,38.1,3792112211,212,16.1,3792112205,56,Back,3792112209,141,86.9,3792112213,213,6.1,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462397409,991,83,1,30,7,9dntj5dioj5ex52yrgwzxrq9l,1,63.6,26.6,2022-09-18T19:17:02.497Z,2022-09-19T01:32:05Z,3793030375,399,440668,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235897,238,1,1,30,10,gi0l1habji5hpgar77dl5jqe,1,36.2,62.7,2022-09-18T19:17:05.488Z,2022-09-19T01:09:01Z,3792112417,213,4.1,3792989323,178,,3792112409,56,Back,3792112415,212,10.7,3792112413,141,50.3,3792112411,140,30.0,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235925,239,1,1,30,12,gi0l1habji5hpgar77dl5jqe,1,31.7,54.9,2022-09-18T19:17:07.454Z,2022-09-19T01:09:04Z,3792989393,178,,3792112587,56,Back,3792112589,140,41.2,3792112595,213,0.7,3792112593,212,12.9,3792112591,141,67.0,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235933,240,61,1,30,14,gi0l1habji5hpgar77dl5jqe,0,41.2,74.4,2022-09-18T19:17:09.802Z,2022-09-19T01:09:19Z,3792112633,56,Back,3792989737,178,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462235941,262,49,1,30,15,9dntj5dioj5ex52yrgwzxrq9l,1,59,20.5,2022-09-18T19:17:10.411Z,2022-09-19T01:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236007,263,1,1,30,18,9dntj5dioj5ex52yrgwzxrq9l,1,72.8,26.5,2022-09-18T19:17:13.586Z,2022-09-19T01:09:24Z,3792112987,56,Center,3792112993,212,12.6,3792112995,213,1.1,3792112989,140,78.3,3792112991,141,43.0,3792989891,178,,,,,,,,7ox43isyywsnrfcd56nm65be,C. De Ketelaere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236055,264,1,1,30,19,9dntj5dioj5ex52yrgwzxrq9l,1,78.3,43,2022-09-18T19:17:14.514Z,2022-09-19T01:09:27Z,3792113307,141,50.0,3792989973,178,,3792113303,56,Center,3792113305,140,71.4,3792113311,213,2.6,3792113309,212,8.7,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236103,265,1,1,30,22,9dntj5dioj5ex52yrgwzxrq9l,1,78.4,65.3,2022-09-18T19:17:17.440Z,2022-09-19T01:09:36Z,3792990115,178,,3792113511,141,57.9,3792113509,140,89.6,3792113515,213,5.9,3792113513,212,12.8,3792114313,154,,3792113507,56,Center,3792114311,210,15,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2462236105,266,15,1,30,23,9dntj5dioj5ex52yrgwzxrq9l,1,89.6,57.9,2022-09-18T19:17:18.729Z,2022-09-19T01:09:36Z,3792113945,20,,3792114383,328,,3792114391,231,52.2,3792113527,56,Center,3792114379,102,50.7,3792114389,230,98.4,3792114385,146,91.6,3792114019,233,241,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,3792113953,82,3792114373,55,3792114369,29,,,265,3792114381,103,19,3792114367,78,,,3792113523,22,3792114387,147,3792990289,178,3792114371,154,,56.5,,,3792113525,17,,,,,,,,,
2462236097,241,10,1,30,23,gi0l1habji5hpgar77dl5jqe,1,10,45.4,2022-09-18T19:17:18.860Z,2022-09-19T01:09:40Z,3792114045,233,266,3792113487,56,Back,3792113485,94,,3792990409,178,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236953,273,61,1,30,23,9dntj5dioj5ex52yrgwzxrq9l,1,87.3,61.4,2022-09-18T19:17:18.888Z,2022-09-19T01:09:47Z,3792117885,56,Center,3792990519,389,,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236147,242,12,1,30,25,gi0l1habji5hpgar77dl5jqe,1,13.9,41.2,2022-09-18T19:17:20.275Z,2022-09-19T01:09:50Z,3792113821,213,5.1,3792113877,167,,3792113817,141,0.0,3792113815,140,26.2,3792113813,56,Back,3792990569,178,,3792113819,212,32.1,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236149,243,5,1,30,26,gi0l1habji5hpgar77dl5jqe,0,23.6,-1.6,2022-09-18T19:17:22.032Z,2022-09-19T01:09:53Z,3792113827,56,Back,3792114039,233,267,3792113829,347,,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236165,267,5,1,30,26,9dntj5dioj5ex52yrgwzxrq9l,1,76.4,101.6,2022-09-18T19:17:22.032Z,2022-09-19T01:09:53Z,3792113919,56,Left,3792113921,347,,3792113987,233,243,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236485,268,1,1,30,45,9dntj5dioj5ex52yrgwzxrq9l,0,64.6,100,2022-09-18T19:17:40.251Z,2022-09-19T01:09:56Z,3792115523,141,95.7,3792115525,212,14.4,3792115517,107,,3792115521,140,77.8,3792115527,213,6.0,3792115519,56,Left,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236499,244,49,1,30,46,gi0l1habji5hpgar77dl5jqe,1,17,4.4,2022-09-18T19:17:41.622Z,2022-09-19T01:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236515,245,1,1,30,46,gi0l1habji5hpgar77dl5jqe,0,17,4.4,2022-09-18T19:17:41.765Z,2022-09-19T01:10:04Z,3792115677,140,25.0,3792115683,213,0.2,3792115681,212,8.6,3792115675,56,Back,3792990925,178,,3792115673,155,,3792115679,141,6.8,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236519,246,1,1,30,47,gi0l1habji5hpgar77dl5jqe,0,25.1,7.3,2022-09-18T19:17:43.230Z,2022-09-19T01:10:07Z,3792115693,56,Back,3792115695,140,31.8,3792115689,3,,3792115691,168,,3792115699,212,7.7,3792115701,213,0.4,3792115697,141,11.8,3792990995,388,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236507,269,44,1,30,49,9dntj5dioj5ex52yrgwzxrq9l,1,67.2,90.2,2022-09-18T19:17:44.266Z,2022-09-19T03:45:19Z,3792115641,56,Left,3792115839,233,247,3792115643,286,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236537,247,44,1,30,49,gi0l1habji5hpgar77dl5jqe,0,32.8,9.8,2022-09-18T19:17:44.267Z,2022-09-19T01:10:11Z,3792115861,233,269,3792115781,56,Back,3792115783,285,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236533,270,1,1,30,49,9dntj5dioj5ex52yrgwzxrq9l,0,65.1,89.7,2022-09-18T19:17:44.398Z,2022-09-19T03:45:20Z,3792991203,388,,3792115767,141,74.1,3792115757,3,,3792115759,56,Center,3792115775,213,5.3,3792115771,212,13.1,3792115763,140,72.5,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236567,248,1,1,30,50,gi0l1habji5hpgar77dl5jqe,1,29.6,22.5,2022-09-18T19:17:45.524Z,2022-09-19T01:10:18Z,3792115949,213,6.1,3792115937,155,,3792115941,140,38.6,3792115945,212,9.7,3792991341,178,,3792115943,141,19.4,3792115939,56,Back,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236647,249,1,1,30,51,gi0l1habji5hpgar77dl5jqe,1,39.9,19.5,2022-09-18T19:17:47.036Z,2022-09-19T01:10:23Z,3792116371,140,35.0,3792116369,56,Back,3792116375,212,18.6,3792991483,388,,3792116373,141,45.8,3792116377,213,1.9,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236717,250,1,1,30,57,gi0l1habji5hpgar77dl5jqe,1,45,70.5,2022-09-18T19:17:52.461Z,2022-09-19T01:10:27Z,3792116679,141,87.7,3792991617,178,,3792116675,56,Left,3792116681,212,15.0,3792116683,213,0.9,3792116677,140,54.0,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236743,251,1,1,31,3,gi0l1habji5hpgar77dl5jqe,0,74.1,71.1,2022-09-18T19:17:58.938Z,2022-09-19T01:10:30Z,3792116811,212,14.1,3792116805,56,Center,3792116809,141,54.5,3792116813,213,5.4,3792116807,140,82.1,3792991703,178,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236761,271,8,1,31,4,9dntj5dioj5ex52yrgwzxrq9l,1,19.4,43.4,2022-09-18T19:17:59.903Z,2022-09-19T01:10:34Z,3792573901,385,,3792116875,56,Back,3792991809,389,,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462237435,258,5,1,31,6,gi0l1habji5hpgar77dl5jqe,1,68.5,101,2022-09-18T19:18:01.525Z,2022-09-19T01:10:39Z,3792120395,347,,3792120393,56,Left,3792120399,233,272,,,,,,,,,,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462236793,272,5,1,31,6,9dntj5dioj5ex52yrgwzxrq9l,0,31.5,-1,2022-09-18T19:18:01.525Z,2022-09-19T01:10:39Z,3792117065,56,Back,3792117067,347,,3792120417,233,258,,,,,,,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462237017,252,1,1,31,26,gi0l1habji5hpgar77dl5jqe,0,73.7,100,2022-09-18T19:18:21.847Z,2022-09-19T01:10:41Z,3792120553,107,,3792118229,212,19.0,3792118227,141,73.8,3792118231,213,4.8,3792118225,140,75.2,3792118223,56,Center,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462237025,274,1,1,31,28,9dntj5dioj5ex52yrgwzxrq9l,0,25.4,27.7,2022-09-18T19:18:23.689Z,2022-09-19T01:10:46Z,3792118267,141,14.0,3792992307,178,,3792118263,56,Back,3792118271,213,5.4,3792118265,140,32.2,3792118261,3,,3792118269,212,11.7,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462238115,261,61,1,31,29,gi0l1habji5hpgar77dl5jqe,0,60.3,81.4,2022-09-18T19:18:25.117Z,2022-09-19T01:10:59Z,3792992759,178,,3792123965,56,Left,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462237029,253,43,1,31,30,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-09-18T19:18:25.399Z,2022-09-18T19:19:30Z,3792118287,56,Left,3792122465,144,61,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462238407,301,61,1,31,30,9dntj5dioj5ex52yrgwzxrq9l,1,35.3,16.6,2022-09-18T19:18:25.401Z,2022-09-19T01:11:03Z,3792992869,21,,3792125515,56,Back,3792992871,178,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462237079,254,61,1,31,30,gi0l1habji5hpgar77dl5jqe,1,69.1,83.6,2022-09-18T19:18:25.712Z,2022-09-19T01:11:06Z,3792118551,56,Left,3792992983,178,,,,,,,,,,,,,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
