id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/17/value
2504228297,888,67,1,0,9,8le3orkfz6iix3jns6g9ojqjg,1,73.9,30.7,2023-02-04T17:00:22.748Z,2023-02-05T04:21:56Z,4013912175,233,810,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504228295,810,67,1,0,9,2tk2l9sgktwc9jhzqdd4mpdtb,0,26.1,69.3,2023-02-04T17:00:22.749Z,2023-02-05T03:51:58Z,4013912181,233,888,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989297,7,8,1,0,10,8le3orkfz6iix3jns6g9ojqjg,1,73.7,31,2023-02-04T17:00:22.758Z,2023-02-05T04:21:56Z,4013890661,178,,4013235337,383,,4012612151,56,Center,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989301,8,3,1,0,12,8le3orkfz6iix3jns6g9ojqjg,0,76,30.6,2023-02-04T17:00:24.975Z,2023-02-05T03:27:20Z,4013235755,465,,4012612155,56,Center,4013890849,178,,4012615451,286,,4012615497,233,21,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989893,21,7,1,0,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,24,69.4,2023-02-04T17:00:25.176Z,2023-02-05T03:27:22Z,4013890897,178,,4012615053,285,,4013235539,384,,4012615051,56,Back,4012615469,233,8,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989335,5,12,1,0,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,10.6,66.9,2023-02-04T17:00:26.313Z,2023-02-05T03:27:27Z,4012612319,56,Back,4012612327,213,1.5,4012612325,212,23.9,4012612343,167,,4013890965,178,,4012612321,140,11.6,4012612323,141,100.0,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989339,6,5,1,0,16,2tk2l9sgktwc9jhzqdd4mpdtb,0,12.8,101.2,2023-02-04T17:00:28.861Z,2023-02-05T03:27:31Z,4012612819,233,9,4012612335,347,,4012612333,56,Back,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989423,9,5,1,0,16,8le3orkfz6iix3jns6g9ojqjg,1,87.2,-1.2,2023-02-04T17:00:28.861Z,2023-02-05T03:27:31Z,4012612779,347,,4012612777,56,Right,4012612785,233,6,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989439,10,1,1,0,26,8le3orkfz6iix3jns6g9ojqjg,1,85.9,0,2023-02-04T17:00:39.384Z,2023-02-05T03:27:51Z,4012612873,140,88.6,4012612871,56,Right,4012612867,107,,4012612875,141,5.5,4012612877,212,4.9,4012612879,213,1.0,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989469,11,1,1,0,27,8le3orkfz6iix3jns6g9ojqjg,1,88.6,5.5,2023-02-04T17:00:40.237Z,2023-02-05T03:27:55Z,4012612981,140,82.3,4012612983,141,3.7,4013891451,178,,4012612985,212,6.7,4012621823,156,,4012612977,56,Right,4012612987,213,3.3,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989515,12,1,1,0,29,8le3orkfz6iix3jns6g9ojqjg,1,76.4,5.7,2023-02-04T17:00:42.435Z,2023-02-05T03:27:58Z,4012613185,56,Center,4013891471,178,,4012613187,140,69.2,4012613189,141,22.7,4012613193,213,2.1,4012613191,212,13.8,,,,,,,f0o0jfa9hp54otpnwe09d591,T. Ebuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504228803,892,67,1,0,32,8le3orkfz6iix3jns6g9ojqjg,1,68.5,21.9,2023-02-04T17:00:45.531Z,2023-02-05T04:21:57Z,4013914149,233,811,,,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504228801,811,67,1,0,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,31.5,78.1,2023-02-04T17:00:45.532Z,2023-02-05T03:54:00Z,4013914167,233,892,,,,,,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989535,13,1,1,0,32,8le3orkfz6iix3jns6g9ojqjg,0,62.8,19.3,2023-02-04T17:00:45.548Z,2023-02-05T04:21:57Z,4012613239,141,0.0,4012613241,212,24.9,4012613243,213,3.7,4012613237,140,43.1,4012613235,56,Back,4013891619,178,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989593,7,5,1,0,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,54.4,101.6,2023-02-04T17:00:48.113Z,2023-02-05T03:28:09Z,4012613369,56,Left,4012613375,233,14,4012613371,347,,,,,,,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989541,14,5,1,0,35,8le3orkfz6iix3jns6g9ojqjg,0,45.6,-1.6,2023-02-04T17:00:48.113Z,2023-02-05T03:28:09Z,4012613261,56,Back,4012613263,347,,4012613379,233,7,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989597,8,1,1,0,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,52.3,100,2023-02-04T17:00:52.159Z,2023-02-05T03:28:20Z,4012613405,141,90.0,4012613399,107,,4012613409,213,3.6,4012613407,212,18.3,4012613401,56,Back,4012613403,140,36.7,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989611,9,1,1,0,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.4,88.6,2023-02-04T17:00:55.476Z,2023-02-05T03:28:23Z,4013891901,178,,4012613493,212,14.1,4012613497,213,4.3,4012613485,56,Back,4012613487,140,29.8,4012613489,141,69.7,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989639,10,1,1,0,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,29,62.3,2023-02-04T17:00:58.544Z,2023-02-05T03:28:26Z,4012613639,56,Back,4012613645,212,26.4,4012613641,140,31.9,4012613643,141,23.7,4012613647,213,4.8,4013891943,178,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989665,11,1,1,0,48,2tk2l9sgktwc9jhzqdd4mpdtb,1,31.2,23.6,2023-02-04T17:01:00.994Z,2023-02-05T03:28:31Z,4012613803,140,34.7,4012613801,56,Back,4012613805,141,8.8,4012613807,212,10.7,4013892011,178,,4012613809,213,5.1,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989677,12,1,1,0,52,2tk2l9sgktwc9jhzqdd4mpdtb,1,36,6.8,2023-02-04T17:01:04.990Z,2023-02-05T03:28:34Z,4012613885,212,14.3,4012613887,213,2.4,4012613879,56,Back,4012613883,141,21.6,4013892059,178,,4012613881,140,26.3,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989685,13,1,1,0,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,27.1,23.4,2023-02-04T17:01:07.076Z,2023-02-05T03:28:37Z,4012613941,141,46.7,4012613939,140,24.3,4012613937,56,Back,4012613943,212,16.1,4013892097,178,,4012613945,213,1.8,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989695,14,1,1,0,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,24.8,50.9,2023-02-04T17:01:09.428Z,2023-02-05T03:28:40Z,4012614023,56,Back,4012614031,213,1.6,4012614025,140,23.2,4013892133,178,,4012614029,212,21.5,4012614027,141,82.4,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989711,15,1,1,0,59,2tk2l9sgktwc9jhzqdd4mpdtb,1,22.8,83.5,2023-02-04T17:01:11.888Z,2023-02-05T03:28:43Z,4012614155,213,0.8,4013892179,178,,4012614153,212,11.4,4012614151,141,95.4,4012614147,56,Back,4012614149,140,30.4,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989715,16,1,1,1,1,2tk2l9sgktwc9jhzqdd4mpdtb,1,30,94.8,2023-02-04T17:01:14.446Z,2023-02-05T03:28:46Z,4013892203,178,,4012614185,212,5.6,4012614187,213,3.9,4012614179,56,Back,4012614183,141,88.9,4012614181,140,26.3,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989759,17,1,1,1,2,2tk2l9sgktwc9jhzqdd4mpdtb,0,26.7,90.5,2023-02-04T17:01:15.066Z,2023-02-05T03:28:49Z,4012614395,56,Left,4012614399,141,90.2,4012614397,140,72.0,4012614405,1,,4012614393,155,,4012614403,213,6.3,4012614401,212,47.6,4013892269,178,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989789,15,12,1,1,6,8le3orkfz6iix3jns6g9ojqjg,1,26.2,9.2,2023-02-04T17:01:19.110Z,2023-02-05T03:28:58Z,4012614481,140,27.6,4012614493,213,5.1,4012614485,141,4.3,4013892417,178,,4012614503,15,,4012614489,212,3.6,4012614477,56,Back,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989821,18,1,1,1,9,2tk2l9sgktwc9jhzqdd4mpdtb,1,70.5,91.5,2023-02-04T17:01:22.659Z,2023-02-05T03:29:06Z,4012614685,212,18.7,4012614679,56,Left,4012614687,213,0.1,4013892529,178,,4012614683,141,94.4,4012614681,140,88.2,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989823,19,1,1,1,12,2tk2l9sgktwc9jhzqdd4mpdtb,0,95,83.5,2023-02-04T17:01:25.096Z,2023-02-05T03:29:10Z,4012614733,236,,4012614693,2,,4012614695,155,,4013238799,224,,4013892563,178,,4012614699,140,94.2,4012614741,286,,4012614737,233,16,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,4012614697,56,Left,4012614705,213,4.2,4012614701,141,81.2,4013238801,72,4012614703,212,1.8,,,,,,,,,,,,,,,,,,,,,,,
2503989825,16,12,1,1,12,8le3orkfz6iix3jns6g9ojqjg,1,6.5,17.7,2023-02-04T17:01:25.195Z,2023-02-05T03:29:15Z,4012614707,185,,4012614709,56,Back,4012614775,233,19,4013892621,178,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989835,17,6,1,1,12,8le3orkfz6iix3jns6g9ojqjg,0,0,16.5,2023-02-04T17:01:25.563Z,2023-02-05T03:29:17Z,4012614821,233,20,4012614759,56,Back,4012614793,73,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989843,20,6,1,1,12,2tk2l9sgktwc9jhzqdd4mpdtb,1,100,83.5,2023-02-04T17:01:25.563Z,2023-02-05T03:29:17Z,4012614797,73,,4012614795,56,Left,4012614811,233,17,,,,,,,,,,,,,,,,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990055,22,1,1,1,39,2tk2l9sgktwc9jhzqdd4mpdtb,1,99.3,99.5,2023-02-04T17:01:52.059Z,2023-02-05T03:29:37Z,4012615983,213,4.4,4012615981,212,33.1,4012618179,210,16,4012615967,2,,4012615969,6,,4013892857,178,,4012615985,1,,4013239045,72,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,4012615971,155,,4012615973,224,,4012615975,56,Center,4012615979,141,4012618181,154,,1,52.8,4012618183,25,4012615977,140,90.5,,,,,,,,,,,,,,,,
2503990105,23,43,1,1,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-02-04T17:01:55.300Z,2023-02-04T17:02:49Z,4012618293,144,44,4012616183,286,0,4012616181,56,Center,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990059,18,43,1,1,42,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-02-04T17:01:55.301Z,2023-02-04T17:02:38Z,4012616001,56,Back,4012616003,285,0,4012616233,233,23,4012617737,144,44,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990115,24,16,1,1,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,91.9,49.8,2023-02-04T17:01:55.337Z,2023-02-05T03:29:38Z,4012616975,328,,4012616193,56,Center,4012616191,17,,4012616977,374,2023-02-04 17:01:53.676,4012618215,103,21.5,4013893019,388,,4012618217,214,,4012618221,230,98.8,ab4kuqa33849h6z77ksuqhdk9,Ibañez,4012618199,29,,4012618223,231,49.8,4012616981,375,01:40.921,4012616969,15,4013239841,396,53.8,,,4012618213,102,4012618209,55,22,53.8,4012618203,154,4012618219,136,4012618195,77,4013239835,395,99.5,4012616967,25,,,,
2503990517,19,1,1,2,35,8le3orkfz6iix3jns6g9ojqjg,1,50.1,49.7,2023-02-04T17:02:48.163Z,2023-02-05T03:29:40Z,4012618383,141,51.5,4012618381,140,36.1,4012618385,212,14.8,4012618379,56,Back,4012618387,213,3.1,4013893057,178,,4012618389,279,G,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990561,20,1,1,2,38,8le3orkfz6iix3jns6g9ojqjg,0,36.6,48.9,2023-02-04T17:02:51.405Z,2023-02-05T03:29:44Z,4013893119,178,,4012618583,141,33.3,4012618581,140,71.3,4012618587,213,6.0,4012618579,56,Center,4012618589,1,,4012618577,155,,4012618585,212,37.9,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990565,25,44,1,2,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,25.5,68.6,2023-02-04T17:02:54.118Z,2023-02-05T04:21:57Z,4012618593,56,Back,4012618617,233,21,4012618595,285,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990571,21,44,1,2,41,8le3orkfz6iix3jns6g9ojqjg,0,74.5,31.4,2023-02-04T17:02:54.119Z,2023-02-05T03:29:48Z,4012618649,233,25,4012618607,286,,4012618605,56,Center,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990575,26,1,1,2,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.1,70.5,2023-02-04T17:02:54.231Z,2023-02-05T04:21:58Z,4012618635,3,,4012618643,212,13.3,4012618637,56,Back,4012618639,140,10.4,4012618641,141,69.7,4012618645,213,3.2,4013893389,178,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990583,27,52,1,2,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.1,66.9,2023-02-04T17:02:57.089Z,2023-02-05T03:30:08Z,4013893401,178,,4013240625,377,,,,,,,,,,,,,,,,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503990619,28,1,1,2,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,5.1,56.3,2023-02-04T17:03:01.770Z,2023-02-05T03:30:19Z,4012618875,141,31.6,4012618879,212,17.0,4012618881,213,4.9,4012618873,140,7.8,4012618869,56,Back,4013893601,178,,4012618867,123,,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
