id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2461800915,117,1,1,13,56,3vo5mpj7catp66nrwwqiuhuup,1,41.1,96.2,2022-09-18T10:44:58.668Z,2022-09-18T18:17:32Z,3789799245,56,Left,3789799247,140,52.5,3789799253,213,6.0,3789799251,212,12.6,3791906565,178,,3789799249,141,90.2,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800919,118,1,1,13,57,3vo5mpj7catp66nrwwqiuhuup,0,52.5,90.2,2022-09-18T10:44:59.756Z,2022-09-18T18:17:36Z,3789799261,56,Left,3789799265,141,88.1,3789799263,140,50.9,3791906761,178,,3789799267,212,2.2,3789799919,156,,3789799269,213,3.8,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800921,87,1,1,13,58,dxq76zcvnokq07cszdx0i6kve,0,50.5,13.4,2022-09-18T10:45:00.820Z,2022-09-18T18:18:04Z,3789799279,213,5.4,3789799277,212,2.5,3789799347,286,,3791907401,178,,3789799273,140,52.0,3789799341,236,,3789799343,233,119,3789799275,141,10.6,18jovwk0ysx6ajb8y75179j9x,Walace,,3789799271,56,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,
2461800931,119,74,1,13,58,3vo5mpj7catp66nrwwqiuhuup,1,51.2,88.1,2022-09-18T10:45:00.834Z,2022-09-18T18:18:14Z,3789799335,285,,3789799365,233,87,3789799333,56,Left,3791908963,178,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800937,88,61,1,13,59,dxq76zcvnokq07cszdx0i6kve,1,52,9.7,2022-09-18T10:45:01.964Z,2022-09-18T18:18:24Z,3789799371,56,Right,3791909501,178,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800947,89,49,1,14,0,dxq76zcvnokq07cszdx0i6kve,1,44.3,8.5,2022-09-18T10:45:02.804Z,2022-09-18T18:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800953,90,1,1,14,0,dxq76zcvnokq07cszdx0i6kve,0,43.6,8.3,2022-09-18T10:45:02.915Z,2022-09-18T18:18:43Z,3789799489,212,6.1,3789799487,141,4.9,3789799485,140,49.0,3789799491,213,5.9,3789799483,56,Back,3791910703,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800945,120,8,1,14,1,3vo5mpj7catp66nrwwqiuhuup,1,47.2,95.9,2022-09-18T10:45:03.649Z,2022-09-18T18:18:51Z,3789799463,56,Back,3791911191,178,,3790495685,383,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800971,91,5,1,14,2,dxq76zcvnokq07cszdx0i6kve,1,51.4,-0.7,2022-09-18T10:45:04.965Z,2022-09-18T18:18:55Z,3789799587,56,Right,3789799589,347,,3789799615,233,121,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461800955,121,5,1,14,2,3vo5mpj7catp66nrwwqiuhuup,0,48.6,100.7,2022-09-18T10:45:04.965Z,2022-09-18T18:18:56Z,3789799635,233,91,3789799499,347,,3789799497,56,Back,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801051,92,1,1,14,10,dxq76zcvnokq07cszdx0i6kve,1,49.9,0,2022-09-18T10:45:12.553Z,2022-09-18T18:18:59Z,3789800017,107,,3789800027,213,2.6,3789808057,189,,3789800019,56,Back,3789800855,1,,3789800021,140,32.0,3789800025,212,22.0,3789800023,141,15.3,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801069,93,1,1,14,13,dxq76zcvnokq07cszdx0i6kve,1,32.8,18.8,2022-09-18T10:45:15.209Z,2022-09-18T18:19:06Z,3791911865,178,,3789800113,56,Back,3789800115,140,37.7,3789800117,141,55.5,3789800121,212,25.5,3789800125,213,1.4,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801081,94,1,1,14,15,dxq76zcvnokq07cszdx0i6kve,1,35.8,55.8,2022-09-18T10:45:17.638Z,2022-09-18T18:19:10Z,3789800175,140,45.7,3789800173,56,Back,3789800177,141,90.5,3789800181,213,1.2,3789800179,212,25.8,3791912237,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801117,95,1,1,14,19,dxq76zcvnokq07cszdx0i6kve,1,52.6,88,2022-09-18T10:45:21.588Z,2022-09-18T18:19:14Z,3791912389,178,,3789800375,56,Center,3789800377,140,57.7,3789800383,213,5.1,3789800381,212,15.4,3789800379,141,66.7,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801131,96,3,1,14,22,dxq76zcvnokq07cszdx0i6kve,1,55.4,62.8,2022-09-18T10:45:24.555Z,2022-09-18T18:19:16Z,3791912533,178,,3790498479,465,,3789800481,233,122,3789800471,56,Center,3789800473,286,,,,,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801125,122,45,1,14,22,3vo5mpj7catp66nrwwqiuhuup,0,44.6,37.2,2022-09-18T10:45:24.555Z,2022-09-18T18:19:16Z,3789800439,56,Back,3789800441,285,,3789800491,233,96,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462214963,1022,83,1,14,22,3vo5mpj7catp66nrwwqiuhuup,1,41,40.4,2022-09-18T10:45:24.644Z,2022-09-18T18:45:43Z,3792000923,399,94924,,,,,,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801141,97,1,1,14,24,dxq76zcvnokq07cszdx0i6kve,1,64,54.3,2022-09-18T10:45:26.884Z,2022-09-18T18:19:24Z,3789800523,212,14.1,3789800521,141,33.6,3789800525,213,4.8,3789800515,56,Center,3791913065,178,,3789800517,140,65.2,,,,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801157,98,1,1,14,26,dxq76zcvnokq07cszdx0i6kve,1,65.3,32.7,2022-09-18T10:45:28.885Z,2022-09-18T18:19:29Z,3789800621,56,Right,3789800625,141,7.4,3789800623,140,71.5,3789800627,212,18.4,3791913309,178,,3789800629,213,5.1,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801171,99,1,1,14,29,dxq76zcvnokq07cszdx0i6kve,0,73,7.3,2022-09-18T10:45:30.973Z,2022-09-18T18:19:33Z,3789800685,56,Right,3789800687,140,100.0,3789800691,212,30.0,3789800693,213,0.3,3789800689,141,18.6,3791913609,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801179,100,5,1,14,31,dxq76zcvnokq07cszdx0i6kve,0,100.8,34.8,2022-09-18T10:45:33.264Z,2022-09-18T18:19:38Z,3789800707,56,Center,3789801661,233,123,3789800711,346,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801227,123,5,1,14,31,3vo5mpj7catp66nrwwqiuhuup,1,-0.8,65.2,2022-09-18T10:45:33.264Z,2022-09-18T18:19:37Z,3789801015,346,,3789801013,56,Back,3789801623,233,100,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801441,124,1,1,14,47,3vo5mpj7catp66nrwwqiuhuup,1,4.5,61.2,2022-09-18T10:45:49.273Z,2022-09-18T18:19:50Z,3789802199,141,50.6,3789802201,212,7.3,3789802193,124,,3789802195,56,Back,3790500171,189,,3789802203,213,4.9,3789802197,140,5.8,3789802207,237,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801455,125,1,1,14,56,3vo5mpj7catp66nrwwqiuhuup,1,11.6,44.9,2022-09-18T10:45:58.791Z,2022-09-18T17:53:13Z,3789802259,141,57.9,3791840049,178,,3789802261,212,25.4,3789802263,213,0.4,3789802257,140,34.3,3789802255,56,Back,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801461,126,1,1,14,58,3vo5mpj7catp66nrwwqiuhuup,0,34.3,57.9,2022-09-18T10:46:00.241Z,2022-09-18T17:53:23Z,3789802297,212,17.3,3789802289,155,,3789802293,140,39.8,3789802295,141,33.9,3789802291,56,Back,3789802299,213,5.1,3791840745,178,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801473,101,49,1,15,0,dxq76zcvnokq07cszdx0i6kve,1,59.1,72.3,2022-09-18T10:46:02.022Z,2022-09-18T17:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801507,102,1,1,15,3,dxq76zcvnokq07cszdx0i6kve,1,67.1,74.4,2022-09-18T10:46:05.052Z,2022-09-18T17:53:31Z,3791841301,178,,3789802565,212,13.9,3789802561,140,75.4,3789802563,141,58.4,3789802559,56,Center,3789802567,213,5.4,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801513,103,50,1,15,3,dxq76zcvnokq07cszdx0i6kve,1,81.8,51.5,2022-09-18T10:46:05.891Z,2022-09-18T17:53:40Z,3789802603,286,,3789802601,56,Center,3789802705,233,127,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801523,127,7,1,15,4,3vo5mpj7catp66nrwwqiuhuup,0,18.2,48.5,2022-09-18T10:46:06.353Z,2022-09-18T17:53:44Z,3789802657,285,,3789802655,56,Back,3790501863,385,,3789802691,233,103,3791841953,178,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801515,104,61,1,15,4,dxq76zcvnokq07cszdx0i6kve,1,80.8,52,2022-09-18T10:46:06.378Z,2022-09-18T17:53:52Z,3789802625,56,Center,3791842349,178,,,,,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801533,128,49,1,15,5,3vo5mpj7catp66nrwwqiuhuup,1,27.4,58.8,2022-09-18T10:46:07.102Z,2022-09-18T17:53:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801541,129,1,1,15,6,3vo5mpj7catp66nrwwqiuhuup,1,27.4,58.8,2022-09-18T10:46:08.002Z,2022-09-18T17:54:07Z,3789802789,141,49.9,3789802791,212,8.1,3789802793,213,5.4,3789802787,140,32.5,3791843109,178,,3789802785,56,Back,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801549,130,1,1,15,7,3vo5mpj7catp66nrwwqiuhuup,0,32.5,49.9,2022-09-18T10:46:09.072Z,2022-09-18T17:54:13Z,3789802835,140,37.0,3789802833,56,Back,3789802841,213,0.7,3791843205,178,,3789802839,212,6.4,3789802837,141,56.3,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462205157,776,67,1,15,8,dxq76zcvnokq07cszdx0i6kve,1,64.2,48.5,2022-09-18T10:46:10.164Z,2022-09-18T19:35:12Z,3791942995,233,911,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462205149,911,67,1,15,8,3vo5mpj7catp66nrwwqiuhuup,0,35.8,51.5,2022-09-18T10:46:10.165Z,2022-09-18T18:28:47Z,3791943021,233,776,,,,,,,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801567,105,8,1,15,8,dxq76zcvnokq07cszdx0i6kve,1,64.4,48,2022-09-18T10:46:10.200Z,2022-09-18T19:35:13Z,3791844393,178,,3790503597,384,,3789802909,56,Center,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801603,106,49,1,15,9,dxq76zcvnokq07cszdx0i6kve,1,57.6,56.9,2022-09-18T10:46:11.125Z,2022-09-18T17:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801619,107,1,1,15,9,dxq76zcvnokq07cszdx0i6kve,1,62.5,55.3,2022-09-18T10:46:11.155Z,2022-09-18T17:54:55Z,3789803177,213,3.5,3791845267,178,,3789803173,141,47.6,3789803175,212,17.1,3789803165,56,Back,3789803169,140,47.0,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801555,131,43,1,15,9,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-09-18T10:46:11.605Z,2022-09-18T10:46:45Z,3789802857,56,Back,3789802859,140,38.4,3789804265,144,1,3789802863,212,1.8,3789802861,141,54.8,3789802865,213,5.7,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801633,108,1,1,15,12,dxq76zcvnokq07cszdx0i6kve,1,45.2,48.2,2022-09-18T10:46:14.533Z,2022-09-18T17:55:02Z,3789803283,141,11.0,3789803281,140,45.0,3789803285,212,25.3,3791845525,178,,3789803287,213,4.7,3789803279,56,Back,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461824673,401,1,1,15,15,dxq76zcvnokq07cszdx0i6kve,1,43.4,8,2022-09-18T10:46:17.318Z,2022-09-18T17:55:08Z,3789913523,141,0.8,3789913521,140,55.6,3791845815,178,,3789913517,56,Right,3789913527,212,13.7,3789913531,213,5.9,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801639,109,1,1,15,16,dxq76zcvnokq07cszdx0i6kve,0,56,2.7,2022-09-18T10:46:18.265Z,2022-09-18T17:55:15Z,3791846085,178,,3789803309,212,11.2,3789803307,141,15.7,3789803305,140,62.5,3789803303,56,Right,3789803311,213,0.9,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801669,132,12,1,15,16,3vo5mpj7catp66nrwwqiuhuup,1,39.3,86.6,2022-09-18T10:46:18.941Z,2022-09-18T17:55:20Z,3789803457,213,0.7,3789803449,56,Back,3789803453,141,100.0,3789803485,167,,3789803455,212,14.8,3789803451,140,49.8,3791846283,178,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801679,110,5,1,15,19,dxq76zcvnokq07cszdx0i6kve,1,51.4,-1.6,2022-09-18T10:46:21.197Z,2022-09-18T17:55:24Z,3789803505,56,Right,3789803527,233,133,3789803507,347,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801673,133,5,1,15,19,3vo5mpj7catp66nrwwqiuhuup,0,48.6,101.6,2022-09-18T10:46:21.197Z,2022-09-18T17:55:24Z,3789803469,347,,3789803467,56,Back,3789803543,233,110,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801685,111,1,1,15,22,dxq76zcvnokq07cszdx0i6kve,1,51.6,0,2022-09-18T10:46:24.214Z,2022-09-18T17:55:32Z,3790506301,189,,3789803559,213,0.7,3789803551,56,Right,3789803555,141,7.1,3789803553,140,57.9,3789803549,107,,3789803557,212,8.5,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801697,112,1,1,15,23,dxq76zcvnokq07cszdx0i6kve,1,57.1,7.3,2022-09-18T10:46:25.821Z,2022-09-18T17:55:38Z,3789803627,140,42.8,3789803631,212,15.0,3789803633,213,3.1,3789803625,56,Back,3791847021,178,,3790506427,189,,3789803629,141,7.6,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801797,113,1,1,15,26,dxq76zcvnokq07cszdx0i6kve,1,42.5,7.6,2022-09-18T10:46:28.009Z,2022-09-18T17:55:45Z,3789804197,1,,3789804189,140,9.8,3791847367,178,,3789804193,212,36.9,3789804191,141,27.6,3789804195,213,2.8,3789804187,56,Back,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462205581,780,43,1,15,28,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-18T10:46:30.910Z,2022-09-18T18:29:38Z,3791945661,144,82,3791945503,178,0,,,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801841,134,68,1,15,39,3vo5mpj7catp66nrwwqiuhuup,0,0,0,2022-09-18T10:46:41.485Z,2022-09-18T17:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801803,114,68,1,15,39,dxq76zcvnokq07cszdx0i6kve,1,0,0,2022-09-18T10:46:41.526Z,2022-09-18T17:56:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801865,115,1,1,15,43,dxq76zcvnokq07cszdx0i6kve,1,15.6,33,2022-09-18T10:46:45.339Z,2022-09-18T17:56:27Z,3791849047,178,,3789804509,141,71.7,3789804507,140,27.0,3789804505,56,Back,3789804511,212,28.9,3789804513,213,1.1,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801903,116,1,1,15,48,dxq76zcvnokq07cszdx0i6kve,1,29.2,68.8,2022-09-18T10:46:50.572Z,2022-09-18T17:56:33Z,3789804679,56,Back,3789804687,213,0.9,3791849349,178,,3789804685,212,15.1,3789804681,140,37.8,3789804683,141,86.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801945,117,1,1,15,51,dxq76zcvnokq07cszdx0i6kve,1,36.1,80.6,2022-09-18T10:46:53.850Z,2022-09-18T17:56:37Z,3789804855,56,Back,3791849577,178,,3789804857,140,8.3,3789804865,1,,3789804861,212,36.4,3789804863,213,3.8,3789804859,141,48.5,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801971,118,1,1,15,55,dxq76zcvnokq07cszdx0i6kve,1,7.1,38.9,2022-09-18T10:46:57.261Z,2022-09-18T17:56:40Z,3789805031,213,5.3,3789805027,141,7.7,3789805025,140,19.8,3789805023,56,Back,3791849727,178,,3789805029,212,25.1,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461801987,119,1,1,15,59,dxq76zcvnokq07cszdx0i6kve,1,21.1,13.2,2022-09-18T10:47:01.033Z,2022-09-18T17:56:43Z,3789805117,212,16.0,3789805111,56,Back,3789805115,141,28.3,3789805113,140,9.4,3789805119,213,2.4,3791849791,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802017,120,1,1,16,1,dxq76zcvnokq07cszdx0i6kve,0,9.7,28,2022-09-18T10:47:03.349Z,2022-09-18T17:56:46Z,3789805277,213,0.5,3791849925,178,,3789805267,157,,3789805273,141,67.6,3789805271,140,55.8,3789805275,212,55.4,3789805279,1,,3789805269,56,Center,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802031,135,1,1,16,4,3vo5mpj7catp66nrwwqiuhuup,0,47.4,33,2022-09-18T10:47:06.406Z,2022-09-18T17:56:51Z,3789805347,3,,3789805353,141,39.7,3789805355,212,17.5,3789805351,140,63.5,3789805357,213,0.3,3791850081,388,,3789805349,56,Center,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802115,121,1,1,16,6,dxq76zcvnokq07cszdx0i6kve,1,36.6,53.3,2022-09-18T10:47:08.939Z,2022-09-18T17:56:55Z,3791850253,178,,3789805787,56,Back,3789805793,212,22.8,3789805791,141,83.5,3789805795,213,1.1,3789805789,140,46.1,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802145,122,1,1,16,14,dxq76zcvnokq07cszdx0i6kve,1,75.5,92.3,2022-09-18T10:47:16.498Z,2022-09-18T17:57:07Z,3789805923,213,2.9,3789805921,212,7.5,3789805919,141,94.4,3791850701,178,,3789805915,56,Left,3789805917,140,68.5,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802179,123,1,1,16,17,dxq76zcvnokq07cszdx0i6kve,1,68.1,87.5,2022-09-18T10:47:19.138Z,2022-09-18T17:57:11Z,3789806085,212,6.9,3789806081,140,61.9,3789806083,141,84.1,3789806079,56,Left,3789806087,213,3.5,3791850859,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802221,124,1,1,16,20,dxq76zcvnokq07cszdx0i6kve,1,63.6,77.9,2022-09-18T10:47:22.054Z,2022-09-18T17:57:26Z,3789806293,213,4.3,3789806291,212,21.3,3789806289,141,49.3,3789806285,56,Center,3791851485,178,,3789806287,140,55.3,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802227,125,1,1,16,22,dxq76zcvnokq07cszdx0i6kve,1,55.2,48.2,2022-09-18T10:47:24.395Z,2022-09-18T17:57:30Z,3789806333,213,1.3,3789806331,212,11.7,3789806327,140,58.7,3789806325,56,Center,3791851723,178,,3789806329,141,64.5,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802251,126,1,1,16,24,dxq76zcvnokq07cszdx0i6kve,1,58.7,64.3,2022-09-18T10:47:25.989Z,2022-09-18T17:57:36Z,3789806453,140,59.9,3789806451,56,Left,3789806455,141,85.3,3791851949,178,,3789806457,212,14.3,3789806459,213,1.5,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461802291,127,1,1,16,26,dxq76zcvnokq07cszdx0i6kve,1,55.1,77.6,2022-09-18T10:47:28.694Z,2022-09-18T17:57:42Z,3789806685,56,Center,3789806687,140,65.0,3791852115,178,,3789806691,141,59.0,3789806695,213,5.4,3789806693,212,16.4,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
