id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value
2533900597,316,5,2,49,42,ap6blbxhq9elm62vw6tutzlwg,0,57.6,-1.6,2023-04-15T17:06:32.873Z,2023-04-16T00:54:58Z,4191706775,233,642,4191704075,56,Right,4191704079,347,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901099,642,5,2,49,42,gi0l1habji5hpgar77dl5jqe,1,42.4,101.6,2023-04-15T17:06:32.873Z,2023-04-16T00:54:58Z,4191706743,347,,4191706757,233,316,4191706741,56,Back,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901111,643,1,2,50,12,gi0l1habji5hpgar77dl5jqe,1,40.4,100,2023-04-15T17:07:03.283Z,2023-04-16T00:55:10Z,4191706843,56,Back,4191706849,212,10.5,4191706845,140,40.5,4191706847,141,85.9,4191706893,238,,4191706841,107,,4191706851,213,4.7,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901153,644,61,2,50,16,gi0l1habji5hpgar77dl5jqe,1,40.2,85.7,2023-04-15T17:07:07.491Z,2023-04-16T00:55:12Z,4191707143,238,,4191707121,56,Back,4193337775,178,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901215,317,52,2,50,25,ap6blbxhq9elm62vw6tutzlwg,1,13.1,31.8,2023-04-15T17:07:16.128Z,2023-04-16T00:55:22Z,4192906517,376,,4193338585,178,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901521,318,1,2,50,31,ap6blbxhq9elm62vw6tutzlwg,0,14.6,47.8,2023-04-15T17:07:21.993Z,2023-04-16T00:55:32Z,4191709153,199,,4191709163,213,0.3,4191709159,141,71.7,4191709155,56,Center,4191709161,212,62.0,4191709157,140,71.6,4191709167,1,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901549,645,1,2,50,36,gi0l1habji5hpgar77dl5jqe,1,28.9,29.5,2023-04-15T17:07:27.387Z,2023-04-16T00:55:53Z,4193341193,178,,4191709341,140,37.4,4191709347,213,6.1,4191709345,212,9.1,4193341195,21,,4191709339,56,Back,4191709343,141,27.2,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901555,646,49,2,50,38,gi0l1habji5hpgar77dl5jqe,1,36.8,27.5,2023-04-15T17:07:28.931Z,2023-04-16T00:55:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901567,647,1,2,50,38,gi0l1habji5hpgar77dl5jqe,1,36.8,27.5,2023-04-15T17:07:28.986Z,2023-04-16T00:56:01Z,4191709439,56,Back,4193341881,178,,4191709443,141,35.1,4191709441,140,35.4,4191709447,213,1.8,4191709445,212,5.4,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901597,648,1,2,50,38,gi0l1habji5hpgar77dl5jqe,1,35.4,35.1,2023-04-15T17:07:29.356Z,2023-04-16T00:56:14Z,4191709643,56,Back,4193342699,178,,4191709647,140,33.8,4191709655,212,7.8,4191709659,213,4.5,4191709651,141,23.9,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901647,649,1,2,50,40,gi0l1habji5hpgar77dl5jqe,1,34.3,24,2023-04-15T17:07:31.405Z,2023-04-16T00:56:18Z,4193343035,178,,4191709913,140,44.3,4191709917,212,10.6,4191709919,213,6.1,4191709915,141,21.9,4191709909,56,Back,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901661,319,45,2,50,43,ap6blbxhq9elm62vw6tutzlwg,0,59.9,86.1,2023-04-15T17:07:33.868Z,2023-04-16T00:56:24Z,4191710389,233,650,4191709987,285,,4191709985,56,Left,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901717,650,3,2,50,43,gi0l1habji5hpgar77dl5jqe,1,40.1,13.9,2023-04-15T17:07:33.868Z,2023-04-16T00:56:24Z,4191710307,286,,4191710305,56,Back,4193343463,178,,4192907245,464,,4191710341,233,319,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901859,651,1,2,50,46,gi0l1habji5hpgar77dl5jqe,1,34.4,27,2023-04-15T17:07:36.954Z,2023-04-16T00:56:28Z,4191711097,140,27.2,4193343897,178,,4191711103,213,2.0,4191711095,56,Back,4191711099,141,49.0,4191711101,212,16.8,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901905,652,1,2,50,52,gi0l1habji5hpgar77dl5jqe,1,42.2,74.6,2023-04-15T17:07:43.491Z,2023-04-16T00:56:32Z,4191711373,140,66.7,4193344231,178,,4191711375,141,75.4,4191711343,56,Center,4191711379,213,0.0,4191711377,212,25.7,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533901941,653,1,2,50,55,gi0l1habji5hpgar77dl5jqe,1,62.3,74.9,2023-04-15T17:07:46.173Z,2023-04-16T00:56:37Z,4191711573,141,85.4,4193344643,178,,4191711569,56,Back,4191711575,212,19.7,4191711577,213,2.8,4191711571,140,44.8,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902005,654,1,2,50,58,gi0l1habji5hpgar77dl5jqe,1,43.4,87.3,2023-04-15T17:07:49.392Z,2023-04-16T00:56:41Z,4191711947,141,70.4,4191711949,212,11.7,4193344981,178,,4191711951,213,4.5,4191711943,140,41.3,4191711939,56,Back,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902017,655,1,2,51,0,gi0l1habji5hpgar77dl5jqe,1,44.3,71.1,2023-04-15T17:07:51.437Z,2023-04-16T00:56:49Z,4191712023,140,62.8,4191712025,141,76.7,4193345619,178,,4191712029,213,0.2,4191712027,212,19.8,4191712021,56,Center,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902097,656,1,2,51,1,gi0l1habji5hpgar77dl5jqe,1,62.8,76.7,2023-04-15T17:07:52.492Z,2023-04-16T00:56:54Z,4193346079,178,,4191712393,213,2.8,4191712387,140,41.7,4191712389,141,89.2,4191712385,56,Back,4191712391,212,23.7,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902125,657,1,2,51,4,gi0l1habji5hpgar77dl5jqe,1,45.6,89.9,2023-04-15T17:07:55.174Z,2023-04-16T00:56:58Z,4191712511,212,32.5,4191712507,140,75.1,4191712509,141,75.3,4191712515,1,,4191712505,56,Center,4193346381,178,,4191712513,213,6.0,4191712503,155,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902165,658,1,2,51,6,gi0l1habji5hpgar77dl5jqe,1,75.1,75.3,2023-04-15T17:07:56.952Z,2023-04-16T01:47:53Z,4191712705,140,70.8,4191712709,212,5.4,4191712707,141,79.6,4193543561,388,,4191712711,213,2.6,4191712703,56,Left,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902169,659,3,2,51,8,gi0l1habji5hpgar77dl5jqe,0,72.1,69.6,2023-04-15T17:07:58.934Z,2023-04-16T00:57:22Z,4193348005,178,,4191712943,233,320,4192908947,464,,4191712737,286,,4191712735,56,Center,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902201,320,7,2,51,8,ap6blbxhq9elm62vw6tutzlwg,0,27.9,30.4,2023-04-15T17:07:59.499Z,2023-04-16T00:57:28Z,4192908991,385,,4193348411,178,,4191712887,285,,4191712925,233,659,4191712885,56,Back,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902195,660,61,2,51,8,gi0l1habji5hpgar77dl5jqe,1,71.1,72.3,2023-04-15T17:07:59.654Z,2023-04-16T00:57:47Z,4193349003,178,,4191712863,56,Center,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902227,321,49,2,51,10,ap6blbxhq9elm62vw6tutzlwg,1,31.4,32.1,2023-04-15T17:08:01.276Z,2023-04-16T00:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902245,322,3,2,51,11,ap6blbxhq9elm62vw6tutzlwg,1,33.2,22.8,2023-04-15T17:08:02.422Z,2023-04-16T00:58:01Z,4191713133,233,661,4191713089,285,,4191713085,56,Back,4192909481,464,,4193351159,178,,,,,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902235,661,45,2,51,11,gi0l1habji5hpgar77dl5jqe,0,66.8,77.2,2023-04-15T17:08:02.422Z,2023-04-16T00:58:01Z,4191713035,56,Center,4191713151,286,,4191713153,233,322,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902269,323,1,2,51,12,ap6blbxhq9elm62vw6tutzlwg,1,30.2,16.8,2023-04-15T17:08:03.269Z,2023-04-16T00:58:06Z,4193351673,178,,4191713273,140,36.0,4191713271,56,Back,4191713277,212,9.3,4191713279,213,5.4,4191713275,141,6.4,,,,,,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902287,324,1,2,51,14,ap6blbxhq9elm62vw6tutzlwg,0,39,5.8,2023-04-15T17:08:04.913Z,2023-04-16T00:58:10Z,4191713359,141,12.2,4191713355,56,Right,4191713361,212,23.6,4191713357,140,61.1,4193351969,178,,4191713363,213,0.2,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902317,662,49,2,51,15,gi0l1habji5hpgar77dl5jqe,1,37.4,91.9,2023-04-15T17:08:05.979Z,2023-04-16T00:58:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902403,663,1,2,51,18,gi0l1habji5hpgar77dl5jqe,1,29.9,94.8,2023-04-15T17:08:08.815Z,2023-04-16T00:58:19Z,4191713923,140,6.7,4193352671,178,,4191713921,56,Back,4191713925,141,72.6,4191713929,213,3.7,4191713927,212,28.7,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902445,664,1,2,51,21,gi0l1habji5hpgar77dl5jqe,1,8,67.2,2023-04-15T17:08:12.304Z,2023-04-16T00:58:23Z,4191714217,56,Back,4191714221,141,45.7,4191714219,140,23.3,4191714225,213,5.5,4193352905,178,,4191714223,212,21.7,,,,,,,af58rhtg8ck7c8g7nwfs67d91,A. Meret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902497,665,1,2,51,24,gi0l1habji5hpgar77dl5jqe,1,23.9,50.4,2023-04-15T17:08:14.840Z,2023-04-16T00:58:28Z,4193353357,178,,4191714541,212,14.9,4191714543,213,1.2,4191714535,56,Back,4191714539,141,70.9,4191714537,140,29.0,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902533,666,1,2,51,30,gi0l1habji5hpgar77dl5jqe,0,44.9,73.3,2023-04-15T17:08:20.970Z,2023-04-16T00:58:32Z,4191714733,56,Center,4191714741,213,5.9,4193353631,178,,4191714737,141,61.1,4191714735,140,66.6,4191714739,212,24.2,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534239457,780,67,2,51,31,ap6blbxhq9elm62vw6tutzlwg,1,32.6,37.3,2023-04-15T17:08:22.145Z,2023-04-16T05:29:17Z,4193549847,233,2176,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534239453,2176,67,2,51,31,gi0l1habji5hpgar77dl5jqe,0,67.4,62.7,2023-04-15T17:08:22.146Z,2023-04-16T01:49:38Z,4193549863,233,780,,,,,,,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902567,325,8,2,51,31,ap6blbxhq9elm62vw6tutzlwg,1,40.6,37,2023-04-15T17:08:22.180Z,2023-04-16T05:29:18Z,4191714883,56,Back,4193354019,178,,4192910009,385,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902643,326,4,2,51,34,ap6blbxhq9elm62vw6tutzlwg,1,54.1,47.2,2023-04-15T17:08:24.819Z,2023-04-16T00:58:42Z,4191715269,233,667,4191715263,286,,4191715259,152,,4191715261,265,,4191715255,13,,4191715257,56,Center,,,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533902633,667,4,2,51,34,gi0l1habji5hpgar77dl5jqe,0,45.9,52.8,2023-04-15T17:08:24.820Z,2023-04-16T00:58:41Z,4191715289,233,326,4193354281,178,,4191715223,56,Back,4191715221,13,,4191715229,285,,4191715225,152,,4191715227,265,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903177,327,1,2,51,59,ap6blbxhq9elm62vw6tutzlwg,1,54.5,46.7,2023-04-15T17:08:50.353Z,2023-04-16T00:58:47Z,4191718037,155,,4191718035,5,,4191718039,152,,4191718043,140,81.2,4193354663,178,,4191718051,1,,4191718041,56,Left,4191718047,212,37.9,9mldc318nq0tli73wjh6ueket,F. Ceccherini,4191718049,213,4191718045,141,0.7,,,,,,,,,,84.1,,,,,,,,,,,,,,,
2533903201,328,1,2,52,2,ap6blbxhq9elm62vw6tutzlwg,0,82.3,84.4,2023-04-15T17:08:52.951Z,2023-04-16T00:58:50Z,4191718163,168,,4193354845,388,,4191718171,212,7.8,4191718175,213,6.0,4191718169,141,80.8,4191718165,56,Left,4191718167,140,89.4,4191718161,3,,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903269,668,12,2,52,3,gi0l1habji5hpgar77dl5jqe,1,11.8,19,2023-04-15T17:08:54.567Z,2023-04-16T00:59:20Z,4191718507,140,41.2,4191718509,141,18.1,4191718505,56,Back,4191718511,212,30.9,4193357021,178,,4191718513,213,6.3,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903251,329,1,2,52,6,ap6blbxhq9elm62vw6tutzlwg,0,75.4,83.9,2023-04-15T17:08:57.265Z,2023-04-16T00:59:25Z,4191718411,56,Left,4191718415,141,79.1,4191718419,213,5.7,4193357495,178,,4191718417,212,5.9,4191718413,140,80.1,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903275,669,49,2,52,7,gi0l1habji5hpgar77dl5jqe,1,25.1,22.1,2023-04-15T17:08:58.180Z,2023-04-16T00:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903303,670,1,2,52,8,gi0l1habji5hpgar77dl5jqe,0,25.6,22.3,2023-04-15T17:08:59.112Z,2023-04-16T00:59:35Z,4191718687,212,2.6,4191718665,56,Back,4191718673,140,28.1,4191718681,141,22.5,4193358283,178,,4191718691,213,0.1,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533905167,335,61,2,52,8,ap6blbxhq9elm62vw6tutzlwg,1,75,82.1,2023-04-15T17:08:59.176Z,2023-04-16T00:59:38Z,4193358437,178,,4191728441,56,Left,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903313,330,49,2,52,10,ap6blbxhq9elm62vw6tutzlwg,1,73.1,87.4,2023-04-15T17:09:01.518Z,2023-04-16T00:59:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903345,331,1,2,52,10,ap6blbxhq9elm62vw6tutzlwg,1,73.1,87.4,2023-04-15T17:09:01.576Z,2023-04-16T00:59:52Z,4191718895,56,Left,4191718903,141,96.0,4193359445,178,,4191718901,140,81.2,4191718905,212,10.3,4191718907,213,0.6,,,,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903395,332,1,2,52,12,ap6blbxhq9elm62vw6tutzlwg,1,82.5,96,2023-04-15T17:09:03.642Z,2023-04-16T00:59:57Z,4191719123,56,Center,4192914297,72,,4192914295,386,,4193359871,178,,4191719119,2,,4191719125,140,86.4,4191719129,212,23.5,4191719131,213,4.9,kc4qkj63uqu3wnkydxtvmwh5,O. Abildgaard,4191719127,141,4192914293,225,62.0,,,,,,,,,,,,,,,,,,,,,,,,,
2533903417,333,1,2,52,15,ap6blbxhq9elm62vw6tutzlwg,0,86.5,61.8,2023-04-15T17:09:05.871Z,2023-04-16T01:00:07Z,4191719243,56,Center,4193360549,178,,4191719267,213,4.7,4191719251,140,86.2,4191719255,141,54.3,4191719261,212,5.1,,,,,,,2q0bx5wsc6b68vpps79hosnah,F. Depaoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903427,671,8,2,52,15,gi0l1habji5hpgar77dl5jqe,1,13.9,45,2023-04-15T17:09:06.565Z,2023-04-16T01:00:13Z,4193361231,178,,4192914495,385,,4191719311,56,Back,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903445,672,4,2,52,16,gi0l1habji5hpgar77dl5jqe,1,13.8,45.4,2023-04-15T17:09:07.107Z,2023-04-16T01:00:25Z,4191719423,13,,4191719425,56,Back,4191719431,285,,4191719429,265,,4191719427,152,,4191719549,233,334,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533903467,334,4,2,52,16,ap6blbxhq9elm62vw6tutzlwg,0,86.2,54.6,2023-04-15T17:09:07.108Z,2023-04-16T01:00:24Z,4191719587,233,672,4191719523,286,,4191719515,13,,4191719519,152,,4191719517,56,Center,4191719521,265,,4193362165,178,,,,,83kdacraf2mcnbg038ld68ne2,A. Gaich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904013,673,1,2,52,38,gi0l1habji5hpgar77dl5jqe,1,9.8,62.5,2023-04-15T17:09:29.468Z,2023-04-16T01:00:26Z,4191722557,212,14.2,4191722549,152,,4191722547,5,,4191722555,141,67.4,4191722559,213,0.2,4193362277,178,,4191722551,56,Back,4191722553,140,22.9,af58rhtg8ck7c8g7nwfs67d91,A. Meret,4191722577,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534121573,1166,1,2,52,40,gi0l1habji5hpgar77dl5jqe,1,33.7,79,2023-04-15T17:09:31.533Z,2023-04-16T01:00:32Z,4192916731,56,Back,4192916735,140,37.2,4192916739,212,11.6,4192916737,141,62.8,4193362877,178,,4192916741,213,5.0,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904039,674,1,2,52,44,gi0l1habji5hpgar77dl5jqe,1,39.6,57.4,2023-04-15T17:09:35.564Z,2023-04-16T01:00:38Z,4191722681,212,16.6,4193363239,178,,4191722683,213,1.1,4191722679,141,79.1,4191722675,56,Back,4191722677,140,46.9,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904063,675,1,2,52,48,gi0l1habji5hpgar77dl5jqe,1,65.1,79.5,2023-04-15T17:09:38.977Z,2023-04-16T01:00:44Z,4191722819,56,Center,4191722821,140,72.0,4193363687,178,,4191722827,213,5.3,4191722823,141,62.1,4191722825,212,13.9,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904075,676,1,2,52,49,gi0l1habji5hpgar77dl5jqe,1,71.1,61.6,2023-04-15T17:09:39.852Z,2023-04-16T01:00:49Z,4192917653,156,,4191722913,140,45.7,4191722923,213,3.1,4193364039,178,,4191722915,141,64.2,4191722919,212,26.7,4191722911,56,Back,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904155,677,1,2,52,51,gi0l1habji5hpgar77dl5jqe,1,47.1,65.8,2023-04-15T17:09:42.299Z,2023-04-16T01:00:53Z,4191723311,141,80.5,4191723315,213,0.8,4191723309,140,56.1,4191723307,56,Left,4193364213,178,,4191723313,212,13.8,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904193,678,1,2,52,55,gi0l1habji5hpgar77dl5jqe,1,56.6,89.6,2023-04-15T17:09:46.557Z,2023-04-16T01:00:57Z,4191723513,141,76.1,4191723509,56,Center,4191723515,212,13.0,4191723517,213,5.5,4191723511,140,65.3,4193364463,178,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904263,679,1,2,52,56,gi0l1habji5hpgar77dl5jqe,1,65.3,76.1,2023-04-15T17:09:47.382Z,2023-04-16T01:01:01Z,4191723875,56,Back,4191723879,141,71.8,4191723877,140,46.0,4191723883,213,3.3,4193364751,178,,4191723881,212,20.5,,,,,,,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904317,680,1,2,53,0,gi0l1habji5hpgar77dl5jqe,1,46.2,67.6,2023-04-15T17:09:51.412Z,2023-04-16T01:01:07Z,4191724167,213,1.1,4191724165,212,15.3,4191724159,56,Left,4191724161,140,53.4,4193365105,178,,4191724163,141,87.1,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904359,681,1,2,53,3,gi0l1habji5hpgar77dl5jqe,1,57.6,93.3,2023-04-15T17:09:54.244Z,2023-04-16T01:01:10Z,4191724383,141,88.7,4191724379,56,Left,4191724387,213,6.0,4191724385,212,13.3,4193365239,178,,4191724381,140,69.9,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904375,682,1,2,53,5,gi0l1habji5hpgar77dl5jqe,1,68.8,92.4,2023-04-15T17:09:56.354Z,2023-04-16T01:01:13Z,4191724473,213,3.1,4191724469,141,93.8,4193365467,178,,4191724465,56,Left,4191724467,140,54.4,4191724471,212,15.1,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904491,683,1,2,53,7,gi0l1habji5hpgar77dl5jqe,1,54.5,92.9,2023-04-15T17:09:58.497Z,2023-04-16T01:01:16Z,4191725013,213,4.0,4191725003,140,43.5,4191725007,141,72.3,4191725011,212,18.2,4193365721,178,,4191724997,56,Back,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904641,684,1,2,53,12,gi0l1habji5hpgar77dl5jqe,1,45.8,70,2023-04-15T17:10:03.321Z,2023-04-16T01:01:24Z,4191725741,212,14.4,4191725743,213,0.9,4191725735,56,Left,4191725739,141,85.9,4191725737,140,54.8,4193366183,178,,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904729,685,1,2,53,18,gi0l1habji5hpgar77dl5jqe,1,58.9,84.2,2023-04-15T17:10:08.869Z,2023-04-16T01:01:29Z,4193366471,178,,4191726197,141,67.6,4191726201,213,3.9,4191726195,140,46.8,4191726193,56,Back,4191726199,212,17.0,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533904805,686,1,2,53,22,gi0l1habji5hpgar77dl5jqe,1,54.4,58.1,2023-04-15T17:10:13.677Z,2023-04-16T01:01:34Z,4191726515,56,Center,4193366719,178,,4191726519,141,78.6,4191726517,140,65.4,4191726521,212,18.1,4191726523,213,0.9,,,,,,,cv0p6dzx3res3affivdwcpolx,D. Demme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
