id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2538376333,558,1,2,47,52,gi0l1habji5hpgar77dl5jqe,0,34.5,67.2,2023-04-23T19:50:44.784Z,2023-04-24T00:58:32Z,4215498137,56,Back,4216336365,388,,4215498139,140,40.4,4215498133,3,,4215498143,212,6.5,4215498135,168,,4215498141,141,64.5,4215498145,213,6.0,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376335,386,49,2,47,53,bqbbqm98ud8obe45ds9ohgyrd,1,60.5,33.3,2023-04-23T19:50:45.060Z,2023-04-24T00:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376359,387,1,2,47,54,bqbbqm98ud8obe45ds9ohgyrd,1,60.5,33.3,2023-04-23T19:50:46.397Z,2023-04-24T00:58:37Z,4215498245,212,3.7,4215498241,140,63.9,4215498239,56,Center,4215498243,141,34.5,4216336481,178,,4215498247,213,0.2,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376363,388,61,2,47,56,bqbbqm98ud8obe45ds9ohgyrd,1,57.1,22.5,2023-04-23T19:50:48.419Z,2023-04-24T01:17:49Z,4215498267,56,Center,4216336607,178,,4216379579,21,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376381,389,1,2,47,57,bqbbqm98ud8obe45ds9ohgyrd,1,57.6,19.8,2023-04-23T19:50:49.989Z,2023-04-24T00:58:45Z,4215498361,56,Center,4215498365,141,34.6,4216336721,178,,4215498363,140,57.9,4215498369,213,1.5,4215498367,212,10.1,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376419,390,1,2,47,59,bqbbqm98ud8obe45ds9ohgyrd,1,57.8,32.8,2023-04-23T19:50:51.957Z,2023-04-24T00:58:49Z,4215498523,140,65.3,4215498529,213,5.5,4215498521,56,Center,4215498525,141,21.2,4215498527,212,11.1,4216336867,178,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376429,391,1,2,48,0,bqbbqm98ud8obe45ds9ohgyrd,0,65.4,21.3,2023-04-23T19:50:52.613Z,2023-04-24T04:01:45Z,4215498603,213,4.9,4215498595,56,Right,4216336915,178,,4215498601,212,15.7,4215498599,141,0.0,4215498597,140,68.6,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376433,392,5,2,48,2,bqbbqm98ud8obe45ds9ohgyrd,0,67.7,-1.4,2023-04-23T19:50:54.912Z,2023-04-24T00:58:55Z,4215498607,56,Right,4215498609,347,,4215498757,233,559,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376453,559,5,2,48,2,gi0l1habji5hpgar77dl5jqe,1,32.3,101.4,2023-04-23T19:50:54.912Z,2023-04-24T00:58:54Z,4215498689,233,392,4215498687,347,,4215498685,56,Back,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376613,560,1,2,48,20,gi0l1habji5hpgar77dl5jqe,1,34.9,100,2023-04-23T19:51:12.714Z,2023-04-24T00:58:56Z,4215499595,213,5.4,4215499591,141,94.5,4215499587,56,Back,4215499593,212,6.0,4215499589,140,38.5,4215500051,189,,4215499585,107,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376617,561,1,2,48,21,gi0l1habji5hpgar77dl5jqe,1,38.5,94.5,2023-04-23T19:51:13.778Z,2023-04-24T00:58:58Z,4215499969,189,,4215499617,140,30.5,4216337047,178,,4215499623,213,3.0,4215499619,141,96.0,4215499621,212,8.5,4215499615,56,Back,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376631,562,1,2,48,22,gi0l1habji5hpgar77dl5jqe,0,30.5,96.2,2023-04-23T19:51:14.131Z,2023-04-24T00:59:13Z,4215499689,155,,4215499697,212,40.9,4215499701,1,,4216337549,178,,4215499691,56,Left,4215499695,141,82.0,4215499699,213,6.0,4215499693,140,68.4,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376645,393,49,2,48,27,bqbbqm98ud8obe45ds9ohgyrd,1,27.3,13.7,2023-04-23T19:51:19.355Z,2023-04-24T00:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376697,394,1,2,48,30,bqbbqm98ud8obe45ds9ohgyrd,1,27.6,36.4,2023-04-23T19:51:22.963Z,2023-04-24T00:59:25Z,4215500035,56,Back,4215500041,212,9.4,4216337891,178,,4215500039,141,32.7,4215500043,213,6.0,4215500037,140,36.2,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376717,395,1,2,48,34,bqbbqm98ud8obe45ds9ohgyrd,1,36.1,41.9,2023-04-23T19:51:26.366Z,2023-04-24T00:59:27Z,4215500127,213,2.4,4216337953,178,,4215500123,141,54.6,4215500119,56,Back,4215500125,212,13.4,4215500121,140,26.3,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376743,396,1,2,48,36,bqbbqm98ud8obe45ds9ohgyrd,1,26.3,54.6,2023-04-23T19:51:28.598Z,2023-04-24T00:59:30Z,4215500279,56,Back,4215500287,213,3.6,4215500285,212,22.9,4215500281,140,7.2,4216338035,178,,4215500283,141,38.2,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376781,397,1,2,48,40,bqbbqm98ud8obe45ds9ohgyrd,0,7.4,31.9,2023-04-23T19:51:32.844Z,2023-04-24T00:59:32Z,4216338069,178,,4215500489,56,Back,4215500497,213,5.8,4215500495,212,39.6,4215500487,155,,4215500491,140,40.8,4215500499,1,,4215500493,141,4.9,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376797,563,1,2,48,43,gi0l1habji5hpgar77dl5jqe,0,55.9,89.5,2023-04-23T19:51:35.476Z,2023-04-24T00:59:35Z,4215500567,56,Center,4215500573,212,14.3,4215500575,213,5.5,4215500571,141,73.9,4215500569,140,65.1,4216338183,388,,4215500565,3,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376809,398,1,2,48,44,bqbbqm98ud8obe45ds9ohgyrd,1,33,20.3,2023-04-23T19:51:36.830Z,2023-04-24T00:59:42Z,4215500627,141,12.0,4215500631,213,5.9,4215500629,212,15.9,4215500623,56,Back,4215500619,3,,4215500625,140,47.2,4216338359,178,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376851,399,1,2,48,46,bqbbqm98ud8obe45ds9ohgyrd,1,47,12.3,2023-04-23T19:51:38.610Z,2023-04-24T00:59:50Z,4215500949,212,15.3,4215500943,56,Right,4215500945,140,61.2,4215500947,141,7.4,4216338565,178,,4215500951,213,6.1,,,,,,,erwh25hbq259kqdirfufnbcb8,M. Soulé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538472753,753,3,2,48,53,bqbbqm98ud8obe45ds9ohgyrd,0,88.9,14.7,2023-04-23T19:51:45.511Z,2023-04-24T00:59:54Z,4216028215,56,Right,4216338677,178,,4216028221,467,8n0c5t5wzfkoauryyzy8be0gl,4216028219,465,,4216028217,286,,,,,,,,,,,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376855,400,1,2,48,54,bqbbqm98ud8obe45ds9ohgyrd,0,90.2,20.1,2023-04-23T19:51:46.398Z,2023-04-24T00:59:59Z,4215500985,140,90.4,4216028419,386,,4215500983,56,Center,4216338825,178,,4216028421,20,,4216028417,225,,4215500979,2,,4215500989,212,2.7,pconfrmsdy9aikioqz9s9lg5,J. Cuadrado,4215500987,141,24.0,,4215500991,213,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2538376865,564,61,2,48,54,gi0l1habji5hpgar77dl5jqe,1,9,74.9,2023-04-23T19:51:46.485Z,2023-04-24T01:00:03Z,4215501035,56,Back,4216338973,178,,,,,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376925,566,49,2,48,58,gi0l1habji5hpgar77dl5jqe,1,18.3,16.3,2023-04-23T19:51:50.197Z,2023-04-24T01:00:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376903,565,3,2,48,58,gi0l1habji5hpgar77dl5jqe,0,20.2,19.7,2023-04-23T19:51:50.265Z,2023-04-24T01:00:12Z,4216028879,465,,4216339317,178,,4215501389,233,401,4215501219,56,Back,4215501221,285,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376909,401,7,2,48,58,bqbbqm98ud8obe45ds9ohgyrd,1,79.8,80.3,2023-04-23T19:51:50.293Z,2023-04-24T01:00:17Z,4216029151,385,,4216339469,389,,4215501367,233,565,4215501257,167,,4215501265,286,,4215501261,56,Left,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376917,402,5,2,48,59,bqbbqm98ud8obe45ds9ohgyrd,0,81.3,101.5,2023-04-23T19:51:51.846Z,2023-04-24T01:00:18Z,4215501463,233,567,4215501313,56,Left,4215501317,347,,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538376943,567,5,2,48,59,gi0l1habji5hpgar77dl5jqe,1,18.7,-1.5,2023-04-23T19:51:51.846Z,2023-04-24T01:00:18Z,4215501439,347,,4215501437,56,Back,4215501455,233,402,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377053,568,1,2,49,17,gi0l1habji5hpgar77dl5jqe,1,21.7,0,2023-04-23T19:52:09.134Z,2023-04-24T01:00:21Z,4215502011,141,9.0,4215502015,213,1.0,4215502007,56,Back,4215502013,212,8.9,4215502005,107,,4215502009,140,26.3,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377057,569,1,2,49,18,gi0l1habji5hpgar77dl5jqe,1,26.3,9,2023-04-23T19:52:10.240Z,2023-04-24T01:00:24Z,4215502051,156,,4215502029,140,23.6,4216339677,178,,4215502035,213,4.0,4215502031,141,3.8,4215502027,56,Back,4215502033,212,4.5,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377101,570,1,2,49,19,gi0l1habji5hpgar77dl5jqe,1,23.6,3.8,2023-04-23T19:52:11.345Z,2023-04-24T01:00:26Z,4215502217,212,13.4,4215502209,157,,4215502213,140,32.3,4215502219,213,0.8,4216339767,178,,4215502215,141,18.2,4215502211,56,Back,4215502221,1,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377117,571,1,2,49,22,gi0l1habji5hpgar77dl5jqe,0,32.3,18.2,2023-04-23T19:52:14.015Z,2023-04-24T01:00:32Z,4215502333,212,12.6,4215502335,213,6.1,4215502331,141,15.1,4216339923,178,,4215502327,56,Back,4215502325,3,,4215502329,140,44.1,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377141,403,1,2,49,24,bqbbqm98ud8obe45ds9ohgyrd,0,55.6,78.8,2023-04-23T19:52:16.093Z,2023-04-24T01:00:35Z,4215502471,213,2.6,4216340015,388,,4215502467,141,96.9,4215502461,3,,4215502465,140,36.7,4215502463,56,Back,4215502469,212,23.4,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377151,404,45,2,49,29,bqbbqm98ud8obe45ds9ohgyrd,0,23.5,90.6,2023-04-23T19:52:21.002Z,2023-04-24T01:00:37Z,4215502535,285,,4215502787,233,572,4215502533,56,Back,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377191,572,3,2,49,29,gi0l1habji5hpgar77dl5jqe,1,76.5,9.4,2023-04-23T19:52:21.002Z,2023-04-24T01:00:37Z,4215502749,286,,4216340107,178,,4215502753,233,404,4216031403,464,,4215502745,56,Right,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377253,573,1,2,49,31,gi0l1habji5hpgar77dl5jqe,1,78.5,16.8,2023-04-23T19:52:23.532Z,2023-04-24T01:00:42Z,4215503043,56,Center,4215503039,196,,4216340195,178,,4215503037,155,,4215503051,212,41.8,4215503341,210,15,4215503049,141,78.2,4215503047,140,80.4,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,4215503053,213,1.5,1,4215503055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377257,574,15,2,49,37,gi0l1habji5hpgar77dl5jqe,1,89.3,69.1,2023-04-23T19:52:29.747Z,2023-04-24T01:00:42Z,4215503349,55,573,4215503347,29,,4215503355,102,53.8,4215503065,22,,4215503373,146,98.8,4215503375,147,51.6,4215503361,103,6.3,4215503069,56,Center,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,4215503383,233,406,,4215503067,64,4216340327,178,4215503343,72,,4215503365,215,,,,4215503345,76,,,,,,,,,,,,,,,,,,,,,,
2538377297,406,10,2,49,38,bqbbqm98ud8obe45ds9ohgyrd,1,3,46.9,2023-04-23T19:52:30.335Z,2023-04-24T01:00:46Z,4215503179,180,,4215503181,182,,4215503177,177,,4215503183,56,Back,4216044417,377,,4215503251,233,574,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377291,405,52,2,49,38,bqbbqm98ud8obe45ds9ohgyrd,1,3,46.9,2023-04-23T19:52:30.824Z,2023-04-24T01:00:49Z,4216340457,178,,4216044155,376,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377513,407,1,2,50,0,bqbbqm98ud8obe45ds9ohgyrd,1,8.3,38.8,2023-04-23T19:52:52.165Z,2023-04-24T01:00:51Z,4215504311,212,22.9,4215504325,189,,4215504313,213,1.3,4215504307,140,14.5,4215504305,56,Back,4216340515,178,,4215504309,141,71.1,4215504303,123,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377537,408,1,2,50,3,bqbbqm98ud8obe45ds9ohgyrd,1,16,75.1,2023-04-23T19:52:55.688Z,2023-04-24T01:00:53Z,4216340571,178,,4215504455,140,26.4,4215504459,212,12.8,4215504453,56,Back,4215504461,213,5.7,4215504457,141,65.4,,,,,,,bh3b7e2qzh41dltd6h2obpln9,D. Rugani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377541,409,61,2,50,4,bqbbqm98ud8obe45ds9ohgyrd,0,26.4,65.4,2023-04-23T19:52:56.812Z,2023-04-24T01:00:59Z,4215504481,56,Back,4216340677,178,,,,,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377551,575,49,2,50,6,gi0l1habji5hpgar77dl5jqe,1,72.7,42.7,2023-04-23T19:52:58.021Z,2023-04-24T01:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377575,576,1,2,50,6,gi0l1habji5hpgar77dl5jqe,1,72.7,42.7,2023-04-23T19:52:58.154Z,2023-04-24T01:01:07Z,4216340769,178,,4215505081,210,15,4215504705,141,59.5,4215504709,213,1.2,4215504703,140,77.5,4215504699,56,Center,4215504707,212,12.5,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377579,577,15,2,50,9,gi0l1habji5hpgar77dl5jqe,1,80.8,52.8,2023-04-23T19:53:01.106Z,2023-04-24T01:01:08Z,4215504721,18,,4215505099,55,576,4215504855,82,,4215505137,233,410,4215505111,147,52.3,4215505103,102,49.7,4215505097,29,,4215504717,22,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,4215505105,103,19,,4215504727,56,4215505107,215,4215505113,230,98.8,4215504851,20,,,Center,4215505095,78,,4215505115,231,50.4,4215505109,146,4216340835,178,,83.6,,,,,,,,,,,,
2538377611,410,10,2,50,9,bqbbqm98ud8obe45ds9ohgyrd,1,18.7,48.5,2023-04-23T19:53:01.160Z,2023-04-24T01:01:11Z,4215504861,56,Back,4215504945,233,577,4216340907,389,,4215504859,94,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377625,411,6,2,50,10,bqbbqm98ud8obe45ds9ohgyrd,0,3.6,44,2023-04-23T19:53:02.419Z,2023-04-24T01:01:13Z,4215504927,56,Back,4215505065,233,578,4215504949,73,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377593,578,6,2,50,10,gi0l1habji5hpgar77dl5jqe,1,96.4,56,2023-04-23T19:53:02.419Z,2023-04-24T01:01:14Z,4215504777,56,Center,4215504779,73,,4215504987,233,411,,,,,,,,,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377923,579,1,2,50,42,gi0l1habji5hpgar77dl5jqe,1,99.5,99.5,2023-04-23T19:53:34.134Z,2023-04-24T01:01:16Z,4215506495,140,73.3,4215506491,6,,4215506493,56,Center,4215506499,212,36.3,4215506503,1,,4216341053,178,,4215506501,213,3.9,4215506497,141,64.6,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377969,580,1,2,50,45,gi0l1habji5hpgar77dl5jqe,1,73.3,64.6,2023-04-23T19:53:37.434Z,2023-04-24T01:01:23Z,4216341113,178,,4215507065,210,15,4215506717,56,Center,4215506725,213,5.6,4215506721,141,39.1,4215507067,154,,4215506715,155,,4215506723,212,27.7,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,4215506719,140,93.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377973,581,15,2,50,47,gi0l1habji5hpgar77dl5jqe,1,93.9,39.1,2023-04-23T19:53:39.132Z,2023-04-24T01:01:23Z,4215507109,146,98.8,4215507095,55,580,4215507113,147,46.8,4215507093,154,,4215507089,78,,4215507087,15,,4215507091,29,,4215506847,233,413,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,4215507101,103,17.7,,4215507085,25,4216341287,178,4215506739,56,Center,4215507103,328,,,,4215507099,102,51.3,4215506737,17,,,,,,,,,,,,,,,,,,,
2538377985,413,10,2,50,47,bqbbqm98ud8obe45ds9ohgyrd,1,1.8,54,2023-04-23T19:53:39.963Z,2023-04-24T01:01:56Z,4215506789,178,,4216057999,377,,4215506791,182,,4215506787,177,,4215506793,56,Back,4215506859,233,581,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538377981,412,52,2,50,48,bqbbqm98ud8obe45ds9ohgyrd,1,3.4,53.4,2023-04-23T19:53:40.125Z,2023-04-24T01:01:51Z,4216058131,377,,4216342127,178,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378015,414,1,2,50,52,bqbbqm98ud8obe45ds9ohgyrd,1,14.7,57.3,2023-04-23T19:53:44.589Z,2023-04-24T01:01:58Z,4215506953,56,Back,4215506959,212,37.4,4215506951,123,,4215506955,140,42.8,4216342329,178,,4215506971,287,,4215506963,1,,4215506957,141,91.2,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4215506961,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378053,415,3,2,50,55,bqbbqm98ud8obe45ds9ohgyrd,1,39,89.5,2023-04-23T19:53:47.554Z,2023-04-24T01:02:02Z,4215507205,56,Back,4216342457,178,,4215507297,233,582,4216059109,464,,4215507207,286,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378069,582,45,2,50,55,gi0l1habji5hpgar77dl5jqe,0,61,10.5,2023-04-23T19:53:47.554Z,2023-04-24T01:02:02Z,4215507301,233,415,4215507277,56,Right,4215507279,285,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378057,416,61,2,50,57,bqbbqm98ud8obe45ds9ohgyrd,0,38,88,2023-04-23T19:53:49.115Z,2023-04-24T01:02:09Z,4215507221,56,Back,4216342683,388,,,,,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378083,583,1,2,50,58,gi0l1habji5hpgar77dl5jqe,0,66.7,12.2,2023-04-23T19:53:50.252Z,2023-04-24T01:02:14Z,4215507333,213,2.6,4216342895,178,,4215507331,212,0.3,4215507327,140,66.5,4215507325,56,Right,4215507323,3,,4215507329,141,12.4,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378075,417,4,2,50,59,bqbbqm98ud8obe45ds9ohgyrd,1,37.6,88.6,2023-04-23T19:53:51.191Z,2023-04-24T01:02:20Z,4215508235,294,,4215507625,13,,4215508071,233,585,4215507627,152,,4215507631,286,,4215507285,56,Back,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378231,585,4,2,50,59,gi0l1habji5hpgar77dl5jqe,0,62.4,11.4,2023-04-23T19:53:51.192Z,2023-04-24T01:02:20Z,4215508059,56,Right,4216343131,178,,4215508401,294,,4215508127,233,417,4215508057,13,,4215508065,285,,4215508061,152,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378087,584,43,2,51,1,gi0l1habji5hpgar77dl5jqe,1,0,0,2023-04-23T19:53:53.425Z,2023-04-23T19:53:59Z,4215507679,144,49,,,,,,,,,,,,,,,,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378381,418,1,2,51,27,bqbbqm98ud8obe45ds9ohgyrd,1,40.6,90.5,2023-04-23T19:54:19.571Z,2023-04-24T01:02:21Z,4215508737,56,Back,4216343187,178,,4215508733,5,,4215508739,140,48.4,4215508743,212,9.6,4215508735,152,,4215508741,141,83.2,4215508745,213,5.7,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538378405,419,1,2,51,28,bqbbqm98ud8obe45ds9ohgyrd,1,48.4,83.2,2023-04-23T19:54:20.388Z,2023-04-24T01:02:24Z,4215508887,212,9.3,4216343271,178,,4215508881,56,Back,4215508885,141,90.8,4215508889,213,2.6,4215508883,140,41.0,,,,,,,bjob8tftnxojnytcj7juo0ga2,F. Miretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
