id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,assist
2482347773,426,1,1,42,16,ej5er0oyngdw138yuumwqbyqt,1,70.8,29.1,2022-11-06T12:13:29.201Z,2022-11-06T19:49:48Z,3898716209,213,5.3,3898716201,56,Right,3898716207,212,17.5,3900900429,178,,3898716203,140,79.4,3898716205,141,7.1,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347809,427,1,1,42,19,ej5er0oyngdw138yuumwqbyqt,0,79.4,7.1,2022-11-06T12:13:31.559Z,2022-11-06T19:49:51Z,3898716383,140,92.0,3898716385,141,61.4,3899998793,224,,3898716377,2,,3898716391,1,,3899998797,20,,3898716387,212,39.2,3898716389,213,1.2,1po7tmdv73zfjentt0p20wdlh,S. Posch,,3900900617,178,3898716379,155,,3898716381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347829,341,12,1,42,21,7gnly6999wao1xarwct4p8fe9,1,9.5,41,2022-11-06T12:13:33.569Z,2022-11-06T19:49:58Z,3898716505,15,,3898716487,213,4.9,3898716479,56,Back,3898716481,140,12.5,3898716483,141,12.5,3900901091,178,,3898716485,212,19.6,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347861,428,1,1,42,25,ej5er0oyngdw138yuumwqbyqt,1,90.7,96.9,2022-11-06T12:13:37.500Z,2022-11-06T20:38:44Z,3898716657,141,92.7,3900901359,178,,3898716661,213,3.3,3898716659,212,15.2,3898716655,140,76.5,3898716653,56,Left,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347869,429,1,1,42,26,ej5er0oyngdw138yuumwqbyqt,1,76.5,92.7,2022-11-06T12:13:39.343Z,2022-11-06T20:38:58Z,3898716701,141,81.5,3900901595,178,,3898716697,56,Left,3898716703,212,8.3,3898716699,140,73.4,3898716705,213,4.3,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347883,430,1,1,42,28,ej5er0oyngdw138yuumwqbyqt,1,73.4,81.5,2022-11-06T12:13:40.477Z,2022-11-06T19:50:12Z,3898716785,213,0.8,3898716783,212,14.4,3898716779,140,82.9,3898716781,141,96.8,3898716777,56,Left,3900901697,178,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347887,431,61,1,42,28,ej5er0oyngdw138yuumwqbyqt,0,82.9,96.8,2022-11-06T12:13:41.318Z,2022-11-06T19:50:18Z,3900901911,178,,3898716801,56,Left,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348199,342,5,1,42,31,7gnly6999wao1xarwct4p8fe9,1,15,-1,2022-11-06T12:13:43.498Z,2022-11-06T19:50:19Z,3898718279,56,Back,3898718281,347,,3898718303,233,432,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482347899,432,5,1,42,31,ej5er0oyngdw138yuumwqbyqt,0,85,101,2022-11-06T12:13:43.498Z,2022-11-06T19:50:19Z,3898718337,233,342,3898716867,347,,3898716865,56,Left,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348237,343,1,1,42,53,7gnly6999wao1xarwct4p8fe9,1,16.6,0,2022-11-06T12:14:05.591Z,2022-11-06T19:50:24Z,3898718483,213,0.2,3898718475,56,Back,3898718473,107,,3898718477,140,36.3,3898718479,141,5.8,3898718481,212,21.2,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348241,344,61,1,42,55,7gnly6999wao1xarwct4p8fe9,0,36.6,5.9,2022-11-06T12:14:07.644Z,2022-11-06T19:50:31Z,3900902483,178,,3898718493,56,Back,3900902481,21,,,,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348271,433,1,1,42,55,ej5er0oyngdw138yuumwqbyqt,1,60.5,96,2022-11-06T12:14:08.216Z,2022-11-06T19:50:36Z,3898718655,141,95.7,3900902641,388,,3898718653,140,53.6,3898718651,56,Left,3898718657,212,7.2,3898718649,3,,3898718659,213,3.2,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348279,434,49,1,42,56,ej5er0oyngdw138yuumwqbyqt,1,53.6,95.7,2022-11-06T12:14:08.512Z,2022-11-06T19:50:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348311,435,1,1,42,57,ej5er0oyngdw138yuumwqbyqt,1,51.2,92.7,2022-11-06T12:14:09.739Z,2022-11-06T19:50:46Z,3900902969,178,,3898718845,140,44.1,3898718853,212,17.9,3898718841,56,Back,3898718857,213,4.3,3898718849,141,68.8,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348349,436,1,1,43,0,ej5er0oyngdw138yuumwqbyqt,1,44.1,68.8,2022-11-06T12:14:13.334Z,2022-11-06T20:39:51Z,3898719045,213,1.4,3898719037,141,95.1,3898719035,140,46.7,3898719041,212,18.1,3898719033,56,Back,3900903079,178,,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348387,437,1,1,43,4,ej5er0oyngdw138yuumwqbyqt,0,46.8,94.2,2022-11-06T12:14:16.467Z,2022-11-06T20:39:57Z,3900903159,178,,3898719209,140,66.5,3898719215,213,6.0,3898719213,212,21.3,3898719207,56,Left,3898719211,141,86.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482791609,1223,67,1,43,5,7gnly6999wao1xarwct4p8fe9,1,33,13.6,2022-11-06T12:14:17.722Z,2022-11-06T21:06:44Z,3901113929,233,1470,,,,,,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482791601,1470,67,1,43,5,ej5er0oyngdw138yuumwqbyqt,0,67,86.4,2022-11-06T12:14:17.723Z,2022-11-06T20:40:50Z,3901113965,233,1223,,,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348407,345,8,1,43,5,7gnly6999wao1xarwct4p8fe9,1,34.9,15.3,2022-11-06T12:14:17.724Z,2022-11-06T21:06:44Z,3898719309,56,Back,3900003447,384,,3900903425,178,,,,,,,,,,,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348425,346,49,1,43,6,7gnly6999wao1xarwct4p8fe9,1,38.3,15.9,2022-11-06T12:14:18.806Z,2022-11-06T19:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348447,347,1,1,43,6,7gnly6999wao1xarwct4p8fe9,1,38.3,15.9,2022-11-06T12:14:19.050Z,2022-11-06T20:40:07Z,3898719511,212,11.1,3898719505,56,Back,3898719509,141,12.5,3900904199,178,,3898719513,213,6.1,3898719507,140,48.6,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348457,348,1,1,43,10,7gnly6999wao1xarwct4p8fe9,1,47.5,13.7,2022-11-06T12:14:22.763Z,2022-11-06T19:51:19Z,3898719549,56,Right,3898719561,213,0.1,3900904443,178,,3898719557,212,14.7,3898719551,140,61.4,3898719553,141,15.8,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348495,349,1,1,43,11,7gnly6999wao1xarwct4p8fe9,1,61.5,15.8,2022-11-06T12:14:23.596Z,2022-11-06T19:51:24Z,3898719745,212,8.6,3898719743,141,3.2,3898719739,56,Right,3898719747,213,4.6,3898719741,140,60.6,3900904673,178,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590895,770,3,1,43,13,7gnly6999wao1xarwct4p8fe9,0,63.1,3.5,2022-11-06T12:14:26.413Z,2022-11-06T19:51:36Z,3900004799,465,,3900905233,178,,3900004801,467,7ohgxs03szerp6mwiiv58ryay,3900004797,286,,3900004795,56,Right,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348523,350,43,1,43,14,7gnly6999wao1xarwct4p8fe9,1,0,0,2022-11-06T12:14:26.849Z,2022-11-06T12:14:32Z,3898720001,144,3,3898719879,286,0,3898719877,56,Right,,,,,,,,,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348525,351,4,1,43,14,7gnly6999wao1xarwct4p8fe9,1,60.4,3.5,2022-11-06T12:14:27.307Z,2022-11-06T19:51:47Z,3898719889,56,Right,3898719891,152,,3898719887,295,,3898720007,233,438,3898719893,286,,3898719885,13,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348541,438,4,1,43,14,ej5er0oyngdw138yuumwqbyqt,0,39.6,96.5,2022-11-06T12:14:27.308Z,2022-11-06T19:51:46Z,3898720049,233,351,3898719985,13,,3898719993,285,,3900905383,178,,3898719991,152,,3898719989,56,Back,3898719987,295,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348691,352,1,1,43,24,7gnly6999wao1xarwct4p8fe9,1,59.8,3.8,2022-11-06T12:14:36.718Z,2022-11-06T19:51:56Z,3898720749,212,23.9,3898720751,213,2.5,3898720741,152,,3898720747,141,24.6,3900906037,178,,3898720739,5,,3898720743,56,Back,3898720745,140,41.5,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348709,353,1,1,43,27,7gnly6999wao1xarwct4p8fe9,1,41.5,24.6,2022-11-06T12:14:39.483Z,2022-11-06T19:51:59Z,3898720823,212,18.5,3900906131,178,,3898720825,213,1.9,3898720819,140,35.6,3898720821,141,50.3,3898720817,56,Back,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348753,354,1,1,43,28,7gnly6999wao1xarwct4p8fe9,1,35.6,50.3,2022-11-06T12:14:40.600Z,2022-11-06T19:52:02Z,3898721025,56,Back,3898721031,212,17.7,3898721027,140,40.7,3898721033,213,1.3,3898721029,141,75.1,3900906251,178,,,,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348783,355,1,1,43,32,7gnly6999wao1xarwct4p8fe9,1,40.2,85.7,2022-11-06T12:14:44.728Z,2022-11-06T19:52:08Z,3900906451,178,,3898721199,213,0.8,3898721197,212,9.0,3898721191,56,Back,3898721193,140,46.3,3898721195,141,95.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348855,356,1,1,43,34,7gnly6999wao1xarwct4p8fe9,1,45.4,94.1,2022-11-06T12:14:46.646Z,2022-11-06T20:41:47Z,3898721515,212,12.3,3898721509,56,Left,3898721513,141,82.7,3898721511,140,54.5,3898721517,213,5.6,3900906557,178,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348883,357,1,1,43,35,7gnly6999wao1xarwct4p8fe9,1,54.5,82.7,2022-11-06T12:14:47.609Z,2022-11-06T19:52:16Z,3898721651,56,Back,3898721657,212,19.2,3898721659,213,3.9,3898721655,141,64.3,3900906783,178,,3898721653,140,40.6,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348951,358,1,1,43,38,7gnly6999wao1xarwct4p8fe9,1,36.7,62.6,2022-11-06T12:14:50.829Z,2022-11-06T19:52:21Z,3898721983,141,8.2,3898721985,212,42.9,3900906943,178,,3898721989,1,,3898721977,155,,3898721981,140,57.4,3898721987,213,5.2,3898721979,56,Right,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482348973,359,1,1,43,41,7gnly6999wao1xarwct4p8fe9,1,57.5,8.6,2022-11-06T12:14:54.395Z,2022-11-06T19:52:31Z,3898722085,212,10.5,3898722083,141,5.8,3900907259,178,,3898722087,213,6.1,3898722079,56,Right,3898722081,140,67.3,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349019,360,1,1,43,46,7gnly6999wao1xarwct4p8fe9,1,65.2,6.8,2022-11-06T12:14:58.904Z,2022-11-06T20:42:00Z,3898722315,213,1.9,3898722309,140,60.5,3898722313,212,15.8,3898722307,56,Center,3898722311,141,28.8,3900907467,178,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349065,361,1,1,43,48,7gnly6999wao1xarwct4p8fe9,1,60.4,32.2,2022-11-06T12:15:01.398Z,2022-11-06T19:52:38Z,3900907549,178,,3898722583,213,1.5,3898722575,141,60.3,3898722565,56,Center,3898722579,212,19.2,3898722571,140,62.5,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349099,362,1,1,43,52,7gnly6999wao1xarwct4p8fe9,1,63,71.2,2022-11-06T12:15:04.516Z,2022-11-06T19:52:45Z,3898722755,141,89.7,3898722753,140,73.2,3898722757,212,16.5,3898722751,56,Left,3898722759,213,0.9,3900907773,178,,,,,,,,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349121,363,1,1,43,55,7gnly6999wao1xarwct4p8fe9,0,73.4,88.1,2022-11-06T12:15:07.958Z,2022-11-06T20:42:10Z,3898722855,141,74.7,3898722853,140,92.9,3900907881,178,,3898722857,212,22.4,3898722851,56,Center,3898722859,213,5.9,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349127,439,49,1,43,56,ej5er0oyngdw138yuumwqbyqt,1,6.4,24.1,2022-11-06T12:15:09.092Z,2022-11-06T19:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349183,440,1,1,43,59,ej5er0oyngdw138yuumwqbyqt,1,6.9,5.2,2022-11-06T12:15:11.920Z,2022-11-06T19:52:56Z,3898723195,140,43.3,3898723193,56,Back,3898723203,1,,3898723197,141,33.9,3900908235,178,,3898723201,213,0.5,3898723191,155,,3898723199,212,42.9,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349257,442,4,1,44,1,ej5er0oyngdw138yuumwqbyqt,1,43,31.5,2022-11-06T12:15:14.366Z,2022-11-06T19:53:09Z,3898723577,13,,3898723579,294,,3898723581,56,Back,3898723583,152,,3898723839,233,364,3898723585,286,,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349305,364,4,1,44,1,7gnly6999wao1xarwct4p8fe9,0,57,68.5,2022-11-06T12:15:14.367Z,2022-11-06T19:53:09Z,3900908845,178,,3898723829,294,,3898723835,285,,3898723833,152,,3898723827,13,,3898723845,233,442,3898723831,56,Center,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349185,441,43,1,44,2,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-06T12:15:15.383Z,2022-11-06T12:15:48Z,3898725259,144,1,3898723215,212,10.1,3898723209,140,33.8,3898723245,156,0,3898723207,56,Back,3898723211,141,31.3,3898723219,213,3.3,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349297,443,1,1,44,8,ej5er0oyngdw138yuumwqbyqt,0,40.9,27.1,2022-11-06T12:15:20.933Z,2022-11-06T19:53:13Z,3898723795,212,39.1,3898723783,5,,3898723785,155,,3900909031,178,,3898723793,141,49.3,3898723791,140,75.3,3898723789,56,Center,3898723797,213,0.4,38de1wbyp2ruksgffna791n8p,N. Domínguez,,3898723787,152,3898723799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349329,365,1,1,44,10,7gnly6999wao1xarwct4p8fe9,1,30,55.5,2022-11-06T12:15:23.196Z,2022-11-06T20:42:24Z,3898723925,3,,3898723931,141,61.4,3898723933,212,5.4,3898723927,56,Back,3900909199,388,,3898723929,140,33.4,3898723935,213,0.8,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349333,366,61,1,44,13,7gnly6999wao1xarwct4p8fe9,0,33.5,61.5,2022-11-06T12:15:25.973Z,2022-11-06T19:53:25Z,3900909541,178,,3900909539,21,,3898723955,56,Back,,,,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349339,444,61,1,44,13,ej5er0oyngdw138yuumwqbyqt,0,62.6,31.8,2022-11-06T12:15:26.354Z,2022-11-06T19:53:31Z,3898723969,56,Center,3900909791,178,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349361,367,49,1,44,15,7gnly6999wao1xarwct4p8fe9,1,35.1,39.2,2022-11-06T12:15:27.977Z,2022-11-06T19:53:37Z,,,,,,,,,,,,,,,,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349365,368,3,1,44,16,7gnly6999wao1xarwct4p8fe9,0,35.4,43,2022-11-06T12:15:29.003Z,2022-11-06T19:54:00Z,3898724191,233,445,3900010307,464,,3898724115,286,,3900910931,178,,3898724113,56,Back,,,,,,,,,,e2oeysariwd866ksilu3t4m7e,S. Ricci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349369,445,7,1,44,16,ej5er0oyngdw138yuumwqbyqt,1,64.6,57,2022-11-06T12:15:29.322Z,2022-11-06T19:54:03Z,3900911081,178,,3898724125,56,Center,3898724155,233,368,3898724127,285,,3900010497,383,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349375,446,49,1,44,17,ej5er0oyngdw138yuumwqbyqt,1,68.9,62.7,2022-11-06T12:15:29.464Z,2022-11-06T19:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349395,447,1,1,44,19,ej5er0oyngdw138yuumwqbyqt,0,71,62,2022-11-06T12:15:32.084Z,2022-11-06T19:54:14Z,3898724259,213,5.5,3898724249,140,86.0,3900911689,178,,3898724257,212,22.4,3898724247,56,Center,3898724253,141,38.6,3898724245,155,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349427,369,12,1,44,21,7gnly6999wao1xarwct4p8fe9,1,13.5,62.1,2022-11-06T12:15:33.695Z,2022-11-06T19:54:18Z,3898724447,56,Back,3898724451,141,77.0,3898724449,140,30.2,3898724463,15,,3898724455,213,0.5,3898724453,212,20.3,3900911901,388,,,,,2j09251upkf2aid3lfyyos0dl,P. Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349449,370,61,1,44,24,7gnly6999wao1xarwct4p8fe9,0,29.3,77.8,2022-11-06T12:15:36.446Z,2022-11-06T19:54:26Z,3900912319,178,,3898724541,56,Back,,,,,,,,,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349521,448,4,1,44,24,ej5er0oyngdw138yuumwqbyqt,1,73.7,22.5,2022-11-06T12:15:37.202Z,2022-11-06T19:54:30Z,3898724845,152,,3898724875,233,371,3898724843,56,Center,3898724851,286,,3898724841,13,,3898724847,265,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349465,371,4,1,44,24,7gnly6999wao1xarwct4p8fe9,0,26.3,77.5,2022-11-06T12:15:37.203Z,2022-11-06T19:54:30Z,3898724885,233,448,3898724595,265,,3898724593,152,,3898724589,13,,3898724597,285,,3898724591,56,Back,3900912441,178,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482349897,449,70,1,45,4,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-11-06T12:16:17.405Z,2022-11-06T12:16:17Z,3898726861,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482350183,450,1,1,45,22,ej5er0oyngdw138yuumwqbyqt,0,75.4,20.9,2022-11-06T12:16:34.524Z,2022-11-06T19:54:38Z,3898728423,140,100.0,3898728413,2,,3900013777,345,,3900912769,178,,3898728425,141,84.5,3898728415,5,,3900012827,224,,3898728427,212,50.6,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,3898728417,155,3898728431,1,,3898728429,213,1.0,3898728419,152,,3900012829,20,,3898728421,56,,,,,,,,,,,,,,,,,,,,,,Left,
2482350221,372,5,1,45,27,7gnly6999wao1xarwct4p8fe9,1,-0.5,13.1,2022-11-06T12:16:39.921Z,2022-11-06T19:54:46Z,3898728611,56,Back,3898728619,233,451,3898728613,346,,,,,,,,,,,,,,,,,866f0f7taqhae91o3cjnnx0ph,V. Lazaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482350189,451,5,1,45,27,ej5er0oyngdw138yuumwqbyqt,0,100.5,86.9,2022-11-06T12:16:39.921Z,2022-11-06T19:54:46Z,3898728453,56,Left,3898728631,233,372,3898728455,346,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482350567,373,1,1,45,57,7gnly6999wao1xarwct4p8fe9,0,4.3,56,2022-11-06T12:17:09.575Z,2022-11-06T19:54:52Z,3898730209,213,6.2,3898730199,124,,3898730207,212,70.8,3898730213,74,,3898730201,56,Center,3898730203,140,71.1,3898730211,1,,3898730205,141,42.2,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482350601,452,1,1,46,1,ej5er0oyngdw138yuumwqbyqt,1,31.1,54.3,2022-11-06T12:17:13.517Z,2022-11-06T19:54:59Z,3898730375,140,35.8,3898730373,56,Back,3898730371,3,,3898730377,141,42.2,3898730381,213,5.3,3898730379,212,9.6,3900913479,178,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482350615,453,1,1,46,1,ej5er0oyngdw138yuumwqbyqt,0,35.8,42.2,2022-11-06T12:17:13.828Z,2022-11-06T19:55:05Z,3898730439,56,Center,3898730443,141,22.2,3898730445,212,33.2,3898730437,155,,3900913609,178,,3898730449,1,,3898730441,140,64.6,3898730447,213,5.9,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
