id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530306885,197,10,1,21,24,e75syeuawg3ql8nwpi3vr2btz,1,2,51.2,2023-04-08T14:52:56.119Z,2023-04-08T21:07:53Z,4173570323,377,,4172596093,173,,4172596623,233,268,4172596519,179,,4172596097,182,,4172596099,56,Back,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530306925,198,5,1,21,28,e75syeuawg3ql8nwpi3vr2btz,0,3.8,101.6,2023-04-08T14:52:59.684Z,2023-04-08T21:07:57Z,4172596341,347,,4172596481,233,269,4172596335,56,Back,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530306937,269,5,1,21,28,ej5er0oyngdw138yuumwqbyqt,1,96.2,-1.6,2023-04-08T14:52:59.684Z,2023-04-08T21:07:57Z,4172596405,56,Right,4172596407,347,,4172596453,233,198,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307217,270,1,1,21,49,ej5er0oyngdw138yuumwqbyqt,1,94.8,0,2023-04-08T14:53:20.554Z,2023-04-08T21:08:01Z,4172597867,213,2.4,4172597857,107,,4172597863,141,6.5,4172597865,212,7.8,4172597859,56,Right,4172597861,140,89.6,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307241,271,1,1,21,50,ej5er0oyngdw138yuumwqbyqt,1,86.3,6.9,2023-04-08T14:53:21.487Z,2023-04-08T21:08:06Z,4172597979,140,87.5,4174145645,388,,4172597977,56,Right,4172597981,141,2.7,4172597985,213,5.1,4172597983,212,3.1,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307265,272,1,1,21,52,ej5er0oyngdw138yuumwqbyqt,1,79.7,4.3,2023-04-08T14:53:23.802Z,2023-04-08T21:08:11Z,4172598101,140,80.1,4172598105,212,10.1,4172598099,56,Right,4172598103,141,19.1,4174145821,178,,4172598109,213,1.5,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307309,273,1,1,21,53,ej5er0oyngdw138yuumwqbyqt,1,79.8,19.1,2023-04-08T14:53:24.714Z,2023-04-08T21:08:14Z,4174145915,178,,4172598295,56,Right,4172598299,141,12.7,4172598301,212,8.3,4172598303,213,5.7,4172598297,140,86.5,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307321,274,1,1,21,54,ej5er0oyngdw138yuumwqbyqt,0,88.7,11.5,2023-04-08T14:53:26.052Z,2023-04-08T21:08:19Z,4172598357,56,Right,4174146093,178,,4172598361,140,87.7,4172603797,236,,4172603799,233,199,4172598375,213,4.2,4172598367,141,8.5,4172598371,212,2.3,bdb6j168crcrwje9k0titxv55,L. Ferguson,4172603803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307323,199,74,1,21,54,e75syeuawg3ql8nwpi3vr2btz,1,13.2,88.9,2023-04-08T14:53:26.172Z,2023-04-08T21:08:21Z,4174146155,178,,4172603829,233,274,4172598381,285,,4172598379,56,Back,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307381,275,1,1,21,57,ej5er0oyngdw138yuumwqbyqt,1,88,7.6,2023-04-08T14:53:28.632Z,2023-04-08T21:08:25Z,4172598635,213,3.3,4172598631,141,4.4,4172598633,212,11.1,4172598629,140,77.6,4174146267,178,,4172598627,56,Right,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307397,276,1,1,21,59,ej5er0oyngdw138yuumwqbyqt,1,76.1,4.9,2023-04-08T14:53:30.882Z,2023-04-08T21:08:28Z,4172598699,213,0.9,4172598697,212,8.7,4172598693,140,81.3,4174146365,178,,4172598691,56,Right,4172598695,141,14.8,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307413,277,1,1,22,0,ej5er0oyngdw138yuumwqbyqt,1,81.2,15.8,2023-04-08T14:53:31.643Z,2023-04-08T21:08:33Z,4172598809,141,15.4,4174146479,178,,4172598823,156,,4172598807,140,74.9,4172598811,212,6.6,4172598805,56,Right,4172598813,213,3.2,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610111,1242,67,1,22,0,ej5er0oyngdw138yuumwqbyqt,1,74.1,14.2,2023-04-08T14:53:32.325Z,2023-04-08T21:46:36Z,4174196749,233,1213,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610103,1213,67,1,22,0,e75syeuawg3ql8nwpi3vr2btz,0,25.9,85.8,2023-04-08T14:53:32.326Z,2023-04-08T21:42:38Z,4174196757,233,1242,,,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307433,278,1,1,22,0,ej5er0oyngdw138yuumwqbyqt,1,74.7,15.7,2023-04-08T14:53:32.372Z,2023-04-08T21:46:36Z,4172598927,212,5.2,4172598929,213,1.5,4174146767,178,,4172598925,141,23.3,4172598921,56,Center,4172598923,140,75.2,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307453,279,1,1,22,2,ej5er0oyngdw138yuumwqbyqt,1,71.5,20,2023-04-08T14:53:33.631Z,2023-04-08T21:08:50Z,4172599059,56,Right,4172599061,140,59.3,4172599065,212,14.6,4172599063,141,9.7,4174146905,178,,4172599067,213,3.6,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307521,280,1,1,22,4,ej5er0oyngdw138yuumwqbyqt,1,59.3,9.7,2023-04-08T14:53:35.571Z,2023-04-08T21:08:55Z,4172599429,213,5.9,4174146959,178,,4172599427,212,11.1,4172599423,140,69.0,4172599421,56,Right,4172599425,141,3.2,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307711,281,1,1,22,6,ej5er0oyngdw138yuumwqbyqt,1,73.2,4.1,2023-04-08T14:53:37.883Z,2023-04-08T21:09:00Z,4172600327,140,74.5,4172600329,141,20.0,4172600325,56,Right,4172600333,213,1.4,4174147049,178,,4172600331,212,10.9,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307735,282,1,1,22,9,ej5er0oyngdw138yuumwqbyqt,0,77.1,21.5,2023-04-08T14:53:40.510Z,2023-04-08T21:09:03Z,4172600417,140,100.0,4172600419,141,61.4,4172600425,1,,4172600413,155,,4173573945,20,,4172600409,2,,4172600423,213,0.8,4172600421,212,36.7,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,4174147147,178,,4173573943,224,4172600415,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307551,200,5,1,22,11,e75syeuawg3ql8nwpi3vr2btz,1,-1,36,2023-04-08T14:53:43.468Z,2023-04-08T21:09:05Z,4172602795,233,283,4172599595,56,Back,4172599597,346,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307737,283,5,1,22,11,ej5er0oyngdw138yuumwqbyqt,0,101,64,2023-04-08T14:53:43.468Z,2023-04-08T21:09:05Z,4172600429,346,,4172600427,56,Center,4172602815,233,200,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530307875,201,27,1,22,32,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:54:03.903Z,2023-04-08T21:09:09Z,4172614211,233,284,4172601115,41,Injury,4172601117,53,2fsgc0b4mvwpenawmit0q0bmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530308711,284,27,1,22,32,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-08T14:54:03.903Z,2023-04-08T21:09:09Z,4172614237,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530308687,202,28,1,23,21,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:54:52.844Z,2023-04-08T21:09:12Z,4172614257,233,285,4172604935,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530308801,285,28,1,23,21,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-08T14:54:52.844Z,2023-04-08T21:09:12Z,4172605565,55,284,4172614299,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530308939,203,18,1,23,36,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:55:07.552Z,2023-04-08T21:09:18Z,4172606357,59,88,4172606395,55,204,4172606353,41,,4172606355,44,Midfielder,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530308943,204,19,1,23,36,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:55:07.553Z,2023-04-08T21:09:18Z,4172606385,55,203,4172606373,59,10,4172606381,293,3,4172606367,41,,4172606383,44,Midfielder,4172606371,145,9,4172606377,292,6,,,,2fqlri41xq6p924kine7pjr2t,J. Boga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309085,205,1,1,23,51,e75syeuawg3ql8nwpi3vr2btz,0,5,54.8,2023-04-08T14:55:23.078Z,2023-04-08T21:09:23Z,4172607157,213,0.1,4172607149,56,Center,4172607163,74,,4172607147,124,,4172607159,1,,4172607155,212,57.2,4172607151,140,59.3,4172607153,141,62.4,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309083,286,44,1,23,55,ej5er0oyngdw138yuumwqbyqt,1,39.8,36.6,2023-04-08T14:55:26.586Z,2023-04-08T21:46:37Z,4172607143,285,,4172607141,56,Back,4172607221,233,206,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309089,206,44,1,23,55,e75syeuawg3ql8nwpi3vr2btz,0,60.2,63.4,2023-04-08T14:55:26.587Z,2023-04-08T21:09:31Z,4172607169,286,,4172607297,233,286,4172607167,56,Center,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309103,287,1,1,23,55,ej5er0oyngdw138yuumwqbyqt,1,38.8,35.6,2023-04-08T14:55:26.683Z,2023-04-08T21:46:37Z,4172607243,56,Back,4172607251,213,1.0,4172607245,140,43.8,4172607241,3,,4174147975,388,,4172607249,212,9.6,4172607247,141,47.5,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309115,288,49,1,23,56,ej5er0oyngdw138yuumwqbyqt,1,44.7,51.3,2023-04-08T14:55:28.412Z,2023-04-08T21:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309181,289,1,1,23,57,ej5er0oyngdw138yuumwqbyqt,1,44.7,51.3,2023-04-08T14:55:28.566Z,2023-04-08T21:09:40Z,4174148167,178,,4172607635,140,33.5,4172607637,141,67.8,4172607639,212,16.3,4172607633,56,Back,4172607641,213,2.4,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309197,290,1,1,23,59,ej5er0oyngdw138yuumwqbyqt,0,31.2,76.3,2023-04-08T14:55:31.309Z,2023-04-08T21:09:46Z,4172607735,213,0.4,4172607731,141,80.4,4174148379,178,,4172607733,212,8.0,4172607729,140,38.3,4172607727,56,Back,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309207,207,8,1,24,0,e75syeuawg3ql8nwpi3vr2btz,1,61,17.4,2023-04-08T14:55:31.839Z,2023-04-08T21:09:50Z,4172607765,56,Right,4174148499,21,,4173583719,383,,4174148501,178,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309241,208,49,1,24,1,e75syeuawg3ql8nwpi3vr2btz,1,58.7,3.1,2023-04-08T14:55:33.336Z,2023-04-08T21:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309257,209,1,1,24,2,e75syeuawg3ql8nwpi3vr2btz,0,58.7,3.1,2023-04-08T14:55:34.070Z,2023-04-08T21:10:03Z,4172608049,213,6.0,4172608047,212,12.3,4172608051,1,,4172608043,140,70.1,4172608041,56,Right,4172608045,141,0.0,4174148797,178,,4172608039,157,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309267,210,5,1,24,3,e75syeuawg3ql8nwpi3vr2btz,0,71.2,-1.1,2023-04-08T14:55:34.687Z,2023-04-08T21:10:05Z,4172608083,56,Right,4172609507,233,291,4172608087,347,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309565,291,5,1,24,3,ej5er0oyngdw138yuumwqbyqt,1,28.8,101.1,2023-04-08T14:55:34.687Z,2023-04-08T21:10:05Z,4172609485,56,Back,4172609487,347,,4172609491,233,210,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309599,292,1,1,24,22,ej5er0oyngdw138yuumwqbyqt,1,27.7,100,2023-04-08T14:55:54.339Z,2023-04-08T21:10:08Z,4172609667,212,11.8,4172609669,213,5.1,4172609661,56,Back,4172609665,141,84.9,4172609657,107,,4172609663,140,31.8,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309727,293,1,1,24,24,ej5er0oyngdw138yuumwqbyqt,1,28,73.4,2023-04-08T14:55:56.344Z,2023-04-08T21:10:11Z,4172610235,56,Back,4172610233,196,,4172610247,1,,4172610237,140,39.1,4172610243,213,5.0,4172610241,212,46.4,4174149115,178,,4172610239,141,7.3,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309771,294,1,1,24,32,ej5er0oyngdw138yuumwqbyqt,1,48.9,7.4,2023-04-08T14:56:03.903Z,2023-04-08T21:10:13Z,4172610455,212,20.4,4172610451,140,35.5,4172610453,141,29.2,4172610449,56,Back,4174149175,178,,4172610457,213,2.3,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309787,295,1,1,24,35,ej5er0oyngdw138yuumwqbyqt,1,35.3,29.9,2023-04-08T14:56:06.912Z,2023-04-08T21:10:17Z,4172610533,141,42.7,4172610531,140,45.2,4172610535,212,13.6,4174149317,178,,4172610529,56,Back,4172610537,213,0.7,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309819,296,1,1,24,36,ej5er0oyngdw138yuumwqbyqt,1,45.2,42.8,2023-04-08T14:56:08.321Z,2023-04-08T21:10:22Z,4172610747,213,3.7,4173586037,156,,4172610743,141,32.3,4174149413,178,,4172610745,212,14.0,4172610739,56,Back,4172610741,140,33.7,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309857,297,1,1,24,38,ej5er0oyngdw138yuumwqbyqt,1,31.9,31.3,2023-04-08T14:56:10.308Z,2023-04-08T21:10:28Z,4172610921,56,Back,4172610927,212,21.2,4172610925,141,3.1,4174149615,178,,4172610929,213,5.2,4172610923,140,40.5,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309925,298,1,1,24,41,ej5er0oyngdw138yuumwqbyqt,0,41.2,4.6,2023-04-08T14:56:13.362Z,2023-04-08T21:10:31Z,4172611273,213,0.6,4172611269,141,46.7,4172611267,140,80.8,4172611271,212,50.5,4172611263,155,,4172611277,1,,4172611265,56,Center,4174149739,178,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309951,211,59,1,24,45,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:56:17.095Z,2023-04-08T21:10:35Z,4172611391,56,Back,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530309963,212,12,1,24,45,e75syeuawg3ql8nwpi3vr2btz,1,18,49.1,2023-04-08T14:56:17.234Z,2023-04-08T21:10:44Z,4172611485,15,,4174150005,388,,4172611467,213,0.2,4172611463,141,55.2,4172611457,56,Back,4172611459,140,38.7,4172611465,212,22.1,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310015,299,1,1,24,50,ej5er0oyngdw138yuumwqbyqt,1,63.5,55.5,2023-04-08T14:56:21.533Z,2023-04-08T21:10:47Z,4172611723,140,68.0,4172611721,56,Center,4172611725,141,69.5,4172611729,213,1.1,4174150095,178,,4172611727,212,10.6,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310063,300,1,1,24,52,ej5er0oyngdw138yuumwqbyqt,0,67.4,76.1,2023-04-08T14:56:23.493Z,2023-04-08T21:10:50Z,4172611917,140,88.6,4172611923,212,28.3,4174150225,178,,4172611921,141,100.0,4172611913,56,Left,4172611925,213,0.7,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310261,213,5,1,24,54,e75syeuawg3ql8nwpi3vr2btz,1,18.4,-0.8,2023-04-08T14:56:26.102Z,2023-04-08T21:10:51Z,4172612955,56,Back,4172612957,347,,4172612971,233,301,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310069,301,5,1,24,54,ej5er0oyngdw138yuumwqbyqt,0,81.6,100.8,2023-04-08T14:56:26.102Z,2023-04-08T21:10:52Z,4172613005,233,213,4172611949,56,Left,4172611951,347,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310305,214,1,1,25,5,e75syeuawg3ql8nwpi3vr2btz,1,15.1,0,2023-04-08T14:56:36.592Z,2023-04-08T21:11:22Z,4173593515,1,,4172613165,212,24.3,4172613161,140,37.7,4172613159,56,Back,4172613163,141,6.6,4172613157,107,,4172613167,213,0.2,4173593051,189,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310317,215,1,1,25,7,e75syeuawg3ql8nwpi3vr2btz,0,38,4,2023-04-08T14:56:39.102Z,2023-04-08T21:11:44Z,4172613209,212,1.8,4174151493,178,,4172613207,141,6.6,4172613203,56,Back,4172613211,213,1.6,4172613205,140,37.9,4172613227,233,302,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610741,1307,43,1,25,7,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-04-08T14:56:39.102Z,2023-04-08T21:45:05Z,4174199981,144,67,4174199757,233,1238,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610739,1238,43,1,25,7,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-08T14:56:39.103Z,2023-04-08T21:45:04Z,4174199777,233,1307,4174199967,144,67,,,,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610855,1316,67,1,25,7,ej5er0oyngdw138yuumwqbyqt,1,62.2,94.4,2023-04-08T14:56:39.103Z,2023-04-08T21:46:37Z,4174200277,233,1239,,,,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530610851,1239,67,1,25,7,e75syeuawg3ql8nwpi3vr2btz,0,37.8,5.6,2023-04-08T14:56:39.104Z,2023-04-08T21:45:13Z,4174200281,233,1316,,,,,,,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310281,302,61,1,25,7,ej5er0oyngdw138yuumwqbyqt,1,65.5,96.8,2023-04-08T14:56:39.125Z,2023-04-08T21:46:38Z,4174151665,178,,4172613051,56,Left,,,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310345,216,5,1,25,8,e75syeuawg3ql8nwpi3vr2btz,1,35.6,-1.6,2023-04-08T14:56:39.803Z,2023-04-08T21:11:47Z,4172613327,347,,4172613325,56,Back,4172613331,233,303,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310301,303,5,1,25,8,ej5er0oyngdw138yuumwqbyqt,0,64.4,101.6,2023-04-08T14:56:39.803Z,2023-04-08T21:11:48Z,4172613151,56,Left,4172613337,233,216,4172613153,347,,,,,,,,,,,,,,,,,83hpavqn7r5bzcgxvjbcso3px,G. Kiriakopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310359,217,1,1,25,14,e75syeuawg3ql8nwpi3vr2btz,1,35.4,0,2023-04-08T14:56:46.243Z,2023-04-08T21:11:52Z,4172613397,56,Back,4172613399,140,42.4,4172613403,212,9.6,4172613395,107,,4172613405,213,0.7,4172613401,141,7.0,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310363,218,1,1,25,16,e75syeuawg3ql8nwpi3vr2btz,0,42.3,6.2,2023-04-08T14:56:47.783Z,2023-04-08T21:11:57Z,4172613427,213,2.1,4172613535,236,,4174152159,178,,4172613411,56,Back,4172613541,286,,4172613425,212,2.6,4172613421,141,9.5,4172613417,140,41.1,2fqlri41xq6p924kine7pjr2t,J. Boga,4172613537,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310371,304,74,1,25,16,ej5er0oyngdw138yuumwqbyqt,1,57.9,89.3,2023-04-08T14:56:47.944Z,2023-04-08T21:12:01Z,4172613465,56,Left,4172613543,233,218,4172613467,285,,4174152255,178,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310385,305,49,1,25,17,ej5er0oyngdw138yuumwqbyqt,1,55.7,89.6,2023-04-08T14:56:49.137Z,2023-04-08T21:12:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530310419,306,4,1,25,18,ej5er0oyngdw138yuumwqbyqt,1,59.6,84,2023-04-08T14:56:49.529Z,2023-04-08T21:12:32Z,4172613673,265,,4172613669,56,Left,4172613675,286,,4172613667,13,,4172613671,152,,4172613689,233,219,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
