id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2522712827,170,1,1,16,52,3vo5mpj7catp66nrwwqiuhuup,1,42.6,70.7,2023-03-19T20:02:58.916Z,2023-03-20T00:50:50Z,4111508821,140,62.0,4111508819,56,Left,4111508827,213,0.5,4111508823,141,88.8,4111508825,212,23.8,4112025687,178,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712831,171,1,1,16,56,3vo5mpj7catp66nrwwqiuhuup,1,59.8,86.4,2023-03-19T20:03:02.572Z,2023-03-20T00:50:53Z,4111508847,141,97.5,4111508851,213,0.8,4112025793,178,,4111508845,140,67.2,4111508843,56,Left,4111508849,212,10.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712845,172,1,1,16,58,3vo5mpj7catp66nrwwqiuhuup,1,63.2,92.7,2023-03-19T20:03:04.598Z,2023-03-20T00:50:57Z,4112025905,178,,4111508909,212,22.6,4111508911,213,3.5,4111508903,56,Back,4111508905,140,43.2,4111508907,141,80.6,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712889,173,1,1,17,0,3vo5mpj7catp66nrwwqiuhuup,1,42.4,78.8,2023-03-19T20:03:06.989Z,2023-03-20T00:51:02Z,4111509139,212,19.0,4112026047,178,,4111509137,141,51.3,4111509135,140,45.6,4111509133,56,Back,4111509141,213,4.9,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712909,174,1,1,17,6,3vo5mpj7catp66nrwwqiuhuup,1,64.3,35.8,2023-03-19T20:03:12.226Z,2023-03-20T00:51:07Z,4111509211,213,1.4,4111509205,140,65.9,4111509203,56,Center,4111509207,141,52.8,4112026239,178,,4111509209,212,11.7,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712921,175,1,1,17,10,3vo5mpj7catp66nrwwqiuhuup,1,68.7,47.2,2023-03-19T20:03:16.150Z,2023-03-20T00:51:11Z,4111509255,140,88.2,4111509253,56,Center,4111509261,213,0.2,4111509251,155,,4111509257,141,54.2,4112026317,178,,4111509259,212,21.0,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712931,176,1,1,17,11,3vo5mpj7catp66nrwwqiuhuup,1,86.8,56.3,2023-03-19T20:03:17.985Z,2023-03-20T00:51:14Z,4111509301,56,Center,4111509307,212,7.3,4111509305,141,65.1,4111509303,140,82.9,4112026431,178,,4111509309,213,2.2,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712947,177,1,1,17,12,3vo5mpj7catp66nrwwqiuhuup,1,82.6,63.3,2023-03-19T20:03:18.578Z,2023-03-20T00:51:18Z,4111509367,212,5.4,4111509361,56,Center,4111509365,141,55.3,4111509363,140,82.9,4111509369,213,4.8,4112026541,178,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712977,178,1,1,17,13,3vo5mpj7catp66nrwwqiuhuup,1,82.1,55.3,2023-03-19T20:03:19.195Z,2023-03-20T00:51:24Z,4111509487,140,89.5,4111509933,4,,4111509493,213,0.4,4111509489,141,60.8,4111509491,212,8.6,4111509485,56,Center,4111509483,155,,4112026621,178,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,4111510745,154,,1,4111510743,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712979,179,15,1,17,14,3vo5mpj7catp66nrwwqiuhuup,1,90.2,60.6,2023-03-19T20:03:20.594Z,2023-03-20T00:51:24Z,4111510757,55,178,4111510761,102,51.9,4111510771,147,52.0,4111510207,233,134,4111510767,108,,4111509505,17,,4111510751,76,,4111509503,22,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,4111510173,20,,,4111509507,56,Center,4111510763,103,13.3,4111510765,214,4112026709,178,,4111510753,29,,4111510755,154,,4111510769,146,98.5,,,,,,,,,,,
2522712981,134,10,1,17,14,bqbbqm98ud8obe45ds9ohgyrd,1,2.9,47.8,2023-03-19T20:03:20.911Z,2023-03-20T00:51:27Z,4111509945,180,,4111880441,376,,4111509517,173,,4111510225,233,179,4111509947,21,,4111509523,56,Back,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522712997,135,12,1,17,15,bqbbqm98ud8obe45ds9ohgyrd,1,4,47.4,2023-03-19T20:03:21.572Z,2023-03-20T00:51:52Z,4112027497,389,,4111509597,213,4.7,4111509591,140,4.3,4111509593,141,17.6,4111509589,56,Back,4111509595,212,20.3,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713009,180,4,1,17,18,3vo5mpj7catp66nrwwqiuhuup,1,92.9,85.2,2023-03-19T20:03:24.479Z,2023-03-20T00:51:58Z,4111509687,265,,4111509681,13,,4111509685,152,,4111509683,56,Left,4111509689,286,,4111509813,233,136,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713033,136,4,1,17,18,bqbbqm98ud8obe45ds9ohgyrd,0,7.1,14.8,2023-03-19T20:03:24.480Z,2023-03-20T00:51:58Z,4111509789,13,,4111509793,152,,4111509795,265,,4112027639,389,,4111509797,285,,4111509817,233,180,4111509791,56,Back,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713757,181,1,1,18,45,3vo5mpj7catp66nrwwqiuhuup,0,94.8,84.5,2023-03-19T20:04:51.921Z,2023-03-20T00:52:04Z,4112027763,178,,4111513329,5,,4111881187,20,,4111513331,155,,4111513335,56,Center,4111513327,2,,4111513333,152,,4111513339,141,58.2,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,4111513337,140,96.9,,4111513343,213,4.8,4111513341,212,18.0,4111881185,223,,,,,,,,,,,,,,,,,,,,,,,
2522713773,137,12,1,18,46,bqbbqm98ud8obe45ds9ohgyrd,1,2.3,40.8,2023-03-19T20:04:52.461Z,2023-03-20T00:52:13Z,4111513449,15,,4111513429,140,0.0,4112027907,178,,4111513439,213,4.1,4111513433,141,31.2,4111513503,167,,4111513437,212,7.8,4111513425,56,Back,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713783,138,6,1,18,47,bqbbqm98ud8obe45ds9ohgyrd,0,0.7,36,2023-03-19T20:04:53.097Z,2023-03-20T00:52:19Z,4111513481,56,Back,4111513517,233,182,4111513483,73,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713767,182,6,1,18,47,3vo5mpj7catp66nrwwqiuhuup,1,99.3,64,2023-03-19T20:04:53.097Z,2023-03-20T00:52:20Z,4111513419,73,,4111513417,56,Center,4111513509,233,138,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713939,183,1,1,19,8,3vo5mpj7catp66nrwwqiuhuup,0,99.5,99.5,2023-03-19T20:05:14.151Z,2023-03-20T00:52:24Z,4111881567,20,,4111514395,233,139,4111514293,2,,4111514295,6,,4111514301,56,Center,4112028169,178,,4111514311,1,,4111514305,141,50.3,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,4111514303,140,96.1,,4111514309,213,4.6,4111514299,223,,4111514307,212,4111514297,155,,,,,,,,,,,,,,,33.6,,,,,,
2522713953,139,12,1,19,9,bqbbqm98ud8obe45ds9ohgyrd,1,4.3,49.3,2023-03-19T20:05:15.559Z,2023-03-20T00:52:32Z,4112028337,388,,4111515077,56,Back,4111514369,140,17.2,4111515251,15,,4111514373,212,15.7,4111514375,213,5.7,4111514371,141,37.5,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713977,184,1,1,19,12,3vo5mpj7catp66nrwwqiuhuup,1,82.2,58.8,2023-03-19T20:05:18.906Z,2023-03-20T00:52:35Z,4111514497,213,2.6,4111514491,140,78.4,4111514489,56,Center,4111514493,141,62.6,4111514495,212,4.8,4112028431,178,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522713985,185,61,1,19,12,3vo5mpj7catp66nrwwqiuhuup,1,78.8,62.4,2023-03-19T20:05:18.977Z,2023-03-20T00:52:41Z,4112028585,178,,4111514529,56,Center,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714003,186,13,1,19,14,3vo5mpj7catp66nrwwqiuhuup,1,79.6,80.4,2023-03-19T20:05:20.899Z,2023-03-20T00:52:44Z,4111516917,328,,4112028767,178,,4111516919,230,98.0,4111516915,215,,4111516913,103,75,4111515515,20,,4111515513,25,,4111516911,102,40.7,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,4111516905,55,185,,4111516903,29,,4111518987,68,,4111882417,81,4111516921,231,53.4,4111514595,56,Left,,,,,,,,,,,,,,,,,
2522713973,140,5,1,19,16,bqbbqm98ud8obe45ds9ohgyrd,1,-0.8,54.2,2023-03-19T20:05:22.158Z,2023-03-20T00:52:47Z,4111514647,233,187,4111514483,346,,4111514479,56,Back,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714009,187,5,1,19,16,3vo5mpj7catp66nrwwqiuhuup,0,100.8,45.8,2023-03-19T20:05:22.158Z,2023-03-20T00:52:47Z,4111514683,233,140,4111514619,346,,4111514617,56,Center,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714229,141,1,1,19,39,bqbbqm98ud8obe45ds9ohgyrd,1,4.7,51.9,2023-03-19T20:05:45.336Z,2023-03-20T00:52:56Z,4111515715,56,Back,4111515713,155,,4111515711,124,,4111515717,140,43.7,4111515729,74,,4111515723,213,0.5,4111515725,1,,4111515721,212,46.7,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4111515719,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714235,142,44,1,19,42,bqbbqm98ud8obe45ds9ohgyrd,1,45.2,80.3,2023-03-19T20:05:48.161Z,2023-03-20T03:38:30Z,4111515855,233,188,4111515747,285,,4111515745,56,Back,,,,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714251,188,44,1,19,42,3vo5mpj7catp66nrwwqiuhuup,0,54.8,19.7,2023-03-19T20:05:48.162Z,2023-03-20T00:53:00Z,4111515865,233,142,4111515841,56,Right,4111515845,286,,,,,,,,,,,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714249,143,1,1,19,42,bqbbqm98ud8obe45ds9ohgyrd,0,43.4,85.1,2023-03-19T20:05:48.174Z,2023-03-20T03:38:31Z,4111515829,212,7.1,4111515827,141,77.2,4111515831,213,5.4,4111883503,168,,4111515821,3,,4112029217,388,,4111515823,56,Back,4111515825,140,47.8,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714261,189,61,1,19,44,3vo5mpj7catp66nrwwqiuhuup,0,52.4,26.9,2023-03-19T20:05:50.693Z,2023-03-20T00:53:09Z,4112029391,178,,4111515899,56,Center,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714267,144,50,1,19,45,bqbbqm98ud8obe45ds9ohgyrd,1,47.6,71.9,2023-03-19T20:05:51.378Z,2023-03-20T00:53:17Z,4111515951,233,190,4111515919,56,Back,4111515921,286,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714269,190,7,1,19,45,3vo5mpj7catp66nrwwqiuhuup,0,52.4,28.1,2023-03-19T20:05:51.869Z,2023-03-20T00:53:21Z,4111515927,285,,4111883693,385,,4111515925,56,Center,4111515929,233,144,4112029613,178,,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714287,145,1,1,19,46,bqbbqm98ud8obe45ds9ohgyrd,1,43.1,69.6,2023-03-19T20:05:52.968Z,2023-03-20T00:53:25Z,4111516059,56,Back,4112029745,178,,4111516067,213,4.9,4111516061,140,46.6,4111516065,212,18.5,4111516063,141,42.9,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714289,146,61,1,19,49,bqbbqm98ud8obe45ds9ohgyrd,0,47.3,44.3,2023-03-19T20:05:55.070Z,2023-03-20T00:53:53Z,4112030393,178,,4111516071,56,Back,,,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714301,191,4,1,19,49,3vo5mpj7catp66nrwwqiuhuup,1,52.4,55.7,2023-03-19T20:05:55.479Z,2023-03-20T00:54:13Z,4111516145,10,,4111516151,286,,4111516195,233,147,4111516147,56,Center,4111516149,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714305,147,4,1,19,49,bqbbqm98ud8obe45ds9ohgyrd,0,47.6,44.3,2023-03-19T20:05:55.480Z,2023-03-20T00:54:13Z,4111516207,233,191,4111516159,56,Back,4112030845,178,,4111516163,285,,4111516157,10,,4111516161,152,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714491,192,1,1,20,17,3vo5mpj7catp66nrwwqiuhuup,1,52.4,55.5,2023-03-19T20:06:24.012Z,2023-03-20T00:54:16Z,4111517139,56,Right,4112030903,178,,4111517137,152,,4111517145,212,26.3,4111517143,141,17.6,4111517135,5,,4111884215,189,,4111517147,213,4.9,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,4111517141,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714509,193,1,1,20,20,3vo5mpj7catp66nrwwqiuhuup,1,57.3,16.1,2023-03-19T20:06:26.393Z,2023-03-20T00:54:20Z,4111517219,56,Back,4111517227,213,2.2,4111517221,140,46.0,4111517225,212,19.7,4112030953,178,,4111517223,141,39.2,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714513,194,1,1,20,23,3vo5mpj7catp66nrwwqiuhuup,1,45.5,43.1,2023-03-19T20:06:29.144Z,2023-03-20T00:54:22Z,4111517249,141,77.3,4111517247,140,47.8,4111517253,212,23.4,4112030991,178,,4111517257,213,1.5,4111517243,56,Back,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714525,195,1,1,20,25,3vo5mpj7catp66nrwwqiuhuup,1,47.8,77.3,2023-03-19T20:06:31.802Z,2023-03-20T00:54:24Z,4111517319,141,96.5,4111517317,140,56.5,4111517321,212,15.9,4112031047,178,,4111517315,56,Left,4111517323,213,1.0,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714533,196,1,1,20,28,3vo5mpj7catp66nrwwqiuhuup,1,47,93.8,2023-03-19T20:06:34.202Z,2023-03-20T00:54:28Z,4111517359,56,Back,4111517367,213,4.4,4112031151,178,,4111517361,140,44.4,4111517363,141,80.7,4111517365,212,9.3,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714557,197,1,1,20,29,3vo5mpj7catp66nrwwqiuhuup,1,44.4,80.6,2023-03-19T20:06:35.196Z,2023-03-20T00:54:32Z,4111517475,155,,4112031215,178,,4111517477,56,Left,4111517487,1,,4111517481,141,84.3,4111517479,140,92.3,4111517483,212,50.4,4111517485,213,0.0,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714563,198,61,1,20,33,3vo5mpj7catp66nrwwqiuhuup,0,92.3,83.9,2023-03-19T20:06:39.376Z,2023-03-20T00:54:40Z,4112031445,178,,4111517503,56,Left,,,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714559,148,5,1,20,35,bqbbqm98ud8obe45ds9ohgyrd,1,-1.2,30.2,2023-03-19T20:06:41.522Z,2023-03-20T00:54:44Z,4111517525,233,199,4111517495,56,Back,4111517497,346,,,,,,,,,,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714565,199,5,1,20,35,3vo5mpj7catp66nrwwqiuhuup,0,101.2,69.8,2023-03-19T20:06:41.522Z,2023-03-20T00:54:43Z,4111517509,56,Center,4111517613,233,148,4111517511,346,,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714763,149,1,1,20,59,bqbbqm98ud8obe45ds9ohgyrd,1,4.3,50.2,2023-03-19T20:07:05.872Z,2023-03-20T00:54:52Z,4111518543,124,,4111518551,141,64.6,4111518545,155,,4111518557,1,,4111518555,213,0.2,4111518553,212,56.2,4111518563,74,,4111518547,56,Center,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,4111518549,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714787,150,1,1,21,2,bqbbqm98ud8obe45ds9ohgyrd,0,57,64.6,2023-03-19T20:07:08.656Z,2023-03-20T00:55:04Z,4111518687,140,64.7,4111518683,3,,4111518685,56,Center,4112032279,388,,4111518693,213,5.0,4111518689,141,22.3,4111518691,212,29.9,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714781,200,49,1,21,6,3vo5mpj7catp66nrwwqiuhuup,1,36.7,81.2,2023-03-19T20:07:12.885Z,2023-03-20T00:55:09Z,,,,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714825,201,1,1,21,6,3vo5mpj7catp66nrwwqiuhuup,1,31.9,81.2,2023-03-19T20:07:12.961Z,2023-03-20T00:55:11Z,4111518833,213,3.4,4111518827,140,3.7,4112032439,178,,4111518825,56,Back,4111518831,212,31.0,4111518829,141,67.7,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714863,202,1,1,21,10,3vo5mpj7catp66nrwwqiuhuup,1,3.6,67.4,2023-03-19T20:07:16.463Z,2023-03-20T00:55:20Z,4111519019,1,,4111519009,56,Back,4111519017,213,6.0,4111519011,140,43.6,4111519015,212,43.6,4112032651,178,,4111519007,157,,4111519013,141,50.3,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714887,203,1,1,21,13,3vo5mpj7catp66nrwwqiuhuup,1,45.7,47.4,2023-03-19T20:07:19.476Z,2023-03-20T00:55:27Z,4112032839,388,,4111519129,212,18.6,4111519125,140,58.5,4111519123,56,Center,4111519131,213,0.8,4111519121,168,,4111519119,3,,4111519127,141,66.4,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714901,204,44,1,21,15,3vo5mpj7catp66nrwwqiuhuup,1,58.4,66.6,2023-03-19T20:07:22.007Z,2023-03-20T03:38:31Z,4111519203,56,Center,4111519205,286,,4111519263,233,151,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714899,151,44,1,21,15,bqbbqm98ud8obe45ds9ohgyrd,0,41.6,33.4,2023-03-19T20:07:22.008Z,2023-03-20T00:55:31Z,4111519189,56,Back,4111519277,233,204,4111519191,285,,,,,,,,,,,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714907,205,61,1,21,16,3vo5mpj7catp66nrwwqiuhuup,0,59.9,63.9,2023-03-19T20:07:22.089Z,2023-03-20T03:38:31Z,4112033327,15,,4112033329,388,,4111519243,56,Center,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714921,152,49,1,21,17,bqbbqm98ud8obe45ds9ohgyrd,1,39.9,27,2023-03-19T20:07:23.579Z,2023-03-20T00:55:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715123,156,50,1,21,19,bqbbqm98ud8obe45ds9ohgyrd,1,44.4,12.8,2023-03-19T20:07:25.771Z,2023-03-20T00:56:38Z,4111520255,56,Back,4111520455,233,212,4111520257,286,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715159,212,7,1,21,20,3vo5mpj7catp66nrwwqiuhuup,0,55.6,87.2,2023-03-19T20:07:26.263Z,2023-03-20T00:56:43Z,4111520353,285,,4111886477,385,,4112034817,178,,4111520443,233,156,4111520349,56,Left,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522819975,802,67,1,21,21,bqbbqm98ud8obe45ds9ohgyrd,1,47.5,12.5,2023-03-19T20:07:27.717Z,2023-03-20T03:38:32Z,4112085429,233,1229,,,,,,,,,,,,,,,,,,,,,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522819973,1229,67,1,21,21,3vo5mpj7catp66nrwwqiuhuup,0,52.5,87.5,2023-03-19T20:07:27.718Z,2023-03-20T01:24:53Z,4112085449,233,802,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714959,153,1,1,21,21,bqbbqm98ud8obe45ds9ohgyrd,0,47.1,13.2,2023-03-19T20:07:27.734Z,2023-03-20T03:38:32Z,4111519531,233,206,4112035043,178,,4111519487,56,Back,4111519535,286,,4111519495,213,1.0,4111519489,140,47.5,4111519493,212,0.8,4111519529,236,,cv46mxj5i98p4hgtbomxlxs7o,F. Gatti,4111519491,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714961,206,74,1,21,21,3vo5mpj7catp66nrwwqiuhuup,1,52.1,87.6,2023-03-19T20:07:27.799Z,2023-03-20T01:24:39Z,4112035373,178,,4111519501,285,,4111519555,233,153,4111519499,56,Left,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714975,207,49,1,21,22,3vo5mpj7catp66nrwwqiuhuup,1,59.4,85.3,2023-03-19T20:07:28.911Z,2023-03-20T00:57:11Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715039,208,1,1,21,28,3vo5mpj7catp66nrwwqiuhuup,1,87.5,75.8,2023-03-19T20:07:34.052Z,2023-03-20T00:57:15Z,4112035721,178,,4111519903,141,74.4,4111519905,212,6.6,4111519907,213,6.1,4111519901,140,93.7,4111519899,56,Center,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715043,209,1,1,21,29,3vo5mpj7catp66nrwwqiuhuup,0,94.6,74.6,2023-03-19T20:07:35.157Z,2023-03-20T00:57:20Z,4111519961,233,154,4111519925,140,94.7,4111519923,56,Center,4112035831,178,,4111519931,213,4.8,4111519965,286,,4111519927,141,71.9,4111519959,236,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,4111519929,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715035,154,74,1,21,29,bqbbqm98ud8obe45ds9ohgyrd,1,3.4,31.9,2023-03-19T20:07:35.219Z,2023-03-20T00:57:24Z,4112035921,178,,4111519885,285,,4111519973,233,209,4111519883,56,Back,,,,,,,,,,,,,9pe3yqjsmcjtxdx7bdne3d4ut,M. De Sciglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
