id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2449535745,432,2,1,45,25,9dntj5dioj5ex52yrgwzxrq9l,1,48.3,68.6,2022-08-21T19:30:35.239Z,2022-08-22T02:21:28Z,3724531943,7,eyra5urhrm92240e7qbll736d,3725562481,178,,3724528459,56,Center,3724531357,141,62.7,3724531355,140,76.4,,,,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535847,365,55,1,45,25,e75syeuawg3ql8nwpi3vr2btz,1,24.1,35.7,2022-08-21T19:30:35.240Z,2022-08-22T02:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535753,433,43,1,45,29,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:30:38.654Z,2022-08-21T19:30:42Z,3724528531,56,Center,3724528789,144,61,,,,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449535935,434,17,1,45,37,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:30:47.282Z,2022-08-22T02:21:36Z,3724529525,392,,3724529523,31,,3724529527,13,243,,,,,,,,,,,,,,,,eyra5urhrm92240e7qbll736d,A. Rebić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536565,366,1,1,46,14,e75syeuawg3ql8nwpi3vr2btz,0,15.8,33.4,2022-08-21T19:31:24.116Z,2022-08-22T02:21:43Z,3724532919,5,,3724532925,241,,3724532931,140,64.3,3724532929,56,Left,3725562935,178,,3724532939,212,60.1,3724532943,213,0.6,3724532949,1,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,3724532935,141,3724532921,157,,,,,,,,,80.3,,,,,,,,,,,,,,,,,,,,,,,,
2449536601,435,8,1,46,19,9dntj5dioj5ex52yrgwzxrq9l,1,34.5,20.9,2022-08-21T19:31:29.075Z,2022-08-22T02:21:49Z,3724533113,56,Back,3725563135,388,,3725277365,385,,3724533187,15,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536611,367,5,1,46,21,e75syeuawg3ql8nwpi3vr2btz,1,67.9,101.4,2022-08-21T19:31:31.176Z,2022-08-22T03:16:09Z,3724533251,233,436,3724533199,347,,3724533197,56,Left,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536617,436,5,1,46,21,9dntj5dioj5ex52yrgwzxrq9l,0,32.1,-1.4,2022-08-21T19:31:31.176Z,2022-08-22T03:16:09Z,3724533231,56,Back,3724533233,347,,3724533255,233,367,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536695,368,30,1,46,28,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-21T19:31:38.150Z,2022-08-22T02:21:55Z,3724533581,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449536685,437,30,1,46,28,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:31:38.150Z,2022-08-22T02:21:55Z,3724533547,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547869,369,32,2,45,0,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-21T19:48:38.086Z,2022-08-22T01:19:50Z,3724595391,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547859,438,32,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2022-08-21T19:48:38.086Z,2022-08-21T19:48:38Z,3724595341,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547887,439,1,2,45,0,9dntj5dioj5ex52yrgwzxrq9l,1,49.8,49.7,2022-08-21T19:48:38.128Z,2022-08-22T02:38:13Z,3724595497,56,Back,3724595501,140,33.4,3724595503,141,48.7,3725586253,178,,3724595505,212,17.2,3724595507,213,3.2,3724595509,279,S,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547899,440,1,2,45,1,9dntj5dioj5ex52yrgwzxrq9l,1,33.5,48.1,2022-08-21T19:48:39.399Z,2022-08-22T02:38:19Z,3724595609,212,2.8,3724595607,141,52.2,3724595605,140,33.6,3724595603,56,Back,3724595611,213,1.5,3725586371,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449547983,441,1,2,45,3,9dntj5dioj5ex52yrgwzxrq9l,1,33.6,52.2,2022-08-21T19:48:41.459Z,2022-08-22T02:38:22Z,3724596027,213,5.3,3724596029,1,,3724596019,56,Right,3724596025,212,32.9,3724596023,141,12.6,3724596021,140,51.6,3725586399,178,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548023,442,1,2,45,9,9dntj5dioj5ex52yrgwzxrq9l,1,66.4,10.9,2022-08-21T19:48:48.004Z,2022-08-22T02:38:27Z,3724596233,213,2.2,3724596231,212,13.1,3724596225,56,Center,3725586477,178,,3724596229,141,26.1,3724596227,140,58.8,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548043,443,1,2,45,12,9dntj5dioj5ex52yrgwzxrq9l,1,59.1,26.7,2022-08-21T19:48:50.091Z,2022-08-22T02:38:29Z,3724596355,141,40.9,3724596361,213,1.6,3724596353,140,58.9,3724596357,212,9.7,3725586515,178,,3724596351,56,Center,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548069,444,1,2,45,12,9dntj5dioj5ex52yrgwzxrq9l,0,58.9,40.4,2022-08-21T19:48:51.010Z,2022-08-22T02:38:35Z,3724596481,212,17.2,3724596477,140,75.1,3724596479,141,37.0,3725586641,178,,3724596475,56,Center,3724596483,213,6.1,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548097,370,1,2,45,14,e75syeuawg3ql8nwpi3vr2btz,1,23.9,65.5,2022-08-21T19:48:52.309Z,2022-08-22T02:38:38Z,3724596647,140,29.6,3725586691,178,,3724596643,56,Back,3724596639,157,,3724596651,141,25.2,3724596655,212,28.0,3724596661,1,,3724596659,213,4.9,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548131,371,1,2,45,17,e75syeuawg3ql8nwpi3vr2btz,0,31.2,23.3,2022-08-21T19:48:55.947Z,2022-08-22T02:38:41Z,3724596847,212,24.0,3725586787,388,,3724596849,213,0.4,3724596839,3,,3724596845,141,36.1,3724596843,140,52.5,3724596841,56,Center,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548185,445,1,2,45,22,9dntj5dioj5ex52yrgwzxrq9l,0,48.5,57.6,2022-08-21T19:49:00.611Z,2022-08-22T02:38:48Z,3725586891,178,,3724597131,155,,3724597141,213,6.2,3724597139,212,39.3,3724597137,141,53.3,3724597143,1,,3724597135,140,85.8,3724597133,56,Center,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548177,372,52,2,45,25,e75syeuawg3ql8nwpi3vr2btz,1,14,48.5,2022-08-21T19:49:03.277Z,2022-08-22T02:38:52Z,3725586979,388,,3725280035,377,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548299,373,1,2,45,30,e75syeuawg3ql8nwpi3vr2btz,1,8.8,38,2022-08-21T19:49:08.727Z,2022-08-22T02:38:58Z,3725587077,178,,3724597737,213,5.4,3724597733,141,18.5,3724597735,212,16.5,3724597731,140,18.2,3724597727,123,,3724597729,56,Back,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548329,374,1,2,45,33,e75syeuawg3ql8nwpi3vr2btz,1,18.2,18.5,2022-08-21T19:49:12.059Z,2022-08-22T02:39:07Z,3724597879,213,0.8,3724597877,212,7.3,3725587249,178,,3724597873,140,22.9,3724597875,141,26.5,3724597871,56,Back,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548399,375,1,2,45,34,e75syeuawg3ql8nwpi3vr2btz,0,23.2,26.7,2022-08-21T19:49:12.921Z,2022-08-22T02:39:11Z,3724598259,213,6.2,3724598257,212,46.2,3725587379,178,,3724598253,140,67.1,3724598255,141,22.1,3724598261,1,,3724598251,56,Center,3724598249,155,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548407,446,49,2,45,40,9dntj5dioj5ex52yrgwzxrq9l,1,30,77.6,2022-08-21T19:49:18.216Z,2022-08-22T02:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548475,447,1,2,45,41,9dntj5dioj5ex52yrgwzxrq9l,1,30,77.6,2022-08-21T19:49:19.466Z,2022-08-22T02:39:23Z,3724598587,56,Back,3724598589,140,42.4,3724598591,141,87.8,3724598595,213,0.5,3724598593,212,14.8,3725587613,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548503,448,1,2,45,44,9dntj5dioj5ex52yrgwzxrq9l,1,43.9,80,2022-08-21T19:49:23.027Z,2022-08-22T02:39:26Z,3725587703,178,,3724598749,141,63.0,3724598747,140,37.6,3724598753,213,4.2,3724598751,212,13.3,3724598745,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548531,449,1,2,45,47,9dntj5dioj5ex52yrgwzxrq9l,1,39.5,61.4,2022-08-21T19:49:25.296Z,2022-08-22T02:39:29Z,3724598947,140,47.7,3724598949,141,11.1,3724598945,56,Back,3724598951,212,35.3,3724598955,1,,3724598953,213,5.0,3725587759,178,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548571,450,1,2,45,51,9dntj5dioj5ex52yrgwzxrq9l,1,59.9,8.6,2022-08-21T19:49:29.565Z,2022-08-22T02:39:31Z,3724599251,56,Right,3725587803,178,,3724599257,212,14.2,3724599259,213,6.0,3724599255,141,2.6,3724599253,140,72.9,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548613,451,1,2,45,56,9dntj5dioj5ex52yrgwzxrq9l,1,81.2,16.8,2022-08-21T19:49:34.354Z,2022-08-22T02:39:34Z,3724599517,140,90.6,3724599519,141,10.3,3724599523,213,5.9,3725587863,178,,3724599515,56,Right,3724599521,212,10.8,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548639,452,1,2,45,59,9dntj5dioj5ex52yrgwzxrq9l,1,90,11.6,2022-08-21T19:49:37.818Z,2022-08-22T02:39:38Z,3725282329,223,,3724599675,141,68.0,3724599671,56,Center,3724599677,212,38.4,3724599679,213,1.5,3725587927,178,,3724599683,1,,3725282331,72,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,3724599669,155,3724599667,2,3724599673,140,,,,,,,,,92.5,,,,,,,,,,,,,,,,,,,,,,
2449548643,453,61,2,46,1,9dntj5dioj5ex52yrgwzxrq9l,0,92.1,68.8,2022-08-21T19:49:39.779Z,2022-08-22T02:39:47Z,3725588125,15,,3725588127,388,,3724599709,56,Center,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548665,376,5,2,46,4,e75syeuawg3ql8nwpi3vr2btz,1,-0.7,28.6,2022-08-21T19:49:42.491Z,2022-08-22T02:39:51Z,3724599795,346,,3724599793,56,Back,3724599815,233,454,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548651,454,5,2,46,4,9dntj5dioj5ex52yrgwzxrq9l,0,100.7,71.4,2022-08-21T19:49:42.491Z,2022-08-22T02:39:52Z,3724599837,233,376,3724599741,346,,3724599739,56,Center,,,,,,,,,,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548993,377,1,2,46,29,e75syeuawg3ql8nwpi3vr2btz,1,5.3,53.1,2022-08-21T19:50:07.745Z,2022-08-22T02:39:56Z,3724601753,1,,3724601757,74,,3724601749,212,61.5,3724601747,141,80.5,3724601739,124,,3724601751,213,0.3,3724601745,140,61.1,3724601743,56,Left,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548997,378,44,2,46,33,e75syeuawg3ql8nwpi3vr2btz,1,62.7,77.5,2022-08-21T19:50:11.201Z,2022-08-22T03:28:39Z,3724601815,233,455,3724601773,56,Center,3724601775,286,,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449548989,455,44,2,46,33,9dntj5dioj5ex52yrgwzxrq9l,0,37.3,22.5,2022-08-21T19:50:11.202Z,2022-08-22T02:39:59Z,3724601723,285,,3724601821,233,378,3724601721,56,Back,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549011,379,1,2,46,33,e75syeuawg3ql8nwpi3vr2btz,0,61.2,80.8,2022-08-21T19:50:11.319Z,2022-08-22T03:28:39Z,3724601845,213,4.9,3724601837,56,Center,3724601839,140,64.6,3724601843,212,25.7,3724601835,3,,3724601841,141,43.4,3725588513,388,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549009,456,49,2,46,35,9dntj5dioj5ex52yrgwzxrq9l,1,34.7,62.6,2022-08-21T19:50:13.594Z,2022-08-22T02:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549025,457,1,2,46,35,9dntj5dioj5ex52yrgwzxrq9l,1,34.7,62.6,2022-08-21T19:50:13.642Z,2022-08-22T02:40:15Z,3724601923,56,Back,3725588759,178,,3724601931,213,5.8,3724601925,140,47.1,3724601927,141,52.4,3724601929,212,14.8,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549059,458,1,2,46,37,9dntj5dioj5ex52yrgwzxrq9l,0,47.1,52.4,2022-08-21T19:50:15.203Z,2022-08-22T02:40:18Z,3724602153,141,100.0,3724602161,1,,3724602155,212,34.8,3724602157,213,1.3,3724602149,56,Left,3724602151,140,55.1,3725588837,178,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549077,380,5,2,46,40,e75syeuawg3ql8nwpi3vr2btz,1,43.6,-1.7,2022-08-21T19:50:18.228Z,2022-08-22T02:40:23Z,3724602239,347,,3724602237,56,Back,3724602273,233,459,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549065,459,5,2,46,40,9dntj5dioj5ex52yrgwzxrq9l,0,56.4,101.7,2022-08-21T19:50:18.228Z,2022-08-22T02:40:23Z,3724602185,347,,3724602183,56,Left,3724602279,233,380,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549263,381,1,2,46,46,e75syeuawg3ql8nwpi3vr2btz,1,47.3,0,2022-08-21T19:50:24.307Z,2022-08-22T02:40:27Z,3724603111,107,,3724603123,213,1.0,3724603119,212,9.4,3724603117,141,10.0,3724603113,56,Right,3724603115,140,52.0,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549295,382,1,2,46,52,e75syeuawg3ql8nwpi3vr2btz,0,61.9,36.9,2022-08-21T19:50:30.445Z,2022-08-22T02:40:35Z,3724603271,213,1.5,3724603265,140,62.8,3724603263,56,Center,3724603269,212,15.9,3725589053,178,,3724603267,141,60.3,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549281,460,49,2,46,52,9dntj5dioj5ex52yrgwzxrq9l,1,37.6,42.7,2022-08-21T19:50:31.010Z,2022-08-22T03:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549347,461,4,2,46,55,9dntj5dioj5ex52yrgwzxrq9l,1,40.6,56.2,2022-08-21T19:50:33.669Z,2022-08-22T02:40:45Z,3724603549,13,,3724603551,294,,3724603555,152,,3724603605,233,383,3724603553,56,Back,3724603557,286,,,,,,,,17au7v1ocl4zab872g59821yi,Junior Messias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549353,383,4,2,46,55,e75syeuawg3ql8nwpi3vr2btz,0,59.4,43.8,2022-08-21T19:50:33.670Z,2022-08-22T02:40:44Z,3725589221,178,,3724603571,13,,3724603657,233,461,3724603573,294,,3724603575,56,Center,3724603579,285,,3724603577,152,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549539,462,1,2,47,5,9dntj5dioj5ex52yrgwzxrq9l,1,47.1,59.1,2022-08-21T19:50:44.058Z,2022-08-22T02:40:50Z,3724604573,5,,3724604583,212,5.2,3724604575,152,,3724604585,213,3.1,3725589283,178,,3724604577,56,Back,3724604579,140,42.1,3724604581,141,59.1,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549609,463,1,2,47,10,9dntj5dioj5ex52yrgwzxrq9l,1,48.3,55.1,2022-08-21T19:50:48.368Z,2022-08-22T02:40:54Z,3724604939,213,5.3,3724604937,212,25.5,3725589317,178,,3724604933,140,60.8,3724604935,141,23.0,3724604931,56,Center,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549647,464,1,2,47,15,9dntj5dioj5ex52yrgwzxrq9l,1,61.4,26.5,2022-08-21T19:50:53.271Z,2022-08-22T02:41:55Z,3724605137,141,46.4,3724605139,212,14.9,3725590541,178,,3724605135,140,55.5,3724605147,213,2.0,3724605133,56,Center,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549681,465,1,2,47,17,9dntj5dioj5ex52yrgwzxrq9l,1,57.1,50.6,2022-08-21T19:50:55.938Z,2022-08-22T02:41:59Z,3724605307,141,79.9,3724605309,212,20.0,3724605303,56,Left,3725590569,178,,3724605305,140,55.8,3724605311,213,1.6,,,,,,,9sxg58hszjq17avxgumftdu22,S. Tonali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549845,466,1,2,47,20,9dntj5dioj5ex52yrgwzxrq9l,1,56.2,80,2022-08-21T19:50:58.602Z,2022-08-22T02:42:03Z,3724606211,212,11.5,3724606213,213,1.3,3724606205,56,Left,3725590613,178,,3724606209,141,96.3,3724606207,140,59.0,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549853,467,4,2,47,28,9dntj5dioj5ex52yrgwzxrq9l,1,92.8,90.8,2022-08-21T19:51:07.020Z,2022-08-22T02:42:08Z,3724606265,265,,3724606263,152,,3724606267,286,,3724606281,233,384,3724606259,13,,3724606261,56,Left,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449549839,384,4,2,47,28,e75syeuawg3ql8nwpi3vr2btz,0,7.2,9.2,2022-08-21T19:51:07.021Z,2022-08-22T02:42:08Z,3724606169,13,,3724606293,233,467,3724606175,152,,3725590697,178,,3724606179,285,,3724606177,265,,3724606171,56,Back,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449550305,385,17,2,47,32,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-21T19:51:10.739Z,2022-08-22T02:42:15Z,3724608593,392,,3724608597,13,243,3724608591,31,,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449550929,468,1,2,49,1,9dntj5dioj5ex52yrgwzxrq9l,1,97,89.2,2022-08-21T19:52:39.746Z,2022-08-22T02:42:21Z,3725292055,72,,3724611935,140,93.3,3725590867,178,,3724611931,152,,3724612911,210,13,3724611925,2,,3725292053,224,,3724611937,141,48.7,cknjube5flk1r5ppqthj82c5,I. Bennacer,1,3724611939,212,3724612913,154,3724611933,56,3724611941,213,4.6,3724611927,5,,27.8,,Center,3724611929,155,,,,,,,,,,,,,,,,,,,,
2449550937,469,13,2,49,3,9dntj5dioj5ex52yrgwzxrq9l,1,93.8,49.4,2022-08-21T19:52:41.329Z,2022-08-22T02:42:21Z,3724612941,55,468,3724612955,230,99.7,3724611985,56,Center,3724612951,103,62.5,3724612937,29,,3724612939,154,,3724611983,17,,3724612953,214,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,3724612957,231,3724612203,328,3724612197,24,3724612199,15,,3724612935,74,,49.3,,,3724612949,102,50.4,3725590911,388,,,,,,,,,,,,,,,,,
2449550927,386,5,2,49,4,e75syeuawg3ql8nwpi3vr2btz,1,-1.6,51.1,2022-08-21T19:52:42.441Z,2022-08-22T02:42:25Z,3724611917,56,Back,3724611919,346,,3724612067,233,470,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449550941,470,5,2,49,4,9dntj5dioj5ex52yrgwzxrq9l,0,101.6,48.9,2022-08-21T19:52:42.441Z,2022-08-22T02:42:24Z,3724612005,346,,3724612003,56,Center,3724612087,233,386,,,,,,,,,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449551389,387,1,2,49,38,e75syeuawg3ql8nwpi3vr2btz,0,4.4,58.1,2022-08-21T19:53:16.593Z,2022-08-22T02:42:28Z,3724614439,74,,3724614437,1,,3724614435,213,0.3,3724614433,212,77.7,3724614425,124,,3724614431,141,87.6,3724614427,56,Left,3724614429,140,75.9,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449551383,471,49,2,49,43,9dntj5dioj5ex52yrgwzxrq9l,1,22.2,13.5,2022-08-21T19:53:21.871Z,2022-08-22T02:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449551423,472,1,2,49,43,9dntj5dioj5ex52yrgwzxrq9l,0,22.5,13.5,2022-08-21T19:53:21.883Z,2022-08-22T02:42:40Z,3724614617,56,Right,3724614625,213,6.1,3724614619,140,54.3,3724614623,212,34.0,3724614627,1,,3724614615,157,,3725591175,178,,3724614621,141,4.4,e2vtm1318mm61db2wtj4m5p79,D. Calabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449551427,388,61,2,49,47,e75syeuawg3ql8nwpi3vr2btz,1,44.9,96.9,2022-08-21T19:53:25.156Z,2022-08-22T02:42:44Z,3725591221,178,,3724614641,56,Back,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449551439,389,5,2,49,48,e75syeuawg3ql8nwpi3vr2btz,0,51,101.2,2022-08-21T19:53:26.604Z,2022-08-22T02:42:48Z,3724614691,56,Left,3724614795,233,473,3724614693,347,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
