id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2483292759,133,1,1,13,47,4klvxyeh3xcus4ongu7c00mgc,1,24.1,88.8,2022-11-08T17:44:13.587Z,2022-11-09T01:05:59Z,3903715271,213,5.7,3903715265,140,41.6,3903715263,56,Back,3903715269,212,22.6,3904648849,178,,3903715267,141,69.4,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292763,134,4,1,13,50,4klvxyeh3xcus4ongu7c00mgc,1,37.6,67.8,2022-11-08T17:44:16.231Z,2022-11-09T01:06:02Z,3903715291,56,Back,3903715341,233,162,3903715297,286,,3903715289,13,,3903715295,265,,3903715293,152,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292767,162,4,1,13,50,dxq76zcvnokq07cszdx0i6kve,0,62.4,32.2,2022-11-08T17:44:16.232Z,2022-11-09T01:06:02Z,3904648883,178,,3903715325,56,Center,3903715323,13,,3903715331,285,,3903715387,233,134,3903715329,265,,3903715327,152,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292911,135,1,1,14,4,4klvxyeh3xcus4ongu7c00mgc,1,40.1,62.4,2022-11-08T17:44:30.668Z,2022-11-09T01:06:05Z,3903715879,5,,3903715881,152,,3903715889,212,8.0,3903715883,56,Back,3903715885,140,35.7,3904648911,178,,3903715891,213,2.2,3903715887,141,72.0,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,3903716363,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292917,136,1,1,14,5,4klvxyeh3xcus4ongu7c00mgc,1,35.7,72,2022-11-08T17:44:31.337Z,2022-11-09T01:06:10Z,3904648933,178,,3903715913,56,Back,3903715919,140,28.4,3903715925,212,11.4,3903715923,141,59.5,3903715927,213,4.0,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292935,137,1,1,14,7,4klvxyeh3xcus4ongu7c00mgc,1,28.4,59.5,2022-11-08T17:44:33.462Z,2022-11-09T01:06:14Z,3903716011,140,30.2,3903716017,213,4.8,3903716009,56,Back,3903716015,212,27.8,3903716013,141,18.7,3904649003,178,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292969,138,1,1,14,10,4klvxyeh3xcus4ongu7c00mgc,0,32.2,15.9,2022-11-08T17:44:36.226Z,2022-11-09T01:06:18Z,3903716197,1,,3903716191,141,19.6,3904649073,178,,3903716187,56,Right,3903716189,140,77.4,3903716193,212,47.5,3903716185,155,,3903716195,213,0.1,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292985,164,12,1,14,13,dxq76zcvnokq07cszdx0i6kve,1,22,82.5,2022-11-08T17:44:39.092Z,2022-11-09T01:06:26Z,3904649173,388,,3903716259,213,1.4,3903716261,15,,3903716257,212,12.5,3903716251,56,Back,3903716289,167,,3903716253,140,24.3,3903716255,141,100.0,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293009,139,5,1,14,15,4klvxyeh3xcus4ongu7c00mgc,1,77.3,-1,2022-11-08T17:44:41.553Z,2022-11-09T01:06:28Z,3903716365,233,165,3903716357,56,Right,3903716359,347,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483292991,165,5,1,14,15,dxq76zcvnokq07cszdx0i6kve,0,22.7,101,2022-11-08T17:44:41.553Z,2022-11-09T01:06:28Z,3903716393,233,139,3903716287,347,,3903716285,56,Back,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293151,140,1,1,14,27,4klvxyeh3xcus4ongu7c00mgc,1,85.5,0,2022-11-08T17:44:53.629Z,2022-11-09T01:06:32Z,3903716923,107,,3903716925,56,Right,3903716933,213,1.3,3903716927,140,87.1,3903716931,212,7.5,3903716929,141,9.9,,,,,,,awf3x41nsz8m73bhte5wlz6ui,E. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293157,141,50,1,14,29,4klvxyeh3xcus4ongu7c00mgc,1,87.6,9.3,2022-11-08T17:44:55.324Z,2022-11-09T01:06:37Z,3903716947,56,Right,3903717003,233,166,3903716949,286,,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293149,166,7,1,14,30,dxq76zcvnokq07cszdx0i6kve,0,12.4,90.7,2022-11-08T17:44:56.061Z,2022-11-09T01:06:40Z,3903716981,233,141,3903716917,285,,3903716915,56,Back,3904243205,385,,3904649343,178,,,,,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293199,142,43,1,14,32,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-11-08T17:44:57.731Z,2022-11-08T18:30:56Z,3903717115,56,Right,3903804915,144,1,3903717117,140,78.5,3903717121,212,8.8,3903717119,141,10.8,3903717123,213,3.0,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293221,143,1,1,14,34,4klvxyeh3xcus4ongu7c00mgc,1,71.5,16.6,2022-11-08T17:45:00.395Z,2022-11-09T01:06:42Z,3903717203,141,9.6,3903717205,212,6.0,3904649361,178,,3903717207,213,5.4,3903717201,140,74.9,3903717199,56,Right,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293227,144,1,1,14,36,4klvxyeh3xcus4ongu7c00mgc,0,78.2,10.9,2022-11-08T17:45:01.929Z,2022-11-09T01:06:47Z,3904243749,20,,3903717249,212,28.0,3903717247,141,51.1,3904243747,224,,3903717239,2,,3903717251,213,1.4,3903717245,140,83.8,3904649437,178,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,3903717243,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2483293239,167,49,1,14,37,dxq76zcvnokq07cszdx0i6kve,1,18.8,51.2,2022-11-08T17:45:03.123Z,2022-11-09T01:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293259,168,1,1,14,38,dxq76zcvnokq07cszdx0i6kve,0,19.2,52.1,2022-11-08T17:45:04.476Z,2022-11-09T01:06:52Z,3903717361,141,100.0,3903717357,56,Back,3903717367,1,,3903717359,140,36.7,3903717365,213,1.1,3903717363,212,38.2,3903717355,155,,3904649487,178,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293293,145,5,1,14,42,4klvxyeh3xcus4ongu7c00mgc,1,64.2,-1.3,2022-11-08T17:45:07.883Z,2022-11-09T01:06:54Z,3903717505,56,Right,3903717507,347,,3903717521,233,169,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293263,169,5,1,14,42,dxq76zcvnokq07cszdx0i6kve,0,35.8,101.3,2022-11-08T17:45:07.883Z,2022-11-09T01:06:54Z,3903717383,347,,3903717525,233,145,3903717381,56,Back,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293321,146,1,1,14,45,4klvxyeh3xcus4ongu7c00mgc,1,60.5,0,2022-11-08T17:45:11.098Z,2022-11-09T01:06:57Z,3903717641,140,36.3,3903717645,212,27.2,3903717637,107,,3903717643,141,13.3,3903717647,213,2.8,3903717649,1,,3903717639,56,Back,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293373,147,1,1,14,48,4klvxyeh3xcus4ongu7c00mgc,1,36.3,28,2022-11-08T17:45:13.948Z,2022-11-09T01:07:00Z,3903717833,213,1.5,3903717825,56,Back,3903717831,212,30.1,3903717829,141,72.0,3904649611,178,,3903717827,140,39.6,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293389,148,1,1,14,51,4klvxyeh3xcus4ongu7c00mgc,1,41.3,76.2,2022-11-08T17:45:16.879Z,2022-11-09T01:07:05Z,3903717933,1,,3904649659,178,,3903717923,56,Center,3903717925,140,56.2,3903717931,213,5.1,3903717929,212,39.9,3903717927,141,22.3,3903717921,155,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293417,149,1,1,14,52,4klvxyeh3xcus4ongu7c00mgc,1,56,22,2022-11-08T17:45:18.242Z,2022-11-09T01:07:09Z,3903718051,213,1.0,3903718043,56,Center,3903718045,140,67.6,3904649691,388,,3903718049,212,22.5,3903718047,141,49.9,3903718041,3,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293419,150,50,1,14,55,4klvxyeh3xcus4ongu7c00mgc,1,72.4,59.3,2022-11-08T17:45:21.051Z,2022-11-09T01:07:17Z,3903723543,286,,3903723567,233,170,3903718057,56,Center,,,,,,,,,,,,,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293445,170,7,1,14,56,dxq76zcvnokq07cszdx0i6kve,0,27.6,40.7,2022-11-08T17:45:21.777Z,2022-11-09T01:07:21Z,3904245511,385,,3903723415,285,,3903718125,56,Back,3904649787,178,,3903723557,233,150,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293469,151,1,1,14,57,4klvxyeh3xcus4ongu7c00mgc,1,68.1,59.6,2022-11-08T17:45:23.280Z,2022-11-09T00:59:03Z,3903718225,212,14.6,3903718223,141,57.4,3904644919,178,,3903718219,56,Center,3903718221,140,54.3,3903718227,213,3.2,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293519,152,1,1,15,0,4klvxyeh3xcus4ongu7c00mgc,1,54,56.2,2022-11-08T17:45:26.207Z,2022-11-09T00:59:10Z,3903718423,140,67.4,3903718425,141,48.3,3903718427,212,15.1,3903718421,56,Center,3904645173,178,,3903718429,213,5.9,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293521,153,1,1,15,5,4klvxyeh3xcus4ongu7c00mgc,0,78.1,35.1,2022-11-08T17:45:31.515Z,2022-11-09T00:59:15Z,3903718435,140,83.7,3903718441,213,5.8,3903718433,56,Center,3903718437,141,30.1,3903718439,212,6.8,3904645233,178,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293525,171,61,1,15,6,dxq76zcvnokq07cszdx0i6kve,1,15.4,70.1,2022-11-08T17:45:31.799Z,2022-11-09T00:59:20Z,3904645295,178,,3903718455,56,Back,,,,,,,,,,,,,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293583,173,1,1,15,7,dxq76zcvnokq07cszdx0i6kve,0,19.5,62,2022-11-08T17:45:33.619Z,2022-11-09T00:59:26Z,3904645347,178,,3904252677,286,,3904252143,140,20.8,3904252145,141,64.1,3903718707,56,Back,3904252149,213,0.8,3904562101,233,154,3904252147,212,2.0,ah0f7tonnst92d8q91j1wll62,J. Bijol,3904252673,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293553,154,74,1,15,8,4klvxyeh3xcus4ongu7c00mgc,1,76.8,33,2022-11-08T17:45:33.783Z,2022-11-09T00:59:30Z,3904562105,233,173,3904645387,178,,3904252509,285,,3903718571,56,Center,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311053,442,43,1,15,10,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-11-08T17:45:35.714Z,2022-11-08T20:50:43Z,3903797981,56,Center,3904253585,144,61,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293565,172,50,1,15,10,dxq76zcvnokq07cszdx0i6kve,1,24.1,63.3,2022-11-08T17:45:35.873Z,2022-11-09T00:59:48Z,3903797061,285,,3903718623,56,Back,3903797423,233,155,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293589,155,7,1,15,10,4klvxyeh3xcus4ongu7c00mgc,0,75.9,36.7,2022-11-08T17:45:36.400Z,2022-11-09T00:59:51Z,3904645527,178,,3903797419,233,172,3903718725,286,,3904254053,383,,3903718719,56,Center,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311001,441,12,1,15,11,dxq76zcvnokq07cszdx0i6kve,1,20.8,64.1,2022-11-08T17:45:37.167Z,2022-11-09T04:23:23Z,3903797635,212,2.4,3903797633,141,62.9,3904645585,178,,3903797629,56,Back,3903797631,140,22.9,3903797637,213,5.9,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483310999,441,43,1,15,13,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2022-11-08T17:45:38.714Z,2022-11-08T20:51:45Z,3903797673,233,441,3903797617,56,Center,3904258573,144,74,3903797619,285,0,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293601,156,15,1,15,13,4klvxyeh3xcus4ongu7c00mgc,1,81.1,32.4,2022-11-08T17:45:39.375Z,2022-11-09T01:00:00Z,3903718785,22,,3903718917,233,175,3903719047,76,,3903719053,215,,3903719055,458,,3903719045,121,,3903718787,18,,3903718913,72,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,3903719057,146,3903719049,102,3904645647,178,3903719059,147,48.2,98.1,,,3903718789,56,3903719051,103,,,,,,52.3,Center,10.8,,,,,,,,,,,
2483293623,175,10,1,15,14,dxq76zcvnokq07cszdx0i6kve,1,2.6,52.9,2022-11-08T17:45:40.407Z,2022-11-09T01:00:03Z,3903718905,177,,3904263737,376,,3903718933,233,156,3903718911,56,Back,3903718907,180,,3903718909,182,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293617,174,52,1,15,14,dxq76zcvnokq07cszdx0i6kve,1,2.7,50.3,2022-11-08T17:45:40.691Z,2022-11-09T01:00:06Z,3904264041,376,,3904645695,178,,,,,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293685,176,1,1,15,20,dxq76zcvnokq07cszdx0i6kve,1,11.3,43.7,2022-11-08T17:45:46.311Z,2022-11-09T01:00:09Z,3903719265,140,24.4,3903719263,56,Back,3903719271,213,5.2,3903719261,123,,3903719267,141,7.4,3904645711,178,,3903719269,212,28.3,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293721,177,1,1,15,30,dxq76zcvnokq07cszdx0i6kve,1,41.8,7,2022-11-08T17:45:56.110Z,2022-11-09T01:00:12Z,3903719403,140,53.8,3903719405,141,5.0,3903719409,213,6.2,3903719407,212,12.7,3904645721,178,,3903719401,56,Right,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293727,178,1,1,15,35,dxq76zcvnokq07cszdx0i6kve,0,54.8,4.7,2022-11-08T17:46:00.964Z,2022-11-09T01:00:17Z,3903719439,140,57.2,3903719443,212,2.6,3903719437,56,Right,3903719445,213,0.2,3904645757,178,,3903719667,233,157,3903719441,141,5.5,,,,cjm9hrspcnmjhqttuiz5fkgr9,Deulofeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293755,157,8,1,15,35,4klvxyeh3xcus4ongu7c00mgc,1,43.8,92.7,2022-11-08T17:46:01.118Z,2022-11-09T01:00:22Z,3904645797,178,,3903719551,56,Back,3904279637,383,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293781,158,1,1,15,36,4klvxyeh3xcus4ongu7c00mgc,1,51.1,92.9,2022-11-08T17:46:02.530Z,2022-11-09T01:00:26Z,3903719709,213,4.5,3903719707,212,24.6,3903719701,56,Back,3904277599,155,,3903719703,140,45.7,3903719705,141,57.7,3904645843,178,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293783,159,49,1,15,40,4klvxyeh3xcus4ongu7c00mgc,1,45.4,57.3,2022-11-08T17:46:05.746Z,2022-11-09T01:00:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293793,160,1,1,15,40,4klvxyeh3xcus4ongu7c00mgc,1,45.4,57.3,2022-11-08T17:46:05.868Z,2022-11-09T01:00:35Z,3903719771,212,1.6,3903719765,56,Back,3903719769,141,59.4,3903719773,213,1.2,3904645879,178,,3903719767,140,46.0,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293817,161,1,1,15,41,4klvxyeh3xcus4ongu7c00mgc,1,47,59.4,2022-11-08T17:46:07.037Z,2022-11-09T01:00:37Z,3903719877,56,Back,3903719883,141,42.4,3903719881,140,33.2,3903719891,213,3.8,3904645885,178,,3903719887,212,18.5,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293875,162,1,1,15,44,4klvxyeh3xcus4ongu7c00mgc,1,31.1,34.8,2022-11-08T17:46:10.666Z,2022-11-09T01:00:41Z,3903720113,56,Back,3903720115,140,37.8,3904645891,178,,3903720119,212,7.3,3903720121,213,0.3,3903720117,141,37.8,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293885,163,1,1,15,47,4klvxyeh3xcus4ongu7c00mgc,1,40.1,28.5,2022-11-08T17:46:12.795Z,2022-11-09T01:00:44Z,3903720165,213,5.3,3903720157,56,Back,3903720161,141,15.7,3903720163,212,10.3,3904645933,178,,3903720159,140,45.4,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293913,164,1,1,15,49,4klvxyeh3xcus4ongu7c00mgc,1,45.7,16,2022-11-08T17:46:15.310Z,2022-11-09T01:00:47Z,3904645961,178,,3903720273,56,Center,3903720281,213,0.8,3903720275,140,54.5,3903720277,141,28.9,3903720279,212,12.7,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293941,165,1,1,15,51,4klvxyeh3xcus4ongu7c00mgc,1,51.7,34.6,2022-11-08T17:46:17.228Z,2022-11-09T01:00:51Z,3903720395,1,,3903720393,213,1.8,3903720385,56,Back,3903720391,212,32.3,3903720387,140,45.2,3904645995,178,,3903720389,141,81.1,,,,e4cwx5r9hrvip371egldkc6ol,D. Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293967,166,1,1,15,55,4klvxyeh3xcus4ongu7c00mgc,1,46.6,87.1,2022-11-08T17:46:20.845Z,2022-11-09T01:00:54Z,3903720507,141,97.0,3903720511,213,0.4,3903720509,212,15.5,3903720505,140,59.9,3904646061,178,,3903720503,56,Left,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483293981,167,1,1,15,58,4klvxyeh3xcus4ongu7c00mgc,1,57.5,94.6,2022-11-08T17:46:24.045Z,2022-11-09T01:01:00Z,3903720577,212,13.8,3903720571,56,Back,3903720579,213,3.4,3904646119,178,,3903720573,140,44.7,3903720575,141,90.1,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294015,168,1,1,16,2,4klvxyeh3xcus4ongu7c00mgc,1,40.4,78.7,2022-11-08T17:46:28.252Z,2022-11-09T01:01:02Z,3903720695,56,Back,3903720703,213,4.2,3903720697,140,30.6,3903720699,141,49.5,3903720701,212,22.4,3904646127,178,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294045,169,1,1,16,4,4klvxyeh3xcus4ongu7c00mgc,1,30.3,45.7,2022-11-08T17:46:30.564Z,2022-11-09T01:01:05Z,3903720843,213,4.9,3903720837,140,35.4,3903720839,141,6.7,3903720835,56,Back,3903720841,212,27.1,3904646165,178,,,,,,,,8585juruxxi6z8ih6kfqvrj6x,J. Kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294049,170,1,1,16,8,4klvxyeh3xcus4ongu7c00mgc,1,39.3,6.9,2022-11-08T17:46:33.912Z,2022-11-09T01:01:09Z,3903720875,213,0.5,3903720869,140,70.0,3903720873,212,37.0,3903720867,56,Center,3903720871,141,33.7,3903720877,1,,3904646185,178,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294059,171,1,1,16,9,4klvxyeh3xcus4ongu7c00mgc,0,70,33.7,2022-11-08T17:46:34.959Z,2022-11-09T01:01:14Z,3903720925,212,10.8,3904646257,178,,3903720923,141,48.7,3903720919,140,66.6,3903720945,156,,3903720929,213,1.9,3903720917,56,Center,,,,8zltxvt0rcrcv96x1wmdhlrrp,M'Bala Nzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294071,179,49,1,16,11,dxq76zcvnokq07cszdx0i6kve,1,32.8,39.4,2022-11-08T17:46:37.059Z,2022-11-09T01:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294085,180,1,1,16,11,dxq76zcvnokq07cszdx0i6kve,1,33,39.5,2022-11-08T17:46:37.092Z,2022-11-09T01:01:24Z,3904646357,178,,3903721035,212,15.6,3903721033,141,41.5,3903721029,56,Back,3903721031,140,47.8,3903721037,213,0.1,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294095,181,1,1,16,13,dxq76zcvnokq07cszdx0i6kve,0,48.9,42.7,2022-11-08T17:46:38.917Z,2022-11-09T01:01:45Z,3903721147,213,0.6,3903721141,140,72.3,3904646493,178,,3903721139,56,Center,3903721143,141,68.0,3903721145,212,30.0,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294093,172,49,1,16,16,4klvxyeh3xcus4ongu7c00mgc,1,28.7,29.5,2022-11-08T17:46:42.304Z,2022-11-09T01:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294129,173,1,1,16,17,4klvxyeh3xcus4ongu7c00mgc,1,27.6,28.3,2022-11-08T17:46:43.226Z,2022-11-09T01:01:54Z,3903721245,141,36.7,3903721243,140,35.0,3903721241,56,Back,3903721247,212,9.6,3904646579,178,,3903721249,213,0.6,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294139,174,1,1,16,19,4klvxyeh3xcus4ongu7c00mgc,1,35,36.7,2022-11-08T17:46:44.904Z,2022-11-09T01:01:59Z,3903721287,213,5.3,3903721281,140,38.3,3903721283,141,29.5,3903721285,212,6.0,3903721279,56,Back,3904646607,178,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483294149,175,1,1,16,19,4klvxyeh3xcus4ongu7c00mgc,1,38.3,29.5,2022-11-08T17:46:45.546Z,2022-11-09T01:02:02Z,3903721325,213,3.5,3903721323,212,13.4,3903721321,141,23.2,3903721319,140,26.2,3903721317,56,Back,3904646627,178,,,,,,,,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
