id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2538872907,82,1,1,9,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,62.7,5.3,2023-04-24T18:54:43.880Z,2023-04-25T04:44:46Z,4218211955,56,Back,4218676515,178,,4218472011,189,,4218211963,213,2.6,4218211961,212,26.5,4218211959,141,26.2,4218211951,5,,4218211953,152,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,4218211957,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538872917,83,1,1,9,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,41.5,26.2,2023-04-24T18:54:44.909Z,2023-04-25T02:21:57Z,4218212009,213,1.3,4218212007,212,23.2,4218472015,189,,4218676591,178,,4218211997,56,Back,4218211999,140,46.9,4218212003,141,59.3,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538872939,84,1,1,9,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,46.9,59.3,2023-04-24T18:54:47.450Z,2023-04-25T02:22:13Z,4218212107,212,8.3,4218212109,213,5.4,4218212103,140,52.0,4218676935,178,,4218212101,56,Center,4218212105,141,50.0,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538872949,85,1,1,9,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,48.7,47.5,2023-04-24T18:54:51.453Z,2023-04-25T02:22:18Z,4218212213,212,29.1,4218677029,178,,4218212211,141,8.6,4218212215,213,5.1,4218212207,56,Right,4218212209,140,60.3,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538872971,86,1,1,9,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,60.5,7,2023-04-24T18:54:53.426Z,2023-04-25T02:22:21Z,4218212295,212,8.0,4218212291,140,67.6,4218677095,178,,4218212289,56,Right,4218212293,141,2.6,4218212297,213,5.9,,,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538872997,87,1,1,9,44,2tk2l9sgktwc9jhzqdd4mpdtb,0,67.6,2.6,2023-04-24T18:54:54.567Z,2023-04-25T02:22:26Z,4218677163,178,,4218212385,155,,4218212389,140,79.1,4218212387,56,Right,4218212393,212,17.4,4218212395,213,0.8,4218212391,141,21.1,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873005,99,44,1,9,45,e75syeuawg3ql8nwpi3vr2btz,1,22.6,77.2,2023-04-24T18:54:55.930Z,2023-04-25T05:30:50Z,4218212531,233,88,4218212429,285,,4218212427,56,Back,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873017,88,44,1,9,45,2tk2l9sgktwc9jhzqdd4mpdtb,0,77.4,22.8,2023-04-24T18:54:55.931Z,2023-04-25T02:22:32Z,4218212493,286,,4218212517,233,99,4218212491,56,Center,,,,,,,,,,,,,,,,54c43p8ykqxjtbmy2z5nakijt,O. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873297,103,1,1,9,45,e75syeuawg3ql8nwpi3vr2btz,1,23.9,73.7,2023-04-24T18:54:56.016Z,2023-04-25T05:30:50Z,4218213787,213,1.3,4218213781,140,27.6,4218213785,212,15.2,4218213783,141,95.3,4218213777,3,,4218213779,56,Back,4218677459,388,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873013,100,49,1,9,48,e75syeuawg3ql8nwpi3vr2btz,1,28.7,95.3,2023-04-24T18:54:58.114Z,2023-04-25T02:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873047,101,1,1,9,48,e75syeuawg3ql8nwpi3vr2btz,1,28.7,95.3,2023-04-24T18:54:58.208Z,2023-04-25T02:22:52Z,4218212625,56,Back,4218677803,178,,4218212631,212,18.7,4218212629,141,92.0,4218212627,140,46.4,4218212633,213,6.2,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873025,89,43,1,9,50,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-04-24T18:55:00.209Z,2023-04-24T18:55:47Z,4218213921,144,61,4218212511,56,Center,,,,,,,,,,,,,,,,,,,54c43p8ykqxjtbmy2z5nakijt,O. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538939757,773,3,1,9,52,e75syeuawg3ql8nwpi3vr2btz,0,56.2,64,2023-04-24T18:55:02.262Z,2023-04-25T02:23:02Z,4218595403,56,Center,4218595407,465,,4218595409,467,9ao7l82r1xd2rjnvv5u6plcr9,4218595405,286,,4218678017,178,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873049,102,4,1,9,53,e75syeuawg3ql8nwpi3vr2btz,1,54.6,95.9,2023-04-24T18:55:03.858Z,2023-04-25T02:23:06Z,4218212641,152,,4218212639,56,Left,4218212637,13,,4218212645,286,,4218212643,265,,4218212759,233,90,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873063,90,4,1,9,53,2tk2l9sgktwc9jhzqdd4mpdtb,0,45.4,4.1,2023-04-24T18:55:03.859Z,2023-04-25T02:23:05Z,4218212763,233,102,4218212711,265,,4218212705,13,,4218212713,285,,4218212709,152,,4218212707,56,Back,4218678073,178,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538879927,249,1,1,10,28,e75syeuawg3ql8nwpi3vr2btz,1,60.1,95.2,2023-04-24T18:55:38.488Z,2023-04-25T02:23:07Z,4218248701,5,,4218248663,213,3.1,4218248657,140,46.2,4218248659,141,96.2,4218248703,152,,4218248661,212,14.6,4218248655,56,Back,4218678093,178,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,4218248775,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873301,104,1,1,10,29,e75syeuawg3ql8nwpi3vr2btz,1,44.6,92.4,2023-04-24T18:55:39.658Z,2023-04-25T04:44:09Z,4218213803,141,86.3,4218213801,140,33.1,4218213805,212,12.8,4218213807,213,3.5,4218678167,178,,4218213799,56,Back,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873329,105,1,1,10,35,e75syeuawg3ql8nwpi3vr2btz,1,39.7,83.4,2023-04-24T18:55:45.571Z,2023-04-25T02:23:17Z,4218213961,212,8.8,4218213957,140,40.0,4218213959,141,96.3,4218213963,213,1.5,4218678281,178,,4218213955,56,Back,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873341,106,1,1,10,38,e75syeuawg3ql8nwpi3vr2btz,0,33.5,97.4,2023-04-24T18:55:48.746Z,2023-04-25T02:23:31Z,4218214019,56,Left,4218214025,212,32.3,4218214021,140,64.3,4218214023,141,96.8,4218678483,178,,4218214027,213,6.3,4218214029,1,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873357,92,12,1,10,41,2tk2l9sgktwc9jhzqdd4mpdtb,1,38.1,4.7,2023-04-24T18:55:51.445Z,2023-04-25T02:23:36Z,4218214105,141,0.0,4218214101,56,Back,4218678583,178,,4218214131,167,,4218214103,140,46.6,4218214109,213,5.9,4218214107,212,9.8,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873361,93,5,1,10,43,2tk2l9sgktwc9jhzqdd4mpdtb,0,49.7,-1.3,2023-04-24T18:55:54.028Z,2023-04-25T02:23:41Z,4218214127,56,Back,4218214129,347,,4218214243,233,107,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873377,107,5,1,10,43,e75syeuawg3ql8nwpi3vr2btz,1,50.3,101.3,2023-04-24T18:55:54.028Z,2023-04-25T02:23:40Z,4218214179,56,Left,4218214205,233,93,4218214181,347,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873465,108,1,1,10,51,e75syeuawg3ql8nwpi3vr2btz,1,48.5,100,2023-04-24T18:56:02.028Z,2023-04-25T02:23:46Z,4218214633,141,94.7,4218214635,212,14.8,4218214629,56,Back,4218214627,107,,4218214631,140,35.0,4218214637,213,3.4,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873495,109,1,1,10,55,e75syeuawg3ql8nwpi3vr2btz,1,33.2,94.2,2023-04-24T18:56:05.289Z,2023-04-25T02:23:49Z,4218214737,212,16.6,4218214739,213,3.8,4218678839,178,,4218214733,140,21.1,4218214731,56,Back,4218214735,141,78.5,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873543,110,1,1,10,57,e75syeuawg3ql8nwpi3vr2btz,1,18.1,75,2023-04-24T18:56:07.464Z,2023-04-25T02:23:53Z,4218214897,141,36.7,4218214899,212,26.2,4218678875,178,,4218214901,213,4.8,4218214893,56,Back,4218214895,140,20.7,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873575,111,1,1,11,1,e75syeuawg3ql8nwpi3vr2btz,1,25.7,26.8,2023-04-24T18:56:11.639Z,2023-04-25T02:23:57Z,4218215023,141,10.4,4218215021,140,31.2,4218678953,178,,4218215019,56,Back,4218215025,212,12.6,4218215027,213,5.2,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873589,112,1,1,11,4,e75syeuawg3ql8nwpi3vr2btz,1,34.6,8.6,2023-04-24T18:56:14.386Z,2023-04-25T02:24:01Z,4218215123,212,16.7,4218215121,141,32.6,4218215119,140,31.1,4218215125,213,1.8,4218215117,56,Back,4218679023,178,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873603,113,1,1,11,5,e75syeuawg3ql8nwpi3vr2btz,1,30.7,32.5,2023-04-24T18:56:15.544Z,2023-04-25T02:24:04Z,4218215197,213,4.3,4218215195,212,17.2,4218215191,140,23.6,4218679065,178,,4218215189,56,Back,4218215193,141,9.7,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873609,114,1,1,11,7,e75syeuawg3ql8nwpi3vr2btz,1,23.4,10.4,2023-04-24T18:56:17.906Z,2023-04-25T02:24:07Z,4218215231,141,21.4,4218215235,213,1.5,4218215229,140,23.9,4218215227,56,Back,4218215233,212,7.5,4218679101,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873623,115,1,1,11,8,e75syeuawg3ql8nwpi3vr2btz,1,23.9,21.4,2023-04-24T18:56:18.752Z,2023-04-25T02:24:10Z,4218215329,213,5.2,4218215327,212,12.3,4218215325,141,5.6,4218215321,56,Back,4218679141,178,,4218215323,140,29.6,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873631,116,1,1,11,11,e75syeuawg3ql8nwpi3vr2btz,0,29.7,4.3,2023-04-24T18:56:21.101Z,2023-04-25T02:24:16Z,4218215489,236,,4218679239,178,,4218215377,213,0.1,4218215491,233,94,4218215373,141,4.6,4218215369,56,Back,4218215371,140,32.2,4218215495,286,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,4218215375,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873637,94,74,1,11,11,2tk2l9sgktwc9jhzqdd4mpdtb,1,70.9,96.2,2023-04-24T18:56:21.226Z,2023-04-25T02:24:20Z,4218215405,285,,4218215473,233,116,4218679327,178,,4218215403,56,Left,,,,,,,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873653,117,1,1,11,13,e75syeuawg3ql8nwpi3vr2btz,0,19.8,11.5,2023-04-24T18:56:23.372Z,2023-04-25T02:24:26Z,4218215515,157,,4218215527,1,,4218679425,178,,4218215525,213,0.0,4218215517,56,Back,4218215519,140,37.7,4218215521,141,11.9,4218215523,212,18.8,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873651,95,49,1,11,14,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.1,89.3,2023-04-24T18:56:24.429Z,2023-04-25T02:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873681,96,1,1,11,15,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.2,86.4,2023-04-24T18:56:25.843Z,2023-04-25T02:24:32Z,4218215647,212,16.8,4218215649,213,4.8,4218215641,56,Center,4218215645,141,61.8,4218215643,140,65.1,4218679539,178,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873685,97,1,1,11,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,65.2,61.8,2023-04-24T18:56:28.064Z,2023-04-25T02:24:40Z,4218215677,213,2.0,4218215673,141,66.5,4218679689,178,,4218215671,140,63.8,4218215675,212,3.5,4218215669,56,Center,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873687,98,61,1,11,18,2tk2l9sgktwc9jhzqdd4mpdtb,1,63.8,66.5,2023-04-24T18:56:28.294Z,2023-04-25T02:24:46Z,4218215681,56,Center,4218679801,178,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873705,99,3,1,11,19,2tk2l9sgktwc9jhzqdd4mpdtb,0,63.6,72.2,2023-04-24T18:56:29.782Z,2023-04-25T02:24:54Z,4218215747,56,Center,4218215749,286,,4218679981,178,,4218217063,233,119,4218473021,465,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873735,119,7,1,11,19,e75syeuawg3ql8nwpi3vr2btz,1,36.4,27.8,2023-04-24T18:56:29.955Z,2023-04-25T02:24:59Z,4218680113,178,,4218217041,285,,4218217059,233,99,4218215861,56,Back,4218473073,384,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873713,118,43,1,11,19,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-04-24T18:56:30.035Z,2023-04-24T18:56:54Z,4218215761,56,Back,4218216741,144,7,4218215763,285,0,4218215771,233,99,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873723,100,43,1,11,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,0,0,2023-04-24T18:56:31.063Z,2023-04-24T18:56:58Z,4218216899,144,1,4218215799,212,1.8,4218215797,141,66.0,4218215801,213,0.8,4218215795,140,66.9,4218215793,56,Center,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873743,120,49,1,11,21,e75syeuawg3ql8nwpi3vr2btz,1,40.9,26.9,2023-04-24T18:56:31.188Z,2023-04-25T02:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873749,121,1,1,11,22,e75syeuawg3ql8nwpi3vr2btz,1,40.9,26.9,2023-04-24T18:56:32.279Z,2023-04-25T02:25:11Z,4218215933,212,12.6,4218680341,178,,4218215931,141,15.7,4218215927,56,Right,4218215929,140,50.5,4218215935,213,5.6,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873751,122,61,1,11,22,e75syeuawg3ql8nwpi3vr2btz,0,50.5,15.7,2023-04-24T18:56:32.992Z,2023-04-25T02:25:16Z,4218215939,56,Right,4218680407,178,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873747,101,61,1,11,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,44.5,81.9,2023-04-24T18:56:33.391Z,2023-04-25T02:25:20Z,4218215925,56,Back,4218680465,178,,,,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873763,123,1,1,11,25,e75syeuawg3ql8nwpi3vr2btz,1,56.1,11.6,2023-04-24T18:56:35.350Z,2023-04-25T02:25:25Z,4218215995,140,62.1,4218215993,56,Right,4218216001,213,5.7,4218215997,141,4.9,4218215999,212,7.8,4218680535,178,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873773,124,1,1,11,27,e75syeuawg3ql8nwpi3vr2btz,1,64.7,5.2,2023-04-24T18:56:37.433Z,2023-04-25T02:25:28Z,4218216065,56,Right,4218216073,213,0.3,4218680593,178,,4218216071,212,10.4,4218216069,141,9.4,4218216067,140,74.2,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873777,102,45,1,11,28,2tk2l9sgktwc9jhzqdd4mpdtb,0,20,94.3,2023-04-24T18:56:38.708Z,2023-04-25T02:26:20Z,4218216177,233,125,4218216089,56,Back,4218216091,285,,,,,,,,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873783,125,3,1,11,28,e75syeuawg3ql8nwpi3vr2btz,1,80,5.7,2023-04-24T18:56:38.708Z,2023-04-25T02:26:20Z,4218681279,178,,4218473337,465,,4218216131,286,,4218216129,56,Right,4218216147,233,102,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873805,126,1,1,11,32,e75syeuawg3ql8nwpi3vr2btz,0,95,10.3,2023-04-24T18:56:42.364Z,2023-04-25T02:26:25Z,4218473397,224,,4218473399,20,,4218216235,141,42.1,4218216229,155,,4218216227,2,,4218216231,56,Center,4218216233,140,94.9,4218216237,212,21.6,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,4218216239,213,1.6,4218681417,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873809,103,12,1,11,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,6.2,61.1,2023-04-24T18:56:43.339Z,2023-04-25T02:26:29Z,4218216263,141,67.4,4218216259,56,Back,4218216265,212,8.8,4218216261,140,0.0,4218216267,213,2.6,4218216293,167,,4218681509,388,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873813,104,6,1,11,34,2tk2l9sgktwc9jhzqdd4mpdtb,0,2,62.6,2023-04-24T18:56:44.439Z,2023-04-25T02:26:32Z,4218216277,56,Back,4218216357,233,127,4218216281,73,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538873821,127,6,1,11,34,e75syeuawg3ql8nwpi3vr2btz,1,98,37.4,2023-04-24T18:56:44.439Z,2023-04-25T02:26:32Z,4218216335,233,104,4218216303,56,Center,4218216305,75,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874119,128,1,1,12,25,e75syeuawg3ql8nwpi3vr2btz,0,99.5,0.5,2023-04-24T18:57:35.849Z,2023-04-25T02:26:37Z,4218217825,6,,4218217843,212,32.2,4218217833,56,Center,4218217831,223,,4218217847,1,,4218217839,141,46.6,4218217845,213,1.8,4218681677,178,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,4218473593,72,,4218217823,2,,4218217835,140,92.7,4218217827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874127,105,12,1,12,27,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.3,54.3,2023-04-24T18:57:37.179Z,2023-04-25T02:26:49Z,4218217887,140,30.0,4218217889,141,70.1,4218217893,213,0.4,4218217891,212,25.2,4218217897,15,,4218681847,388,,4218217885,56,Back,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874157,129,1,1,12,29,e75syeuawg3ql8nwpi3vr2btz,1,72.4,23.5,2023-04-24T18:57:39.829Z,2023-04-25T02:26:54Z,4218218013,212,14.0,4218218011,141,7.0,4218218015,213,5.4,4218681897,178,,4218218007,56,Right,4218218009,140,80.4,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874171,130,1,1,12,32,e75syeuawg3ql8nwpi3vr2btz,0,79.5,7,2023-04-24T18:57:42.322Z,2023-04-25T02:27:00Z,4218473713,72,,4218218087,1,,4218218301,233,106,4218473711,223,,4218218075,155,,4218218079,140,92.8,4218681969,178,,4218218083,212,34.8,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,4218218081,141,53.9,4218218073,2,,4218218077,56,Center,4218218085,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874193,106,41,1,12,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.5,47.8,2023-04-24T18:57:44.208Z,2023-04-25T02:27:10Z,4218473749,378,,4218218185,213,6.0,4218218181,141,41.9,4218682149,388,,4218218179,140,24.9,4218218183,212,16.7,4218218249,233,130,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874201,107,49,1,12,35,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.5,36.8,2023-04-24T18:57:45.104Z,2023-04-25T02:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874223,108,1,1,12,36,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.7,36.1,2023-04-24T18:57:46.882Z,2023-04-25T02:27:21Z,4218682367,178,,4218218307,56,Back,4218218309,140,32.7,4218218313,212,17.1,4218218311,141,12.8,4218218315,213,5.1,,,,,,,4cu8rbv55v6f6jiq50c4xatqs,E. Bove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874229,109,3,1,12,38,2tk2l9sgktwc9jhzqdd4mpdtb,0,37.3,11.8,2023-04-24T18:57:48.316Z,2023-04-25T02:27:27Z,4218218343,211,,4218473813,465,,4218218341,286,,4218218339,56,Back,4218682443,178,,,,,,,,,,,54c43p8ykqxjtbmy2z5nakijt,O. Solbakken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538874235,131,49,1,12,41,e75syeuawg3ql8nwpi3vr2btz,1,51.4,88.8,2023-04-24T18:57:51.124Z,2023-04-25T02:27:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
