id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,assist,qualifier/17/value
2509533409,563,1,2,55,45,3vo5mpj7catp66nrwwqiuhuup,1,24.3,69.6,2023-02-18T21:02:44.769Z,2023-02-19T03:54:42Z,4041801627,155,,4041801629,56,Back,4041801633,141,46.7,4041801635,212,21.3,4042569595,178,,4041801637,213,5.5,4041801631,140,38.1,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533415,564,4,2,55,48,3vo5mpj7catp66nrwwqiuhuup,1,37.2,42.8,2023-02-18T21:02:47.384Z,2023-02-19T03:54:49Z,4041801663,152,,4041801657,13,,4041801659,56,Back,4041801865,294,,4041801671,286,,4041801881,233,431,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533459,431,4,2,55,48,dxq76zcvnokq07cszdx0i6kve,0,62.8,57.2,2023-02-18T21:02:47.385Z,2023-02-19T03:54:49Z,4042569641,178,,4041801853,294,,4041801855,56,Center,4041801887,233,564,4041801859,285,,4041801857,152,,4041801851,13,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533593,565,1,2,56,1,3vo5mpj7catp66nrwwqiuhuup,1,45.2,44.1,2023-02-18T21:03:00.844Z,2023-02-19T03:54:51Z,4041802457,140,63.6,4041802451,5,,4041802459,141,5.5,4041802465,1,,4042569677,178,,4041802463,213,5.3,4041802455,56,Right,4041802453,152,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,4041802461,212,,,,,,,,,,,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533629,566,1,2,56,7,3vo5mpj7catp66nrwwqiuhuup,1,65.5,15.8,2023-02-18T21:03:06.224Z,2023-02-19T03:54:54Z,4042569713,178,,4041802611,56,Center,4041802617,212,29.1,4041802615,141,58.6,4041802619,213,1.6,4041802613,140,65.2,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533647,567,1,2,56,10,3vo5mpj7catp66nrwwqiuhuup,1,66,59.5,2023-02-18T21:03:09.206Z,2023-02-19T03:54:57Z,4042569787,178,,4041802711,141,74.3,4041802715,213,1.0,4041802709,140,71.7,4041802713,212,11.7,4041802707,56,Center,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533661,568,1,2,56,12,3vo5mpj7catp66nrwwqiuhuup,0,76.5,76.4,2023-02-18T21:03:11.844Z,2023-02-19T03:55:01Z,4041802801,141,70.6,4041802795,155,,4041802803,212,5.4,4042569833,178,,4041802805,213,5.5,4041802797,56,Center,4041802799,140,80.0,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533681,432,61,2,56,12,dxq76zcvnokq07cszdx0i6kve,1,22.4,25.5,2023-02-18T21:03:11.906Z,2023-02-19T03:55:11Z,4041802895,56,Back,4042570051,178,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533687,433,11,2,56,15,dxq76zcvnokq07cszdx0i6kve,0,3.6,48.2,2023-02-18T21:03:14.148Z,2023-02-19T03:55:26Z,4041803725,88,,4041802921,56,Back,4042570375,389,,4042346251,378,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533709,434,49,2,56,16,dxq76zcvnokq07cszdx0i6kve,1,10.6,44.3,2023-02-18T21:03:15.077Z,2023-02-19T03:55:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533725,435,1,2,56,16,dxq76zcvnokq07cszdx0i6kve,1,10.6,44.3,2023-02-18T21:03:15.103Z,2023-02-19T03:55:42Z,4041803095,212,8.3,4042570555,178,,4041803087,56,Back,4041803089,140,14.9,4041803091,141,34.0,4041803099,213,5.3,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533729,436,1,2,56,17,dxq76zcvnokq07cszdx0i6kve,0,14.9,34,2023-02-18T21:03:16.603Z,2023-02-19T03:55:46Z,4041803113,212,30.1,4041803107,56,Back,4041803115,213,0.7,4041803109,140,36.2,4041803105,157,,4042570693,178,,4041803117,1,,4041803111,141,63.6,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533743,437,61,2,56,19,dxq76zcvnokq07cszdx0i6kve,0,34.3,65.7,2023-02-18T21:03:18.777Z,2023-02-19T03:55:51Z,4042570771,178,,4041803185,56,Back,,,,,,,,,,,,,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533791,570,49,2,56,21,3vo5mpj7catp66nrwwqiuhuup,1,65.5,34,2023-02-18T21:03:20.090Z,2023-02-19T03:56:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533773,569,4,2,56,22,3vo5mpj7catp66nrwwqiuhuup,1,69.2,34.1,2023-02-18T21:03:21.504Z,2023-02-19T03:56:06Z,4041803317,286,,4041803311,56,Center,4041803365,233,438,4041803315,265,,4041803309,13,,4041803313,152,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533777,438,4,2,56,22,dxq76zcvnokq07cszdx0i6kve,0,30.8,65.9,2023-02-18T21:03:21.505Z,2023-02-19T03:56:05Z,4042571147,178,,4041803337,265,,4041803331,56,Back,4041803339,285,,4041803329,13,,4041803381,233,569,4041803333,152,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533819,439,43,2,56,29,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-02-18T21:03:28.583Z,2023-02-18T21:03:31Z,4041803495,56,Back,4041803497,88,0,4041803565,144,11,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533937,571,1,2,56,36,3vo5mpj7catp66nrwwqiuhuup,1,67.2,33,2023-02-18T21:03:36.026Z,2023-02-19T03:56:09Z,4041806187,189,,4041804009,5,,4041804015,140,89.1,4041804013,56,Right,4041804021,213,5.8,4042571259,178,,4041804017,141,16.8,4041804011,152,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,4041804019,212,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533945,572,1,2,56,38,3vo5mpj7catp66nrwwqiuhuup,0,89.1,16.8,2023-02-18T21:03:37.461Z,2023-02-19T03:56:13Z,4041804059,140,92.2,4041804057,56,Center,4042571379,178,,4041804063,212,15.6,4041804065,213,1.4,4042347875,20,,4041804053,2,,4041807459,189,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,4042347873,224,4041804055,155,4041804061,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533921,440,12,2,56,40,dxq76zcvnokq07cszdx0i6kve,1,12.1,53.6,2023-02-18T21:03:39.066Z,2023-02-19T03:56:20Z,4041803923,140,30.0,4041803925,141,51.5,4041803929,213,6.2,4041803927,212,18.8,4041803951,15,,4041803921,56,Back,4042571581,388,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533981,573,1,2,56,41,3vo5mpj7catp66nrwwqiuhuup,1,75.4,47.6,2023-02-18T21:03:40.975Z,2023-02-19T03:56:32Z,4041804245,3,,4041804255,213,0.7,4041804253,212,16.0,4041804247,56,Center,4041804251,141,62.3,4041804249,140,87.3,4041805159,154,,4042571713,388,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,4041805157,210,,,,,,,,,,,13,,,,,,,,,,,1,,,,,,,,,,,,,,,
2509533987,574,13,2,56,43,3vo5mpj7catp66nrwwqiuhuup,1,86.2,61.6,2023-02-18T21:03:42.661Z,2023-02-19T03:56:32Z,4041805183,154,,4041805195,231,50.7,4041805177,24,,4041805189,102,59.0,4041805191,103,9.7,4041804289,56,Center,4042349723,17,,4041805185,55,573,2r6hs8npijvt4wekd059t6tx,D. Dumfries,4041809399,108,4041805179,83,4041805193,230,98.9,4041805181,29,4041804559,20,,,,4042571861,178,,,,,,,,,,,,,,,,,,,,,,,
2509533955,441,5,2,56,45,dxq76zcvnokq07cszdx0i6kve,1,-1.4,38.4,2023-02-18T21:03:44.760Z,2023-02-19T03:56:37Z,4041804129,346,,4041804127,56,Back,4041804349,233,575,,,,,,,,,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509533991,575,5,2,56,45,3vo5mpj7catp66nrwwqiuhuup,0,101.4,61.6,2023-02-18T21:03:44.760Z,2023-02-19T03:56:36Z,4041804357,233,441,4041804303,346,,4041804301,56,Center,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534209,442,1,2,57,3,dxq76zcvnokq07cszdx0i6kve,1,5,43.3,2023-02-18T21:04:02.362Z,2023-02-19T03:56:43Z,4041805371,141,25.6,4041805367,56,Back,4041805379,237,,4041805369,140,8.8,4041805365,124,,4041805375,213,5.0,4041805373,212,12.7,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534223,443,1,2,57,5,dxq76zcvnokq07cszdx0i6kve,1,11.1,24.9,2023-02-18T21:04:04.262Z,2023-02-19T03:56:48Z,4041805425,56,Back,4041805431,212,11.3,4041805427,140,16.2,4041805429,141,10.3,4041805433,213,5.2,4042572319,178,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534251,444,1,2,57,7,dxq76zcvnokq07cszdx0i6kve,1,18.5,6.8,2023-02-18T21:04:06.429Z,2023-02-19T03:56:53Z,4041805573,155,,4041805575,56,Right,4041805581,212,42.6,4042572483,178,,4041805579,141,3.5,4041805577,140,59.0,4041805585,1,,4041805583,213,6.2,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534267,445,1,2,57,9,dxq76zcvnokq07cszdx0i6kve,1,59,3.5,2023-02-18T21:04:09.012Z,2023-02-19T03:56:58Z,4041805655,212,12.2,4041805653,141,12.2,4041805647,3,,4041805657,213,2.6,4041805651,140,48.8,4041805649,56,Back,4042572617,178,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534281,446,3,2,57,12,dxq76zcvnokq07cszdx0i6kve,0,56.8,16.1,2023-02-18T21:04:11.187Z,2023-02-19T03:57:01Z,4041805877,233,576,4042572695,178,,4042350543,464,,4041805721,286,,4041805719,56,Right,,,,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534293,576,7,2,57,12,3vo5mpj7catp66nrwwqiuhuup,1,43.2,83.9,2023-02-18T21:04:11.786Z,2023-02-19T03:57:06Z,4041805783,56,Back,4042350597,383,,4041805787,285,,4041805863,233,446,4042572797,178,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534297,577,61,2,57,13,3vo5mpj7catp66nrwwqiuhuup,0,42.6,84.6,2023-02-18T21:04:12.413Z,2023-02-19T03:57:17Z,4041805801,56,Back,4042573017,15,,4042573019,178,,,,,,,,,,,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534301,447,1,2,57,14,dxq76zcvnokq07cszdx0i6kve,1,57.6,16.5,2023-02-18T21:04:13.378Z,2023-02-19T03:57:24Z,4041805831,213,4.9,4041805815,56,Right,4041805825,212,8.7,4042573169,178,,4041805823,141,4.0,4041805817,140,59.3,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534313,448,1,2,57,15,dxq76zcvnokq07cszdx0i6kve,1,58.2,4.1,2023-02-18T21:04:14.132Z,2023-02-19T03:57:27Z,4041805899,213,2.2,4041805891,56,Back,4041805897,212,18.3,4041805893,140,47.4,4041805895,141,25.2,4042573277,178,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534333,449,1,2,57,16,dxq76zcvnokq07cszdx0i6kve,1,47.4,25.2,2023-02-18T21:04:15.940Z,2023-02-19T03:57:31Z,4041805981,213,2.5,4041805975,140,41.7,4041805973,56,Back,4041805977,141,31.8,4042573367,178,,4041805979,212,7.5,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534361,450,1,2,57,18,dxq76zcvnokq07cszdx0i6kve,1,41.7,31.8,2023-02-18T21:04:17.435Z,2023-02-19T03:57:35Z,4041806149,1,,4041806147,213,1.2,4041806141,140,52.7,4041806139,56,Center,4041806143,141,78.2,4041806145,212,33.6,4042573473,178,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534383,451,1,2,57,22,dxq76zcvnokq07cszdx0i6kve,1,51.5,64.6,2023-02-18T21:04:21.404Z,2023-02-19T03:57:40Z,4042573601,178,,4041806271,213,4.9,4041806267,141,47.0,4041806269,212,12.2,4041806265,140,53.8,4041806263,56,Center,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534389,452,1,2,57,25,dxq76zcvnokq07cszdx0i6kve,1,53.4,59.3,2023-02-18T21:04:24.307Z,2023-02-19T03:57:43Z,4041806307,212,11.4,4041806301,56,Center,4041806309,213,1.2,4041806305,141,74.7,4041806303,140,57.6,4042573683,178,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534415,453,1,2,57,26,dxq76zcvnokq07cszdx0i6kve,1,57.6,74.5,2023-02-18T21:04:25.344Z,2023-02-19T03:57:48Z,4041806457,141,68.4,4041806451,56,Center,4042573765,178,,4041806459,212,6.2,4041806455,140,53.2,4041806461,213,3.9,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534457,454,1,2,57,29,dxq76zcvnokq07cszdx0i6kve,1,49.9,63.4,2023-02-18T21:04:28.635Z,2023-02-19T03:57:51Z,4042573841,178,,4041806669,213,5.1,4041806671,1,,4041806667,212,39.2,4041806661,56,Right,4041806663,140,62.5,4041806665,141,9.1,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534477,455,1,2,57,34,dxq76zcvnokq07cszdx0i6kve,1,66.4,7.1,2023-02-18T21:04:33.147Z,2023-02-19T03:57:54Z,4041806737,140,75.6,4041806739,141,14.6,4041806743,213,0.5,4042573911,178,,4041806735,56,Right,4041806741,212,10.9,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534497,456,1,2,57,34,dxq76zcvnokq07cszdx0i6kve,1,75,13.2,2023-02-18T21:04:34.018Z,2023-02-19T03:57:58Z,4041806825,141,6.7,4041806823,140,70.3,4041806827,212,6.6,4041806821,56,Right,4041806829,213,3.9,4042573967,178,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534501,457,61,2,57,36,dxq76zcvnokq07cszdx0i6kve,0,71.3,5.5,2023-02-18T21:04:35.053Z,2023-02-19T03:58:05Z,4042574131,178,,4041806845,56,Right,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534517,578,49,2,57,36,3vo5mpj7catp66nrwwqiuhuup,1,13.5,97.9,2023-02-18T21:04:35.782Z,2023-02-19T03:58:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534527,579,1,2,57,38,3vo5mpj7catp66nrwwqiuhuup,0,13.2,97.9,2023-02-18T21:04:37.932Z,2023-02-19T03:58:14Z,4042574353,178,,4041806975,56,Back,4041807139,286,,4041806981,212,3.5,4041806979,141,93.6,4041806977,140,11.3,4041807133,236,,4041807135,233,458,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,4041806983,213,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534551,458,74,2,57,39,dxq76zcvnokq07cszdx0i6kve,1,87.1,4.7,2023-02-18T21:04:38.114Z,2023-02-19T03:58:17Z,4042574401,178,,4041807149,233,579,4041807103,56,Right,4041807105,285,,,,,,,,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534557,459,5,2,57,40,dxq76zcvnokq07cszdx0i6kve,0,89.4,-1.4,2023-02-18T21:04:39.811Z,2023-02-19T03:58:22Z,4041807127,347,,4041807125,56,Right,4041807505,233,580,,,,,,,,,,,,,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534617,580,5,2,57,40,3vo5mpj7catp66nrwwqiuhuup,1,10.6,101.4,2023-02-18T21:04:39.811Z,2023-02-19T03:58:22Z,4041807471,233,459,4041807437,347,,4041807435,56,Back,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534753,581,1,2,57,57,3vo5mpj7catp66nrwwqiuhuup,1,11.1,100,2023-02-18T21:04:56.269Z,2023-02-19T03:58:29Z,4041808111,213,4.1,4041808103,56,Back,4041808105,140,6.2,4041808109,212,9.4,4041808101,107,,4041808107,141,90.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534789,582,1,2,57,58,3vo5mpj7catp66nrwwqiuhuup,0,6.2,89.9,2023-02-18T21:04:57.977Z,2023-02-19T03:58:33Z,4041808305,140,37.3,4041808311,213,6.3,4041808303,56,Back,4042574665,178,,4041808313,1,,4041808301,157,,4041808307,141,89.2,4041808309,212,32.7,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534837,461,1,2,58,3,dxq76zcvnokq07cszdx0i6kve,1,61,8.8,2023-02-18T21:05:02.245Z,2023-02-19T03:58:43Z,4041808491,141,5.5,4041808487,56,Right,4041808489,140,64.8,4041808495,213,5.8,4041808493,212,4.6,4042574969,388,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534845,462,61,2,58,4,dxq76zcvnokq07cszdx0i6kve,0,62.4,4.6,2023-02-18T21:05:03.097Z,2023-02-19T03:58:49Z,4041808535,56,Right,4042575157,178,,,,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534847,463,5,2,58,5,dxq76zcvnokq07cszdx0i6kve,0,71.8,-1.5,2023-02-18T21:05:04.782Z,2023-02-19T03:58:54Z,4041808539,56,Right,4041808617,233,583,4041808541,347,,,,,,,,,,,,,,,,,dfckk0xst90yjlep74tvups5x,K. Ehizibue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534829,583,5,2,58,5,3vo5mpj7catp66nrwwqiuhuup,1,28.2,101.5,2023-02-18T21:05:04.782Z,2023-02-19T03:58:54Z,4041808471,347,,4041808575,233,463,4041808469,56,Back,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534893,584,1,2,58,7,3vo5mpj7catp66nrwwqiuhuup,1,31.2,100,2023-02-18T21:05:06.944Z,2023-02-19T03:58:58Z,4041808803,107,,4041808835,213,4.1,4041808817,140,26.0,4041808829,212,10.0,4041808809,56,Back,4041808825,141,88.9,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534915,585,1,2,58,9,3vo5mpj7catp66nrwwqiuhuup,1,26,88.9,2023-02-18T21:05:08.983Z,2023-02-19T03:59:02Z,4041808933,140,27.3,4041808935,141,36.1,4041808941,1,,4041808929,155,,4041808939,213,4.8,4042575519,178,,4041808931,56,Back,4041808937,212,35.9,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534947,586,1,2,58,13,3vo5mpj7catp66nrwwqiuhuup,1,29,34.5,2023-02-18T21:05:12.934Z,2023-02-19T03:59:05Z,4041809097,213,5.3,4041809095,212,26.1,4041809091,140,43.6,4041809093,141,3.5,4042575615,178,,4041809089,56,Back,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534959,587,1,2,58,17,3vo5mpj7catp66nrwwqiuhuup,0,43.6,3.5,2023-02-18T21:05:16.087Z,2023-02-19T03:59:10Z,4041809241,286,,4042575757,178,,4041809235,236,,4041809143,213,6.0,4041809139,141,2.8,4041809237,233,464,4041809141,212,1.6,4041809135,56,Back,2r6hs8npijvt4wekd059t6tx,D. Dumfries,4041809137,140,,,,,,,,,,,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534975,464,74,2,58,17,dxq76zcvnokq07cszdx0i6kve,1,62.9,96.2,2023-02-18T21:05:16.231Z,2023-02-19T03:59:13Z,4041809205,56,Left,4041809209,285,,4041809261,233,587,4042575855,178,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509534991,465,5,2,58,18,dxq76zcvnokq07cszdx0i6kve,0,59,101.2,2023-02-18T21:05:17.260Z,2023-02-19T03:59:16Z,4041809419,233,588,4041809271,347,,4041809269,56,Left,,,,,,,,,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509535025,588,5,2,58,18,3vo5mpj7catp66nrwwqiuhuup,1,41,-1.2,2023-02-18T21:05:17.260Z,2023-02-19T03:59:16Z,4041809407,233,465,4041809383,347,,4041809381,56,Back,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509535059,589,1,2,58,20,3vo5mpj7catp66nrwwqiuhuup,1,43.4,0,2023-02-18T21:05:20.041Z,2023-02-19T03:59:45Z,4041809543,56,Back,4041809553,1,,4041809545,140,26.8,4041809549,212,22.9,4041809541,107,,4041809547,141,20.7,4041809551,213,2.4,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509535075,590,1,2,58,24,3vo5mpj7catp66nrwwqiuhuup,1,26.8,20.7,2023-02-18T21:05:23.502Z,2023-02-19T03:59:49Z,4041809619,56,Back,4042576493,178,,4041809627,213,1.6,4041809621,140,25.5,4041809625,212,24.9,4041809623,141,57.3,,,,,,,6zcok1vbaitp91a9nrac20t05,D. D'Ambrosio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509535131,591,1,2,58,27,3vo5mpj7catp66nrwwqiuhuup,1,25.5,60.5,2023-02-18T21:05:26.414Z,2023-02-19T03:59:51Z,4041809883,140,39.9,4042576529,178,,4041809885,141,81.5,4041809889,213,0.8,4041809881,56,Back,4041809887,212,20.8,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509535139,592,1,2,58,32,3vo5mpj7catp66nrwwqiuhuup,1,40.2,79.5,2023-02-18T21:05:32.028Z,2023-02-19T03:59:56Z,4041809925,212,19.8,4041809923,141,80.1,4041809919,56,Left,4041809927,213,0.0,4042576629,178,,4041809921,140,59.1,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
