id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/17/value,qualifier/16/value,qualifier/14/value
2502201071,499,1,1,44,20,4raiad4l2j5lkfaz92pk4osb,1,71.2,3.2,2023-01-29T17:47:38.065Z,2023-01-30T02:04:42Z,4003208391,141,7.0,4003208387,140,85.4,4003208385,56,Right,4003208397,213,0.2,4003955641,178,,4003208395,212,15.1,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204409,528,3,1,44,22,4raiad4l2j5lkfaz92pk4osb,0,82.8,7.8,2023-01-29T17:47:39.634Z,2023-01-30T02:04:48Z,4003955715,178,,4003749185,464,,4003226119,56,Right,4003226121,286,,4003226767,233,360,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201137,360,7,1,44,22,btcy9nra9ak4m22ovr2ia6m5v,0,17.2,92.2,2023-01-29T17:47:39.706Z,2023-01-30T02:04:54Z,4003226713,285,,4003955797,178,,4003208697,56,Back,4003749247,385,,4003226739,233,528,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201099,501,61,1,44,22,4raiad4l2j5lkfaz92pk4osb,1,85.4,7,2023-01-29T17:47:39.767Z,2023-01-30T02:05:02Z,4003208521,56,Right,4003955817,178,,,,,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201087,500,43,1,44,23,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:47:40.453Z,2023-01-29T17:47:46Z,4003208463,286,0,4003208741,144,3,4003208461,56,Right,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201139,361,49,1,44,24,btcy9nra9ak4m22ovr2ia6m5v,1,9.5,96.2,2023-01-29T17:47:41.918Z,2023-01-30T02:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201153,362,1,1,44,25,btcy9nra9ak4m22ovr2ia6m5v,1,9.5,96.2,2023-01-29T17:47:43.181Z,2023-01-30T02:05:15Z,4003955929,178,,4003208801,212,4.8,4003208795,56,Back,4003208799,141,96.0,4003208803,213,6.3,4003208797,140,14.1,,,,,,,7nwh5uoczypmuiigzi8ylsd1,A. Romagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201179,363,1,1,44,28,btcy9nra9ak4m22ovr2ia6m5v,1,14.1,96,2023-01-29T17:47:45.550Z,2023-01-30T02:05:19Z,4003208917,140,26.8,4003955995,178,,4003208919,141,63.9,4003208915,56,Back,4003208921,212,25.6,4003208909,155,,4003208923,213,5.3,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201185,364,44,1,44,29,btcy9nra9ak4m22ovr2ia6m5v,1,27.8,59.9,2023-01-29T17:47:47.386Z,2023-01-30T03:29:18Z,4003209029,233,502,4003208947,56,Back,4003208949,285,,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201191,502,44,1,44,29,4raiad4l2j5lkfaz92pk4osb,0,72.2,40.1,2023-01-29T17:47:47.387Z,2023-01-30T02:05:24Z,4003209037,233,364,4003208973,56,Center,4003208977,286,,,,,,,,,,,,,,,,,21pztrby95djexvw3m9hhzgt1,L. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201207,365,1,1,44,30,btcy9nra9ak4m22ovr2ia6m5v,1,26.8,63.9,2023-01-29T17:47:47.483Z,2023-01-30T03:29:18Z,4003209059,3,,4003209067,212,16.3,4003209069,213,3.8,4003209065,141,48.8,4003209061,56,Back,4003209063,140,14.8,4003956109,388,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201261,366,1,1,44,32,btcy9nra9ak4m22ovr2ia6m5v,0,14.8,48.8,2023-01-29T17:47:49.491Z,2023-01-30T02:05:31Z,4003209389,1,,4003956133,178,,4003209385,212,34.9,4003209387,213,6.0,4003209383,141,32.3,4003209377,157,,4003209379,56,Back,4003209381,140,46.3,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201297,503,1,1,44,36,4raiad4l2j5lkfaz92pk4osb,1,54.1,71.9,2023-01-29T17:47:53.430Z,2023-01-30T02:05:35Z,4003956161,388,,4003209553,141,67.7,4003209551,140,66.3,4003209555,212,13.1,4003209547,3,,4003209557,213,6.1,4003209549,56,Center,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201301,504,49,1,44,37,4raiad4l2j5lkfaz92pk4osb,1,66.3,67.7,2023-01-29T17:47:54.781Z,2023-01-30T02:05:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201325,505,1,1,44,37,4raiad4l2j5lkfaz92pk4osb,1,66.3,67.7,2023-01-29T17:47:54.830Z,2023-01-30T02:05:44Z,4003209671,140,61.7,4003956263,178,,4003209677,212,6.3,4003209667,56,Center,4003209681,213,3.8,4003209675,141,61.8,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201347,506,1,1,44,40,4raiad4l2j5lkfaz92pk4osb,0,62.5,57.7,2023-01-29T17:47:57.769Z,2023-01-30T02:05:53Z,4003209813,56,Center,4003209819,212,23.7,4003209815,140,64.9,4003956353,178,,4003209821,213,4.8,4003209817,141,23.0,,,,,,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502346473,1257,67,1,44,41,btcy9nra9ak4m22ovr2ia6m5v,1,36.6,77.3,2023-01-29T17:47:59.202Z,2023-01-30T03:29:18Z,4003996527,233,1646,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502346471,1646,67,1,44,41,4raiad4l2j5lkfaz92pk4osb,0,63.4,22.7,2023-01-29T17:47:59.203Z,2023-01-30T03:11:11Z,4003996531,233,1257,,,,,,,,,,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201371,367,8,1,44,41,btcy9nra9ak4m22ovr2ia6m5v,1,40,75.9,2023-01-29T17:47:59.235Z,2023-01-30T03:29:19Z,4003956379,178,,4003209899,56,Back,4003753301,383,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502204845,529,43,1,44,42,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:47:59.429Z,2023-01-29T22:28:39Z,4003228265,286,0,4003228263,56,Center,4003753113,144,50,4003228539,233,367,,,,,,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201385,368,49,1,44,43,btcy9nra9ak4m22ovr2ia6m5v,1,44.6,68.4,2023-01-29T17:48:00.985Z,2023-01-30T02:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201411,369,1,1,44,45,btcy9nra9ak4m22ovr2ia6m5v,1,46.8,58.8,2023-01-29T17:48:02.684Z,2023-01-30T02:06:05Z,4003210089,212,5.3,4003210085,140,44.8,4003210087,141,65.9,4003956497,178,,4003210091,213,2.0,4003210083,56,Back,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201453,370,1,1,44,45,btcy9nra9ak4m22ovr2ia6m5v,1,43.5,71,2023-01-29T17:48:03.130Z,2023-01-30T02:06:11Z,4003210257,140,52.9,4003956561,178,,4003210255,56,Left,4003210259,141,86.7,4003210267,213,0.8,4003210263,212,14.5,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201483,371,1,1,44,48,btcy9nra9ak4m22ovr2ia6m5v,1,52.9,86.7,2023-01-29T17:48:06.350Z,2023-01-30T02:06:15Z,4003210409,212,17.5,4003210405,140,44.0,4003210411,213,4.1,4003210407,141,65.0,4003210403,56,Back,4003956593,178,,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201529,372,1,1,44,50,btcy9nra9ak4m22ovr2ia6m5v,1,44,65,2023-01-29T17:48:08.411Z,2023-01-30T02:06:19Z,4003956625,178,,4003210647,213,5.1,4003210645,212,31.6,4003210641,140,54.4,4003210639,56,Center,4003210643,141,21.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201579,373,1,1,44,54,btcy9nra9ak4m22ovr2ia6m5v,1,62.6,18.1,2023-01-29T17:48:11.693Z,2023-01-30T02:06:24Z,4003210893,213,5.5,4003210885,56,Right,4003210889,141,5.6,4003210891,212,12.4,4003210887,140,71.2,4003956663,178,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201609,374,1,1,44,58,btcy9nra9ak4m22ovr2ia6m5v,1,73.4,6.1,2023-01-29T17:48:15.870Z,2023-01-30T02:06:28Z,4003211027,212,16.5,4003211025,141,28.3,4003211021,56,Center,4003956715,178,,4003211023,140,67.1,4003211031,213,2.0,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201651,375,1,1,45,0,btcy9nra9ak4m22ovr2ia6m5v,1,67,20.9,2023-01-29T17:48:18.143Z,2023-01-30T02:06:31Z,4003211275,56,Right,4003211281,212,21.0,4003211279,141,6.1,4003956757,178,,4003211277,140,84.5,4003211283,213,5.8,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202633,518,70,1,45,0,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:48:18.416Z,2023-01-29T17:49:54Z,4003216691,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201683,376,1,1,45,3,btcy9nra9ak4m22ovr2ia6m5v,1,86.8,8.9,2023-01-29T17:48:20.487Z,2023-01-30T02:06:36Z,4003211417,56,Center,4003211419,140,89.2,4003211425,213,1.5,4003223271,1,,4003211421,141,61.2,4003211423,212,35.7,4003751325,20,,4003211415,155,,a22hb1s02edsj7t38out5r3rp,A. Marušić,4003956787,178,,4003751323,224,4003211413,2,,,,,,,,,,,,,,,,,,,,,,,,
2502201695,507,43,1,45,5,4raiad4l2j5lkfaz92pk4osb,1,0,0,2023-01-29T17:48:23.300Z,2023-01-29T17:48:41Z,4003211471,56,Back,4003212711,144,8,,,,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201749,377,1,1,45,6,btcy9nra9ak4m22ovr2ia6m5v,1,90.5,64.3,2023-01-29T17:48:23.779Z,2023-01-30T02:06:44Z,4003211781,141,54.8,4003211779,140,87.3,4003211777,56,Center,4003211783,212,7.3,4003212387,154,,4003956835,178,,4003212385,210,13,4003211785,213,4.2,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201753,378,13,1,45,6,btcy9nra9ak4m22ovr2ia6m5v,1,87.7,52.7,2023-01-29T17:48:24.374Z,2023-01-30T02:06:44Z,4003212415,154,,4003211811,17,,4003212429,231,50.2,4003212427,230,99.0,4003211813,56,Center,4003211809,22,,4003215603,72,,4003212413,29,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,4003212411,74,,4003956873,178,4003212425,328,,4003212417,55,4003212423,103,76.4,4003212421,102,52.3,,377,,,,,,,,,,,,,
2502201765,379,5,1,45,7,btcy9nra9ak4m22ovr2ia6m5v,0,101,55.9,2023-01-29T17:48:24.479Z,2023-01-30T02:06:47Z,4003211863,56,Center,4003211931,233,508,4003211867,346,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201743,508,5,1,45,7,4raiad4l2j5lkfaz92pk4osb,1,-1,44.1,2023-01-29T17:48:24.479Z,2023-01-30T02:06:47Z,4003211751,346,,4003211749,56,Back,4003211907,233,379,,,,,,,,,,,,,,,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201971,509,1,1,45,25,4raiad4l2j5lkfaz92pk4osb,1,4.4,53.4,2023-01-29T17:48:42.785Z,2023-01-30T02:06:50Z,4003213099,124,,4003213107,212,24.7,4003213109,213,1.1,4003213105,141,85.1,4003213101,56,Back,4003213103,140,15.8,4003213213,189,,4003213115,237,,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201979,510,61,1,45,25,4raiad4l2j5lkfaz92pk4osb,1,23.2,92.4,2023-01-29T17:48:42.924Z,2023-01-30T02:06:56Z,4003213143,56,Back,4003213257,189,,4003956995,178,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201975,380,5,1,45,26,btcy9nra9ak4m22ovr2ia6m5v,1,74.8,-0.9,2023-01-29T17:48:43.949Z,2023-01-30T02:07:03Z,4003213121,56,Right,4003213183,233,511,4003213123,347,,,,,,,,,,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502201983,511,5,1,45,26,4raiad4l2j5lkfaz92pk4osb,0,25.2,100.9,2023-01-29T17:48:43.949Z,2023-01-30T02:07:02Z,4003213163,56,Back,4003213165,347,,4003213205,233,380,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202113,381,1,1,45,41,btcy9nra9ak4m22ovr2ia6m5v,1,70.5,0,2023-01-29T17:48:59.206Z,2023-01-30T02:07:06Z,4003213917,56,Right,4003213915,107,,4003213925,213,1.3,4003213919,140,72.8,4003213921,141,12.5,4003213923,212,9.8,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202129,382,1,1,45,43,btcy9nra9ak4m22ovr2ia6m5v,1,72.8,12.5,2023-01-29T17:49:00.720Z,2023-01-30T02:07:09Z,4003214013,141,7.1,4003214009,140,64.5,4003214005,56,Right,4003957195,178,,4003214019,213,3.5,4003214017,212,9.5,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202161,383,1,1,45,44,btcy9nra9ak4m22ovr2ia6m5v,1,64.5,7.1,2023-01-29T17:49:02.335Z,2023-01-30T02:07:13Z,4003214249,213,3.0,4003214245,141,11.3,4003214247,212,26.5,4003957239,178,,4003214243,140,39.4,4003214241,56,Back,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202261,384,1,1,45,47,btcy9nra9ak4m22ovr2ia6m5v,1,38,11.8,2023-01-29T17:49:05.392Z,2023-01-30T02:07:16Z,4003957277,178,,4003214793,140,14.6,4003214791,56,Back,4003214795,141,37.3,4003214799,213,2.5,4003214797,212,30.1,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202299,385,1,1,45,56,btcy9nra9ak4m22ovr2ia6m5v,1,15.7,34.4,2023-01-29T17:49:13.529Z,2023-01-30T02:07:21Z,4003215051,212,53.5,4003215043,155,,4003215053,213,0.0,4003957321,178,,4003215045,56,Center,4003215049,141,38.3,4003215047,140,66.6,4003215055,1,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202303,386,1,1,45,59,btcy9nra9ak4m22ovr2ia6m5v,1,66.6,38.3,2023-01-29T17:49:16.669Z,2023-01-30T02:07:27Z,4003957403,21,,4003215075,141,36.1,4003215079,213,3.4,4003957401,388,,4003215077,212,6.3,4003215073,140,60.8,4003215071,56,Center,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202319,387,1,1,46,0,btcy9nra9ak4m22ovr2ia6m5v,1,61,36.2,2023-01-29T17:49:18.339Z,2023-01-30T02:07:32Z,4003215147,213,0.4,4003215145,212,6.6,4003215141,140,66.7,4003957467,178,,4003215143,141,40.4,4003215139,56,Center,,,,,,,bj2ymzuyq3zxbfjs3xrt3ss7p,Felipe Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202325,388,1,1,46,1,btcy9nra9ak4m22ovr2ia6m5v,1,66.7,40.4,2023-01-29T17:49:19.397Z,2023-01-30T02:07:36Z,4003215193,141,26.5,4003215189,56,Center,4003215191,140,67.0,4003215195,212,9.5,4003957507,178,,4003215197,213,4.7,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202357,389,1,1,46,4,btcy9nra9ak4m22ovr2ia6m5v,1,69,31.4,2023-01-29T17:49:21.742Z,2023-01-30T02:07:39Z,4003215349,140,76.5,4003215347,56,Center,4003215355,213,1.1,4003215351,141,55.5,4003215353,212,18.2,4003957541,178,,,,,,,,d02p1ldr57bkxcpmq12vtvhsl,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202375,390,1,1,46,6,btcy9nra9ak4m22ovr2ia6m5v,0,77.8,54.6,2023-01-29T17:49:24.247Z,2023-01-30T02:07:43Z,4003215453,141,43.4,4003215447,56,Center,4003215455,212,11.8,4003215451,140,86.4,4003957613,178,,4003215457,213,5.6,,,,,,,3v6az10hxcowqkewd809cri6t,Luis Alberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202377,512,49,1,46,8,4raiad4l2j5lkfaz92pk4osb,1,14.3,54,2023-01-29T17:49:25.472Z,2023-01-30T02:07:48Z,,,,,,,,,,,,,,,,,,,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202393,513,1,1,46,8,4raiad4l2j5lkfaz92pk4osb,1,14.3,54,2023-01-29T17:49:25.552Z,2023-01-30T02:07:51Z,4003957697,178,,4003215523,141,50.5,4003215521,140,4.7,4003215525,212,10.4,4003215519,56,Back,4003215527,213,3.4,,,,,,,66at96kfhvigkny465lkmrnbp,C. Biraghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202441,514,1,1,46,9,4raiad4l2j5lkfaz92pk4osb,0,4.7,50.5,2023-01-29T17:49:26.508Z,2023-01-30T02:07:53Z,4003215737,141,87.2,4003215741,213,0.5,4003215735,140,46.3,4003215743,1,,4003215739,212,50.3,4003215731,157,,4003957739,178,,4003215733,56,Back,2udciji4n7tr07ft7twe2r9w5,P. Terracciano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202463,391,1,1,46,13,btcy9nra9ak4m22ovr2ia6m5v,0,57.3,7.9,2023-01-29T17:49:30.550Z,2023-01-30T02:07:58Z,4003215875,213,0.3,4003215867,56,Right,4003957815,178,,4003215869,140,65.6,4003215865,3,,4003215873,212,9.2,4003215871,141,12.2,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202519,515,1,1,46,17,4raiad4l2j5lkfaz92pk4osb,1,35.2,91.8,2023-01-29T17:49:34.684Z,2023-01-30T02:08:04Z,4003216129,56,Back,4003216137,212,14.5,4003216139,213,4.5,4003216131,140,32.3,4003216133,141,70.9,4003957913,178,,,,,,,,eh1ul4duphy1iz4odwx9tkjjd,N. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202605,516,1,1,46,20,4raiad4l2j5lkfaz92pk4osb,1,32.9,63.9,2023-01-29T17:49:37.552Z,2023-01-30T02:08:11Z,4003216543,212,34.3,4003216539,140,54.1,4003216535,155,,4003216541,141,25.6,4003216537,56,Center,4003958011,178,,4003216545,213,5.4,4003216547,1,,4kfx8fzf54bli2a2o0i3fvhed,S. Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202611,517,4,1,46,23,4raiad4l2j5lkfaz92pk4osb,1,57.3,28.6,2023-01-29T17:49:40.547Z,2023-01-30T02:08:21Z,4003216575,152,,4003216579,286,,4003216573,56,Center,4003216577,265,,4003216589,233,392,4003216571,13,,,,,,,,9e3t2wyjqzxsn690aysao8cfd,Dodô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202593,392,4,1,46,23,btcy9nra9ak4m22ovr2ia6m5v,0,42.7,71.4,2023-01-29T17:49:40.548Z,2023-01-30T02:08:21Z,4003216483,13,,4003958101,178,,4003216489,265,,4003216485,56,Back,4003216487,152,,4003216639,233,517,4003216491,285,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202681,393,17,1,46,30,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2023-01-29T17:49:48.296Z,2023-01-30T02:08:23Z,4003216921,13,243,4003216917,31,,4003216919,392,,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202795,519,1,1,46,39,4raiad4l2j5lkfaz92pk4osb,1,54.8,26.8,2023-01-29T17:49:57.090Z,2023-01-30T02:08:27Z,4003217557,141,10.9,4003217549,5,,4003217555,140,75.4,4003217559,212,24.2,4003958155,178,,4003217551,152,,4003217561,213,5.8,4003218267,189,,bhi4ivjgojkot4d7za72gu2nd,N. Milenković,4003217553,56,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,
2502202851,520,1,1,46,41,4raiad4l2j5lkfaz92pk4osb,1,75.4,10.9,2023-01-29T17:49:59.173Z,2023-01-30T02:08:36Z,4003217833,140,65.4,4003217831,56,Right,4003958223,178,,4003217835,141,16.1,4003217837,212,11.1,4003217841,213,2.8,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202863,521,1,1,46,45,4raiad4l2j5lkfaz92pk4osb,1,78.7,13.8,2023-01-29T17:50:03.287Z,2023-01-30T02:08:41Z,4003217915,213,6.0,4003217907,56,Right,4003217911,141,9.3,4003217909,140,90.6,4003217913,212,12.9,4003958309,178,,,,,,,,euibd75fsyggns1w3xerzzrh1,G. Bonaventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202875,522,1,1,46,47,4raiad4l2j5lkfaz92pk4osb,0,90.6,9.3,2023-01-29T17:50:05.337Z,2023-01-30T02:08:45Z,4003756267,20,,4003217981,2,,4003756265,224,,4003958373,178,,4003217991,212,20.2,4003217987,140,89.8,4003217989,141,39.0,4003217985,56,Center,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,4003217993,213,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,
2502202909,394,12,1,46,48,btcy9nra9ak4m22ovr2ia6m5v,1,9.9,62.6,2023-01-29T17:50:06.071Z,2023-01-30T02:08:50Z,4003218215,167,,4003218183,56,Back,4003958415,178,,4003218187,141,69.9,4003218191,213,2.7,4003218185,140,0.0,4003218189,212,13.0,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202911,395,6,1,46,50,btcy9nra9ak4m22ovr2ia6m5v,0,4.4,65.4,2023-01-29T17:50:07.644Z,2023-01-30T02:08:54Z,4003218195,56,Back,4003218261,233,523,4003218197,73,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502202903,523,6,1,46,50,4raiad4l2j5lkfaz92pk4osb,1,95.6,34.6,2023-01-29T17:50:07.644Z,2023-01-30T02:08:54Z,4003218155,56,Center,4003218157,75,,4003218257,233,395,,,,,,,,,,,,,,,,6gjn7pt0i34q45g4porckuj8p,C. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502203171,524,1,1,47,12,4raiad4l2j5lkfaz92pk4osb,0,99.5,0.5,2023-01-29T17:50:29.457Z,2023-01-30T02:09:02Z,4003219609,140,97.5,4003219613,212,29.5,4003219611,141,43.8,4003219607,56,Center,4003958535,178,,4003219615,213,1.6,4003219599,2,,4003219605,223,,66at96kfhvigkny465lkmrnbp,C. Biraghi,4003219603,155,,4003756995,72,4003219601,6,,,,,,,,,,,,,,,,,,,,,,,,
2502203191,396,12,1,47,13,btcy9nra9ak4m22ovr2ia6m5v,1,7.7,65.4,2023-01-29T17:50:30.841Z,2023-01-30T02:09:05Z,4003219729,15,,4003958551,388,,4003219713,213,0.7,4003219709,141,79.8,4003219705,56,Back,4003219711,212,15.9,4003219707,140,19.6,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
