id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId
2461045169,404,1,2,45,38,ej5er0oyngdw138yuumwqbyqt,1,66.7,4.5,2022-09-17T14:05:38.205Z,2022-09-17T17:44:38Z,3785772069,213,3.2,3785772061,56,Right,3785772065,141,3.4,3787415117,178,,3785772063,140,54.9,3785772067,212,12.4,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045247,405,1,2,45,40,ej5er0oyngdw138yuumwqbyqt,1,54.9,3.4,2022-09-17T14:05:40.461Z,2022-09-17T17:44:44Z,3785772477,213,0.2,3785772459,3,,3785772473,212,7.0,3785772467,140,61.4,3785772461,56,Right,3787415735,388,,3785772471,141,5.9,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045317,406,1,2,45,42,ej5er0oyngdw138yuumwqbyqt,0,61.4,5.9,2022-09-17T14:05:41.558Z,2022-09-17T17:44:53Z,3785772893,212,8.2,3785772889,140,69.2,3785772895,213,0.1,3787416633,178,,3785772885,155,,3785772887,56,Right,3785772891,141,6.6,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045399,380,49,2,45,43,8le3orkfz6iix3jns6g9ojqjg,1,23.2,94.1,2022-09-17T14:05:43.134Z,2022-09-17T17:45:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045475,381,1,2,45,43,8le3orkfz6iix3jns6g9ojqjg,0,23.2,94.1,2022-09-17T14:05:43.157Z,2022-09-17T17:45:12Z,3785773735,212,27.4,3785773737,213,5.7,3785773729,56,Back,3785773733,141,72.3,3785773727,157,,3785773739,1,,3785773731,140,45.2,3787417951,178,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045225,379,43,2,45,44,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T14:05:44.247Z,2022-09-17T16:07:38Z,3786966997,144,61,3785772337,56,Back,,,,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045797,410,44,2,45,46,ej5er0oyngdw138yuumwqbyqt,1,54.8,38,2022-09-17T14:05:45.872Z,2022-09-17T20:42:51Z,3785775467,233,382,3785775363,56,Center,3785775365,286,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045489,382,44,2,45,46,8le3orkfz6iix3jns6g9ojqjg,0,45.2,62,2022-09-17T14:05:45.873Z,2022-09-17T17:45:38Z,3785773803,56,Back,3785773805,285,,3785774287,233,410,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045525,407,1,2,45,46,ej5er0oyngdw138yuumwqbyqt,1,52.4,32.1,2022-09-17T14:05:45.879Z,2022-09-17T20:42:52Z,3785773999,213,1.5,3785773987,140,53.4,3785773979,56,Center,3787421257,388,,3785773991,141,45.1,3785773971,3,,3785773995,212,8.9,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045555,408,44,2,45,48,ej5er0oyngdw138yuumwqbyqt,1,56.4,38,2022-09-17T14:05:48.086Z,2022-09-17T20:42:52Z,3785774135,56,Center,3785774137,286,,3785774189,233,383,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045543,383,44,2,45,48,8le3orkfz6iix3jns6g9ojqjg,0,43.6,62,2022-09-17T14:05:48.087Z,2022-09-17T17:45:52Z,3785775611,233,408,3785774097,285,,3785774095,56,Back,,,,,,,,,,,,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045603,409,1,2,45,48,ej5er0oyngdw138yuumwqbyqt,0,53.4,45.1,2022-09-17T14:05:48.174Z,2022-09-17T20:42:53Z,3785774397,212,9.4,3785774393,140,62.4,3785774389,56,Center,3787422203,388,,3785774395,141,45.1,3785774385,3,,3785774399,213,0.0,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045715,384,1,2,45,49,8le3orkfz6iix3jns6g9ojqjg,1,38.6,54.6,2022-09-17T14:05:49.507Z,2022-09-17T17:46:09Z,3785774953,140,34.5,3785774957,212,9.8,3787423839,178,,3785774955,141,41.6,3785774951,56,Back,3785774959,213,4.3,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461375761,766,43,2,45,51,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T14:05:51.509Z,2022-09-17T18:15:03Z,3787544577,144,82,3787543937,178,0,,,,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045857,385,1,2,45,51,8le3orkfz6iix3jns6g9ojqjg,1,34.1,39.8,2022-09-17T14:05:51.529Z,2022-09-17T17:46:21Z,3785775675,212,9.1,3785775677,213,2.5,3785775673,141,47.6,3787424655,178,,3785775671,140,27.1,3785775669,56,Back,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045933,386,1,2,45,53,8le3orkfz6iix3jns6g9ojqjg,1,27.1,47.6,2022-09-17T14:05:53.343Z,2022-09-17T17:46:38Z,3785776039,56,Center,3785776049,212,31.8,3785776043,140,57.3,3785776051,213,6.2,3785776035,155,,3787426221,178,,3785776045,141,44.9,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045947,387,1,2,45,55,8le3orkfz6iix3jns6g9ojqjg,0,57.3,44.9,2022-09-17T14:05:54.864Z,2022-09-17T17:46:58Z,3785776117,168,,3785776123,141,47.8,3785776127,213,0.2,3785776125,212,9.8,3785776115,3,,3787427817,388,,3785776121,140,66.4,3785776119,56,Center,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045969,411,12,2,45,56,ej5er0oyngdw138yuumwqbyqt,1,34.6,56.4,2022-09-17T14:05:56.242Z,2022-09-17T17:47:05Z,3785776323,167,,3785776219,212,38.7,3785776221,213,0.9,3785776213,56,Left,3785776217,141,100.0,3785776215,140,56.7,3787428359,178,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046541,388,5,2,45,58,8le3orkfz6iix3jns6g9ojqjg,1,45.8,-1.6,2022-09-17T14:05:58.485Z,2022-09-17T17:47:09Z,3785779229,233,412,3785779103,347,,3785779099,56,Back,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461045985,412,5,2,45,58,ej5er0oyngdw138yuumwqbyqt,0,54.2,101.6,2022-09-17T14:05:58.485Z,2022-09-17T17:47:09Z,3785779265,233,388,3785776271,56,Left,3785776275,347,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046615,389,1,2,46,10,8le3orkfz6iix3jns6g9ojqjg,1,59.4,0,2022-09-17T14:06:10.014Z,2022-09-17T17:47:12Z,3785779539,107,,3785779549,212,17.0,3785779541,56,Right,3785779547,141,13.1,3785779551,213,0.6,3785779545,140,72.7,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046623,390,61,2,46,13,8le3orkfz6iix3jns6g9ojqjg,0,74.9,12.5,2022-09-17T14:06:12.915Z,2022-09-17T17:47:48Z,3785779585,56,Right,3787432317,178,,,,,,,,,,,,,,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046675,413,49,2,46,15,ej5er0oyngdw138yuumwqbyqt,1,15.2,87.3,2022-09-17T14:06:14.623Z,2022-09-17T17:48:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046759,414,4,2,46,15,ej5er0oyngdw138yuumwqbyqt,1,14.8,86.2,2022-09-17T14:06:15.502Z,2022-09-17T17:48:17Z,3785780231,152,,3785780227,13,,3785780235,285,,3785780295,233,391,3785780229,56,Back,3785780233,265,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461046743,391,4,2,46,15,8le3orkfz6iix3jns6g9ojqjg,0,85.2,13.8,2022-09-17T14:06:15.503Z,2022-09-17T17:48:16Z,3785780421,233,414,3785780157,56,Right,3785780161,265,,3785780155,13,,3785780167,286,,3787434447,178,,3785780159,152,,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461048371,415,1,2,46,52,ej5er0oyngdw138yuumwqbyqt,1,12.3,76.7,2022-09-17T14:06:51.940Z,2022-09-17T17:48:23Z,3785788477,212,58.8,3785788473,140,66.6,3787435009,178,,3785788467,155,,3785788483,1,,3785788469,152,,3785788465,5,,3785788481,213,6.0,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,3785788475,141,,55.5,3785788471,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2461048413,416,1,2,46,55,ej5er0oyngdw138yuumwqbyqt,0,66.6,55.5,2022-09-17T14:06:55.476Z,2022-09-17T17:48:29Z,3785788711,3,,3785788719,141,64.2,3785788721,212,10.4,3787435525,388,,3785788715,56,Center,3785788713,168,,3785788723,213,0.6,3785788717,140,74.7,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461048577,393,1,2,46,57,8le3orkfz6iix3jns6g9ojqjg,1,26.3,38,2022-09-17T14:06:57.022Z,2022-09-17T17:48:41Z,3785789475,1,,3785789467,141,42.5,3787436399,178,,3785789463,140,22.7,3785789473,213,2.5,3785789459,56,Back,3785789471,212,4.9,3785789455,157,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461048641,394,1,2,47,0,8le3orkfz6iix3jns6g9ojqjg,0,20.2,42.4,2022-09-17T14:06:59.653Z,2022-09-17T17:48:45Z,3785789763,3,,3787436787,388,,3785789767,140,14.6,3785789765,56,Back,3785789773,213,4.5,3785789771,212,29.9,3785789769,141,0.0,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461048657,395,5,2,47,2,8le3orkfz6iix3jns6g9ojqjg,0,15,-1.4,2022-09-17T14:07:02.392Z,2022-09-17T17:48:52Z,3785791831,233,417,3785789831,347,,3785789829,56,Back,,,,,,,,,,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049025,417,5,2,47,2,ej5er0oyngdw138yuumwqbyqt,1,85,101.4,2022-09-17T14:07:02.392Z,2022-09-17T17:48:52Z,3785791673,56,Left,3785791677,347,,3785791733,233,395,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049197,418,1,2,47,8,ej5er0oyngdw138yuumwqbyqt,1,84.6,100,2022-09-17T14:07:08.204Z,2022-09-17T17:48:58Z,3785792575,212,11.3,3785792567,107,,3785792577,213,6.0,3785792573,141,97.0,3785792571,140,94.9,3785792569,56,Left,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049329,419,1,2,47,13,ej5er0oyngdw138yuumwqbyqt,0,91.2,96.9,2022-09-17T14:07:13.429Z,2022-09-17T17:49:03Z,3785793267,213,4.1,3785793263,141,82.3,3787438093,178,,3785793261,140,83.9,3785793265,212,12.5,3785793259,56,Left,,,,,,,dccxma9p13p00n0gi1cxk1nf9,M. Arnautović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049301,396,61,2,47,14,8le3orkfz6iix3jns6g9ojqjg,0,22.6,13,2022-09-17T14:07:14.090Z,2022-09-17T17:49:22Z,3785793131,56,Back,3787439519,178,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461377435,968,43,2,47,16,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-17T14:07:15.735Z,2022-09-17T18:17:02Z,3787554537,144,82,3787553679,178,0,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461378767,992,67,2,47,16,ej5er0oyngdw138yuumwqbyqt,1,75.3,89.6,2022-09-17T14:07:15.739Z,2022-09-17T20:42:54Z,3787560841,233,795,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461378757,795,67,2,47,16,8le3orkfz6iix3jns6g9ojqjg,0,24.7,10.4,2022-09-17T14:07:15.740Z,2022-09-17T18:18:09Z,3787560865,233,992,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049339,420,61,2,47,16,ej5er0oyngdw138yuumwqbyqt,0,72.9,87.8,2022-09-17T14:07:15.752Z,2022-09-17T20:42:54Z,3785793307,56,Left,3787439873,178,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461378407,792,43,2,47,16,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T14:07:15.778Z,2022-09-17T18:17:54Z,3787558999,233,980,3787559423,144,67,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461378401,980,43,2,47,16,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-09-17T14:07:15.779Z,2022-09-17T18:17:55Z,3787559009,233,792,3787559455,144,67,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049367,397,49,2,47,17,8le3orkfz6iix3jns6g9ojqjg,1,19.9,8.6,2022-09-17T14:07:17.075Z,2022-09-17T17:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049485,398,1,2,47,18,8le3orkfz6iix3jns6g9ojqjg,1,19.9,8.6,2022-09-17T14:07:17.760Z,2022-09-17T17:49:38Z,3787440627,178,,3785794079,212,10.0,3785794075,141,7.6,3785794069,140,29.4,3785794065,56,Back,3785794083,213,6.2,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461378917,797,43,2,47,18,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2022-09-17T14:07:17.760Z,2022-09-17T18:18:24Z,3787562359,144,82,3787561733,178,0,,,,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049567,399,4,2,47,19,8le3orkfz6iix3jns6g9ojqjg,1,31.4,7.8,2022-09-17T14:07:19.183Z,2022-09-17T17:49:45Z,3785794467,56,Back,3785794473,285,,3785794465,13,,3785794471,265,,3785794469,152,,3785794571,233,421,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461049543,421,4,2,47,19,ej5er0oyngdw138yuumwqbyqt,0,68.6,92.2,2022-09-17T14:07:19.184Z,2022-09-17T17:49:45Z,3785794373,286,,3785794365,56,Left,3785794371,265,,3785794609,233,399,3787440949,178,,3785794361,13,,3785794369,152,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461050635,400,1,2,47,47,8le3orkfz6iix3jns6g9ojqjg,0,29.3,5.3,2022-09-17T14:07:46.949Z,2022-09-17T17:49:48Z,3785799875,141,36.7,3785799867,155,,3785799881,1,,3785799863,5,,3785799873,140,70.4,3785799877,212,48.1,3785799871,56,Center,3785799879,213,0.5,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,3785799869,152,,,3787441159,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461050787,422,1,2,47,50,ej5er0oyngdw138yuumwqbyqt,0,31.4,66.4,2022-09-17T14:07:49.678Z,2022-09-17T17:49:51Z,3785800679,56,Back,3785800685,212,18.9,3787441315,388,,3785800687,213,5.9,3785800683,141,54.8,3785800681,140,47.8,3785800677,3,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461051115,401,1,2,47,56,8le3orkfz6iix3jns6g9ojqjg,1,69.8,57,2022-09-17T14:07:56.524Z,2022-09-17T18:08:32Z,3785804331,210,15,3785802479,56,Center,3785802483,140,70.0,3787441619,178,,3785802487,141,68.3,3785802493,212,7.7,3785802497,213,1.5,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461051127,402,15,2,48,1,8le3orkfz6iix3jns6g9ojqjg,1,76.2,74.6,2022-09-17T14:08:00.851Z,2022-09-17T18:08:32Z,3785804375,55,401,3785804381,103,19,3785802547,22,,3787442011,178,,3785804389,230,98.5,3785803149,82,,3785821109,233,423,3785804383,215,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,3785803145,20,,,3785802551,56,3785804371,76,,3785802549,18,3785804385,146,81.2,3785804391,231,3785804373,29,Center,,3785804379,102,53.0,49.8,3785804387,147,70.0,,,,,,,,
2461051273,423,10,2,48,1,ej5er0oyngdw138yuumwqbyqt,1,20.5,26.6,2022-09-17T14:08:00.917Z,2022-09-17T18:08:41Z,3785803241,56,Back,3787443427,178,,3785803239,94,,3785821173,233,402,,,,,,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461051213,403,6,2,48,2,8le3orkfz6iix3jns6g9ojqjg,1,77.8,74,2022-09-17T14:08:02.523Z,2022-09-17T17:50:27Z,3785802985,75,,3785803537,233,424,3785802983,56,Center,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461051311,424,6,2,48,2,ej5er0oyngdw138yuumwqbyqt,0,22.2,26,2022-09-17T14:08:02.523Z,2022-09-17T17:50:27Z,3785803445,73,,3785803603,233,403,3785803443,56,Back,,,,,,,,,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461052545,404,1,2,48,38,8le3orkfz6iix3jns6g9ojqjg,0,99.5,0.5,2022-09-17T14:08:38.326Z,2022-09-17T17:50:32Z,3785810151,212,34.5,3785810135,6,,3785810147,141,49.6,3787444155,178,,3785810155,213,1.8,3786977543,20,,3785810145,140,91.1,3785810137,155,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,3785810133,2,,,3785810139,224,3785810299,1,,3785810141,56,,,,,,,,,Center,,,,,,,,,,,,,,,
2461052669,425,12,2,48,40,ej5er0oyngdw138yuumwqbyqt,1,10.6,58.1,2022-09-17T14:08:39.972Z,2022-09-17T17:50:39Z,3785810859,212,20.6,3785810903,15,,3785810855,140,26.7,3785810861,213,0.6,3787444669,388,,3785810853,56,Back,3785810857,141,75.5,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461052783,405,1,2,48,42,8le3orkfz6iix3jns6g9ojqjg,1,71.9,17.5,2022-09-17T14:08:41.774Z,2022-09-17T17:50:45Z,3785811407,213,5.4,3787445249,388,,3785811395,56,Right,3785811403,212,10.1,3785811397,140,78.1,3785811393,3,,3785811399,141,6.1,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461052921,406,1,2,48,44,8le3orkfz6iix3jns6g9ojqjg,1,78,6.1,2022-09-17T14:08:44.205Z,2022-09-17T17:50:48Z,3785812119,212,8.0,3785812121,213,2.7,3785812113,56,Right,3785812117,141,11.2,3785812115,140,71.1,3787445483,178,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461052933,407,1,2,48,47,8le3orkfz6iix3jns6g9ojqjg,0,71.1,11.2,2022-09-17T14:08:46.683Z,2022-09-17T17:50:51Z,3785812167,213,0.0,3787445709,178,,3785812163,141,11.3,3785812159,56,Right,3785812165,212,6.1,3785812161,140,76.9,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053023,426,1,2,48,48,ej5er0oyngdw138yuumwqbyqt,1,22.7,82.5,2022-09-17T14:08:48.020Z,2022-09-17T17:50:56Z,3787446097,178,,3785812615,56,Back,3785812623,213,0.2,3785812617,140,30.4,3785812619,141,84.3,3785812621,212,8.2,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053037,427,49,2,48,49,ej5er0oyngdw138yuumwqbyqt,1,34.4,81,2022-09-17T14:08:48.632Z,2022-09-17T17:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053411,428,1,2,48,53,ej5er0oyngdw138yuumwqbyqt,1,54.3,61.3,2022-09-17T14:08:53.453Z,2022-09-17T17:51:06Z,3785814677,1,,3785814665,140,75.8,3785814673,213,5.4,3785814663,56,Center,3785814667,141,22.2,3787446799,178,,3785814669,212,34.9,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053603,429,1,2,48,59,ej5er0oyngdw138yuumwqbyqt,1,76.8,26.3,2022-09-17T14:08:59.399Z,2022-09-17T17:51:11Z,3785815803,155,,3785815811,56,Left,3785815819,212,48.5,3787447163,178,,3785815827,1,,3785815813,140,89.3,3785815823,213,1.3,3785815815,141,95.0,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,3785815809,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053631,430,1,2,49,4,ej5er0oyngdw138yuumwqbyqt,0,89.8,95,2022-09-17T14:09:04.263Z,2022-09-17T17:51:20Z,3785816001,213,4.6,3785815993,56,Left,3785816457,236,,3785815997,141,91.9,3785815995,140,89.6,3785816461,233,408,3785816467,286,,3787447813,178,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,3785815999,212,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053683,408,74,2,49,4,8le3orkfz6iix3jns6g9ojqjg,1,8.9,6.1,2022-09-17T14:09:04.380Z,2022-09-17T17:51:25Z,3785954587,285,,3787448143,178,,3785816289,56,Back,3785954701,233,430,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053891,409,6,2,49,6,8le3orkfz6iix3jns6g9ojqjg,0,9.2,7.6,2022-09-17T14:09:06.088Z,2022-09-17T17:51:35Z,3785817591,233,431,3785817435,73,,3785817427,56,Back,,,,,,,,,,,,,,,,dmza22ad3iars2svmghrwhfit,P. Stojanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461053779,431,6,2,49,6,ej5er0oyngdw138yuumwqbyqt,1,90.8,92.4,2022-09-17T14:09:06.088Z,2022-09-17T17:51:35Z,3785817529,233,409,3785816829,56,Left,3785816831,73,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461054837,432,1,2,49,32,ej5er0oyngdw138yuumwqbyqt,1,99.5,99.5,2022-09-17T14:09:32.492Z,2022-09-17T17:51:41Z,3785822449,141,84.0,3785822453,213,3.8,3785822443,6,,3785822451,212,18.1,3785822447,140,85.5,3785822445,56,Left,3787449351,178,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
