id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2519904727,109,5,1,10,30,49rkyo4do8uwj06geomw0xr4i,0,9.1,100.5,2023-03-13T19:59:08.593Z,2023-03-14T02:23:43Z,4096668603,347,,4096668645,233,114,4096668601,56,Back,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904735,114,5,1,10,30,9dntj5dioj5ex52yrgwzxrq9l,1,90.9,-0.5,2023-03-13T19:59:08.593Z,2023-03-14T02:23:42Z,4096668625,347,,4096668623,56,Right,4096668637,233,109,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904705,112,43,1,10,30,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-13T19:59:08.623Z,2023-03-13T20:44:40Z,4096668481,56,Center,4096795915,144,61,,,,,,,,,,,,,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904777,115,1,1,10,34,9dntj5dioj5ex52yrgwzxrq9l,1,90.1,0,2023-03-13T19:59:13.411Z,2023-03-14T02:23:46Z,4096668839,213,2.6,4096668835,141,10.1,4096668837,212,13.4,4096668829,107,,4096668831,56,Right,4096668833,140,79.4,,,,,,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904793,116,1,1,10,37,9dntj5dioj5ex52yrgwzxrq9l,1,79.4,10.1,2023-03-13T19:59:15.844Z,2023-03-14T02:23:50Z,4096668897,213,2.2,4097122367,178,,4096668891,140,75.2,4096668893,141,18.6,4096668889,56,Right,4096668895,212,7.3,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904801,117,1,1,10,38,9dntj5dioj5ex52yrgwzxrq9l,1,75.2,18.6,2023-03-13T19:59:17.430Z,2023-03-14T02:23:53Z,4096668941,140,65.8,4096668939,56,Right,4096668943,141,18.0,4096668947,213,3.2,4096668945,212,9.9,4097122409,178,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904811,118,1,1,10,40,9dntj5dioj5ex52yrgwzxrq9l,1,65.8,18,2023-03-13T19:59:19.394Z,2023-03-14T02:23:54Z,4096669021,213,5.8,4096669013,56,Right,4096669017,141,10.2,4096669015,140,75.8,4097122431,178,,4096669019,212,11.8,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904841,119,1,1,10,43,9dntj5dioj5ex52yrgwzxrq9l,1,76.4,10.8,2023-03-13T19:59:21.891Z,2023-03-14T02:23:57Z,4096669155,212,9.4,4096669157,213,2.0,4096669149,56,Center,4096669153,141,23.3,4097122477,178,,4096669151,140,72.6,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929401,513,50,1,10,44,9dntj5dioj5ex52yrgwzxrq9l,1,75.8,35.9,2023-03-13T19:59:23.123Z,2023-03-14T02:24:05Z,4096799679,56,Center,4096799681,286,,4096799731,233,110,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904853,110,7,1,10,45,49rkyo4do8uwj06geomw0xr4i,1,24.2,64.1,2023-03-13T19:59:23.782Z,2023-03-14T02:24:08Z,4096906767,384,,4096799715,233,513,4096799531,285,,4097122547,178,,4096669183,56,Back,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904857,111,49,1,10,45,49rkyo4do8uwj06geomw0xr4i,1,26.4,59.1,2023-03-13T19:59:24.338Z,2023-03-14T02:24:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904847,120,43,1,10,47,9dntj5dioj5ex52yrgwzxrq9l,1,0,0,2023-03-13T19:59:25.747Z,2023-03-13T20:46:29Z,4096799825,144,61,4096669161,56,Center,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904905,112,3,1,10,51,49rkyo4do8uwj06geomw0xr4i,1,46.4,49.6,2023-03-13T19:59:30.097Z,2023-03-14T02:24:18Z,4096669449,56,Back,4096669453,233,121,4096669451,286,,4097122653,178,,4096906803,465,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904885,121,45,1,10,51,9dntj5dioj5ex52yrgwzxrq9l,0,53.6,50.4,2023-03-13T19:59:30.097Z,2023-03-14T02:24:19Z,4096669327,285,,4096669325,56,Center,4096669457,233,112,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904911,113,1,1,10,55,49rkyo4do8uwj06geomw0xr4i,1,58.3,26.6,2023-03-13T19:59:33.562Z,2023-03-14T02:24:27Z,4096669489,140,60.3,4096669495,213,4.9,4097122711,178,,4096669487,56,Right,4096669491,141,12.4,4096669493,212,9.9,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904951,114,1,1,10,56,49rkyo4do8uwj06geomw0xr4i,1,62.4,9.2,2023-03-13T19:59:35.088Z,2023-03-14T02:24:29Z,4096669675,212,13.9,4096669669,56,Right,4096669673,141,2.9,4096669671,140,75.0,4097122761,178,,4096669677,213,6.0,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904953,115,1,1,11,1,49rkyo4do8uwj06geomw0xr4i,0,74.1,19.4,2023-03-13T19:59:39.629Z,2023-03-14T02:24:32Z,4096669687,212,31.7,4096669683,140,97.6,4096669681,56,Center,4096669689,213,0.7,4097122773,178,,4096669685,141,48.7,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904959,122,52,1,11,2,9dntj5dioj5ex52yrgwzxrq9l,1,2.7,50.9,2023-03-13T19:59:41.426Z,2023-03-14T02:24:35Z,4096906917,376,,4097122803,178,,,,,,,,,,,,,,,,,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904997,123,1,1,11,7,9dntj5dioj5ex52yrgwzxrq9l,1,10.9,44.1,2023-03-13T19:59:45.928Z,2023-03-14T02:24:40Z,4096669905,123,,4096669911,141,37.3,4096669909,140,23.5,4096669913,212,14.0,4097122823,178,,4096669907,56,Back,4096669915,213,5.9,,,,3fpnfgoy4lbpapv2th6g60cet,M. Maignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905011,124,1,1,11,10,9dntj5dioj5ex52yrgwzxrq9l,1,25.9,38.8,2023-03-13T19:59:48.562Z,2023-03-14T02:24:45Z,4096669987,141,43.5,4096669983,56,Back,4096669991,213,0.5,4097122883,178,,4096669989,212,7.3,4096669985,140,32.2,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905015,125,1,1,11,10,9dntj5dioj5ex52yrgwzxrq9l,1,32,39.8,2023-03-13T19:59:49.267Z,2023-03-14T02:24:49Z,4096669999,56,Back,4096670005,212,5.9,4096670007,213,3.5,4096670003,141,36.7,4097122903,178,,4096670001,140,26.8,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905029,126,1,1,11,12,9dntj5dioj5ex52yrgwzxrq9l,1,27.6,33.8,2023-03-13T19:59:51.026Z,2023-03-14T02:24:53Z,4096670061,212,17.5,4096670057,140,38.7,4096670063,213,5.4,4096670055,56,Back,4097122935,178,,4096670059,141,14.7,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905047,127,1,1,11,18,9dntj5dioj5ex52yrgwzxrq9l,1,56.8,23.9,2023-03-13T19:59:56.698Z,2023-03-14T02:24:55Z,4096670173,56,Center,4096670177,141,34.7,4096670175,140,54.3,4096670181,213,1.9,4096670179,212,7.8,4097122983,178,,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905065,128,1,1,11,20,9dntj5dioj5ex52yrgwzxrq9l,1,56.2,35.9,2023-03-13T19:59:58.679Z,2023-03-14T02:24:58Z,4096670275,212,34.5,4096670269,56,Left,4097123031,178,,4096670279,1,,4096670271,140,59.7,4096670273,141,86.3,4096670277,213,1.5,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905075,129,1,1,11,23,9dntj5dioj5ex52yrgwzxrq9l,1,59.6,86.4,2023-03-13T20:00:01.930Z,2023-03-14T02:25:01Z,4096670337,213,4.4,4096670329,56,Center,4096670331,140,58.2,4096670333,141,78.5,4096670335,212,5.6,4097123071,178,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905087,130,1,1,11,25,9dntj5dioj5ex52yrgwzxrq9l,1,57.4,75,2023-03-13T20:00:03.702Z,2023-03-14T02:25:03Z,4096670417,140,54.4,4096670421,212,8.1,4096670423,213,4.3,4097123091,178,,4096670419,141,64.1,4096670415,56,Center,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905095,131,1,1,11,27,9dntj5dioj5ex52yrgwzxrq9l,1,53.1,57.9,2023-03-13T20:00:06.020Z,2023-03-14T02:25:07Z,4097123133,178,,4096670469,56,Center,4096670475,212,19.0,4096670471,140,53.5,4096670473,141,29.9,4096670477,213,4.7,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905117,132,1,1,11,29,9dntj5dioj5ex52yrgwzxrq9l,1,57.1,26.4,2023-03-13T20:00:08.256Z,2023-03-14T02:25:09Z,4096670619,56,Right,4097123141,178,,4096670625,212,18.7,4096670627,213,5.6,4096670621,140,71.4,4096670623,141,10.1,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905143,133,1,1,11,33,9dntj5dioj5ex52yrgwzxrq9l,1,71.6,14.7,2023-03-13T20:00:12.124Z,2023-03-14T02:25:12Z,4096670749,140,65.4,4096670751,141,23.3,4096670753,212,8.8,4097123163,178,,4096670747,56,Center,4096670755,213,2.4,,,,,,,b33rlpjo3kx4477alx82si5wq,P. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905165,134,1,1,11,37,9dntj5dioj5ex52yrgwzxrq9l,1,70.8,36.7,2023-03-13T20:00:15.782Z,2023-03-14T02:25:15Z,4097123179,178,,4096670865,140,68.9,4096670869,212,21.6,4096670863,56,Center,4096670871,213,1.7,4096670867,141,68.4,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905169,135,1,1,11,40,9dntj5dioj5ex52yrgwzxrq9l,0,68.5,67.8,2023-03-13T20:00:18.503Z,2023-03-14T02:25:17Z,4096670895,212,26.2,4097123195,178,,4096670889,56,Center,4096670893,141,44.3,4096670891,140,88.3,4096670887,155,,4096670897,213,5.6,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905193,116,12,1,11,41,49rkyo4do8uwj06geomw0xr4i,1,9.5,55.7,2023-03-13T20:00:19.817Z,2023-03-14T02:25:20Z,4096671001,56,Back,4096671003,140,33.4,4096671007,212,27.3,4096671005,141,40.0,4096671009,213,5.9,4097123211,178,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905203,117,1,1,11,42,49rkyo4do8uwj06geomw0xr4i,0,33.8,40,2023-03-13T20:00:21.198Z,2023-03-14T02:25:25Z,4096671031,213,5.5,4096671025,140,47.7,4097123257,388,,4096671029,212,20.8,4096671021,3,,4096671023,56,Back,4096671027,141,18.2,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905245,136,1,1,11,49,9dntj5dioj5ex52yrgwzxrq9l,1,52.7,78.7,2023-03-13T20:00:27.632Z,2023-03-14T02:25:29Z,4096671263,213,5.6,4096671257,140,57.1,4097123287,178,,4096671261,212,6.1,4096671259,141,72.8,4096671255,56,Center,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905255,137,1,1,11,51,9dntj5dioj5ex52yrgwzxrq9l,1,55.5,68.4,2023-03-13T20:00:30.113Z,2023-03-14T02:25:32Z,4096671297,141,65.1,4096671293,56,Back,4097123327,178,,4096671299,212,11.9,4096671301,213,3.3,4096671295,140,44.4,,,,,,,3v1fnp5e9pxfzgou5ebrgprrp,R. Krunić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905269,138,1,1,11,52,9dntj5dioj5ex52yrgwzxrq9l,1,44.4,60,2023-03-13T20:00:31.288Z,2023-03-14T02:25:35Z,4096671355,141,33.2,4097123363,178,,4096671361,213,4.8,4096671357,212,18.4,4096671353,140,46.7,4096671351,56,Back,,,,,,,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905293,139,1,1,11,55,9dntj5dioj5ex52yrgwzxrq9l,1,55.6,30.5,2023-03-13T20:00:34.440Z,2023-03-14T02:25:38Z,4096671469,140,68.1,4096671475,213,5.4,4097123405,178,,4096671473,212,20.4,4096671467,56,Right,4096671471,141,7.5,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905301,140,1,1,11,59,9dntj5dioj5ex52yrgwzxrq9l,0,73.2,11.4,2023-03-13T20:00:37.724Z,2023-03-14T02:25:41Z,4096907549,20,,4096671503,2,,4096671515,213,0.9,4096671507,56,Center,4096907547,224,,4097123451,178,,4096671513,212,25.5,4096671511,141,40.6,b33rlpjo3kx4477alx82si5wq,P. Kalulu,4096671509,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905311,118,12,1,12,0,49rkyo4do8uwj06geomw0xr4i,1,10.2,61.5,2023-03-13T20:00:38.721Z,2023-03-14T02:25:44Z,4096671579,213,0.9,4096671575,141,78.2,4096671577,212,15.0,4097123481,178,,4096671573,140,19.6,4096671571,56,Back,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905313,119,49,1,12,1,49rkyo4do8uwj06geomw0xr4i,1,19.7,78.4,2023-03-13T20:00:40.103Z,2023-03-14T02:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905325,120,1,1,12,1,49rkyo4do8uwj06geomw0xr4i,1,19.7,78.4,2023-03-13T20:00:40.159Z,2023-03-14T02:25:56Z,4096671617,140,18.0,4097123589,178,,4096671621,212,5.0,4096671623,213,4.3,4096671619,141,71.5,4096671615,56,Back,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905339,122,1,1,12,2,49rkyo4do8uwj06geomw0xr4i,0,18.8,71.1,2023-03-13T20:00:40.699Z,2023-03-14T02:26:00Z,4096671683,56,Back,4096671691,213,6.1,4096671687,141,66.6,4096671685,140,33.9,4097123613,178,,4096671689,212,16.1,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905345,141,1,1,12,3,9dntj5dioj5ex52yrgwzxrq9l,1,65.4,33,2023-03-13T20:00:41.880Z,2023-03-14T02:26:02Z,4096671749,141,29.7,4097123629,178,,4096671751,212,4.0,4096671745,56,Center,4096671753,213,5.7,4096671747,140,68.6,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905333,121,43,1,12,3,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-03-13T20:00:42.245Z,2023-03-13T20:00:46Z,4096671663,285,0,4096671661,56,Back,4096671819,144,3,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905347,142,49,1,12,4,9dntj5dioj5ex52yrgwzxrq9l,1,68.6,29.7,2023-03-13T20:00:43.278Z,2023-03-14T02:26:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905367,143,1,1,12,5,9dntj5dioj5ex52yrgwzxrq9l,1,69.7,30.3,2023-03-13T20:00:43.882Z,2023-03-14T02:26:12Z,4096671841,56,Center,4096671843,140,76.5,4096671847,212,8.8,4096671845,141,37.9,4096671849,213,0.6,4097123721,178,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519949289,1040,3,1,12,6,9dntj5dioj5ex52yrgwzxrq9l,0,76.7,37.5,2023-03-13T20:00:45.222Z,2023-03-14T02:26:18Z,4096907777,467,3coml6cxqa86px9up8yy3oz1m,4096907771,56,Center,4097123833,178,,4096907773,286,,4096907775,465,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905369,144,4,1,12,7,9dntj5dioj5ex52yrgwzxrq9l,1,77.8,42.1,2023-03-13T20:00:45.670Z,2023-03-14T02:26:21Z,4096671935,233,123,4096671859,56,Center,4096671867,286,,4096671861,152,,4096671863,265,,4096671857,13,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905381,123,4,1,12,7,49rkyo4do8uwj06geomw0xr4i,0,22.2,57.9,2023-03-13T20:00:45.671Z,2023-03-14T02:26:21Z,4096671919,13,,4096671925,265,,4097123875,178,,4096671927,285,,4096671939,233,144,4096671921,56,Back,4096671923,152,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905773,146,15,1,13,21,9dntj5dioj5ex52yrgwzxrq9l,1,78.5,41.3,2023-03-13T20:01:59.904Z,2023-03-14T02:26:25Z,4096674071,26,,4097123955,178,,4096674259,72,,4096674447,103,19,4096674453,147,45.8,4096674445,102,51.3,4096674075,56,Center,4096674263,82,,cknjube5flk1r5ppqthj82c5,I. Bennacer,4096674449,458,,4096674455,230,4096674443,78,4096674073,18,,,4096674287,233,,128,4096674451,146,88.2,4096674457,231,,,,,,,98.5,50,,,,,,,,,
2519905799,128,10,1,13,21,49rkyo4do8uwj06geomw0xr4i,1,10.7,54.2,2023-03-13T20:02:00.305Z,2023-03-14T02:26:37Z,4097124099,15,,4096674205,239,,4096674195,94,,4097124097,388,,4096674197,56,Back,4096674315,233,146,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905817,129,6,1,13,22,49rkyo4do8uwj06geomw0xr4i,0,4.9,51.4,2023-03-13T20:02:01.246Z,2023-03-14T02:26:41Z,4096674283,56,Back,4096674419,233,147,4096674285,73,,,,,,,,,,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905791,147,6,1,13,22,9dntj5dioj5ex52yrgwzxrq9l,1,95.1,48.6,2023-03-13T20:02:01.246Z,2023-03-14T02:26:42Z,4096674171,56,Center,4096674173,75,,4096674323,233,129,,,,,,,,,,,,,,,,cknjube5flk1r5ppqthj82c5,I. Bennacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906035,148,1,1,13,51,9dntj5dioj5ex52yrgwzxrq9l,0,99.5,0.5,2023-03-13T20:02:29.545Z,2023-03-14T02:26:52Z,4096675369,155,,4096675381,213,1.7,4096908095,72,,4096675365,2,,4096675373,56,Center,4096675367,6,,4096675375,140,96.6,4096675379,212,32.2,cknjube5flk1r5ppqthj82c5,I. Bennacer,4097124311,178,,4096675383,1,4096675371,223,4096675377,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906301,135,44,1,13,52,49rkyo4do8uwj06geomw0xr4i,1,3.4,51.7,2023-03-13T20:02:30.957Z,2023-03-14T02:56:29Z,4096676651,285,,4096676657,233,149,4096676649,56,Back,,,,,,,,,,,,,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906041,149,44,1,13,52,9dntj5dioj5ex52yrgwzxrq9l,0,96.6,48.3,2023-03-13T20:02:30.958Z,2023-03-14T02:26:56Z,4096676661,233,135,4096675425,286,,4096675423,56,Center,,,,,,,,,,,,,,,,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906053,130,12,1,13,52,49rkyo4do8uwj06geomw0xr4i,1,2.6,49.5,2023-03-13T20:02:31.004Z,2023-03-14T02:56:29Z,4096675489,213,0.4,4096675485,141,57.1,4096675487,212,13.4,4097124405,388,,4096675479,56,Back,4096675491,15,,4096675481,140,14.4,,,,d6sstsibcsfxporots5k9cicp,E. Bohinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906077,131,12,1,13,53,49rkyo4do8uwj06geomw0xr4i,1,13.4,57.1,2023-03-13T20:02:32.001Z,2023-03-14T02:27:03Z,4096675607,15,,4096675595,141,49.1,4097124499,178,,4096675599,213,5.7,4096675593,140,21.2,4096675591,56,Back,4096675597,212,9.8,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906061,150,44,1,13,55,9dntj5dioj5ex52yrgwzxrq9l,1,76.6,48.4,2023-03-13T20:02:33.920Z,2023-03-14T02:56:29Z,4096675699,233,132,4096675513,286,,4096675511,56,Center,,,,,,,,,,,,,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906093,132,44,1,13,55,49rkyo4do8uwj06geomw0xr4i,0,23.4,51.6,2023-03-13T20:02:33.921Z,2023-03-14T02:27:06Z,4096675685,285,,4096675683,56,Back,4096675707,233,150,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906065,151,1,1,13,55,9dntj5dioj5ex52yrgwzxrq9l,0,76.9,51.3,2023-03-13T20:02:33.995Z,2023-03-14T02:56:30Z,4096675529,213,5.9,4096675519,3,,4096675525,141,45.6,4097124715,388,,4096675527,212,9.3,4096675521,56,Center,4096675523,140,84.9,,,,3tpmw6tlijytn0ahwztvedkut,T. Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906101,133,12,1,13,56,49rkyo4do8uwj06geomw0xr4i,1,15.1,52.8,2023-03-13T20:02:34.528Z,2023-03-14T02:27:23Z,4096675729,213,6.2,4096675745,15,,4096675725,141,52.0,4096675727,212,15.2,4096675721,56,Back,4096675723,140,29.6,4097124793,178,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906091,152,13,1,13,57,9dntj5dioj5ex52yrgwzxrq9l,1,68.2,44.8,2023-03-13T20:02:35.862Z,2023-03-14T02:27:26Z,4096675995,215,,4096675999,458,,4096675669,18,,4096675991,102,34.3,4096676003,231,48.9,4096675997,328,,4096675989,75,,4096675801,20,,9vnr9uog5fmggich2i4vjxwbt,A. Saelemaekers,4097124851,178,,4096675993,103,4096675671,56,4096675987,25,,Center,4096676001,230,,96.8,,,,,,,,,,,,13.9,,,,,,,,,,
2519906135,134,5,1,13,59,49rkyo4do8uwj06geomw0xr4i,1,-0.7,61.8,2023-03-13T20:02:37.558Z,2023-03-14T02:27:31Z,4096681303,233,153,4096675873,346,,4096675871,56,Back,,,,,,,,,,,,,,,,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
