id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/12/value,keyPass,qualifier/13/value,qualifier/17/value,qualifier/15/value
2445604455,5,1,1,0,10,3vo5mpj7catp66nrwwqiuhuup,1,14.1,46.1,2022-08-13T18:47:14.985Z,2022-08-14T03:01:46Z,3703652655,212,41.1,3703652637,123,,3703652659,1,,3703652651,140,38.2,3703652711,287,,3703652645,56,Back,3703652653,141,93.8,3705315395,178,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,3703652657,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604603,6,1,1,0,16,3vo5mpj7catp66nrwwqiuhuup,1,55.2,96,2022-08-13T18:47:21.391Z,2022-08-14T03:01:53Z,3703653441,56,Back,3705315571,178,,3703653447,212,18.5,3703653445,141,83.5,3703653443,140,39.6,3703653451,213,3.6,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604775,7,1,1,0,20,3vo5mpj7catp66nrwwqiuhuup,1,38.2,77.5,2022-08-13T18:47:24.904Z,2022-08-14T03:02:01Z,3703654269,212,25.1,3703654267,141,40.6,3705315761,178,,3703654263,56,Back,3703654265,140,37.0,3703654271,213,4.7,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604851,8,1,1,0,27,3vo5mpj7catp66nrwwqiuhuup,1,48,42.8,2022-08-13T18:47:32.097Z,2022-08-14T03:02:07Z,3703654587,140,40.1,3703654591,212,26.8,3703654589,141,80.2,3705315939,178,,3703654585,56,Back,3703654593,213,1.9,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604893,9,1,1,0,29,3vo5mpj7catp66nrwwqiuhuup,1,40.1,80.2,2022-08-13T18:47:34.334Z,2022-08-14T03:02:14Z,3703654855,140,55.9,3703654853,56,Left,3703654861,213,0.7,3703654857,141,99.2,3703654859,212,21.0,3705316101,178,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604899,10,1,1,0,31,3vo5mpj7catp66nrwwqiuhuup,0,55.9,99.2,2022-08-13T18:47:35.907Z,2022-08-14T03:02:39Z,3705316651,178,,3703654885,141,95.0,3703654883,140,58.4,3703654881,56,Left,3703654889,213,5.5,3703654887,212,3.9,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604919,7,61,1,0,31,bi1fxjrncd0ram0oi7ja1jyuo,1,45,4,2022-08-13T18:47:36.103Z,2022-08-14T03:02:45Z,3703654985,56,Back,3705316763,178,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604957,8,49,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,1,31.2,7,2022-08-13T18:47:38.731Z,2022-08-14T03:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b3x2ne9udyi7aguwu5sw97rop,M. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604985,9,1,1,0,33,bi1fxjrncd0ram0oi7ja1jyuo,0,31.2,7,2022-08-13T18:47:38.769Z,2022-08-14T03:02:59Z,3703940455,286,,3703655257,141,8.0,3703940365,157,,3703940449,236,,3703940451,233,11,3703655253,56,Back,3705317089,178,,3703655261,213,0.3,b3x2ne9udyi7aguwu5sw97rop,M. Çetin,3703655259,212,2.7,3703940367,1,3703655255,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604973,11,74,1,0,33,3vo5mpj7catp66nrwwqiuhuup,1,65,95.9,2022-08-13T18:47:38.894Z,2022-08-14T03:03:17Z,3705317599,178,,3703655213,56,Left,3703655363,233,9,3703655215,285,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605113,10,5,1,0,34,bi1fxjrncd0ram0oi7ja1jyuo,1,30.9,-1.4,2022-08-13T18:47:39.133Z,2022-08-14T03:03:24Z,3703655923,56,Back,3703655925,347,,3703655955,233,12,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445604995,12,5,1,0,34,3vo5mpj7catp66nrwwqiuhuup,0,69.1,101.4,2022-08-13T18:47:39.133Z,2022-08-14T03:03:24Z,3703655289,347,,3703655979,233,10,3703655287,56,Left,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605359,11,1,1,0,49,bi1fxjrncd0ram0oi7ja1jyuo,0,30,0,2022-08-13T18:47:54.101Z,2022-08-14T03:03:27Z,3703657265,212,38.2,3703657263,141,6.5,3703657269,1,,3703657257,107,,3703657261,140,66.0,3703657259,56,Right,3703657267,213,0.1,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605395,13,49,1,0,52,3vo5mpj7catp66nrwwqiuhuup,1,35.9,96.2,2022-08-13T18:47:57.225Z,2022-08-14T03:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605485,14,1,1,0,53,3vo5mpj7catp66nrwwqiuhuup,1,36.1,95.7,2022-08-13T18:47:58.132Z,2022-08-14T03:03:46Z,3703657987,141,62.4,3703657989,212,33.5,3703657991,213,3.9,3705318405,178,,3703657993,1,,3703657985,140,12.6,3703657983,56,Back,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605563,15,1,1,0,56,3vo5mpj7catp66nrwwqiuhuup,1,12.6,62.4,2022-08-13T18:48:01.716Z,2022-08-14T03:03:53Z,3703658399,212,7.1,3705318585,178,,3703658401,213,5.8,3703658397,141,57.3,3703658395,140,18.5,3703658393,56,Back,,,,,,,c9lu69xk59a75bnpzgalh1kut,S. Handanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605603,16,1,1,1,0,3vo5mpj7catp66nrwwqiuhuup,1,21.4,36.6,2022-08-13T18:48:05.122Z,2022-08-14T03:03:58Z,3705318679,178,,3703658595,140,38.9,3703658593,56,Back,3703658601,213,5.4,3703658597,141,4.6,3703658599,212,28.5,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605633,17,1,1,1,3,3vo5mpj7catp66nrwwqiuhuup,1,38.9,4.6,2022-08-13T18:48:07.956Z,2022-08-14T03:04:11Z,3703658731,140,36.3,3703658727,56,Back,3703658737,213,1.8,3703658735,212,13.4,3703658733,141,23.9,3705319039,178,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605803,18,1,1,1,4,3vo5mpj7catp66nrwwqiuhuup,1,36.3,23.9,2022-08-13T18:48:09.396Z,2022-08-14T03:04:15Z,3703659685,141,25.0,3703659683,140,26.1,3705319113,178,,3703659687,212,10.7,3703659689,213,3.1,3703659681,56,Back,,,,,,,3ddsnnhxo0mem95lcph71ix1x,M. Brozović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605821,19,1,1,1,12,3vo5mpj7catp66nrwwqiuhuup,1,48.5,56,2022-08-13T18:48:17.455Z,2022-08-14T03:04:21Z,3703659853,56,Left,3703659855,140,53.9,3703659859,212,22.0,3705319221,178,,3703659861,213,1.3,3703659857,141,87.2,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605895,20,1,1,1,13,3vo5mpj7catp66nrwwqiuhuup,1,53.9,87.2,2022-08-13T18:48:18.592Z,2022-08-14T03:04:25Z,3703660271,140,62.9,3705319329,178,,3703660277,213,0.5,3703660275,212,11.0,3703660273,141,95.4,3703660269,56,Left,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445605983,21,1,1,1,19,3vo5mpj7catp66nrwwqiuhuup,1,76.7,94.4,2022-08-13T18:48:23.918Z,2022-08-14T03:05:30Z,3703660795,213,5.1,3703660783,155,,3704406843,224,,3703660787,140,93.7,3703660791,141,34.9,3705319683,178,,3703660793,212,44.2,3704406845,72,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,3703660785,56,Center,3703660797,1,3703666195,218,,3703660781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606031,22,1,1,1,21,3vo5mpj7catp66nrwwqiuhuup,1,93.7,34.9,2022-08-13T18:48:25.922Z,2022-08-14T03:05:30Z,3703666151,210,16,3703661019,56,Center,3703666153,154,,3705319829,178,,3703661025,141,51.2,3703661017,3,,3703661021,140,97.7,3703661031,213,1.2,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,3703666157,22,,3703661029,212,,,,,,1,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606055,23,43,1,1,22,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-08-13T18:48:27.125Z,2022-08-13T18:49:17Z,3703661149,56,Center,3703666375,144,44,3703661151,286,0,,,,,,,,,,,,,,,,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606185,12,43,1,1,22,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-08-13T18:48:27.126Z,2022-08-13T18:49:01Z,3703661881,285,0,3703662459,233,23,3703664591,144,44,3703661879,56,Back,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445606069,24,16,1,1,22,3vo5mpj7catp66nrwwqiuhuup,1,97.7,51.2,2022-08-13T18:48:27.307Z,2022-08-14T03:05:31Z,3703666277,103,21.5,3703661185,56,Center,3703662593,15,,3703666281,217,,3703666267,29,,3703666289,231,48.4,3703666265,79,,3703662607,375,01:22.124,8qgbxff7xlg0zjtyees7ljljp,R. Lukaku,3703661183,16,,3703666275,102,3704407295,396,49.5,3703662601,374,,50.3,2022-08-13 19:48:27.021,3703661181,22,3705320977,388,3703666271,55,22,3703666279,214,3704407291,395,0.6,3703662599,328,3703666283,216,21,3703666287,230,100,3703666269,154,,,,,
2445607015,13,1,1,2,9,bi1fxjrncd0ram0oi7ja1jyuo,1,50.1,50.1,2022-08-13T18:49:14.477Z,2022-08-14T03:05:51Z,3703668697,189,,3705320775,21,,3703666409,212,14.1,3703666411,213,3.7,3703666405,140,39.1,3703666413,279,G,3703666407,141,38.3,3705320773,388,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,3703666403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607059,14,1,1,2,11,bi1fxjrncd0ram0oi7ja1jyuo,1,39.1,38.3,2022-08-13T18:49:15.942Z,2022-08-14T03:05:56Z,3703666617,213,4.5,3703942395,189,,3703666611,140,34.6,3703666609,56,Back,3705321489,178,,3703666613,141,11.5,3703666615,212,18.8,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607077,15,1,1,2,13,bi1fxjrncd0ram0oi7ja1jyuo,1,34.6,11.5,2022-08-13T18:49:18.325Z,2022-08-14T03:06:04Z,3703666739,140,45.5,3703666741,141,6.7,3703666737,56,Back,3703666745,213,6.0,3703666743,212,11.9,3705321633,178,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607101,16,1,1,2,15,bi1fxjrncd0ram0oi7ja1jyuo,1,45.5,6.7,2022-08-13T18:49:20.168Z,2022-08-14T03:06:10Z,3705321777,178,,3703666875,141,15.8,3703666873,140,43.7,3703666877,212,6.5,3703666879,213,1.9,3703666871,56,Back,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607111,17,1,1,2,16,bi1fxjrncd0ram0oi7ja1jyuo,0,43.7,15.8,2022-08-13T18:49:21.303Z,2022-08-14T03:06:16Z,3703666917,56,Right,3703666927,212,28.1,3705321957,178,,3703666929,213,6.1,3703666923,140,70.0,3703666925,141,8.5,3703666915,155,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445930063,1560,67,1,2,18,3vo5mpj7catp66nrwwqiuhuup,1,30.3,85.8,2022-08-13T18:49:23.545Z,2022-08-14T05:22:05Z,3705451987,233,902,,,,,,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445930061,902,67,1,2,18,bi1fxjrncd0ram0oi7ja1jyuo,0,69.7,14.2,2022-08-13T18:49:23.546Z,2022-08-14T04:46:34Z,3705451995,233,1560,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607117,25,8,1,2,18,3vo5mpj7catp66nrwwqiuhuup,1,30.8,86.6,2022-08-13T18:49:23.551Z,2022-08-14T05:22:05Z,3703666947,56,Back,3705322351,178,,3704430715,383,,,,,,,,,,,,,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607139,26,49,1,2,19,3vo5mpj7catp66nrwwqiuhuup,1,32.8,90,2022-08-13T18:49:24.496Z,2022-08-14T03:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607205,27,1,1,2,21,3vo5mpj7catp66nrwwqiuhuup,0,25.3,95.1,2022-08-13T18:49:26.836Z,2022-08-14T03:06:46Z,3703667465,141,94.7,3703667463,140,40.7,3704430997,157,,3703667467,212,16.2,3705322681,178,,3703667461,56,Back,3703667469,213,6.3,3704430999,1,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607237,18,61,1,2,22,bi1fxjrncd0ram0oi7ja1jyuo,0,63.6,7.4,2022-08-13T18:49:27.807Z,2022-08-14T03:06:57Z,3705322829,388,,3705322827,21,,3703667631,56,Right,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607285,28,1,1,2,23,3vo5mpj7catp66nrwwqiuhuup,1,37.6,93.6,2022-08-13T18:49:28.811Z,2022-08-14T03:07:06Z,3703667905,140,43.4,3703667903,56,Back,3703667911,213,0.2,3703667909,212,6.2,3703667901,155,,3705322995,178,,3703667907,141,95.3,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607297,29,50,1,2,27,3vo5mpj7catp66nrwwqiuhuup,1,38.4,95.2,2022-08-13T18:49:31.921Z,2022-08-14T03:07:44Z,3703667957,56,Back,3703668651,233,19,3703667961,286,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445930209,1567,43,1,2,27,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-08-13T18:49:32.176Z,2022-08-14T05:11:16Z,3705475759,144,67,3705452703,233,903,,,,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445607359,19,7,1,2,27,bi1fxjrncd0ram0oi7ja1jyuo,0,61.6,4.8,2022-08-13T18:49:32.177Z,2022-08-14T03:07:56Z,3703668275,285,,3705324073,178,,3704431307,385,,3703668361,233,29,3703668271,56,Right,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445930207,903,43,1,2,27,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-08-13T18:49:32.177Z,2022-08-14T05:11:16Z,3705475757,144,67,3705452713,233,1567,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
