id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2458580013,28,5,1,1,53,e75syeuawg3ql8nwpi3vr2btz,0,62.9,101.5,2022-09-11T10:32:14.322Z,2022-09-11T18:55:45Z,3772701447,233,22,3772701133,347,,3772701131,56,Left,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580087,23,1,1,2,4,af91jdcs6x0bqkmdb78rokod2,1,42,0,2022-09-11T10:32:25.473Z,2022-09-11T18:55:51Z,3772701697,189,,3772701471,140,15.0,3772701473,141,19.4,3772701475,212,31.9,3772701469,56,Back,3772701467,107,,3772701477,213,2.7,3772701479,1,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580109,24,1,1,2,5,af91jdcs6x0bqkmdb78rokod2,1,15,19.4,2022-09-11T10:32:26.341Z,2022-09-11T18:56:00Z,3772701591,140,8.0,3772701595,212,22.1,3772701593,141,50.0,3774635573,178,,3772701601,213,1.9,3772701589,56,Back,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580129,25,1,1,2,8,af91jdcs6x0bqkmdb78rokod2,1,13.5,49.1,2022-09-11T10:32:29.970Z,2022-09-11T18:56:04Z,3772701683,56,Back,3772701685,140,27.4,3772701691,213,1.1,3772701693,1,,3772701689,212,32.9,3772701687,141,92.4,3774635727,178,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580161,26,1,1,2,12,af91jdcs6x0bqkmdb78rokod2,0,29,94.8,2022-09-11T10:32:33.738Z,2022-09-11T18:56:12Z,3774636139,178,,3772701865,56,Left,3772701863,155,,3772701873,213,6.1,3772701875,1,,3772701871,212,45.0,3772701869,141,81.2,3772701867,140,70.9,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580203,29,61,1,2,15,e75syeuawg3ql8nwpi3vr2btz,1,26.5,21.1,2022-09-11T10:32:36.267Z,2022-09-11T18:56:22Z,3774636635,388,,3774636633,15,,3772702061,56,Back,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580207,30,52,1,2,18,e75syeuawg3ql8nwpi3vr2btz,1,13.5,31,2022-09-11T10:32:39.295Z,2022-09-11T19:34:01Z,3774779627,388,,3773309677,378,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580249,31,1,1,2,23,e75syeuawg3ql8nwpi3vr2btz,1,14.6,50.6,2022-09-11T10:32:45.187Z,2022-09-11T18:56:30Z,3772702301,123,,3772702305,140,15.7,3772702303,56,Back,3772702309,212,7.9,3772702307,141,39.1,3772702311,213,4.9,3774636959,178,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580275,32,1,1,2,26,e75syeuawg3ql8nwpi3vr2btz,1,16.9,38.6,2022-09-11T10:32:48.163Z,2022-09-11T18:56:37Z,3772702447,56,Back,3772702449,140,12.1,3772702451,141,58.4,3772702453,212,14.4,3772702455,213,1.9,3774637159,178,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580287,33,1,1,2,29,e75syeuawg3ql8nwpi3vr2btz,1,12.8,59.1,2022-09-11T10:32:51.261Z,2022-09-11T18:56:54Z,3772702519,212,20.9,3772702517,141,52.1,3772702521,213,6.1,3772702515,140,32.2,3772702513,56,Back,3774637945,178,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580325,34,1,1,2,31,e75syeuawg3ql8nwpi3vr2btz,1,30.7,53.7,2022-09-11T10:32:52.641Z,2022-09-11T18:57:00Z,3772702691,213,0.9,3772702683,56,Back,3772702685,140,46.6,3774638127,178,,3772702687,141,85.7,3772702689,212,27.4,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580337,35,1,1,2,33,e75syeuawg3ql8nwpi3vr2btz,0,47.3,84.5,2022-09-11T10:32:54.276Z,2022-09-11T18:57:05Z,3772702747,140,69.7,3772702749,141,57.3,3774638329,178,,3772702745,56,Center,3772702751,212,29.9,3772702743,155,,3772702753,213,5.6,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580339,27,49,1,2,37,af91jdcs6x0bqkmdb78rokod2,1,27.1,52.4,2022-09-11T10:32:59.004Z,2022-09-11T18:57:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580353,28,1,1,2,37,af91jdcs6x0bqkmdb78rokod2,1,27.1,52.4,2022-09-11T10:32:59.075Z,2022-09-11T18:57:16Z,3772702805,56,Back,3772702807,140,8.7,3772702809,141,50.1,3772702811,212,19.4,3772702813,213,3.2,3774638979,178,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580363,29,1,1,2,39,af91jdcs6x0bqkmdb78rokod2,1,8.7,50.1,2022-09-11T10:33:00.934Z,2022-09-11T18:57:21Z,3774639227,178,,3772702851,212,22.2,3772702845,56,Back,3772702853,213,0.9,3772702847,140,22.1,3772702849,141,75.3,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580381,30,1,1,2,42,af91jdcs6x0bqkmdb78rokod2,1,26,74.5,2022-09-11T10:33:03.920Z,2022-09-11T18:57:26Z,3774639485,178,,3772702937,213,6.2,3772702929,56,Back,3772702935,212,14.9,3772702933,141,71.7,3772702931,140,40.1,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580391,31,1,1,2,43,af91jdcs6x0bqkmdb78rokod2,1,40.1,71.7,2022-09-11T10:33:05.257Z,2022-09-11T18:57:32Z,3772702985,141,64.8,3772702981,56,Center,3772702983,140,51.9,3772702987,212,13.2,3772702989,213,5.9,3772702979,168,,3774639695,178,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580415,32,1,1,2,45,af91jdcs6x0bqkmdb78rokod2,1,52.1,64.6,2022-09-11T10:33:06.752Z,2022-09-11T18:57:39Z,3772703091,213,3.4,3772703083,56,Back,3772703085,140,43.0,3772703087,141,60.5,3772703089,212,10.0,3774639985,178,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580421,33,1,1,2,46,af91jdcs6x0bqkmdb78rokod2,0,43.2,60.5,2022-09-11T10:33:07.597Z,2022-09-11T18:57:45Z,3772703115,212,18.0,3772703113,141,62.4,3772703111,140,60.3,3772703117,213,0.1,3774640243,178,,3772703109,56,Center,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580409,36,8,1,2,47,e75syeuawg3ql8nwpi3vr2btz,1,43.3,36.5,2022-09-11T10:33:08.280Z,2022-09-11T18:57:58Z,3772703073,56,Back,3773314177,385,,3774640707,178,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580429,37,49,1,2,50,e75syeuawg3ql8nwpi3vr2btz,1,31.9,78.8,2022-09-11T10:33:11.785Z,2022-09-11T18:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580495,38,1,1,2,51,e75syeuawg3ql8nwpi3vr2btz,1,36,74.2,2022-09-11T10:33:13.137Z,2022-09-11T18:58:13Z,3772703407,213,6.0,3772703403,141,65.1,3772703401,140,53.7,3772703405,212,19.6,3774641259,178,,3772703399,56,Center,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580531,39,1,1,2,57,e75syeuawg3ql8nwpi3vr2btz,1,65.5,92.1,2022-09-11T10:33:18.776Z,2022-09-11T18:58:24Z,3772703599,140,76.1,3772703597,56,Left,3772703603,212,11.2,3772703601,141,93.2,3772703605,213,0.1,3774641777,178,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580535,40,50,1,3,3,e75syeuawg3ql8nwpi3vr2btz,1,81.2,85.8,2022-09-11T10:33:24.327Z,2022-09-11T18:58:56Z,3772703619,286,,3772703631,233,34,3772703617,56,Left,,,,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580533,34,7,1,3,3,af91jdcs6x0bqkmdb78rokod2,0,18.8,14.2,2022-09-11T10:33:24.723Z,2022-09-11T18:59:01Z,3773316777,383,,3772703609,56,Back,3774643165,178,,3772703625,233,40,3772703611,285,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580545,35,43,1,3,4,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-09-11T10:33:25.534Z,2022-09-11T13:30:42Z,3772703659,285,0,3772703657,56,Back,3773317999,144,45,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580561,41,43,1,3,4,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-09-11T10:33:25.534Z,2022-09-11T13:30:40Z,3772703817,233,35,3773317811,144,3,3772703799,56,Left,3772703801,286,0,,,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580579,42,1,1,3,7,e75syeuawg3ql8nwpi3vr2btz,1,76.3,87.3,2022-09-11T10:33:28.310Z,2022-09-11T18:59:32Z,3772703899,56,Left,3774644461,178,,3772703907,213,3.1,3772703905,212,7.5,3772703901,140,69.2,3772703903,141,87.9,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580613,43,1,1,3,8,e75syeuawg3ql8nwpi3vr2btz,1,68.6,87.3,2022-09-11T10:33:30.098Z,2022-09-11T18:59:42Z,3772704055,212,12.4,3772704051,140,57.0,3772704053,141,84.0,3772704049,56,Left,3772704057,213,3.3,3774644799,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580631,44,1,1,3,12,e75syeuawg3ql8nwpi3vr2btz,1,48.4,74.4,2022-09-11T10:33:33.660Z,2022-09-11T18:59:47Z,3772704145,213,4.8,3772704143,212,35.7,3772704141,141,22.1,3772704139,140,51.7,3772704137,56,Center,3772704147,1,,3774644945,178,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580637,45,1,1,3,15,e75syeuawg3ql8nwpi3vr2btz,0,52,22,2022-09-11T10:33:36.476Z,2022-09-11T18:59:52Z,3772704187,140,75.2,3772704189,141,0.0,3772704193,213,5.7,3772704191,212,28.9,3772704185,56,Right,3774645097,178,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580795,36,5,1,3,16,af91jdcs6x0bqkmdb78rokod2,1,29.8,101.2,2022-09-11T10:33:37.973Z,2022-09-11T18:59:57Z,3772705049,56,Back,3772705051,347,,3772705061,233,46,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580639,46,5,1,3,16,e75syeuawg3ql8nwpi3vr2btz,0,70.2,-1.2,2022-09-11T10:33:37.973Z,2022-09-11T18:59:57Z,3772705075,233,36,3772704199,56,Right,3772704201,347,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580811,37,1,1,3,34,af91jdcs6x0bqkmdb78rokod2,0,35.6,100,2022-09-11T10:33:55.816Z,2022-09-11T19:00:04Z,3772705169,1,,3772705167,213,6.2,3772705157,107,,3772705159,56,Left,3772705165,212,36.5,3772705163,141,95.0,3772705161,140,70.1,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580831,47,44,1,3,36,e75syeuawg3ql8nwpi3vr2btz,1,30.6,7.6,2022-09-11T10:33:58.007Z,2022-09-11T19:00:22Z,3772705317,233,38,3772705285,285,,3772705283,56,Back,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580813,38,44,1,3,36,af91jdcs6x0bqkmdb78rokod2,0,69.4,92.4,2022-09-11T10:33:58.008Z,2022-09-11T19:00:22Z,3772705179,286,,3772705177,56,Left,3772705335,233,47,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580833,48,61,1,3,36,e75syeuawg3ql8nwpi3vr2btz,1,31.3,10.1,2022-09-11T10:33:58.065Z,2022-09-11T20:39:36Z,3772705287,56,Back,3774646527,178,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580845,49,44,1,3,39,e75syeuawg3ql8nwpi3vr2btz,1,25.6,6.6,2022-09-11T10:34:01.101Z,2022-09-11T19:01:24Z,3772705363,285,,3772705361,56,Back,3772705373,233,39,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580837,39,44,1,3,39,af91jdcs6x0bqkmdb78rokod2,0,74.4,93.4,2022-09-11T10:34:01.102Z,2022-09-11T19:01:24Z,3772705383,233,49,3772705299,286,,3772705297,56,Left,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580857,50,1,1,3,39,e75syeuawg3ql8nwpi3vr2btz,1,27.5,9.2,2022-09-11T10:34:01.225Z,2022-09-11T19:01:28Z,3772705441,213,5.9,3772705431,3,,3774649813,388,,3772705439,212,8.1,3772705437,141,4.4,3772705433,56,Back,3772705435,140,34.6,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580861,51,49,1,3,41,e75syeuawg3ql8nwpi3vr2btz,1,34.6,4.4,2022-09-11T10:34:02.391Z,2022-09-11T19:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580871,52,1,1,3,41,e75syeuawg3ql8nwpi3vr2btz,1,34.6,4.4,2022-09-11T10:34:02.497Z,2022-09-11T19:01:38Z,3772705511,1,,3774650473,178,,3772705505,141,7.3,3772705501,56,Right,3772705503,140,55.1,3772705499,157,,3772705507,212,21.6,3772705509,213,0.1,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580881,53,44,1,3,43,e75syeuawg3ql8nwpi3vr2btz,1,54.3,6.9,2022-09-11T10:34:04.935Z,2022-09-11T19:01:45Z,3772705551,286,,3772705547,56,Right,3772705559,233,40,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580867,40,44,1,3,43,af91jdcs6x0bqkmdb78rokod2,0,45.7,93.1,2022-09-11T10:34:04.936Z,2022-09-11T19:01:45Z,3772705483,56,Back,3772705485,285,,3772705563,233,53,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580885,54,1,1,3,43,e75syeuawg3ql8nwpi3vr2btz,1,55.1,7.3,2022-09-11T10:34:04.997Z,2022-09-11T19:01:49Z,3772705585,213,1.3,3772705583,212,8.3,3772705575,3,,3772705581,141,19.0,3774651217,388,,3772705579,140,57.2,3772705577,56,Right,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458973231,1451,67,1,3,45,e75syeuawg3ql8nwpi3vr2btz,1,57.6,17.3,2022-09-11T10:34:06.680Z,2022-09-11T20:39:53Z,3774791183,233,1067,,,,,,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458973227,1067,67,1,3,45,af91jdcs6x0bqkmdb78rokod2,0,42.4,82.7,2022-09-11T10:34:06.681Z,2022-09-11T19:36:58Z,3774791233,233,1451,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580887,55,1,1,3,45,e75syeuawg3ql8nwpi3vr2btz,0,57.2,19,2022-09-11T10:34:06.701Z,2022-09-11T20:39:53Z,3774651577,178,,3772705611,213,1.5,3772705609,212,11.4,3772705607,141,35.6,3772705605,140,58.5,3772705601,56,Center,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580899,42,49,1,3,46,af91jdcs6x0bqkmdb78rokod2,1,46.3,65.2,2022-09-11T10:34:08.222Z,2022-09-11T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580889,41,43,1,3,47,af91jdcs6x0bqkmdb78rokod2,1,0,0,2022-09-11T10:34:08.542Z,2022-09-11T11:21:02Z,3772705619,56,Back,3772813229,144,61,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580907,43,1,1,3,47,af91jdcs6x0bqkmdb78rokod2,0,46.3,65.2,2022-09-11T10:34:09.090Z,2022-09-11T19:02:12Z,3772705719,56,Center,3772705717,155,,3772705725,212,16.4,3772705721,140,61.9,3772705723,141,63.1,3774652401,178,,3772705727,213,6.2,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580913,56,49,1,3,49,e75syeuawg3ql8nwpi3vr2btz,1,37,44,2022-09-11T10:34:10.628Z,2022-09-11T19:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580963,57,1,1,3,50,e75syeuawg3ql8nwpi3vr2btz,1,37,44,2022-09-11T10:34:11.411Z,2022-09-11T19:02:24Z,3774652975,178,,3772706087,213,1.4,3772706077,140,39.1,3772706079,141,69.3,3772706075,56,Back,3772706083,212,17.3,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458580983,58,1,1,3,56,e75syeuawg3ql8nwpi3vr2btz,1,42.5,88.1,2022-09-11T10:34:18.248Z,2022-09-11T19:02:36Z,3772706177,140,41.1,3772706179,141,79.7,3774653759,178,,3772706181,212,5.9,3772706175,56,Back,3772706183,213,4.5,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581009,59,1,1,3,59,e75syeuawg3ql8nwpi3vr2btz,1,41.3,78.8,2022-09-11T10:34:20.741Z,2022-09-11T19:02:44Z,3772706325,213,1.1,3772706321,141,93.5,3772706323,212,11.1,3772706317,56,Back,3772706319,140,45.9,3774654137,178,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581047,60,1,1,4,3,e75syeuawg3ql8nwpi3vr2btz,1,48.7,92.9,2022-09-11T10:34:24.714Z,2022-09-11T19:02:49Z,3772706453,141,84.3,3772706451,140,43.4,3772706455,212,8.1,3774654377,178,,3772706457,213,4.0,3772706449,56,Back,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581087,61,1,1,4,6,e75syeuawg3ql8nwpi3vr2btz,1,44.8,84.5,2022-09-11T10:34:27.349Z,2022-09-11T19:02:56Z,3772706557,212,32.4,3772706549,155,,3772706559,213,0.1,3772706551,56,Left,3772706555,141,88.2,3772706553,140,75.6,3772706561,1,,3774654807,178,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581091,62,50,1,4,8,e75syeuawg3ql8nwpi3vr2btz,1,71.9,88.4,2022-09-11T10:34:30.141Z,2022-09-11T19:03:04Z,3772706569,56,Left,3772706571,286,,3772706633,233,44,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581097,44,7,1,4,9,af91jdcs6x0bqkmdb78rokod2,1,28.1,11.6,2022-09-11T10:34:30.281Z,2022-09-11T19:03:10Z,3772706589,167,,3772706591,56,Back,3772706593,285,,3774655843,178,,3773325975,385,,3772706623,233,62,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581103,45,5,1,4,10,af91jdcs6x0bqkmdb78rokod2,0,29.3,-1.3,2022-09-11T10:34:31.978Z,2022-09-11T19:03:18Z,3772706615,56,Back,3772706617,347,,3772706757,233,63,,,,,,,,,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581123,63,5,1,4,10,e75syeuawg3ql8nwpi3vr2btz,1,70.7,101.3,2022-09-11T10:34:31.978Z,2022-09-11T19:03:18Z,3772706745,233,45,3772706709,56,Left,3772706711,347,,,,,,,,,,,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581145,64,1,1,4,13,e75syeuawg3ql8nwpi3vr2btz,0,73.9,100,2022-09-11T10:34:34.406Z,2022-09-11T19:03:24Z,3772706833,213,5.5,3772706835,1,,3772706831,212,32.8,3772706825,56,Center,3772706823,107,,3772706829,141,66.0,3772706827,140,95.2,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581153,46,52,1,4,15,af91jdcs6x0bqkmdb78rokod2,1,9.2,36.9,2022-09-11T10:34:37.134Z,2022-09-11T19:03:28Z,3773326799,377,,3774657113,178,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581223,47,1,1,4,23,af91jdcs6x0bqkmdb78rokod2,1,14.7,41,2022-09-11T10:34:44.431Z,2022-09-11T19:03:35Z,3773327545,189,,3774657509,178,,3772707229,212,34.3,3772707227,141,90.2,3772707223,56,Back,3772707221,123,,3772707225,140,22.0,3772707231,213,1.3,6wplm29z7qxxmujyc2ml19gix,I. Radu,3772707233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581257,48,1,1,4,26,af91jdcs6x0bqkmdb78rokod2,1,22,90.2,2022-09-11T10:34:47.554Z,2022-09-11T19:03:41Z,3774657761,178,,3772707381,141,69.3,3772707383,212,18.0,3772707385,213,5.4,3772707379,140,32.5,3772707377,56,Back,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458581259,49,61,1,4,27,af91jdcs6x0bqkmdb78rokod2,1,32.5,69.3,2022-09-11T10:34:48.783Z,2022-09-11T19:03:48Z,3772707401,56,Back,3774658225,178,,,,,,,,,,,,,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
