id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499884325,494,5,2,48,0,e75syeuawg3ql8nwpi3vr2btz,0,10.3,-1.7,2023-01-22T20:53:53.553Z,2023-01-23T01:42:47Z,3991185503,233,446,3991185449,347,,3991185447,56,Back,,,,,,,,,,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884339,447,1,2,48,4,bqbbqm98ud8obe45ds9ohgyrd,1,87,100,2023-01-22T20:53:57.980Z,2023-01-23T01:42:55Z,3991185529,213,4.1,3991185519,107,,3991185521,56,Left,3991185527,212,16.5,3991185525,141,82.7,3991185523,140,77.5,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884341,448,50,2,48,6,bqbbqm98ud8obe45ds9ohgyrd,1,75.6,85,2023-01-22T20:53:59.444Z,2023-01-23T01:43:04Z,3991185547,286,,3991185545,56,Left,3991185575,233,495,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884337,495,7,2,48,6,e75syeuawg3ql8nwpi3vr2btz,0,24.4,15,2023-01-22T20:53:59.469Z,2023-01-23T01:43:10Z,3991185517,285,,3991185515,56,Back,3991385825,385,,3991185557,233,448,3991494281,389,,,,,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884353,449,4,2,48,9,bqbbqm98ud8obe45ds9ohgyrd,1,76.2,74.7,2023-01-22T20:54:02.471Z,2023-01-23T01:43:18Z,3991185633,286,,3991185627,56,Center,3991185625,13,,3991185629,152,,3991185631,265,,3991185663,233,496,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884357,496,4,2,48,9,e75syeuawg3ql8nwpi3vr2btz,0,23.8,25.3,2023-01-22T20:54:02.472Z,2023-01-23T01:43:18Z,3991494435,178,,3991185651,152,,3991185649,56,Back,3991185685,233,449,3991185655,285,,3991185647,13,,3991185653,265,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884383,497,17,2,48,12,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-01-22T20:54:05.715Z,2023-01-23T01:43:24Z,3991185803,31,,3991185807,158,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884589,452,1,2,49,25,bqbbqm98ud8obe45ds9ohgyrd,0,79.2,75.1,2023-01-22T20:55:18.482Z,2023-01-23T01:43:28Z,3991186833,56,Center,3991494653,178,,3991386911,224,,3991186837,141,53.7,3991186825,2,,3991386913,72,,3991186839,212,17.9,3991186831,152,,7glxasv2ed6ey82dknto1y66t,Á. Di María,3991186827,5,,,3991186835,140,3991186829,155,3991186841,213,5.3,,,,,,,89.1,,,,,,,,,,,,,,,,,,,,,,,
2499884611,498,12,2,49,26,e75syeuawg3ql8nwpi3vr2btz,1,11.7,39.8,2023-01-22T20:55:19.412Z,2023-01-23T01:43:31Z,3991494707,388,,3991186939,140,36.6,3991186941,141,7.0,3991186943,212,34.4,3991186947,15,,3991186937,56,Back,3991186945,213,5.6,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884623,453,1,2,49,30,bqbbqm98ud8obe45ds9ohgyrd,1,55.8,94.5,2023-01-22T20:55:23.975Z,2023-01-23T01:43:35Z,3991187005,212,26.9,3991187007,213,4.0,3991187003,141,63.9,3991186999,56,Back,3991187001,140,39.5,3991494761,178,,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884643,454,1,2,49,35,bqbbqm98ud8obe45ds9ohgyrd,1,47.8,47.8,2023-01-22T20:55:28.823Z,2023-01-23T01:43:42Z,3991187091,56,Back,3991187099,213,4.3,3991187095,141,28.0,3991494833,178,,3991187097,212,14.5,3991187093,140,42.6,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884653,455,1,2,49,39,bqbbqm98ud8obe45ds9ohgyrd,1,41.1,31.5,2023-01-22T20:55:32.915Z,2023-01-23T01:43:46Z,3991187147,56,Back,3991187153,212,11.6,3991494891,178,,3991187155,213,2.0,3991187149,140,36.7,3991187151,141,47.2,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884663,456,1,2,49,41,bqbbqm98ud8obe45ds9ohgyrd,1,36.9,49,2023-01-22T20:55:35.238Z,2023-01-23T01:43:51Z,3991187209,213,1.4,3991187201,56,Back,3991494969,178,,3991187207,212,23.5,3991187205,141,83.0,3991187203,140,41.0,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884675,457,1,2,49,45,bqbbqm98ud8obe45ds9ohgyrd,1,33,79,2023-01-22T20:55:38.914Z,2023-01-23T01:43:57Z,3991187263,140,27.7,3991495075,178,,3991187267,212,26.4,3991187265,141,41.0,3991187269,213,4.5,3991187261,56,Back,,,,,,,418gw0hpjoy8dt0ywaxjgm5pm,N. Fagioli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884685,458,1,2,49,49,bqbbqm98ud8obe45ds9ohgyrd,1,32.6,25.6,2023-01-22T20:55:42.437Z,2023-01-23T01:44:01Z,3991187317,212,15.6,3991187315,141,3.2,3991187313,140,36.0,3991187319,213,4.9,3991187311,56,Back,3991495117,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884691,459,1,2,49,52,bqbbqm98ud8obe45ds9ohgyrd,1,33.3,5,2023-01-22T20:55:45.830Z,2023-01-23T01:44:09Z,3991187357,213,2.6,3991187355,212,16.1,3991187353,141,18.0,3991495181,178,,3991187351,140,20.5,3991187349,56,Back,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884709,460,1,2,49,54,bqbbqm98ud8obe45ds9ohgyrd,1,20.9,18.5,2023-01-22T20:55:48.253Z,2023-01-23T01:44:13Z,3991187463,56,Back,3991187471,213,2.3,3991187465,140,6.6,3991187467,141,43.1,3991495241,178,,3991187469,212,22.5,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884725,461,1,2,49,59,bqbbqm98ud8obe45ds9ohgyrd,1,10.4,43.4,2023-01-22T20:55:53.239Z,2023-01-23T01:44:18Z,3991187555,56,Back,3991187557,140,19.2,3991187561,212,37.1,3991495277,178,,3991187565,1,,3991187559,141,96.3,3991187563,213,1.3,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884733,462,1,2,50,4,bqbbqm98ud8obe45ds9ohgyrd,0,35,92.9,2023-01-22T20:55:58.382Z,2023-01-23T01:44:23Z,3991187611,212,10.6,3991495323,178,,3991187609,141,88.4,3991187613,213,6.0,3991187605,56,Back,3991187607,140,44.7,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884735,499,49,2,50,6,e75syeuawg3ql8nwpi3vr2btz,1,57,17.2,2023-01-22T20:55:59.569Z,2023-01-23T01:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884743,500,1,2,50,7,e75syeuawg3ql8nwpi3vr2btz,1,60.1,18.4,2023-01-22T20:56:00.909Z,2023-01-23T01:44:34Z,3991187643,141,34.6,3991187647,213,0.7,3991187645,212,16.9,3991495435,178,,3991187639,56,Center,3991187641,140,72.3,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884747,501,1,2,50,8,e75syeuawg3ql8nwpi3vr2btz,0,72.3,34.6,2023-01-22T20:56:01.752Z,2023-01-23T01:44:40Z,3991187657,56,Right,3991187661,141,0.0,3991187665,213,4.8,3991187659,140,75.1,3991495523,178,,3991187663,212,24.7,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884755,463,5,2,50,10,bqbbqm98ud8obe45ds9ohgyrd,1,24.6,101.5,2023-01-22T20:56:03.822Z,2023-01-23T01:44:44Z,3991187681,347,,3991187679,56,Back,3991187703,233,502,,,,,,,,,,,,,,,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884753,502,5,2,50,10,e75syeuawg3ql8nwpi3vr2btz,0,75.4,-1.5,2023-01-22T20:56:03.822Z,2023-01-23T01:44:45Z,3991187707,233,463,3991187677,347,,3991187675,56,Right,,,,,,,,,,,,,,,,d364lpc0km51psy3zwc4a6zca,R. Højlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884791,464,1,2,50,17,bqbbqm98ud8obe45ds9ohgyrd,1,24.1,100,2023-01-22T20:56:10.807Z,2023-01-23T01:44:50Z,3991187861,56,Back,3991187869,213,3.9,3991187857,107,,3991187865,141,86.0,3991187867,212,15.5,3991187863,140,13.2,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884793,465,1,2,50,19,bqbbqm98ud8obe45ds9ohgyrd,1,13.3,86,2023-01-22T20:56:12.573Z,2023-01-23T01:44:53Z,3991187891,213,1.0,3991187889,212,7.0,3991187885,140,17.1,3991187887,141,94.4,3991187883,56,Back,3991495717,178,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884809,466,1,2,50,21,bqbbqm98ud8obe45ds9ohgyrd,1,17.1,94.4,2023-01-22T20:56:14.706Z,2023-01-23T01:44:58Z,3991187983,212,28.9,3991187985,213,4.2,3991187979,140,3.1,3991187977,56,Back,3991495845,178,,3991187981,141,57.8,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884831,467,1,2,50,25,bqbbqm98ud8obe45ds9ohgyrd,1,4.8,44.9,2023-01-22T20:56:18.643Z,2023-01-23T01:45:03Z,3991188079,141,2.6,3991495925,178,,3991188085,1,,3991188083,213,5.2,3991188081,212,32.5,3991188077,140,19.2,3991188075,56,Back,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884833,468,3,2,50,28,bqbbqm98ud8obe45ds9ohgyrd,0,23.9,4.6,2023-01-22T20:56:21.665Z,2023-01-23T01:45:11Z,3991188093,56,Back,3991398801,464,,3991496045,178,,3991188165,233,503,3991188095,285,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884841,503,7,2,50,28,e75syeuawg3ql8nwpi3vr2btz,1,76.1,95.4,2023-01-22T20:56:21.975Z,2023-01-23T01:45:14Z,3991496139,178,,3991188131,56,Left,3991398869,383,,3991188133,286,,3991188161,233,468,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884845,504,49,2,50,30,e75syeuawg3ql8nwpi3vr2btz,1,78.1,93,2023-01-22T20:56:23.641Z,2023-01-23T01:45:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499948137,1346,83,2,50,31,bqbbqm98ud8obe45ds9ohgyrd,1,20.9,4.7,2023-01-22T20:56:24.851Z,2023-01-23T02:24:38Z,3991519907,399,229220,,,,,,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884873,505,1,2,50,34,e75syeuawg3ql8nwpi3vr2btz,1,76,92.4,2023-01-22T20:56:27.816Z,2023-01-23T01:45:26Z,3991188279,213,4.0,3991188271,56,Center,3991188273,140,63.4,3991188277,212,19.3,3991188275,141,71.7,3991496309,178,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884891,506,1,2,50,36,e75syeuawg3ql8nwpi3vr2btz,1,61.7,70.2,2023-01-22T20:56:30.029Z,2023-01-23T01:45:31Z,3991496393,178,,3991188343,56,Center,3991188345,140,65.5,3991188347,141,36.7,3991188351,213,4.9,3991188349,212,23.1,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884905,507,1,2,50,40,e75syeuawg3ql8nwpi3vr2btz,1,67.6,44,2023-01-22T20:56:33.651Z,2023-01-23T01:45:51Z,3991188595,210,15,3991188405,56,Center,3991188413,213,0.5,3991188407,140,74.4,3991188411,212,8.2,3991496509,178,,3991188409,141,50.0,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884907,508,15,2,50,41,e75syeuawg3ql8nwpi3vr2btz,1,79.7,48.8,2023-01-22T20:56:35.351Z,2023-01-23T01:45:51Z,3991188617,230,98.1,3991188607,102,52.7,3991496633,178,,3991188619,231,49.8,3991188611,215,,3991188423,56,Center,3991188601,29,,3991188609,103,19,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,3991188419,22,,,3991188615,147,3991188421,18,3991188603,55,507,3991188613,146,81.2,3991188599,76,,49.1,,3991188525,82,3991188521,20,3991188527,233,469,,,,,,,,,,,,,,,
2499884911,469,10,2,50,42,bqbbqm98ud8obe45ds9ohgyrd,1,22.4,50.1,2023-01-22T20:56:35.463Z,2023-01-23T01:45:55Z,3991188545,233,508,3991188435,94,,3991496687,178,,3991188437,56,Back,,,,,,,,,,,,,2nddcty9qris2mmeldon0ogd1,A. Rabiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884915,509,61,2,50,42,e75syeuawg3ql8nwpi3vr2btz,1,79.7,48.8,2023-01-22T20:56:35.553Z,2023-01-23T01:46:00Z,3991188443,56,Center,3991496777,178,,,,,,,,,,,,,,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884919,470,49,2,50,43,bqbbqm98ud8obe45ds9ohgyrd,1,22.7,42.8,2023-01-22T20:56:36.428Z,2023-01-23T01:46:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884935,471,1,2,50,46,bqbbqm98ud8obe45ds9ohgyrd,1,26.9,40.9,2023-01-22T20:56:40.368Z,2023-01-23T01:46:20Z,3991188563,141,44.0,3991188559,56,Back,3991188565,212,4.9,3991497101,178,,3991188567,213,2.7,3991188561,140,22.7,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884943,472,1,2,50,50,bqbbqm98ud8obe45ds9ohgyrd,1,33.4,35.7,2023-01-22T20:56:44.318Z,2023-01-23T01:46:23Z,3991188643,212,18.9,3991188637,56,Back,3991188645,213,1.5,3991497147,178,,3991188639,140,35.2,3991188641,141,63.3,,,,,,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884963,473,1,2,50,55,bqbbqm98ud8obe45ds9ohgyrd,1,37.4,64.9,2023-01-22T20:56:49.006Z,2023-01-23T01:46:32Z,3991188705,56,Back,3991188713,213,1.9,3991188707,140,34.8,3991497317,178,,3991188709,141,75.1,3991188711,212,7.5,,,,,,,7glxasv2ed6ey82dknto1y66t,Á. Di María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884971,474,1,2,50,59,bqbbqm98ud8obe45ds9ohgyrd,1,32.3,62.6,2023-01-22T20:56:52.873Z,2023-01-23T01:46:42Z,3991188751,56,Back,3991188759,213,3.8,3991188753,140,23.2,3991188755,141,52.4,3991497431,178,,3991188757,212,11.8,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884987,475,1,2,51,1,bqbbqm98ud8obe45ds9ohgyrd,1,24.1,49.9,2023-01-22T20:56:54.956Z,2023-01-23T01:46:46Z,3991188839,213,4.6,3991188831,56,Back,3991188833,140,22.3,3991497497,178,,3991188837,212,13.3,3991188835,141,30.6,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884999,476,1,2,51,3,bqbbqm98ud8obe45ds9ohgyrd,1,22.3,30.4,2023-01-22T20:56:57.117Z,2023-01-23T01:46:52Z,3991188897,140,30.2,3991188895,56,Back,3991497523,178,,3991188903,213,5.2,3991188899,141,4.6,3991188901,212,19.4,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885015,477,1,2,51,7,bqbbqm98ud8obe45ds9ohgyrd,1,30.4,4.4,2023-01-22T20:57:00.458Z,2023-01-23T01:46:58Z,3991188969,213,2.2,3991188961,56,Back,3991497595,178,,3991188967,212,14.6,3991188965,141,22.1,3991188963,140,22.6,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885027,478,1,2,51,9,bqbbqm98ud8obe45ds9ohgyrd,1,22.4,22.1,2023-01-22T20:57:02.986Z,2023-01-23T01:47:08Z,3991189035,141,55.2,3991189037,212,28.1,3991189033,140,6.4,3991189031,56,Back,3991189039,213,2.2,3991497731,178,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885057,479,1,2,51,19,bqbbqm98ud8obe45ds9ohgyrd,0,10.2,49.4,2023-01-22T20:57:12.569Z,2023-01-23T01:47:13Z,3991189167,1,,3991189165,213,5.8,3991189159,140,49.3,3991189163,212,47.3,3991189157,56,Back,3991189155,155,,3991497833,178,,3991189161,141,14.9,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885059,510,1,2,51,22,e75syeuawg3ql8nwpi3vr2btz,1,33.9,77.6,2023-01-22T20:57:15.437Z,2023-01-23T01:47:17Z,3991189181,141,72.6,3991189177,56,Center,3991189175,3,,3991497913,388,,3991189179,140,52.8,3991189185,213,6.1,3991189183,212,20.1,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885063,511,1,2,51,22,e75syeuawg3ql8nwpi3vr2btz,0,52.8,72.6,2023-01-22T20:57:16.317Z,2023-01-23T01:47:22Z,3991189207,212,8.1,3991189205,141,69.8,3991189197,3,,3991189203,140,60.3,3991189199,168,,3991189209,213,6.0,3991498047,178,,3991189201,56,Center,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885083,480,1,2,51,28,bqbbqm98ud8obe45ds9ohgyrd,0,51.7,56.9,2023-01-22T20:57:21.906Z,2023-01-23T01:47:27Z,3991189345,141,69.0,3991189347,212,37.9,3991401055,4,,3991189343,140,86.9,3991189341,56,Center,3991189349,213,0.2,3991498137,178,,3991189351,1,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885093,512,54,2,51,31,e75syeuawg3ql8nwpi3vr2btz,1,13.6,28.9,2023-01-22T20:57:24.798Z,2023-01-23T01:47:33Z,3991189399,232,,3991498261,389,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885099,513,52,2,51,31,e75syeuawg3ql8nwpi3vr2btz,1,13.6,28.9,2023-01-22T20:57:25.339Z,2023-01-23T01:47:39Z,3991401187,376,,3991498355,389,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885109,514,1,2,51,33,e75syeuawg3ql8nwpi3vr2btz,1,13.6,28.9,2023-01-22T20:57:26.635Z,2023-01-23T01:47:42Z,3991189461,141,15.4,3991189457,56,Back,3991189455,123,,3991189459,140,21.7,3991498391,178,,3991189465,213,5.5,3991189463,212,12.5,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885113,515,1,2,51,36,e75syeuawg3ql8nwpi3vr2btz,1,25.1,11.5,2023-01-22T20:57:30.206Z,2023-01-23T01:47:49Z,3991189491,140,37.7,3991189489,56,Back,3991189505,189,,3991189495,212,13.5,3991189497,213,6.1,3991189493,141,7.6,3991498507,178,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885123,516,1,2,51,39,e75syeuawg3ql8nwpi3vr2btz,1,43.6,13,2023-01-22T20:57:32.520Z,2023-01-23T01:47:54Z,3991189543,213,2.1,3991189537,140,39.5,3991189535,56,Back,3991498661,178,,3991189539,141,23.2,3991189541,212,8.2,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885151,517,1,2,51,40,e75syeuawg3ql8nwpi3vr2btz,1,39.5,23.2,2023-01-22T20:57:34.198Z,2023-01-23T01:47:58Z,3991189693,213,6.1,3991498711,178,,3991189689,141,21.7,3991189685,56,Back,3991189687,140,45.3,3991189691,212,6.2,,,,,,,4aqkgskbra4wsoo7a8uw7xl9l,Éderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885157,518,1,2,51,45,e75syeuawg3ql8nwpi3vr2btz,1,53,30.1,2023-01-22T20:57:38.508Z,2023-01-23T01:48:03Z,3991189741,212,14.5,3991189739,141,32.2,3991189735,56,Back,3991189737,140,39.3,3991498829,178,,3991189743,213,3.0,,,,,,,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885165,519,1,2,51,46,e75syeuawg3ql8nwpi3vr2btz,1,38.2,35.2,2023-01-22T20:57:40.286Z,2023-01-23T01:48:08Z,3991189779,56,Back,3991189787,213,1.5,3991189785,212,22.6,3991189783,141,68.3,3991498913,178,,3991189781,140,39.9,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885173,520,1,2,51,49,e75syeuawg3ql8nwpi3vr2btz,1,40.9,69,2023-01-22T20:57:42.564Z,2023-01-23T01:48:14Z,3991189841,56,Left,3991189849,213,0.6,3991499009,178,,3991189843,140,52.9,3991189845,141,83.0,3991189847,212,15.8,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885175,521,1,2,51,53,e75syeuawg3ql8nwpi3vr2btz,1,65.6,91.8,2023-01-22T20:57:46.704Z,2023-01-23T01:48:19Z,3991189871,213,0.5,3991189863,56,Left,3991189865,140,71.0,3991189867,141,96.8,3991499085,178,,3991189869,212,6.6,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499885207,522,1,2,51,55,e75syeuawg3ql8nwpi3vr2btz,1,71.9,96,2023-01-22T20:57:48.508Z,2023-01-23T01:48:26Z,3991189999,140,85.2,3991190003,212,14.3,3991499225,178,,3991189997,56,Left,3991190001,141,91.4,3991190005,213,6.1,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
