id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515941471,185,1,1,17,47,4plikfte18rv8v4l89z803d4y,1,32.2,69.7,2023-03-05T14:18:16.319Z,2023-03-05T21:45:36Z,4075608437,56,Back,4075608445,213,4.8,4077346405,178,,4075608447,1,,4075608435,196,,4075608439,140,37.2,4075608443,212,41.3,4075608441,141,9.5,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941565,186,1,1,17,51,4plikfte18rv8v4l89z803d4y,1,38.8,8.8,2023-03-05T14:18:19.722Z,2023-03-05T21:45:38Z,4075608953,212,15.0,4075608951,141,28.6,4075608947,56,Back,4075608949,140,45.1,4075608955,213,1.1,4077346471,178,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941653,187,1,1,17,55,4plikfte18rv8v4l89z803d4y,1,45.4,23.9,2023-03-05T14:18:23.710Z,2023-03-05T21:45:43Z,4075609427,140,44.2,4075609429,141,46.7,4075609425,56,Back,4075609433,213,1.7,4075609431,212,15.6,4077346653,178,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941753,188,1,1,17,58,4plikfte18rv8v4l89z803d4y,1,46.6,50.1,2023-03-05T14:18:26.526Z,2023-03-05T21:45:47Z,4075610103,212,31.1,4075610101,141,94.4,4077346815,178,,4075610099,140,53.9,4075610105,213,1.3,4075610097,56,Left,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941831,189,1,1,18,1,4plikfte18rv8v4l89z803d4y,1,57,92.7,2023-03-05T14:18:30.046Z,2023-03-05T21:45:51Z,4077346989,178,,4075610469,141,97.2,4075610465,140,67.1,4075610473,212,11.0,4075610463,56,Left,4075610477,213,0.3,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941855,190,43,1,18,3,4plikfte18rv8v4l89z803d4y,1,0,0,2023-03-05T14:18:31.855Z,2023-03-05T14:18:40Z,4075610605,213,4.5,4075610599,140,65.8,4075610603,212,5.2,4075610601,141,89.7,4075610597,56,Left,4075611721,144,1,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941999,191,4,1,18,3,4plikfte18rv8v4l89z803d4y,1,65.5,96.4,2023-03-05T14:18:32.255Z,2023-03-05T21:46:01Z,4075611449,152,,4075611445,13,,4075611447,56,Left,4075611457,286,,4075611489,233,157,4075611453,265,,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941945,157,4,1,18,3,49rkyo4do8uwj06geomw0xr4i,0,34.5,3.6,2023-03-05T14:18:32.256Z,2023-03-05T21:46:01Z,4075611127,285,,4075611121,56,Back,4075611123,152,,4075611515,233,191,4075611119,13,,4077347357,178,,4075611125,265,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943151,192,1,1,18,47,4plikfte18rv8v4l89z803d4y,0,67.1,96,2023-03-05T14:19:16.301Z,2023-03-05T21:46:04Z,4075617441,140,83.2,4076796243,20,,4075617433,5,,4075617445,212,28.5,4075617437,152,,4075617435,155,,4075617439,56,Center,4075617443,141,62.3,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,4076796241,223,4075617447,213,5.3,,4075617431,2,,4077347473,178,,,,,,,,,,,,,,,,,,,,,,
2515943265,158,12,1,18,49,49rkyo4do8uwj06geomw0xr4i,1,16.9,38.8,2023-03-05T14:19:17.534Z,2023-03-05T21:46:11Z,4075618069,140,66.2,4077347689,178,,4075618075,213,6.1,4075618073,212,53.1,4075618067,56,Center,4075618071,141,21.7,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943415,193,1,1,18,57,4plikfte18rv8v4l89z803d4y,1,31.2,66.7,2023-03-05T14:19:25.941Z,2023-03-05T21:46:15Z,4075618921,56,Back,4075618927,141,38.0,4077347829,178,,4075618925,140,33.2,4075618929,212,19.6,4075618931,213,4.8,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943463,194,1,1,19,0,4plikfte18rv8v4l89z803d4y,1,34,34.5,2023-03-05T14:19:28.579Z,2023-03-05T21:46:18Z,4075619119,56,Back,4077347965,178,,4075619125,212,20.4,4075619127,213,5.1,4075619121,140,41.8,4075619123,141,7.0,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943547,195,1,1,19,3,4plikfte18rv8v4l89z803d4y,1,39.5,10.7,2023-03-05T14:19:31.489Z,2023-03-05T21:46:22Z,4075619587,141,30.7,4075619583,56,Back,4077348145,178,,4075619585,140,24.4,4075619591,213,2.4,4075619589,212,20.9,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943619,196,1,1,19,5,4plikfte18rv8v4l89z803d4y,1,24.6,32.8,2023-03-05T14:19:34.410Z,2023-03-05T21:46:25Z,4075619919,212,10.4,4075619915,140,27.9,4075619921,213,1.2,4075619917,141,47.2,4077348229,178,,4075619913,56,Back,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943681,197,1,1,19,7,4plikfte18rv8v4l89z803d4y,1,26.5,52.2,2023-03-05T14:19:35.799Z,2023-03-05T21:46:31Z,4075620249,213,4.4,4075620247,212,6.4,4075620239,56,Back,4075620243,141,43.3,4075620241,140,24.6,4077348441,178,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943693,198,1,1,19,9,4plikfte18rv8v4l89z803d4y,1,26.2,49.7,2023-03-05T14:19:38.295Z,2023-03-05T21:46:34Z,4075620315,213,0.5,4075620307,56,Back,4077348567,178,,4075620313,212,13.8,4075620311,141,60.2,4075620309,140,37.4,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943705,199,1,1,19,10,4plikfte18rv8v4l89z803d4y,1,37.4,60.2,2023-03-05T14:19:39.423Z,2023-03-05T21:46:38Z,4075620357,212,15.3,4075620353,140,23.1,4075620351,56,Back,4077348711,178,,4075620355,141,64.5,4075620359,213,2.9,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943769,200,1,1,19,12,4plikfte18rv8v4l89z803d4y,1,23.5,63.9,2023-03-05T14:19:40.636Z,2023-03-05T21:46:44Z,4075620747,213,1.5,4077348919,178,,4075620735,56,Back,4075620739,140,24.5,4075620743,141,84.1,4075620745,212,13.8,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943849,201,1,1,19,15,4plikfte18rv8v4l89z803d4y,1,24.6,86.6,2023-03-05T14:19:43.683Z,2023-03-05T21:48:52Z,4075621231,213,0.7,4077353753,178,,4075621225,140,32.2,4075621229,212,10.7,4075621227,141,97.1,4075621223,56,Back,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943895,202,1,1,19,18,4plikfte18rv8v4l89z803d4y,1,36.5,88.6,2023-03-05T14:19:46.847Z,2023-03-05T21:48:55Z,4075621539,213,3.9,4075621535,141,77.1,4077353871,178,,4075621531,56,Back,4075621533,140,29.1,4075621537,212,11.0,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943953,203,1,1,19,20,4plikfte18rv8v4l89z803d4y,1,27.8,73.8,2023-03-05T14:19:49.343Z,2023-03-05T21:48:58Z,4075621907,140,7.4,4077353911,178,,4075621913,213,3.9,4075621911,212,28.7,4075621905,56,Back,4075621909,141,45.7,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944193,204,1,1,19,27,4plikfte18rv8v4l89z803d4y,1,9.4,40.3,2023-03-05T14:19:55.741Z,2023-03-05T21:49:01Z,4077354061,178,,4075623177,212,31.8,4075623171,56,Back,4075623173,140,29.5,4075623169,155,,4075623179,213,5.4,4075623175,141,5.3,,,,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516275993,886,83,1,19,31,49rkyo4do8uwj06geomw0xr4i,1,68.9,97.6,2023-03-05T14:20:00.267Z,2023-03-05T22:21:32Z,4077418293,399,423768,,,,,,,,,,,,,,,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944227,205,1,1,19,33,4plikfte18rv8v4l89z803d4y,1,28,1.7,2023-03-05T14:20:02.378Z,2023-03-05T21:49:07Z,4075623349,213,3.1,4075623345,141,3.4,4077354363,178,,4075623343,140,15.1,4075623341,56,Back,4075623347,212,13.6,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944277,206,1,1,19,35,4plikfte18rv8v4l89z803d4y,0,15.1,3.4,2023-03-05T14:20:03.744Z,2023-03-05T21:49:11Z,4075623579,141,7.1,4075623575,56,Back,4075623585,1,,4075623583,213,0.1,4075623573,155,,4075623581,212,32.6,4077354503,178,,4075623577,140,46.1,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944317,159,1,1,19,37,49rkyo4do8uwj06geomw0xr4i,1,52.8,88,2023-03-05T14:20:05.856Z,2023-03-05T21:49:25Z,4075623759,141,86.3,4075623763,212,9.4,4075623755,140,61.7,4075623749,3,,4077355079,388,,4075623751,56,Left,4075623769,213,6.2,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944337,160,1,1,19,38,49rkyo4do8uwj06geomw0xr4i,1,56.9,89.3,2023-03-05T14:20:06.838Z,2023-03-05T21:49:50Z,4075623873,168,,4075623881,212,10.2,4075623883,213,5.6,4077355975,388,,4075623877,140,64.6,4075623879,141,80.2,4075623875,56,Left,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944361,161,49,1,19,40,49rkyo4do8uwj06geomw0xr4i,1,64.4,77.3,2023-03-05T14:20:08.767Z,2023-03-05T21:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944399,162,1,1,19,40,49rkyo4do8uwj06geomw0xr4i,1,67.1,73.4,2023-03-05T14:20:08.837Z,2023-03-05T21:50:00Z,4075624195,141,53.0,4075624199,213,4.8,4077356309,178,,4075624193,140,67.8,4075624191,56,Center,4075624197,212,13.9,,,,,,,240qnsj5nj6l6s3cc618691at,K. Piątek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944537,163,1,1,19,42,49rkyo4do8uwj06geomw0xr4i,1,63.2,46.8,2023-03-05T14:20:11.361Z,2023-03-05T21:50:08Z,4077356593,178,,4075624945,212,26.4,4075624947,213,4.2,4075624943,141,12.4,4075624941,140,51.6,4075624939,56,Right,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516276639,1075,83,1,19,49,4plikfte18rv8v4l89z803d4y,1,32.4,97.6,2023-03-05T14:20:17.568Z,2023-03-05T22:23:41Z,4077421933,399,197017,,,,,,,,,,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946299,166,61,1,19,49,49rkyo4do8uwj06geomw0xr4i,1,69.4,2.9,2023-03-05T14:20:17.587Z,2023-03-05T21:50:56Z,4075634185,56,Right,4075648869,238,,4077358367,178,,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944675,165,5,1,19,49,49rkyo4do8uwj06geomw0xr4i,0,66.5,-1.8,2023-03-05T14:20:17.990Z,2023-03-05T21:50:59Z,4075625639,347,,4075648147,233,208,4075625637,56,Right,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946351,208,5,1,19,49,4plikfte18rv8v4l89z803d4y,1,33.5,101.8,2023-03-05T14:20:17.990Z,2023-03-05T21:50:58Z,4075634463,347,,4075634461,56,Back,4075648101,233,165,,,,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944543,164,43,1,19,49,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-03-05T14:20:18.127Z,2023-03-05T14:23:35Z,4075648609,144,50,4075633909,286,0,4075624959,56,Right,,,,,,,,,,,,,,,,ezpkmoz1z08da3o3g45m12lzp,J. Sambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946425,209,43,1,19,49,4plikfte18rv8v4l89z803d4y,1,0,0,2023-03-05T14:20:18.128Z,2023-03-05T14:21:56Z,4075635765,144,7,4075634851,285,0,4075634877,233,164,4075634849,56,Back,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945179,207,17,1,20,14,4plikfte18rv8v4l89z803d4y,1,0,0,2023-03-05T14:20:42.970Z,2023-03-05T21:51:02Z,4075628453,392,,4075628451,31,,4075628455,13,243,,,,,,,,,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946521,210,1,1,21,17,4plikfte18rv8v4l89z803d4y,1,32.3,100,2023-03-05T14:21:45.706Z,2023-03-05T21:51:07Z,4075635385,56,Back,4075636375,238,,4075635393,213,5.5,4075635389,141,91.5,4075635391,212,9.4,4075635387,140,38.8,4075662125,189,,4075635383,107,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946555,211,61,1,21,19,4plikfte18rv8v4l89z803d4y,1,38.8,91.5,2023-03-05T14:21:47.941Z,2023-03-05T21:51:11Z,4075636499,238,,4075635553,56,Back,4077358935,178,,,,,,,,,,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946533,167,49,1,21,22,49rkyo4do8uwj06geomw0xr4i,1,14.5,36,2023-03-05T14:21:51.272Z,2023-03-05T21:51:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946625,168,1,1,21,23,49rkyo4do8uwj06geomw0xr4i,1,14,34.6,2023-03-05T14:21:52.423Z,2023-03-05T21:51:19Z,4075636013,141,17.7,4075636011,140,19.8,4075636009,56,Back,4077359263,178,,4075636017,213,5.2,4075636015,212,13.0,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946681,169,1,1,21,28,49rkyo4do8uwj06geomw0xr4i,1,23.6,21.5,2023-03-05T14:21:57.429Z,2023-03-05T21:51:25Z,4075636313,140,13.1,4075636311,56,Back,4077359453,178,,4075636317,212,27.8,4075636319,213,2.0,4075636315,141,59.0,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946745,170,1,1,21,31,49rkyo4do8uwj06geomw0xr4i,1,12.7,59,2023-03-05T14:22:00.373Z,2023-03-05T21:51:27Z,4075636585,212,18.8,4075636579,56,Back,4075636587,213,1.1,4077359581,178,,4075636583,141,84.2,4075636581,140,20.1,,,,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946819,171,1,1,21,34,49rkyo4do8uwj06geomw0xr4i,1,16,81,2023-03-05T14:22:02.761Z,2023-03-05T21:51:31Z,4075636937,56,Back,4075636941,141,58.5,4075636943,212,17.6,4075636939,140,7.8,4075636949,213,4.2,4077359739,178,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946899,172,1,1,21,37,49rkyo4do8uwj06geomw0xr4i,0,8.4,56,2023-03-05T14:22:06.049Z,2023-03-05T21:51:34Z,4075637327,56,Center,4075637335,212,48.9,4075637339,1,,4075637323,155,,4075637331,141,40.1,4077359883,178,,4075637329,140,53.8,4075637337,213,6.1,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946947,212,1,1,21,40,4plikfte18rv8v4l89z803d4y,0,46.2,60.8,2023-03-05T14:22:09.088Z,2023-03-05T21:51:39Z,4075637607,212,11.8,4075637601,56,Center,4075637603,140,57.4,4075637597,3,,4077360107,178,,4075637605,141,59.9,4075637609,213,6.2,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946967,173,1,1,21,41,49rkyo4do8uwj06geomw0xr4i,0,41.2,38.6,2023-03-05T14:22:09.975Z,2023-03-05T21:51:44Z,4075637701,213,0.1,4075637695,140,58.3,4075637699,212,18.0,4075637697,141,40.4,4075637693,56,Center,4077360297,178,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946993,213,8,1,21,42,4plikfte18rv8v4l89z803d4y,1,41.9,58.1,2023-03-05T14:22:11.098Z,2023-03-05T21:51:48Z,4077360401,178,,4076806087,384,,4075637829,56,Back,,,,,,,,,,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947091,214,49,1,21,45,4plikfte18rv8v4l89z803d4y,1,30.8,13.8,2023-03-05T14:22:14.077Z,2023-03-05T21:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947177,215,1,1,21,47,4plikfte18rv8v4l89z803d4y,1,29.2,4.2,2023-03-05T14:22:16.352Z,2023-03-05T21:51:58Z,4075638801,212,26.8,4075638803,213,0.4,4075638799,141,18.6,4075638795,56,Right,4077360667,178,,4075638797,140,53.0,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947193,216,1,1,21,49,4plikfte18rv8v4l89z803d4y,1,53.1,14.4,2023-03-05T14:22:17.882Z,2023-03-05T21:52:10Z,4075638901,213,4.0,4075638883,56,Back,4075638897,212,8.4,4075638923,156,,4075638889,140,48.1,4075638893,141,4.7,4077361167,178,,,,,rktyecx75c47pgwyt4vm3i7d,M. Cuisance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947237,217,1,1,21,51,4plikfte18rv8v4l89z803d4y,0,48.1,4.7,2023-03-05T14:22:20.129Z,2023-03-05T21:52:15Z,4075639057,212,10.4,4075639053,140,44.9,4077361363,178,,4075639051,56,Back,4075639055,141,19.2,4075639059,213,1.9,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947263,174,49,1,21,52,49rkyo4do8uwj06geomw0xr4i,1,57.1,79.7,2023-03-05T14:22:20.964Z,2023-03-05T21:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947313,175,1,1,21,52,49rkyo4do8uwj06geomw0xr4i,1,57.1,79.7,2023-03-05T14:22:21.045Z,2023-03-05T21:52:24Z,4077361761,178,,4075639429,140,46.5,4075639433,212,11.1,4075639431,141,79.3,4075639427,56,Back,4075639435,213,3.2,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947391,176,1,1,21,53,49rkyo4do8uwj06geomw0xr4i,1,45.9,76.1,2023-03-05T14:22:21.648Z,2023-03-05T21:52:41Z,4075639863,56,Back,4075639865,140,48.4,4075639869,212,4.6,4077362527,178,,4075639871,213,5.3,4075639867,141,70.5,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947437,177,1,1,21,57,49rkyo4do8uwj06geomw0xr4i,1,53.6,48.7,2023-03-05T14:22:26.356Z,2023-03-05T21:52:49Z,4075640147,140,41.3,4075640151,212,15.7,4075640153,213,3.7,4075640145,56,Back,4077362801,178,,4075640149,141,35.5,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947495,178,1,1,22,1,49rkyo4do8uwj06geomw0xr4i,1,40.9,34,2023-03-05T14:22:29.600Z,2023-03-05T21:52:55Z,4075640415,140,48.0,4075640419,141,38.8,4077362999,178,,4075640425,213,0.4,4075640411,56,Back,4075640423,212,8.1,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947503,179,3,1,22,1,49rkyo4do8uwj06geomw0xr4i,0,48.9,34.9,2023-03-05T14:22:30.394Z,2023-03-05T21:53:02Z,4075640469,56,Back,4077363289,178,,4076808089,465,,4075640471,286,,4075640869,233,218,,,,,,,,,,2zgjwhl5i4lya4hh7xed1jefp,D. Črnigoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947549,218,7,1,22,2,4plikfte18rv8v4l89z803d4y,1,51.1,65.1,2023-03-05T14:22:30.962Z,2023-03-05T21:53:05Z,4077363411,178,,4076808217,384,,4075640847,233,179,4075640733,56,Center,4075640737,285,,,,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947559,219,49,1,22,3,4plikfte18rv8v4l89z803d4y,1,54.5,50.1,2023-03-05T14:22:32.026Z,2023-03-05T21:53:09Z,,,,,,,,,,,,,,,,,,,,,,,,,x1qsrbva1nlv7nvmk2an19ed,Jesé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947587,220,1,1,22,3,4plikfte18rv8v4l89z803d4y,1,51.9,59.8,2023-03-05T14:22:32.290Z,2023-03-05T21:53:13Z,4075640907,212,9.3,4077363809,178,,4075640895,56,Center,4075640899,140,57.4,4075640903,141,70.5,4075640909,213,0.9,,,,,,,x1qsrbva1nlv7nvmk2an19ed,Jesé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947647,221,1,1,22,4,4plikfte18rv8v4l89z803d4y,1,60.2,68.4,2023-03-05T14:22:32.972Z,2023-03-05T21:53:22Z,4075641255,56,Center,4075641261,212,5.2,4075641263,213,3.1,4075641259,141,68.4,4075641257,140,55.2,4077364093,178,,,,,,,,3yl0m3n14kek9pwkp7catyh9l,A. Sabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947867,222,1,1,22,8,4plikfte18rv8v4l89z803d4y,1,64.2,61.8,2023-03-05T14:22:36.722Z,2023-03-05T21:53:51Z,4075642393,56,Center,4075642397,141,77.5,4077364225,178,,4075642395,140,87.8,4075642399,212,27.0,4075654049,210,15,4075642401,213,0.4,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2515947879,223,15,1,22,16,4plikfte18rv8v4l89z803d4y,1,80.8,64.3,2023-03-05T14:22:44.862Z,2023-03-05T21:53:52Z,4077365035,178,,4075654089,102,49.2,4075654093,215,,4075642457,18,,4075654097,147,58.7,4075642461,56,Center,4075653391,233,180,4075654083,29,,x1qsrbva1nlv7nvmk2an19ed,Jesé,4075654099,230,4075654085,55,222,98.1,4075654081,78,,4075654091,103,4075653371,20,,4075642455,22,,4075653375,82,,4075654095,146,88.0,4075654101,231,,19,52.5,,,,,
2515947883,180,10,1,22,16,49rkyo4do8uwj06geomw0xr4i,1,11.8,41.6,2023-03-05T14:22:45.035Z,2023-03-05T21:53:56Z,4075642481,94,,4075642483,56,Back,4077365127,178,,4075653447,233,223,,,,,,,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947961,224,15,1,22,18,4plikfte18rv8v4l89z803d4y,1,87.3,41.7,2023-03-05T14:22:46.502Z,2023-03-05T21:54:00Z,4075657037,458,,4075657033,328,,4075642869,22,,4077365203,178,,4075642871,17,,4075657027,80,,4075657041,147,47.5,4075657105,233,181,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,4075657029,102,4075657031,103,2.5,48.0,4075656333,20,,4075642873,56,4075657039,146,97.8,,,,,,,,,,,,,Center,,,,,,
