id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2458689499,118,1,1,14,20,67z1gqyiuzpmmb15q5fy7ntc4,0,18.4,41.5,2022-09-11T13:14:41.327Z,2022-09-11T19:00:42Z,3773240841,1,,3773240831,56,Center,3773240835,141,32.7,3773240829,157,,3773240839,213,6.2,3774647349,178,,3773240833,140,70.1,3773240837,212,54.6,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689493,112,44,1,14,24,bi1fxjrncd0ram0oi7ja1jyuo,1,27.4,71.6,2022-09-11T13:14:44.878Z,2022-09-11T21:24:37Z,3773240979,233,119,3773240799,285,,3773240797,56,Back,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689507,119,44,1,14,24,67z1gqyiuzpmmb15q5fy7ntc4,0,72.6,28.4,2022-09-11T13:14:44.879Z,2022-09-11T19:00:49Z,3773240867,286,,3773241013,233,112,3773240865,56,Center,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689515,113,1,1,14,24,bi1fxjrncd0ram0oi7ja1jyuo,1,24.9,76,2022-09-11T13:14:44.880Z,2022-09-11T21:24:38Z,3773240897,56,Back,3773240903,212,9.1,3773240905,213,0.9,3773240901,141,86.5,3773240899,140,30.2,3773240895,3,,3774648325,388,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689527,114,49,1,14,26,bi1fxjrncd0ram0oi7ja1jyuo,1,31,87.4,2022-09-11T13:14:46.901Z,2022-09-11T19:01:07Z,,,,,,,,,,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689563,115,61,1,14,28,bi1fxjrncd0ram0oi7ja1jyuo,0,31.7,87.8,2022-09-11T13:14:48.865Z,2022-09-11T19:01:29Z,3773241127,56,Back,3774649895,389,,,,,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689589,120,49,1,14,30,67z1gqyiuzpmmb15q5fy7ntc4,1,73,9.8,2022-09-11T13:14:50.735Z,2022-09-11T19:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689715,121,1,1,14,35,67z1gqyiuzpmmb15q5fy7ntc4,1,80,28,2022-09-11T13:14:56.051Z,2022-09-11T19:01:44Z,3773241853,212,24.7,3773241849,140,73.2,3774650831,178,,3773241855,213,1.9,3773241851,141,62.7,3773241847,56,Center,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689805,122,1,1,14,38,67z1gqyiuzpmmb15q5fy7ntc4,1,73.2,62.7,2022-09-11T13:14:58.423Z,2022-09-11T19:02:00Z,3773242295,140,81.5,3773242301,213,1.1,3773242299,212,19.2,3774651829,178,,3773242297,141,87.8,3773242293,56,Left,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689849,123,1,1,14,41,67z1gqyiuzpmmb15q5fy7ntc4,1,81.5,87.8,2022-09-11T13:15:01.921Z,2022-09-11T19:02:39Z,3773242549,212,15.6,3773242545,140,67.3,3773242551,213,3.4,3774653869,178,,3773242543,56,Left,3773242547,141,81.1,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689877,124,1,1,14,43,67z1gqyiuzpmmb15q5fy7ntc4,1,67.3,81.1,2022-09-11T13:15:03.711Z,2022-09-11T19:02:46Z,3773242701,56,Center,3773242705,141,66.1,3773242709,213,4.6,3774654271,178,,3773242703,140,66.3,3773242707,212,10.3,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689947,125,1,1,14,45,67z1gqyiuzpmmb15q5fy7ntc4,1,66.3,57.8,2022-09-11T13:15:05.955Z,2022-09-11T19:09:58Z,3773243029,140,64.3,3773243035,213,4.6,3773243027,56,Center,3773243031,141,31.5,3774681943,178,,3773243033,212,18.0,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689983,126,1,1,14,48,67z1gqyiuzpmmb15q5fy7ntc4,1,64.3,31.5,2022-09-11T13:15:08.427Z,2022-09-11T19:10:04Z,3773243259,212,24.0,3773243255,140,77.6,3774682359,178,,3773243257,141,2.8,3773243261,213,5.3,3773243253,56,Right,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690021,127,1,1,14,51,67z1gqyiuzpmmb15q5fy7ntc4,0,77.6,2.8,2022-09-11T13:15:11.588Z,2022-09-11T19:10:09Z,3773243441,155,,3773243449,212,38.4,3773243453,1,,3773243439,2,,3774682693,178,,3773243445,140,89.2,3773938417,20,,3773243447,141,56.3,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,3773243451,213,1.2,3773938415,224,,,3773243443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690053,116,12,1,14,52,bi1fxjrncd0ram0oi7ja1jyuo,1,9,46,2022-09-11T13:15:12.980Z,2022-09-11T19:10:15Z,3774683081,388,,3773243623,213,6.2,3773243615,141,43.9,3773243611,56,Back,3773243613,140,26.6,3773243657,15,,3773243617,212,18.5,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690167,128,1,1,14,54,67z1gqyiuzpmmb15q5fy7ntc4,1,71.1,67.5,2022-09-11T13:15:15.143Z,2022-09-11T19:10:22Z,3773244181,140,77.6,3773244185,212,12.3,3774683481,178,,3773244187,213,1.0,3773244179,56,Left,3773244183,141,82.6,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690199,129,1,1,14,57,67z1gqyiuzpmmb15q5fy7ntc4,1,77.6,82.6,2022-09-11T13:15:18.315Z,2022-09-11T19:10:26Z,3773244365,213,2.9,3773244361,141,85.9,3774683789,178,,3773244357,56,Left,3773244363,212,10.1,3773244359,140,68.2,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690255,130,1,1,15,1,67z1gqyiuzpmmb15q5fy7ntc4,1,68.2,85.9,2022-09-11T13:15:21.540Z,2022-09-11T19:10:34Z,3773244633,213,4.4,3773244627,140,64.0,3774684141,178,,3773244625,56,Center,3773244629,141,62.9,3773244631,212,16.2,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690399,131,1,1,15,3,67z1gqyiuzpmmb15q5fy7ntc4,1,64.9,60.3,2022-09-11T13:15:23.490Z,2022-09-11T18:11:19Z,3773245377,212,16.6,3773245373,140,63.0,3773245379,213,4.6,3773245375,141,36.1,3773245371,56,Center,3774473909,178,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690455,132,1,1,15,9,67z1gqyiuzpmmb15q5fy7ntc4,1,66.4,35.7,2022-09-11T13:15:29.459Z,2022-09-11T18:11:27Z,3774474415,178,,3773245663,212,8.3,3773245659,140,67.4,3773245661,141,47.8,3773245665,213,1.4,3773245657,56,Center,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690519,133,1,1,15,12,67z1gqyiuzpmmb15q5fy7ntc4,1,69.5,48.2,2022-09-11T13:15:32.370Z,2022-09-11T18:11:32Z,3774474673,178,,3773245981,213,5.3,3773245977,141,35.5,3773245973,56,Center,3773245979,212,10.5,3773245975,140,75.2,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690531,134,1,1,15,14,67z1gqyiuzpmmb15q5fy7ntc4,0,77.3,37.7,2022-09-11T13:15:34.490Z,2022-09-11T18:11:44Z,3773246041,140,80.3,3773246159,233,117,3773246163,286,,3773246049,213,0.3,3773246157,236,,3774475421,178,,3773246047,212,3.3,3773246037,56,Center,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,3773246045,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690555,117,74,1,15,14,bi1fxjrncd0ram0oi7ja1jyuo,1,21.6,60.5,2022-09-11T13:15:34.678Z,2022-09-11T18:12:13Z,3773246135,56,Back,3774477043,21,,3773246137,285,,3773246171,233,134,3774477045,178,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458962941,777,83,1,15,15,67z1gqyiuzpmmb15q5fy7ntc4,1,77,38.3,2022-09-11T13:15:35.661Z,2022-09-11T19:22:37Z,3774733959,399,215312,,,,,,,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690639,119,1,1,15,15,bi1fxjrncd0ram0oi7ja1jyuo,1,23.6,59.1,2022-09-11T13:15:35.679Z,2022-09-11T18:12:45Z,3773246571,212,21.7,3773251819,157,,3773246567,140,38.9,3773251821,1,,3773246565,56,Back,3774479019,178,,3773246573,213,5.5,3773246569,141,37.6,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690561,118,43,1,15,15,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-09-11T13:15:35.762Z,2022-09-11T13:16:34Z,3773251929,144,49,,,,,,,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690641,120,61,1,15,17,bi1fxjrncd0ram0oi7ja1jyuo,0,38.9,37.6,2022-09-11T13:15:37.860Z,2022-09-11T18:12:56Z,3773246577,56,Back,3774479685,178,,,,,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690627,135,43,1,15,18,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-11T13:15:38.733Z,2022-09-11T13:15:40Z,3773246731,144,45,3773246519,285,0,3773246517,56,Center,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690637,136,61,1,15,18,67z1gqyiuzpmmb15q5fy7ntc4,0,63.9,64.5,2022-09-11T13:15:38.750Z,2022-09-11T18:13:03Z,3774480165,178,,3773246555,56,Center,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691977,129,49,1,15,19,bi1fxjrncd0ram0oi7ja1jyuo,1,36.9,49.4,2022-09-11T13:15:39.674Z,2022-09-11T18:13:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690847,121,1,1,15,22,bi1fxjrncd0ram0oi7ja1jyuo,1,59.5,66.7,2022-09-11T13:15:43.341Z,2022-09-11T18:13:21Z,3773247573,140,69.8,3774480949,178,,3773247577,212,16.2,3773247571,56,Left,3773247575,141,84.5,3773247579,213,0.8,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690853,122,1,1,15,27,bi1fxjrncd0ram0oi7ja1jyuo,0,87.2,74.6,2022-09-11T13:15:47.911Z,2022-09-11T18:14:35Z,3773247605,56,Center,3773248835,212,31.5,3773248831,140,100.0,3774485727,178,,3773248837,213,5.2,3773248833,141,33.6,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690863,123,5,1,15,28,bi1fxjrncd0ram0oi7ja1jyuo,0,101,42.4,2022-09-11T13:15:49.291Z,2022-09-11T18:14:39Z,3773247661,346,,3773247733,233,137,3773247659,56,Center,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690861,137,5,1,15,28,67z1gqyiuzpmmb15q5fy7ntc4,1,-1,57.6,2022-09-11T13:15:49.291Z,2022-09-11T18:14:40Z,3773247649,346,,3773247647,56,Back,3773247693,233,123,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691427,138,1,1,15,51,67z1gqyiuzpmmb15q5fy7ntc4,1,5,59.1,2022-09-11T13:16:11.372Z,2022-09-11T18:15:11Z,3773250591,124,,3773250595,140,8.7,3773250599,212,8.6,3773250633,189,,3773250597,141,47.8,3773250605,237,,3773250593,56,Back,3773250601,213,5.2,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691473,139,1,1,15,58,67z1gqyiuzpmmb15q5fy7ntc4,1,25.3,43.4,2022-09-11T13:16:18.743Z,2022-09-11T18:15:07Z,3773940737,155,,3773250907,213,6.0,3774488073,178,,3773250903,141,25.8,3773250901,140,58.7,3773250909,1,,3773250905,212,37.1,3773250899,56,Center,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691489,140,44,1,16,1,67z1gqyiuzpmmb15q5fy7ntc4,1,57.8,23.5,2022-09-11T13:16:22.193Z,2022-09-11T21:24:38Z,3773250967,56,Center,3773251017,233,124,3773250971,286,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691483,124,44,1,16,1,bi1fxjrncd0ram0oi7ja1jyuo,0,42.2,76.5,2022-09-11T13:16:22.194Z,2022-09-11T18:15:19Z,3773251099,233,140,3773250931,56,Back,3773250935,285,,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691497,141,61,1,16,1,67z1gqyiuzpmmb15q5fy7ntc4,0,58.7,25.8,2022-09-11T13:16:22.283Z,2022-09-11T21:24:39Z,3774489431,15,,3773250995,56,Center,3774489433,178,,,,,,,,,,,,,,,,,dq037w5t3ht5zgd75mue4p1pl,Dany Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691507,125,49,1,16,3,bi1fxjrncd0ram0oi7ja1jyuo,1,44.7,85.7,2022-09-11T13:16:23.374Z,2022-09-11T18:15:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691543,126,1,1,16,4,bi1fxjrncd0ram0oi7ja1jyuo,1,44.4,86,2022-09-11T13:16:24.893Z,2022-09-11T18:16:00Z,3773251227,213,2.2,3773251223,141,95.1,3773251219,56,Back,3774490981,178,,3773251225,212,7.8,3773251221,140,39.8,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691585,127,1,1,16,6,bi1fxjrncd0ram0oi7ja1jyuo,0,39.8,96,2022-09-11T13:16:26.553Z,2022-09-11T18:16:05Z,3773251417,140,88.4,3773251413,155,,3773251425,1,,3773251421,212,52.9,3773251415,56,Center,3773251419,141,75.7,3773251423,213,6.0,3774491265,178,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691605,142,52,1,16,10,67z1gqyiuzpmmb15q5fy7ntc4,1,11.6,23.3,2022-09-11T13:16:30.914Z,2022-09-11T18:16:09Z,3773941093,376,,3774491495,178,,,,,,,,,,,,,,,,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691677,143,1,1,16,11,67z1gqyiuzpmmb15q5fy7ntc4,1,12.4,26.8,2022-09-11T13:16:31.856Z,2022-09-11T18:16:14Z,3773251895,123,,3773251899,140,17.9,3773251901,141,47.5,3773251905,213,1.2,3773251903,212,15.2,3773251897,56,Back,3774491841,178,,,,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691775,144,1,1,16,14,67z1gqyiuzpmmb15q5fy7ntc4,1,21.8,53,2022-09-11T13:16:35.345Z,2022-09-11T18:16:17Z,3773252403,212,13.4,3774492059,178,,3773252397,141,38.0,3773252389,56,Back,3773252393,140,30.1,3773252409,213,5.4,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691855,145,1,1,16,19,67z1gqyiuzpmmb15q5fy7ntc4,1,36.2,44.6,2022-09-11T13:16:40.346Z,2022-09-11T18:16:22Z,3773252789,212,8.7,3773252785,140,38.4,3774492363,178,,3773252783,56,Back,3773252791,213,1.3,3773252787,141,56.9,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691871,146,4,1,16,21,67z1gqyiuzpmmb15q5fy7ntc4,1,37.8,53,2022-09-11T13:16:41.634Z,2022-09-11T18:16:27Z,3773252839,56,Back,3773252841,152,,3773252845,286,,3773253189,233,128,3773252837,13,,3773252843,265,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691921,128,4,1,16,21,bi1fxjrncd0ram0oi7ja1jyuo,0,62.2,47,2022-09-11T13:16:41.635Z,2022-09-11T18:16:26Z,3773253097,56,Center,3773253103,285,,3774492627,178,,3773253261,233,146,3773253095,13,,3773253101,265,,3773253099,152,,,,,3ail949zww61xhkymcg66bca1,Þ. Helgason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692113,147,1,1,16,35,67z1gqyiuzpmmb15q5fy7ntc4,1,41.1,43.1,2022-09-11T13:16:55.677Z,2022-09-11T18:16:32Z,3773254117,56,Back,3773254113,5,,3773254125,213,4.5,3773254121,141,30.9,3774492935,178,,3773254115,152,,3773254119,140,39.4,3773254123,212,8.5,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692181,148,1,1,16,37,67z1gqyiuzpmmb15q5fy7ntc4,1,39.4,30.9,2022-09-11T13:16:57.677Z,2022-09-11T18:16:36Z,3773254481,56,Back,3773254485,141,51.5,3773254489,213,2.0,3773254483,140,33.2,3774493149,178,,3773254487,212,15.4,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692245,149,1,1,16,40,67z1gqyiuzpmmb15q5fy7ntc4,0,35,55.5,2022-09-11T13:17:01.247Z,2022-09-11T18:16:41Z,3773254797,212,45.9,3774493493,178,,3773254793,140,74.3,3773254799,213,0.5,3773254795,141,85.0,3773254801,1,,3773254787,155,,3773254791,56,Left,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692271,130,1,1,16,44,bi1fxjrncd0ram0oi7ja1jyuo,0,23.5,14.9,2022-09-11T13:17:04.393Z,2022-09-11T18:16:49Z,3773254923,3,,3774494043,178,,3773254927,140,30.2,3773254931,212,10.3,3773254925,56,Back,3773254929,141,25.9,3773254935,213,0.8,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692291,150,1,1,16,46,67z1gqyiuzpmmb15q5fy7ntc4,0,65.3,72,2022-09-11T13:17:06.537Z,2022-09-11T18:17:04Z,3773255051,213,0.8,3773255043,56,Center,3773255047,141,76.3,3773255049,212,3.9,3774494725,178,,3773255045,140,67.8,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692293,131,61,1,16,46,bi1fxjrncd0ram0oi7ja1jyuo,1,29.6,24,2022-09-11T13:17:06.806Z,2022-09-11T18:17:21Z,3774495673,178,,3773255053,56,Back,3774495671,21,,,,,,,,,,,,,,,,,3ail949zww61xhkymcg66bca1,Þ. Helgason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692373,151,61,1,16,47,67z1gqyiuzpmmb15q5fy7ntc4,1,65.1,83.5,2022-09-11T13:17:08.218Z,2022-09-11T18:17:35Z,3774496637,178,,3773255543,56,Left,,,,,,,,,,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692447,152,1,1,16,49,67z1gqyiuzpmmb15q5fy7ntc4,1,65.6,79,2022-09-11T13:17:09.367Z,2022-09-11T18:17:45Z,3774497255,178,,3773255783,212,11.0,3773255785,213,3.0,3773255777,140,55.2,3773255781,141,81.1,3773255773,56,Left,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692469,154,1,1,16,52,67z1gqyiuzpmmb15q5fy7ntc4,1,56.8,78.7,2022-09-11T13:17:12.539Z,2022-09-11T18:17:50Z,3774497591,178,,3773255915,56,Back,3773255919,141,80.9,3773255923,213,3.0,3773255917,140,46.0,3773255921,212,11.4,,,,,,,thnje2i2s96fcbuscj57053p,A. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692465,153,43,1,16,53,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-09-11T13:17:13.947Z,2022-09-11T13:57:44Z,3773255883,56,Center,3773255885,140,56.8,3773255891,213,5.0,3773255887,141,78.7,3773255889,212,1.9,3773437263,144,1,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692515,155,1,1,16,55,67z1gqyiuzpmmb15q5fy7ntc4,1,46,80.9,2022-09-11T13:17:15.702Z,2022-09-11T18:17:53Z,3773256191,141,92.9,3773256187,56,Left,3773256195,213,0.3,3773256189,140,71.2,3774497765,178,,3773256193,212,27.7,,,,,,,erdqr6vrr5tlfypbks3og0dlh,Pablo Marí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692527,156,1,1,16,59,67z1gqyiuzpmmb15q5fy7ntc4,1,86.2,88.3,2022-09-11T13:17:19.918Z,2022-09-11T18:17:57Z,3773256299,213,5.7,3774497951,178,,3773256295,141,81.5,3773256291,56,Left,3773256297,212,8.2,3773256293,140,92.7,,,,,,,6ck9f1ppvl65nui0x71q80jx1,G. Caprari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692551,157,1,1,17,1,67z1gqyiuzpmmb15q5fy7ntc4,0,95.7,83.2,2022-09-11T13:17:22.298Z,2022-09-11T18:18:01Z,3774498265,178,,3773256429,213,4.3,3773256425,212,5.2,3773256421,140,93.9,3773256415,2,,3773256419,56,Center,3773256423,141,76.0,3773948469,386,,4d17grk2qflzake218uz76uei,Carlos Augusto,3773948473,72,,3773948465,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692777,135,61,1,17,1,bi1fxjrncd0ram0oi7ja1jyuo,1,4.7,18,2022-09-11T13:17:22.360Z,2022-09-11T18:18:17Z,3773257583,56,Back,3774499159,178,,,,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692569,132,49,1,17,3,bi1fxjrncd0ram0oi7ja1jyuo,1,12.8,29.4,2022-09-11T13:17:24.028Z,2022-09-11T18:18:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3ail949zww61xhkymcg66bca1,Þ. Helgason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692605,133,1,1,17,3,bi1fxjrncd0ram0oi7ja1jyuo,1,12.8,29.4,2022-09-11T13:17:24.159Z,2022-09-11T18:18:30Z,3773256741,157,,3773256745,140,42.1,3773256753,1,,3773256749,212,31.6,3773256751,213,6.1,3773256743,56,Back,3774499929,178,,3773256747,141,19.1,3ail949zww61xhkymcg66bca1,Þ. Helgason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692609,134,61,1,17,6,bi1fxjrncd0ram0oi7ja1jyuo,0,43,18,2022-09-11T13:17:26.469Z,2022-09-11T18:18:38Z,3773256769,56,Back,3774500247,178,,3774500245,21,,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
