id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2516115665,134,1,1,11,44,3vo5mpj7catp66nrwwqiuhuup,1,13.4,42.3,2023-03-05T17:12:11.647Z,2023-03-06T01:33:07Z,4076530643,141,23.8,4076530647,212,12.6,4076530635,56,Back,4076530639,140,14.0,4077646219,178,,4076530649,213,4.8,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115707,135,1,1,11,47,3vo5mpj7catp66nrwwqiuhuup,0,14,21.4,2023-03-05T17:12:14.597Z,2023-03-06T01:33:13Z,4076530883,56,Center,4076530879,155,,4076530895,1,,4076530891,212,44.4,4076530887,140,55.9,4076530893,213,0.1,4077646301,178,,4076530889,141,30.7,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115721,63,49,1,11,49,bi1fxjrncd0ram0oi7ja1jyuo,1,45.2,68.1,2023-03-05T17:12:16.986Z,2023-03-06T01:33:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115737,64,1,1,11,49,bi1fxjrncd0ram0oi7ja1jyuo,0,45.2,68.1,2023-03-05T17:12:17.007Z,2023-03-06T01:33:18Z,4077646459,178,,4076531043,1,,4076531035,140,68.6,4076531039,212,24.6,4076531031,157,,4076531033,56,Center,4076531041,213,6.3,4076531037,141,67.8,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115757,136,44,1,11,51,3vo5mpj7catp66nrwwqiuhuup,1,29.6,30,2023-03-05T17:12:19.079Z,2023-03-06T01:59:02Z,4076531137,285,,4076531173,233,65,4076531135,56,Back,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115745,65,44,1,11,51,bi1fxjrncd0ram0oi7ja1jyuo,0,70.4,70,2023-03-05T17:12:19.080Z,2023-03-06T01:33:24Z,4076531061,286,,4076531059,56,Center,4076531191,233,136,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516220291,952,61,1,11,51,3vo5mpj7catp66nrwwqiuhuup,1,28.5,31.7,2023-03-05T17:12:19.137Z,2023-03-06T01:59:03Z,4077646751,388,,4077105329,56,Back,4077646749,15,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115765,137,44,1,11,54,3vo5mpj7catp66nrwwqiuhuup,1,26.8,34.5,2023-03-05T17:12:22.320Z,2023-03-06T01:59:03Z,4076531171,285,,4076531219,233,66,4076531169,56,Back,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115763,66,44,1,11,54,bi1fxjrncd0ram0oi7ja1jyuo,0,73.2,65.5,2023-03-05T17:12:22.321Z,2023-03-06T01:33:40Z,4076531157,56,Center,4076531159,286,,4076531231,233,137,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115783,138,1,1,11,54,3vo5mpj7catp66nrwwqiuhuup,1,26.9,36.8,2023-03-05T17:12:22.359Z,2023-03-06T01:59:03Z,4076531291,140,19.7,4076531295,212,7.8,4076531297,213,2.9,4076531289,56,Back,4076531293,141,39.9,4076531287,3,,4077646935,388,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115785,139,49,1,11,56,3vo5mpj7catp66nrwwqiuhuup,1,19.7,39.9,2023-03-05T17:12:23.698Z,2023-03-06T01:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115803,140,1,1,11,56,3vo5mpj7catp66nrwwqiuhuup,1,19.7,39.9,2023-03-05T17:12:23.766Z,2023-03-06T01:34:02Z,4076531375,141,41.8,4076531379,213,3.0,4076531377,212,7.5,4076531371,56,Back,4076531373,140,12.7,4077647265,178,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115845,141,1,1,12,0,3vo5mpj7catp66nrwwqiuhuup,1,12.8,41.8,2023-03-05T17:12:27.456Z,2023-03-06T01:34:05Z,4076531613,213,1.0,4077647293,178,,4076531605,56,Back,4076531609,141,94.8,4076531603,155,,4076531615,1,,4076531611,212,43.3,4076531607,140,35.6,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115857,142,1,1,12,4,3vo5mpj7catp66nrwwqiuhuup,1,35.6,94.8,2023-03-05T17:12:31.489Z,2023-03-06T01:34:08Z,4077647367,178,,4076531663,213,4.8,4076531649,140,36.3,4076531653,141,74.8,4076531645,56,Back,4076531657,212,13.6,,,,,,,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115889,143,1,1,12,4,3vo5mpj7catp66nrwwqiuhuup,1,36.3,74.8,2023-03-05T17:12:32.361Z,2023-03-06T01:34:11Z,4076531839,213,0.6,4077647411,178,,4076531831,56,Back,4076531835,141,79.8,4076531837,212,5.9,4076531833,140,40.9,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115911,144,1,1,12,7,3vo5mpj7catp66nrwwqiuhuup,1,40.9,79.8,2023-03-05T17:12:34.465Z,2023-03-06T01:34:13Z,4076531995,140,33.3,4076531999,212,8.2,4077647467,178,,4076531997,141,76.9,4076532001,213,3.4,4076531993,56,Back,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115967,145,1,1,12,11,3vo5mpj7catp66nrwwqiuhuup,1,30.8,88.5,2023-03-05T17:12:38.470Z,2023-03-06T01:34:18Z,4076532397,1,,4076532389,140,10.2,4076532393,212,32.4,4077647549,178,,4076532395,213,4.0,4076532391,141,53.1,4076532387,56,Back,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516115989,146,1,1,12,16,3vo5mpj7catp66nrwwqiuhuup,1,17,47.9,2023-03-05T17:12:44.212Z,2023-03-06T01:34:20Z,4076532505,140,17.3,4076532509,212,12.8,4077647587,178,,4076532503,56,Back,4076532507,141,29.1,4076532511,213,4.7,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116047,147,1,1,12,19,3vo5mpj7catp66nrwwqiuhuup,1,18.1,28.4,2023-03-05T17:12:46.409Z,2023-03-06T01:34:24Z,4076532835,141,6.4,4076532839,213,5.4,4076532837,212,19.4,4076532831,56,Back,4077647633,178,,4076532833,140,29.9,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116089,148,1,1,12,23,3vo5mpj7catp66nrwwqiuhuup,1,43.5,7.9,2023-03-05T17:12:51.397Z,2023-03-06T01:34:28Z,4076533045,141,16.1,4076533049,213,0.3,4076533041,56,Right,4076533043,140,62.6,4077647753,178,,4076533047,212,20.8,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116095,67,45,1,12,25,bi1fxjrncd0ram0oi7ja1jyuo,0,36.6,83.2,2023-03-05T17:12:53.223Z,2023-03-06T01:34:32Z,4076533075,285,,4076533223,233,149,4076533073,56,Back,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116115,149,3,1,12,25,3vo5mpj7catp66nrwwqiuhuup,1,63.4,16.8,2023-03-05T17:12:53.223Z,2023-03-06T01:34:32Z,4076533177,286,,4077108451,465,,4077647859,178,,4076533199,233,67,4076533175,56,Right,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116129,150,1,1,12,28,3vo5mpj7catp66nrwwqiuhuup,1,77.5,27.4,2023-03-05T17:12:56.143Z,2023-03-06T01:34:35Z,4076533261,56,Right,4076533269,213,6.0,4076533265,141,20.6,4076533263,140,94.7,4076533267,212,18.6,4077647981,178,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116135,151,1,1,12,30,3vo5mpj7catp66nrwwqiuhuup,0,95,20.6,2023-03-05T17:12:58.103Z,2023-03-06T01:34:39Z,4077108709,225,,4076533331,56,Center,4076533339,213,1.5,4076533335,141,24.7,4077648049,178,,4076533327,2,,4077108713,20,,4077108711,386,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,4076533337,212,4076533333,140,95.1,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116155,68,61,1,12,30,bi1fxjrncd0ram0oi7ja1jyuo,1,7.9,75,2023-03-05T17:12:58.227Z,2023-03-06T01:34:45Z,4077648167,389,,4076533431,56,Back,,,,,,,,,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116189,69,12,1,12,31,bi1fxjrncd0ram0oi7ja1jyuo,1,4.2,57.9,2023-03-05T17:12:58.755Z,2023-03-06T01:34:50Z,4076533633,212,6.9,4077648239,389,,4076533629,140,0.0,4076533655,167,,4076533627,56,Back,4076533635,213,2.5,4076533631,141,64.4,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116193,70,6,1,12,32,bi1fxjrncd0ram0oi7ja1jyuo,0,2,69.8,2023-03-05T17:13:00.288Z,2023-03-06T01:34:53Z,4076533649,73,,4076533647,56,Back,4076533709,233,152,,,,,,,,,,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116163,152,6,1,12,32,3vo5mpj7catp66nrwwqiuhuup,1,98,30.2,2023-03-05T17:13:00.288Z,2023-03-06T01:34:54Z,4076533509,56,Center,4076533511,75,,4076533677,233,70,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116541,153,1,1,13,4,3vo5mpj7catp66nrwwqiuhuup,1,99.5,0.5,2023-03-05T17:13:31.652Z,2023-03-06T01:35:02Z,4076535691,140,89.3,4076535695,212,46.4,4077114771,20,,4076535681,2,,4076535685,155,,4076537555,210,15,4076535687,224,,4077648391,178,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,4076535699,1,4076537557,154,,4076535683,6,1,,4076535689,56,4076535697,213,1.8,4076535693,141,66.9,,,,Center,,,,,,,,,,,,,,,,
2516116545,154,15,1,13,6,3vo5mpj7catp66nrwwqiuhuup,1,89.3,66.9,2023-03-05T17:13:33.730Z,2023-03-06T01:35:02Z,4076537591,55,153,4076537575,25,,4076537585,29,,4076535717,56,Center,4076537623,230,98.4,4076537601,102,52.8,4076537611,328,,4076537627,231,53.2,2r6hs8npijvt4wekd059t6tx,D. Dumfries,4076537187,233,4076537581,76,,4076537163,82,,71,4076537621,147,4076535715,64,,4076537579,15,,4076537617,146,92.3,63,,4077648457,388,4076537605,103,19,4076537589,154,,,,,,,,
2516116553,71,10,1,13,6,bi1fxjrncd0ram0oi7ja1jyuo,1,10.6,39.2,2023-03-05T17:13:34.016Z,2023-03-06T01:35:12Z,4077648591,178,,4076537205,233,154,4076535743,94,,4076535745,56,Back,4077648593,21,,,,,,,,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116601,156,2,1,13,6,3vo5mpj7catp66nrwwqiuhuup,1,88.3,69.7,2023-03-05T17:13:34.150Z,2023-03-06T01:35:15Z,4076535989,141,61.2,4076535987,140,95.3,4076535985,56,Center,4077648645,178,,4076541109,7,7r2tgpdrr4v6n9d2gkzwmlazt,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117043,74,55,1,13,6,bi1fxjrncd0ram0oi7ja1jyuo,1,4.3,57.5,2023-03-05T17:13:34.151Z,2023-03-06T01:35:16Z,,,,,,,,,,,,,,,,,,,,,,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116573,155,43,1,13,11,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-03-05T17:13:38.863Z,2023-03-05T17:14:17Z,4076535869,22,0,4076535873,56,Center,4076538573,144,39,4076535871,65,0,4076535879,249,0,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116605,72,43,1,13,14,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-05T17:13:42.123Z,2023-03-05T17:14:16Z,4076536019,182,0,4076536011,173,0,4076538559,144,63,4076536015,178,0,4076536023,56,Back,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116617,157,43,1,13,15,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-03-05T17:13:43.135Z,2023-03-05T17:13:46Z,4076536063,22,0,4076536067,56,Center,4076536321,144,39,4076536073,250,0,4076536065,62,0,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516116685,73,43,1,13,18,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-05T17:13:45.564Z,2023-03-05T17:14:18Z,4076536449,141,68.0,4076536453,213,1.2,4076536445,56,Back,4076538645,144,12,4076536451,212,7.5,4076536475,15,0,4076536447,140,11.9,,,,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117435,75,1,1,14,10,bi1fxjrncd0ram0oi7ja1jyuo,0,4.9,41,2023-03-05T17:14:37.647Z,2023-03-06T01:35:20Z,4076540491,140,77.2,4076540499,1,,4077648781,178,,4076540495,212,76.6,4076540479,5,,4076540497,213,6.2,4076540481,155,,4076540489,56,Center,3nfxhugbxid6o0r92txslivh1,W. Falcone,4076540485,241,4076540493,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117407,158,43,1,14,15,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-03-05T17:14:43.136Z,2023-03-05T17:15:56Z,4076540345,285,0,4076540343,56,Back,4076545241,144,44,,,,,,,,,,,,,,,,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117429,159,49,1,14,16,3vo5mpj7catp66nrwwqiuhuup,1,26.3,78.1,2023-03-05T17:14:43.426Z,2023-03-06T01:35:28Z,,,,,,,,,,,,,,,,,,,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117493,160,1,1,14,19,3vo5mpj7catp66nrwwqiuhuup,1,34.3,86.3,2023-03-05T17:14:47.118Z,2023-03-06T01:35:34Z,4076540795,212,7.3,4076540791,140,34.1,4077648979,178,,4076540797,213,1.6,4076540789,56,Back,4076540793,141,97.0,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117521,161,1,1,14,20,3vo5mpj7catp66nrwwqiuhuup,0,34.1,97,2023-03-05T17:14:48.148Z,2023-03-06T01:35:36Z,4076540951,141,52.6,4076540955,213,5.5,4076540947,56,Center,4077649015,178,,4076540957,1,,4076540945,155,,4076540953,212,43.1,4076540949,140,63.4,9qow77e16pvlb3860yjpydryt,R. Gosens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117573,76,1,1,14,23,bi1fxjrncd0ram0oi7ja1jyuo,1,39.1,48.4,2023-03-05T17:14:50.945Z,2023-03-06T01:35:40Z,4076541193,212,17.2,4076541185,3,,4076541189,140,55.4,4077649035,178,,4076541195,213,6.2,4076541191,141,46.0,4076541187,56,Center,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117583,77,49,1,14,25,bi1fxjrncd0ram0oi7ja1jyuo,1,55.5,53,2023-03-05T17:14:52.937Z,2023-03-06T01:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516339937,1588,83,1,14,25,3vo5mpj7catp66nrwwqiuhuup,1,44.9,56.7,2023-03-05T17:14:53.275Z,2023-03-06T04:43:10Z,4077756495,399,229233,,,,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117633,78,1,1,14,28,bi1fxjrncd0ram0oi7ja1jyuo,1,60.3,63.2,2023-03-05T17:14:55.834Z,2023-03-06T01:35:49Z,4076541469,140,73.0,4076541473,212,16.0,4076541467,56,Center,4077649165,178,,4076541471,141,76.1,4076541475,213,0.6,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117641,79,61,1,14,30,bi1fxjrncd0ram0oi7ja1jyuo,0,80.4,80.4,2023-03-05T17:14:57.715Z,2023-03-06T01:35:55Z,4076541499,56,Left,4077649267,178,,,,,,,,,,,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516222741,953,3,1,14,30,3vo5mpj7catp66nrwwqiuhuup,0,21.3,20.5,2023-03-05T17:14:58.312Z,2023-03-06T01:35:59Z,4077119043,285,,4077649339,178,,4077119047,467,6gjr3yxp34gj52xx8xfm9nt91,4077119045,464,,4077119041,56,Back,,,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117671,162,4,1,14,31,3vo5mpj7catp66nrwwqiuhuup,1,16.7,17,2023-03-05T17:14:58.732Z,2023-03-06T01:36:03Z,4076541689,56,Back,4076541693,265,,4076541727,233,80,4076541695,285,,4076541691,152,,4076541687,13,,,,,,,,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117661,80,4,1,14,31,bi1fxjrncd0ram0oi7ja1jyuo,0,83.3,83,2023-03-05T17:14:58.733Z,2023-03-06T01:36:03Z,4076541631,286,,4076541623,13,,4076541627,152,,4076541765,233,162,4076541625,56,Left,4077649405,178,,4076541629,265,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117861,163,1,1,14,44,3vo5mpj7catp66nrwwqiuhuup,1,15.7,17.5,2023-03-05T17:15:11.449Z,2023-03-06T01:36:06Z,4076542605,141,48.6,4076542609,213,1.6,4076542601,140,14.8,4076542597,152,,4077649501,178,,4076542607,212,21.2,4076542595,5,,4076542599,56,Back,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117889,164,1,1,14,50,3vo5mpj7catp66nrwwqiuhuup,1,27.6,56.2,2023-03-05T17:15:17.920Z,2023-03-06T01:36:09Z,4076542753,140,41.1,4076542749,155,,4076542761,1,,4076542757,212,34.8,4077649569,178,,4076542755,141,9.5,4076542751,56,Back,4076542759,213,5.1,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117923,165,1,1,14,52,3vo5mpj7catp66nrwwqiuhuup,1,41.9,8.4,2023-03-05T17:15:20.323Z,2023-03-06T01:36:12Z,4076542917,213,6.1,4076542909,56,Right,4077649669,178,,4076542913,141,4.5,4076542911,140,57.8,4076542915,212,16.9,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117947,166,1,1,14,54,3vo5mpj7catp66nrwwqiuhuup,1,57.8,4.5,2023-03-05T17:15:21.998Z,2023-03-06T01:39:35Z,4076543073,140,64.5,4076543077,212,16.5,4077654145,178,,4076543071,56,Center,4076543079,213,1.1,4076543075,141,26.4,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117951,167,61,1,14,55,3vo5mpj7catp66nrwwqiuhuup,1,64.5,26.4,2023-03-05T17:15:22.731Z,2023-03-06T01:39:31Z,4077650283,388,,4076543087,56,Center,4077650281,15,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117961,168,44,1,14,56,3vo5mpj7catp66nrwwqiuhuup,1,67.3,39.2,2023-03-05T17:15:24.259Z,2023-03-06T01:59:04Z,4076543213,233,81,4076543147,286,,4076543145,56,Center,,,,,,,,,,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117963,81,44,1,14,56,bi1fxjrncd0ram0oi7ja1jyuo,0,32.7,60.8,2023-03-05T17:15:24.260Z,2023-03-06T01:24:55Z,4076543149,56,Back,4076543217,233,168,4076543151,285,,,,,,,,,,,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117965,169,1,1,14,56,3vo5mpj7catp66nrwwqiuhuup,0,67.5,37.9,2023-03-05T17:15:24.282Z,2023-03-06T01:59:04Z,4076543159,56,Center,4076543167,213,5.7,4076543163,141,36.3,4077650711,388,,4076543165,212,2.1,4076543157,3,,4076543161,140,69.2,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117973,82,61,1,14,56,bi1fxjrncd0ram0oi7ja1jyuo,1,32.9,59.4,2023-03-05T17:15:24.308Z,2023-03-06T01:37:22Z,4077651187,388,,4077651185,15,,4076543209,56,Back,,,,,,,,,,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516322003,1021,43,1,14,58,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2023-03-05T17:15:25.909Z,2023-03-06T01:56:25Z,4077666097,233,770,4077673603,144,67,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516322001,770,43,1,14,58,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2023-03-05T17:15:25.910Z,2023-03-06T01:56:24Z,4077673601,144,67,4077666101,233,1021,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516323777,1083,67,1,14,58,3vo5mpj7catp66nrwwqiuhuup,1,76.8,40.9,2023-03-05T17:15:26.007Z,2023-03-06T01:59:05Z,4077673527,233,782,,,,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516323773,782,67,1,14,58,bi1fxjrncd0ram0oi7ja1jyuo,0,23.2,59.1,2023-03-05T17:15:26.008Z,2023-03-06T01:56:22Z,4077673535,233,1083,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516117997,170,61,1,14,58,3vo5mpj7catp66nrwwqiuhuup,1,79.4,32.2,2023-03-05T17:15:26.040Z,2023-03-06T01:59:05Z,4077631003,178,,4076543333,56,Center,,,,,,,,,,,,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516118041,171,1,1,15,1,3vo5mpj7catp66nrwwqiuhuup,0,96,17.2,2023-03-05T17:15:29.334Z,2023-03-06T01:23:10Z,4076543483,2,,4077632037,178,,4076543499,212,31.7,4076543489,155,,4076543497,141,63.3,4077141847,224,,4076543495,140,91.3,4076543491,56,Center,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,4076543501,213,4077141849,20,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
