id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,qualifier/15/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2473107251,260,1,1,25,28,gi0l1habji5hpgar77dl5jqe,1,37,36.3,2022-10-16T16:25:43.783Z,2022-10-17T01:20:25Z,3849979869,140,36.7,3849979867,56,Back,3851404569,178,,3849979873,212,18.6,3849979875,213,1.6,3849979871,141,63.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107295,261,1,1,25,32,gi0l1habji5hpgar77dl5jqe,1,42.9,66.9,2022-10-16T16:25:47.520Z,2022-10-17T01:20:29Z,3849980177,140,60.6,3849980179,141,95.9,3849980175,56,Left,3851404621,178,,3849980181,212,27.1,3849980183,213,0.8,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107321,262,1,1,25,36,gi0l1habji5hpgar77dl5jqe,1,66,94.8,2022-10-16T16:25:51.791Z,2022-10-17T01:20:36Z,3849980319,56,Left,3851404703,178,,3849980325,212,5.7,3849980321,140,62.3,3849980323,141,88.7,3849980327,213,4.0,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107373,263,1,1,25,38,gi0l1habji5hpgar77dl5jqe,1,64.2,87.7,2022-10-16T16:25:53.905Z,2022-10-17T01:20:41Z,3849980497,212,8.4,3849980493,140,64.7,3849980491,56,Center,3849980495,141,75.4,3851404847,178,,3849980501,213,4.8,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107407,264,1,1,25,41,gi0l1habji5hpgar77dl5jqe,1,66.6,65.2,2022-10-16T16:25:56.850Z,2022-10-17T01:20:45Z,3851404979,178,,3849980717,140,65.1,3849980719,141,46.7,3849980715,56,Center,3849980723,213,4.6,3849980721,212,12.7,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107415,265,1,1,25,43,gi0l1habji5hpgar77dl5jqe,1,63.9,41,2022-10-16T16:25:59.005Z,2022-10-17T01:20:50Z,3849980757,56,Right,3849980759,140,63.6,3849980763,212,15.6,3849980761,141,18.0,3849980765,213,4.7,3851405085,178,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107447,266,1,1,25,45,gi0l1habji5hpgar77dl5jqe,1,63.6,17.9,2022-10-16T16:26:01.002Z,2022-10-17T01:20:55Z,3851405241,178,,3849980935,212,12.1,3849980931,140,70.1,3849980933,141,3.2,3849980929,56,Right,3849980937,213,5.3,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107475,267,1,1,25,47,gi0l1habji5hpgar77dl5jqe,1,67.4,4.7,2022-10-16T16:26:03.137Z,2022-10-17T01:20:58Z,3849981083,140,51.8,3849981079,56,Center,3849981087,212,25.7,3849981085,141,33.9,3849981089,213,2.3,3851405317,178,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107501,268,1,1,25,50,gi0l1habji5hpgar77dl5jqe,1,51.6,37.7,2022-10-16T16:26:05.970Z,2022-10-17T01:21:01Z,3849981261,140,52.2,3849981265,212,13.3,3851405393,178,,3849981263,141,57.3,3849981267,213,1.5,3849981259,56,Center,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107529,269,1,1,25,53,gi0l1habji5hpgar77dl5jqe,1,53.5,62.1,2022-10-16T16:26:08.390Z,2022-10-17T01:21:07Z,3849981409,141,54.6,3849981405,56,Center,3851405509,178,,3849981407,140,70.2,3849981413,213,6.0,3849981411,212,18.3,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107583,270,1,1,25,54,gi0l1habji5hpgar77dl5jqe,1,69.8,52.5,2022-10-16T16:26:10.221Z,2022-10-17T01:21:11Z,3849981731,56,Center,3849981735,141,37.0,3849981739,213,4.3,3849981733,140,64.9,3849981737,212,11.7,3851405575,178,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107601,271,1,1,25,59,gi0l1habji5hpgar77dl5jqe,1,70.6,54.5,2022-10-16T16:26:15.179Z,2022-10-17T01:21:15Z,3849981853,141,63.6,3849981857,213,1.0,3849981855,212,7.1,3849981851,140,74.0,3851405691,178,,3849981849,56,Center,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107637,272,1,1,26,0,gi0l1habji5hpgar77dl5jqe,1,74,63.6,2022-10-16T16:26:16.135Z,2022-10-17T01:21:19Z,3851405789,178,,3849982017,140,69.6,3849982019,141,70.6,3849982015,56,Center,3849982023,213,2.3,3849982021,212,6.6,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107657,273,1,1,26,2,gi0l1habji5hpgar77dl5jqe,1,69.6,70.6,2022-10-16T16:26:17.478Z,2022-10-17T01:21:23Z,3851405907,178,,3849982143,140,78.5,3849982147,212,15.6,3849982145,141,89.0,3849982141,56,Left,3849982149,213,0.9,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107677,274,1,1,26,3,gi0l1habji5hpgar77dl5jqe,1,78.6,89.1,2022-10-16T16:26:18.450Z,2022-10-17T01:21:28Z,3851406051,178,,3849982251,140,72.7,3849982255,212,12.5,3849982249,56,Center,3849982253,141,73.2,3849982257,213,4.2,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107705,275,1,1,26,5,gi0l1habji5hpgar77dl5jqe,1,72.4,71.8,2022-10-16T16:26:20.712Z,2022-10-17T01:21:33Z,3851406139,178,,3849982421,213,5.0,3849982417,212,8.8,3849982413,140,75.1,3849982411,56,Center,3849982415,141,59.6,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107729,276,1,1,26,7,gi0l1habji5hpgar77dl5jqe,1,74.4,61.7,2022-10-16T16:26:22.432Z,2022-10-17T01:21:36Z,3849982555,141,64.9,3849982551,140,79.7,3849982549,56,Center,3849982561,212,6.0,3849982565,213,0.4,3851406203,178,,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107763,277,1,1,26,8,gi0l1habji5hpgar77dl5jqe,1,80.1,65.4,2022-10-16T16:26:23.432Z,2022-10-17T01:21:46Z,3849982739,56,Center,3851406357,178,,3849982741,140,85.0,3849982745,212,8.9,3849982747,213,1.0,3849982743,141,76.0,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107803,263,45,1,26,9,ej5er0oyngdw138yuumwqbyqt,0,13,27.1,2022-10-16T16:26:24.681Z,2022-10-17T01:21:49Z,3849982915,56,Back,3849982917,285,,3849982973,233,278,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107787,278,3,1,26,9,gi0l1habji5hpgar77dl5jqe,1,87,72.9,2022-10-16T16:26:24.681Z,2022-10-17T01:21:49Z,3849982959,233,263,3850889233,465,,3851406399,178,,3849982831,56,Center,3849982835,286,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107829,279,1,1,26,10,gi0l1habji5hpgar77dl5jqe,1,93.2,70.7,2022-10-16T16:26:26.111Z,2022-10-17T01:22:00Z,3849984237,154,,3851406457,178,,3849984233,210,13,3849983073,212,13.7,3849983075,213,4.6,3849983071,141,50.7,3849983069,140,91.3,3849983067,56,Center,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107843,281,13,1,26,12,gi0l1habji5hpgar77dl5jqe,1,91.3,51.2,2022-10-16T16:26:27.526Z,2022-10-17T01:22:00Z,3849983351,72,,3851406709,178,,3849984255,102,46.2,3849984259,214,,3849984245,74,,3849984249,154,,3849983137,56,Center,3849984265,328,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,3849984269,231,3849984247,29,,3849984257,103,,72.2,3849984251,55,3849984267,230,3849983133,22,3849983135,17,,,,,,,,,,279,99.3,,,,49.8,,,,,,,,,
2473107815,264,5,1,26,12,ej5er0oyngdw138yuumwqbyqt,1,-1.2,53.4,2022-10-16T16:26:28.221Z,2022-10-17T01:22:04Z,3849982995,56,Back,3849982997,346,,3849983157,233,280,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473107839,280,5,1,26,12,gi0l1habji5hpgar77dl5jqe,0,101.2,46.6,2022-10-16T16:26:28.221Z,2022-10-17T01:22:03Z,3849983117,346,,3849983115,56,Center,3849983203,233,264,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108317,265,1,1,26,46,ej5er0oyngdw138yuumwqbyqt,1,5.6,58.5,2022-10-16T16:27:01.971Z,2022-10-17T01:22:10Z,3849985777,189,,3849985751,213,4.7,3849985755,237,,3849985745,140,5.3,3849985749,212,12.9,3849985741,124,,3849985747,141,39.5,3849985743,56,Back,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108383,266,1,1,26,51,ej5er0oyngdw138yuumwqbyqt,0,6.7,31,2022-10-16T16:27:07.196Z,2022-10-17T01:22:14Z,3849986099,141,22.0,3849986095,56,Center,3849986103,213,6.2,3849986097,140,63.6,3851407011,178,,3849986105,1,,3849986093,155,,3849986101,212,60.1,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108373,282,44,1,26,55,gi0l1habji5hpgar77dl5jqe,1,36,75.4,2022-10-16T16:27:10.295Z,2022-10-17T04:56:29Z,3849986041,56,Back,3849986043,285,,3849986129,233,267,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108385,267,44,1,26,55,ej5er0oyngdw138yuumwqbyqt,0,64,24.6,2022-10-16T16:27:10.296Z,2022-10-17T01:22:20Z,3849986165,233,282,3849986109,56,Center,3849986111,286,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108375,283,1,1,26,55,gi0l1habji5hpgar77dl5jqe,0,35.7,72.7,2022-10-16T16:27:10.330Z,2022-10-17T04:56:29Z,3851407455,388,,3849986053,140,36.5,3849986057,212,0.8,3849986051,56,Back,3849986059,213,0,3849986055,141,72.7,3849986049,3,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108401,268,61,1,26,55,ej5er0oyngdw138yuumwqbyqt,1,63.2,21.5,2022-10-16T16:27:10.390Z,2022-10-17T01:22:46Z,3849986199,56,Center,3851407563,15,,3851407565,388,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108421,269,5,1,26,58,ej5er0oyngdw138yuumwqbyqt,0,65.9,-1.3,2022-10-16T16:27:13.470Z,2022-10-17T01:22:48Z,3849986329,347,,3849986663,233,284,3849986327,56,Right,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108469,284,5,1,26,58,gi0l1habji5hpgar77dl5jqe,1,34.1,101.3,2022-10-16T16:27:13.470Z,2022-10-17T01:22:48Z,3849986625,233,269,3849986581,56,Back,3849986583,347,,,,,,,,,,,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108575,285,1,1,27,1,gi0l1habji5hpgar77dl5jqe,1,34,100,2022-10-16T16:27:16.933Z,2022-10-17T01:22:51Z,3849987137,107,,3849987139,56,Back,3849987141,140,33.2,3849987145,212,12.7,3849987143,141,83.0,3849987147,213,4.6,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108593,286,1,1,27,9,gi0l1habji5hpgar77dl5jqe,1,41.6,49.1,2022-10-16T16:27:24.255Z,2022-10-17T01:22:54Z,3849987259,141,30.4,3849987255,56,Center,3849987257,140,58.1,3849987261,212,21.5,3849987263,213,5.7,3851408163,178,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108619,287,1,1,27,11,gi0l1habji5hpgar77dl5jqe,1,62,33.1,2022-10-16T16:27:26.403Z,2022-10-17T01:22:58Z,3851408321,178,,3849987399,141,56.6,3849987395,56,Center,3849987397,140,72.6,3849987401,212,19.5,3849987403,213,1.0,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108621,288,50,1,27,13,gi0l1habji5hpgar77dl5jqe,1,76.4,60.8,2022-10-16T16:27:28.360Z,2022-10-17T01:23:03Z,3849987417,286,,3849987415,56,Center,3849987607,233,270,,,,,,,,,,,,,,,,abq67eup8kd31w8da2i0eftgp,G. Raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108631,270,7,1,27,13,ej5er0oyngdw138yuumwqbyqt,1,23.6,39.2,2022-10-16T16:27:28.436Z,2022-10-17T01:23:05Z,3850893003,385,,3849987509,56,Back,3849987555,233,288,3849987511,285,,3851408477,178,,,,,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473376499,1167,43,1,27,14,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-16T16:27:29.463Z,2022-10-17T02:03:36Z,3851455323,178,0,3851455389,144,82,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108637,271,49,1,27,14,ej5er0oyngdw138yuumwqbyqt,1,16.7,27.8,2022-10-16T16:27:29.465Z,2022-10-17T01:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108691,272,1,1,27,15,ej5er0oyngdw138yuumwqbyqt,1,14.2,28.4,2022-10-16T16:27:30.631Z,2022-10-17T01:23:14Z,3849987841,1,,3851408707,178,,3849987837,212,34.7,3849987833,140,45.6,3849987829,155,,3849987835,141,12.5,3849987831,56,Back,3849987839,213,6.0,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473376605,1192,83,1,27,19,gi0l1habji5hpgar77dl5jqe,1,53.1,86.6,2022-10-16T16:27:34.464Z,2022-10-17T02:04:00Z,3851455771,399,458249,,,,,,,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108697,273,61,1,27,19,ej5er0oyngdw138yuumwqbyqt,0,45.2,11.6,2022-10-16T16:27:34.600Z,2022-10-17T01:23:19Z,3851408861,178,,3849987869,56,Back,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108737,289,49,1,27,21,gi0l1habji5hpgar77dl5jqe,1,59.3,96.3,2022-10-16T16:27:36.450Z,2022-10-17T01:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108753,290,1,1,27,21,gi0l1habji5hpgar77dl5jqe,1,59.3,96.3,2022-10-16T16:27:36.889Z,2022-10-17T01:23:25Z,3849988123,141,90.8,3849988131,213,5.0,3849988121,140,60.4,3849988125,212,3.9,3849988119,56,Left,3851409101,178,,,,,,,,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108783,291,1,1,27,22,gi0l1habji5hpgar77dl5jqe,1,60.5,90.6,2022-10-16T16:27:38.101Z,2022-10-17T01:23:29Z,3851409203,178,,3849988311,213,3.6,3849988301,56,Back,3849988309,212,20.9,3849988307,141,78.2,3849988303,140,42.3,,,,,,,ypfascbq81vkjbe57108cpn9,Mário Rui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108825,292,1,1,27,24,gi0l1habji5hpgar77dl5jqe,1,41.2,76,2022-10-16T16:27:39.592Z,2022-10-17T01:23:34Z,3849988483,213,5.6,3851409361,178,,3849988479,212,7.8,3849988475,140,47.1,3849988477,141,69.0,3849988473,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108853,293,1,1,27,26,gi0l1habji5hpgar77dl5jqe,1,48.3,68.2,2022-10-16T16:27:42.173Z,2022-10-17T01:23:39Z,3849988641,141,64.9,3849988645,213,6.0,3849988637,56,Center,3849988639,140,57.1,3849988643,212,9.5,3851409489,178,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108883,294,1,1,27,28,gi0l1habji5hpgar77dl5jqe,1,58.7,66.9,2022-10-16T16:27:43.968Z,2022-10-17T01:23:42Z,3849988825,212,13.2,3849988821,140,65.2,3849988827,213,1.0,3849988823,141,83.6,3849988819,56,Left,3851409569,178,,,,,,,,bcqutyzafpahp2ni41u2xt4gl,T. Ndombélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108923,295,1,1,27,30,gi0l1habji5hpgar77dl5jqe,1,68.6,85.4,2022-10-16T16:27:46.130Z,2022-10-17T01:23:46Z,3849989037,140,77.4,3849989039,141,93.5,3849989035,56,Left,3851409739,178,,3849989041,212,10.8,3849989043,213,0.5,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108947,274,45,1,27,33,ej5er0oyngdw138yuumwqbyqt,0,11.5,17,2022-10-16T16:27:49.219Z,2022-10-17T01:23:51Z,3849989519,233,296,3849989179,285,,3849989177,56,Back,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473108999,296,3,1,27,33,gi0l1habji5hpgar77dl5jqe,1,88.5,83,2022-10-16T16:27:49.219Z,2022-10-17T01:23:50Z,3850894415,465,,3849989459,56,Left,3851409803,178,,3849989489,233,274,3849989461,286,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109025,297,3,1,27,36,gi0l1habji5hpgar77dl5jqe,0,97.9,71.6,2022-10-16T16:27:51.682Z,2022-10-17T01:24:09Z,3851410029,178,,3849989555,56,Center,3849989557,286,,3849989789,233,275,3850894823,465,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109051,275,7,1,27,36,ej5er0oyngdw138yuumwqbyqt,1,2.1,28.4,2022-10-16T16:27:51.875Z,2022-10-17T01:24:12Z,3851410321,389,,3849989755,233,297,3849989723,56,Back,3849989725,285,,3849989721,167,,3850894989,385,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109063,276,6,1,27,37,ej5er0oyngdw138yuumwqbyqt,0,2.1,28.4,2022-10-16T16:27:52.724Z,2022-10-17T01:24:19Z,3849989799,73,,3849989797,56,Back,3849989829,233,298,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109035,298,6,1,27,37,gi0l1habji5hpgar77dl5jqe,1,97.9,71.6,2022-10-16T16:27:52.724Z,2022-10-17T01:24:19Z,3849989631,56,Center,3849989633,73,,3849989805,233,276,,,,,,,,,,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109417,299,1,1,28,12,gi0l1habji5hpgar77dl5jqe,1,99.5,99.5,2022-10-16T16:28:27.711Z,2022-10-17T01:24:22Z,3849991685,2,,3849991689,6,,3849991701,141,61.2,3849991695,223,,3849991699,140,94.7,3849991693,155,,3850895899,20,,3851410721,178,,dpcws493fepch23sk26m1a8yd,P. Zieliński,3849991705,213,3849991703,212,26.5,3849991697,56,,Center,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,
2473109427,300,44,1,28,13,gi0l1habji5hpgar77dl5jqe,1,94.6,60.2,2022-10-16T16:28:28.776Z,2022-10-17T04:56:29Z,3849991743,286,,3849991757,233,277,3849991741,56,Center,,,,,,,,,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109411,277,44,1,28,13,ej5er0oyngdw138yuumwqbyqt,0,5.4,39.8,2022-10-16T16:28:28.777Z,2022-10-17T01:24:26Z,3849991651,56,Back,3849991653,285,,3849991789,233,300,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109445,301,1,1,28,13,gi0l1habji5hpgar77dl5jqe,0,94.7,61.2,2022-10-16T16:28:28.921Z,2022-10-17T04:56:30Z,3849991823,212,7.0,3849991825,213,4.7,3849991821,141,50.9,3849991813,3,,3849991817,56,Center,3849991819,140,94.6,3849991815,168,,3851411047,388,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109455,278,61,1,28,13,ej5er0oyngdw138yuumwqbyqt,1,5.1,48.7,2022-10-16T16:28:29.056Z,2022-10-17T01:24:39Z,3851411273,21,,3851411275,178,,3849991853,56,Back,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473376831,1209,43,1,28,14,gi0l1habji5hpgar77dl5jqe,1,0,0,2022-10-16T16:28:29.890Z,2022-10-17T02:05:09Z,3851456793,144,82,3851456635,178,0,,,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473376943,1187,83,1,28,20,ej5er0oyngdw138yuumwqbyqt,1,4.3,95,2022-10-16T16:28:35.430Z,2022-10-17T02:05:56Z,3851457029,399,153776,,,,,,,,,,,,,,,,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109491,302,61,1,28,21,gi0l1habji5hpgar77dl5jqe,0,93.7,1.1,2022-10-16T16:28:36.380Z,2022-10-17T01:24:48Z,3851411553,178,,3849992071,56,Right,,,,,,,,,,,,,,,,,,,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473109811,279,5,1,28,21,ej5er0oyngdw138yuumwqbyqt,1,8.5,101.5,2022-10-16T16:28:37.224Z,2022-10-17T01:24:50Z,3849993727,233,303,3849993669,347,,3849993667,56,Back,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
