id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2459321287,207,16,1,16,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,78.9,52,2022-09-12T19:02:00.540Z,2022-09-13T00:10:26Z,3776619373,102,54.4,3776619383,231,49.1,3776618637,18,,3776661375,121,,3776619377,215,,3776865459,396,47.7,3776619381,230,99.0,3776619371,77,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,3776618639,56,3776619375,103,3776619105,374,2022-09-12 20:01:59.292,3776619101,72,,3776865457,395,Center,25.3,1.2,3776619379,458,,3776618635,22,3776919809,178,3776619109,375,,,,,16:48.667,,,,,,,,,,,
2459321623,161,1,1,17,54,8le3orkfz6iix3jns6g9ojqjg,1,49.8,50.1,2022-09-12T19:03:05.212Z,2022-09-13T00:10:34Z,3776620427,213,3.0,3776919923,178,,3776620425,212,18.6,3776620421,140,32.2,3776620419,56,Back,3776620429,279,G,3776620423,141,53.3,,,,d7xfjvw4kun7fx4j9ldr6cb11,N. Haas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321645,162,1,1,17,59,8le3orkfz6iix3jns6g9ojqjg,1,33.5,53.6,2022-09-12T19:03:10.272Z,2022-09-13T00:10:40Z,3776620537,56,Left,3776620543,212,32.8,3776919971,178,,3776620545,213,0.7,3776620541,141,83.0,3776620547,1,,3776620539,140,58.3,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321647,163,1,1,18,1,8le3orkfz6iix3jns6g9ojqjg,1,58.3,83,2022-09-12T19:03:11.721Z,2022-09-13T00:10:49Z,3776620565,212,14.7,3776620561,140,45.9,3776920057,178,,3776620567,213,2.7,3776620559,56,Back,3776620563,141,93.0,,,,,,,ewwo2c7kw1b1okrngjl4j4dm1,S. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321667,164,1,1,18,2,8le3orkfz6iix3jns6g9ojqjg,1,45.9,93,2022-09-12T19:03:13.270Z,2022-09-13T00:10:58Z,3776620689,140,41.0,3776920141,178,,3776620691,141,67.2,3776620695,213,4.4,3776620687,56,Back,3776620693,212,18.3,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321677,165,1,1,18,5,8le3orkfz6iix3jns6g9ojqjg,1,42.2,66.6,2022-09-12T19:03:15.982Z,2022-09-13T00:11:04Z,3776620733,141,19.2,3776620735,212,33.7,3776620731,140,32.7,3776620739,1,,3776620729,56,Back,3776620737,213,4.4,3776920217,178,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321713,166,1,1,18,9,8le3orkfz6iix3jns6g9ojqjg,1,34,18.3,2022-09-12T19:03:20.245Z,2022-09-13T00:11:11Z,3776620923,56,Center,3776620929,141,29.5,3776620919,155,,3776620935,213,0.2,3776620931,212,33.0,3776620937,1,,3776620927,140,64.6,3776920267,178,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321715,167,50,1,18,13,8le3orkfz6iix3jns6g9ojqjg,1,66,36.7,2022-09-12T19:03:23.772Z,2022-09-13T00:11:24Z,3776620989,233,208,3776620951,286,,3776620949,56,Center,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321719,208,7,1,18,13,2tk2l9sgktwc9jhzqdd4mpdtb,1,34,63.3,2022-09-12T19:03:24.285Z,2022-09-13T00:11:31Z,3776920545,178,,3776620967,285,,3776620983,233,167,3776865683,383,,3776620965,56,Back,,,,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321725,209,1,1,18,14,2tk2l9sgktwc9jhzqdd4mpdtb,0,33.6,52.7,2022-09-12T19:03:25.521Z,2022-09-13T00:15:55Z,3776621011,213,5.2,3776621009,212,5.1,3776621005,140,35.7,3776621003,56,Back,3776922453,178,,3776621007,141,45.9,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321731,168,61,1,18,15,8le3orkfz6iix3jns6g9ojqjg,1,67.4,60.5,2022-09-12T19:03:25.708Z,2022-09-13T00:16:08Z,3776621031,56,Center,3776922635,178,,,,,,,,,,,,,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321771,169,1,1,18,18,8le3orkfz6iix3jns6g9ojqjg,1,59.9,77.5,2022-09-12T19:03:29.418Z,2022-09-13T00:16:17Z,3776922739,178,,3776621277,141,62.4,3776621279,212,18.7,3776621275,140,45.0,3776621281,213,3.7,3776621273,56,Back,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321795,170,1,1,18,21,8le3orkfz6iix3jns6g9ojqjg,1,46.3,61.5,2022-09-12T19:03:32.271Z,2022-09-13T00:16:24Z,3776621397,56,Center,3776621403,212,15.7,3776621405,213,5.4,3776621401,141,44.3,3776621399,140,56.3,3776922815,178,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321809,171,1,1,18,23,8le3orkfz6iix3jns6g9ojqjg,1,62.4,56.7,2022-09-12T19:03:34.598Z,2022-09-13T00:16:32Z,3776621477,212,21.7,3776621473,140,68.8,3776922877,178,,3776621479,213,1.3,3776621471,56,Left,3776621475,141,87.1,,,,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321823,172,1,1,18,28,8le3orkfz6iix3jns6g9ojqjg,1,69.6,87.1,2022-09-12T19:03:38.802Z,2022-09-13T00:16:52Z,3776621557,212,10.8,3776621553,140,78.1,3776621559,213,0.6,3776621551,56,Left,3776621555,141,96.0,3776923037,178,,,,,,,,1lota2za1imhl3oydwa89u5l,F. Bandinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321845,173,1,1,18,30,8le3orkfz6iix3jns6g9ojqjg,1,78.4,95.9,2022-09-12T19:03:41.390Z,2022-09-13T02:01:50Z,3776621647,212,25.3,3776621915,210,13,3776865731,224,,3776865733,72,,3776621649,213,5.2,3776923125,178,,3776621639,155,,3776621643,140,90.4,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,1,3776621637,2,3776621917,154,3776621641,56,Center,3776621645,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321851,174,44,1,18,32,8le3orkfz6iix3jns6g9ojqjg,1,90.4,59.8,2022-09-12T19:03:42.801Z,2022-09-13T02:01:50Z,3776621671,286,,3776621687,233,210,3776621669,56,Center,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321849,210,44,1,18,32,2tk2l9sgktwc9jhzqdd4mpdtb,0,9.6,40.2,2022-09-12T19:03:42.802Z,2022-09-13T00:17:09Z,3776621691,233,174,3776621665,56,Back,3776621667,285,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321853,175,13,1,18,32,8le3orkfz6iix3jns6g9ojqjg,1,92.3,60,2022-09-12T19:03:42.893Z,2022-09-13T02:01:51Z,3776621939,102,46.4,3776621925,29,,3776664359,121,,3776621951,231,52.9,3776664361,85,,3776621943,103,54.2,3776621771,15,,3776621679,56,Center,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,3776621775,328,3776621933,55,3776923185,388,,3776622167,17,,3776621949,230,,173,98.6,3776621927,154,,3776621675,22,,,,,,,,,,,,,,,,,,,,
2459321855,176,5,1,18,32,8le3orkfz6iix3jns6g9ojqjg,0,101.4,42.3,2022-09-12T19:03:43.272Z,2022-09-13T00:17:19Z,3776621695,56,Center,3776621755,233,211,3776621697,346,,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321859,211,5,1,18,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1.4,57.7,2022-09-12T19:03:43.272Z,2022-09-13T00:17:19Z,3776621705,346,,3776621703,56,Back,3776621723,233,176,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459321999,212,1,1,18,54,2tk2l9sgktwc9jhzqdd4mpdtb,1,2,46.6,2022-09-12T19:04:05.049Z,2022-09-13T00:17:22Z,3776622487,212,11.8,3776622495,237,,3776622489,213,5.4,3776624075,189,,3776622485,141,32.8,3776622481,56,Back,3776622483,140,8.8,3776622479,124,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322127,217,1,1,18,55,2tk2l9sgktwc9jhzqdd4mpdtb,1,8.5,28.5,2022-09-12T19:04:05.876Z,2022-09-13T00:17:24Z,3776623893,213,5.0,3776623887,140,13.5,3776623891,212,16.7,3776623889,141,5.2,3776624119,189,,3776623885,56,Back,3776923265,178,,,,,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322133,218,1,1,18,56,2tk2l9sgktwc9jhzqdd4mpdtb,1,15.8,3.6,2022-09-12T19:04:07.259Z,2022-09-13T00:17:26Z,3776624021,140,27.5,3776624025,212,12.3,3776624019,56,Back,3776923319,178,,3776624023,141,3.8,3776624161,189,,3776624027,213,0.0,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322005,213,1,1,18,58,2tk2l9sgktwc9jhzqdd4mpdtb,1,29.9,6,2022-09-12T19:04:08.911Z,2022-09-13T00:17:37Z,3776923401,178,,3776622535,212,10.0,3776622531,140,20.4,3776622533,141,6.1,3776622537,213,3.1,3776622527,56,Back,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322007,214,1,1,19,0,2tk2l9sgktwc9jhzqdd4mpdtb,1,20.4,6.1,2022-09-12T19:04:10.642Z,2022-09-13T00:17:47Z,3776622549,213,0.0,3776622545,141,6.1,3776622541,56,Back,3776622543,140,27.3,3776622547,212,7.2,3776923467,178,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322009,215,3,1,19,2,2tk2l9sgktwc9jhzqdd4mpdtb,0,30.4,3.8,2022-09-12T19:04:12.912Z,2022-09-13T00:17:55Z,3776622611,233,177,3776622555,285,,3776622553,56,Back,3776865835,464,,3776923487,178,,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322019,177,7,1,19,2,8le3orkfz6iix3jns6g9ojqjg,1,69.6,96.2,2022-09-12T19:04:13.122Z,2022-09-13T00:18:09Z,3776923565,178,,3776865851,383,,3776622593,56,Left,3776622603,286,,3776622605,233,215,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322021,178,49,1,19,4,8le3orkfz6iix3jns6g9ojqjg,1,64,96.8,2022-09-12T19:04:14.912Z,2022-09-13T00:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322025,179,1,1,19,5,8le3orkfz6iix3jns6g9ojqjg,1,63.5,96.8,2022-09-12T19:04:16.091Z,2022-09-13T00:18:37Z,3776622623,213,4.2,3776622619,141,82.4,3776923695,178,,3776622615,56,Left,3776622621,212,11.4,3776622617,140,57.9,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322033,180,1,1,19,7,8le3orkfz6iix3jns6g9ojqjg,1,56.7,80.6,2022-09-12T19:04:18.152Z,2022-09-13T00:18:44Z,3776622661,140,69.6,3776622665,212,15.6,3776923997,178,,3776622663,141,69.3,3776622659,56,Center,3776622667,213,5.8,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459367217,873,3,1,19,10,8le3orkfz6iix3jns6g9ojqjg,0,77.7,53.3,2022-09-12T19:04:21.412Z,2022-09-13T00:18:54Z,3776924075,178,,3776866073,467,7o9bkf7no8wz167ingslfimdx,3776866067,56,Center,3776866069,286,,3776866071,464,,,,,,,,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322069,181,4,1,19,11,8le3orkfz6iix3jns6g9ojqjg,1,74.7,48.3,2022-09-12T19:04:22.533Z,2022-09-13T00:19:04Z,3776622837,286,,3776622833,152,,3776622881,233,216,3776622829,13,,3776622831,56,Center,3776622835,265,,,,,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322077,216,4,1,19,11,2tk2l9sgktwc9jhzqdd4mpdtb,0,25.3,51.7,2022-09-12T19:04:22.534Z,2022-09-13T00:19:03Z,3776622865,265,,3776622861,56,Back,3776622863,152,,3776924177,178,,3776622897,233,181,3776622859,13,,3776622867,285,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322813,182,15,1,20,49,8le3orkfz6iix3jns6g9ojqjg,1,75,46.9,2022-09-12T19:06:00.063Z,2022-09-13T00:19:39Z,3776626997,82,,3776626643,18,,3776627297,147,47.3,3776924635,178,,3776627289,458,,3776626993,20,,3776627281,103,19,3776627301,231,50.7,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,3776627299,230,3776626645,56,3776626641,26,,3776627277,102,47.7,3776669141,120,99.0,Center,,3776627027,233,219,3776866197,80,3776627295,146,,,,,,86.9,,,,,,,,,,,,
2459322827,219,10,1,20,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.1,50.3,2022-09-12T19:06:00.475Z,2022-09-13T01:06:47Z,3776626943,239,,3776626753,94,,3776626755,56,Back,3776949047,388,,3776949049,15,,3776627041,233,182,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322851,183,6,1,20,51,8le3orkfz6iix3jns6g9ojqjg,1,93.2,53.4,2022-09-12T19:06:02.391Z,2022-09-13T00:19:48Z,3776626851,56,Center,3776626867,233,220,3776626853,73,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459322841,220,6,1,20,51,2tk2l9sgktwc9jhzqdd4mpdtb,0,6.8,46.6,2022-09-12T19:06:02.391Z,2022-09-13T00:19:48Z,3776626817,73,,3776626891,233,183,3776626815,56,Back,,,,,,,,,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323327,184,1,1,21,43,8le3orkfz6iix3jns6g9ojqjg,0,99.5,99.5,2022-09-12T19:06:54.161Z,2022-09-13T00:19:54Z,3776629261,140,95.4,3776629265,212,25.9,3776629257,223,,3776866215,20,,3776629263,141,62.0,3776629259,56,Center,3776924821,178,,3776629253,6,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,3776629251,2,3776629255,155,3776629267,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323361,221,12,1,21,44,2tk2l9sgktwc9jhzqdd4mpdtb,1,3.5,40.4,2022-09-12T19:06:55.303Z,2022-09-13T00:20:01Z,3776629501,15,,3776629407,212,34.4,3776924855,388,,3776629409,213,5.3,3776629401,56,Back,3776629405,141,0.0,3776629433,167,,3776629403,140,21.4,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323403,185,5,1,21,47,8le3orkfz6iix3jns6g9ojqjg,1,73.3,101.5,2022-09-12T19:06:58.102Z,2022-09-13T00:20:08Z,3776629643,56,Left,3776629649,233,222,3776629645,347,,,,,,,,,,,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323363,222,5,1,21,47,2tk2l9sgktwc9jhzqdd4mpdtb,0,26.7,-1.5,2022-09-12T19:06:58.102Z,2022-09-13T00:20:09Z,3776629417,347,,3776629673,233,185,3776629415,56,Back,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323447,186,1,1,21,58,8le3orkfz6iix3jns6g9ojqjg,1,80.1,100,2022-09-12T19:07:09.271Z,2022-09-13T00:20:14Z,3776629867,107,,3776629885,213,5.4,3776629881,212,8.4,3776629873,140,85.1,3776629871,56,Left,3776629877,141,91.7,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323469,187,1,1,22,0,8le3orkfz6iix3jns6g9ojqjg,1,84.4,94.2,2022-09-12T19:07:11.273Z,2022-09-13T00:20:19Z,3776925115,178,,3776629997,56,Left,3776630005,213,0.2,3776630001,141,95.9,3776629999,140,90.8,3776630003,212,6.8,,,,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323491,188,1,1,22,3,8le3orkfz6iix3jns6g9ojqjg,1,93.1,96.3,2022-09-12T19:07:14.131Z,2022-09-13T00:20:39Z,3776925129,178,,3776630147,56,Center,3776630925,210,14,3776630157,1,,3776630149,140,89.1,3776866333,72,,3776630139,2,,3776866331,224,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,1,3776630155,213,3776630151,141,3776630143,155,,3776630927,154,,3776630153,212,4.6,46.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,
2459323495,189,14,1,22,5,8le3orkfz6iix3jns6g9ojqjg,1,88.9,47.8,2022-09-12T19:07:15.851Z,2022-09-13T00:20:40Z,3776630937,73,,3776630529,328,,3776630945,154,,3776630941,29,,3776630175,22,,3776630959,103,5.1,3776630525,15,,3776925327,388,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,3776630179,56,3776630949,55,3776630177,17,,3776630963,230,98.8,3776630965,231,Center,188,50.4,3776630957,102,55.4,,,,,,,,,,,,,,,,,,,,,,
2459323523,190,5,1,22,6,8le3orkfz6iix3jns6g9ojqjg,0,101,61,2022-09-12T19:07:17.101Z,2022-09-13T00:20:44Z,3776630295,56,Center,3776630453,233,223,3776630297,346,,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323521,223,5,1,22,6,2tk2l9sgktwc9jhzqdd4mpdtb,1,-1,39,2022-09-12T19:07:17.101Z,2022-09-13T00:20:44Z,3776630337,233,190,3776630287,56,Back,3776630289,346,,,,,,,,,,,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323721,224,1,1,22,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,4.7,44.4,2022-09-12T19:07:41.181Z,2022-09-13T00:20:54Z,3776631353,124,,3776631355,56,Back,3776631359,141,69.7,3776631361,212,17.3,3776631369,237,,3776631357,140,6.7,3776631363,213,1.4,,,,7gu0t0g8nej405k918fwsf8id,Rui Patrício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323733,225,1,1,22,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,6.7,69.7,2022-09-12T19:07:41.182Z,2022-09-13T00:21:05Z,3776631443,212,15.7,3776631437,56,Back,3776925609,178,,3776631439,140,10.1,3776631445,213,1.3,3776631441,141,92.2,,,,,,,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323767,226,1,1,22,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,13.1,93.3,2022-09-12T19:07:45.273Z,2022-09-13T00:21:13Z,3776925747,178,,3776631603,140,26.9,3776631601,56,Back,3776631605,141,95.4,3776631609,213,0.1,3776631607,212,14.6,,,,,,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323789,227,1,1,22,37,2tk2l9sgktwc9jhzqdd4mpdtb,1,26.1,95.4,2022-09-12T19:07:48.282Z,2022-09-13T00:21:24Z,3776631747,212,13.3,3776925881,178,,3776631743,140,13.5,3776631745,141,96.6,3776631741,56,Back,3776631749,213,3.1,,,,,,,57bin6he6kbdo2bs4i78z2k0l,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323819,228,1,1,22,40,2tk2l9sgktwc9jhzqdd4mpdtb,1,9.8,95.3,2022-09-12T19:07:51.442Z,2022-09-13T00:21:35Z,3776631919,56,Back,3776631929,212,36.1,3776631925,141,82.2,3776925977,178,,3776631923,140,43.1,3776631933,213,6.0,3776631937,1,,3776631917,155,,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323839,229,1,1,22,43,2tk2l9sgktwc9jhzqdd4mpdtb,1,43.1,82.2,2022-09-12T19:07:53.770Z,2022-09-13T00:21:49Z,3776632013,140,30.7,3776632019,213,3.4,3776632015,141,76.6,3776632011,56,Back,3776926057,178,,3776632017,212,13.6,3776632041,156,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323875,230,1,1,22,45,2tk2l9sgktwc9jhzqdd4mpdtb,1,30.7,76.6,2022-09-12T19:07:55.872Z,2022-09-13T00:21:57Z,3776632179,56,Back,3776632183,140,34.7,3776632185,141,82.1,3776632189,213,0.7,3776632187,212,5.6,3776926093,178,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323909,231,1,1,22,46,2tk2l9sgktwc9jhzqdd4mpdtb,1,35.3,82.1,2022-09-12T19:07:56.732Z,2022-09-13T00:22:11Z,3776632363,213,5.2,3776632365,1,,3776632361,212,46.9,3776632357,140,54.3,3776632351,155,,3776632355,56,Right,3776632359,141,19.7,3776926129,178,,363nsa82dww242zeo09wpcslx,T. Abraham,,3776632353,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323911,232,50,1,22,49,2tk2l9sgktwc9jhzqdd4mpdtb,1,57,19.2,2022-09-12T19:08:00.372Z,2022-09-13T00:22:19Z,3776880601,233,874,3776632373,56,Right,3776866939,286,,,,,,,,,,,,,,,,,1pkymw7biivk760rxhubin1ed,Z. Çelik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459367437,874,7,1,22,49,8le3orkfz6iix3jns6g9ojqjg,1,43,80.8,2022-09-12T19:08:00.568Z,2022-09-13T00:22:23Z,3776866971,383,,3776866967,56,Back,3776880597,233,232,3776926219,178,,3776866969,285,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323917,191,49,1,22,50,8le3orkfz6iix3jns6g9ojqjg,1,41.7,77.5,2022-09-12T19:08:01.414Z,2022-09-13T00:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323989,192,1,1,22,53,8le3orkfz6iix3jns6g9ojqjg,1,46.3,88,2022-09-12T19:08:04.143Z,2022-09-13T00:22:41Z,3776632757,56,Center,3776632761,141,70.3,3776632765,213,5.1,3776632763,212,13.3,3776926393,178,,3776632759,140,51.6,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459323999,193,1,1,22,58,8le3orkfz6iix3jns6g9ojqjg,0,63.2,74.8,2022-09-12T19:08:09.361Z,2022-09-13T00:22:53Z,3776926503,178,,3776632815,212,8.3,3776632811,140,68.9,3776632809,56,Center,3776632817,213,5.5,3776632813,141,66.4,,,,,,,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
