id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,keyPass,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value
2466757781,505,1,2,49,27,bqbbqm98ud8obe45ds9ohgyrd,0,60.4,3.8,2022-10-02T19:51:04.822Z,2022-10-03T00:54:16Z,3816143669,213,0.6,3816653693,178,,3816143661,56,Right,3816143667,212,10.8,3816143671,1,,3816143659,157,,3816143665,141,12.2,3816143663,140,69.1,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466757817,463,1,2,49,29,ej5er0oyngdw138yuumwqbyqt,0,34.6,87.4,2022-10-02T19:51:06.935Z,2022-10-03T00:54:23Z,3816143925,212,50.2,3816653991,178,,3816143917,155,,3816143929,1,,3816143923,141,43.1,3816143927,213,5.6,3816143921,140,72.9,3816143919,56,Center,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466757827,506,1,2,49,34,bqbbqm98ud8obe45ds9ohgyrd,1,26.4,56.7,2022-10-02T19:51:11.145Z,2022-10-03T00:54:31Z,3816144013,212,17.1,3816144005,3,,3816144009,140,10.1,3816144011,141,57.0,3816144015,213,3.1,3816654151,178,,3816144007,56,Back,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466757835,507,52,2,49,35,bqbbqm98ud8obe45ds9ohgyrd,1,10.5,56.7,2022-10-02T19:51:13.002Z,2022-10-03T00:54:38Z,3816654295,178,,3816530335,376,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466757957,508,1,2,49,47,bqbbqm98ud8obe45ds9ohgyrd,1,10.8,51.9,2022-10-02T19:51:24.883Z,2022-10-03T00:54:41Z,3816145375,287,,3816144723,56,Back,3816144721,123,,3816144727,141,13.0,3816654379,178,,3816144731,213,5.0,3816144725,140,17.9,3816144729,212,27.5,6ofu6yc2qwp5ii9cerdq1tk9h,W. Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466757969,509,1,2,49,50,bqbbqm98ud8obe45ds9ohgyrd,1,17.8,13,2022-10-02T19:51:27.202Z,2022-10-03T00:54:46Z,3816144791,213,5.7,3816654537,178,,3816144789,212,12.2,3816144785,140,27.4,3816144787,141,2.9,3816144783,56,Back,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758055,510,1,2,49,52,bqbbqm98ud8obe45ds9ohgyrd,1,27.4,2.9,2022-10-02T19:51:29.610Z,2022-10-03T00:54:49Z,3816145265,141,32.0,3816145269,213,1.0,3816145263,140,39.3,3816654629,178,,3816145267,212,23.4,3816145261,56,Back,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758061,511,4,2,49,55,bqbbqm98ud8obe45ds9ohgyrd,1,38.4,33,2022-10-02T19:51:32.232Z,2022-10-03T00:55:05Z,3816145297,295,,3816145295,13,,3816145303,286,,3816145319,233,464,3816145301,152,,3816145299,56,Back,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758057,464,4,2,49,55,ej5er0oyngdw138yuumwqbyqt,0,61.6,67,2022-10-02T19:51:32.233Z,2022-10-03T00:55:05Z,3816145281,285,,3816655061,178,,3816145279,152,,3816145339,233,511,3816145275,295,,3816145277,56,Center,3816145273,13,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758147,512,1,2,50,10,bqbbqm98ud8obe45ds9ohgyrd,1,36.8,25.9,2022-10-02T19:51:47.516Z,2022-10-03T00:55:09Z,3816145875,5,,3816145883,141,47.2,3816145887,213,2.0,3816145881,140,30.5,3816145879,56,Back,3816145885,212,15.9,3816655185,178,,3816145877,152,,ahz2npxe4geixkaz25f2pc82d,M. Locatelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758155,513,1,2,50,12,bqbbqm98ud8obe45ds9ohgyrd,1,30.5,47.2,2022-10-02T19:51:49.692Z,2022-10-03T00:55:13Z,3816145933,141,22.6,3816145929,56,Back,3816145937,213,4.9,3816145931,140,33.6,3816145935,212,17.0,3816655243,178,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758173,514,1,2,50,14,bqbbqm98ud8obe45ds9ohgyrd,1,33.6,22.6,2022-10-02T19:51:52.052Z,2022-10-03T00:55:17Z,3816146067,212,18.9,3816146061,56,Back,3816146063,140,28.1,3816146069,213,1.9,3816655333,178,,3816146065,141,49.0,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758203,515,1,2,50,16,bqbbqm98ud8obe45ds9ohgyrd,1,28.8,45.2,2022-10-02T19:51:53.492Z,2022-10-03T00:55:19Z,3816146309,212,27.4,3816146311,213,0.2,3816146305,140,54.3,3816146307,141,53.8,3816655419,178,,3816146303,56,Center,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758231,516,1,2,50,20,bqbbqm98ud8obe45ds9ohgyrd,1,69.7,65.7,2022-10-02T19:51:58.053Z,2022-10-03T00:55:22Z,3816146439,140,91.2,3816146445,213,0.5,3816146441,141,83.3,3816655523,178,,3816146437,56,Left,3816146443,212,25.6,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758239,517,1,2,50,23,bqbbqm98ud8obe45ds9ohgyrd,0,92.2,82.8,2022-10-02T19:52:01.086Z,2022-10-03T00:55:26Z,3816531987,72,,3816146513,56,Center,3816531983,225,,3816146509,2,,3816146517,141,59.8,3816655649,178,,3816146515,140,90.7,3816146519,212,15.7,555z9bynvux7oruirg67r8i51,F. Kostić,3816531985,386,,3816146521,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758271,465,12,2,50,24,ej5er0oyngdw138yuumwqbyqt,1,10,40.2,2022-10-02T19:52:01.865Z,2022-10-03T00:55:30Z,3816146685,212,15.2,3816146683,141,18.0,3816655849,178,,3816146687,213,4.6,3816146681,140,8.7,3816146679,56,Back,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758295,518,1,2,50,26,bqbbqm98ud8obe45ds9ohgyrd,1,91.6,82,2022-10-02T19:52:03.259Z,2022-10-03T00:55:39Z,3816146809,212,18.7,3816146811,213,4.3,3816147233,210,13,3816146805,140,84.9,3816146807,141,56.5,3816147235,154,,3816146803,56,Center,3816656029,178,,555z9bynvux7oruirg67r8i51,F. Kostić,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2466758297,519,13,2,50,27,bqbbqm98ud8obe45ds9ohgyrd,1,85.2,56.7,2022-10-02T19:52:04.503Z,2022-10-03T00:55:39Z,3816656207,178,,3816147271,328,,3816147247,72,,3816147253,29,,3816147279,231,51.8,3816147267,103,80.6,3816146823,22,,3816147275,230,98.6,35r56n0i4sbdh7n5arbt7db6d,A. Milik,3816147257,55,518,3816147251,74,,3816146825,17,3816147263,102,51.6,3816146827,56,,3816147255,154,,,,,,,,,,Center,,,,,,,,,,,,,,
2466758275,466,5,2,50,28,ej5er0oyngdw138yuumwqbyqt,1,-1,45.3,2022-10-02T19:52:05.986Z,2022-10-03T00:55:41Z,3816146941,233,520,3816146697,56,Back,3816146699,346,,,,,,,,,,,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758307,520,5,2,50,28,bqbbqm98ud8obe45ds9ohgyrd,0,101,54.7,2022-10-02T19:52:05.986Z,2022-10-03T00:55:41Z,3816146995,233,466,3816146903,346,,3816146901,56,Center,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758465,467,1,2,50,48,ej5er0oyngdw138yuumwqbyqt,1,4.6,48.4,2022-10-02T19:52:25.898Z,2022-10-03T00:55:45Z,3816147943,124,,3816147953,213,5.0,3816147947,140,8.0,3816147951,212,15.1,3816147957,237,,3816147945,56,Back,3816147949,141,26.8,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758469,468,1,2,50,51,ej5er0oyngdw138yuumwqbyqt,0,8.7,27.7,2022-10-02T19:52:28.453Z,2022-10-03T00:55:48Z,3816147985,212,29.7,3816656389,178,,3816147977,155,,3816147983,141,24.3,3816147981,140,36.9,3816147987,213,6.2,3816147979,56,Back,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758491,521,1,2,50,52,bqbbqm98ud8obe45ds9ohgyrd,1,65,74.1,2022-10-02T19:52:30.074Z,2022-10-03T00:55:55Z,3816148099,140,85.2,3816148105,213,0.0,3816148103,212,21.2,3816656515,388,,3816148097,56,Center,3816148101,141,75.0,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758493,522,49,2,50,54,bqbbqm98ud8obe45ds9ohgyrd,1,84.8,75,2022-10-02T19:52:31.510Z,2022-10-03T00:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758499,523,1,2,50,54,bqbbqm98ud8obe45ds9ohgyrd,0,80.8,75,2022-10-02T19:52:31.925Z,2022-10-03T00:56:09Z,3816148139,213,5.0,3816656787,178,,3816148131,140,84.5,3816148137,212,13.4,3816148127,56,Center,3816148135,141,56.1,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466863207,1153,43,2,50,55,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T19:52:33.068Z,2022-10-03T02:03:12Z,3816751933,144,67,3816718685,233,1061,,,,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466863205,1061,43,2,50,55,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-02T19:52:33.069Z,2022-10-03T02:03:13Z,3816751941,144,67,3816718705,233,1153,,,,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758503,469,12,2,50,55,ej5er0oyngdw138yuumwqbyqt,1,13.6,45.8,2022-10-02T19:52:33.097Z,2022-10-03T01:37:10Z,3816148181,141,38.9,3816148179,140,24.3,3816148183,212,12.2,3816148177,56,Back,3816148185,213,5.9,3816657011,178,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758505,470,49,2,50,57,ej5er0oyngdw138yuumwqbyqt,1,24.3,38.9,2022-10-02T19:52:34.780Z,2022-10-03T00:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758519,471,1,2,50,57,ej5er0oyngdw138yuumwqbyqt,1,24.3,38.9,2022-10-02T19:52:34.871Z,2022-10-03T00:56:25Z,3816148253,213,5.7,3816148251,212,13.0,3816148247,140,34.6,3816148245,56,Back,3816148249,141,28.2,3816657241,178,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758523,472,61,2,50,58,ej5er0oyngdw138yuumwqbyqt,0,34.5,28.2,2022-10-02T19:52:35.640Z,2022-10-03T00:56:31Z,3816148281,56,Back,3816657449,178,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466863335,1067,43,2,50,59,bqbbqm98ud8obe45ds9ohgyrd,1,0,0,2022-10-02T19:52:36.511Z,2022-10-03T02:03:25Z,3816752207,144,67,3816719311,233,1161,,,,,,,,,,,,,,,,,,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466863333,1161,43,2,50,59,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-02T19:52:36.512Z,2022-10-03T02:03:24Z,3816752205,144,67,3816719315,233,1067,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758565,524,1,2,50,59,bqbbqm98ud8obe45ds9ohgyrd,1,67.1,62.7,2022-10-02T19:52:36.545Z,2022-10-03T01:37:11Z,3816657617,178,,3816148533,140,44.9,3816148539,213,4.1,3816148535,141,12.4,3816148957,157,,3816148537,212,41.4,3816148531,56,Back,3816148541,1,,2raf0uw5y2kajde0v60l4g1qt,Alex Sandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758571,525,1,2,51,2,bqbbqm98ud8obe45ds9ohgyrd,0,45.3,14.5,2022-10-02T19:52:39.451Z,2022-10-03T00:56:43Z,3816148573,3,,3816148585,213,4.5,3816148577,140,43.6,3816148575,56,Back,3816148583,212,10.8,3816148579,141,0.0,3816657753,388,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758659,473,5,2,51,4,ej5er0oyngdw138yuumwqbyqt,1,58.5,101.4,2022-10-02T19:52:41.875Z,2022-10-03T00:56:49Z,3816149059,56,Left,3816149065,233,526,3816149061,347,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758575,526,5,2,51,4,bqbbqm98ud8obe45ds9ohgyrd,0,41.5,-1.4,2022-10-02T19:52:41.875Z,2022-10-03T00:56:49Z,3816148593,347,,3816149073,233,473,3816148591,56,Back,,,,,,,,,,,,,,,,8yv9xuzriaecvvssfm8dlmz85,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758705,474,1,2,51,20,ej5er0oyngdw138yuumwqbyqt,1,61.7,100,2022-10-02T19:52:57.212Z,2022-10-03T00:56:55Z,3816149339,56,Left,3816149345,212,14.7,3816149341,140,65.4,3816149347,213,5.0,3816149343,141,81.1,3816149337,107,,,,,,,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758717,475,61,2,51,21,ej5er0oyngdw138yuumwqbyqt,0,65.4,80.9,2022-10-02T19:52:58.518Z,2022-10-03T00:57:29Z,3816658877,178,,3816149399,56,Left,,,,,,,,,,,,,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466863509,1168,83,2,51,23,ej5er0oyngdw138yuumwqbyqt,1,66.4,68.7,2022-10-02T19:53:00.578Z,2022-10-03T01:35:21Z,3816720135,399,428585,,,,,,,,,,,,,,,,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758697,527,1,2,51,23,bqbbqm98ud8obe45ds9ohgyrd,1,34.6,32.4,2022-10-02T19:53:00.613Z,2022-10-03T00:57:44Z,3816149305,140,47.7,3816659195,178,,3816149309,212,18.9,3816149311,213,0.8,3816149303,56,Back,3816149307,141,51.5,,,,,,,d196vatyvq6ycn1q7d477d2i1,Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758709,528,49,2,51,24,bqbbqm98ud8obe45ds9ohgyrd,1,53.8,57,2022-10-02T19:53:02.116Z,2022-10-03T00:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758757,529,1,2,51,29,bqbbqm98ud8obe45ds9ohgyrd,1,70.3,64.1,2022-10-02T19:53:06.940Z,2022-10-03T00:57:56Z,3816149635,213,0.4,3816149627,56,Center,3816659509,178,,3816149629,140,90.9,3816149633,212,23.5,3816149631,141,77.7,,,,,,,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758759,530,1,2,51,32,bqbbqm98ud8obe45ds9ohgyrd,0,90,77.9,2022-10-02T19:53:09.626Z,2022-10-03T00:58:02Z,3816149693,286,,3816149653,212,2.8,3816149647,56,Center,3816149689,233,476,3816659689,178,,3816149645,155,,3816149687,236,,3816149649,140,90.5,555z9bynvux7oruirg67r8i51,F. Kostić,3816149643,2,,3816541977,72,,3816149651,141,3816541975,224,,3816149655,213,73.8,,,,,,,,,,,,4.9,,,,,,,,,,,,,,
2466758767,476,12,2,51,32,ej5er0oyngdw138yuumwqbyqt,1,8.8,24.7,2022-10-02T19:53:09.772Z,2022-10-03T00:58:17Z,3816149707,233,530,3816149681,185,,3816659991,178,,3816149683,56,Back,3816659993,21,,,,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758805,531,1,2,51,37,bqbbqm98ud8obe45ds9ohgyrd,0,97.4,94,2022-10-02T19:53:14.230Z,2022-10-03T00:58:22Z,3816149955,212,28.6,3816542103,72,,3816149951,140,96.2,3816149957,213,4.7,3816660071,178,,3816149945,2,,3816149949,56,Center,3816149953,141,52.0,555z9bynvux7oruirg67r8i51,F. Kostić,3816542101,224,,3816149947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758811,477,52,2,51,38,ej5er0oyngdw138yuumwqbyqt,1,2.8,50.1,2022-10-02T19:53:16.132Z,2022-10-03T00:58:30Z,3816660169,178,,3816542249,378,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758857,478,1,2,51,40,ej5er0oyngdw138yuumwqbyqt,1,11,48.7,2022-10-02T19:53:17.868Z,2022-10-03T00:58:34Z,3816660207,178,,3816150249,141,46.8,3816150245,56,Back,3816150251,212,11.0,3816150247,140,21.4,3816150253,213,6.2,3816150243,123,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758887,479,1,2,51,44,ej5er0oyngdw138yuumwqbyqt,1,23.7,44.5,2022-10-02T19:53:21.282Z,2022-10-03T00:58:40Z,3816150429,141,18.5,3816150433,213,5.0,3816150431,212,18.4,3816150425,56,Back,3816660301,178,,3816150427,140,28.7,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758917,480,1,2,51,47,ej5er0oyngdw138yuumwqbyqt,1,33.6,14,2022-10-02T19:53:24.611Z,2022-10-03T00:58:43Z,3816150595,141,6.1,3816150599,213,4.4,3816150593,140,31.9,3816150597,212,5.7,3816150591,56,Back,3816660335,178,,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466758941,481,1,2,51,50,ej5er0oyngdw138yuumwqbyqt,1,32.8,19.7,2022-10-02T19:53:27.939Z,2022-10-03T00:58:57Z,3816150733,213,2.2,3816150729,141,35.8,3816150725,56,Back,3816660675,178,,3816150731,212,13.5,3816150727,140,25.2,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759003,482,1,2,51,53,ej5er0oyngdw138yuumwqbyqt,1,25.6,36.6,2022-10-02T19:53:30.512Z,2022-10-03T00:59:06Z,3816151135,212,18.3,3816151133,141,63.1,3816151129,56,Back,3816660937,178,,3816151137,213,1.4,3816151131,140,28.7,,,,,,,7e11kdi7wh9tleor9w5o2fdn9,K. Bonifazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759061,483,1,2,52,2,ej5er0oyngdw138yuumwqbyqt,1,57.9,75.1,2022-10-02T19:53:39.149Z,2022-10-03T00:59:12Z,3816151447,212,22.9,3816151441,56,Left,3816151443,140,79.3,3816661091,178,,3816151449,213,0.2,3816151445,141,81.8,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759077,484,1,2,52,7,ej5er0oyngdw138yuumwqbyqt,1,93.2,97.4,2022-10-02T19:53:44.781Z,2022-10-03T00:59:16Z,3816151525,212,11.9,3816661193,178,,3816151527,213,3.3,3816151521,140,82.0,3816151519,56,Left,3816151523,141,94.4,,,,,,,5j7hbe94ewys7hkd04ay5bpw5,N. Sansone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759097,485,1,2,52,9,ej5er0oyngdw138yuumwqbyqt,0,78.5,98.5,2022-10-02T19:53:46.717Z,2022-10-03T00:59:21Z,3816151639,155,,3816151645,140,93.0,3816151649,212,36.0,3816151635,2,,3816151653,1,,3816661311,178,,3816151647,141,50.5,3816543077,72,,a2n9op95qyb3rkye5pxqjb7bp,C. Lykogiannis,3816151643,56,Center,3816151651,213,5.1,3816543075,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759123,532,12,2,52,11,bqbbqm98ud8obe45ds9ohgyrd,1,7.4,49.1,2022-10-02T19:53:48.348Z,2022-10-03T00:59:27Z,3816151809,212,10.7,3816151811,213,1.6,3816151805,140,7.5,3816151807,141,64.9,3816151803,56,Back,3816661473,178,,,,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759119,486,61,2,52,13,ej5er0oyngdw138yuumwqbyqt,0,90.6,31.5,2022-10-02T19:53:50.660Z,2022-10-03T00:59:36Z,3816661761,388,,3816151791,56,Center,,,,,,,,,,,,,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759137,533,12,2,52,14,bqbbqm98ud8obe45ds9ohgyrd,1,8.8,56.7,2022-10-02T19:53:51.610Z,2022-10-03T00:59:47Z,3816151889,213,1.0,3816151887,212,21.0,3816151881,56,Back,3816151893,15,,3816151885,141,83.1,3816151883,140,19.2,3816662103,388,,,,,3nnjep6bxxb6xwhanvqvjt39x,L. Bonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759167,487,1,2,52,19,ej5er0oyngdw138yuumwqbyqt,1,84.6,7.3,2022-10-02T19:53:56.458Z,2022-10-03T00:59:56Z,3816152065,141,16.8,3816152063,140,80.1,3816662353,178,,3816152061,56,Right,3816152067,212,8.0,3816152069,213,2.2,,,,,,,3cbwh4pfwae5xw072cy14gb85,L. De Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759171,488,1,2,52,22,ej5er0oyngdw138yuumwqbyqt,1,81.9,10.4,2022-10-02T19:54:00.052Z,2022-10-03T01:00:03Z,3816152089,141,17.9,3816152091,212,8.7,3816152093,213,2.5,3816152085,56,Right,3816662519,178,,3816152087,140,75.2,,,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759181,489,1,2,52,23,ej5er0oyngdw138yuumwqbyqt,1,75.2,17.9,2022-10-02T19:54:00.730Z,2022-10-03T01:00:08Z,3816662589,178,,3816152159,56,Right,3816152165,212,9.0,3816152163,141,7.1,3816152161,140,80.1,3816152167,213,5.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759199,490,1,2,52,26,ej5er0oyngdw138yuumwqbyqt,1,71.9,17.6,2022-10-02T19:54:03.142Z,2022-10-03T01:00:11Z,3816152275,213,2.0,3816152267,56,Center,3816152273,212,34.0,3816152269,140,58.7,3816662641,178,,3816152277,1,,3816152271,141,63.3,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466759223,491,1,2,52,30,ej5er0oyngdw138yuumwqbyqt,1,58.7,63.3,2022-10-02T19:54:07.717Z,2022-10-03T01:00:15Z,3816152429,212,24.6,3816152425,140,69.7,3816662727,178,,3816152431,213,1.1,3816152427,141,95.3,3816152423,56,Left,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
