id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value
2479078247,321,1,1,41,20,4plikfte18rv8v4l89z803d4y,1,42.8,95.6,2022-10-29T19:26:33.140Z,2022-10-30T00:33:16Z,3881588493,56,Back,3881588497,141,82.4,3881588495,140,32.8,3882251393,178,,3881588501,213,3.8,3881588499,212,13.8,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078293,322,1,1,41,23,4plikfte18rv8v4l89z803d4y,1,33.4,77,2022-10-29T19:26:35.599Z,2022-10-30T00:33:20Z,3881588715,56,Back,3881588717,140,29.4,3881588729,213,4.4,3881588721,141,56.7,3881588725,212,14.4,3882251475,178,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078313,323,1,1,41,26,4plikfte18rv8v4l89z803d4y,1,30.9,51.9,2022-10-29T19:26:39.041Z,2022-10-30T00:33:25Z,3881588831,56,Back,3881588835,141,27.1,3882251541,178,,3881588833,140,33.4,3881588837,212,17.1,3881588839,213,4.9,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078333,324,1,1,41,27,4plikfte18rv8v4l89z803d4y,1,33.4,27.1,2022-10-29T19:26:39.832Z,2022-10-30T00:33:28Z,3882251611,178,,3881588953,140,30.6,3881588957,212,15.4,3881588955,141,49.3,3881588959,213,1.8,3881588951,56,Back,,,,,,,5sxy1z2pz5bhlp767lyjte76d,A. Ferrari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078393,325,1,1,41,30,4plikfte18rv8v4l89z803d4y,1,30.8,49.9,2022-10-29T19:26:42.503Z,2022-10-30T00:33:32Z,3882251657,178,,3881589285,212,24.3,3881589281,140,33.7,3881589287,213,1.4,3881589283,141,85.3,3881589279,56,Back,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078415,326,1,1,41,34,4plikfte18rv8v4l89z803d4y,0,35.2,80.5,2022-10-29T19:26:46.737Z,2022-10-30T00:33:37Z,3881589415,196,,3881589413,155,,3882251733,178,,3881589417,56,Right,3881589419,140,77.3,3881589427,1,,3881589423,212,71.4,3881589421,141,0.0,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,3881589425,213,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078421,327,5,1,41,40,4plikfte18rv8v4l89z803d4y,0,77,-1.8,2022-10-29T19:26:52.810Z,2022-10-30T00:33:41Z,3881589453,56,Right,3881589455,347,,3881589711,233,431,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078463,431,5,1,41,40,3vo5mpj7catp66nrwwqiuhuup,1,23,101.8,2022-10-29T19:26:52.810Z,2022-10-30T00:33:41Z,3881589677,56,Back,3881589679,347,,3881589695,233,327,,,,,,,,,,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078489,432,1,1,41,42,3vo5mpj7catp66nrwwqiuhuup,1,23.3,100,2022-10-29T19:26:55.128Z,2022-10-30T00:33:43Z,3881589797,107,,3881589803,141,87.7,3881589807,213,4.4,3881589805,212,9.8,3881589801,140,20.7,3881589799,56,Back,,,,,,,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078535,433,1,1,41,46,3vo5mpj7catp66nrwwqiuhuup,1,19.4,83.3,2022-10-29T19:26:59.042Z,2022-10-30T00:33:46Z,3881590017,140,3.7,3881590015,56,Back,3881590019,141,32.1,3882251887,178,,3881590021,212,38.5,3881590025,1,,3881590023,213,4.3,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078577,434,1,1,41,50,3vo5mpj7catp66nrwwqiuhuup,1,5.3,30.3,2022-10-29T19:27:02.268Z,2022-10-30T00:33:51Z,3882252009,178,,3881590199,56,Back,3881590203,141,7.4,3881590207,213,5.7,3881590201,140,27.2,3881590205,212,27.8,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078599,435,1,1,41,54,3vo5mpj7catp66nrwwqiuhuup,1,30.3,7.6,2022-10-29T19:27:06.854Z,2022-10-30T00:33:56Z,3881590313,212,5.2,3881590315,213,1.1,3881590311,141,14.4,3881590309,140,32.5,3882252083,178,,3881590307,56,Back,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078609,436,1,1,41,56,3vo5mpj7catp66nrwwqiuhuup,1,34.4,17.3,2022-10-29T19:27:08.613Z,2022-10-30T00:34:00Z,3881590361,212,9.3,3881590363,213,1.1,3882252141,178,,3881590355,56,Back,3881590357,140,38.7,3881590359,141,29.2,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078619,437,1,1,41,57,3vo5mpj7catp66nrwwqiuhuup,0,38.7,29.2,2022-10-29T19:27:09.330Z,2022-10-30T00:34:07Z,3881590417,140,44.7,3881590413,155,,3881590415,56,Back,3881590419,141,0.0,3881590421,212,21.9,3882252177,178,,3881590423,213,5.0,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078643,328,5,1,41,58,4plikfte18rv8v4l89z803d4y,1,51.9,101.5,2022-10-29T19:27:11.149Z,2022-10-30T00:34:10Z,3881590523,56,Left,3881590531,233,438,3881590525,347,,,,,,,,,,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078623,438,5,1,41,58,3vo5mpj7catp66nrwwqiuhuup,0,48.1,-1.5,2022-10-29T19:27:11.149Z,2022-10-30T00:34:10Z,3881590435,56,Back,3881590437,347,,3881590547,233,328,,,,,,,,,,,,,,,,a5eki9p236y4zxmp9qz202pcl,E. Džeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078719,329,1,1,42,8,4plikfte18rv8v4l89z803d4y,1,44.9,100,2022-10-29T19:27:21.005Z,2022-10-30T00:34:14Z,3881591013,212,21.6,3881591017,1,,3881591015,213,5.8,3881591011,141,86.0,3881591009,140,63.0,3881591005,107,,3881591007,56,Left,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078723,330,61,1,42,10,4plikfte18rv8v4l89z803d4y,1,63,86,2022-10-29T19:27:22.355Z,2022-10-30T00:34:20Z,3882252535,21,,3882252537,178,,3881591039,56,Left,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078717,439,49,1,42,11,3vo5mpj7catp66nrwwqiuhuup,1,37.3,34.5,2022-10-29T19:27:23.942Z,2022-10-30T00:34:22Z,,,,,,,,,,,,,,,,,,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078735,440,1,1,42,11,3vo5mpj7catp66nrwwqiuhuup,1,37.3,34.5,2022-10-29T19:27:24.050Z,2022-10-30T00:34:27Z,3881591075,140,37.5,3881591077,141,37.0,3881591073,56,Back,3881591079,212,1.7,3881591081,213,1.4,3882252753,178,,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078743,441,1,1,42,12,3vo5mpj7catp66nrwwqiuhuup,0,37.5,37,2022-10-29T19:27:25.028Z,2022-10-30T00:34:32Z,3881591127,212,5.9,3881591123,140,41.6,3881591121,56,Back,3881591129,213,5.5,3881591125,141,31.0,3882252873,178,,,,,,,,1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479197467,935,67,1,42,13,4plikfte18rv8v4l89z803d4y,1,57.6,69.3,2022-10-29T19:27:25.803Z,2022-10-30T04:34:10Z,3882276021,233,1010,,,,,,,,,,,,,,,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479197465,1010,67,1,42,13,3vo5mpj7catp66nrwwqiuhuup,0,42.4,30.7,2022-10-29T19:27:25.804Z,2022-10-30T00:57:16Z,3882276039,233,935,,,,,,,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078749,331,8,1,42,13,4plikfte18rv8v4l89z803d4y,1,55.5,71.2,2022-10-29T19:27:25.842Z,2022-10-30T04:34:10Z,3882252939,178,,3881591153,56,Center,3881944539,384,,,,,,,,,,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078775,332,49,1,42,14,4plikfte18rv8v4l89z803d4y,1,57,70.2,2022-10-29T19:27:26.629Z,2022-10-30T00:34:39Z,,,,,,,,,,,,,,,,,,,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078809,333,1,1,42,16,4plikfte18rv8v4l89z803d4y,1,57,70.6,2022-10-29T19:27:28.648Z,2022-10-30T00:34:44Z,3881591577,141,51.3,3882253053,178,,3881591573,56,Center,3881591575,140,53.1,3881591581,213,4.4,3881591579,212,13.7,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078827,334,1,1,42,19,4plikfte18rv8v4l89z803d4y,1,62.6,46.6,2022-10-29T19:27:31.291Z,2022-10-30T00:34:49Z,3881591699,141,12.5,3882253113,178,,3881591697,140,65.7,3881591695,56,Right,3881591703,213,4.9,3881591701,212,23.4,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078877,335,1,1,42,22,4plikfte18rv8v4l89z803d4y,1,65.7,12.5,2022-10-29T19:27:34.354Z,2022-10-30T00:34:54Z,3881592121,212,19.0,3881592123,213,1.5,3881592119,141,40.3,3882253195,178,,3881592117,140,67.8,3881592115,56,Center,,,,,,,jk8n72zhngmdw2ek47zx7f11,B. Bereszyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078889,336,1,1,42,28,4plikfte18rv8v4l89z803d4y,1,58.5,60,2022-10-29T19:27:40.398Z,2022-10-30T00:35:14Z,3881592229,212,22.9,3882253523,178,,3881592223,56,Left,3881592231,213,1.3,3881592227,141,92.1,3881592225,140,65.0,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078905,337,1,1,42,31,4plikfte18rv8v4l89z803d4y,1,66.3,91.5,2022-10-29T19:27:43.459Z,2022-10-30T00:35:18Z,3881592349,213,0.3,3882253539,178,,3881592345,141,97.1,3881592341,56,Left,3881592343,140,77.1,3881592347,212,12.0,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078921,338,1,1,42,33,4plikfte18rv8v4l89z803d4y,0,77.1,97.1,2022-10-29T19:27:45.489Z,2022-10-30T00:35:21Z,3881592453,212,33.4,3881592457,1,,3881592449,140,89.0,3881592455,213,5.1,3881592451,141,51.6,3882253559,178,,3881945223,20,,3881945221,223,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,3881592441,2,3881592445,155,,3881592447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078957,442,12,1,42,34,3vo5mpj7catp66nrwwqiuhuup,1,11.7,46.9,2022-10-29T19:27:46.837Z,2022-10-30T00:35:26Z,3881592663,140,44.5,3881592667,212,37.4,3881592661,56,Back,3881592665,141,25.3,3881592679,15,,3881592669,213,5.9,3882253607,178,,,,,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479078989,339,1,1,42,37,4plikfte18rv8v4l89z803d4y,1,54.6,80.6,2022-10-29T19:27:50.024Z,2022-10-30T00:35:33Z,3882253689,178,,3881592807,3,,3881592815,212,8.9,3881592811,140,63.0,3881592817,213,0.1,3881592813,141,82.3,3881592809,56,Left,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079021,340,1,1,42,39,4plikfte18rv8v4l89z803d4y,1,63,82.3,2022-10-29T19:27:52.058Z,2022-10-30T00:35:38Z,3881592955,212,9.7,3881592951,140,61.6,3882253739,178,,3881592949,56,Center,3881592957,213,4.6,3881592953,141,68.2,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079057,341,1,1,42,42,4plikfte18rv8v4l89z803d4y,1,58.6,73.3,2022-10-29T19:27:54.613Z,2022-10-30T00:35:41Z,3881593115,56,Left,3881593117,140,59.6,3882253787,178,,3881593119,141,97.4,3881593123,213,1.5,3881593121,212,16.4,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079149,342,1,1,42,45,4plikfte18rv8v4l89z803d4y,1,55.6,91.4,2022-10-29T19:27:58.135Z,2022-10-30T00:35:50Z,3881593533,140,23.2,3881593537,212,39.8,3881593539,213,3.7,3881593535,141,60.9,3881593531,56,Back,3881593541,1,,3882253939,178,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079235,343,1,1,42,55,4plikfte18rv8v4l89z803d4y,1,25.5,53.3,2022-10-29T19:28:08.169Z,2022-10-30T00:35:54Z,3881594039,155,,3881594051,1,,3881594049,213,5.9,3882254001,178,,3881594043,140,71.0,3881594047,212,51.2,3881594045,141,26.2,3881594041,56,Center,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079229,443,4,1,42,59,3vo5mpj7catp66nrwwqiuhuup,1,31.2,74,2022-10-29T19:28:11.231Z,2022-10-30T00:35:58Z,3881594009,13,,3881594089,233,344,3881594015,152,,3881594011,294,,3881594017,285,,3881594013,56,Back,,,,,,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079237,344,4,1,42,59,4plikfte18rv8v4l89z803d4y,0,68.8,26,2022-10-29T19:28:11.232Z,2022-10-30T00:35:58Z,3881594137,233,443,3881594075,294,,3881594073,13,,3881594077,56,Center,3882254113,178,,3881594079,152,,3881594081,286,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079545,444,1,1,43,16,3vo5mpj7catp66nrwwqiuhuup,1,29.9,73.6,2022-10-29T19:28:28.673Z,2022-10-30T00:36:18Z,3881595539,140,77.1,3881597645,24,,3881595547,1,,3881595545,213,6.1,3881595533,155,,3881595531,5,,3882254135,178,,3881597643,154,,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,3881597641,210,3881595543,212,50.3,3881595541,141,60.6,3881595537,56,Center,16,,3881595535,152,,3881946541,189,,1,,,,,,,,,,,,,,,,,,
2479079553,445,16,1,43,20,3vo5mpj7catp66nrwwqiuhuup,1,84.6,61,2022-10-29T19:28:33.105Z,2022-10-30T00:36:18Z,3881597681,77,,3881595581,56,Center,3881597693,103,27.2,3881597685,154,,3881597697,215,,3881947197,395,7.0,3881597677,24,,3881597699,230,93.2,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,3881595579,17,3881595877,375,43:20.175,3881597683,29,,3881597679,113,,,,3881947199,396,42.8,3881597691,102,52.9,,3881595869,20,,3881595873,374,3881597687,55,3882254439,178,2022-10-29 20:28:32.353,444,3881597695,214,3881597701,231,54.7,,
2479079943,345,1,1,44,33,4plikfte18rv8v4l89z803d4y,1,49.9,50,2022-10-29T19:29:45.620Z,2022-10-30T00:36:26Z,3881597743,279,G,3881597733,141,47.6,3881597725,56,Back,3881597735,212,14.2,3881597729,140,36.5,3882254563,178,,3881597739,213,3.3,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079961,346,1,1,44,35,4plikfte18rv8v4l89z803d4y,1,36.5,47.6,2022-10-29T19:29:47.455Z,2022-10-30T00:36:29Z,3882254615,178,,3881597815,141,64.6,3881597819,213,1.8,3881597811,56,Back,3881597817,212,11.9,3881597813,140,33.8,,,,,,,bh4a2zneilpvi1t7etuhkfl61,Gonzalo Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479079991,347,1,1,44,38,4plikfte18rv8v4l89z803d4y,1,33.8,66.1,2022-10-29T19:29:50.729Z,2022-10-30T00:36:34Z,3881597985,141,92.6,3881597981,56,Back,3881597987,212,18.9,3881597983,140,39.2,3882254675,178,,3881597989,213,1.3,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080019,348,1,1,44,41,4plikfte18rv8v4l89z803d4y,1,40.4,93.3,2022-10-29T19:29:53.623Z,2022-10-30T00:36:39Z,3881598127,213,6.2,3881598123,141,90.9,3881598121,140,59.2,3881598125,212,19.8,3882254763,178,,3881598119,56,Left,,,,,,,e8c2o47zyuqa07lcrgzusn97u,B. Amione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479216395,1363,83,1,44,43,3vo5mpj7catp66nrwwqiuhuup,1,44.5,13.4,2022-10-29T19:29:55.801Z,2022-10-30T04:11:47Z,3882378103,399,423768,,,,,,,,,,,,,,,,,,,,,,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080021,349,61,1,44,43,4plikfte18rv8v4l89z803d4y,0,59.2,91.2,2022-10-29T19:29:55.860Z,2022-10-30T00:36:47Z,3881598131,56,Left,3882254993,178,,,,,,,,,,,,,,,,,,,,6u6mobmk6lpvwebo76ddxr3s9,M. Léris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080023,446,49,1,44,44,3vo5mpj7catp66nrwwqiuhuup,1,39.5,29.7,2022-10-29T19:29:56.943Z,2022-10-30T00:36:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479198113,1016,43,1,44,44,3vo5mpj7catp66nrwwqiuhuup,1,0,0,2022-10-29T19:29:57.027Z,2022-10-30T00:59:40Z,3882278753,178,0,3882278809,144,82,,,,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080045,447,1,1,44,45,3vo5mpj7catp66nrwwqiuhuup,1,39.5,29.7,2022-10-29T19:29:57.279Z,2022-10-30T00:36:56Z,3882255115,178,,3881598219,56,Back,3881598227,213,1.1,3881598223,141,31.6,3881598225,212,1.4,3881598221,140,40.1,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080049,448,1,1,44,45,3vo5mpj7catp66nrwwqiuhuup,1,40.1,31.6,2022-10-29T19:29:57.992Z,2022-10-30T00:37:00Z,3881598269,213,3.6,3882255219,178,,3881598261,56,Back,3881598265,141,25.5,3881598263,140,31.4,3881598267,212,10.0,,,,,,,botfgp0oq4wqlwtcs9m90kded,H. Çalhanoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080061,449,1,1,44,46,3vo5mpj7catp66nrwwqiuhuup,1,31.4,25.5,2022-10-29T19:29:59Z,2022-10-30T00:37:03Z,3881598315,56,Back,3881598317,140,39.1,3882255283,178,,3881598319,141,7.0,3881598323,213,5.3,3881598321,212,15.0,,,,,,,4j1oq24pfi728zyl2zkpptpsl,M. Škriniar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080117,450,1,1,44,49,3vo5mpj7catp66nrwwqiuhuup,0,39.1,7,2022-10-29T19:30:01.267Z,2022-10-30T00:37:11Z,3881598623,141,6.1,3881598627,213,6.3,3881598621,140,84.2,3881598625,212,47.4,3881598619,56,Right,3881598629,1,,3882255387,178,,3881598617,155,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080153,350,12,1,44,53,4plikfte18rv8v4l89z803d4y,1,20.4,95.6,2022-10-29T19:30:05.364Z,2022-10-30T00:37:16Z,3881598775,140,21.4,3881598773,56,Back,3881598777,141,100.0,3882255461,178,,3881598801,167,,3881598779,212,4.0,3881598781,213,1.3,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080157,351,5,1,44,55,4plikfte18rv8v4l89z803d4y,0,19.2,101.6,2022-10-29T19:30:08.098Z,2022-10-30T00:37:18Z,3881598793,56,Back,3881598795,347,,3881598847,233,451,,,,,,,,,,,,,,,,2bitk8s7gg2o7sjnjmolnw9ud,O. Colley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080151,451,5,1,44,55,3vo5mpj7catp66nrwwqiuhuup,1,80.8,-1.6,2022-10-29T19:30:08.098Z,2022-10-30T00:37:18Z,3881598807,233,351,3881598767,347,,3881598763,56,Right,,,,,,,,,,,,,,,,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080199,452,1,1,44,56,3vo5mpj7catp66nrwwqiuhuup,1,83,0,2022-10-29T19:30:09.124Z,2022-10-30T00:37:22Z,3881599039,56,Right,3881599037,107,,3881599045,212,14.5,3881599041,140,90.1,3881599043,141,16.4,3881599047,213,1.0,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080207,453,1,1,45,0,3vo5mpj7catp66nrwwqiuhuup,0,90.6,15.2,2022-10-29T19:30:12.764Z,2022-10-30T00:37:28Z,3881599077,213,1.2,3882255659,178,,3881599067,56,Center,3881599073,212,5.9,3881599071,141,23.4,3881599069,140,92.5,,,,,,,7r2tgpdrr4v6n9d2gkzwmlazt,Lautaro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080273,352,12,1,45,1,4plikfte18rv8v4l89z803d4y,1,4.4,70.3,2022-10-29T19:30:13.871Z,2022-10-30T00:37:32Z,3881599525,233,454,3881599523,397,,3881599433,213,1.6,3881599425,56,Back,3881599431,212,1.4,3881599427,140,4.4,3882255719,178,,3881599429,141,72.4,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080237,454,74,1,45,1,3vo5mpj7catp66nrwwqiuhuup,1,92.2,25.8,2022-10-29T19:30:13.986Z,2022-10-30T00:37:35Z,3882255783,178,,3881599505,285,,3881599547,233,352,3881599501,397,,3881599221,56,Center,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080277,353,5,1,45,2,4plikfte18rv8v4l89z803d4y,1,-1.2,69.8,2022-10-29T19:30:14.804Z,2022-10-30T00:37:40Z,3881599581,233,455,3881599437,56,Back,3881599439,346,,,,,,,,,,,,,,,,,151jcsoydef86be6b7rpt4bv8,Gerard Yepes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080305,455,5,1,45,2,3vo5mpj7catp66nrwwqiuhuup,0,101.2,30.2,2022-10-29T19:30:14.804Z,2022-10-30T00:37:39Z,3881599615,233,353,3881599553,346,,3881599551,56,Center,,,,,,,,,,,,,,,,2r6hs8npijvt4wekd059t6tx,D. Dumfries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080731,354,1,1,45,50,4plikfte18rv8v4l89z803d4y,0,4.4,51,2022-10-29T19:31:02.495Z,2022-10-30T00:37:43Z,3881601919,74,,3881601905,124,,3881601907,56,Center,3881601917,1,,3881601913,212,63.6,3881601911,141,32.4,3881601915,213,6.1,3881601909,140,63.8,e2dn4s6p2f6xnbaje17wd3jyt,E. Audero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479080759,355,30,1,45,55,4plikfte18rv8v4l89z803d4y,1,0,0,2022-10-29T19:31:07.826Z,2022-10-30T00:37:47Z,3881602063,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
