id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2452576239,249,49,1,27,53,ap6blbxhq9elm62vw6tutzlwg,1,48,47.2,2022-08-28T16:58:02.613Z,2022-08-29T00:59:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452865687,1106,43,1,27,53,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-28T16:58:02.754Z,2022-08-29T01:19:59Z,3742309615,144,82,3742309489,178,0,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576297,250,1,1,27,54,ap6blbxhq9elm62vw6tutzlwg,1,46.7,44.9,2022-08-28T16:58:03.859Z,2022-08-29T00:59:27Z,3740706239,56,Back,3740706241,140,48.6,3740706243,141,45.5,3740706245,212,2.0,3742272749,178,,3740706247,213,0.2,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576353,251,1,1,27,59,ap6blbxhq9elm62vw6tutzlwg,1,61,34.6,2022-08-28T16:58:08.561Z,2022-08-29T00:59:33Z,3742272937,178,,3740706583,212,19.5,3740706579,140,64.8,3740706585,213,4.9,3740706577,56,Right,3740706581,141,6.5,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576367,252,1,1,28,1,ap6blbxhq9elm62vw6tutzlwg,0,66.6,4.6,2022-08-28T16:58:11.227Z,2022-08-29T00:59:36Z,3740706657,56,Center,3740706659,140,91.6,3740706655,155,,3740706667,213,0.7,3740706663,212,35.7,3742272987,178,,3740706661,141,40.1,3740706671,1,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576373,243,52,1,28,4,e75syeuawg3ql8nwpi3vr2btz,1,8.7,58.8,2022-08-28T16:58:13.394Z,2022-08-29T00:59:46Z,3742273151,388,,3741911313,377,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576433,244,1,1,28,6,e75syeuawg3ql8nwpi3vr2btz,1,8.7,58.8,2022-08-28T16:58:16.180Z,2022-08-29T00:59:54Z,3740706997,123,,3740706999,56,Back,3740707007,213,0.6,3740707005,212,22.4,3740707003,141,77.0,3740707001,140,26.5,3742273401,178,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576457,245,1,1,28,9,e75syeuawg3ql8nwpi3vr2btz,1,26.5,77,2022-08-28T16:58:18.624Z,2022-08-29T00:59:58Z,3740707129,56,Back,3742273457,178,,3740707131,140,32.6,3740707133,141,96.6,3740707135,212,14.8,3740707137,213,1.1,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576515,246,1,1,28,11,e75syeuawg3ql8nwpi3vr2btz,1,32.6,96.6,2022-08-28T16:58:20.678Z,2022-08-29T01:00:04Z,3742273595,178,,3740707419,213,3.8,3740707411,140,7.4,3740707413,141,69.0,3740707415,212,32.4,3740707409,56,Back,3740707423,1,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576563,247,1,1,28,14,e75syeuawg3ql8nwpi3vr2btz,1,8.2,66.6,2022-08-28T16:58:24.037Z,2022-08-29T01:00:11Z,3740707651,213,5.1,3740707653,1,,3740707643,56,Back,3740707645,140,20.2,3742273691,178,,3740707647,141,20.0,3740707649,212,34.1,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576591,248,1,1,28,17,e75syeuawg3ql8nwpi3vr2btz,1,20.2,20,2022-08-28T16:58:26.814Z,2022-08-29T01:00:15Z,3740707815,56,Back,3740707819,141,5.9,3740707817,140,26.0,3740707821,212,11.4,3742273743,178,,3740707823,213,5.3,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576635,249,1,1,28,19,e75syeuawg3ql8nwpi3vr2btz,1,25.1,5.5,2022-08-28T16:58:29.220Z,2022-08-29T01:00:19Z,3740708111,140,33.7,3740708119,212,16.2,3742273801,178,,3740708117,141,25.2,3740708125,213,1.0,3740708107,56,Back,,,,,,,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452866121,1094,67,1,28,20,e75syeuawg3ql8nwpi3vr2btz,1,33.1,22.9,2022-08-28T16:58:30.226Z,2022-08-29T05:45:20Z,3742312003,233,1118,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452866115,1118,67,1,28,20,ap6blbxhq9elm62vw6tutzlwg,0,66.9,77.1,2022-08-28T16:58:30.227Z,2022-08-29T01:21:05Z,3742312049,233,1094,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576643,250,3,1,28,20,e75syeuawg3ql8nwpi3vr2btz,0,33.3,22,2022-08-28T16:58:30.244Z,2022-08-29T01:00:24Z,3740708189,233,253,3740708141,56,Back,3740708195,285,,3741914189,464,,3742273865,178,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576625,253,7,1,28,20,ap6blbxhq9elm62vw6tutzlwg,1,66.7,78,2022-08-28T16:58:30.351Z,2022-08-29T01:00:28Z,3741914381,383,,3740708073,286,,3740708175,233,250,3740708071,56,Center,3742273933,178,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576639,254,49,1,28,22,ap6blbxhq9elm62vw6tutzlwg,1,69.4,76.7,2022-08-28T16:58:31.975Z,2022-08-29T01:00:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576697,255,1,1,28,25,ap6blbxhq9elm62vw6tutzlwg,1,72.1,65.4,2022-08-28T16:58:34.517Z,2022-08-29T01:00:38Z,3742274081,178,,3740708417,212,16.9,3740708419,213,4.8,3740708411,56,Center,3740708413,140,73.7,3740709713,210,15,3740708415,141,40.6,,,,9mldc318nq0tli73wjh6ueket,F. Ceccherini,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576701,256,15,1,28,27,ap6blbxhq9elm62vw6tutzlwg,1,72.7,42.2,2022-08-28T16:58:36.711Z,2022-08-29T01:00:38Z,3740708445,56,Center,3740708443,18,,3740709751,146,78.5,3740708827,233,251,3740709737,78,,3740709745,102,50.9,3740709757,231,49.8,3740709739,29,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,3740708815,82,3740709749,215,,,3740709741,55,255,3740709735,72,3740709747,103,19,3740708441,22,3742274153,178,,,3740709753,147,,3740709755,230,98.1,44.0,,,,,
2452576687,251,10,1,28,27,e75syeuawg3ql8nwpi3vr2btz,1,23.6,59.1,2022-08-28T16:58:36.792Z,2022-08-29T01:00:42Z,3740708839,233,256,3740708373,56,Back,3740708371,94,,3742274255,178,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576705,252,6,1,28,29,e75syeuawg3ql8nwpi3vr2btz,0,25.5,58.4,2022-08-28T16:58:38.595Z,2022-08-29T01:00:45Z,3740708803,233,257,3740708469,73,,3740708467,56,Back,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452576745,257,6,1,28,29,ap6blbxhq9elm62vw6tutzlwg,1,74.5,41.6,2022-08-28T16:58:38.595Z,2022-08-29T01:00:45Z,3740708759,56,Center,3740708775,233,252,3740708761,75,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577183,258,1,1,29,12,ap6blbxhq9elm62vw6tutzlwg,0,99.5,0.5,2022-08-28T16:59:21.801Z,2022-08-29T01:00:50Z,3740711395,1,,3740711381,140,86.8,3740711393,213,2.0,3740711369,155,,3740711375,56,Center,3741917953,72,,3742274487,178,,3740711367,6,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,3740711391,212,3740711385,141,,46.1,3740711371,223,,3740711365,2,,,,,,,,33.8,,,,,,,,,,,,,
2452577221,253,12,1,29,13,e75syeuawg3ql8nwpi3vr2btz,1,11.7,54.9,2022-08-28T16:59:23.254Z,2022-08-29T01:00:54Z,3742274599,388,,3740711587,56,Back,3740711589,140,48.7,3740711593,212,41.1,3740711595,213,0.3,3740711591,141,74.8,3740711603,15,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577417,259,1,1,29,21,ap6blbxhq9elm62vw6tutzlwg,1,56.3,12.5,2022-08-28T16:59:30.747Z,2022-08-29T01:00:58Z,3740712553,140,28.7,3740712555,141,39.2,3740712551,56,Back,3740712559,213,2.6,3740712557,212,34.2,3740712561,1,,3742274725,178,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577437,260,1,1,29,33,ap6blbxhq9elm62vw6tutzlwg,1,27.6,45.8,2022-08-28T16:59:42.818Z,2022-08-29T01:01:07Z,3740712693,140,34.0,3740712695,141,74.8,3740712691,56,Back,3740712699,213,1.2,3740712697,212,20.8,3742275003,178,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577509,261,2,1,29,36,ap6blbxhq9elm62vw6tutzlwg,1,35.8,75.4,2022-08-28T16:59:46.281Z,2022-08-29T01:01:11Z,3740713127,140,87.4,3740713129,141,95.3,3740713735,7,9sjt5rv156hr2llfu241r6cph,3742275079,178,,3740713125,56,Left,3740713137,1,,,,,,,,bo98qzo4gu0npm4pewc25ovyt,D. Lazović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577519,254,55,1,29,36,e75syeuawg3ql8nwpi3vr2btz,1,20.8,22.1,2022-08-28T16:59:46.282Z,2022-08-29T01:01:12Z,3740717695,189,,,,,,,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577533,262,43,1,29,45,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-28T16:59:54.387Z,2022-08-28T17:00:03Z,3740713247,212,16.4,3740713249,213,4.1,3740713809,144,1,3740713241,56,Center,3740713245,141,75.6,3740713243,140,77.8,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577803,255,1,1,30,5,e75syeuawg3ql8nwpi3vr2btz,0,22.4,23,2022-08-28T17:00:15.151Z,2022-08-29T00:56:16Z,3740714879,1,,3740714869,56,Right,3742268227,178,,3740714867,241,,3740714877,213,6.2,3740714865,155,,3740714875,212,49.1,3740714863,5,,7drgir9lcwfst8vxz07jboe6t,J. Musso,3740714873,141,3740714871,140,,69.1,,,,,,,,,,,,,20.6,,,,,,,,,,,,,
2452577855,263,1,1,30,11,ap6blbxhq9elm62vw6tutzlwg,0,34.8,90.3,2022-08-28T17:00:20.921Z,2022-08-29T00:56:27Z,3740715121,56,Back,3740715123,140,43.3,3740715125,141,91.4,3742268561,388,,3740715127,212,9.0,3740715119,3,,3740715129,213,0.1,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577861,256,44,1,30,12,e75syeuawg3ql8nwpi3vr2btz,1,55.4,14,2022-08-28T17:00:22.284Z,2022-08-29T05:45:21Z,3740715149,56,Right,3740715207,233,264,3740715151,286,,,,,,,,,,,,,,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577857,264,44,1,30,12,ap6blbxhq9elm62vw6tutzlwg,0,44.6,86,2022-08-28T17:00:22.285Z,2022-08-29T00:56:32Z,3740715285,233,256,3740715139,285,,3740715137,56,Back,,,,,,,,,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577865,257,1,1,30,13,e75syeuawg3ql8nwpi3vr2btz,0,54.1,19.5,2022-08-28T17:00:22.400Z,2022-08-29T05:45:21Z,3740715173,212,12.2,3740715165,3,,3740715175,213,6.3,3740715171,141,19.1,3742268917,388,,3740715169,140,65.7,3740715167,56,Right,,,,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577883,265,49,1,30,13,ap6blbxhq9elm62vw6tutzlwg,1,36.5,91.8,2022-08-28T17:00:23.236Z,2022-08-29T00:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577937,266,1,1,30,15,ap6blbxhq9elm62vw6tutzlwg,0,35.7,95.9,2022-08-28T17:00:25.314Z,2022-08-29T00:56:57Z,3740715527,157,,3740715529,56,Left,3742269303,178,,3740715533,141,94.5,3740715535,212,29.2,3740715531,140,63.5,3740715539,1,,3740715537,213,6.3,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577977,259,43,1,30,22,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-28T17:00:31.905Z,2022-08-28T17:00:38Z,3740715759,56,Back,3740715755,167,0,3740715761,285,0,3740716199,144,7,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577981,260,43,1,30,23,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-28T17:00:32.385Z,2022-08-28T17:00:39Z,3740715777,56,Back,3740715779,347,0,3740716215,144,5,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452577957,258,4,1,30,23,e75syeuawg3ql8nwpi3vr2btz,1,32.8,8.5,2022-08-28T17:00:32.605Z,2022-08-29T00:57:25Z,3740716101,13,,3740766917,233,267,3740716105,152,,3740716103,295,,3740716107,285,,3740715655,56,Back,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578029,267,4,1,30,23,ap6blbxhq9elm62vw6tutzlwg,0,67.2,91.5,2022-08-28T17:00:32.606Z,2022-08-29T00:57:25Z,3740716021,295,,3740716025,152,,3740716023,56,Left,3740766931,286,,3740766927,233,258,3740716019,13,,3742269773,389,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578933,266,17,1,31,1,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2022-08-28T17:01:11.137Z,2022-08-29T00:57:45Z,3740721137,184,,3740721135,31,,3740721141,283,9uianiv5ocq9o8vz1xuc11vdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578503,261,1,1,31,6,e75syeuawg3ql8nwpi3vr2btz,1,27.6,17,2022-08-28T17:01:16.287Z,2022-08-29T00:57:52Z,3740718743,213,2.1,3740718741,212,28.0,3740718737,140,14.0,3742270525,178,,3740718739,141,52.5,3740769549,152,,3740769547,5,,3740718735,56,Back,e5nv028chtw0955vhnh74ukbu,C. Okoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578561,262,1,1,31,13,e75syeuawg3ql8nwpi3vr2btz,1,22.7,47.6,2022-08-28T17:01:23.298Z,2022-08-29T00:57:57Z,3740719037,140,44.0,3740719039,141,95.3,3740719035,56,Back,3740719033,155,,3740719045,213,1.0,3740719041,212,39.4,3742270639,178,,3740719049,1,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578573,263,1,1,31,16,e75syeuawg3ql8nwpi3vr2btz,0,44,95.3,2022-08-28T17:01:25.872Z,2022-08-29T00:58:06Z,3740719111,212,10.6,3740719113,213,6.0,3740719101,56,Left,3740719105,140,53.8,3740719097,3,,3742270809,178,,3740719109,141,91.5,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578593,268,49,1,31,18,ap6blbxhq9elm62vw6tutzlwg,1,36.9,6.7,2022-08-28T17:01:28.024Z,2022-08-29T00:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578629,269,1,1,31,20,ap6blbxhq9elm62vw6tutzlwg,0,37.2,4.7,2022-08-28T17:01:29.442Z,2022-08-29T00:58:19Z,3740719391,141,0.0,3740719385,157,,3740719395,213,6.1,3740719393,212,27.2,3740719397,1,,3740719389,140,62.8,3742271123,178,,3740719387,56,Right,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452598207,384,43,1,31,21,ap6blbxhq9elm62vw6tutzlwg,1,0,0,2022-08-28T17:01:30.378Z,2022-08-28T21:56:23Z,3740829125,189,0,3741928965,144,61,3740829031,56,Back,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578837,264,5,1,31,21,e75syeuawg3ql8nwpi3vr2btz,1,38,101.8,2022-08-28T17:01:31.137Z,2022-08-29T00:58:22Z,3740720605,233,270,3740720601,347,,3740720599,56,Back,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578635,270,5,1,31,21,ap6blbxhq9elm62vw6tutzlwg,0,62,-1.8,2022-08-28T17:01:31.137Z,2022-08-29T00:58:22Z,3740720613,233,264,3740719429,56,Right,3740719431,347,,,,,,,,,,,,,,,,,8o8o4rxbdhv002pj0q21l0f84,D. Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578869,265,1,1,31,32,e75syeuawg3ql8nwpi3vr2btz,0,55.1,100,2022-08-28T17:01:42.236Z,2022-08-29T00:58:28Z,3740720771,1,,3740720761,56,Left,3740720765,141,79.3,3740720763,140,70.1,3740720767,212,21.7,3740720769,213,5.5,3741931871,189,,3740720759,107,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452797727,812,1,1,31,34,ap6blbxhq9elm62vw6tutzlwg,1,25.3,17.9,2022-08-28T17:01:43.677Z,2022-08-29T00:58:34Z,3741931559,212,24.4,3741931557,141,42.9,3741931553,56,Back,3741931555,140,8.6,3741931551,189,,3742271451,178,,3741931561,213,2.4,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578895,271,49,1,31,35,ap6blbxhq9elm62vw6tutzlwg,1,8.2,42.5,2022-08-28T17:01:45.147Z,2022-08-29T00:58:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578939,272,1,1,31,39,ap6blbxhq9elm62vw6tutzlwg,0,9,42.5,2022-08-28T17:01:48.741Z,2022-08-29T00:58:45Z,3740721169,157,,3740721179,213,6.2,3740721181,1,,3740721177,212,59.9,3742271817,178,,3740721173,140,65.9,3740721175,141,35.7,3740721171,56,Center,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452906645,1317,67,1,31,43,e75syeuawg3ql8nwpi3vr2btz,1,31.5,68.7,2022-08-28T17:01:52.475Z,2022-08-29T05:45:22Z,3742512013,233,1384,,,,,,,,,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452906643,1384,67,1,31,43,ap6blbxhq9elm62vw6tutzlwg,0,68.5,31.3,2022-08-28T17:01:52.476Z,2022-08-29T04:59:39Z,3742512017,233,1317,,,,,,,,,,,,,,,,,,,,,,4mab6p97p5t3w0fipzp22nxsl,T. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578953,267,8,1,31,43,e75syeuawg3ql8nwpi3vr2btz,1,34.2,68.4,2022-08-28T17:01:52.512Z,2022-08-29T05:45:22Z,3741932825,385,,3740721241,56,Back,3742271969,178,,3742271967,21,,,,,,,,,,,,,,n62gu1fztuvojijr41hyetw5,M. Demiral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452580411,284,61,1,31,43,e75syeuawg3ql8nwpi3vr2btz,1,28.1,70,2022-08-28T17:01:53.036Z,2022-08-29T00:58:59Z,3740729399,56,Back,3742272123,178,,,,,,,,,,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578971,268,49,1,31,44,e75syeuawg3ql8nwpi3vr2btz,1,40.7,59.4,2022-08-28T17:01:53.818Z,2022-08-29T00:59:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452578973,269,1,1,31,44,e75syeuawg3ql8nwpi3vr2btz,0,37.3,57.5,2022-08-28T17:01:54.148Z,2022-08-29T00:59:32Z,3740806609,236,,3742272887,178,,3740806525,213,6.0,3740806523,212,5.0,3740806615,286,,3740806519,140,41.9,3740806611,233,273,3740806521,141,55.5,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,3740721319,56,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,
2452869343,1177,67,1,31,44,ap6blbxhq9elm62vw6tutzlwg,1,56.2,39.6,2022-08-28T17:01:54.231Z,2022-08-29T05:45:22Z,3742330275,233,1117,,,,,,,,,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452869341,1117,67,1,31,44,e75syeuawg3ql8nwpi3vr2btz,0,43.8,60.4,2022-08-28T17:01:54.232Z,2022-08-29T01:30:02Z,3742330279,233,1177,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452579043,273,74,1,31,44,ap6blbxhq9elm62vw6tutzlwg,1,56.6,38.6,2022-08-28T17:01:54.263Z,2022-08-29T05:45:23Z,3742272991,178,,3740806569,233,269,3740721715,56,Center,3740721717,285,,,,,,,,,,,,,,9l2tdbf7p325xez7wz7wzxzh1,Miguel Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452906703,1385,67,1,31,47,ap6blbxhq9elm62vw6tutzlwg,1,70.9,24.8,2022-08-28T17:01:56.775Z,2022-08-29T05:45:23Z,3742512213,233,1318,,,,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452906699,1318,67,1,31,47,e75syeuawg3ql8nwpi3vr2btz,0,29.1,75.2,2022-08-28T17:01:56.776Z,2022-08-29T05:00:14Z,3742512221,233,1385,,,,,,,,,,,,,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452598713,385,3,1,31,47,ap6blbxhq9elm62vw6tutzlwg,0,72.6,22.2,2022-08-28T17:01:56.846Z,2022-08-29T00:59:49Z,3740832061,286,,3740832173,233,270,3742273237,178,,3741933795,465,,3740832059,56,Center,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452579023,270,7,1,31,47,e75syeuawg3ql8nwpi3vr2btz,0,27.4,77.8,2022-08-28T17:01:57.202Z,2022-08-29T01:00:21Z,3742273829,178,,3740721591,285,,3741933871,385,,3740832133,233,385,3740721589,56,Back,,,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452598765,386,61,1,31,48,ap6blbxhq9elm62vw6tutzlwg,1,70.8,23.1,2022-08-28T17:01:57.504Z,2022-08-29T01:00:35Z,3742274103,178,,3740832345,56,Center,,,,,,,,,,,,,,,,,,,e5ccnxgbz5jmqwy6fza3gdsl,K. Lasagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452579037,271,49,1,31,49,e75syeuawg3ql8nwpi3vr2btz,1,28.7,77.5,2022-08-28T17:01:58.778Z,2022-08-29T01:00:40Z,,,,,,,,,,,,,,,,,,,,,,,,,30oup47g0i12cvub12r7kmxd6,B. Soppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
