id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2480128805,336,49,1,39,35,67z1gqyiuzpmmb15q5fy7ntc4,1,45.8,96.5,2022-10-31T20:27:42.372Z,2022-11-01T04:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128817,337,1,1,39,36,67z1gqyiuzpmmb15q5fy7ntc4,1,40.9,93.2,2022-10-31T20:27:43.658Z,2022-11-01T04:50:27Z,3887167627,56,Back,3887414529,178,,3887167631,141,61.4,3887167637,1,,3887167635,213,3.8,3887167633,212,35.0,3887167629,140,14.7,,,,4d17grk2qflzake218uz76uei,Carlos Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128823,338,1,1,39,39,67z1gqyiuzpmmb15q5fy7ntc4,1,14.9,61.4,2022-10-31T20:27:46.836Z,2022-11-01T04:50:33Z,3887414647,178,,3887167699,141,61.1,3887167705,1,,3887167703,213,6.3,3887167697,140,65.5,3887167701,212,53.1,3887167695,56,Center,3887167693,155,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128831,339,1,1,39,42,67z1gqyiuzpmmb15q5fy7ntc4,0,65.5,61.1,2022-10-31T20:27:49.157Z,2022-11-01T04:50:40Z,3887414783,388,,3887414785,21,,3887167751,141,64.1,3887167749,140,59.4,3887167747,56,Center,3887167755,213,2.8,3887167753,212,6.7,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128839,381,1,1,39,43,ej5er0oyngdw138yuumwqbyqt,1,42.7,36.1,2022-10-31T20:27:50.311Z,2022-11-01T04:50:50Z,3887414959,178,,3887167805,56,Back,3887167807,140,41.3,3887167813,213,4.4,3887167811,212,4.9,3887167809,141,29.3,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128843,382,49,1,39,45,ej5er0oyngdw138yuumwqbyqt,1,42.3,28.3,2022-10-31T20:27:52.460Z,2022-11-01T04:51:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128865,383,1,1,39,45,ej5er0oyngdw138yuumwqbyqt,1,42.3,29.5,2022-10-31T20:27:52.547Z,2022-11-01T04:51:03Z,3887167957,56,Back,3887167969,213,3.8,3887167961,141,1.9,3887415185,178,,3887167967,212,29.8,3887167959,140,20.2,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128875,384,1,1,39,49,ej5er0oyngdw138yuumwqbyqt,1,19.1,1.1,2022-10-31T20:27:56.559Z,2022-11-01T04:51:14Z,3887168025,213,2.3,3887168023,212,24.3,3887168019,140,4.0,3887415347,178,,3887168017,56,Back,3887168021,141,28.1,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128899,385,1,1,39,52,ej5er0oyngdw138yuumwqbyqt,1,7.8,27.8,2022-10-31T20:27:58.950Z,2022-11-01T04:51:19Z,3887415417,178,,3887168159,213,0.2,3887168149,56,Center,3887168161,1,,3887168155,141,39.3,3887168153,140,56.3,3887168157,212,51.5,3887168145,157,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128903,386,61,1,39,55,ej5er0oyngdw138yuumwqbyqt,1,56.3,39.3,2022-10-31T20:28:02.657Z,2022-11-01T04:51:26Z,3887415519,178,,3887168181,56,Center,,,,,,,,,,,,,,,,,,,56bidwsegakrtx3z1qbbpnc6i,J. Zirkzee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128911,387,61,1,39,57,ej5er0oyngdw138yuumwqbyqt,0,56.9,51.1,2022-10-31T20:28:04.384Z,2022-11-01T04:51:36Z,3887415651,178,,3887168233,56,Center,,,,,,,,,,,,,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128919,340,1,1,39,58,67z1gqyiuzpmmb15q5fy7ntc4,1,46.2,49.4,2022-10-31T20:28:05.322Z,2022-11-01T04:51:43Z,3887168281,141,34.9,3887168277,56,Back,3887168279,140,36.3,3887415751,178,,3887168285,213,3.9,3887168283,212,14.3,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128921,341,49,1,39,59,67z1gqyiuzpmmb15q5fy7ntc4,1,36,34.9,2022-10-31T20:28:06.140Z,2022-11-01T04:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128927,342,1,1,39,59,67z1gqyiuzpmmb15q5fy7ntc4,1,36,34.9,2022-10-31T20:28:06.852Z,2022-11-01T04:51:57Z,3887168309,141,42.8,3887168311,212,8.4,3887168305,56,Back,3887415883,178,,3887168313,213,2.5,3887168307,140,29.8,,,,,,,721e4tx2wrwb4kd9w80fcq19l,S. Birindelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128949,343,1,1,40,1,67z1gqyiuzpmmb15q5fy7ntc4,1,29.9,43.3,2022-10-31T20:28:08.573Z,2022-11-01T04:52:06Z,3887416077,178,,3887168427,213,2.8,3887168421,140,10.0,3887168417,56,Back,3887168425,212,22.5,3887168423,141,55.5,,,,,,,annamxplmbyakvo2akw63xxw5,G. Donati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480128989,344,1,1,40,6,67z1gqyiuzpmmb15q5fy7ntc4,1,9.7,47.2,2022-10-31T20:28:12.949Z,2022-11-01T04:52:19Z,3887168647,213,6.0,3887168643,141,29.3,3887168645,212,48.0,3887168637,155,,3887168639,56,Center,3887416265,178,,3887168641,140,53.9,3887168649,1,,b3hr4q25jvqr7565z5ydqylt5,M. Di Gregorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129019,345,1,1,40,11,67z1gqyiuzpmmb15q5fy7ntc4,1,51.7,41.9,2022-10-31T20:28:18.170Z,2022-11-01T04:52:41Z,3887168837,1,,3887168833,212,41.9,3887168835,213,1.1,3887168829,140,69.6,3887416637,178,,3887168827,56,Left,3887168831,141,96.9,3887168825,155,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129045,346,1,1,40,19,67z1gqyiuzpmmb15q5fy7ntc4,1,81.4,85.2,2022-10-31T20:28:26.509Z,2022-11-01T04:53:01Z,3887168945,56,Center,3887169153,210,15,3887416857,178,,3887168947,140,74.7,3887168953,213,4.1,3887168949,141,71.3,3887168951,212,11.8,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129047,347,15,1,40,21,67z1gqyiuzpmmb15q5fy7ntc4,1,74.8,70.4,2022-10-31T20:28:28.692Z,2022-11-01T04:53:01Z,3887169071,20,,3887169187,147,52.3,3887416981,178,,3887168963,22,,3887168965,18,,3887169181,103,21.5,3887169169,79,,3887168967,56,Center,64z85woxiowxzod5e0g0x77x1,S. Sensi,3887169251,233,388,3887169183,215,3887169173,29,3887169179,102,51.0,,,,3887169185,146,3887169175,55,346,98.2,,,,,,,,,,,,,,,,,,,,,
2480129055,388,10,1,40,22,ej5er0oyngdw138yuumwqbyqt,1,1.2,47.9,2022-10-31T20:28:29.529Z,2022-11-01T04:53:11Z,3887169011,173,,3887372963,377,,3887169273,233,347,3887169017,56,Back,3887169015,182,,3887169013,178,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129215,389,43,1,40,23,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T20:28:30.842Z,2022-10-31T20:29:07Z,3887170179,144,4,3887169919,152,0,3887169913,13,0,3887169915,294,0,3887169921,285,0,3887169917,56,Back,,,,,,,4gmki0xpn2e9o9p7wnm0k8p1x,A. Soumaoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129447,395,49,1,40,24,ej5er0oyngdw138yuumwqbyqt,1,8.4,25.6,2022-10-31T20:28:31.506Z,2022-11-01T04:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129821,361,27,1,40,26,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T20:28:33.207Z,2022-11-01T04:53:47Z,3887179859,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480130995,440,27,1,40,26,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T20:28:33.207Z,2022-11-01T04:53:47Z,3887179863,233,361,3887179845,53,4gmki0xpn2e9o9p7wnm0k8p1x,3887179843,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129171,348,43,1,40,43,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T20:28:50.127Z,2022-10-31T20:29:07Z,3887169661,13,0,3887169667,152,0,3887169669,286,0,3887169663,294,0,3887169665,56,Center,3887170195,144,4,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129825,362,28,1,40,58,67z1gqyiuzpmmb15q5fy7ntc4,1,0,0,2022-10-31T20:29:04.959Z,2022-11-01T04:53:58Z,3887214799,233,441,3887173321,55,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480131015,441,28,1,40,58,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T20:29:04.959Z,2022-11-01T04:53:57Z,3887214803,233,362,3887179959,55,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129261,349,68,1,41,0,67z1gqyiuzpmmb15q5fy7ntc4,0,0,0,2022-10-31T20:29:07.418Z,2022-11-01T04:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129271,390,68,1,41,0,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T20:29:07.711Z,2022-11-01T04:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129275,391,43,1,41,3,ej5er0oyngdw138yuumwqbyqt,1,0,0,2022-10-31T20:29:10.459Z,2022-10-31T20:29:57Z,3887171285,144,49,,,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129295,392,1,1,41,4,ej5er0oyngdw138yuumwqbyqt,1,13.8,40.8,2022-10-31T20:29:11.534Z,2022-11-01T04:54:06Z,3887170411,56,Back,3887170419,213,6.1,3887417825,178,,3887170417,212,13.7,3887170415,141,37.9,3887170413,140,26.7,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129301,393,1,1,41,8,ej5er0oyngdw138yuumwqbyqt,0,30.1,42.2,2022-10-31T20:29:15.308Z,2022-11-01T04:54:10Z,3887170457,140,36.6,3887170463,213,1.1,3887417891,178,,3887170461,212,15.2,3887170455,56,Back,3887170459,141,62.1,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480184153,1583,67,1,41,10,67z1gqyiuzpmmb15q5fy7ntc4,1,63.6,36.7,2022-10-31T20:29:17.036Z,2022-11-01T08:16:16Z,3887469189,233,1224,,,,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480184151,1224,67,1,41,10,ej5er0oyngdw138yuumwqbyqt,0,36.4,63.3,2022-10-31T20:29:17.037Z,2022-11-01T05:53:05Z,3887469197,233,1583,,,,,,,,,,,,,,,,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129309,350,8,1,41,10,67z1gqyiuzpmmb15q5fy7ntc4,1,63.7,36.1,2022-10-31T20:29:17.047Z,2022-11-01T08:16:16Z,3887170501,56,Center,3887372975,383,,3887417991,178,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129315,351,49,1,41,11,67z1gqyiuzpmmb15q5fy7ntc4,1,64.9,45.5,2022-10-31T20:29:18.489Z,2022-11-01T04:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129337,352,1,1,41,14,67z1gqyiuzpmmb15q5fy7ntc4,1,74.7,71.7,2022-10-31T20:29:20.890Z,2022-11-01T04:54:29Z,3887170569,140,71.9,3887170575,213,1.8,3887170573,212,15.9,3887170571,141,94.7,3887170567,56,Left,3887418145,178,,,,,,,,91sgvwun5559mwe9bszj4xql1,A. Petagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129359,353,1,1,41,19,67z1gqyiuzpmmb15q5fy7ntc4,1,74.8,95.1,2022-10-31T20:29:26.031Z,2022-11-01T04:54:34Z,3887170665,141,81.3,3887170663,140,68.0,3887170669,213,4.1,3887170661,56,Left,3887170667,212,11.8,3887418239,178,,,,,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129369,354,1,1,41,21,67z1gqyiuzpmmb15q5fy7ntc4,1,67.3,77.7,2022-10-31T20:29:28.716Z,2022-11-01T04:54:49Z,3887418483,178,,3887170719,141,63.3,3887170723,213,4.7,3887170717,140,67.4,3887170721,212,9.8,3887170715,56,Center,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129385,355,1,1,41,24,67z1gqyiuzpmmb15q5fy7ntc4,1,67.1,60.8,2022-10-31T20:29:31.033Z,2022-11-01T04:54:55Z,3887170791,212,27.7,3887418577,178,,3887170789,141,20.6,3887170787,140,71.6,3887170785,56,Right,3887170793,213,4.9,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129407,356,1,1,41,27,67z1gqyiuzpmmb15q5fy7ntc4,1,74.2,24.2,2022-10-31T20:29:33.918Z,2022-11-01T04:54:59Z,3887170903,155,,3887170907,140,98.0,3887170915,1,,3887170911,212,50.9,3887372989,224,,3887170905,56,Left,3887170913,213,1.1,3887418647,178,,annamxplmbyakvo2akw63xxw5,G. Donati,3887372991,20,,3887170909,141,3887170901,2,,,,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129409,357,4,1,41,33,67z1gqyiuzpmmb15q5fy7ntc4,1,89.5,93.8,2022-10-31T20:29:40.209Z,2022-11-01T04:55:06Z,3887170925,265,,3887170923,152,,3887170919,13,,3887170927,286,,3887170975,233,394,3887170921,56,Left,,,,,,,18yip8wsirmu6s0idhvapnaad,M. D'Alessandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129417,394,4,1,41,33,ej5er0oyngdw138yuumwqbyqt,0,10.5,6.2,2022-10-31T20:29:40.210Z,2022-11-01T04:55:05Z,3887170957,152,,3887418731,178,,3887170953,13,,3887170955,56,Back,3887170961,285,,3887170959,265,,3887170979,233,357,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129711,358,1,1,42,36,67z1gqyiuzpmmb15q5fy7ntc4,1,85.8,96.2,2022-10-31T20:30:43.848Z,2022-11-01T04:55:24Z,3887172639,212,28.4,3887172631,152,,3887172955,210,13,3887172635,140,74.1,3887172641,213,4.3,3887172633,56,Center,3887172629,5,,3887172637,141,58.5,64z85woxiowxzod5e0g0x77x1,S. Sensi,3887418853,178,,3887172957,154,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129713,359,13,1,42,39,67z1gqyiuzpmmb15q5fy7ntc4,1,76.5,54.6,2022-10-31T20:30:46.396Z,2022-11-01T04:55:25Z,3887172979,230,99.1,3887172787,20,,3887419045,178,,3887172965,29,,3887172651,56,Center,3887172649,18,,3887172981,231,50.9,3887172975,103,91.7,79e6khfyg3rdauul0yjlixv8q,N. Rovella,3887172969,55,358,3887172967,154,3887172963,74,3887172785,24,,,,,3887172973,102,3887172977,215,,45.9,,,,,,,,,,,,,,,,,,,,,
2480129715,360,5,1,42,41,67z1gqyiuzpmmb15q5fy7ntc4,0,101,42.2,2022-10-31T20:30:48.211Z,2022-11-01T04:55:28Z,3887172713,233,396,3887172661,346,,3887172659,56,Center,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129717,396,5,1,42,41,ej5er0oyngdw138yuumwqbyqt,1,-1,57.8,2022-10-31T20:30:48.211Z,2022-11-01T04:55:28Z,3887172667,56,Back,3887172675,233,360,3887172669,346,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129777,397,1,1,42,47,ej5er0oyngdw138yuumwqbyqt,1,4.7,60.9,2022-10-31T20:30:54.172Z,2022-11-01T04:55:35Z,3887173009,237,,3887172999,140,23.2,3887173001,141,91.5,3887172997,56,Back,3887173005,213,0.8,3887173003,212,28.5,3887172995,124,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129789,398,1,1,42,53,ej5er0oyngdw138yuumwqbyqt,1,38.4,93.9,2022-10-31T20:31:00.033Z,2022-11-01T04:55:50Z,3887173067,56,Back,3887173071,141,84.8,3887173073,212,6.2,3887173075,213,4.7,3887419481,178,,3887173069,140,38.3,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129807,399,1,1,42,55,ej5er0oyngdw138yuumwqbyqt,1,36.3,81.6,2022-10-31T20:31:02.460Z,2022-11-01T04:55:52Z,3887173219,213,4.5,3887173211,56,Back,3887419513,178,,3887173213,140,31.7,3887173215,141,51.6,3887173217,212,21.0,,,,,,,38de1wbyp2ruksgffna791n8p,N. Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129817,400,1,1,42,58,ej5er0oyngdw138yuumwqbyqt,1,33.6,50.1,2022-10-31T20:31:05.520Z,2022-11-01T04:55:56Z,3887173271,140,38.5,3887419591,178,,3887173273,141,33.9,3887173275,212,12.2,3887173277,213,5.1,3887173269,56,Back,,,,,,,4zn8zufrd17h9d5xl7qhahbyt,G. Medel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129833,401,1,1,43,0,ej5er0oyngdw138yuumwqbyqt,1,38.6,32.9,2022-10-31T20:31:07.823Z,2022-11-01T04:56:03Z,3887173379,140,57.5,3887419721,178,,3887173383,212,26.5,3887173385,213,5.6,3887173381,141,7.0,3887173377,56,Right,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129867,402,1,1,43,4,ej5er0oyngdw138yuumwqbyqt,1,61.6,9.1,2022-10-31T20:31:11.691Z,2022-11-01T04:56:10Z,3887173597,141,5.8,3887173595,140,68.5,3887173593,56,Right,3887419847,178,,3887173601,213,6.0,3887173599,212,7.6,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129869,403,61,1,43,10,ej5er0oyngdw138yuumwqbyqt,0,75.3,25.4,2022-10-31T20:31:17.801Z,2022-11-01T04:56:26Z,3887173605,56,Center,3887420075,178,,,,,,,,,,,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129873,363,50,1,43,12,67z1gqyiuzpmmb15q5fy7ntc4,1,22.8,73.8,2022-10-31T20:31:18.958Z,2022-11-01T04:56:31Z,3887173623,285,,3887173621,56,Back,3887173663,233,404,,,,,,,,,,,,,,,,2qdgfxqyh0bjn3alkz97py8k5,M. Pessina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129879,404,7,1,43,12,ej5er0oyngdw138yuumwqbyqt,0,77.2,26.2,2022-10-31T20:31:19.190Z,2022-11-01T04:56:35Z,3887173635,286,,3887373021,385,,3887173657,233,363,3887420229,178,,3887173631,56,Center,,,,,,,,,,bpfg11qh1q0zj2x6sqd3srvmx,M. Aebischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129901,365,1,1,43,13,67z1gqyiuzpmmb15q5fy7ntc4,0,13.6,58.7,2022-10-31T20:31:20.462Z,2022-11-01T04:56:43Z,3887420373,178,,3887173727,141,70.1,3887173723,140,27.2,3887173721,56,Back,3887173733,213,0.5,3887173729,212,16.2,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129883,364,49,1,43,13,67z1gqyiuzpmmb15q5fy7ntc4,1,13.6,58.7,2022-10-31T20:31:20.495Z,2022-11-01T04:56:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ejgtltbsu0djglqw98gywgu6t,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480131231,442,61,1,43,14,ej5er0oyngdw138yuumwqbyqt,1,70.2,32.1,2022-10-31T20:31:21.721Z,2022-11-01T04:56:53Z,3887181183,56,Center,3887420505,178,,,,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129919,366,3,1,43,15,67z1gqyiuzpmmb15q5fy7ntc4,1,27.6,66.3,2022-10-31T20:31:22.411Z,2022-11-01T04:57:00Z,3887373025,464,,3887181415,233,405,3887173817,285,,3887420613,178,,3887173815,56,Back,,,,,,,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129893,405,45,1,43,15,ej5er0oyngdw138yuumwqbyqt,0,72.4,33.7,2022-10-31T20:31:22.411Z,2022-11-01T04:57:00Z,3887181423,233,366,3887173693,56,Center,3887173695,286,,,,,,,,,,,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129923,367,1,1,43,19,67z1gqyiuzpmmb15q5fy7ntc4,0,36.5,64.7,2022-10-31T20:31:26.721Z,2022-11-01T04:57:13Z,3887173835,141,37.3,3887173833,140,62.4,3887173837,212,33.0,3887420821,178,,3887173841,1,,3887173839,213,5.7,3887173831,56,Center,,,,64z85woxiowxzod5e0g0x77x1,S. Sensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129937,407,49,1,43,21,ej5er0oyngdw138yuumwqbyqt,1,36.3,66.7,2022-10-31T20:31:28.710Z,2022-11-01T04:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129947,408,1,1,43,23,ej5er0oyngdw138yuumwqbyqt,1,36.3,66.7,2022-10-31T20:31:30.392Z,2022-11-01T04:57:25Z,3887420991,178,,3887173961,140,52.4,3887173965,212,17.4,3887173963,141,60.9,3887173959,56,Center,3887173967,213,6.1,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480185015,1614,83,1,43,26,67z1gqyiuzpmmb15q5fy7ntc4,1,46.4,35,2022-10-31T20:31:32.976Z,2022-11-01T05:59:22Z,3887472979,399,442430,,,,,,,,,,,,,,,,,,,,,,79e6khfyg3rdauul0yjlixv8q,N. Rovella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480129959,409,1,1,43,26,ej5er0oyngdw138yuumwqbyqt,1,54,67.7,2022-10-31T20:31:32.988Z,2022-11-01T04:57:32Z,3887421093,178,,3887174055,212,15.1,3887174053,141,89.1,3887174049,56,Left,3887174057,213,1.3,3887174051,140,57.9,,,,,,,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
