id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2521931701,20,1,1,1,10,9dntj5dioj5ex52yrgwzxrq9l,0,66.7,21,2023-03-18T19:47:10.393Z,2023-03-19T01:25:06Z,4107358967,213,5.3,4107358961,141,14.5,4108299373,178,,4107358965,212,5.3,4107358953,56,Right,4107358957,140,69.4,,,,,,,11o903vztwpnmvgrinn208qnd,Rafael Leão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931711,20,49,1,1,10,dxq76zcvnokq07cszdx0i6kve,1,35.3,89.7,2023-03-18T19:47:10.881Z,2023-03-19T01:25:16Z,,,,,,,,,,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931773,21,1,1,1,12,dxq76zcvnokq07cszdx0i6kve,1,35.3,90,2023-03-18T19:47:12.746Z,2023-03-19T01:25:29Z,4107359337,56,Back,4107359339,140,44.8,4108300831,178,,4107359341,141,97.1,4107359343,212,11.1,4107359345,213,0.5,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931799,22,1,1,1,14,dxq76zcvnokq07cszdx0i6kve,1,43.9,96.3,2023-03-18T19:47:14.592Z,2023-03-19T01:27:31Z,4108307221,178,,4107359515,213,3.1,4107359513,212,14.4,4107359511,141,96.3,4107359509,140,30.2,4107359507,56,Back,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931839,23,1,1,1,17,dxq76zcvnokq07cszdx0i6kve,1,30.2,96.3,2023-03-18T19:47:17.442Z,2023-03-19T01:27:34Z,4108307411,178,,4107359755,141,79.1,4107359753,140,12.5,4107359751,56,Back,4107359759,213,3.7,4107359757,212,22.0,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931873,24,1,1,1,20,dxq76zcvnokq07cszdx0i6kve,1,11.3,75.8,2023-03-18T19:47:20.962Z,2023-03-19T01:27:38Z,4108307665,178,,4107359969,56,Back,4107359981,213,4.3,4107359973,140,5.1,4107359975,141,50.6,4107359979,212,18.3,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931919,25,1,1,1,24,dxq76zcvnokq07cszdx0i6kve,0,7.3,48.2,2023-03-18T19:47:24.435Z,2023-03-19T01:27:41Z,4107360255,155,,4107360257,56,Back,4107360259,140,47.4,4108307801,178,,4107360267,1,,4107360265,213,0.1,4107360263,212,42.6,4107360261,141,57.5,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931965,21,44,1,1,26,9dntj5dioj5ex52yrgwzxrq9l,1,52,43.4,2023-03-18T19:47:27.312Z,2023-03-19T02:25:12Z,4107360521,233,26,4107360525,286,,4107360503,56,Center,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931935,26,44,1,1,26,dxq76zcvnokq07cszdx0i6kve,0,48,56.6,2023-03-18T19:47:27.313Z,2023-03-19T01:27:44Z,4107360531,233,21,4107360345,56,Back,4107360347,285,,,,,,,,,,,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931979,22,1,1,1,27,9dntj5dioj5ex52yrgwzxrq9l,0,51.4,42.3,2023-03-18T19:47:27.399Z,2023-03-19T02:25:12Z,4107360585,3,,4107360589,140,60.3,4108308191,388,,4107360587,56,Center,4107360595,213,0.4,4107360591,141,47.8,4107360593,212,10.1,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521931987,27,1,1,1,28,dxq76zcvnokq07cszdx0i6kve,1,38.7,53.8,2023-03-18T19:47:28.790Z,2023-03-19T01:27:53Z,4107360629,56,Back,4107360633,141,81.6,4107360631,140,41.6,4107360635,212,19.1,4108308429,178,,4107360637,213,1.4,,,,,,,bl76cebhta912vfi9z7ky32p6,L. Samardžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521932027,28,1,1,1,32,dxq76zcvnokq07cszdx0i6kve,1,43.2,79.1,2023-03-18T19:47:32.489Z,2023-03-19T01:27:57Z,4107360911,141,71.3,4107360909,140,47.9,4107360907,56,Back,4107360917,212,7.2,4107360921,213,5.5,4108308729,178,,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521932037,29,1,1,1,32,dxq76zcvnokq07cszdx0i6kve,1,49.3,70.7,2023-03-18T19:47:33.349Z,2023-03-19T01:28:03Z,4107360985,141,67.8,4107360981,140,43.9,4107360989,213,3.5,4107360987,212,6.0,4107361033,156,,4107360977,56,Back,4108309145,178,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
