id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2512365239,178,49,1,17,49,6tuibxq39fdryu8ou06wcm0q3,1,34.6,15.4,2023-02-25T20:04:09.516Z,2023-02-26T03:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365307,179,1,1,17,49,6tuibxq39fdryu8ou06wcm0q3,1,31.9,15.5,2023-02-25T20:04:09.577Z,2023-02-26T03:03:44Z,4056731289,56,Back,4056731297,213,1.1,4056731293,141,41.7,4056731291,140,41.0,4056731295,212,20.2,4057796991,178,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365337,180,1,1,17,56,6tuibxq39fdryu8ou06wcm0q3,1,71.1,65.4,2023-02-25T20:04:16.406Z,2023-02-26T03:03:56Z,4057797177,178,,4056731591,4,,4056731459,56,Center,4056732677,154,,4056731465,212,17.3,4056731461,140,87.5,4056732675,210,15,4056731467,213,0.1,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,4056731463,141,68.1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365341,181,15,1,17,58,6tuibxq39fdryu8ou06wcm0q3,1,90.4,63.2,2023-02-25T20:04:18.707Z,2023-02-26T03:03:56Z,4056732715,55,180,4056732719,102,48.4,4056732721,103,3.8,4057797271,178,,4056732727,147,55.2,4056731487,56,Center,4056732713,154,,4056731485,64,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,4056732219,20,,4056732723,214,,4056731483,22,4056732241,233,147,4056732725,146,96.3,4056732709,78,4056732711,29,,,,,,,,,,,,,,,,
2512365393,147,10,1,17,58,bi1fxjrncd0ram0oi7ja1jyuo,1,5.7,42.9,2023-02-25T20:04:19.020Z,2023-02-26T03:03:59Z,4057313115,376,,4056732263,233,181,4056731801,56,Back,4056731797,389,,4056731799,182,,4056731795,173,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365399,148,52,1,17,59,bi1fxjrncd0ram0oi7ja1jyuo,1,4.8,46.5,2023-02-25T20:04:19.531Z,2023-02-26T03:04:08Z,4057797487,389,,4057313199,376,,,,,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365609,149,1,1,18,21,bi1fxjrncd0ram0oi7ja1jyuo,0,15.1,53.6,2023-02-25T20:04:41.642Z,2023-02-26T03:04:10Z,4056733079,212,71.8,4056733075,140,82.1,4056733083,1,,4056733071,199,,4056733077,141,74.4,4056733081,213,0.2,4056733073,56,Center,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365617,182,12,1,18,25,6tuibxq39fdryu8ou06wcm0q3,1,18.9,23,2023-02-25T20:04:45.814Z,2023-02-26T03:04:19Z,4056733125,140,20.1,4056733129,212,16.8,4056733123,56,Back,4056733131,213,4.8,4056733127,141,0.0,4057797731,178,,4056733155,167,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365705,150,5,1,18,27,bi1fxjrncd0ram0oi7ja1jyuo,1,80.4,101.8,2023-02-25T20:04:47.314Z,2023-02-26T03:04:23Z,4056733693,233,183,4056733661,347,,4056733659,56,Left,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365619,183,5,1,18,27,6tuibxq39fdryu8ou06wcm0q3,0,19.6,-1.8,2023-02-25T20:04:47.314Z,2023-02-26T03:04:23Z,4056733139,347,,4056733727,233,150,4056733137,56,Back,,,,,,,,,,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365721,151,1,1,18,33,bi1fxjrncd0ram0oi7ja1jyuo,1,78.2,100,2023-02-25T20:04:53.963Z,2023-02-26T03:04:32Z,4056733757,213,4.0,4056733753,141,94.1,4056733751,140,74.1,4056733755,212,6.9,4056733747,107,,4056733749,56,Left,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365729,152,1,1,18,34,bi1fxjrncd0ram0oi7ja1jyuo,1,74.1,94.1,2023-02-25T20:04:54.965Z,2023-02-26T03:04:36Z,4056733779,140,75.2,4056733785,213,1.1,4056733781,141,97.6,4056733777,56,Left,4056733783,212,2.6,4057798085,388,,,,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365739,153,1,1,18,36,bi1fxjrncd0ram0oi7ja1jyuo,0,75.2,97.6,2023-02-25T20:04:56.382Z,2023-02-26T03:04:41Z,4056733967,286,,4056733963,233,184,4056733821,56,Left,4056733827,212,1.2,4056733961,236,,4056733823,140,75.1,4056733825,141,95.9,4056733829,213,4.6,1oszv53od5pulbhx566ht984q,A. Gallo,4057798187,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365751,184,74,1,18,36,6tuibxq39fdryu8ou06wcm0q3,1,22.7,4,2023-02-25T20:04:56.558Z,2023-02-26T03:04:44Z,4057798239,178,,4056733991,233,153,4056733909,56,Back,4056733911,285,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365747,154,61,1,18,36,bi1fxjrncd0ram0oi7ja1jyuo,1,75.1,95.9,2023-02-25T20:04:56.668Z,2023-02-26T03:04:58Z,4057798529,178,,4056733879,56,Left,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365757,155,5,1,18,37,bi1fxjrncd0ram0oi7ja1jyuo,0,75.6,101.2,2023-02-25T20:04:57.454Z,2023-02-26T03:05:05Z,4056735677,233,185,4056733935,347,,4056733931,56,Left,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365769,185,5,1,18,37,6tuibxq39fdryu8ou06wcm0q3,1,24.4,-1.2,2023-02-25T20:04:57.454Z,2023-02-26T03:05:04Z,4056735651,233,155,4056734001,56,Back,4056734003,347,,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365977,186,1,1,18,51,6tuibxq39fdryu8ou06wcm0q3,1,27.3,0,2023-02-25T20:05:11.408Z,2023-02-26T03:05:07Z,4056735045,141,15.5,4056735049,213,1.7,4056735757,107,,4056735047,212,12.0,4056735043,140,25.4,4056735041,56,Back,,,,,,,42m78ny1ggvmzmjtka7exyzqi,N. Zortea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365993,187,1,1,18,52,6tuibxq39fdryu8ou06wcm0q3,0,25.4,15.5,2023-02-25T20:05:12.653Z,2023-02-26T03:05:10Z,4056735175,141,47.8,4056735185,1,,4056735181,213,0.8,4056735177,212,31.6,4056735173,140,47.1,4056735171,56,Back,4057798733,178,,4056735169,157,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512365999,156,49,1,18,54,bi1fxjrncd0ram0oi7ja1jyuo,1,52.5,52.4,2023-02-25T20:05:15.158Z,2023-02-26T03:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366015,157,1,1,18,54,bi1fxjrncd0ram0oi7ja1jyuo,0,52.5,52.4,2023-02-25T20:05:15.187Z,2023-02-26T03:05:25Z,4057799153,388,,4056735255,141,60.5,4056735259,212,20.7,4056735251,56,Center,4056735261,213,0.3,4056735253,140,71.5,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366019,188,49,1,18,56,6tuibxq39fdryu8ou06wcm0q3,1,31.9,37.9,2023-02-25T20:05:17.040Z,2023-02-26T03:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366043,189,1,1,18,58,6tuibxq39fdryu8ou06wcm0q3,0,28.5,41.2,2023-02-25T20:05:18.220Z,2023-02-26T03:05:57Z,4056735373,141,60.2,4056735377,213,0.9,4056735371,140,38.0,4056735369,56,Back,4056735375,212,16.3,4057799887,178,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366049,158,49,1,18,59,bi1fxjrncd0ram0oi7ja1jyuo,1,62.1,34.6,2023-02-25T20:05:20.038Z,2023-02-26T03:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366103,159,1,1,19,0,bi1fxjrncd0ram0oi7ja1jyuo,1,61.5,27.7,2023-02-25T20:05:20.785Z,2023-02-26T03:06:23Z,4056735699,56,Back,4056735707,213,3.9,4056735703,141,7.5,4057800673,178,,4056735701,140,47.4,4056735705,212,20.2,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366149,160,1,1,19,4,bi1fxjrncd0ram0oi7ja1jyuo,1,47.3,7.1,2023-02-25T20:05:25.087Z,2023-02-26T03:06:27Z,4056735973,56,Back,4056735981,213,2.4,4056735977,141,25.8,4057800791,178,,4056735979,212,19.0,4056735975,140,33.9,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366167,161,1,1,19,7,bi1fxjrncd0ram0oi7ja1jyuo,1,34.6,28,2023-02-25T20:05:27.968Z,2023-02-26T03:06:30Z,4056736105,56,Back,4056736111,212,19.7,4056736109,141,56.8,4056736113,213,1.7,4057800879,178,,4056736107,140,32.4,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366183,162,1,1,19,11,bi1fxjrncd0ram0oi7ja1jyuo,1,35.6,66.9,2023-02-25T20:05:31.461Z,2023-02-26T03:06:34Z,4057801003,178,,4056736205,141,70.3,4056736209,213,0.2,4056736201,56,Back,4056736207,212,12.4,4056736203,140,47.2,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366233,163,1,1,19,13,bi1fxjrncd0ram0oi7ja1jyuo,1,46.2,69.8,2023-02-25T20:05:33.266Z,2023-02-26T03:06:38Z,4056736465,141,46.0,4056736469,213,3.6,4056736461,56,Back,4056736467,212,33.4,4056736463,140,18.4,4056736471,1,,4057801141,178,,,,,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366273,164,1,1,19,16,bi1fxjrncd0ram0oi7ja1jyuo,0,18.4,46,2023-02-25T20:05:37.127Z,2023-02-26T03:06:40Z,4056736699,140,71.6,4056736695,157,,4056736697,56,Right,4056736705,213,5.8,4056736707,1,,4057801199,178,,4056736703,212,64.7,4056736701,141,0.0,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366279,165,5,1,19,22,bi1fxjrncd0ram0oi7ja1jyuo,0,72.1,-1.4,2023-02-25T20:05:42.340Z,2023-02-26T03:06:45Z,4056737927,233,190,4056736737,56,Right,4056736739,347,,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366491,190,5,1,19,22,6tuibxq39fdryu8ou06wcm0q3,1,27.9,101.4,2023-02-25T20:05:42.340Z,2023-02-26T03:06:44Z,4056737913,233,165,4056737909,56,Back,4056737911,347,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366527,191,1,1,19,37,6tuibxq39fdryu8ou06wcm0q3,1,32.9,100,2023-02-25T20:05:57.719Z,2023-02-26T03:06:49Z,4056738115,140,40.0,4056738119,212,9.6,4056738121,213,5.6,4056738117,141,92.4,4056738113,56,Back,4056738111,107,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366555,192,1,1,19,40,6tuibxq39fdryu8ou06wcm0q3,1,34.6,94.8,2023-02-25T20:06:00.634Z,2023-02-26T03:06:53Z,4056738289,141,90.9,4056738285,56,Back,4056738287,140,21.6,4057801679,178,,4056738291,212,13.9,4056738293,213,3.3,,,,,,,bqer8ajqm2vibthgumtuycbu1,Matheus Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366599,193,1,1,19,43,6tuibxq39fdryu8ou06wcm0q3,1,21.4,90.8,2023-02-25T20:06:03.725Z,2023-02-26T03:06:57Z,4057801789,178,,4056738519,141,54.2,4056738515,56,Back,4056738521,212,29.9,4056738517,140,5.6,4056738523,213,4.1,,,,,,,cxxxfvmrslyjyi9wz9m8kwne2,Ruan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366625,194,1,1,19,47,6tuibxq39fdryu8ou06wcm0q3,1,5.5,52.2,2023-02-25T20:06:07.216Z,2023-02-26T03:07:00Z,4056738669,56,Back,4056738683,213,5.5,4056738673,140,12.7,4057801845,178,,4056738679,212,11.2,4056738675,141,40.1,,,,,,,1r5gn4osgwz2b2b4sefncbhed,A. Consigli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366651,195,1,1,19,48,6tuibxq39fdryu8ou06wcm0q3,1,12.7,40.1,2023-02-25T20:06:08.860Z,2023-02-26T03:07:15Z,4056738843,213,0.1,4056738841,212,18.3,4057802191,178,,4056738835,56,Back,4056738839,141,43.3,4056738837,140,30.0,,,,,,,e5fnoxb8f2hycjx4gnmce2wvd,M. Erlić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366681,196,1,1,19,49,6tuibxq39fdryu8ou06wcm0q3,1,30,43.3,2023-02-25T20:06:09.954Z,2023-02-26T03:11:55Z,4056739001,56,Back,4056739007,212,11.9,4056739003,140,25.8,4057808835,178,,4056739005,141,59.6,4056739009,213,1.9,,,,,,,4qejyummzkrfllds8ord642qx,D. Frattesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366767,197,1,1,19,51,6tuibxq39fdryu8ou06wcm0q3,1,25.8,59.6,2023-02-25T20:06:11.548Z,2023-02-26T03:12:00Z,4057808921,178,,4056739489,213,1.0,4056739485,141,90.0,4056739481,56,Back,4056739483,140,38.8,4056739487,212,24.8,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366853,198,1,1,19,57,6tuibxq39fdryu8ou06wcm0q3,1,61.9,88.1,2023-02-25T20:06:18.161Z,2023-02-26T03:12:05Z,4056739875,141,94.1,4056739879,213,0.4,4056739873,140,71.2,4056739877,212,10.6,4056739871,56,Left,4057809043,178,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366855,199,50,1,20,2,6tuibxq39fdryu8ou06wcm0q3,1,67.3,75.6,2023-02-25T20:06:22.293Z,2023-02-26T03:12:18Z,4056740177,233,166,4056739887,56,Center,4056739889,286,,,,,,,,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366905,166,7,1,20,2,bi1fxjrncd0ram0oi7ja1jyuo,1,32.7,24.4,2023-02-25T20:06:22.464Z,2023-02-26T03:12:23Z,4057319897,383,,4057809517,178,,4056740117,56,Back,4056740151,233,199,4056740119,285,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366909,167,61,1,20,2,bi1fxjrncd0ram0oi7ja1jyuo,1,28.9,28.8,2023-02-25T20:06:23.200Z,2023-02-26T03:12:48Z,4057809911,178,,4056740137,56,Back,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366925,168,45,1,20,3,bi1fxjrncd0ram0oi7ja1jyuo,0,20.2,26.8,2023-02-25T20:06:24.159Z,2023-02-26T03:12:53Z,4056740367,233,200,4056740209,56,Back,4056740211,285,,,,,,,,,,,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366941,200,3,1,20,3,6tuibxq39fdryu8ou06wcm0q3,1,79.8,73.2,2023-02-25T20:06:24.159Z,2023-02-26T03:12:52Z,4056740323,233,168,4056740293,286,,4057809989,178,,4057321867,464,,4056740287,56,Center,,,,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512366977,201,1,1,20,6,6tuibxq39fdryu8ou06wcm0q3,1,88.7,76.5,2023-02-25T20:06:26.650Z,2023-02-26T03:12:56Z,4056740461,212,9.5,4056740463,213,2.7,4057810073,178,,4056740457,140,80.4,4056740459,141,82.1,4056740455,56,Left,,,,,,,3sehm4zmy7141wm4ecfqqoxd5,N. Bajrami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367035,202,1,1,20,8,6tuibxq39fdryu8ou06wcm0q3,1,84.3,82.7,2023-02-25T20:06:28.693Z,2023-02-26T03:13:04Z,4056741861,210,13,4056741863,154,,4057810171,178,,4056740755,56,Center,4056740759,141,37.4,4056740753,155,,4056740757,140,91.1,4057322489,224,,4vis4wltntxil2m9z16mi6j8p,Rogério,4056740763,213,4.9,4056740761,212,1,4057322491,72,4056740749,2,,,,,,,,,,,,,,,,,,31.6,,,,,,
2512367039,203,13,1,20,9,6tuibxq39fdryu8ou06wcm0q3,1,90.7,38.4,2023-02-25T20:06:30.198Z,2023-02-26T03:13:05Z,4057322919,17,,4056741877,73,,4056741891,108,,4056741887,102,78.3,4056741881,154,,4056741889,103,20.8,4056741505,72,,4056741893,328,,m030tubgf3zpgf0axzm7z26t,D. Berardi,4056740787,22,,4056741879,29,,4056741883,55,4056740791,56,Center,4056741899,230,99.3,4056741895,391,4057810189,178,,4056741901,231,,,202,,49.5,,,,,,,,
2512367049,169,5,1,20,11,bi1fxjrncd0ram0oi7ja1jyuo,1,-1.2,28,2023-02-25T20:06:31.685Z,2023-02-26T03:13:06Z,4056740849,56,Back,4056740857,233,204,4056740851,346,,,,,,,,,,,,,,,,,44g3gj1lpougjwjpq9houab4l,A. Tuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367047,204,5,1,20,11,6tuibxq39fdryu8ou06wcm0q3,0,101.2,72,2023-02-25T20:06:31.685Z,2023-02-26T03:13:06Z,4056740837,346,,4056740861,233,169,4056740835,56,Center,,,,,,,,,,,,,,,,m030tubgf3zpgf0axzm7z26t,D. Berardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367399,170,1,1,20,37,bi1fxjrncd0ram0oi7ja1jyuo,1,3.8,45.2,2023-02-25T20:06:57.802Z,2023-02-26T03:13:08Z,4056743155,189,,4056742813,141,13.2,4056742817,213,5.8,4056742809,56,Back,4056742811,140,43.6,4056742805,124,,4056742823,74,,4056742819,1,,3nfxhugbxid6o0r92txslivh1,W. Falcone,4056742815,212,47.1,4056742807,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367405,171,1,1,20,43,bi1fxjrncd0ram0oi7ja1jyuo,0,53.8,3.4,2023-02-25T20:07:03.226Z,2023-02-26T03:13:12Z,4056742835,212,11.3,4057810311,178,,4056742833,141,3.6,4056742837,213,0.0,4056742831,140,64.6,4056742829,56,Right,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512570407,979,67,1,20,43,6tuibxq39fdryu8ou06wcm0q3,1,34.3,92.4,2023-02-25T20:07:04.046Z,2023-02-26T05:43:27Z,4057841375,233,838,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512570401,838,67,1,20,43,bi1fxjrncd0ram0oi7ja1jyuo,0,65.7,7.6,2023-02-25T20:07:04.047Z,2023-02-26T03:34:42Z,4057841387,233,979,,,,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367371,205,8,1,20,43,6tuibxq39fdryu8ou06wcm0q3,1,33.5,94.5,2023-02-25T20:07:04.094Z,2023-02-26T05:43:27Z,4057323159,385,,4056742699,56,Back,4057810407,178,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367437,172,5,1,20,44,bi1fxjrncd0ram0oi7ja1jyuo,1,62.8,-1.8,2023-02-25T20:07:04.996Z,2023-02-26T03:13:18Z,4056742957,347,,4056742955,56,Right,4056742975,233,206,,,,,,,,,,,,,,,,6e4y15kfry8fzixh99zpala6t,A. Blin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367385,206,5,1,20,44,6tuibxq39fdryu8ou06wcm0q3,0,37.2,101.8,2023-02-25T20:07:04.996Z,2023-02-26T03:13:18Z,4056742731,347,,4056743025,233,172,4056742729,56,Back,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367637,173,1,1,21,0,bi1fxjrncd0ram0oi7ja1jyuo,1,66,0,2023-02-25T20:07:20.765Z,2023-02-26T03:13:23Z,4056743965,56,Right,4056743969,141,5.9,4056743967,140,73.5,4056743963,107,,4056743971,212,9.5,4056743973,213,0.6,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367645,174,1,1,21,2,bi1fxjrncd0ram0oi7ja1jyuo,0,73.5,5.9,2023-02-25T20:07:22.684Z,2023-02-26T03:13:28Z,4056744105,236,,4056744113,286,,4056744061,141,8.1,4057810707,178,,4056744063,212,1.8,4056744057,56,Right,4056744065,213,2.1,4056744107,233,207,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,4056744059,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367623,207,74,1,21,2,6tuibxq39fdryu8ou06wcm0q3,1,28.6,91.1,2023-02-25T20:07:22.853Z,2023-02-26T03:13:32Z,4057810765,21,,4057810767,178,,4056744131,233,174,4056743923,56,Back,4056743925,285,,,,,,,,,,,9k1ytj3z42ggp14vkn39hiymt,Pedro Obiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367655,208,49,1,21,2,6tuibxq39fdryu8ou06wcm0q3,1,26,92.4,2023-02-25T20:07:22.962Z,2023-02-26T03:36:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367669,209,1,1,21,4,6tuibxq39fdryu8ou06wcm0q3,0,26,92.4,2023-02-25T20:07:24.265Z,2023-02-26T03:13:40Z,4056744195,56,Back,4056744199,141,92.6,4056744297,233,175,4056744303,286,,4056744293,236,,4056744197,140,29.6,4056744203,213,0.0,4057810893,178,,4vis4wltntxil2m9z16mi6j8p,Rogério,4056744201,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367677,175,74,1,21,4,bi1fxjrncd0ram0oi7ja1jyuo,1,74.6,7.9,2023-02-25T20:07:24.350Z,2023-02-26T03:13:47Z,4056744309,233,209,4057811063,178,,4056744259,285,,4056744257,56,Right,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512368309,218,61,1,21,4,6tuibxq39fdryu8ou06wcm0q3,1,26.6,90,2023-02-25T20:07:24.679Z,2023-02-26T03:13:56Z,4057811231,178,,4056747613,56,Back,4057811229,21,,,,,,,,,,,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512368393,180,61,1,21,4,bi1fxjrncd0ram0oi7ja1jyuo,1,76.6,6.3,2023-02-25T20:07:24.876Z,2023-02-26T03:14:07Z,4057811473,178,,4056748125,56,Right,,,,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512367699,210,1,1,21,4,6tuibxq39fdryu8ou06wcm0q3,1,25.7,92.3,2023-02-25T20:07:25.047Z,2023-02-26T03:14:12Z,4056744373,212,11.9,4057811593,178,,4056744371,141,92.4,4056744375,213,0.0,4056744369,140,37.0,4056744365,56,Back,,,,,,,4vis4wltntxil2m9z16mi6j8p,Rogério,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
