id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/16/value
2466463653,212,1,1,24,16,bi1fxjrncd0ram0oi7ja1jyuo,1,4.9,41.3,2022-10-02T13:24:29.631Z,2022-10-02T21:15:45Z,3814530803,56,Back,3814530809,212,9.6,3814530801,124,,3814530815,237,,3814530811,213,5.6,3814530807,141,32.5,3814530805,140,12.1,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463743,213,1,1,24,19,bi1fxjrncd0ram0oi7ja1jyuo,1,14.8,32.2,2022-10-02T13:24:32.885Z,2022-10-02T21:15:50Z,3814531297,212,19.6,3816334843,178,,3814531295,141,7.6,3814531293,140,24.5,3814531299,213,5.3,3814531291,56,Back,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466801421,919,43,1,24,23,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-10-02T13:24:36.332Z,2022-10-02T21:42:33Z,3816381543,144,82,3816381361,178,0,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463773,214,1,1,24,24,bi1fxjrncd0ram0oi7ja1jyuo,0,25.5,18.9,2022-10-02T13:24:37.867Z,2022-10-02T21:15:56Z,3816335095,178,,3814531451,56,Center,3814531475,213,0.3,3814531447,155,,3814531457,140,58.3,3814531469,212,35.9,3814531463,141,33.9,3814531479,1,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466801627,817,67,1,24,26,af91jdcs6x0bqkmdb78rokod2,1,39.8,66.1,2022-10-02T13:24:39.549Z,2022-10-03T00:46:21Z,3816382203,233,928,,,,,,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466801623,928,67,1,24,26,bi1fxjrncd0ram0oi7ja1jyuo,0,60.2,33.9,2022-10-02T13:24:39.550Z,2022-10-02T21:42:56Z,3816382209,233,817,,,,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463779,201,8,1,24,26,af91jdcs6x0bqkmdb78rokod2,1,43.7,65.1,2022-10-02T13:24:39.585Z,2022-10-03T00:46:21Z,3814531489,56,Back,3815882533,385,,3816335319,178,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463795,202,49,1,24,28,af91jdcs6x0bqkmdb78rokod2,1,66.2,45.7,2022-10-02T13:24:41.271Z,2022-10-02T21:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463969,203,1,1,24,34,af91jdcs6x0bqkmdb78rokod2,1,82.1,69.7,2022-10-02T13:24:47.062Z,2022-10-02T21:16:10Z,3816335593,178,,3814532451,213,1.1,3814532447,141,84.3,3814532445,140,87.5,3814532443,56,Left,3814532449,212,11.4,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466851005,1397,83,1,24,38,bi1fxjrncd0ram0oi7ja1jyuo,1,6.8,10,2022-10-02T13:24:51.662Z,2022-10-03T00:53:56Z,3816653041,399,221781,,,,,,,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463979,204,3,1,24,39,af91jdcs6x0bqkmdb78rokod2,1,93.9,80.8,2022-10-02T13:24:52.121Z,2022-10-02T21:16:25Z,3814532501,56,Left,3814532503,286,,3814532519,233,215,3815883635,465,,3816336271,178,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466463965,215,45,1,24,39,bi1fxjrncd0ram0oi7ja1jyuo,0,6.1,19.2,2022-10-02T13:24:52.121Z,2022-10-02T21:16:25Z,3814532425,285,,3814532423,56,Back,3814532553,233,204,,,,,,,,,,,,,,,,dd7i0ps16hldpriliccyvxct0,JoanGonzàlez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464009,205,1,1,24,40,af91jdcs6x0bqkmdb78rokod2,1,97.1,73.2,2022-10-02T13:24:53.949Z,2022-10-02T21:16:31Z,3814532657,212,10.5,3814532655,141,63.6,3816336423,178,,3814532651,56,Center,3814532653,140,89.3,3814532659,213,3.8,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464021,206,1,1,24,41,af91jdcs6x0bqkmdb78rokod2,0,89.2,63.6,2022-10-02T13:24:54.715Z,2022-10-02T21:16:36Z,3814532701,141,55.5,3814532695,168,,3814532697,56,Center,3816336575,178,,3814532705,212,5.9,3814532707,213,4.3,3814532699,140,87.1,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464037,216,49,1,24,42,bi1fxjrncd0ram0oi7ja1jyuo,1,12.2,45.5,2022-10-02T13:24:55.566Z,2022-10-02T21:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464083,217,1,1,24,43,bi1fxjrncd0ram0oi7ja1jyuo,0,12.6,45.7,2022-10-02T13:24:56.552Z,2022-10-02T21:16:45Z,3814533075,157,,3814533077,56,Back,3814533085,213,0.4,3814533087,1,,3814533083,212,36.4,3816336773,178,,3814533081,141,67.3,3814533079,140,44.3,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464089,207,49,1,24,46,af91jdcs6x0bqkmdb78rokod2,1,56,32.7,2022-10-02T13:24:59.470Z,2022-10-02T21:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464185,208,1,1,24,46,af91jdcs6x0bqkmdb78rokod2,0,56,32.7,2022-10-02T13:24:59.512Z,2022-10-02T21:16:57Z,3814533647,157,,3816337119,178,,3814533655,212,63.2,3814533657,213,0.7,3814533653,141,93.9,3814533659,1,,3814533651,140,100.0,3814533649,56,Left,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464201,209,5,1,24,54,af91jdcs6x0bqkmdb78rokod2,0,101.4,94.5,2022-10-02T13:25:07.435Z,2022-10-02T21:17:02Z,3814533749,346,,3814533905,233,218,3814533747,56,Left,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464207,218,5,1,24,54,bi1fxjrncd0ram0oi7ja1jyuo,1,-1.4,5.5,2022-10-02T13:25:07.435Z,2022-10-02T21:17:02Z,3814533853,233,209,3814533769,56,Back,3814533771,346,,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464385,219,1,1,24,59,bi1fxjrncd0ram0oi7ja1jyuo,1,4.6,44.5,2022-10-02T13:25:12.140Z,2022-10-02T21:17:07Z,3814534765,212,9.5,3814534759,56,Back,3814534767,213,5.2,3814534757,124,,3814534771,237,,3814534763,141,32.4,3814534761,140,9.2,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464443,220,1,1,25,6,bi1fxjrncd0ram0oi7ja1jyuo,1,14.9,32.5,2022-10-02T13:25:19.101Z,2022-10-02T21:17:12Z,3814535103,56,Back,3814535109,212,23.8,3814535101,155,,3814535107,141,67.5,3814535105,140,14.6,3816337621,178,,3814535111,213,1.6,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464507,221,1,1,25,9,bi1fxjrncd0ram0oi7ja1jyuo,1,23.8,72.6,2022-10-02T13:25:22.712Z,2022-10-02T21:17:18Z,3814535497,212,19.3,3814535495,141,95.6,3814535491,56,Back,3816337825,178,,3814535493,140,34.6,3814535499,213,0.9,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464567,222,1,1,25,12,bi1fxjrncd0ram0oi7ja1jyuo,1,37.2,95.9,2022-10-02T13:25:25.668Z,2022-10-02T21:17:23Z,3814535777,140,53.9,3814535775,56,Left,3816337991,178,,3814535779,141,96.6,3814535783,213,0.0,3814535781,212,17.5,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466802659,946,67,1,25,13,bi1fxjrncd0ram0oi7ja1jyuo,1,52.3,96.6,2022-10-02T13:25:26.929Z,2022-10-03T00:46:22Z,3816387493,233,859,,,,,,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466802649,859,67,1,25,13,af91jdcs6x0bqkmdb78rokod2,0,47.7,3.4,2022-10-02T13:25:26.930Z,2022-10-02T21:45:41Z,3816387525,233,946,,,,,,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464573,223,61,1,25,13,bi1fxjrncd0ram0oi7ja1jyuo,0,53.9,96.6,2022-10-02T13:25:26.963Z,2022-10-03T00:46:22Z,3814535811,56,Left,3816338127,178,,,,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464551,210,49,1,25,15,af91jdcs6x0bqkmdb78rokod2,1,57,3.7,2022-10-02T13:25:28.177Z,2022-10-02T21:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464627,211,1,1,25,15,af91jdcs6x0bqkmdb78rokod2,1,52.7,1.3,2022-10-02T13:25:28.810Z,2022-10-02T21:17:41Z,3814536113,141,14.5,3814536111,140,53.3,3816338555,178,,3814536115,212,9.0,3814536117,213,1.5,3814536109,56,Right,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464683,212,1,1,25,18,af91jdcs6x0bqkmdb78rokod2,0,58.3,20,2022-10-02T13:25:31.969Z,2022-10-02T21:17:49Z,3816338879,178,,3814536465,155,,3814536467,56,Center,3814536475,213,0.7,3814536471,141,75.4,3814536469,140,100.0,3814536479,1,,3814536473,212,59.3,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464697,213,5,1,25,23,af91jdcs6x0bqkmdb78rokod2,0,100.6,80.5,2022-10-02T13:25:36.882Z,2022-10-02T21:17:52Z,3814536533,56,Left,3814536535,346,,3814536585,233,224,,,,,,,,,,,,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464699,224,5,1,25,23,bi1fxjrncd0ram0oi7ja1jyuo,1,-0.6,19.5,2022-10-02T13:25:36.882Z,2022-10-02T21:17:52Z,3814536569,233,213,3814536543,56,Back,3814536547,346,,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466464979,225,1,1,25,37,bi1fxjrncd0ram0oi7ja1jyuo,1,4.7,49.7,2022-10-02T13:25:50.353Z,2022-10-02T21:18:00Z,3814538129,141,31.2,3814538123,124,,3814538137,237,,3814538133,213,5.3,3814538131,212,15.0,3814538127,140,12.5,3814538125,56,Back,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465029,226,1,1,25,41,bi1fxjrncd0ram0oi7ja1jyuo,1,17.7,29.8,2022-10-02T13:25:54.419Z,2022-10-02T21:18:03Z,3814538417,212,19.4,3814538415,141,45.8,3814538409,56,Back,3814538413,140,2.4,3814538419,213,2.5,3816339535,178,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465073,227,1,1,25,44,bi1fxjrncd0ram0oi7ja1jyuo,1,3.3,46.6,2022-10-02T13:25:57.208Z,2022-10-02T21:18:09Z,3814538691,213,1.0,3816339725,178,,3814538689,212,17.2,3814538683,56,Back,3814538687,141,67.3,3814538685,140,12.7,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465153,228,1,1,25,47,bi1fxjrncd0ram0oi7ja1jyuo,1,15.6,62.3,2022-10-02T13:26:00.363Z,2022-10-02T21:18:14Z,3814539175,212,22.4,3814539177,213,4.9,3814539173,141,30.0,3814539171,140,19.7,3814539169,56,Back,3816339781,178,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465189,229,1,1,25,52,bi1fxjrncd0ram0oi7ja1jyuo,1,36.2,25.9,2022-10-02T13:26:05.991Z,2022-10-02T21:18:19Z,3814539381,56,Right,3814539383,140,51.8,3816339823,178,,3814539389,213,5.5,3814539387,212,22.2,3814539385,141,3.8,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465351,230,1,1,25,55,bi1fxjrncd0ram0oi7ja1jyuo,1,53.4,4.1,2022-10-02T13:26:08.322Z,2022-10-02T21:18:24Z,3814540195,141,8.9,3814540197,212,13.9,3814540199,213,0.2,3814540193,140,66.3,3816339915,178,,3814540191,56,Right,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465437,231,1,1,26,2,bi1fxjrncd0ram0oi7ja1jyuo,1,43.6,5,2022-10-02T13:26:15.924Z,2022-10-02T21:18:29Z,3814540607,141,33.7,3814540605,140,20.7,3816340113,178,,3814540611,213,2.5,3814540609,212,31.0,3814540603,56,Back,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465481,232,1,1,26,5,bi1fxjrncd0ram0oi7ja1jyuo,0,20.9,33.1,2022-10-02T13:26:18.918Z,2022-10-02T21:18:33Z,3814540847,140,68.9,3814540845,56,Center,3814540855,1,,3814540853,213,0.2,3816340203,178,,3814540851,212,51.5,3814540843,157,,3814540849,141,48.7,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465525,214,1,1,26,8,af91jdcs6x0bqkmdb78rokod2,1,31.6,57.3,2022-10-02T13:26:21.982Z,2022-10-02T21:18:38Z,3814541067,3,,3814541075,212,15.6,3814541077,213,6.2,3814541071,140,46.4,3816340403,388,,3814541069,56,Back,3814541073,141,56.3,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465561,215,1,1,26,10,af91jdcs6x0bqkmdb78rokod2,0,46.4,56.6,2022-10-02T13:26:23.401Z,2022-10-02T21:18:44Z,3814541285,168,,3814541287,56,Center,3814541295,212,9.5,3814541299,213,0.3,3814541291,141,61.2,3816340553,178,,3814541289,140,54.9,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465667,233,1,1,26,15,bi1fxjrncd0ram0oi7ja1jyuo,1,47.2,54.6,2022-10-02T13:26:28.901Z,2022-10-02T21:18:56Z,3816341043,178,,3814541815,141,89.4,3814541817,212,26.3,3814541811,56,Left,3814541819,213,1.1,3814541813,140,58.2,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465803,234,1,1,26,20,bi1fxjrncd0ram0oi7ja1jyuo,1,61.7,93.8,2022-10-02T13:26:33.451Z,2022-10-02T21:19:02Z,3814542537,141,87.2,3814542535,140,97.2,3814542541,213,6.2,3814542543,1,,3816341249,178,,3814542539,212,37.5,3814542533,56,Left,3814542531,155,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465807,235,3,1,26,27,bi1fxjrncd0ram0oi7ja1jyuo,0,96.9,76.7,2022-10-02T13:26:40.025Z,2022-10-02T21:19:08Z,3816341477,178,,3814542569,286,,3815888541,464,,3814542683,233,216,3814542567,56,Center,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465817,216,7,1,26,27,af91jdcs6x0bqkmdb78rokod2,1,3.1,23.3,2022-10-02T13:26:40.640Z,2022-10-02T21:19:13Z,3815888695,385,,3816341619,178,,3814542611,167,,3814542613,56,Back,3814542615,285,,3814542617,233,235,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465833,217,6,1,26,28,af91jdcs6x0bqkmdb78rokod2,0,4,24.8,2022-10-02T13:26:41.402Z,2022-10-02T21:19:15Z,3814542753,233,236,3814542691,73,,3814542689,56,Back,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466465825,236,6,1,26,28,bi1fxjrncd0ram0oi7ja1jyuo,1,96,75.2,2022-10-02T13:26:41.402Z,2022-10-02T21:19:15Z,3814542661,73,,3814542659,56,Center,3814542735,233,217,,,,,,,,,,,,,,,,cntcffa67r95rbcf1154r92zu,L. Banda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466377,237,1,1,26,59,bi1fxjrncd0ram0oi7ja1jyuo,0,99.5,99.5,2022-10-02T13:27:12.794Z,2022-10-02T21:19:24Z,3815888829,20,,3814545633,155,,3814545645,213,4.6,3816342083,178,,3814545635,223,,3814545643,212,26.4,3814545629,2,,3814545639,140,95.7,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,3814545631,6,,3814545641,141,61.1,3814545637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466389,218,44,1,27,0,af91jdcs6x0bqkmdb78rokod2,1,6.8,37.6,2022-10-02T13:27:13.814Z,2022-10-03T00:46:22Z,3814545697,285,,3814545695,56,Back,3814545739,233,238,,,,,,,,,,,,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466385,238,44,1,27,0,bi1fxjrncd0ram0oi7ja1jyuo,0,93.2,62.4,2022-10-02T13:27:13.815Z,2022-10-02T21:19:39Z,3814545681,56,Center,3814545801,233,218,3814545683,286,,,,,,,,,,,,,,,,,8j498fkairlyk82v1qprc13op,M. Pongračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466409,219,12,1,27,0,af91jdcs6x0bqkmdb78rokod2,1,5,39.2,2022-10-02T13:27:13.874Z,2022-10-03T00:46:23Z,3814545809,15,,3814545791,212,12.8,3814545793,213,0.5,3814545789,141,48.2,3814545785,56,Back,3814545787,140,15.7,3816342577,388,,,,,ckzn72wo51pmw475t9tl6vr2t,M. Bianchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466417,220,12,1,27,2,af91jdcs6x0bqkmdb78rokod2,1,14.5,46.4,2022-10-02T13:27:15.239Z,2022-10-02T21:19:48Z,3814545845,140,23.8,3814545851,213,5.8,3814545847,141,38.6,3814545881,15,,3814545849,212,11.1,3814545843,56,Back,3816343009,388,,,,,5m5qyz18o5hmta6mh4zk57sh5,S. Ascacíbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466429,239,61,1,27,3,bi1fxjrncd0ram0oi7ja1jyuo,0,70.9,63.9,2022-10-02T13:27:16.877Z,2022-10-02T21:20:09Z,3816343889,178,,3814545915,56,Center,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466471,221,1,1,27,6,af91jdcs6x0bqkmdb78rokod2,0,32.9,53.8,2022-10-02T13:27:19.527Z,2022-10-02T21:20:16Z,3814546117,213,5.9,3814546115,212,13.6,3816344187,388,,3814546109,56,Back,3814546107,3,,3814546113,141,46.8,3814546111,140,45.0,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466543,240,1,1,27,8,bi1fxjrncd0ram0oi7ja1jyuo,1,54.6,52.4,2022-10-02T13:27:21.047Z,2022-10-02T21:20:24Z,3814546503,1,,3814546501,213,4.4,3814546495,140,46.3,3814546497,141,8.3,3814546499,212,31.2,3814546493,56,Back,3814546491,157,,3816344531,178,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466569,241,1,1,27,13,bi1fxjrncd0ram0oi7ja1jyuo,0,45,5.2,2022-10-02T13:27:26.037Z,2022-10-02T21:20:31Z,3814546645,233,222,3814546633,56,Back,3814546643,236,,3814546635,140,45.9,3816344787,178,,3814546631,155,,3814546639,212,0.9,3814546649,286,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,3814546641,213,0.1,3814546637,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466547,222,74,1,27,13,af91jdcs6x0bqkmdb78rokod2,1,57,94.5,2022-10-02T13:27:26.124Z,2022-10-02T21:20:35Z,3814546521,56,Left,3814546523,285,,3816344983,178,,3814546667,233,241,,,,,,,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466557,223,5,1,27,15,af91jdcs6x0bqkmdb78rokod2,0,58.5,101.4,2022-10-02T13:27:28.686Z,2022-10-02T21:20:46Z,3814546581,347,,3814546579,56,Left,3814546961,233,242,,,,,,,,,,,,,,,,1t1kgb0r5ca32f54emsscfob9,D. Ciofani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466611,242,5,1,27,15,bi1fxjrncd0ram0oi7ja1jyuo,1,41.5,-1.4,2022-10-02T13:27:28.686Z,2022-10-02T21:20:46Z,3814546893,347,,3814546891,56,Back,3814546919,233,223,,,,,,,,,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466466769,243,1,1,27,27,bi1fxjrncd0ram0oi7ja1jyuo,1,47.5,0,2022-10-02T13:27:40.422Z,2022-10-02T21:20:52Z,3814547777,141,9.5,3814547775,140,66.5,3814547783,1,,3814547781,213,0.4,3814547771,107,,3814547779,212,21.3,3814547773,56,Right,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466804261,1020,67,1,27,28,bi1fxjrncd0ram0oi7ja1jyuo,1,64.3,7.3,2022-10-02T13:27:41.644Z,2022-10-03T00:46:23Z,3816396435,233,880,,,,,,,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466804257,880,67,1,27,28,af91jdcs6x0bqkmdb78rokod2,0,35.7,92.7,2022-10-02T13:27:41.645Z,2022-10-02T21:50:41Z,3816396441,233,1020,,,,,,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466804173,1016,43,1,27,28,bi1fxjrncd0ram0oi7ja1jyuo,1,0,0,2022-10-02T13:27:41.855Z,2022-10-02T21:50:33Z,3816395875,178,0,3816395877,21,0,3816396259,144,82,,,,,,,,,,,,,,,,46yp8iqh0qm7i75d98tfrsbxm,L. Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
