id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/16/value
2516630821,484,43,2,48,27,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T20:50:54.226Z,2023-03-06T20:50:58Z,4079314709,212,9.5,4079314707,141,64.2,4079314703,56,Center,4079314931,144,1,4079314705,140,75.9,4079314713,213,5.6,,,,,,,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631333,486,1,2,49,7,7gnly6999wao1xarwct4p8fe9,1,66.6,76.7,2023-03-06T20:51:34.924Z,2023-03-07T01:14:43Z,4079317551,141,44.6,4079317541,5,,4079551977,178,,4079317549,140,87.9,4079317537,2,,4079503175,224,,4079317553,212,31.3,4079317543,155,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,4079317547,56,4079317545,152,4079503177,72,4079317555,213,5.5,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2516631339,487,1,2,49,9,7gnly6999wao1xarwct4p8fe9,0,88.3,41.2,2023-03-06T20:51:36.446Z,2023-03-07T01:14:48Z,4079319587,140,94.7,4079319589,141,54.0,4079552047,388,,4079317573,56,Center,4079319585,3,,4079319591,212,11.0,4079319593,213,0.9,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631325,461,44,2,49,10,ej5er0oyngdw138yuumwqbyqt,1,4.6,38.9,2023-03-06T20:51:37.923Z,2023-03-07T02:00:36Z,4079318537,233,488,4079317489,285,,4079317487,56,Back,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631353,488,44,2,49,10,7gnly6999wao1xarwct4p8fe9,0,95.4,61.1,2023-03-06T20:51:37.924Z,2023-03-07T01:14:52Z,4079318557,233,461,4079317661,286,,4079317659,56,Center,,,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631459,463,12,2,49,11,ej5er0oyngdw138yuumwqbyqt,1,4.1,39.4,2023-03-06T20:51:38.011Z,2023-03-07T02:00:36Z,4079319815,15,,4079318143,213,3.8,4079318139,141,34.1,4079552161,388,,4079318195,167,,4079318135,56,Back,4079318141,212,6.2,4079318137,140,0.0,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631467,464,6,2,49,12,ej5er0oyngdw138yuumwqbyqt,0,2.2,34.4,2023-03-06T20:51:39.404Z,2023-03-07T01:14:58Z,4079318805,233,489,4079318163,56,Back,4079320441,361,,4079318165,73,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631377,489,6,2,49,12,7gnly6999wao1xarwct4p8fe9,1,97.8,65.6,2023-03-06T20:51:39.404Z,2023-03-07T01:14:58Z,4079320085,361,,4079317741,73,,4079318787,233,464,4079317739,56,Center,,,,,,,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631357,462,43,2,49,14,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-03-06T20:51:41.553Z,2023-03-06T20:51:58Z,4079318397,144,5,4079317671,56,Back,4079317673,346,0,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631705,490,1,2,49,45,7gnly6999wao1xarwct4p8fe9,0,99.5,99.5,2023-03-06T20:52:12.448Z,2023-03-07T01:15:00Z,4079319417,56,Center,4079319413,155,,4079319409,2,,4079319421,141,43.4,4079319415,223,,4079319419,140,89.5,4079552211,178,,4079319411,6,,6ol411t0mogw6m83heiqd0m39,K. Linetty,4079503265,20,4079319425,213,4079319427,1,4079319423,212,39.6,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631739,465,12,2,49,47,ej5er0oyngdw138yuumwqbyqt,1,11,52.2,2023-03-06T20:52:14.127Z,2023-03-07T01:44:33Z,4079319645,15,,4079319639,167,,4079319603,213,1.2,4079552293,178,,4079319597,140,22.3,4079319601,212,35.7,4079319599,141,100.0,4079319595,56,Back,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631743,466,5,2,49,51,ej5er0oyngdw138yuumwqbyqt,0,24,101.6,2023-03-06T20:52:18.558Z,2023-03-07T01:44:38Z,4079319617,56,Back,4079319619,347,,4079320151,233,491,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631827,491,5,2,49,51,7gnly6999wao1xarwct4p8fe9,1,76,-1.6,2023-03-06T20:52:18.558Z,2023-03-07T01:44:38Z,4079320071,347,,4079320069,56,Right,4079320113,233,466,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631929,492,1,2,50,7,7gnly6999wao1xarwct4p8fe9,0,72.5,0,2023-03-06T20:52:34.596Z,2023-03-07T01:15:16Z,4079320575,140,86.6,4079320583,1,,4079320571,107,,4079320573,56,Center,4079320581,213,0.8,4079320577,141,22.0,4079320579,212,21.7,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631949,467,12,2,50,8,ej5er0oyngdw138yuumwqbyqt,1,13.8,76.1,2023-03-06T20:52:35.864Z,2023-03-07T01:15:23Z,4079552445,388,,4079320669,213,0.8,4079320667,212,9.5,4079320663,140,20.0,4079320661,56,Back,4079320665,141,86.3,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516680855,1275,67,2,50,10,7gnly6999wao1xarwct4p8fe9,1,78.6,15.9,2023-03-06T20:52:37.367Z,2023-03-07T02:00:36Z,4079578223,233,1192,,,,,,,,,,,,,,,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516680851,1192,67,2,50,10,ej5er0oyngdw138yuumwqbyqt,0,21.4,84.1,2023-03-06T20:52:37.368Z,2023-03-07T01:46:39Z,4079578227,233,1275,,,,,,,,,,,,,,,,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631971,493,1,2,50,10,7gnly6999wao1xarwct4p8fe9,1,79.1,18.5,2023-03-06T20:52:37.377Z,2023-03-07T02:00:37Z,4079320763,212,6.4,4079320761,141,25.1,4079320765,213,2.4,4079320757,56,Center,4079320759,140,74.7,4079552871,178,,,,,,,,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631955,468,43,2,50,10,ej5er0oyngdw138yuumwqbyqt,1,0,0,2023-03-06T20:52:37.619Z,2023-03-06T20:52:57Z,4079320697,140,25.1,4079320701,212,8.2,4079320699,141,77.2,4079320703,213,5.4,4079321891,144,1,4079320695,56,Back,,,,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516631989,494,1,2,50,11,7gnly6999wao1xarwct4p8fe9,1,74.7,25.1,2023-03-06T20:52:38.221Z,2023-03-07T05:11:03Z,4079320849,140,79.1,4079320847,56,Center,4079321189,210,15,4079320851,141,32.5,4079552905,178,,4079320853,212,6.8,4079320855,213,0.8,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2516631983,469,45,2,50,12,ej5er0oyngdw138yuumwqbyqt,0,22.8,62.4,2023-03-06T20:52:39.774Z,2023-03-07T01:16:17Z,4079320827,285,,4079320825,56,Back,4079320987,233,495,,,,,,,,,,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632007,495,3,2,50,12,7gnly6999wao1xarwct4p8fe9,1,77.2,37.6,2023-03-06T20:52:39.774Z,2023-03-07T01:16:16Z,4079320959,233,469,4079553009,178,,4079503389,464,,4079320931,56,Center,4079320933,286,,,,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632009,496,15,2,50,15,7gnly6999wao1xarwct4p8fe9,1,77.4,53.7,2023-03-06T20:52:42.084Z,2023-03-07T05:11:03Z,4079321251,147,48.9,4079320947,56,Center,4079320943,22,,4079321249,146,97.3,4079321235,76,,4079321237,29,,4079321367,233,470,4079320945,18,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,4079321247,215,4079321009,72,4079321243,102,4079553077,178,,4079321239,55,,52.9,494,4079321245,103,3.2,,,,,,,,,,,,,,,,,,,,,,,
2516632029,470,10,2,50,15,ej5er0oyngdw138yuumwqbyqt,1,2.6,48.3,2023-03-06T20:52:42.939Z,2023-03-07T01:16:32Z,4079321323,177,,4079321391,233,496,4079321091,182,,4079321093,56,Back,4079321325,179,,4079503429,376,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632037,471,52,2,50,16,ej5er0oyngdw138yuumwqbyqt,1,2.6,48.3,2023-03-06T20:52:43.453Z,2023-03-07T01:16:34Z,4079553209,179,,4079503447,376,,,,,,,,,,,,,,,,,,,,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632259,472,1,2,50,26,ej5er0oyngdw138yuumwqbyqt,1,12.4,42.3,2023-03-06T20:52:53.822Z,2023-03-07T01:16:35Z,4079553257,178,,4079322307,213,5.0,4079322301,140,19.7,4079322509,189,,4079322303,141,9.5,4079322305,212,23.6,4079322297,123,,4079322299,56,Back,4hrmzpx1nt5ze55fpby71mcb9,Ł. Skorupski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632261,473,61,2,50,32,ej5er0oyngdw138yuumwqbyqt,1,19.7,9.5,2023-03-06T20:52:59.604Z,2023-03-07T01:16:36Z,4079323225,189,,4079322311,56,Back,4079553289,178,,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632251,497,49,2,50,35,7gnly6999wao1xarwct4p8fe9,1,46.2,50.3,2023-03-06T20:53:02.292Z,2023-03-07T01:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632275,498,1,2,50,36,7gnly6999wao1xarwct4p8fe9,1,46.2,50.3,2023-03-06T20:53:03.882Z,2023-03-07T01:16:40Z,4079553343,178,,4079322385,213,4.0,4079322379,140,37.4,4079322377,56,Back,4079322381,141,34.1,4079322383,212,14.4,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632321,499,1,2,50,39,7gnly6999wao1xarwct4p8fe9,1,37.5,34.1,2023-03-06T20:53:06.323Z,2023-03-07T01:16:43Z,4079322595,140,21.1,4079553369,178,,4079322593,56,Back,4079322597,141,52.4,4079322599,212,21.2,4079322601,213,2.5,,,,,,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632323,500,1,2,50,45,7gnly6999wao1xarwct4p8fe9,0,25.6,34.9,2023-03-06T20:53:12.589Z,2023-03-07T01:16:46Z,4079553397,178,,4079322627,213,5.7,4079323015,1,,4079322621,140,65.2,4079322623,141,0.0,4079322625,212,48.6,4079322617,155,,4079322619,56,Right,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632369,501,43,2,50,47,7gnly6999wao1xarwct4p8fe9,1,0,0,2023-03-06T20:53:14.327Z,2023-03-06T20:54:12Z,4079325647,144,1,4079322899,213,6.1,4079322897,212,11.5,4079322893,140,70.2,4079322891,56,Right,4079322889,168,0,4079322887,3,0,4079322895,141,0.0,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632427,474,5,2,50,50,ej5er0oyngdw138yuumwqbyqt,1,32.2,101.6,2023-03-06T20:53:17.909Z,2023-03-07T01:16:50Z,4079323191,56,Back,4079323193,347,,4079323227,233,502,,,,,,,,,,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632375,502,5,2,50,50,7gnly6999wao1xarwct4p8fe9,0,67.8,-1.6,2023-03-06T20:53:17.909Z,2023-03-07T01:16:50Z,4079323235,233,474,4079322931,56,Right,4079322933,347,,,,,,,,,,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632519,475,1,2,51,3,ej5er0oyngdw138yuumwqbyqt,1,36.9,100,2023-03-06T20:53:30.994Z,2023-03-07T01:16:53Z,4079323677,213,5.5,4079323667,107,,4079323673,141,87.0,4079323669,56,Back,4079323671,140,46.8,4079323675,212,14.4,,,,,,,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632527,476,1,2,51,4,ej5er0oyngdw138yuumwqbyqt,0,46.8,87,2023-03-06T20:53:31.948Z,2023-03-07T01:17:03Z,4079323733,168,,4079323739,141,88.1,4079323737,140,65.0,4079553599,178,,4079323741,212,19.1,4079323735,56,Left,4079323743,213,0.0,,,,8wh3u8b2hz7rcygnfng8khh3p,R. Soriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632541,503,4,2,51,6,7gnly6999wao1xarwct4p8fe9,1,38.4,17.4,2023-03-06T20:53:33.358Z,2023-03-07T01:17:08Z,4079323827,295,,4079323829,56,Back,4079323825,13,,4079323831,152,,4079323943,233,477,4079323833,286,,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632557,477,4,2,51,6,ej5er0oyngdw138yuumwqbyqt,0,61.6,82.6,2023-03-06T20:53:33.359Z,2023-03-07T01:17:08Z,4079323895,295,,4079553645,178,,4079323901,285,,4079323893,13,,4079323961,233,503,4079323897,56,Left,4079323899,152,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632717,504,1,2,51,28,7gnly6999wao1xarwct4p8fe9,1,40.7,25,2023-03-06T20:53:55.381Z,2023-03-07T01:17:10Z,4079324805,212,7.4,4079324799,56,Back,4079324797,152,,4079324795,5,,4079324801,140,35.6,4079324803,141,32.5,4079324807,213,2.4,4079553675,178,,8z1ukxgc8mxiyw9udbpwr4ct1,K. Djidji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632759,505,1,2,51,30,7gnly6999wao1xarwct4p8fe9,1,35.2,36.1,2023-03-06T20:53:57.650Z,2023-03-07T01:17:13Z,4079553737,178,,4079325015,212,25.2,4079325011,141,66.2,4079325019,213,2.2,4079325003,56,Back,4079325007,140,21.2,,,,,,,6ol411t0mogw6m83heiqd0m39,K. Linetty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632783,506,1,2,51,33,7gnly6999wao1xarwct4p8fe9,1,21.4,69.5,2023-03-06T20:54:00.326Z,2023-03-07T01:17:17Z,4079325157,141,95.6,4079325159,212,19.5,4079325153,56,Back,4079325161,213,1.1,4079553745,178,,4079325155,140,29.1,,,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632797,507,1,2,51,35,7gnly6999wao1xarwct4p8fe9,1,26.6,89.9,2023-03-06T20:54:02.943Z,2023-03-07T01:17:20Z,4079325233,56,Back,4079325245,213,5.6,4079325239,141,71.7,4079325243,212,19.1,4079325235,140,40.4,4079553759,178,,,,,,,,9ak3zczupeken1itsmkherbh1,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632817,508,1,2,51,37,7gnly6999wao1xarwct4p8fe9,1,40.4,71.7,2023-03-06T20:54:04.451Z,2023-03-07T01:17:23Z,4079325351,140,42.6,4079325359,213,1.4,4079325357,212,11.8,4079325355,141,88.7,4079325349,56,Back,4079553803,178,,,,,,,,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632837,509,3,2,51,39,7gnly6999wao1xarwct4p8fe9,0,57,94.8,2023-03-06T20:54:06.997Z,2023-03-07T01:17:29Z,4079325497,211,,4079553897,178,,4079503647,465,,4079325487,286,,4079325483,56,Left,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632977,478,5,2,51,41,ej5er0oyngdw138yuumwqbyqt,1,40,-1,2023-03-06T20:54:08.588Z,2023-03-07T01:17:35Z,4079326201,233,510,4079326193,56,Back,4079326195,347,,,,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632847,510,5,2,51,41,7gnly6999wao1xarwct4p8fe9,0,60,101,2023-03-06T20:54:08.588Z,2023-03-07T01:17:35Z,4079325553,347,,4079325551,56,Left,4079326221,233,478,,,,,,,,,,,,,,,,ez8vzwaf7iuiv2ceetiwg6ymt,Y. Karamoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516632997,479,1,2,51,57,ej5er0oyngdw138yuumwqbyqt,1,40.9,0,2023-03-06T20:54:24.813Z,2023-03-07T01:17:43Z,4079326311,213,1.1,4079326303,56,Back,4079326301,107,,4079326307,141,11.7,4079326309,212,10.0,4079328067,189,,4079326305,140,45.2,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633001,480,1,2,51,59,ej5er0oyngdw138yuumwqbyqt,1,45.2,11.7,2023-03-06T20:54:26.023Z,2023-03-07T01:18:21Z,4079326335,213,3.8,4079326327,56,Back,4079326329,140,39.6,4079328035,189,,4079326331,141,5.3,4079554039,178,,4079326333,212,7.3,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633013,481,1,2,51,59,ej5er0oyngdw138yuumwqbyqt,1,39.6,5.3,2023-03-06T20:54:26.657Z,2023-03-07T01:18:30Z,4079326387,141,14.8,4079326389,212,11.5,4079326383,56,Back,4079554719,178,,4079326391,213,2.5,4079326385,140,30.5,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633023,482,1,2,52,2,ej5er0oyngdw138yuumwqbyqt,1,30.5,15.3,2023-03-06T20:54:29.016Z,2023-03-07T01:18:34Z,4079326455,141,20.5,4079554773,178,,4079326453,140,34.6,4079326451,56,Back,4079326459,213,0.7,4079326457,212,5.6,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633031,483,1,2,52,2,ej5er0oyngdw138yuumwqbyqt,1,34.6,20.5,2023-03-06T20:54:29.689Z,2023-03-07T01:18:37Z,4079326507,213,5.0,4079326501,140,36.7,4079326503,141,7.7,4079554807,178,,4079326499,56,Back,4079326505,212,9.0,,,,,,,5lvdnoyknuoyr6kdruposgctl,J. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633065,484,1,2,52,3,ej5er0oyngdw138yuumwqbyqt,1,36.7,7.7,2023-03-06T20:54:30.816Z,2023-03-07T01:18:39Z,4079326689,213,0.5,4079326677,56,Right,4079326679,140,50.6,4079326681,141,20.5,4079554843,178,,4079326685,212,17.0,,,,,,,1po7tmdv73zfjentt0p20wdlh,S. Posch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633093,485,1,2,52,8,ej5er0oyngdw138yuumwqbyqt,1,66.1,39.2,2023-03-06T20:54:35.673Z,2023-03-07T01:18:43Z,4079326805,212,21.4,4079326799,56,Center,4079326803,141,70.5,4079326801,140,68.1,4079554903,178,,4079326807,213,1.5,,,,,,,6eqqtmbg35rg2stk10ic7q8k5,N. Moro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633117,486,1,2,52,12,ej5er0oyngdw138yuumwqbyqt,1,69.2,72.6,2023-03-06T20:54:39.109Z,2023-03-07T01:18:45Z,4079326981,140,78.8,4079326983,141,92.6,4079554915,178,,4079326987,213,0.9,4079326979,56,Left,4079326985,212,16.9,,,,,,,bdb6j168crcrwje9k0titxv55,L. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633137,487,1,2,52,15,ej5er0oyngdw138yuumwqbyqt,0,78.9,86.2,2023-03-06T20:54:42.706Z,2023-03-07T01:18:50Z,4079327085,155,,4079327091,141,47.2,4079503707,20,,4079327093,212,31.6,4079503705,223,,4079327083,2,,4079327095,213,5.3,4079327089,140,95.3,7ohgxs03szerp6mwiiv58ryay,A. Cambiaso,4079327087,56,4079555003,178,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2516633173,511,12,2,52,17,7gnly6999wao1xarwct4p8fe9,1,4.6,53.4,2023-03-06T20:54:44.294Z,2023-03-07T01:18:54Z,4079327299,15,,4079327265,56,Back,4079327271,212,22.9,4079327273,213,1.1,4079327269,141,83.3,4079327267,140,14.6,4079555057,388,,,,,22x1ucwwak58wi6r5x1j6ohk9,A. Buongiorno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633217,488,1,2,52,22,ej5er0oyngdw138yuumwqbyqt,1,83.7,10.1,2023-03-06T20:54:49.011Z,2023-03-07T01:19:02Z,4079327489,56,Center,4079327487,155,,4079555101,178,,4079503733,224,,4079327899,210,15,4079503735,20,,4079327493,141,51.8,4079327491,140,85.9,1po7tmdv73zfjentt0p20wdlh,S. Posch,4079327901,154,4079327485,2,4079327497,212,4079327499,213,1.5,,,,28.4,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2516633221,489,15,2,52,23,ej5er0oyngdw138yuumwqbyqt,1,85.9,51.8,2023-03-06T20:54:50.437Z,2023-03-07T01:19:02Z,4079327925,154,,4079327939,146,99.4,4079327931,102,45.8,4079327533,17,,4079327927,55,488,4079555151,178,,4079327617,20,,4079327933,103,1.9,a46kdc4sdf7e6520s8gm9glm2,M. Barrow,4079327941,147,4079327531,22,4079327535,56,4079327923,29,,4079327937,328,,Center,,4079327935,108,,4079327921,80,4079327621,233,50.2,,,,,,,,,,,,512,,,,,,
2516633231,512,10,2,52,24,7gnly6999wao1xarwct4p8fe9,1,2.1,53.3,2023-03-06T20:54:51.335Z,2023-03-07T01:19:04Z,4079503773,376,,4079327605,56,Back,4079327601,179,,4079327597,174,,4079327599,381,,4079327603,182,,4079327667,233,489,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633241,513,52,2,52,26,7gnly6999wao1xarwct4p8fe9,1,0.6,64.5,2023-03-06T20:54:53.853Z,2023-03-07T01:19:13Z,4079555329,178,,4079503807,376,,,,,,,,,,,,,,,,,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633405,514,1,2,52,48,7gnly6999wao1xarwct4p8fe9,0,16.2,32.9,2023-03-06T20:55:15.008Z,2023-03-07T01:19:16Z,4079328621,199,,4079328623,56,Center,4079328629,212,62.1,4079328627,141,42.8,4079328625,140,75.0,4079328633,1,,4079328631,213,0.1,,,,5syage212151fcixahbq3k8ut,V. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633429,490,1,2,52,52,ej5er0oyngdw138yuumwqbyqt,1,24.5,61.1,2023-03-06T20:55:19.515Z,2023-03-07T01:19:24Z,4079555513,178,,4079328735,140,29.5,4079328741,213,5.0,4079328737,141,37.9,4079328739,212,16.6,4079328733,56,Back,,,,,,,6xt6fnmwrs7btha4d2t7wkktm,J. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516633451,491,1,2,52,54,ej5er0oyngdw138yuumwqbyqt,1,29.5,37.9,2023-03-06T20:55:21.934Z,2023-03-07T01:19:28Z,4079328851,213,2.9,4079328849,212,24.1,4079328847,141,47.2,4079328843,56,Back,4079328845,140,7.4,4079555575,389,,4079328923,156,,,,,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
