id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2481702175,6,5,1,0,6,af91jdcs6x0bqkmdb78rokod2,1,62.8,-0.9,2022-11-05T14:01:05.178Z,2022-11-05T22:45:32Z,3895343613,347,,3895343609,56,Right,3895343637,233,5,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702199,7,1,1,0,14,af91jdcs6x0bqkmdb78rokod2,0,61.9,0,2022-11-05T14:01:12.916Z,2022-11-05T22:45:45Z,3895343743,213,0.4,3895343735,56,Right,3895343741,212,14.2,3895343739,141,7.7,3895343733,107,,3895343737,140,74.3,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702211,6,12,1,0,16,49rkyo4do8uwj06geomw0xr4i,1,20.5,90.5,2022-11-05T14:01:14.667Z,2022-11-05T22:45:52Z,3896810699,140,22.8,3896811013,15,,3896810703,141,97.1,3896810707,212,5.1,3896810713,213,1.1,3897694641,388,,3895343815,56,Back,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702229,8,1,1,0,18,af91jdcs6x0bqkmdb78rokod2,0,76.2,3.2,2022-11-05T14:01:17.131Z,2022-11-05T22:46:05Z,3897694941,178,,3895343907,56,Right,3895343909,140,83.4,3895343915,213,0.8,3895343911,141,13.8,3895343913,212,10.4,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702251,7,49,1,0,20,49rkyo4do8uwj06geomw0xr4i,1,15.9,83.6,2022-11-05T14:01:18.843Z,2022-11-05T22:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702315,8,1,1,0,20,49rkyo4do8uwj06geomw0xr4i,1,15.6,84.2,2022-11-05T14:01:18.898Z,2022-11-05T22:46:17Z,3895344343,213,6.2,3897695209,178,,3895344337,140,24.7,3895344339,141,82.7,3895344335,56,Back,3895344341,212,9.6,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702325,9,1,1,0,22,49rkyo4do8uwj06geomw0xr4i,0,23.9,82.7,2022-11-05T14:01:21.028Z,2022-11-05T22:46:23Z,3897695337,178,,3895344401,212,3.4,3895344397,141,86.2,3895344393,56,Back,3895344395,140,21.6,3895344405,213,2.4,,,,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702277,9,49,1,0,23,af91jdcs6x0bqkmdb78rokod2,1,76.5,12.8,2022-11-05T14:01:21.845Z,2022-11-05T22:46:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702339,10,50,1,0,23,af91jdcs6x0bqkmdb78rokod2,1,85.6,13.2,2022-11-05T14:01:21.898Z,2022-11-05T22:46:36Z,3895344973,233,12,3895344459,286,,3895344457,56,Right,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702441,12,7,1,0,24,49rkyo4do8uwj06geomw0xr4i,1,14.4,86.8,2022-11-05T14:01:22.814Z,2022-11-05T22:46:40Z,3896815777,384,,3895344935,233,10,3895344929,285,,3895344927,56,Back,3897695781,178,,,,,,,,,,,3ftcqipzb86lzdztg4j1oz2s5,F. Fazio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702377,10,12,1,0,26,49rkyo4do8uwj06geomw0xr4i,1,1.9,81.5,2022-11-05T14:01:25.009Z,2022-11-05T22:46:52Z,3895344621,212,14.8,3895344661,167,,3895344623,213,1.1,3895344617,140,8.0,3895344619,141,100.0,3895344615,56,Back,3897696085,178,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702417,11,5,1,0,27,af91jdcs6x0bqkmdb78rokod2,1,90.6,-1.5,2022-11-05T14:01:26.125Z,2022-11-05T22:46:57Z,3895344833,233,11,3895344807,347,,3895344805,56,Right,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702385,11,5,1,0,27,49rkyo4do8uwj06geomw0xr4i,0,9.4,101.5,2022-11-05T14:01:26.125Z,2022-11-05T22:46:57Z,3895344645,347,,3895344643,56,Back,3895344859,233,11,,,,,,,,,,,,,,,,4b7yhrh526hzn4vj8bh395v8q,M. Lovato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702467,12,1,1,0,35,af91jdcs6x0bqkmdb78rokod2,0,88.3,0,2022-11-05T14:01:34.003Z,2022-11-05T22:47:00Z,3895345061,56,Center,3895345059,107,,3895345063,140,90.0,3895345067,212,20.8,3895345069,213,1.5,3895345065,141,28.8,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702479,13,12,1,0,36,49rkyo4do8uwj06geomw0xr4i,1,10.2,71.8,2022-11-05T14:01:35.506Z,2022-11-05T22:47:06Z,3895345149,15,,3895345113,213,0.4,3895345105,56,Back,3897696525,388,,3895345109,141,77.2,3895345107,140,17.7,3895345111,212,8.7,,,,rnahabpvj34tsl9q53gt2rit,I. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702517,13,1,1,0,39,af91jdcs6x0bqkmdb78rokod2,1,83.3,18.3,2022-11-05T14:01:37.757Z,2022-11-05T22:47:15Z,3895345321,56,Right,3895345325,141,10.1,3895345323,140,82.3,3895345327,212,5.7,3895345329,213,4.5,3897696751,178,,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702565,14,1,1,0,40,af91jdcs6x0bqkmdb78rokod2,0,80.7,8,2022-11-05T14:01:39.051Z,2022-11-05T22:47:18Z,3895345577,196,,3895345579,56,Left,3897696777,178,,3895345581,140,96.6,3895345575,155,,3895345585,212,55.9,3895345589,1,,3895345583,141,86.5,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,3895345587,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702523,14,43,1,0,41,49rkyo4do8uwj06geomw0xr4i,1,0,0,2022-11-05T14:01:39.826Z,2022-11-05T14:01:43Z,3895345359,56,Back,3895345607,144,61,,,,,,,,,,,,,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702611,15,49,1,0,45,49rkyo4do8uwj06geomw0xr4i,1,3.2,12.5,2022-11-05T14:01:44.043Z,2022-11-05T22:47:38Z,,,,,,,,,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702621,16,1,1,0,45,49rkyo4do8uwj06geomw0xr4i,0,3.2,12.5,2022-11-05T14:01:44.069Z,2022-11-05T22:47:43Z,3895345823,212,5.7,3895345825,213,0.0,3897697157,178,,3895345817,56,Back,3895345819,140,8.6,3895345821,141,12.5,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702581,15,8,1,0,45,af91jdcs6x0bqkmdb78rokod2,1,91.3,86.9,2022-11-05T14:01:44.212Z,2022-11-05T22:47:50Z,3895345655,56,Left,3896822087,383,,3897697243,178,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702587,16,5,1,0,48,af91jdcs6x0bqkmdb78rokod2,0,87.2,102,2022-11-05T14:01:47.354Z,2022-11-05T22:47:59Z,3895345671,56,Left,3895345673,347,,3895346715,233,17,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702791,17,5,1,0,48,49rkyo4do8uwj06geomw0xr4i,1,12.8,-2,2022-11-05T14:01:47.354Z,2022-11-05T22:47:58Z,3895346693,233,16,3895346677,56,Back,3895346679,347,,,,,,,,,,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702803,18,1,1,1,1,49rkyo4do8uwj06geomw0xr4i,0,15.2,0,2022-11-05T14:02:00.434Z,2022-11-05T22:48:04Z,3895346773,140,32.4,3895346777,212,19.3,3895346779,213,0.4,3895346775,141,8.8,3895346769,107,,3895346771,56,Back,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702823,17,49,1,1,3,af91jdcs6x0bqkmdb78rokod2,1,61.8,83.2,2022-11-05T14:02:02.320Z,2022-11-05T22:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702853,18,1,1,1,3,af91jdcs6x0bqkmdb78rokod2,1,61.8,83.2,2022-11-05T14:02:02.330Z,2022-11-05T22:48:13Z,3895347045,140,73.6,3895347049,212,12.4,3895347047,141,82.6,3895347043,56,Left,3897697641,178,,3895347051,213,6.3,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702857,19,1,1,1,5,af91jdcs6x0bqkmdb78rokod2,0,73.6,82.6,2022-11-05T14:02:03.871Z,2022-11-05T22:48:20Z,3895347091,140,87.0,3895347087,155,,3895347097,213,5.2,3895347093,141,46.6,3895347089,56,Center,3895347095,212,28.2,3897697737,178,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702867,19,52,1,1,7,49rkyo4do8uwj06geomw0xr4i,1,8.7,49.3,2022-11-05T14:02:06.312Z,2022-11-05T22:48:25Z,3896823309,376,,3897697905,178,,,,,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702919,20,1,1,1,9,49rkyo4do8uwj06geomw0xr4i,0,15.3,54.5,2022-11-05T14:02:08.442Z,2022-11-05T22:48:31Z,3895347357,199,,3895347359,56,Left,3895347361,140,65.1,3895347365,212,57.3,3895347369,1,,3895347367,213,0.4,3895347363,141,89.1,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702927,20,12,1,1,13,af91jdcs6x0bqkmdb78rokod2,1,30.4,9.8,2022-11-05T14:02:12.540Z,2022-11-05T22:48:36Z,3895347431,141,0.0,3895347455,167,,3895347429,140,33.8,3895347427,56,Back,3897698103,178,,3895347435,213,5.2,3895347433,212,8.0,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481702931,21,5,1,1,15,af91jdcs6x0bqkmdb78rokod2,0,34.5,-1,2022-11-05T14:02:14.261Z,2022-11-05T22:48:40Z,3895347449,56,Back,3895347451,347,,3895347939,233,21,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703029,21,5,1,1,15,49rkyo4do8uwj06geomw0xr4i,1,65.5,101,2022-11-05T14:02:14.261Z,2022-11-05T22:48:39Z,3895347903,347,,3895347933,233,21,3895347901,56,Left,,,,,,,,,,,,,,,,d1e3dsz9lf7g69g2l6zfurpp1,L. Sepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703039,22,1,1,1,23,49rkyo4do8uwj06geomw0xr4i,1,64.3,100,2022-11-05T14:02:22.118Z,2022-11-05T22:48:45Z,3895347971,107,,3895347981,213,4.7,3895347975,140,64.2,3895347977,141,93.9,3895347973,56,Left,3895347979,212,4.9,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703051,23,1,1,1,24,49rkyo4do8uwj06geomw0xr4i,1,64.2,93.9,2022-11-05T14:02:22.902Z,2022-11-05T22:49:00Z,3895348045,213,0.5,3895348043,212,4.6,3895348039,140,68.0,3895348037,56,Left,3897698607,388,,3895348041,141,97.2,,,,,,,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703065,24,1,1,1,25,49rkyo4do8uwj06geomw0xr4i,1,68,97.2,2022-11-05T14:02:24.249Z,2022-11-05T22:49:08Z,3895348121,212,15.7,3895348123,213,4.7,3895348119,141,74.1,3895348117,140,68.0,3895348115,56,Center,3897698857,178,,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703083,25,1,1,1,27,49rkyo4do8uwj06geomw0xr4i,0,68,71.4,2022-11-05T14:02:26.309Z,2022-11-05T22:49:12Z,3895348217,140,66.7,3895348225,236,,3895348215,56,Center,3895348231,286,,3895348219,141,68.8,3897699099,178,,3895348223,213,4.1,3895348227,233,22,3mqhkh4iz4kesvmqui3hupgmi,B. Dia,3895348221,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703077,22,74,1,1,27,af91jdcs6x0bqkmdb78rokod2,1,35.8,29.8,2022-11-05T14:02:26.339Z,2022-11-05T22:49:23Z,3895348185,56,Back,3895348187,285,,3895348243,233,25,3897699287,178,,,,,,,,,,,,,,a8ez7qv4n62b8s45pdo8u07o5,C. Pickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703127,26,1,1,1,29,49rkyo4do8uwj06geomw0xr4i,1,54.7,49.4,2022-11-05T14:02:28.609Z,2022-11-05T22:49:28Z,3895348511,140,63.7,3897699415,178,,3895348517,213,5.4,3895348513,141,33.7,3895348507,3,,3895348509,56,Center,3895348515,212,14.3,,,,blo3zmhar2mujyp9z7kjnsut,D. Bronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703141,27,1,1,1,35,49rkyo4do8uwj06geomw0xr4i,1,68.7,14.1,2022-11-05T14:02:33.667Z,2022-11-05T22:49:35Z,3897699617,178,,3895348605,212,7.0,3895348607,213,4.8,3895348603,141,3.8,3895348599,56,Right,3895348601,140,69.1,,,,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703153,28,1,1,1,36,49rkyo4do8uwj06geomw0xr4i,0,69.6,3.2,2022-11-05T14:02:35.346Z,2022-11-05T22:49:40Z,3895348681,140,79.1,3895348679,56,Center,3895348687,213,1.0,3895348683,141,26.8,3895348685,212,18.9,3897699727,178,,,,,,,,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703185,23,12,1,1,38,af91jdcs6x0bqkmdb78rokod2,1,17.8,72.7,2022-11-05T14:02:36.835Z,2022-11-05T22:49:48Z,3895348843,140,30.8,3895348847,212,15.0,3895348849,213,0.4,3895348841,56,Back,3895348845,141,81.8,3897699921,178,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703219,24,1,1,1,40,af91jdcs6x0bqkmdb78rokod2,1,30.8,81.8,2022-11-05T14:02:38.947Z,2022-11-05T22:49:55Z,3895349045,140,28.5,3895349041,3,,3895349049,212,6.3,3895349043,56,Back,3895349047,141,90.3,3895349051,213,2.0,3897700089,388,,,,,319knuftqo071luold2fqluqd,C. Buonaiuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703223,25,49,1,1,41,af91jdcs6x0bqkmdb78rokod2,1,28.5,90.3,2022-11-05T14:02:39.954Z,2022-11-05T22:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481703239,26,1,1,1,42,af91jdcs6x0bqkmdb78rokod2,1,28.5,90.3,2022-11-05T14:02:41.541Z,2022-11-05T22:50:09Z,3897700375,178,,3895349179,213,4.8,3895349173,141,74.2,3895349175,212,11.0,3895349165,56,Back,3895349169,140,29.9,,,,,,,1r35ds2obqkw03f7hfpfsqqui,G. Quagliata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
