id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2495078159,154,1,1,20,32,8le3orkfz6iix3jns6g9ojqjg,1,30.1,73.5,2023-01-04T20:07:30.284Z,2023-01-05T04:21:15Z,3966109983,178,,3965851387,56,Back,3965851389,140,32.4,3965851395,213,1.4,3965851391,141,91.4,3965851393,212,12.4,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078169,155,1,1,20,33,8le3orkfz6iix3jns6g9ojqjg,1,32.4,91.4,2023-01-04T20:07:31.967Z,2023-01-05T04:21:20Z,3965851441,140,35.8,3965851443,141,74.7,3966110035,178,,3965851447,213,5.0,3965851445,212,11.9,3965851439,56,Back,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078181,156,1,1,20,35,8le3orkfz6iix3jns6g9ojqjg,1,35.8,74.7,2023-01-04T20:07:33.102Z,2023-01-05T04:21:23Z,3965851499,212,13.2,3965851497,141,77.7,3965851495,140,48.2,3965851493,56,Back,3966110061,178,,3965851501,213,0.2,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078195,157,1,1,20,36,8le3orkfz6iix3jns6g9ojqjg,1,48.3,77.7,2023-01-04T20:07:34.265Z,2023-01-05T04:21:29Z,3966110121,178,,3965851569,213,1.7,3965851565,141,97.4,3965851567,212,13.5,3965851563,140,46.6,3965851561,56,Back,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078233,158,1,1,20,39,8le3orkfz6iix3jns6g9ojqjg,1,46.6,97.4,2023-01-04T20:07:37.142Z,2023-01-05T04:21:33Z,3966110173,178,,3965851783,56,Left,3965851787,141,96.8,3965851785,140,61.4,3965851789,212,15.5,3965851791,213,6.3,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078241,159,1,1,20,45,8le3orkfz6iix3jns6g9ojqjg,1,69.1,79.4,2023-01-04T20:07:43.057Z,2023-01-05T04:21:46Z,3965851813,56,Center,3965851821,213,4.8,3965851815,140,69.9,3965851817,141,60.5,3966110287,178,,3965851819,212,12.9,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078269,160,1,1,20,46,8le3orkfz6iix3jns6g9ojqjg,1,70.4,59,2023-01-04T20:07:44.803Z,2023-01-05T04:21:50Z,3965851979,213,3.1,3966110337,178,,3965851963,56,Center,3965851971,140,66.6,3965851975,141,59.4,3965851977,212,4.0,,,,,,,mh8eevw5lj4i9c7ue5n9j845,F. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078279,161,1,1,20,49,8le3orkfz6iix3jns6g9ojqjg,1,67.4,73.7,2023-01-04T20:07:47.809Z,2023-01-05T04:21:58Z,3965852019,141,82.5,3966110409,178,,3965852021,212,10.0,3965852015,56,Left,3965852017,140,59.8,3965852023,213,2.5,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078289,162,1,1,20,51,8le3orkfz6iix3jns6g9ojqjg,1,59.8,82.5,2023-01-04T20:07:49.245Z,2023-01-05T04:22:02Z,3965852057,56,Center,3965852065,212,8.4,3965852067,213,4.8,3965852059,140,60.3,3965852061,141,70.1,3966110443,178,,,,,,,,8dgh4fzut8khpt32d6dsrljsa,F. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078301,163,1,1,20,52,8le3orkfz6iix3jns6g9ojqjg,1,62,70.9,2023-01-04T20:07:50.953Z,2023-01-05T04:22:07Z,3965852103,56,Center,3965852107,140,51.1,3966110483,178,,3965852113,212,11.4,3965852111,141,71.1,3965852115,213,3.1,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078335,164,1,1,20,55,8le3orkfz6iix3jns6g9ojqjg,1,46.8,71.1,2023-01-04T20:07:53.563Z,2023-01-05T04:22:11Z,3965852249,212,24.0,3966110533,178,,3965852247,141,58.1,3965852245,140,25.6,3965852251,213,3.5,3965852243,56,Back,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078423,165,1,1,21,7,8le3orkfz6iix3jns6g9ojqjg,1,18.6,52.8,2023-01-04T20:08:05.457Z,2023-01-05T04:22:15Z,3965852619,212,10.6,3966110579,178,,3965852613,56,Back,3965852621,213,5.9,3965852617,141,47.5,3965852615,140,28.1,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078455,166,1,1,21,8,8le3orkfz6iix3jns6g9ojqjg,1,28.1,47.5,2023-01-04T20:08:06.765Z,2023-01-05T04:22:21Z,3965852757,56,Back,3965852765,213,1.8,3966110631,178,,3965852759,140,23.9,3965852763,212,24.2,3965852761,141,82.5,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078477,167,1,1,21,14,8le3orkfz6iix3jns6g9ojqjg,1,40.3,83.6,2023-01-04T20:08:12.840Z,2023-01-05T04:22:26Z,3965852889,141,60.3,3965852891,212,26.8,3965852893,213,5.7,3966110687,178,,3965852885,56,Center,3965852887,140,60.9,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078495,168,1,1,21,16,8le3orkfz6iix3jns6g9ojqjg,0,60.9,60.3,2023-01-04T20:08:14.120Z,2023-01-05T04:22:33Z,3965852957,213,0.7,3965852955,212,23.4,3965852951,140,78.2,3966110761,178,,3965852949,56,Left,3965852953,141,81.9,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078511,189,49,1,21,21,dxq76zcvnokq07cszdx0i6kve,1,14.7,8.8,2023-01-04T20:08:19.238Z,2023-01-05T04:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078529,190,1,1,21,22,dxq76zcvnokq07cszdx0i6kve,1,14.7,8.6,2023-01-04T20:08:20.598Z,2023-01-05T04:22:46Z,3965853099,56,Back,3966110887,178,,3965853105,212,12.7,3965853107,213,6.0,3965853101,140,26.2,3965853103,141,2.6,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078559,191,1,1,21,27,dxq76zcvnokq07cszdx0i6kve,1,25.5,10.4,2023-01-04T20:08:25.268Z,2023-01-05T04:22:52Z,3965853271,56,Back,3965853273,140,29.4,3965853277,212,35.9,3965853275,141,62.8,3965853279,213,1.5,3965853281,1,,3966110959,178,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078579,192,1,1,21,33,dxq76zcvnokq07cszdx0i6kve,1,44,73.1,2023-01-04T20:08:31.441Z,2023-01-05T04:22:58Z,3965853385,56,Left,3965853387,140,57.0,3966111021,178,,3965853393,213,0.3,3965853391,212,14.3,3965853389,141,79.6,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078603,193,1,1,21,34,dxq76zcvnokq07cszdx0i6kve,1,57,79.6,2023-01-04T20:08:32.632Z,2023-01-05T04:23:03Z,3965853499,212,11.8,3965853495,140,46.2,3965853497,141,84.3,3966111079,178,,3965853501,213,2.9,3965853493,56,Back,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078621,194,1,1,21,38,dxq76zcvnokq07cszdx0i6kve,1,47.7,84.3,2023-01-04T20:08:36.476Z,2023-01-05T04:23:07Z,3965853615,212,16.4,3965853617,213,0.5,3965853611,140,61.1,3966111107,178,,3965853609,56,Left,3965853613,141,96.6,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078651,195,1,1,21,40,dxq76zcvnokq07cszdx0i6kve,1,70.7,95.6,2023-01-04T20:08:38.844Z,2023-01-05T04:23:12Z,3966111153,178,,3965853749,213,5.7,3965853747,212,8.7,3965853745,141,88.5,3965853743,140,77.6,3965853741,56,Left,,,,,,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078661,196,1,1,21,44,dxq76zcvnokq07cszdx0i6kve,1,66.7,74.3,2023-01-04T20:08:42.324Z,2023-01-05T04:23:17Z,3965853799,141,57.6,3965853797,140,80.3,3965853795,56,Center,3965853803,213,5.6,3966111211,178,,3965853793,155,,3965853801,212,18.2,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078697,197,1,1,21,45,dxq76zcvnokq07cszdx0i6kve,1,80.3,57.6,2023-01-04T20:08:43.265Z,2023-01-05T04:23:25Z,3965853959,212,13.7,3965853961,213,1.9,3965853953,56,Center,3965853951,3,,3966111269,178,,3965853957,141,76.7,3965853955,140,76.2,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078705,198,1,1,21,50,dxq76zcvnokq07cszdx0i6kve,1,70.4,80.9,2023-01-04T20:08:48.814Z,2023-01-05T04:23:30Z,3966111311,178,,3965854001,213,2.7,3965853999,212,8.4,3965853995,140,63.1,3965853997,141,86.0,3965853993,56,Left,,,,,,,5152de1kfmrihdzbdotpeo8ut,I. Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078733,199,1,1,21,53,dxq76zcvnokq07cszdx0i6kve,1,65.8,87.6,2023-01-04T20:08:51.265Z,2023-01-05T04:23:34Z,3966111345,178,,3965854135,56,Left,3965854137,140,75.8,3965854139,141,95.1,3965854143,213,0.5,3965854141,212,11.7,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078777,200,1,1,21,55,dxq76zcvnokq07cszdx0i6kve,1,78.4,95.7,2023-01-04T20:08:53.584Z,2023-01-05T04:23:41Z,3965854339,141,81.6,3966111409,178,,3965854343,213,4.8,3965854341,212,9.6,3965854335,56,Left,3965854337,140,78.8,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078805,201,1,1,22,1,dxq76zcvnokq07cszdx0i6kve,1,97.1,88.8,2023-01-04T20:08:59.044Z,2023-01-05T04:23:51Z,3965854461,141,52.0,3966036137,72,,3966036135,224,,3965854463,212,25.3,3966111445,178,,3965854465,213,4.6,3965854459,140,93.6,3965854989,154,,8zyg5zuzyr6t0idi5od2ypvbp,T. Arslan,3965854987,210,3965854455,155,3965854457,56,3965854453,2,,,,,Center,,,,,,13,,,,,,,,,,,1,,,,
2495078807,202,13,1,22,2,dxq76zcvnokq07cszdx0i6kve,1,93.5,52.9,2023-01-04T20:09:00.414Z,2023-01-05T04:23:51Z,3965854637,15,,3966111475,388,,3965855029,231,50.9,3965855025,214,,3965855027,230,99.0,3965854641,328,,3965855021,102,55.8,3965855023,103,56.9,6z3a27dxffwacyxof0imvcfvu,Beto,3965855011,85,3965855013,29,3965854475,56,3965854471,22,,3965854473,17,,Center,3965855015,154,,3965855017,55,,,201,,,,,,,,,,,,,
2495078803,169,5,1,22,2,8le3orkfz6iix3jns6g9ojqjg,1,-1.3,43.8,2023-01-04T20:09:00.969Z,2023-01-05T04:23:55Z,3965854451,346,,3965854449,56,Back,3965854499,233,203,,,,,,,,,,,,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078811,203,5,1,22,2,dxq76zcvnokq07cszdx0i6kve,0,101.3,56.2,2023-01-04T20:09:00.969Z,2023-01-05T04:23:55Z,3965854495,346,,3965854539,233,169,3965854493,56,Center,,,,,,,,,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078941,170,1,1,22,25,8le3orkfz6iix3jns6g9ojqjg,1,4.3,38,2023-01-04T20:09:23.581Z,2023-01-05T04:24:07Z,3965855177,140,1.0,3965855175,56,Back,3965855173,124,,3965855187,237,,3965855181,212,8.6,3965855183,213,2.0,3965855179,141,49.5,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078965,171,1,1,22,31,8le3orkfz6iix3jns6g9ojqjg,1,8.3,48.7,2023-01-04T20:09:29.461Z,2023-01-05T04:24:13Z,3966111711,178,,3965855309,212,19.3,3965855311,213,6.0,3965855305,140,25.9,3965855307,141,40.4,3965855303,56,Back,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078983,172,1,1,22,33,8le3orkfz6iix3jns6g9ojqjg,1,25.9,40.4,2023-01-04T20:09:31.066Z,2023-01-05T04:24:19Z,3965855407,140,34.2,3965855405,56,Back,3965855411,212,21.4,3965855413,213,5.1,3966111771,178,,3965855409,141,11.6,,,,,,,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495078999,173,1,1,22,36,8le3orkfz6iix3jns6g9ojqjg,1,34.6,10.6,2023-01-04T20:09:34.462Z,2023-01-05T04:24:25Z,3965855485,213,0.0,3965855483,212,25.0,3965855479,140,58.4,3965855481,141,11.0,3966111825,178,,3965855477,56,Right,,,,,,,bk1gdyxtfp4drwb0yotwerbsa,T. Baldanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079025,174,1,1,22,40,8le3orkfz6iix3jns6g9ojqjg,1,69,15.7,2023-01-04T20:09:38.432Z,2023-01-05T04:24:31Z,3965855631,213,1.4,3965855623,56,Center,3965855633,1,,3965855627,141,62.3,3965855625,140,75.0,3965855629,212,32.3,3966111879,178,,,,,c68syh6axbkqmcmvrpumqb8mi,M. Satriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079031,175,61,1,22,43,8le3orkfz6iix3jns6g9ojqjg,0,77.6,64.5,2023-01-04T20:09:41.908Z,2023-01-05T04:24:58Z,3966112127,178,,3965855653,56,Center,,,,,,,,,,,,,,,,,,,cxjuod6b1ro67656dxwhpqqc5,J. Akpa Akpro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079033,204,49,1,22,44,dxq76zcvnokq07cszdx0i6kve,1,10.7,37.4,2023-01-04T20:09:42.790Z,2023-01-05T04:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079107,205,1,1,22,50,dxq76zcvnokq07cszdx0i6kve,1,21.9,26.6,2023-01-04T20:09:48.974Z,2023-01-05T04:25:18Z,3966112355,178,,3965856005,212,21.8,3965856007,213,2.9,3965855999,56,Back,3965856003,141,33.5,3965856001,140,1.6,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079121,206,1,1,22,56,dxq76zcvnokq07cszdx0i6kve,1,4.4,40.3,2023-01-04T20:09:54.459Z,2023-01-05T04:25:22Z,3965856067,56,Back,3966112387,178,,3965856071,141,75.1,3965856073,212,26.3,3965856069,140,15.3,3965856075,213,1.1,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079181,207,1,1,23,0,dxq76zcvnokq07cszdx0i6kve,1,24.9,88.1,2023-01-04T20:09:58.784Z,2023-01-05T04:25:26Z,3965856321,140,34.9,3965856323,141,90.9,3966112443,178,,3965856325,212,10.7,3965856327,213,0.2,3965856319,56,Back,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079189,208,1,1,23,7,dxq76zcvnokq07cszdx0i6kve,1,54.3,93.5,2023-01-04T20:10:05.258Z,2023-01-05T04:25:30Z,3965856369,213,3.6,3965856363,140,46.8,3966112477,178,,3965856361,56,Back,3965856365,141,87.6,3965856367,212,8.8,,,,,,,c33x61zuxixolkkalsigc3q0a,D. Udogie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079255,209,1,1,23,9,dxq76zcvnokq07cszdx0i6kve,1,55.4,89.1,2023-01-04T20:10:07.491Z,2023-01-05T04:25:35Z,3965856659,155,,3965856667,141,7.0,3965856665,140,66.5,3965856661,196,,3965856663,56,Right,3965856673,1,,3966112543,178,,3965856671,213,4.9,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,3965856669,212,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,
2495079269,210,1,1,23,17,dxq76zcvnokq07cszdx0i6kve,0,75.1,27.7,2023-01-04T20:10:15.661Z,2023-01-05T04:33:38Z,3965856729,141,45.6,3965856731,212,26.9,3966116867,178,,3965856733,213,0.5,3965856725,56,Center,3965856727,140,97.9,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079283,176,49,1,23,20,8le3orkfz6iix3jns6g9ojqjg,1,3.4,51.3,2023-01-04T20:10:18.199Z,2023-01-05T04:33:51Z,,,,,,,,,,,,,,,,,,,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079415,177,27,1,23,33,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-01-04T20:10:31.096Z,2023-01-05T04:33:55Z,3965857449,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079399,211,27,1,23,33,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-01-04T20:10:31.096Z,2023-01-05T04:33:56Z,3965857347,53,6z3a27dxffwacyxof0imvcfvu,3965857345,41,Injury,3965857445,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079663,178,28,1,24,39,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-01-04T20:11:37.053Z,2023-01-05T04:33:58Z,3965858745,55,177,3965858809,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079679,213,28,1,24,39,dxq76zcvnokq07cszdx0i6kve,1,0,0,2023-01-04T20:11:37.053Z,2023-01-05T04:33:58Z,3965858795,233,178,3965858779,55,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079723,179,68,1,24,44,8le3orkfz6iix3jns6g9ojqjg,1,0,0,2023-01-04T20:11:42.683Z,2023-01-05T04:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079735,214,68,1,24,45,dxq76zcvnokq07cszdx0i6kve,0,0,0,2023-01-04T20:11:43.401Z,2023-01-05T04:34:01Z,3965859129,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079763,180,1,1,24,46,8le3orkfz6iix3jns6g9ojqjg,1,13.9,53.6,2023-01-04T20:11:44.177Z,2023-01-05T04:34:05Z,3965859187,56,Back,3965859189,140,18.1,3965859195,213,5.1,3966117121,178,,3965859191,141,37.7,3965859193,212,11.7,,,,,,,h12c7ocq35slzrop3ltnrsnp,G. Vicario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079779,181,1,1,24,49,8le3orkfz6iix3jns6g9ojqjg,1,22.9,30.8,2023-01-04T20:11:47.956Z,2023-01-05T04:34:11Z,3965859285,140,36.7,3965859293,212,14.7,3965859281,56,Back,3965859289,141,26.8,3966117195,178,,3965859297,213,6.1,,,,,,,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079811,182,1,1,24,54,8le3orkfz6iix3jns6g9ojqjg,1,34.9,50.5,2023-01-04T20:11:52.817Z,2023-01-05T04:34:14Z,3965859427,56,Back,3965859435,213,1.4,3965859433,212,13.7,3965859431,141,70.3,3966117219,178,,3965859429,140,37.3,,,,,,,9cy6lgb0e0cq4a7ht389qaklx,R. Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079827,183,2,1,24,59,8le3orkfz6iix3jns6g9ojqjg,1,41.1,70.2,2023-01-04T20:11:57.806Z,2023-01-05T04:34:18Z,3965859519,140,69.6,3965859521,141,81.2,3965859517,56,Left,3966117267,178,,3965859515,7,mh8eevw5lj4i9c7ue5n9j845,,,,,,,,,,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079837,215,55,1,24,59,dxq76zcvnokq07cszdx0i6kve,1,29.4,37.1,2023-01-04T20:11:57.807Z,2023-01-05T04:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079921,216,1,1,25,10,dxq76zcvnokq07cszdx0i6kve,1,32.1,14.2,2023-01-04T20:12:08.967Z,2023-01-05T04:34:23Z,3965859967,140,27.4,3965859965,56,Back,3965859961,5,,3965859963,241,,3965859973,213,1.9,3965859971,212,13.7,3965859969,141,33.0,3966117327,178,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079935,217,1,1,25,19,dxq76zcvnokq07cszdx0i6kve,1,45.9,62.3,2023-01-04T20:12:17.846Z,2023-01-05T04:34:29Z,3965860047,212,16.9,3965860045,141,87.0,3965860041,56,Back,3965860043,140,47.7,3965860051,213,1.5,3966117365,178,,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079949,218,1,1,25,23,dxq76zcvnokq07cszdx0i6kve,1,47.5,93.9,2023-01-04T20:12:21.491Z,2023-01-05T04:34:34Z,3965860129,56,Back,3965860137,213,4.3,3966117441,178,,3965860135,212,18.5,3965860131,140,40.9,3965860133,141,68.6,,,,,,,e2xiayt8k5tv4dw5hjop71fqh,E. Ebosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079981,219,1,1,25,25,dxq76zcvnokq07cszdx0i6kve,1,42.2,67,2023-01-04T20:12:23.849Z,2023-01-05T04:34:38Z,3965860275,213,4.9,3965860269,140,47.5,3965860273,212,31.8,3965860271,141,20.9,3966117489,178,,3965860267,56,Back,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495079997,220,1,1,25,29,dxq76zcvnokq07cszdx0i6kve,1,54.7,16,2023-01-04T20:12:27.424Z,2023-01-05T04:34:41Z,3965860381,213,5.3,3965860379,212,11.3,3965860375,140,61.0,3965860377,141,2.5,3965860373,56,Right,3966117509,178,,,,,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080005,221,1,1,25,32,dxq76zcvnokq07cszdx0i6kve,1,60.4,2.5,2023-01-04T20:12:30.856Z,2023-01-05T04:34:46Z,3965860431,213,2.7,3965860423,56,Back,3965860425,140,48.1,3965860427,141,11.6,3965860429,212,14.3,3966117557,178,,,,,,,,b881arnahhahg0iaix4mx266t,R. Pereyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080019,222,1,1,25,35,dxq76zcvnokq07cszdx0i6kve,1,47.9,11.9,2023-01-04T20:12:33.083Z,2023-01-05T04:34:49Z,3965860499,1,,3965860491,140,20.7,3966117597,178,,3965860493,141,43.3,3965860489,56,Back,3965860495,212,35.7,3965860497,213,2.5,,,,4h1jj93i0v1pfemnjydnoc0dl,N. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080049,223,1,1,25,38,dxq76zcvnokq07cszdx0i6kve,1,20.7,43.3,2023-01-04T20:12:36.413Z,2023-01-05T04:34:54Z,3965860693,56,Back,3965860695,140,27.4,3965860697,141,40.0,3965860701,213,6.0,3965860699,212,7.4,3966117659,178,,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080053,224,1,1,25,44,dxq76zcvnokq07cszdx0i6kve,1,36.9,44.7,2023-01-04T20:12:42.773Z,2023-01-05T04:34:58Z,3965860739,141,51.3,3966117707,178,,3965860741,212,18.8,3965860743,213,0.2,3965860737,140,54.3,3965860735,56,Center,,,,,,,dkx1rfzizskaplpex70i3q0o9,Rodrigo Becão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080055,225,1,1,25,45,dxq76zcvnokq07cszdx0i6kve,1,54.5,51.3,2023-01-04T20:12:43.821Z,2023-01-05T04:35:19Z,3965860757,141,26.0,3965860751,56,Center,3965860753,140,63.4,3965860761,212,19.6,3965860763,213,5.2,3966117973,178,,,,,,,,6z3a27dxffwacyxof0imvcfvu,Beto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
