id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2499824557,573,1,2,56,34,2tk2l9sgktwc9jhzqdd4mpdtb,0,69.8,92.1,2023-01-22T18:19:07.264Z,2023-01-23T01:54:45Z,3990856531,140,76.8,3990856533,141,89.3,3990856535,212,7.6,3990856529,56,Left,3991504321,178,,3990856537,213,6.0,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824571,478,1,2,56,35,4klvxyeh3xcus4ongu7c00mgc,1,27.8,13.9,2023-01-22T18:19:08.084Z,2023-01-23T01:57:21Z,3990856597,213,0.2,3990856595,212,9.0,3990856593,141,16.5,3991505823,178,,3990856589,56,Back,3990856591,140,36.2,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824573,479,49,2,56,35,4klvxyeh3xcus4ongu7c00mgc,1,36.2,16.5,2023-01-22T18:19:08.623Z,2023-01-23T01:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824625,480,1,2,56,42,4klvxyeh3xcus4ongu7c00mgc,1,42.3,33.1,2023-01-22T18:19:14.905Z,2023-01-23T01:57:42Z,3990856837,56,Back,3990856839,140,36.0,3990856845,213,1.8,3991506073,178,,3990856843,212,27.0,3990856841,141,71.6,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824629,481,1,2,56,46,4klvxyeh3xcus4ongu7c00mgc,1,37.8,77.3,2023-01-22T18:19:19.842Z,2023-01-23T01:57:52Z,3990856865,140,44.5,3990856863,56,Back,3991506325,178,,3990856869,212,13.0,3990856867,141,93.3,3990856871,213,1.0,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824635,482,1,2,56,48,4klvxyeh3xcus4ongu7c00mgc,1,44.5,93.3,2023-01-22T18:19:21.105Z,2023-01-23T01:57:57Z,3990856907,56,Back,3990856911,141,83.3,3990856909,140,34.4,3991506421,178,,3990856915,213,3.7,3990856913,212,12.6,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824645,483,1,2,56,49,4klvxyeh3xcus4ongu7c00mgc,1,34.4,83.3,2023-01-22T18:19:22.788Z,2023-01-23T01:58:01Z,3990856971,141,67.4,3991506515,178,,3990856973,212,10.9,3990856969,140,35.7,3990856967,56,Back,3990856975,213,4.8,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824649,484,1,2,56,51,4klvxyeh3xcus4ongu7c00mgc,1,35.7,67.4,2023-01-22T18:19:24.786Z,2023-01-23T01:58:10Z,3990857019,141,85.9,3990857021,212,12.6,3990857017,140,34.9,3990857023,213,1.6,3991506695,178,,3990857015,56,Back,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824661,485,1,2,56,53,4klvxyeh3xcus4ongu7c00mgc,1,34.6,87.3,2023-01-22T18:19:26.538Z,2023-01-23T01:58:17Z,3990857075,56,Back,3991506757,178,,3990857081,212,15.8,3990857079,141,64.2,3990857083,213,4.8,3990857077,140,36.0,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824673,486,1,2,56,55,4klvxyeh3xcus4ongu7c00mgc,1,36,63,2023-01-22T18:19:28.806Z,2023-01-23T01:58:26Z,3990857155,212,12.3,3990857149,56,Back,3991506825,178,,3990857153,141,53.3,3990857151,140,45.9,3990857157,213,5.7,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824693,487,1,2,56,56,4klvxyeh3xcus4ongu7c00mgc,1,45.9,53.3,2023-01-22T18:19:29.664Z,2023-01-23T01:58:31Z,3990857261,56,Back,3991506907,178,,3990857265,141,48.1,3990857263,140,37.5,3990857269,213,3.5,3990857267,212,9.5,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824705,488,1,2,57,0,4klvxyeh3xcus4ongu7c00mgc,1,41,37.8,2023-01-22T18:19:33.583Z,2023-01-23T01:58:41Z,3990857315,56,Back,3990857321,212,13.3,3990857317,140,36.8,3991507161,178,,3990857319,141,19.4,3990857323,213,4.4,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824723,489,1,2,57,3,4klvxyeh3xcus4ongu7c00mgc,1,39.6,27.5,2023-01-22T18:19:36.485Z,2023-01-23T01:58:48Z,3990857445,141,64.0,3991507281,178,,3990857443,140,38.5,3990857441,56,Back,3990857449,213,1.6,3990857447,212,24.8,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824739,490,1,2,57,9,4klvxyeh3xcus4ongu7c00mgc,1,55,87.4,2023-01-22T18:19:42.394Z,2023-01-23T01:58:56Z,3990857513,141,71.0,3990857515,212,11.2,3990857511,140,55.4,3990857517,213,4.8,3990857509,56,Center,3991507413,178,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824755,491,1,2,57,10,4klvxyeh3xcus4ongu7c00mgc,1,53.8,70.4,2023-01-22T18:19:43.815Z,2023-01-23T01:59:03Z,3990857627,56,Back,3990857637,213,3.8,3990857631,140,41.5,3991507449,178,,3990857635,212,16.0,3990857633,141,56.6,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824765,492,1,2,57,13,4klvxyeh3xcus4ongu7c00mgc,1,44.2,48.9,2023-01-22T18:19:46.610Z,2023-01-23T01:59:09Z,3990857697,213,4.7,3990857691,140,44.6,3990857689,56,Back,3991507529,178,,3990857693,141,21.4,3990857695,212,18.7,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824771,493,1,2,57,15,4klvxyeh3xcus4ongu7c00mgc,1,44.6,21.4,2023-01-22T18:19:48.878Z,2023-01-23T01:59:13Z,3990857721,141,4.7,3990857717,56,Right,3990857719,140,56.9,3990857723,212,17.2,3990857725,213,5.6,3991507591,178,,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824775,494,1,2,57,18,4klvxyeh3xcus4ongu7c00mgc,1,56.9,4.7,2023-01-22T18:19:51.053Z,2023-01-23T01:59:18Z,3990857751,141,13.3,3991507665,178,,3990857749,140,62.4,3990857755,213,0.8,3990857747,56,Right,3990857753,212,8.2,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824797,495,1,2,57,18,4klvxyeh3xcus4ongu7c00mgc,0,62.4,13.3,2023-01-22T18:19:51.829Z,2023-01-23T01:59:23Z,3990857903,213,3.5,3990857897,140,55.4,3990857901,212,7.8,3990857899,141,9.4,3990857895,56,Right,3991507763,178,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824799,574,1,2,57,19,2tk2l9sgktwc9jhzqdd4mpdtb,0,37.3,94.4,2023-01-22T18:19:52.340Z,2023-01-23T01:59:33Z,3990858845,212,6.3,3991507869,178,,3990858843,141,94.0,3990857913,56,Back,3990858841,140,43.3,3990858847,213,6.2,,,,,,,du4ciqofpkn3nei5q3huwlnje,N. Zalewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824963,506,61,2,57,19,4klvxyeh3xcus4ongu7c00mgc,1,56.1,12.2,2023-01-22T18:19:52.464Z,2023-01-23T01:59:55Z,3990860329,56,Right,3991508013,178,,,,,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951825,1633,67,2,57,20,4klvxyeh3xcus4ongu7c00mgc,1,55.6,11.5,2023-01-22T18:19:53.777Z,2023-01-23T03:31:41Z,3991535921,233,1504,,,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499951823,1504,67,2,57,20,2tk2l9sgktwc9jhzqdd4mpdtb,0,44.4,88.5,2023-01-22T18:19:53.778Z,2023-01-23T03:24:40Z,3991535931,233,1633,,,,,,,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824961,505,61,2,57,20,4klvxyeh3xcus4ongu7c00mgc,1,55.8,11.8,2023-01-22T18:19:53.806Z,2023-01-23T03:31:42Z,3990863125,56,Right,3991508301,178,,,,,,,,,,,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824807,496,1,2,57,23,4klvxyeh3xcus4ongu7c00mgc,1,57.9,29,2023-01-22T18:19:55.884Z,2023-01-23T02:00:13Z,3990857957,213,2.4,3991508399,178,,3990857951,140,47.0,3990857953,141,43.7,3990857955,212,15.2,3990857949,56,Back,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824827,497,1,2,57,25,4klvxyeh3xcus4ongu7c00mgc,1,49.1,46.6,2023-01-22T18:19:58.764Z,2023-01-23T02:00:16Z,3990858117,212,10.8,3990858119,213,1.0,3990858113,140,54.4,3991508419,178,,3990858115,141,60.2,3990858111,56,Center,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824839,498,1,2,57,28,4klvxyeh3xcus4ongu7c00mgc,1,55.6,60.1,2023-01-22T18:20:01.793Z,2023-01-23T02:00:20Z,3990858163,56,Center,3990858165,140,69.7,3990858171,213,0.1,3990858167,141,63.3,3991508493,178,,3990858169,212,15.0,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824845,499,1,2,57,29,4klvxyeh3xcus4ongu7c00mgc,1,69.7,63.3,2023-01-22T18:20:02.600Z,2023-01-23T02:00:25Z,3990858207,141,57.8,3990858209,212,5.5,3991508541,178,,3990858211,213,5.5,3990858203,56,Center,3990858205,140,73.5,,,,,,,1fsum47fkh62rer9xxe3smctm,D. Maldini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824847,500,61,2,57,30,4klvxyeh3xcus4ongu7c00mgc,0,73.5,57.8,2023-01-22T18:20:03.262Z,2023-01-23T02:00:34Z,3991508655,178,,3990858215,56,Center,,,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499959831,1558,67,2,57,31,2tk2l9sgktwc9jhzqdd4mpdtb,1,19.3,41.6,2023-01-22T18:20:04.122Z,2023-01-23T05:20:41Z,3991574531,233,1731,,,,,,,,,,,,,,,,,,,,,,7o9bkf7no8wz167ingslfimdx,C. Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499959829,1731,67,2,57,31,4klvxyeh3xcus4ongu7c00mgc,0,80.7,58.4,2023-01-22T18:20:04.123Z,2023-01-23T05:07:08Z,3991574539,233,1558,,,,,,,,,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824849,575,1,2,57,31,2tk2l9sgktwc9jhzqdd4mpdtb,0,20.5,39.8,2023-01-22T18:20:04.168Z,2023-01-23T05:20:41Z,3990858243,286,,3990858225,213,6.3,3991508681,178,,3990858217,56,Back,3990858221,141,39.7,3990858219,140,22.9,3990858223,212,2.5,3990858239,233,501,7o9bkf7no8wz167ingslfimdx,C. Smalling,3990858229,195,,3990858237,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824853,501,74,2,57,31,4klvxyeh3xcus4ongu7c00mgc,1,74.6,59.2,2023-01-22T18:20:04.222Z,2023-01-23T02:00:49Z,3991508765,178,,3990858245,233,575,3990858233,56,Center,3990858235,285,,,,,,,,,,,,,,1s7qbrynbcv9uw9r5f29oyc5,V. Kovalenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824857,576,49,2,57,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.5,35.8,2023-01-22T18:20:05.464Z,2023-01-23T02:00:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824865,577,1,2,57,32,2tk2l9sgktwc9jhzqdd4mpdtb,1,23.6,35.5,2023-01-22T18:20:05.553Z,2023-01-23T02:01:02Z,3990858297,213,5.7,3991509107,178,,3990858291,140,36.5,3990858289,56,Back,3990858295,212,15.9,3990858293,141,23.2,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824879,502,45,2,57,34,4klvxyeh3xcus4ongu7c00mgc,0,58,84.8,2023-01-22T18:20:06.887Z,2023-01-23T02:01:32Z,3990858365,56,Left,3990858509,233,578,3990858367,285,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824895,578,3,2,57,34,2tk2l9sgktwc9jhzqdd4mpdtb,1,42,15.2,2023-01-22T18:20:06.887Z,2023-01-23T02:01:31Z,3990858477,286,,3991419327,465,,3990858503,233,502,3991509489,178,,3990858475,56,Back,,,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824899,579,4,2,57,42,2tk2l9sgktwc9jhzqdd4mpdtb,1,76.4,6.6,2023-01-22T18:20:15.503Z,2023-01-23T02:01:41Z,3990858495,56,Right,3990858501,286,,3990858493,13,,3990858511,233,503,3990858499,265,,3990858497,152,,,,,,,,93i0gcndi2m8giqqcm4knduxh,P. Dybala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824897,503,4,2,57,42,4klvxyeh3xcus4ongu7c00mgc,0,23.6,93.4,2023-01-22T18:20:15.504Z,2023-01-23T02:01:41Z,3990858531,233,579,3990858489,265,,3990858491,285,,3990858487,152,,3990858485,56,Back,3990858483,13,,3991509641,178,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499824917,504,17,2,57,44,4klvxyeh3xcus4ongu7c00mgc,1,0,0,2023-01-22T18:20:17.167Z,2023-01-23T02:01:43Z,3990858625,31,,3990858629,13,243,3990858627,393,,,,,,,,,,,,,,,,,545o5sllzb34kosvbw3fxhc5x,A. Reca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825015,580,1,2,58,21,2tk2l9sgktwc9jhzqdd4mpdtb,1,83.9,7.3,2023-01-22T18:20:54.836Z,2023-01-23T03:13:24Z,3990859213,155,,3990859209,2,,3990859211,5,,3990860251,210,15,3990859223,212,22.8,3990859219,140,91.2,3990860253,154,,3990859221,141,38.8,a1iz91ed6hus61yhhk2r0vkd1,S. El Shaarawy,3990859217,56,Center,3991419519,20,,3990859215,152,,1,3991419517,224,,3991509729,178,3990859225,213,,,,,1.2,,,,,,,,,,,,,,,,
2499825031,581,44,2,58,22,2tk2l9sgktwc9jhzqdd4mpdtb,1,90.9,36.1,2023-01-22T18:20:55.869Z,2023-01-23T03:13:23Z,3990859265,56,Center,3990859271,233,507,3990859267,286,,,,,,,,,,,,,,,,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825007,507,44,2,58,22,4klvxyeh3xcus4ongu7c00mgc,0,9.1,63.9,2023-01-22T18:20:55.870Z,2023-01-23T02:01:58Z,3990859157,56,Back,3990859159,285,,3990859281,233,581,,,,,,,,,,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825183,586,15,2,58,23,2tk2l9sgktwc9jhzqdd4mpdtb,1,91.3,42.6,2023-01-22T18:20:55.898Z,2023-01-23T03:13:24Z,3990860213,328,,3990860209,15,,3990860217,233,511,3990860215,82,,3990860069,56,Center,3990860257,29,,3990860261,55,580,3990860207,24,,1ftejgsl4hho40cceqne1hcyd,B. Cristante,3990860277,231,48.2,3990862075,76,,3990860267,103,19,,3990860273,147,44.0,3990860271,146,3991509959,388,3990860067,17,,92.7,,3990860265,102,3990860275,230,98.9,,51.9,3990860259,154,,,,,,,
2499825175,511,10,2,58,23,4klvxyeh3xcus4ongu7c00mgc,1,8.7,57.7,2023-01-22T18:20:55.931Z,2023-01-23T02:02:13Z,3990860221,233,586,3991510067,388,,3990860017,94,,3990860019,56,Back,3991510069,15,,,,,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825027,508,61,2,58,24,4klvxyeh3xcus4ongu7c00mgc,1,3.4,54.6,2023-01-22T18:20:57.880Z,2023-01-23T02:02:30Z,3991510287,21,,3991510289,178,,3990859263,56,Back,,,,,,,,,,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825041,509,10,2,58,25,4klvxyeh3xcus4ongu7c00mgc,1,1.4,52.4,2023-01-22T18:20:58.439Z,2023-01-23T02:02:38Z,3990859327,182,,3990859329,56,Back,3991419773,377,,3990859521,174,,3990859525,139,,3990859523,179,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825037,582,1,2,58,26,2tk2l9sgktwc9jhzqdd4mpdtb,0,99,38,2023-01-22T18:20:59.240Z,2023-01-23T02:02:47Z,3990859301,140,97.6,3990859303,141,45.2,3990859299,56,Center,3990859305,212,5.1,3990859307,213,1.9,3991510547,178,,,,,,,,363nsa82dww242zeo09wpcslx,T. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825299,518,12,2,58,26,4klvxyeh3xcus4ongu7c00mgc,1,1.1,53.8,2023-01-22T18:20:59.630Z,2023-01-23T02:03:07Z,3990863675,56,Back,3991510943,21,,3990863681,212,15.0,3990863679,141,31.8,3990863683,213,4.7,3991510941,178,,3990863677,140,0.8,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825059,583,1,2,58,30,2tk2l9sgktwc9jhzqdd4mpdtb,1,95,77.7,2023-01-22T18:21:03.431Z,2023-01-23T02:03:27Z,3990859403,141,74.8,3990859405,212,9.3,3991511139,178,,3990859401,140,86.3,3990859675,154,,3990859399,56,Center,3990859673,210,13,3990859407,213,3.4,ab4kuqa33849h6z77ksuqhdk9,Ibañez,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825061,584,13,2,58,33,2tk2l9sgktwc9jhzqdd4mpdtb,1,85.3,67.2,2023-01-22T18:21:06.723Z,2023-01-23T02:03:28Z,3990859417,56,Center,3990859711,231,53.6,3990859709,230,98.9,3990859707,103,22.2,3990859507,20,,3990859689,29,,3990859685,75,,3990865059,113,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,3990859505,24,,3991511265,178,,3990859697,55,583,,3990859705,102,38.0,3990859693,154,3990859415,64,,,,,,,,,,,,,,,,,,,,,
2499825057,510,5,2,58,35,4klvxyeh3xcus4ongu7c00mgc,1,-0.7,61.6,2023-01-22T18:21:08.070Z,2023-01-23T02:03:33Z,3990859395,56,Back,3990859453,233,585,3990859397,346,,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825063,585,5,2,58,35,2tk2l9sgktwc9jhzqdd4mpdtb,0,100.7,38.4,2023-01-22T18:21:08.070Z,2023-01-23T02:03:32Z,3990859429,56,Center,3990859459,233,510,3990859431,346,,,,,,,,,,,,,,,,,c5a7z6vphv9tp9ddid5jnrnx1,N. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825249,512,1,2,59,21,4klvxyeh3xcus4ongu7c00mgc,1,4.3,51.6,2023-01-22T18:21:53.996Z,2023-01-23T02:03:33Z,3990860381,56,Back,3990860383,140,15.9,3990860379,124,,3990860385,141,27.9,3990867863,189,,3990860387,212,20.2,3990860389,213,5.4,3990860393,237,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825251,513,1,2,59,21,4klvxyeh3xcus4ongu7c00mgc,1,15.9,27.9,2023-01-22T18:21:54.457Z,2023-01-23T02:03:43Z,3990860399,141,29.3,3990860397,140,22.7,3990860403,213,0.1,3991511337,178,,3990860395,56,Back,3990860401,212,7.2,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825259,514,1,2,59,24,4klvxyeh3xcus4ongu7c00mgc,1,24.3,27.6,2023-01-22T18:21:57.255Z,2023-01-23T02:03:50Z,3990860433,56,Back,3990860435,140,33.9,3990860441,213,5.3,3991511531,178,,3990860437,141,7.3,3990860439,212,17.1,,,,,,,cbymienvjkbbvi1rbky74vj3e,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825273,515,1,2,59,27,4klvxyeh3xcus4ongu7c00mgc,1,35.4,7.1,2023-01-22T18:21:59.906Z,2023-01-23T02:03:55Z,3990860535,212,20.5,3990860533,141,21.8,3990860531,140,18.4,3991511609,178,,3990860537,213,2.6,3990860529,56,Back,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825289,516,1,2,59,30,4klvxyeh3xcus4ongu7c00mgc,1,16.1,23.8,2023-01-22T18:22:03.042Z,2023-01-23T02:04:01Z,3990860641,141,49.8,3990860643,212,17.8,3990860645,213,1.5,3990860639,140,18.0,3990860637,56,Back,3991511735,178,,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825297,517,1,2,59,33,4klvxyeh3xcus4ongu7c00mgc,1,18.7,52,2023-01-22T18:22:06.429Z,2023-01-23T02:04:05Z,3990860683,140,14.8,3990860685,141,27.6,3990860681,56,Back,3991511811,178,,3990860687,212,17.1,3990860689,213,4.5,,,,,,,6sejjyqssbr3olctm9nkq2v9x,M. Caldara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825307,519,1,2,59,36,4klvxyeh3xcus4ongu7c00mgc,1,14.8,24.1,2023-01-22T18:22:09.251Z,2023-01-23T02:04:09Z,3990860761,56,Back,3990860773,213,5.4,3990860769,212,18.3,3990860763,140,26.3,3990860765,141,3.9,3991511895,178,,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825323,520,1,2,59,39,4klvxyeh3xcus4ongu7c00mgc,1,26.1,7.3,2023-01-22T18:22:12.586Z,2023-01-23T02:04:12Z,3991511959,178,,3990860823,141,22.6,3990860825,212,20.0,3990860821,140,9.8,3990860819,56,Back,3990860827,213,2.6,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825339,521,1,2,59,42,4klvxyeh3xcus4ongu7c00mgc,1,8.2,25,2023-01-22T18:22:15.467Z,2023-01-23T02:04:16Z,3990860927,212,14.3,3990860931,213,1.9,3990860919,56,Back,3991512015,178,,3990860925,141,45.2,3990860923,140,4.3,,,,,,,9casrbyhvk5woencvp365fnmy,Salvador Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499825365,522,1,2,59,44,4klvxyeh3xcus4ongu7c00mgc,1,4.3,45.5,2023-01-22T18:22:17.140Z,2023-01-23T02:04:20Z,3990861061,141,14.7,3990861055,155,,3990861065,213,5.1,3990861063,212,22.6,3990861057,56,Back,3990861059,140,12.3,3991512067,178,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
