id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value
2461917055,93,1,1,7,59,btcy9nra9ak4m22ovr2ia6m5v,1,55.1,84.8,2022-09-18T13:09:07.293Z,2022-09-18T21:14:42Z,3792506871,178,,3790386879,213,0,3790386877,212,15.8,3790386875,141,84.8,3790386873,140,70.1,3790386871,56,Left,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917087,94,1,1,8,4,btcy9nra9ak4m22ovr2ia6m5v,1,77.5,88,2022-09-18T13:09:12.384Z,2022-09-18T21:14:49Z,3790387061,212,10.9,3790387063,213,3.8,3790387055,56,Center,3792507163,178,,3790387057,140,69.1,3790387059,141,78.5,,,,,,,5o80hrbyw554cetm1rbbns0k5,C. Immobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917113,95,1,1,8,5,btcy9nra9ak4m22ovr2ia6m5v,1,69,78.8,2022-09-18T13:09:13.099Z,2022-09-18T21:14:51Z,3790387259,56,Left,3790387267,213,2.0,3792507285,178,,3790387263,141,96.5,3790387261,140,64.3,3790387265,212,13.0,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917149,96,1,1,8,8,btcy9nra9ak4m22ovr2ia6m5v,1,64.3,96.5,2022-09-18T13:09:15.715Z,2022-09-18T21:14:55Z,3790387469,141,89.6,3790387467,140,57.5,3790387473,213,3.7,3790387471,212,8.5,3792507505,178,,3790387465,56,Left,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917199,97,1,1,8,10,btcy9nra9ak4m22ovr2ia6m5v,1,56.2,89.6,2022-09-18T13:09:17.917Z,2022-09-18T21:14:59Z,3790387745,141,68.7,3790387741,56,Back,3790387743,140,44.2,3792507691,178,,3790387751,213,4.0,3790387749,212,19.0,,,,,,,9462218yklkts6mod3cbfryz9,M. Vecino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917253,98,1,1,8,12,btcy9nra9ak4m22ovr2ia6m5v,1,42.5,67.9,2022-09-18T13:09:19.851Z,2022-09-18T21:15:02Z,3792507771,178,,3790388047,213,4.4,3790388039,56,Back,3790388041,140,38.1,3790388043,141,49.7,3790388045,212,13.2,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917331,99,1,1,8,15,btcy9nra9ak4m22ovr2ia6m5v,1,45.7,50.9,2022-09-18T13:09:23.310Z,2022-09-18T21:15:05Z,3792507875,178,,3790388533,56,Left,3790388529,155,,3790388543,213,1.1,3790388541,212,35.4,3790388545,1,,3790388537,140,62.4,3790388539,141,96.2,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917335,100,61,1,8,17,btcy9nra9ak4m22ovr2ia6m5v,0,62.2,96.3,2022-09-18T13:09:25.181Z,2022-09-18T21:15:10Z,3792508151,178,,3790388557,56,Left,,,,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917503,58,5,1,8,18,af91jdcs6x0bqkmdb78rokod2,1,36.8,-1.7,2022-09-18T13:09:25.943Z,2022-09-18T21:15:14Z,3790389505,347,,3790389503,56,Back,3790389527,233,101,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917343,101,5,1,8,18,btcy9nra9ak4m22ovr2ia6m5v,0,63.2,101.7,2022-09-18T13:09:25.943Z,2022-09-18T21:15:14Z,3790388593,56,Left,3790388595,347,,3790389585,233,58,,,,,,,,,,,,,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917577,59,1,1,8,28,af91jdcs6x0bqkmdb78rokod2,1,35.3,0,2022-09-18T13:09:35.956Z,2022-09-18T21:15:25Z,3790389969,107,,3790389977,212,13.1,3790389979,213,3.0,3790389975,141,1.7,3790389973,140,22.9,3790389971,56,Back,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917663,60,1,1,8,31,af91jdcs6x0bqkmdb78rokod2,1,22.6,3.7,2022-09-18T13:09:38.941Z,2022-09-18T21:15:29Z,3792509069,178,,3790390545,140,16.2,3790390543,56,Back,3790390551,213,2.2,3790390549,212,10.9,3790390547,141,16.3,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917747,61,1,1,8,36,af91jdcs6x0bqkmdb78rokod2,1,17.8,24.4,2022-09-18T13:09:43.622Z,2022-09-18T21:15:34Z,3790391029,213,0.5,3790391025,141,43.6,3790391027,212,29.4,3790391021,56,Back,3790391023,140,42.9,3792509329,178,,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917811,62,1,1,8,39,af91jdcs6x0bqkmdb78rokod2,0,43.7,37.6,2022-09-18T13:09:47.245Z,2022-09-18T21:15:38Z,3792509441,178,,3790391365,212,41.6,3790391361,140,80.8,3790391363,141,16.3,3790391369,1,,3790391367,213,5.9,3790391481,4,,3790391359,56,Right,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917857,102,59,1,8,42,btcy9nra9ak4m22ovr2ia6m5v,1,0,0,2022-09-18T13:09:50.355Z,2022-09-18T21:15:46Z,3790391621,56,Back,,,,,,,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917879,103,12,1,8,43,btcy9nra9ak4m22ovr2ia6m5v,1,17.9,79.9,2022-09-18T13:09:50.436Z,2022-09-18T21:15:49Z,3790391823,167,,3790391731,56,Back,3792509767,178,,3790391735,140,29.0,3790391741,213,0.9,3790391737,141,100.0,3790391739,212,19.0,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917917,63,5,1,8,45,af91jdcs6x0bqkmdb78rokod2,1,67.6,-1.5,2022-09-18T13:09:52.644Z,2022-09-18T21:16:05Z,3790391911,56,Right,3790391913,347,,3790391949,233,104,,,,,,,,,,,,,,,,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917881,104,5,1,8,45,btcy9nra9ak4m22ovr2ia6m5v,0,32.4,101.5,2022-09-18T13:09:52.644Z,2022-09-18T21:16:06Z,3790392015,233,63,3790391749,347,,3790391747,56,Back,,,,,,,,,,,,,,,,8n4rruxbnzvjgdomxslnmcno5,I. Provedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461917991,64,1,1,8,46,af91jdcs6x0bqkmdb78rokod2,1,64.3,0,2022-09-18T13:09:53.944Z,2022-09-18T21:15:57Z,3790392309,107,,3790392315,141,4.7,3790392313,140,72.7,3790392311,56,Right,3790392317,212,9.6,3790392319,213,0.4,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918135,65,1,1,8,48,af91jdcs6x0bqkmdb78rokod2,1,72.7,5.2,2022-09-18T13:09:56.074Z,2022-09-18T21:16:11Z,3792510601,178,,3790393119,141,3.2,3790393121,212,10.3,3790393123,213,3.3,3790393113,56,Right,3790393115,140,63.0,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918183,66,1,1,8,54,af91jdcs6x0bqkmdb78rokod2,0,87.5,1.5,2022-09-18T13:10:01.861Z,2022-09-18T21:16:15Z,3790393329,2,,3790393335,140,92.0,3790393331,155,,3790393333,56,Center,3792510777,178,,3791545543,224,,3790393339,212,23.8,3790393337,141,35.8,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,3790393341,213,3791545547,20,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918281,105,12,1,8,55,btcy9nra9ak4m22ovr2ia6m5v,1,8.3,54.2,2022-09-18T13:10:03.115Z,2022-09-18T21:16:19Z,3790393931,213,1.0,3792510927,388,,3790393929,212,37.8,3790393927,141,100.0,3790394019,167,,3790393923,56,Back,3790393925,140,26.7,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918481,67,5,1,9,0,af91jdcs6x0bqkmdb78rokod2,1,71,-1.6,2022-09-18T13:10:07.815Z,2022-09-18T21:16:21Z,3790395003,347,,3790395001,56,Right,3790395047,233,106,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918289,106,5,1,9,0,btcy9nra9ak4m22ovr2ia6m5v,0,29,101.6,2022-09-18T13:10:07.815Z,2022-09-18T21:16:21Z,3790393979,347,,3790393977,56,Back,3790395093,233,67,,,,,,,,,,,,,,,,1x10v3yh4e3f1p2ndhtxcck4p,N. Casale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918691,68,1,1,9,8,af91jdcs6x0bqkmdb78rokod2,1,74.6,0,2022-09-18T13:10:15.814Z,2022-09-18T21:16:22Z,3790396155,140,57.3,3790396153,56,Right,3790396151,107,,3790396163,212,18.5,3790396165,213,2.9,3790396159,141,4.0,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918919,69,1,1,9,17,af91jdcs6x0bqkmdb78rokod2,1,46,4.9,2022-09-18T13:10:24.571Z,2022-09-18T21:16:27Z,3790397299,140,12.4,3790397297,56,Back,3790397307,1,,3792511373,178,,3790397303,212,43.0,3790397301,141,41.0,3790397305,213,2.5,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461918973,70,1,1,9,25,af91jdcs6x0bqkmdb78rokod2,1,17.7,41.5,2022-09-18T13:10:32.477Z,2022-09-18T21:16:33Z,3792511553,178,,3790397545,56,Back,3790397569,213,1.7,3790397557,141,68.6,3790397563,212,18.5,3790397549,140,15.9,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919067,71,1,1,9,27,af91jdcs6x0bqkmdb78rokod2,1,15.9,68.4,2022-09-18T13:10:35.146Z,2022-09-18T21:16:36Z,3790398127,56,Back,3790398131,141,38.2,3790398133,212,21.1,3790398135,213,4.5,3790398129,140,11.4,3792511687,178,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919117,72,1,1,9,32,af91jdcs6x0bqkmdb78rokod2,1,11.4,34.6,2022-09-18T13:10:39.754Z,2022-09-18T21:16:40Z,3790398439,141,13.0,3790398437,140,13.6,3790398441,212,14.9,3790398443,213,4.9,3792511839,178,,3790398435,56,Back,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919199,73,1,1,9,35,af91jdcs6x0bqkmdb78rokod2,1,13.6,14.2,2022-09-18T13:10:42.478Z,2022-09-18T21:16:43Z,3790398887,212,14.2,3790398889,213,5.8,3790398879,140,25.5,3790398883,141,4.3,3790398877,56,Back,3792511957,178,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919235,74,1,1,9,38,af91jdcs6x0bqkmdb78rokod2,1,27.4,3.4,2022-09-18T13:10:45.476Z,2022-09-18T21:16:47Z,3790399059,141,8.3,3790399057,140,26.3,3790399055,56,Back,3790399061,212,3.5,3792512199,178,,3790399063,213,1.9,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919333,75,1,1,9,39,af91jdcs6x0bqkmdb78rokod2,1,25.4,10.4,2022-09-18T13:10:46.614Z,2022-09-18T21:16:52Z,3790399533,56,Back,3790399535,140,18.4,3792512381,178,,3790399539,212,8.0,3790399541,213,3.5,3790399537,141,5.8,,,,,,,360knvg4k1yywxnb8o1mlyggl,V. Chiricheș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919401,76,1,1,9,43,af91jdcs6x0bqkmdb78rokod2,0,19.5,5.9,2022-09-18T13:10:51.297Z,2022-09-18T21:16:55Z,3790399951,213,6.2,3790399955,1,,3792512567,178,,3790399949,212,39.9,3790399933,155,,3790399947,141,0.0,3790399941,56,Right,3790399945,140,57.2,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919415,77,5,1,9,47,af91jdcs6x0bqkmdb78rokod2,0,58.1,-1.5,2022-09-18T13:10:55.375Z,2022-09-18T21:16:58Z,3790400017,56,Right,3790402545,233,107,3790400021,347,,,,,,,,,,,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919873,107,5,1,9,47,btcy9nra9ak4m22ovr2ia6m5v,1,41.9,101.5,2022-09-18T13:10:55.375Z,2022-09-18T21:16:58Z,3790402505,233,77,3790402485,347,,3790402483,56,Back,,,,,,,,,,,,,,,,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919913,108,1,1,10,6,btcy9nra9ak4m22ovr2ia6m5v,0,53.3,100,2022-09-18T13:11:13.849Z,2022-09-18T21:17:03Z,3790402735,56,Center,3790402733,107,,3790402739,141,71.2,3790402745,1,,3790402737,140,66.6,3790402741,212,25.2,3790402743,213,5.3,,,,a22hb1s02edsj7t38out5r3rp,A. Marušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919947,78,61,1,10,8,af91jdcs6x0bqkmdb78rokod2,0,31.1,23.8,2022-09-18T13:11:16.081Z,2022-09-18T21:17:11Z,3792513307,178,,3790402967,56,Back,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919961,109,1,1,10,9,btcy9nra9ak4m22ovr2ia6m5v,0,67.2,73.3,2022-09-18T13:11:17.330Z,2022-09-18T21:17:18Z,3790403041,213,0.4,3790403037,141,79.3,3790403039,212,10.5,3792513663,178,,3790403033,56,Left,3790403035,140,76.4,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461919979,79,49,1,10,10,af91jdcs6x0bqkmdb78rokod2,1,22.6,19.4,2022-09-18T13:11:18.221Z,2022-09-18T21:17:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920047,80,1,1,10,11,af91jdcs6x0bqkmdb78rokod2,1,22.6,19.4,2022-09-18T13:11:19.093Z,2022-09-18T21:17:27Z,3792513893,178,,3790403487,213,2.0,3790403483,141,34.0,3790403479,56,Back,3790403481,140,18.1,3790403485,212,11.0,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920053,81,61,1,10,13,af91jdcs6x0bqkmdb78rokod2,1,11.8,22.7,2022-09-18T13:11:20.728Z,2022-09-18T21:17:37Z,3792514273,178,,3790403521,56,Back,,,,,,,,,,,,,,,,,,,3jruai7zu28e8f0ooj4t16l05,L. Lochoshvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920183,82,1,1,10,15,af91jdcs6x0bqkmdb78rokod2,1,11.2,11.3,2022-09-18T13:11:22.592Z,2022-09-18T21:17:40Z,3790404243,141,38.6,3790404239,140,4.4,3792514369,178,,3790404235,56,Back,3790404247,212,19.9,3790404249,213,1.9,,,,,,,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920237,83,1,1,10,19,af91jdcs6x0bqkmdb78rokod2,1,4.4,38.6,2022-09-18T13:11:26.640Z,2022-09-18T21:17:44Z,3790404607,141,86.4,3790404613,213,1.0,3790404611,212,39.3,3790404615,1,,3790404595,155,,3790404603,140,25.4,3792514511,178,,3790404599,56,Back,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920385,84,1,1,10,22,af91jdcs6x0bqkmdb78rokod2,1,25.4,86.7,2022-09-18T13:11:29.620Z,2022-09-18T21:17:48Z,3790405385,141,75.9,3790405383,140,19.7,3790405381,56,Back,3790405387,212,9.5,3790405389,213,4.0,3792514627,178,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920455,85,1,1,10,28,af91jdcs6x0bqkmdb78rokod2,1,25.3,71.4,2022-09-18T13:11:35.472Z,2022-09-18T21:17:52Z,3790405791,140,33.5,3790405793,141,49.1,3790405795,212,17.4,3790405789,56,Back,3792514811,178,,3790405797,213,5.2,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920559,86,1,1,10,30,af91jdcs6x0bqkmdb78rokod2,1,34.6,44.2,2022-09-18T13:11:38.303Z,2022-09-18T21:17:55Z,3790406335,56,Back,3792514989,178,,3790406339,141,9.5,3790406343,213,5.1,3790406341,212,25.7,3790406337,140,44.2,,,,,,,9qrewt049r6yq88c715ymau39,S. Meïté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920731,87,1,1,10,34,af91jdcs6x0bqkmdb78rokod2,1,53,8.6,2022-09-18T13:11:42.113Z,2022-09-18T21:18:00Z,3790407257,212,62.6,3790407259,213,1.0,3790407249,196,,3790407247,155,,3792515103,178,,3790407253,140,84.1,3790407261,1,,3790407255,141,87.2,ay6tmp6zkxtjzse2gel3rgnl6,E. Aiwu,3790407251,56,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920793,88,1,1,10,42,af91jdcs6x0bqkmdb78rokod2,1,94.6,84.1,2022-09-18T13:11:49.719Z,2022-09-18T21:18:06Z,3790407605,140,89.8,3791607123,224,,3791607125,72,,3790407603,56,Center,3790407599,2,,3790407607,141,54.5,3792515339,178,,3790407611,213,4.5,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,3790407609,212,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462338167,1336,67,1,10,43,af91jdcs6x0bqkmdb78rokod2,1,88.2,53.2,2022-09-18T13:11:50.481Z,2022-09-18T23:28:23Z,3792702939,233,1433,,,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462338163,1433,67,1,10,43,btcy9nra9ak4m22ovr2ia6m5v,0,11.8,46.8,2022-09-18T13:11:50.482Z,2022-09-18T22:48:15Z,3792702943,233,1336,,,,,,,,,,,,,,,,,,,,,,6hlutndh6zstrpi5i0u0mxyvp,D. Cataldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920855,89,61,1,10,43,af91jdcs6x0bqkmdb78rokod2,0,89.9,56,2022-09-18T13:11:50.483Z,2022-09-18T23:28:23Z,3792515431,178,,3790407939,56,Center,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920863,110,12,1,10,44,btcy9nra9ak4m22ovr2ia6m5v,1,11.1,50.4,2022-09-18T13:11:51.807Z,2022-09-18T21:18:13Z,3790408023,56,Back,3790408025,140,21.5,3790408027,141,26.1,3790408031,213,5.3,3790408029,212,19.8,3792515525,178,,,,,,,,3l76cgequy3tjhhudqnrejglx,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920879,111,44,1,10,46,btcy9nra9ak4m22ovr2ia6m5v,1,24.5,30,2022-09-18T13:11:54.068Z,2022-09-18T23:28:23Z,3790408101,285,,3790408099,56,Back,3790408341,233,90,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920915,90,44,1,10,46,af91jdcs6x0bqkmdb78rokod2,0,75.5,70,2022-09-18T13:11:54.069Z,2022-09-18T21:18:17Z,3790408297,233,111,3790408273,56,Center,3790408275,286,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921975,113,61,1,10,46,btcy9nra9ak4m22ovr2ia6m5v,1,20.3,23.6,2022-09-18T13:11:54.235Z,2022-09-18T23:28:24Z,3792515955,388,,3792515953,21,,3790414215,56,Back,,,,,,,,,,,,,,,,dkifo6kxxxsv1hr0rzk1q8afp,S. Milinković-Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461920933,91,1,1,10,49,af91jdcs6x0bqkmdb78rokod2,1,72.6,63.8,2022-09-18T13:11:57.036Z,2022-09-18T21:18:29Z,3790408377,140,69.8,3790408381,212,10.5,3790408383,213,4.4,3790408379,141,49.0,3790408375,56,Center,3792516247,178,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921015,92,1,1,10,50,af91jdcs6x0bqkmdb78rokod2,1,70.2,48.8,2022-09-18T13:11:57.615Z,2022-09-18T21:18:32Z,3790408827,213,1.0,3790408819,141,67.5,3790408823,212,14.8,3792516439,178,,3790408815,140,77.5,3790408811,56,Center,,,,,,,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921027,93,61,1,10,51,af91jdcs6x0bqkmdb78rokod2,1,77.5,68,2022-09-18T13:11:58.549Z,2022-09-18T21:18:37Z,3790408887,56,Center,3792516599,178,,,,,,,,,,,,,,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921163,94,1,1,10,58,af91jdcs6x0bqkmdb78rokod2,1,91.3,93.3,2022-09-18T13:12:06.131Z,2022-09-18T21:18:40Z,3790409649,213,3.0,3792516657,178,,3790409641,140,87.4,3790409643,141,93.9,3790409645,212,4.1,3790409639,56,Left,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921343,95,1,1,11,0,af91jdcs6x0bqkmdb78rokod2,1,86.1,94.2,2022-09-18T13:12:07.943Z,2022-09-18T21:18:44Z,3790410645,140,86.6,3790410641,56,Left,3792516739,178,,3790410651,212,4.5,3790410653,213,4.8,3790410649,141,87.6,,,,,,,82bv9aeqvp712ut0n0kwkpskp,L. Zanimacchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462145753,778,3,1,11,2,af91jdcs6x0bqkmdb78rokod2,0,90.6,87.3,2022-09-18T13:12:09.632Z,2022-09-18T21:18:49Z,3791614885,286,,3791614887,465,,3791614883,56,Left,3791614889,467,62uaf4amxdyz6j2fuvadp0no5,3792516875,178,,,,,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921349,96,4,1,11,2,af91jdcs6x0bqkmdb78rokod2,1,88.4,88.9,2022-09-18T13:12:10.400Z,2022-09-18T21:18:52Z,3790410661,56,Left,3790410663,152,,3790410667,265,,3790410669,286,,3790410657,13,,3790410683,233,112,,,,,,,d9bg5jjv8pz0f8u55x3hg0962,E. Valeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461921261,112,4,1,11,2,btcy9nra9ak4m22ovr2ia6m5v,0,11.6,11.1,2022-09-18T13:12:10.401Z,2022-09-18T21:18:52Z,3790410257,152,,3790410259,265,,3790410255,56,Back,3790410253,13,,3790410713,233,96,3792516925,178,,3790410261,285,,,,,62uaf4amxdyz6j2fuvadp0no5,E. Hysaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
